record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,source_queue_id,state_profile,followup_profile,pressure_group,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_21_23_report_time,27,252.65,387.6,-134.95,2.872175,9.357407,0.740741,19.38,-19.278571,1.005261,52.24,7.552824,5,0.37037,2,4.836332,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,45.4,45.4,0,inf,45.4,1.0,45.4,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-99.96,0,-99.96,0.0,-33.32,0.0,,-33.32,,99.96,19.992,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_13_20_report_time,272,977.01,2817.8,-1840.79,1.530756,3.591949,0.569853,18.179355,-15.733248,1.155474,278.88,19.459476,61,0.768382,7,3.503335,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_21_23_report_time,27,252.65,387.6,-134.95,2.872175,9.357407,0.740741,19.38,-19.278571,1.005261,52.24,7.552824,5,0.37037,2,4.836332,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_00_06_report_time,1,45.4,45.4,0,inf,45.4,1.0,45.4,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_07_12_report_time,3,-99.96,0,-99.96,0.0,-33.32,0.0,,-33.32,,99.96,19.992,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_13_20_report_time,253,924.81,2501.11,-1576.3,1.586697,3.655375,0.581028,17.014354,-14.870755,1.144149,270.72,18.028006,53,0.762846,7,3.416113,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_21_23_report_time,31,283.51,370.04,-86.53,4.276436,9.145484,0.774194,15.418333,-12.361429,1.247294,51.88,6.210273,3,0.258065,1,5.464726,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,102.37,102.37,0,inf,51.185,1.0,51.185,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-92.35,0,-92.35,0.0,-30.783333,0.0,,-30.783333,,92.35,18.47,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_13_20_report_time,253,924.81,2501.11,-1576.3,1.586697,3.655375,0.581028,17.014354,-14.870755,1.144149,270.72,18.028006,53,0.762846,7,3.416113,measured_slice(측정 구간)
mt5_rt_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_21_23_report_time,31,283.51,370.04,-86.53,4.276436,9.145484,0.774194,15.418333,-12.361429,1.247294,51.88,6.210273,3,0.258065,1,5.464726,measured_slice(측정 구간)
mt5_rt_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_00_06_report_time,2,102.37,102.37,0,inf,51.185,1.0,51.185,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_07_12_report_time,3,-92.35,0,-92.35,0.0,-30.783333,0.0,,-30.783333,,92.35,18.47,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_13_20_report_time,257,948.73,2588.64,-1639.91,1.578526,3.691556,0.583658,17.2576,-15.326262,1.126015,251.76,18.30504,58,0.727626,7,3.768391,measured_slice(측정 구간)
mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_21_23_report_time,27,222.72,345.38,-122.66,2.815751,8.248889,0.740741,17.269,-17.522857,0.985513,57.32,7.348341,4,0.407407,1,3.885555,measured_slice(측정 구간)
mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,42.96,42.96,0,inf,42.96,1.0,42.96,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-86.84,0,-86.84,0.0,-28.946667,0.0,,-28.946667,,86.84,17.368,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_13_20_report_time,257,948.73,2588.64,-1639.91,1.578526,3.691556,0.583658,17.2576,-15.326262,1.126015,251.76,18.30504,58,0.727626,7,3.768391,measured_slice(측정 구간)
mt5_rt_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_21_23_report_time,27,222.72,345.38,-122.66,2.815751,8.248889,0.740741,17.269,-17.522857,0.985513,57.32,7.348341,4,0.407407,1,3.885555,measured_slice(측정 구간)
mt5_rt_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_00_06_report_time,1,42.96,42.96,0,inf,42.96,1.0,42.96,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,session_report,session_07_12_report_time,3,-86.84,0,-86.84,0.0,-28.946667,0.0,,-28.946667,,86.84,17.368,3,1.0,3,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,153,935.88,1850.26,-914.38,2.023513,6.116863,0.601307,20.111522,-14.989836,1.341677,157.38,10.147656,18,0.686275,3,5.946626,measured_slice(측정 구간)
mt5_ta_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,148,85.59,897.34,-811.75,1.105439,0.578311,0.533784,11.358734,-11.764493,0.96551,150.41,23.669468,79,0.817568,5,0.569045,measured_slice(측정 구간)
mt5_rt_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,153,935.88,1850.26,-914.38,2.023513,6.116863,0.601307,20.111522,-14.989836,1.341677,157.38,10.147656,18,0.686275,3,5.946626,measured_slice(측정 구간)
mt5_rt_s264_aih_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,range_expansion_pressure,core_range_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,148,85.59,897.34,-811.75,1.105439,0.578311,0.533784,11.358734,-11.764493,0.96551,150.41,23.669468,79,0.817568,5,0.569045,measured_slice(측정 구간)
mt5_ta_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,150,1156.42,2161.87,-1005.45,2.150152,7.709467,0.606667,23.756813,-17.041525,1.394054,215.82,11.811192,18,0.613333,3,5.358262,measured_slice(측정 구간)
mt5_ta_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,146,116.27,992.85,-876.58,1.13264,0.79637,0.541096,12.567722,-13.083284,0.960594,156.82,22.272093,65,0.80137,5,0.741423,measured_slice(측정 구간)
mt5_rt_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,150,1156.42,2161.87,-1005.45,2.150152,7.709467,0.606667,23.756813,-17.041525,1.394054,215.82,11.811192,18,0.613333,3,5.358262,measured_slice(측정 구간)
mt5_rt_s264_aih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,,volatility_regime_expansion,core_volatility_resilience_pressure_v2,core_challenger_slice_pressure,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,146,116.27,992.85,-876.58,1.13264,0.79637,0.541096,12.567722,-13.083284,0.960594,156.82,22.272093,65,0.80137,5,0.741423,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,143,955.64,1805.66,-850.02,2.124256,6.682797,0.629371,20.062889,-16.038113,1.250951,155.25,10.016258,15,0.678322,3,6.155491,measured_slice(측정 구간)
mt5_ta_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,153,109.84,958.4,-848.56,1.129443,0.717908,0.542484,11.546988,-12.122286,0.952542,123.93,19.44488,69,0.836601,6,0.886307,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,143,955.64,1805.66,-850.02,2.124256,6.682797,0.629371,20.062889,-16.038113,1.250951,155.25,10.016258,15,0.678322,3,6.155491,measured_slice(측정 구간)
mt5_rt_s264_aia_range_expansion_pressure_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,153,109.84,958.4,-848.56,1.129443,0.717908,0.542484,11.546988,-12.122286,0.952542,123.93,19.44488,69,0.836601,6,0.886307,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,146,950.74,1802.36,-851.62,2.11639,6.511918,0.616438,20.026222,-15.2075,1.316865,144.68,9.383898,15,0.705479,4,6.57133,measured_slice(측정 구간)
mt5_ta_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,147,111.43,892.03,-780.6,1.142749,0.758027,0.544218,11.150375,-11.650746,0.957052,142.87,22.418013,72,0.829932,5,0.77994,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,146,950.74,1802.36,-851.62,2.11639,6.511918,0.616438,20.026222,-15.2075,1.316865,144.68,9.383898,15,0.705479,4,6.57133,measured_slice(측정 구간)
mt5_rt_s264_aia_return_shock_absorption_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,oos_anchor_watch_gate,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,147,111.43,892.03,-780.6,1.142749,0.758027,0.544218,11.150375,-11.650746,0.957052,142.87,22.418013,72,0.829932,5,0.77994,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,122,849.43,1656.27,-806.84,2.052786,6.962541,0.663934,20.447778,-19.679024,1.039065,175.32,12.015461,12,0.598361,3,4.845026,measured_slice(측정 구간)
mt5_ta_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,146,56.08,1073.68,-1017.6,1.05511,0.38411,0.527397,13.943896,-14.747826,0.945488,167.0,23.095646,73,0.856164,6,0.335808,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,122,849.43,1656.27,-806.84,2.052786,6.962541,0.663934,20.447778,-19.679024,1.039065,175.32,12.015461,12,0.598361,3,4.845026,measured_slice(측정 구간)
mt5_rt_s258_stc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,146,56.08,1073.68,-1017.6,1.05511,0.38411,0.527397,13.943896,-14.747826,0.945488,167.0,23.095646,73,0.856164,6,0.335808,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,152,1108.21,2215.23,-1107.02,2.001075,7.290855,0.631579,23.075312,-19.768214,1.167294,183.02,10.718594,17,0.657895,3,6.055131,measured_slice(측정 구간)
mt5_ta_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,151,66.89,1035.57,-968.68,1.069053,0.44298,0.529801,12.944625,-13.64338,0.948784,178.05,27.976808,80,0.854305,5,0.375681,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,152,1108.21,2215.23,-1107.02,2.001075,7.290855,0.631579,23.075312,-19.768214,1.167294,183.02,10.718594,17,0.657895,3,6.055131,measured_slice(측정 구간)
mt5_rt_s258_stc_trend_strength_disagreem_as_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stress_challenger_prune_or_rescue,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,151,66.89,1035.57,-968.68,1.069053,0.44298,0.529801,12.944625,-13.64338,0.948784,178.05,27.976808,80,0.854305,5,0.375681,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,137,1110.29,1956.21,-845.92,2.312524,8.104307,0.671533,21.263152,-18.798222,1.131126,185.8,10.718138,16,0.620438,3,5.975727,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,152,108.05,1017.31,-909.26,1.118833,0.710855,0.532895,12.559383,-12.806479,0.980705,156.09,21.865484,71,0.815789,6,0.692229,measured_slice(측정 구간)
mt5_rt_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,137,1110.29,1956.21,-845.92,2.312524,8.104307,0.671533,21.263152,-18.798222,1.131126,185.8,10.718138,16,0.620438,3,5.975727,measured_slice(측정 구간)
mt5_rt_s264_lc_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,,volatility_regime_expansion,defensive_control_volatility_audit_v1,defensive_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,buy,152,108.05,1017.31,-909.26,1.118833,0.710855,0.532895,12.559383,-12.806479,0.980705,156.09,21.865484,71,0.815789,6,0.692229,measured_slice(측정 구간)
mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,sell,138,1027.66,1924.2,-896.54,2.146251,7.446812,0.65942,21.145055,-19.075319,1.108503,173.28,10.535916,14,0.608696,3,5.930633,measured_slice(측정 구간)
mt5_ta_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,tier_only_total,direction,buy,150,99.91,1052.78,-952.87,1.104852,0.666067,0.533333,13.15975,-13.612429,0.966745,158.52,24.739372,72,0.826667,6,0.630267,measured_slice(측정 구간)
mt5_rt_s262_lih_volatility_regime_expans_as_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,,volatility_regime_expansion,validation_control_volatility_audit_v1,validation_control_audit,pool_wide_state_feature_engineering_followup_pressure_not_retrained,routed_total_duplicate_boundary,direction,sell,138,1027.66,1924.2,-896.54,2.146251,7.446812,0.65942,21.145055,-19.075319,1.108503,173.28,10.535916,14,0.608696,3,5.930633,measured_slice(측정 구간)
