bar_time_server,timestamp_utc,split,row_index,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20
2026.04.14 19:25:00,2026-04-14T19:25:00Z,run336M_live_safe_forward_repair,134,0.0004946198314,0.001067132456,0.0006690260489,1.000494719,0,1.000494719,0.4730935097,-0.5185691118,0.004800888244,0.6223730445,1.002488375,1.004999995,33.76919937,64.27706146,140.6379395,1.797207832,1.004649878,74.92983246,68.00728607,1.45422411,24.92983055,1.876228452,2.98911047,0.0101615414,0.003639513161,0.0002111650247,20.49624062,18.69649696,1.096261024,0.006857926957,0.8967830539,0,0.1366298199,0.6387536526,48.35287476,28.23721886,-1,0.9206234217,1,175,0,0,-0.0004918838968,1.046700358,8.97666032e-05,1.501173258,5.108243568e-05,0.7041919827
2026.04.14 19:30:00,2026-04-14T19:30:00Z,run336M_live_safe_forward_repair,135,0.0004071503354,0.001435457962,0.0006106012152,1.000407219,0,1.000407219,0.3220274746,-0.6462525129,0.004800888244,0.5211172104,1.002619982,1.005195975,34.82011414,65.93006134,143.2999268,1.794730663,1.004776716,76.42752838,68.64220428,1.897967577,26.42752457,1.540100336,6.235760212,0.01142662205,0.003647788893,0.0002153126406,20.15722466,18.63756752,1.081537366,0.007165242452,0.9023941755,0,0.1353778392,0.5434629321,49.53896713,31.53367615,-1,0.9583810568,1,180,0,0,0,0.9498713613,-8.975854871e-05,1.029368758,-0.000204319309,0.2255569249
2026.04.14 19:35:00,2026-04-14T19:35:00Z,run336M_live_safe_forward_repair,136,-0.0005041153636,0.0003976548032,0.0008048485033,0.9994959831,0,0.9994959831,-1.333107471,-0.2156765908,0.004800888244,-0.6432538629,1.001912951,1.004504681,33.55563354,66.39244843,145.3957062,1.731236696,1.004910946,70.78894043,66.96327209,-0.7354243398,20.78894234,-3.067564487,-8.201258659,0.007043977734,0.002761544427,0.0002181091986,20.19956589,18.67981529,1.081357837,0.007327779662,0.7986364365,0,0.1400597841,0.7512027025,50.32483292,27.98224258,-1,0.8107585311,1,185,0,0,0.002460629912,1.535262823,0,0.9460935593,3.065415876e-05,0.1846051067
2026.04.14 19:40:00,2026-04-14T19:40:00Z,run336M_live_safe_forward_repair,137,0.0002520894341,0.000155124435,0.0005913660279,1.000252128,0,1.000252128,0.05727467686,-0.6541386843,0.004800888244,0.3276040852,1.001958847,1.004570484,32.68218613,66.91057587,147.5227509,1.675306678,1.005023241,71.90504456,67.37046051,-1.008262992,21.90504265,-4.227437496,-16.33011055,0.004169874359,0.002575666178,0.0002199474402,19.84602547,18.61121941,1.066347361,0.007371900603,0.8007367253,0,0.1346025467,0.7662270069,50.6666069,24.91675186,-1,0.6443914175,1,190,0,0,0,1.379030585,0,0.8766812086,2.043548011e-05,0.1149203777
2026.04.14 19:55:00,2026-04-14T19:55:00Z,run336M_live_safe_forward_repair,138,-0.0006106101209,-6.786398444e-05,0.0007853098796,0.9993895888,0,0.9993895888,-1.958011866,-0.172771275,0.004800888244,-0.8300299644,1.001327276,1.003958702,29.34810638,67.49716949,153.4281158,1.487712383,1.005401015,67.19108582,66.19791412,-1.571319938,17.191082,-1.294389606,-3.397806644,-0.004362531006,0.0008985807071,0.0002206112113,18.9636364,18.41271019,1.029920936,0.005626602098,0.7302107215,0,0.1197215393,0.9182163477,51.90441895,24.07963562,-1,0.5676810145,1,205,0,0,0,1.253121853,0.0001795654534,0.9045340419,0,-0.2140496671
2026.04.14 20:00:00,2026-04-14T20:00:00Z,run336M_live_safe_forward_repair,139,-0.0002133167873,-0.0004653598007,0.0006788076134,0.9997867346,0,0.9997867346,-0.9723026752,-0.4322365522,0.004800888244,-0.2915743291,1.001007557,1.00359726,26.48305511,66.4569397,154.7161407,1.374712229,1.005519629,64.85781097,65.498703,-2.62245512,14.85780811,-7.967401981,-12.77493191,-0.01045784447,0.001485884073,0.000217431676,18.85909081,18.39445686,1.025259495,0.004993870854,0.676142931,0,0.1151039824,0.8401146531,50.89712906,17.5598793,-1,0.342245996,1,210,0,0,0.002454590052,1.725673318,0,0.816496551,0.0001226128807,0.2167017609
2026.04.14 20:05:00,2026-04-14T20:05:00Z,run336M_live_safe_forward_repair,140,8.727145905e-05,-0.0007366554346,0.0004809417005,1.000077605,9.697251699e-06,1.000087261,-0.2196117043,-0.8749179244,0.004800888244,0.12218979,1.00099051,1.003539801,24.14057732,65.43053436,155.9468079,1.270079732,1.005646467,65.38734436,65.65016174,-2.970416546,15.3873415,-10.19633007,-17.15806961,-0.01452232525,0.0008734387229,0.0002127594198,18.41558456,18.27956772,1.007440925,0.004433389753,0.6775816679,0,0.1133902222,0.8098423481,50.12704468,18.40492249,-1,0.2659340799,1,215,0,0,-0.002448579762,1.033508658,-0.0001795332064,-0.5443310738,8.173190145e-05,0.4930463731
2026.04.14 20:10:00,2026-04-14T20:10:00Z,run336M_live_safe_forward_repair,141,-0.0001066661498,-0.000232711478,0.0006400310085,0.9998933673,0,0.9998933673,-0.6184762716,-0.515687108,0.004800888244,-0.1504318267,1.000799537,1.003297687,21.697155,64.13986969,156.97612,1.157473087,1.005765438,64.11569977,65.29269409,-1.025126934,14.11570168,-6.460103035,-6.263805389,-0.01830581576,0.0009221062646,0.0002066632005,18.2787571,18.24397659,1.001906395,0.003874453483,0.6358046532,0,0.1137286425,0.7631151676,49.18923569,16.24128151,-1,0.3059936762,1,220,0,0,0,0.9357596636,0.0001795654534,0.816496551,-0.0002043130517,-0.5340862274
2026.04.14 20:15:00,2026-04-14T20:15:00Z,run336M_live_safe_forward_repair,142,0.0004265963507,0.0004072016454,0.0004749718937,1.00042665,0,1.00042665,0.6370216012,-0.9120290875,0.004800888244,0.6165739894,1.0011096,1.00357914,20.66768456,63.39461517,158.2158966,1.077848077,1.005897641,66.889534,66.04727173,0.6772425175,16.8895359,1.413681507,5.006630421,-0.0182685107,0.001310310676,0.0002003072441,17.84813118,18.12409592,0.9847735763,0.003396579763,0.7344298959,0,0.1141013056,0.8073252439,48.31841278,15.44505692,-1,0.331920892,1,225,0,0,0,0.8501470089,8.97666032e-05,1.506798029,0,-0.7482077479
2026.04.14 20:20:00,2026-04-14T20:20:00Z,run336M_live_safe_forward_repair,143,0.0009882284794,0.001308158739,0.001148490352,1.000988722,0,1.000988722,1.757379413,0.6469643116,0.004800888244,1.365633011,1.001899123,1.004391313,22.20030403,63.93857956,160.0797272,1.06964016,1.006045103,72.2455368,67.70801544,2.286066055,22.24554062,8.3645401,16.16017532,-0.01220846269,0.001765550463,0.0001955959597,18.69112206,18.35461426,1.018333673,0.003263512393,0.9906215668,0,0.1232344359,0.9496713281,48.46212006,23.63096809,-1,0.4209373593,1,230,0,0,-0.0004909179988,0.6464679241,0.0002692756534,2.831104279,-0.0002043548011,-1.940570712
2026.04.14 20:25:00,2026-04-14T20:25:00Z,run336M_live_safe_forward_repair,144,0.0002033376368,0.001618162496,0.0004744062608,1.000203371,0,1.000203371,0.05342065915,-0.9683254361,0.004800888244,0.2880289555,1.001902223,1.004414558,23.43676376,64.46675873,161.9438324,1.063057899,1.006194592,73.20650482,68.03646851,3.030268669,23.20650673,10.45132828,23.23687744,-0.007678695954,0.001473796437,0.0001922039373,18.23104095,18.23252296,0.9999188185,0.003197223181,1.008438587,0,0.1229948476,0.8240466714,48.82804489,25.63117027,-1,0.5502599478,1,235,0,0,0.0004911591532,0.7174945474,0.0001794687705,2.903415918,-0.0001839569159,-2.398440599
2026.04.14 20:30:00,2026-04-14T20:30:00Z,run336M_live_safe_forward_repair,145,-0.0004745188344,0.0007170473691,0.0006102404441,0.9995256066,0,0.9995256066,-1.288685679,-0.6589686871,0.004800888244,-0.6782047153,1.001290798,1.003783107,22.6019783,63.99884415,163.2953186,1.003823996,1.006329894,67.34706879,66.42774963,0.152510494,17.34706688,2.573389053,9.030044556,-0.008658286184,0.0005912170163,0.000188534148,18.05382347,18.18287086,0.9929028153,0.003125176067,0.8294394016,0,0.1244388297,1.070005178,48.57293701,21.46232224,-1,0.4382168353,1,240,0,0,0.002454590052,1.441813707,0,2.334003925,3.066512727e-05,-1.988531947
2026.04.14 20:40:00,2026-04-14T20:40:00Z,run336M_live_safe_forward_repair,146,0.0002033002384,0.0001839365286,0.0004839989997,1.000213027,-9.681947631e-06,1.000203371,0.0987899527,-0.9414370656,0.004800888244,0.3005563915,1.001613498,1.004108787,23.0559597,64.07723999,166.4396973,0.953784585,1.006646395,70.90953827,67.52206421,-0.7656575441,20.90953445,-0.1432252526,-3.752592325,-0.005574286915,0.001502651488,0.0001826872613,17.47115517,18.01173019,0.9699876308,0.003178529441,0.9441927075,0,0.1088777408,1.167508602,48.31365585,21.37155724,-1,0.2867581844,1,250,0,0,-0.0004897159524,1.293822765,0,2.081739902,-0.0001021982825,-1.482890844
2026.04.14 20:45:00,2026-04-14T20:45:00Z,run336M_live_safe_forward_repair,147,0.000154867681,0.0008133230731,0.0004645670706,1.000164509,-9.679979485e-06,1.000154853,0.0485657528,-1.14624846,0.004800888244,0.2342233956,1.001599908,1.004096389,23.22242165,64.11930084,167.9934845,0.9316213131,1.006762624,71.73161316,67.777771,1.461515903,21.73161507,5.329984188,9.996732712,-0.004489756655,0.00147329655,0.0001804129133,17.08035851,17.89149475,0.9546635151,0.003270608606,0.9374070764,0,0.1037296429,0.8048688173,48.4761734,22.49457359,-1,0.3582123816,1,255,0,0,-0.001959823538,0.392232269,8.970218914e-05,2.035400867,-0.0001533130999,-1.933190823
2026.04.14 20:55:00,2026-04-14T20:55:00Z,run336M_live_safe_forward_repair,148,-0.0002903909772,-0.0001161665059,0.0006679961807,0.9997096658,0,0.9997096658,-1.06986928,-0.4185051024,0.004800888244,-0.4565195441,1.001062155,1.003518224,21.53500366,63.13337708,170.4924164,0.8167595267,1.006978273,67.69456482,66.78456879,-1.071657062,17.69456291,-2.8856318,-3.755606413,-0.007372691762,0.001454277546,0.0001751710515,16.42387962,17.66519165,0.9297311902,0.00299789058,0.7954199314,0,0.1054639444,0.6239979267,47.81861877,16.3501339,-1,0.3575561345,1,265,0,0,0.002454590052,1.524373412,-8.969414193e-05,1.554196,8.177367272e-05,-1.018084645
2026.04.14 21:00:00,2026-04-14T21:00:00Z,run336M_live_safe_forward_repair,149,4.840435213e-05,-0.0002226298384,0.000319460989,1.000048399,0,1.000048399,-0.1465752423,-1.709433794,0.004800888244,0.07891780138,1.001004696,1.003426433,20.22943687,62.26260376,171.4820557,0.7283114791,1.007070422,68.02562714,66.86978149,-1.235328078,18.02563095,-4.119072914,-10.57060242,-0.009528514929,0.001716413535,0.0001715077378,15.84003162,17.47688866,0.9063416123,0.002907486167,0.7854130864,0,0.1025047079,0.4532125592,47.05138397,15.74187088,-1,0.2630949616,1,270,0,0,0,1.491636276,0,1.393818974,0.0001022087308,-0.4415393174
2026.04.14 21:05:00,2026-04-14T21:05:00Z,run336M_live_safe_forward_repair,150,-3.872329398e-05,-0.0002807099081,0.0003485163907,0.999961257,0,0.999961257,-0.313495189,-1.521827102,0.004800888244,-0.06513787061,1.000873923,1.003254294,18.79437065,61.21709442,172.3272552,0.6228219867,1.00716579,67.43028259,66.73003387,-1.469486594,17.4302845,-4.073612213,-12.28295326,-0.01170751359,0.001590210479,0.0001671569335,15.3514576,17.30735016,0.8869906068,0.002897533821,0.7462491393,0,0.09988245368,0.4005269706,46.48806381,16.47853088,-1,0.3248230517,1,275,0,0,0,1.354113102,8.970218914e-05,1.470358372,0,-0.3657421768
2026.04.14 21:15:00,2026-04-14T21:15:00Z,run336M_live_safe_forward_repair,151,-0.0006586020463,-0.0008135042153,0.0007615172071,0.9993416071,0,0.9993416071,-1.857388973,0.103384085,0.004800888244,-1.105331182,1.00002408,1.0022614,13.73860264,57.6005249,173.0284424,0.2658393979,1.007373214,56.15329361,63.95502472,-3.957445145,6.153294563,-9.393460274,-11.67782974,-0.02032656409,0.000494358479,0.0001548622677,15.36987972,17.23057938,0.8920117617,0.002773752203,0.4435980618,0,0.1018512696,0.6613745093,42.83673859,4.910160542,-1,0.2468482107,1,285,0,0,0,1.24242425,8.967805479e-05,1.700230837,8.176531264e-05,-0.2435427457
2026.04.14 21:20:00,2026-04-14T21:20:00Z,run336M_live_safe_forward_repair,152,-0.0009693210595,-0.001744101988,0.001421713619,0.9990214705,9.688514183e-06,0.9990311265,-2.193366289,2.713341236,0.004800888244,-1.478741527,0.9991450906,1.001239657,8.436883926,53.97590637,172.279007,-0.1005285755,1.007428646,45.74353027,60.72434235,-7.228917599,-4.256468296,-19.3757534,-12.88126087,-0.03022222407,-0.001462243148,0.0001445571543,16.88988876,17.61896706,0.9586195946,0.002866989933,0.1136269495,0,0.1169127896,0.9153730273,41.06610107,-9.383926392,-1,0.01304646395,1,290,0,0,0.00195886381,2.050313234,-8.967001486e-05,1.32549572,0.0002554957173,1.137573004
2026.04.14 21:25:00,2026-04-14T21:25:00Z,run336M_live_safe_forward_repair,153,-0.0006984934444,-0.00232641655,0.001183971763,0.9993017316,0,0.9993017316,-1.398039341,1.812610269,0.004800888244,-1.007020116,0.9985951185,1.000519395,2.553032398,49.61510086,170.9721222,-0.5699137449,1.007461071,39.99463654,58.55132675,-8.527161598,-10.00536537,-22.57489014,-7.621151447,-0.04019786045,-0.002362349536,0.0001309132786,17.86203957,17.87658882,0.9991860986,0.003240825376,-0.03807199001,0,0.1227306128,0.7882884145,40.0654335,-13.8778553,-1,-0.1299112737,1,295,0,0,0.0004887585528,2.007249594,0,1.195555449,0.0001021721837,1.554368019
2026.04.14 21:30:00,2026-04-14T21:30:00Z,run336M_live_safe_forward_repair,154,0.0006112084375,-0.001056606066,0.001231742091,1.000611424,0,1.000611424,1.403675437,1.89549005,0.004800888244,0.8358756304,0.9992812276,1.001086712,-0.1043844,46.52138519,170.1231995,-0.9466547966,1.007509232,46.34838867,59.8346405,-3.268302202,-3.651612043,-10.8501997,2.466351986,-0.04126166925,-0.001278598909,0.0001165587601,18.85403633,18.15405655,1.038557768,0.003387381788,0.1798122525,0,0.1267013103,1.194308639,39.29528427,-13.62924671,-1,-0.2998324931,1,300,0,0,-0.002442599041,0.6620846987,0,1.082895875,0.0001021617427,1.851927757
2026.04.14 21:35:00,2026-04-14T21:35:00Z,run336M_live_safe_forward_repair,155,0.0004072648298,0.000319979823,0.0006922092289,1.000416994,-9.698756912e-06,1.000407338,0.8777571321,-0.1438777298,0.004800888244,0.5592641234,0.9997179508,1.001435757,-0.9258597493,44.24655914,169.5565948,-1.242378354,1.00754261,50.13888168,60.66316605,1.465116382,0.1388809532,4.602279186,9.20476532,-0.03788730502,-0.001326426864,0.0001029137638,18.78232002,18.14797592,1.034953952,0.003380980575,0.2989847958,0,0.1244017333,1.389516473,37.91531372,-9.338425636,-1,-0.3003273308,1,305,0,0,0,0.5923057199,-0.0001793561096,0.5773502588,2.043026143e-05,1.745005727
2026.04.14 21:40:00,2026-04-14T21:40:00Z,run336M_live_safe_forward_repair,156,0.0002520332346,0.001270506531,0.0004264640447,1.000252008,0,1.000252008,0.4908969402,-1.152300119,0.004800888244,0.3567146659,0.9999728203,1.001621962,-0.8218635917,42.46799088,169.1416779,-1.467862368,1.00757134,52.38170624,61.16913986,4.129024029,2.381706476,12.75348568,12.18379498,-0.03281100094,-0.001277757343,9.062213212e-05,18.22643852,18.00501633,1.012297869,0.00329734874,0.3626433313,0,0.1244802475,1.368368268,36.22974014,-6.721651077,-1,-0.1909033954,1,310,0,0,0,0.5236775875,0.0002690824331,1.1617378,-0.0001736536797,0.9934315085
2026.04.14 21:45:00,2026-04-14T21:45:00Z,run336M_live_safe_forward_repair,157,-0.0006786957383,-1.939770118e-05,0.001183271292,0.9993215203,0,0.9993215203,-1.368329287,1.709866166,0.004800888244,-0.9154590964,0.999361515,1.000905395,-2.564269066,39.78291321,168.1688538,-1.759571075,1.007596374,46.33828735,59.08139038,-0.003367315978,-3.661714077,4.677134991,4.497674942,-0.03279719502,-0.002109908732,7.826241927e-05,19.10312271,18.25491524,1.046464562,0.003359867027,0.1672466844,0,0.1310453862,1.144311666,35.4024353,-11.65723038,-1,-0.2245978862,1,315,0,0,0,0.4556611776,-0.0002690100519,0.371337384,0.0001532504393,1.628352523
2026.04.14 22:00:00,2026-04-14T22:00:00Z,run336M_live_safe_forward_repair,158,0.0001745403715,0.0003200139618,0.0003878336574,1.000174522,0,1.000174522,0.5597658157,-1.226543427,0.004800888244,0.2506497502,0.9998115301,1.001108646,-4.061885357,33.4145546,165.4260864,-2.23094368,1.007690907,49.72144318,59.6723938,1.127718806,-0.2785575688,0.3648424447,1.745986104,-0.0246540606,-0.001568263047,4.490976426e-05,17.9564724,17.97290802,0.9990854859,0.003528883914,0.3012157679,0,0.1140803471,0.8319254518,33.46961594,-10.37593365,-1,-0.3770367503,1,330,0,0,0,-1.095066309,0.0002690824331,1.121152639,-7.150445163e-05,0.9729582667
2026.04.14 22:05:00,2026-04-14T22:05:00Z,run336M_live_safe_forward_repair,159,0.000833494938,0.001250503003,0.00102690293,1.000824094,9.695841072e-06,1.000833869,1.864684939,1.221608877,0.004800888244,1.158951163,1.000583768,1.001867056,-1.506312728,33.03636932,165.2449188,-2.160835981,1.007716775,57.13360596,61.38188171,3.86782074,7.13360405,10.46533871,11.36653137,-0.01563229039,-0.0006970327813,3.790312621e-05,18.56672478,18.14344978,1.023329258,0.003464106005,0.5469907522,0,0.1248961613,1.060621142,31.21134567,-0.8544363976,-1,-0.2333882451,1,335,0,0,-0.0004909179988,-1.373703241,0,1.104923129,-5.107826291e-05,0.7075786591
2026.04.14 22:10:00,2026-04-14T22:10:00Z,run336M_live_safe_forward_repair,160,0.0004842708877,0.001492306124,0.0005616182461,1.000484347,0,1.000484347,1.005344272,-0.5550418496,0.004800888244,0.684279263,1.000966549,1.002259851,1.681650519,33.28451538,165.3739166,-2.038886547,1.007760048,60.75596619,62.32923889,4.26098156,10.75596714,15.90292454,16.11071205,-0.006318089087,-9.682135715e-05,3.399905472e-05,18.27624321,18.07058144,1.01138103,0.003500601044,0.6800493598,0,0.1252271533,0.6744410396,29.54456902,3.786206722,-1,-0.07963493466,1,340,0,0,0,-1.332732797,0,1.135815263,-3.064852353e-05,0.521499455
2026.04.14 22:15:00,2026-04-14T22:15:00Z,run336M_live_safe_forward_repair,161,0.0003001302248,0.001617896021,0.0008518547402,1.000300169,0,1.000300169,0.6342298985,0.5645231009,0.004800888244,0.4180903733,1.001146197,1.002460122,4.769001961,33.81008911,165.658905,-1.911110878,1.007825136,62.85194778,62.90494919,4.376835346,12.85194778,16.11564636,17.76888466,0.001529333415,0.0008622777532,3.286150604e-05,18.54222679,18.14916992,1.02165699,0.003535481868,0.7606242299,0,0.1235785559,0.5162451863,28.89272881,10.39931107,-1,0.003419972723,1,345,0,0,0,-1.332732797,0.0001793400297,1.913716078,0.0001532473107,1.000630617
2026.04.14 22:25:00,2026-04-14T22:25:00Z,run336M_live_safe_forward_repair,162,0.0005223599146,0.001267678686,0.0006576147862,1.000522494,0,1.000522494,1.008194923,-0.1459279954,0.004800888244,0.7395674586,1.001776099,1.00318563,11.80097866,36.2587471,167.048645,-1.598248959,1.007984161,68.86808777,64.70027161,2.704040051,18.86808777,6.098014832,9.723491669,0.01623640954,0.003503391752,3.870590444e-05,18.26345062,18.08406258,1.009919643,0.003888872685,0.9703645706,0,0.128980428,0.3659172654,28.54214859,14.9631567,-1,0.2261238396,1,355,0,0,0.002459419658,-0.5376162529,0,1.742262006,-0.0001021440039,0.6208326817
2026.04.14 22:30:00,2026-04-14T22:30:00Z,run336M_live_safe_forward_repair,163,0.0001353821135,0.001102930633,0.000299754407,1.000135422,0,1.000135422,0.1876384318,-1.483303666,0.004800888244,0.1998844296,1.001729369,1.003190875,14.60894299,37.60055542,167.8913269,-1.451687098,1.00804615,69.63471222,64.94489288,2.260920286,19.63471031,4.208783627,5.069461823,0.02050355449,0.003026012098,4.479457493e-05,17.51248932,17.87738228,0.9795891643,0.004157896154,0.9615804553,0,0.1290939748,0.2974372208,28.7549324,15.81575394,-1,0.4867406487,1,360,0,0,-0.0009813542711,-1.007399797,0,1.627769947,3.064632983e-05,0.6770192385
2026.04.14 22:35:00,2026-04-14T22:35:00Z,run336M_live_safe_forward_repair,164,-0.0006383904838,1.935152977e-05,0.001015945454,0.9993618131,0,0.9993618131,-1.340808988,1.310378909,0.004800888244,-0.9091821313,1.000986099,1.002450347,14.6345377,37.7021637,168.144516,-1.410479307,1.008087277,61.89647293,62.84973907,-1.292225838,11.89647198,-2.454359531,-5.950730324,0.017677119,0.001977740787,5.050027539e-05,18.13659668,18.04483414,1.005085349,0.004262916744,0.7936162353,0,0.1339066923,0.8392342925,27.9926281,9.060811043,-1,0.5972859263,1,365,0,1,-0.001964636613,-1.871170402,0,1.463850141,5.107565448e-05,0.8402842879
2026.04.14 22:40:00,2026-04-14T22:40:00Z,run336M_live_safe_forward_repair,165,0.0005803718232,7.736345287e-05,0.001141066779,1.000580549,0,1.000580549,1.027858377,1.730452418,0.004800888244,0.7920886278,1.001417756,1.002912998,15.94573879,38.49001694,168.758728,-1.312586308,1.008130193,65.63518524,63.92920303,-1.077633619,15.6351862,-3.546215296,-7.254172802,0.01829912513,0.002306782641,5.674112617e-05,18.94826889,18.27393723,1.036901236,0.004513760097,0.8939276934,0,0.1377863735,0.8810914755,26.70316315,4.754749298,-1,0.5716213584,1,370,0,1,0,-1.635916471,8.965393499e-05,1.734656811,-5.107304605e-05,0.5076291561
2026.04.14 22:45:00,2026-04-14T22:45:00Z,run336M_live_safe_forward_repair,166,-0.0005319946795,-0.0005900133401,0.0008417426725,0.9994681478,0,0.9994681478,-1.066361189,0.585577786,0.004800888244,-0.7176940441,1.000800848,1.002286077,15.15059376,38.26081848,168.8747406,-1.295943022,1.008155584,59.83905792,62.23765564,-3.265216827,9.839058876,-5.823297501,-10.87429905,0.01390304137,0.00245383312,6.191976718e-05,19.14839363,18.34345818,1.043881297,0.004611554556,0.7635183334,0,0.1419796199,0.9740643501,25.50580215,4.368980885,-1,0.4630579352,1,375,0,1,0,-1.45154953,0.0001792918047,2.221010208,5.107565448e-05,0.7144113779
2026.04.14 22:55:00,2026-04-14T22:55:00Z,run336M_live_safe_forward_repair,167,-0.0004451067362,-0.000861005683,0.001345295808,0.9995549917,0,0.9995549917,-0.9678087234,2.325308084,0.004800888244,-0.5813692808,1.000347614,1.001788855,12.7199192,37.14893341,168.7302856,-1.300130844,1.008177996,55.95951462,61.06007004,-3.225224018,5.959514141,-5.236899853,-9.492154121,0.004806738347,0.001978297019,6.887837662e-05,19.77208328,18.54235649,1.066319823,0.004790370818,0.6652971506,0,0.1384555846,0.9001336694,23.25844002,3.396709442,-1,0.3849021494,1,385,0,1,0.004921259824,0.903557241,-0.0001792596595,1.260869622,0,0.9347467422
2026.04.14 23:00:00,2026-04-14T23:00:00Z,run336M_live_safe_forward_repair,168,0.001412047073,0.00108303607,0.001498033176,1.001422763,-9.678386959e-06,1.001412988,2.303021431,2.626075268,0.004800888244,1.730035186,1.001593113,1.003078341,14.94007206,38.23978043,169.4694214,-1.171027541,1.008190393,65.17505646,63.69334793,1.778666377,15.17505836,2.319118023,-0.004398046993,0.009383317083,0.003219019389,7.28360319e-05,21.12764931,18.94651031,1.115120888,0.005016529001,0.9055007696,0,0.1451313198,1.330633044,23.04770279,7.431292534,-1,0.5025773048,1,390,0,1,-0.002448579762,-0.1086706072,0,1.170328259,3.064320117e-05,1.22774601
2026.04.14 23:05:00,2026-04-14T23:05:00Z,run336M_live_safe_forward_repair,169,-0.0009282447863,3.869557258e-05,0.001180192106,0.9990721941,0,0.9990721941,-1.945816755,1.507727742,0.004800888244,-1.100042224,1.000600576,1.002063274,13.74818039,37.70067596,169.4040222,-1.167492151,1.008175611,56.76409531,60.92884827,-1.297112107,6.76409626,0.9790663123,-3.857067108,0.005313929636,0.001453164499,7.55678484e-05,21.79710197,19.17757988,1.136592984,0.004714540206,0.7003507018,0,0.1506502628,1.457539201,22.85201836,6.688551426,-1,0.4951139987,0,395,0,0,0,0.01422919985,0.0001792918047,1.850853562,-0.0001327831415,-0.5002779961
2026.04.14 23:35:00,2026-04-14T23:35:00Z,run336M_live_safe_forward_repair,170,-0.000319079496,-0.000270740682,0.0005028721644,0.9996809959,0,0.9996809959,-0.8685115576,-0.5383962393,0.004800888244,-0.4771460593,1.000417471,1.001832008,11.70739937,36.48733902,169.8541107,-1.006684303,1.008137941,56.96556854,61.01911163,-1.077821016,6.96557045,-4.274716854,-5.416696072,-0.002219978254,0.0005224862834,8.486156003e-05,17.28478622,18.05339622,0.9574257731,0.003090552753,0.6250554919,0,0.1420789808,0.3799256086,22.45265388,4.254398823,-1,0.07968901843,0,425,0,0,0,0.1779991239,8.962982974e-05,1.498589993,8.174024697e-05,-1.179323792
2026.04.15 00:00:00,2026-04-15T00:00:00Z,run336M_live_safe_forward_repair,171,-0.0001894887828,-0.0002764869132,0.0002610552183,0.9998105168,0,0.9998105168,-0.4596773982,-1.104350328,0.004800888244,-0.3489931226,1.000327826,1.00164032,9.019230843,33.86725616,168.9030762,-1.014421105,1.008004785,57.05540085,60.99855804,-1.238961458,7.055399895,-1.979166627,-6.778637409,-0.006230949424,-0.0004117175122,7.975043263e-05,14.03773117,16.98253822,0.826597929,0.001441690954,0.6014842987,0,0.1327060163,0.375972569,20.60111427,3.843463659,-1,0.2051282078,0,450,0,0,-0.001963671995,-1.071451187,-0.0001792596595,0.1516373903,-5.108765617e-05,-1.734120488
2026.04.15 03:05:00,2026-04-15T03:05:00Z,run336M_live_safe_forward_repair,172,-0.0002124807361,-0.0007531371666,0.0004636435769,0.999797225,-9.657189366e-06,0.999787569,-0.8747820258,-0.1221036911,0.004800888244,-0.4944134951,1.000052691,1.001004934,6.697414398,24.62195015,159.0410461,-1.672737718,1.007434607,54.0007515,60.14463043,-4.911105156,4.000752926,-13.17779922,-26.58742905,-0.002668498782,0.0005508800386,5.262800551e-05,11.12192822,14.29409027,0.7780787945,0.001770672039,0.5600127578,0,0.06841088831,0.9179873466,30.53962708,7.17953825,-1,0.2079722732,0,635,0,0,-0.0004930966534,-1.050178289,0,0.8121577501,0.0002043610584,0.03513099626
2026.04.15 03:10:00,2026-04-15T03:10:00Z,run336M_live_safe_forward_repair,173,0.0002028235031,-0.0002124376479,0.0004732068337,1.00021255,-9.659241186e-06,1.000202894,0.6892416477,-0.09805826098,0.004800888244,0.4687402546,1.000231147,1.001160622,6.050693512,24.02684402,158.3726501,-1.707732081,1.007427335,56.91463852,60.66862488,-1.579134107,6.914640427,-8.23493576,-16.90904808,-0.003849714296,0.0003477830905,5.158481508e-05,11.20250511,14.25320816,0.7859637737,0.001775602927,0.658587873,0,0.06851548702,1.035379529,30.07518005,9.169212341,-1,0.2663398683,0,640,0,0,-0.0004933399032,-1.29045248,0.0001792114635,1.578410387,-5.107982724e-05,-0.3508547843
