candidate_id,label_name,side,hold_bars,tp_points,sl_points,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,raw_signal_total,lifecycle_trade_total,overall_signal_to_trade_ratio,scout_clue,meaningful_signal,final_like_reference,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f77b_09729,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,price_action_core,11,extra_trees_d7_l80,0.93,0.5141232211952379,all,none,1484,500,0.33692722371967654,1,0,0,0,105995.02566051662,895,343,0.38324022346368714,589,157,0.266553480475382,119.0300000000046,3503.3800000000056,-3384.3499999999995,1.0351707122490303,2.95279999999997,343,4.035294117647059,0.4227405247813411,24.161241379310383,-17.092676767676764,1.413543455346952,0.3470262390670688,0.403108913573577,4.88338192419825,31.436413994169207,8,300,0,-410.76999999999896,1323.6300000000008,-1734.3999999999999,0.7631630535055356,3.9356999999999607,157,3.925,0.3503184713375796,24.066000000000013,-17.00392156862745,1.4153205719557203,-2.616369426751586,-1.0437025179764796,5.923566878980892,33.519299363057414,6,156,0
f77b_09737,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,price_action_core,11,extra_trees_d7_l80,0.93,0.5141232211952379,cash_mid,none,1482,499,0.3367071524966262,1,0,0,0,105995.02566051662,893,342,0.3829787234042553,589,157,0.266553480475382,136.23000000000468,3503.3800000000056,-3367.1499999999996,1.040458548030235,2.95279999999997,342,4.023529411764706,0.4239766081871345,24.161241379310383,-17.09213197969543,1.4135885100824572,0.39833333333334703,0.4613587103766122,4.894736842105263,31.304298245614152,8,299,0,-410.76999999999896,1323.6300000000008,-1734.3999999999999,0.7631630535055356,3.9356999999999607,157,3.925,0.3503184713375796,24.066000000000013,-17.00392156862745,1.4153205719557203,-2.616369426751586,-1.0437025179764796,5.923566878980892,33.519299363057414,6,156,0
f77b_07129,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.506087492947762,cash_mid,none,1290,1033,0.8007751937984496,1,0,0,0,105948.30914528054,869,700,0.8055235903337169,421,333,0.7909738717339667,-829.4999999999999,4688.1,-5517.5999999999985,0.849662896911701,10.455000000000055,700,5.691056910569106,0.40285714285714286,16.624468085106383,-13.199999999999996,1.2594294003868476,-1.1849999999999998,-0.7934002869440416,2.2014285714285715,30.864357142857198,12,690,0,17.650000000000105,2435.3999999999996,-2417.75,1.0073001757832694,2.4645000000000072,333,5.045454545454546,0.4444444444444444,16.455405405405404,-13.06891891891892,1.2591252197290868,0.05300300300300332,0.07161696084398479,2.7717717717717716,28.413243243243233,9,161,0
f77b_08857,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.5044184262496882,cash_mid,none,745,683,0.9167785234899329,1,0,0,0,105848.840576351,536,487,0.9085820895522388,209,196,0.937799043062201,-102.39999999999993,4885.600000000002,-4988.0,0.9794707297514038,3.5120000000000076,487,3.7751937984496124,0.40451745379876797,24.80000000000001,-17.2,1.4418604651162799,-0.21026694045174524,-0.2915717539863318,2.158110882956879,56.85511293634494,12,196,0,240.8,2132.800000000001,-1891.9999999999998,1.127272727272728,1.5120000000000073,196,3.161290322580645,0.4387755102040816,24.80000000000001,-17.2,1.4418604651162799,1.2285714285714286,1.592592592592585,1.8724489795918366,48.21198979591833,8,67,0
f77b_01425,long_h6_tp10_sl8_uq70,long,6,10.0,8.0,0.7,volatility_session,13,hist_gbm_d4_l2,0.93,0.40590495876233046,all,none,181,115,0.6353591160220995,1,0,0,0,105770.62676318921,103,67,0.6504854368932039,78,48,0.6153846153846154,58.980000000001056,325.6000000000001,-266.6199999999989,1.2212137123996751,0.5464999999999964,67,3.35,0.5522388059701493,8.800000000000002,-8.887333333333297,0.990173280324061,0.8802985074627023,1.0792314730100905,2.044776119402985,15.975223880596909,3,49,0,-81.59999999999997,170.50000000000006,-252.09999999999994,0.6763189210630706,1.096999999999989,48,3.4285714285714284,0.4166666666666667,8.525000000000002,-9.003571428571426,0.9468464894882987,-1.6999999999999993,-0.7438468550592596,2.2083333333333335,17.34583333333323,11,40,0
f77b_01433,long_h6_tp10_sl8_uq70,long,6,10.0,8.0,0.7,volatility_session,13,hist_gbm_d4_l2,0.93,0.40590495876233046,cash_mid,none,181,115,0.6353591160220995,1,0,0,0,105770.62676318921,103,67,0.6504854368932039,78,48,0.6153846153846154,58.980000000001056,325.6000000000001,-266.6199999999989,1.2212137123996751,0.5464999999999964,67,3.35,0.5522388059701493,8.800000000000002,-8.887333333333297,0.990173280324061,0.8802985074627023,1.0792314730100905,2.044776119402985,15.975223880596909,3,49,0,-81.59999999999997,170.50000000000006,-252.09999999999994,0.6763189210630706,1.096999999999989,48,3.4285714285714284,0.4166666666666667,8.525000000000002,-9.003571428571426,0.9468464894882987,-1.6999999999999993,-0.7438468550592596,2.2083333333333335,17.34583333333323,11,40,0
f77b_08315,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,volatility_session,13,hist_gbm_d4_l2,0.8,0.34414432177795956,cash_mid,trend_aligned,356,210,0.5898876404494382,1,0,0,0,105720.71236953716,288,161,0.5590277777777778,68,49,0.7205882352941176,4.799999999999997,1192.7999999999997,-1188.0,1.0040404040404038,1.4760000000000038,161,3.744186046511628,0.4409937888198758,16.799999999999997,-13.2,1.2727272727272725,0.029813664596273274,0.03252032520325193,2.3043478260869565,29.342049689441016,8,82,0,-46.79999999999997,336.00000000000006,-382.7999999999999,0.8777429467084643,1.0079999999999927,49,2.8823529411764706,0.40816326530612246,16.800000000000004,-13.199999999999996,1.2727272727272734,-0.9551020408163259,-0.4642857142857173,1.816326530612245,29.26285714285709,5,36,0
f77b_07123,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.506087492947762,all,trend_aligned,327,294,0.8990825688073395,1,0,0,0,105615.70921529291,248,218,0.8790322580645161,79,76,0.9620253164556962,-11.099999999999994,1599.3000000000002,-1610.3999999999996,0.9931073025335324,3.483000000000011,218,3.5161290322580645,0.44036697247706424,16.659375,-13.199999999999998,1.262073863636364,-0.050917431192660526,-0.03186907838070617,1.7844036697247707,32.45518348623848,12,204,0,76.79999999999998,604.7999999999998,-528.0,1.145454545454545,1.5239999999999965,76,2.923076923076923,0.47368421052631576,16.799999999999997,-13.2,1.2727272727272725,1.0105263157894735,0.5039370078740167,1.9605263157894737,26.34723684210511,8,41,0
f77b_08002,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,extra_trees_d7_l80,0.93,0.5228820879443064,all,low_volatility,1046,425,0.4063097514340344,1,0,0,0,105607.3103790761,598,278,0.46488294314381273,448,147,0.328125,146.88999999999817,2114.3899999999985,-1967.5000000000005,1.0746581956797956,2.199300000000021,278,3.6578947368421053,0.460431654676259,16.51867187499999,-13.116666666666669,1.2593650730622608,0.5283812949640222,0.6678943300140806,3.3093525179856114,23.875791366906466,8,172,0,-335.530000000001,851.7499999999997,-1187.280000000001,0.7173960649551907,3.670299999999988,147,4.454545454545454,0.3741496598639456,15.486363636363631,-12.90521739130436,1.2000079631977736,-2.282517006802728,-0.9141759529193855,4.0476190476190474,22.110680272108922,10,146,0
f77b_08010,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,price_action_core,11,extra_trees_d7_l80,0.93,0.5228820879443064,cash_mid,low_volatility,1046,425,0.4063097514340344,1,0,0,0,105607.3103790761,598,278,0.46488294314381273,448,147,0.328125,146.88999999999817,2114.3899999999985,-1967.5000000000005,1.0746581956797956,2.199300000000021,278,3.6578947368421053,0.460431654676259,16.51867187499999,-13.116666666666669,1.2593650730622608,0.5283812949640222,0.6678943300140806,3.3093525179856114,23.875791366906466,8,172,0,-335.530000000001,851.7499999999997,-1187.280000000001,0.7173960649551907,3.670299999999988,147,4.454545454545454,0.3741496598639456,15.486363636363631,-12.90521739130436,1.2000079631977736,-2.282517006802728,-0.9141759529193855,4.0476190476190474,22.110680272108922,10,146,0
f77b_10002,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,volatility_session,13,extra_trees_d7_l80,0.87,0.5186337141441789,all,low_volatility,1866,556,0.2979635584137192,1,0,0,0,105575.07102459301,1173,369,0.3145780051150895,693,187,0.2698412698412698,224.19999999999652,3818.579999999998,-3594.38,1.062375152321123,3.591000000000022,369,3.5825242718446604,0.43089430894308944,24.016226415094327,-17.116095238095237,1.403136993631672,0.6075880758807494,0.6243386243386109,4.471544715447155,33.87883468834694,7,205,0,-440.4,1611.3500000000001,-2051.7499999999995,0.7853539661264777,4.231999999999971,187,3.74,0.3582887700534759,24.05,-17.097916666666663,1.4066041184354823,-2.3550802139037432,-1.0406427221172092,4.8449197860962565,36.74898395721916,9,186,0
f77b_10010,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,volatility_session,13,extra_trees_d7_l80,0.87,0.5186337141441789,cash_mid,low_volatility,1865,556,0.29812332439678285,1,0,0,0,105575.07102459301,1173,369,0.3145780051150895,692,187,0.2702312138728324,224.19999999999652,3818.579999999998,-3594.38,1.062375152321123,3.591000000000022,369,3.5825242718446604,0.43089430894308944,24.016226415094327,-17.116095238095237,1.403136993631672,0.6075880758807494,0.6243386243386109,4.471544715447155,33.87883468834694,7,205,0,-440.4,1611.3500000000001,-2051.7499999999995,0.7853539661264777,4.231999999999971,187,3.74,0.3582887700534759,24.05,-17.097916666666663,1.4066041184354823,-2.3550802139037432,-1.0406427221172092,4.8449197860962565,36.74898395721916,9,186,0
f77b_07827,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,full58,58,extra_trees_d7_l80,0.8,0.5271482839384625,all,trend_aligned,284,157,0.5528169014084507,1,0,0,0,105510.00979020979,215,112,0.5209302325581395,69,45,0.6521739130434783,188.10000000000002,927.3,-739.2,1.2544642857142856,0.84,112,3.111111111111111,0.5,16.55892857142857,-13.200000000000001,1.2544642857142856,1.6794642857142859,2.2392857142857148,2.5357142857142856,25.128750000000018,4,41,0,-24.000000000000004,319.20000000000005,-343.19999999999993,0.9300699300699304,1.1160000000000037,45,2.5,0.4222222222222222,16.8,-13.199999999999998,1.272727272727273,-0.5333333333333334,-0.21505376344085955,2.0444444444444443,27.052666666666646,5,17,0
f77b_07835,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,full58,58,extra_trees_d7_l80,0.8,0.5271482839384625,cash_mid,trend_aligned,284,157,0.5528169014084507,1,0,0,0,105510.00979020979,215,112,0.5209302325581395,69,45,0.6521739130434783,188.10000000000002,927.3,-739.2,1.2544642857142856,0.84,112,3.111111111111111,0.5,16.55892857142857,-13.200000000000001,1.2544642857142856,1.6794642857142859,2.2392857142857148,2.5357142857142856,25.128750000000018,4,41,0,-24.000000000000004,319.20000000000005,-343.19999999999993,0.9300699300699304,1.1160000000000037,45,2.5,0.4222222222222222,16.8,-13.199999999999998,1.272727272727273,-0.5333333333333334,-0.21505376344085955,2.0444444444444443,27.052666666666646,5,17,0
f77b_07107,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.8,0.5050662279547096,all,trend_aligned,474,415,0.8755274261603375,1,0,0,0,105489.95498887206,351,303,0.8632478632478633,123,112,0.9105691056910569,-113.09999999999985,2170.5,-2283.6000000000004,0.950472937467157,5.234999999999982,303,4.208333333333333,0.429042904290429,16.696153846153845,-13.200000000000003,1.2648601398601396,-0.37326732673267277,-0.21604584527220677,1.7491749174917492,33.585511551155065,15,272,0,21.599999999999994,839.9999999999999,-818.4000000000003,1.0263929618768324,2.208000000000011,112,3.2941176470588234,0.44642857142857145,16.799999999999997,-13.200000000000005,1.272727272727272,0.1928571428571428,0.09782608695652123,1.7232142857142858,28.176696428571372,11,55,0
f77b_08363,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,mega_cap_removed,48,logistic_l2_balanced,0.8,0.5588748646625791,cash_mid,trend_aligned,307,195,0.6351791530944625,1,0,0,0,105472.68052598053,222,130,0.5855855855855856,85,65,0.7647058823529411,-245.99999999999994,823.1999999999999,-1069.2,0.7699214365881032,4.163999999999996,130,3.5135135135135136,0.3769230769230769,16.799999999999997,-13.200000000000001,1.2727272727272725,-1.8923076923076918,-0.5907780979827093,2.1384615384615384,32.51723076923078,9,127,0,72.00000000000003,520.8000000000001,-448.79999999999995,1.1604278074866312,0.911999999999989,65,3.611111111111111,0.47692307692307695,16.8,-13.2,1.272727272727273,1.1076923076923082,0.7894736842105361,1.523076923076923,27.756307692307857,3,26,0
f77b_10009,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,volatility_session,13,extra_trees_d7_l80,0.87,0.5186337141441789,cash_mid,none,1954,580,0.2968270214943705,1,0,0,0,105465.02756277133,1230,383,0.31138211382113823,724,197,0.27209944751381215,202.77999999999736,3942.579999999998,-3739.7999999999993,1.054222150917161,3.115000000000018,383,3.7184466019417477,0.4281984334203655,24.0401219512195,-17.07671232876712,1.4077722625052334,0.5294516971279304,0.650979133226312,4.514360313315927,34.26736292428202,7,217,0,-520.4,1668.95,-2189.3499999999995,0.7623038801470758,5.031999999999972,197,3.94,0.350253807106599,24.18768115942029,-17.104296874999996,1.4141289370844305,-2.6416243654822336,-1.0341812400635988,4.817258883248731,37.644467005076066,9,196,0
f77b_10001,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,volatility_session,13,extra_trees_d7_l80,0.87,0.5186337141441789,all,none,1962,583,0.29714576962283384,1,0,0,0,105426.64211674288,1236,385,0.31148867313915857,726,198,0.2727272727272727,168.37999999999732,3942.579999999998,-3774.1999999999994,1.0446134280112338,3.2870000000000252,385,3.737864077669903,0.42597402597402595,24.0401219512195,-17.07782805429864,1.40768029018587,0.4373506493506424,0.5122604198357044,4.498701298701299,34.28740259740262,7,219,0,-537.6,1668.95,-2206.55,0.7563617411796696,5.203999999999978,198,3.96,0.3484848484848485,24.18768115942029,-17.105038759689926,1.4140676030750343,-2.7151515151515153,-1.0330514988470452,4.803030303030303,37.538939393939316,9,197,0
f77b_08307,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,volatility_session,13,hist_gbm_d4_l2,0.8,0.34414432177795956,all,trend_aligned,367,220,0.5994550408719346,1,0,0,0,105425.78787878787,298,170,0.5704697986577181,69,50,0.7246376811594203,5.999999999999943,1260.0,-1254.0000000000002,1.0047846889952152,1.7999999999999998,170,3.7777777777777777,0.4411764705882353,16.8,-13.200000000000003,1.2727272727272725,0.03529411764705849,0.03333333333333302,2.2470588235294118,29.51076470588234,6,91,0,-59.999999999999986,336.00000000000006,-395.9999999999999,0.8484848484848488,1.0080000000000109,50,2.7777777777777777,0.4,16.800000000000004,-13.199999999999996,1.2727272727272734,-1.1999999999999997,-0.5952380952380887,1.8,29.310199999999966,6,36,0
f77b_09066,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,trend_momentum,21,hist_gbm_d4_l2,0.93,0.4137969762315462,cash_mid,low_volatility,422,249,0.590047393364929,1,0,0,0,105383.53416666666,283,162,0.5724381625441696,139,87,0.6258992805755396,-425.14999999999986,1374.8500000000001,-1799.9999999999995,0.7638055555555558,4.826499999999996,162,2.1315789473684212,0.35185185185185186,24.120175438596494,-17.14285714285714,1.4070102339181292,-2.624382716049382,-0.8808660520045587,3.5617283950617282,44.72635802469137,11,158,0,267.6000000000001,1041.6,-774.0000000000002,1.3457364341085267,0.9560000000000037,87,1.9333333333333333,0.4827586206896552,24.799999999999997,-17.200000000000006,1.4418604651162783,3.075862068965518,2.7991631799163077,3.1149425287356323,43.88298850574708,4,20,1
f77b_09572,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,full58,58,extra_trees_d7_l80,0.87,0.5218961135528952,all,mean_revert,719,281,0.3908205841446453,1,0,0,0,105370.90692448599,425,182,0.42823529411764705,294,99,0.336734693877551,144.10000000000375,1910.7000000000037,-1766.6,1.0815691158156933,1.6839999999999962,182,2.022222222222222,0.4340659340659341,24.186075949367137,-17.15145631067961,1.410147075050841,0.7917582417582624,0.8557007125890977,4.8791208791208796,27.593131868131852,5,47,1,-306.2999999999999,818.4,-1124.7,0.7276607095225393,4.884999999999982,99,2.020408163265306,0.3333333333333333,24.8,-17.040909090909093,1.4553214190450785,-3.093939393939393,-0.6270214943705241,5.808080808080808,30.850505050504985,12,98,0
f77b_09580,short_h18_tp26_sl16_uq70,short,18,26.0,16.0,0.7,full58,58,extra_trees_d7_l80,0.87,0.5218961135528952,cash_mid,mean_revert,719,281,0.3908205841446453,1,0,0,0,105370.90692448599,425,182,0.42823529411764705,294,99,0.336734693877551,144.10000000000375,1910.7000000000037,-1766.6,1.0815691158156933,1.6839999999999962,182,2.022222222222222,0.4340659340659341,24.186075949367137,-17.15145631067961,1.410147075050841,0.7917582417582624,0.8557007125890977,4.8791208791208796,27.593131868131852,5,47,1,-306.2999999999999,818.4,-1124.7,0.7276607095225393,4.884999999999982,99,2.020408163265306,0.3333333333333333,24.8,-17.040909090909093,1.4553214190450785,-3.093939393939393,-0.6270214943705241,5.808080808080808,30.850505050504985,12,98,0
f77b_09427,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,compact_lifecycle,42,extra_trees_d7_l80,0.87,0.5097064803118722,all,trend_aligned,301,215,0.7142857142857143,1,0,0,0,105366.90909564219,220,144,0.6545454545454545,81,71,0.8765432098765432,-388.539999999998,1218.880000000001,-1607.419999999999,0.7582834604521542,5.2911999999999715,144,2.4,0.3472222222222222,24.37760000000002,-17.100212765957437,1.42557290565005,-2.6981944444444306,-0.734313577260357,2.1944444444444446,59.53472222222214,11,141,0,290.8000000000001,892.7999999999998,-602.0000000000001,1.483056478405315,0.86,71,2.0285714285714285,0.5070422535211268,24.799999999999997,-17.200000000000003,1.4418604651162787,4.095774647887326,3.3813953488372106,1.4507042253521127,53.20309859154932,5,11,1
f77b_08355,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,mega_cap_removed,48,logistic_l2_balanced,0.8,0.5588748646625791,all,trend_aligned,308,196,0.6363636363636364,1,0,0,0,105331.47855759131,223,131,0.5874439461883408,85,65,0.7647058823529411,-259.19999999999993,823.1999999999999,-1082.4,0.7605321507760531,4.295999999999985,131,3.4473684210526314,0.37404580152671757,16.799999999999997,-13.200000000000001,1.2727272727272725,-1.9786259541984728,-0.6033519553072645,2.1297709923664123,32.67358778625955,9,128,0,72.00000000000003,520.8000000000001,-448.79999999999995,1.1604278074866312,0.911999999999989,65,3.611111111111111,0.47692307692307695,16.8,-13.2,1.272727272727273,1.1076923076923082,0.7894736842105361,1.523076923076923,27.756307692307857,3,26,0
f77b_07130,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.506087492947762,cash_mid,low_volatility,906,688,0.7593818984547461,1,0,0,0,105319.84766353574,595,459,0.7714285714285715,311,229,0.7363344051446945,-468.3,3108.9,-3577.2,0.8690875545119088,6.230999999999985,459,3.923076923076923,0.4095860566448802,16.536702127659574,-13.2,1.2527804642166345,-1.0202614379084967,-0.7515647568608589,2.4379084967320264,29.593050108932466,9,431,0,96.06999999999896,1713.0000000000002,-1616.9300000000007,1.0594150643503426,1.6064999999999965,229,3.578125,0.4585152838427948,16.314285714285717,-13.039758064516136,1.251118742661357,0.4195196506550173,0.598008092125734,3.2489082969432315,25.622445414847164,6,81,0
f77b_00561,long_h6_tp10_sl8_uq60,long,6,10.0,8.0,0.6,volatility_session,13,hist_gbm_d4_l2,0.93,0.44602897405066183,all,none,369,251,0.6802168021680217,1,0,0,0,105306.25422473942,157,114,0.7261146496815286,212,137,0.6462264150943396,54.830000000001064,536.7999999999998,-481.96999999999895,1.1137622673610412,0.8039999999999964,114,3.081081081081081,0.5350877192982456,8.799999999999997,-9.093773584905641,0.9676950847563144,0.4809649122807111,0.6819651741293695,1.7105263157894737,17.095614035087795,4,59,0,-196.03000000000097,512.369999999999,-708.4000000000003,0.7232778091473726,2.2043000000000026,137,3.914285714285714,0.43795620437956206,8.539499999999983,-9.200000000000005,0.9282065217391281,-1.4308759124087662,-0.8893072630767171,1.8394160583941606,21.662919708029143,9,127,0
f77b_00569,long_h6_tp10_sl8_uq60,long,6,10.0,8.0,0.6,volatility_session,13,hist_gbm_d4_l2,0.93,0.44602897405066183,cash_mid,none,369,251,0.6802168021680217,1,0,0,0,105306.25422473942,157,114,0.7261146496815286,212,137,0.6462264150943396,54.830000000001064,536.7999999999998,-481.96999999999895,1.1137622673610412,0.8039999999999964,114,3.081081081081081,0.5350877192982456,8.799999999999997,-9.093773584905641,0.9676950847563144,0.4809649122807111,0.6819651741293695,1.7105263157894737,17.095614035087795,4,59,0,-196.03000000000097,512.369999999999,-708.4000000000003,0.7232778091473726,2.2043000000000026,137,3.914285714285714,0.43795620437956206,8.539499999999983,-9.200000000000005,0.9282065217391281,-1.4308759124087662,-0.8893072630767171,1.8394160583941606,21.662919708029143,9,127,0
f77b_08107,short_h12_tp18_sl12_uq70,short,12,18.0,12.0,0.7,trend_momentum,21,logistic_l2_balanced,0.93,0.5506645562633617,cash_mid,trend_aligned,261,233,0.89272030651341,1,0,0,0,105278.50132678132,143,125,0.8741258741258742,118,108,0.9152542372881356,59.99999999999997,957.5999999999999,-897.6000000000003,1.0668449197860959,1.5479999999999927,125,3.3783783783783785,0.456,16.799999999999997,-13.200000000000003,1.2727272727272723,0.47999999999999976,0.38759689922480783,1.336,42.41064000000004,10,69,0,-285.6,638.3999999999997,-924.0000000000003,0.6909090909090904,3.3359999999999856,108,4.695652173913044,0.35185185185185186,16.799999999999994,-13.200000000000005,1.2727272727272718,-2.644444444444445,-0.8561151079136728,1.1666666666666667,55.845092592592664,8,107,0
f77b_02796,long_h12_tp18_sl12_uq70,long,12,18.0,12.0,0.7,price_action_core,11,extra_trees_d7_l80,0.8,0.524421062640102,cash_mid,mean_revert,404,239,0.5915841584158416,1,0,0,0,105236.59272727273,284,173,0.6091549295774648,120,66,0.55,-93.59999999999995,1226.4,-1320.0,0.9290909090909092,2.856000000000004,173,3.0350877192982457,0.42196531791907516,16.8,-13.2,1.272727272727273,-0.5410404624277454,-0.3277310924369741,2.554913294797688,30.9834104046242,7,134,0,35.300000000000004,497.3000000000001,-461.99999999999994,1.0764069264069267,1.2,66,2.64,0.4696969696969697,16.041935483870972,-13.199999999999998,1.215298142717498,0.5348484848484849,0.2941666666666667,2.696969696969697,35.27590909090897,4,27,0
f77b_09058,short_h18_tp26_sl16_uq60,short,18,26.0,16.0,0.6,trend_momentum,21,hist_gbm_d4_l2,0.93,0.4137969762315462,all,low_volatility,435,258,0.593103448275862,1,0,0,0,105230.94140429175,290,167,0.5758620689655173,145,91,0.6275862068965518,-469.14999999999986,1399.65,-1868.7999999999997,0.7489565496575344,5.263500000000003,167,2.0617283950617282,0.3473053892215569,24.13189655172414,-17.144954128440364,1.4075217915977802,-2.8092814371257475,-0.8913270637408561,3.497005988023952,46.17317365269462,11,163,0,198.80000000000004,1041.6,-842.8000000000001,1.2358803986710962,1.1279999999999928,91,1.9361702127659575,0.46153846153846156,24.799999999999997,-17.200000000000003,1.4418604651162787,2.184615384615385,1.7624113475177423,3.021978021978022,46.885384615384574,4,21,1
f77b_07122,short_h12_tp18_sl12_uq60,short,12,18.0,12.0,0.6,price_action_core,11,extra_trees_d7_l80,0.87,0.506087492947762,all,low_volatility,920,702,0.7630434782608696,1,0,0,0,105230.31488428837,607,471,0.7759472817133443,313,231,0.7380191693290735,-476.70000000000005,3192.9000000000005,-3669.600000000001,0.8700948332243296,6.4829999999999925,471,4.0256410256410255,0.40976645435244163,16.543523316062178,-13.200000000000003,1.2532972209138011,-1.0121019108280256,-0.7353077279037492,2.4097664543524417,30.35394904458601,9,442,0,69.6699999999989,1713.0000000000002,-1643.3300000000008,1.042395623520534,1.7385000000000035,231,3.5538461538461537,0.45454545454545453,16.314285714285717,-13.042301587301594,1.250874748224641,0.3016017316017268,0.4007477710670046,3.2294372294372296,26.181471861471852,6,82,0
