source_id,source_kind,condition_ids,features,feature_families,rule_definition,source_shape_proxy_score,train_coverage,split_counts,split_hashes
f43p_0102,pair_and,f43cond_0004|f43cond_0022,bollinger_width_20|ema20_ema50_diff,volatility_shape|trend_state,bollinger_width_20 >= q85 & ema20_ema50_diff >= q85,2.812371108373757,0.03829306686742865,"{""oos"": 354, ""train"": 1119, ""validation"": 526}","{""oos"": ""46f5c0b1bba32c9de769907867a2231fa11e82f9842801458f37fe570a81f492"", ""train"": ""337851e73f8164146de94e0a9d88e900269ae440fd2083275ee72bc23e85976e"", ""validation"": ""ba84c0911f6401d1f4a17db3e8a841abfc944a67cc0c4fd3e1dbac71aa6234be""}"
f43p_0103,pair_and,f43cond_0003|f43cond_0006,hl_range|sma50_sma200_ratio,volatility_shape|trend_state,hl_range >= q85 & sma50_sma200_ratio <= q15,2.9384052120487443,0.02477585380877421,"{""oos"": 200, ""train"": 724, ""validation"": 421}","{""oos"": ""8df5ef8c19f4b4622263a16c108e7d72b862a301988771a46379219f437d453a"", ""train"": ""b38926752866df3e87a7a9729267c1675b8873dbb5a76360d3d94a04893084c5"", ""validation"": ""95ddaecd2dc1489ac6177c87e2f8972a6fbceb93f3a8812d431ef37cf4e2b1c8""}"
f43p_0104,pair_and,f43cond_0004|f43cond_0019,bollinger_width_20|usdx_change_1,volatility_shape|macro_breadth,bollinger_width_20 >= q85 & usdx_change_1 <= q15,2.8429199710141746,0.034357675723769764,"{""oos"": 171, ""train"": 1004, ""validation"": 392}","{""oos"": ""4dd9f68d87c8f18188ad33698747fc68fb08a6fd2884ef5c3e6fc6030904ff45"", ""train"": ""fd94ccfb63a0ceba95bda9e8006baa4f76ac67a1351c9a964a10372f07f4512d"", ""validation"": ""7da89425f7e9c2a31662e5ffa3510f357db0ebd367b798ed199c75777884e79d""}"
f43p_0105,pair_and,f43cond_0007|f43cond_0010,hl_zscore_50|close_ema20_ratio,volatility_shape|trend_state,hl_zscore_50 >= q85 & close_ema20_ratio <= q15,2.8213760446205782,0.03661624803230443,"{""oos"": 293, ""train"": 1070, ""validation"": 400}","{""oos"": ""daefbbf75abc1c217b5fc3892daddbfc742bd6de7b6c3d258598d65a15bbe3c0"", ""train"": ""023fc8d4395a01acba619aa1bd5ca096577ed7ffbb1a71a43a6758fd28391efd"", ""validation"": ""e1631251b04c68e0e0d901a9913480b59cff498cee4e119d283bb06141a4516c""}"
f43p_0106,pair_and,f43cond_0006|f43cond_0016,sma50_sma200_ratio|atr_50,trend_state|volatility_shape,sma50_sma200_ratio <= q15 & atr_50 >= q85,2.8154770228788735,0.03630826089932243,"{""oos"": 1000, ""train"": 1061, ""validation"": 1241}","{""oos"": ""7e4704b04b99075814a8cd0241e56bb00e170041081cd7234ac5aaa2528110d7"", ""train"": ""d7eb3547ac636935138fb76871886f1ce9ac72605be7f6a2c2dba0050a9f548e"", ""validation"": ""5458682e3dc14898eb20d2e5da21f27bc8d299e5eae5f2731cf175d94670c9a3""}"
f43p_0107,pair_and,f43cond_0012|f43cond_0017,atr_14|close_ema50_ratio,volatility_shape|trend_state,atr_14 >= q85 & close_ema50_ratio <= q15,2.754525803583739,0.04274176989939087,"{""oos"": 990, ""train"": 1249, ""validation"": 1187}","{""oos"": ""03696add7b58e267120eca89c8a0ca14cce1728838e40ddc140e06f8a16ea1eb"", ""train"": ""606dfd8624f3b4f76acef383a83732b99fa9e60b28b87c888359263d9fbf76b5"", ""validation"": ""7694b1922a83615113ba05ac787aa6b288e8537f7ec4eeba61b58809b0220647""}"
f43p_0108,pair_and,f43cond_0004|f43cond_0018,bollinger_width_20|usdx_change_1,volatility_shape|macro_breadth,bollinger_width_20 >= q85 & usdx_change_1 >= q85,2.848351886293276,0.0327150776811991,"{""oos"": 154, ""train"": 956, ""validation"": 396}","{""oos"": ""1b411bfde529e2860291b5922d0b4180df528601b9dc9b347f548eb18799ac91"", ""train"": ""b61e7e07880c8d0ea38e5fd0f39d71e5b4e4caae36e43da38b66fd600ea0a8f6"", ""validation"": ""e02305ad45f4d5bf8733cef5509b8ad5972506a9281112ff5146e86cd9774a4d""}"
f43p_0109,pair_and,f43cond_0004|f43cond_0006,bollinger_width_20|sma50_sma200_ratio,volatility_shape|trend_state,bollinger_width_20 >= q85 & sma50_sma200_ratio <= q15,2.919451816608314,0.02494695777154199,"{""oos"": 227, ""train"": 729, ""validation"": 459}","{""oos"": ""3788bd2fb0d26b7625eaafe3f51647028e13005d34dcbc063f8d0ca5df8a3cad"", ""train"": ""9122c8a6bdcf28d0737331c0d9b98f5e8a4afd0881c5e2a98205f77d49873ffa"", ""validation"": ""385e44f24c19c828b7f1e8fc7f608d28d368355c2e16e205b1d24426f3e8f218""}"
f43p_0110,pair_and,f43cond_0004|f43cond_0015,bollinger_width_20|gap_percent,volatility_shape|price_momentum,bollinger_width_20 >= q85 & gap_percent <= q15,2.8547787693025057,0.03168845390459243,"{""oos"": 188, ""train"": 926, ""validation"": 305}","{""oos"": ""e4a0eb0f68fa291411f79161d266a425ee0b0c2ead5cad3503b9d61bbecd9c0d"", ""train"": ""0a8d9be1e83873dff40d203e4e4a8f0271d6f2b56816518ecfd3eaa74041a1e3"", ""validation"": ""e251ddb186cca37ae1632625dac938913d27f7f2e949e2895eca9dc20a638607""}"
f43p_0111,pair_and,f43cond_0017|f43cond_0021,close_ema50_ratio|mega8_dispersion_5,trend_state|macro_breadth,close_ema50_ratio <= q15 & mega8_dispersion_5 >= q75,2.705246526696188,0.047635343234549314,"{""oos"": 373, ""train"": 1392, ""validation"": 517}","{""oos"": ""bfb91b5d2041e65e353b23b7be2bf4aa16e5957eb1a21373855016870c4b58e8"", ""train"": ""a334f521b85da614af911c3ba3b4349230ff7a51b2941538e4ce79a9777e5efb"", ""validation"": ""3ad01bf8f6e380ce9109b988e4e31426a86690c90adcaffa7f1cd2358c85a973""}"
f43p_0112,pair_and,f43cond_0008|f43cond_0009,gap_percent|historical_vol_20,price_momentum|volatility_shape,gap_percent >= q85 & historical_vol_20 >= q85,2.8358416588130293,0.032954623229073984,"{""oos"": 153, ""train"": 963, ""validation"": 330}","{""oos"": ""26ca6225d6c2c7dccbf8aaae061c423f5d396485304762ee94eb5fdc7c46a546"", ""train"": ""394dd7c863512be8e1900012d8856bd8e85afba084c8ca7362ec08b42729c779"", ""validation"": ""dff9f320b04b3a2b20e96d0e68033d5dd7079979c943b1b60a493b70fb825de7""}"
f43p_0113,pair_and,f43cond_0012|f43cond_0014,atr_14|ema20_ema50_diff,volatility_shape|trend_state,atr_14 >= q85 & ema20_ema50_diff <= q15,2.759209091288414,0.04103073027171309,"{""oos"": 1607, ""train"": 1199, ""validation"": 1616}","{""oos"": ""e1c43a1746b79c78c1cc48b9fc1ee0558108100deaa3ddc3210d5f81fbe5e6f2"", ""train"": ""519a616a6ee36e0b6ee39f814ec3018e424e2de17ba5c84477e4429765130fd7"", ""validation"": ""19cb94dc5c71120149c01b73c4d2fd2bb4288c13d82885caea7ae13635b0638b""}"
f43p_0114,pair_and,f43cond_0007|f43cond_0018,hl_zscore_50|usdx_change_1,volatility_shape|macro_breadth,hl_zscore_50 >= q85 & usdx_change_1 >= q85,2.7917058320937302,0.03706111833550065,"{""oos"": 183, ""train"": 1083, ""validation"": 345}","{""oos"": ""064d0d192a310006c7f877b3d0ed32909c88abeec8340cc79d8aac5e1645a31f"", ""train"": ""320389a1d97dc76b0546569ab3f1a9fea21b427174c7e8c96131aa5f4c55b088"", ""validation"": ""9cb246295224b1826b553e959416511e01efac6877d3929b42ae3299ca085636""}"
f43p_0115,pair_and,f43cond_0014|f43cond_0016,ema20_ema50_diff|atr_50,trend_state|volatility_shape,ema20_ema50_diff <= q15 & atr_50 >= q85,2.7509520843459847,0.0410991718568202,"{""oos"": 1535, ""train"": 1201, ""validation"": 1543}","{""oos"": ""830ac5895a2330b5d7b01954b6978d48ec3ab31e6d7adbd6b592b9db4eb2a0c2"", ""train"": ""f38e14c85e202024f4f7483d6bc0b4863bc9cd4511079ab82f9e4d67764fea1e"", ""validation"": ""86c3f8560d63c79fc5fc96f3169185aea41ba020ebf440dd82a8259af5fc44e1""}"
f43p_0116,pair_and,f43cond_0009|f43cond_0018,historical_vol_20|usdx_change_1,volatility_shape|macro_breadth,historical_vol_20 >= q85 & usdx_change_1 >= q85,2.785725010632913,0.037095339128054204,"{""oos"": 144, ""train"": 1084, ""validation"": 430}","{""oos"": ""684a440910f8553a05ed4697c7e991e9dea087d09a87fc3955acb6c9136b0370"", ""train"": ""1afda68e29a5bf25135ffc8883edb8f10c894543f2f8c878603553508986c2ee"", ""validation"": ""454fda201b82cd738efea6b43a0ad3b08550d6d2aae1e3ff43dc49aca1c40e22""}"
f43p_0117,pair_and,f43cond_0009|f43cond_0019,historical_vol_20|usdx_change_1,volatility_shape|macro_breadth,historical_vol_20 >= q85 & usdx_change_1 <= q15,2.7802930953538114,0.03740332626103621,"{""oos"": 174, ""train"": 1093, ""validation"": 414}","{""oos"": ""8ca3d7d86a380b68a8148bbd01423009cea0d5fb2661f364aa633a4631506ce3"", ""train"": ""610f3767897e3aea6bff2928e8a1ae7f2660fe04b886f638480d559b53f0d703"", ""validation"": ""6f7a2b82839b2e6da30a0ef226f86fdd2a859923acceb2e1ef0167e02510dd5b""}"
f43p_0118,pair_and,f43cond_0006|f43cond_0009,sma50_sma200_ratio|historical_vol_20,trend_state|volatility_shape,sma50_sma200_ratio <= q15 & historical_vol_20 >= q85,2.8568249409479503,0.02884812812264732,"{""oos"": 247, ""train"": 843, ""validation"": 517}","{""oos"": ""05c79c45bc3700e9c6bac807a463e477d6a7bf01d8d34ef0f5e6da231e147c95"", ""train"": ""1983d4161c022eda80280777ae549d0e201cfdd737dd890664b83b91dc448f2b"", ""validation"": ""f290cc81cdb0c01e4d8e51f650214f5ea32ae45b4671e23600c05b4b5f0aea71""}"
f43p_0119,pair_and,f43cond_0013|f43cond_0016,ema50_ema200_diff|atr_50,trend_state|volatility_shape,ema50_ema200_diff <= q15 & atr_50 >= q85,2.754506192265308,0.03966189856957087,"{""oos"": 1698, ""train"": 1159, ""validation"": 1620}","{""oos"": ""e333bc703432557674df7127286805aa72417ae915d595228cebb4e86e616679"", ""train"": ""8dcafdec86a5ce030ef54247633dbd0bb47ae76cb1ebb9fc4ad89a11faa7a8cc"", ""validation"": ""753601d3c031d198dfcb31efe849e0f4f9e28450fda1d99e8290855103e761ed""}"
f43p_0120,pair_and,f43cond_0011|f43cond_0016,ema9_ema20_diff|atr_50,trend_state|volatility_shape,ema9_ema20_diff <= q15 & atr_50 >= q85,2.7624685913437657,0.03873793717062487,"{""oos"": 1410, ""train"": 1132, ""validation"": 1448}","{""oos"": ""49107e02ea86e00fb9bbb0f3932a35c31c8acf83b3f2f90d8de22ffe9ebe27d9"", ""train"": ""99caadf8856e0cc03b9cee4d81b1048fd2fbd32b2db39757e41e8968426343a5"", ""validation"": ""b8dc75d0be407a89a7d9fac0bd906ac32029112f03b1ad96c0d7d5dc2ce7124f""}"
f43p_0121,pair_and,f43cond_0015|f43cond_0021,gap_percent|mega8_dispersion_5,price_momentum|macro_breadth,gap_percent <= q15 & mega8_dispersion_5 >= q75,2.709781705627943,0.043631510505783316,"{""oos"": 314, ""train"": 1275, ""validation"": 368}","{""oos"": ""3fdb1085d713677ee597c278dd28877f8924aab2ce26ff0dba6bcdf485a4bce3"", ""train"": ""4074c9ff0ecabfc9352ede4f4d42261ade3c9623ccdee9fcc52307892b60e538"", ""validation"": ""19b9f0d9d578f6886f85a73c3d1e53aac67bb51ec9ff7eb91a009e168e64fb62""}"
f43p_0122,pair_and,f43cond_0004|f43cond_0013,bollinger_width_20|ema50_ema200_diff,volatility_shape|trend_state,bollinger_width_20 >= q85 & ema50_ema200_diff <= q15,2.858480985994748,0.027581958798165766,"{""oos"": 413, ""train"": 806, ""validation"": 623}","{""oos"": ""7d10a9b4267a5b20bd15d6c2ef85f953b7a531f097af6f845323ea2604cd97e0"", ""train"": ""eae8dd1cf30549c0f5e214a1554c05d2b7762083495d85cac055abd5bd562dc8"", ""validation"": ""297d399bacb32f1320f299a1ed35728c1cd1e754b2cc56a8c0f82c4fbf43e735""}"
f43p_0123,pair_and,f43cond_0009|f43cond_0015,historical_vol_20|gap_percent,volatility_shape|price_momentum,historical_vol_20 >= q85 & gap_percent <= q15,2.792151893642142,0.03463144206419821,"{""oos"": 159, ""train"": 1012, ""validation"": 350}","{""oos"": ""e63a80c8c7bc24942817e511f122b47b893ffd497bc1d0b42a134a3ad7615556"", ""train"": ""ccd17a906929ca351d7e01356a3f38118beee8ac580ff106f2788250855aaf72"", ""validation"": ""416c5ecc48616c1947f8e504f4a752e18a86e65e44a43f937c298dbfc7b33f22""}"
f43p_0124,pair_and,f43cond_0003|f43cond_0014,hl_range|ema20_ema50_diff,volatility_shape|trend_state,hl_range >= q85 & ema20_ema50_diff <= q15,2.873880273515855,0.025665594415166654,"{""oos"": 402, ""train"": 750, ""validation"": 665}","{""oos"": ""fc41492d7d46d22b602fa673b521011623dd4dbd711ba6ec6c53d1dbb3a9fc71"", ""train"": ""85bd9bba01dde512bffa72e8df1bcb962571de7350ae8565c95264b257d4ffe0"", ""validation"": ""b60d6b1057aef72383cd695a8cd9023caca711607dc8ea3f8d76d09847df6eb2""}"
f43p_0125,pair_and,f43cond_0007|f43cond_0019,hl_zscore_50|usdx_change_1,volatility_shape|macro_breadth,hl_zscore_50 >= q85 & usdx_change_1 <= q15,2.786273916814628,0.03483676681951954,"{""oos"": 217, ""train"": 1018, ""validation"": 354}","{""oos"": ""8de1a677b810e5e7fd0e6e09c05217b001eb6367d3d9cf32a8508bd7fd6c932a"", ""train"": ""7c904f0d299d2fa335f537fa844c6521da47f7541bee51ffc89280d1cc77518d"", ""validation"": ""83083c1457975aa76980355df0cdefdac037e452e89449b7feb03fc61978422b""}"
f43p_0126,pair_and,f43cond_0010|f43cond_0018,close_ema20_ratio|usdx_change_1,trend_state|macro_breadth,close_ema20_ratio <= q15 & usdx_change_1 >= q85,2.768333020873081,0.036513585654643764,"{""oos"": 167, ""train"": 1067, ""validation"": 269}","{""oos"": ""f6c258d82058cc0e9d3a54ef16e976431973837c62b48d99489f9aca66145c18"", ""train"": ""484cd34546535599660a82024208736421c740d7250132d8428c47cb490dee19"", ""validation"": ""f8a16c32a1816de8435b681e1701cc91e9efa63fba5c9462d52f1b978d8602d1""}"
f43p_0127,pair_and,f43cond_0009|f43cond_0014,historical_vol_20|ema20_ema50_diff,volatility_shape|trend_state,historical_vol_20 >= q85 & ema20_ema50_diff <= q15,2.7923000024150615,0.03357059749503798,"{""oos"": 423, ""train"": 981, ""validation"": 818}","{""oos"": ""a58bdaad70a599ce501ca4ec44032acdf53e1d5b518e08e4864821fef170c59d"", ""train"": ""934f20474648d573f683d11ed1b23162680a6ce65451ba480e6fed793de81c24"", ""validation"": ""98e032357c69197210a654ad067fb4835c3b5378ca0e21a07d32d9845ef5cff2""}"
f43p_0128,pair_and,f43cond_0005|f43cond_0009,adx_14|historical_vol_20,trend_state|volatility_shape,adx_14 >= q85 & historical_vol_20 >= q85,2.872844119283572,0.024502087468345767,"{""oos"": 231, ""train"": 716, ""validation"": 262}","{""oos"": ""f1fc63ed762441380686e169c4217b214b3b1858b2e0f1fc7bb898a812d0741d"", ""train"": ""7a22c468fe0d169ab796607c6a39051c86539f60bf856297c277cbe983d99cc0"", ""validation"": ""88fdc9ea5da76b54b58bc9a3bff6ce377859706734d42f079e34417ae7923337""}"
f43p_0129,pair_and,f43cond_0005|f43cond_0012,adx_14|atr_14,trend_state|volatility_shape,adx_14 >= q85 & atr_14 >= q85,2.8397532081569246,0.028026829101361988,"{""oos"": 777, ""train"": 819, ""validation"": 692}","{""oos"": ""1852ce28b7c7dd81b119ee60097d79aba20cfd12261b3a67a29a4e0d6fa90bbd"", ""train"": ""783839abe575002152c7b3eef2cc3ba348439626a988a01a060f483f3570e076"", ""validation"": ""838ca0664daa82d01b4b5bbded1aa3389eac343cd433fd7ba9003d7015f9caff""}"
f43p_0130,pair_and,f43cond_0007|f43cond_0008,hl_zscore_50|gap_percent,volatility_shape|price_momentum,hl_zscore_50 >= q85 & gap_percent >= q85,2.8418224802738465,0.0274792964205051,"{""oos"": 145, ""train"": 803, ""validation"": 212}","{""oos"": ""d4db759cccf9376c10a09acddf1b466a15cf54887a75b1279b19534895f9f5ba"", ""train"": ""a33ab8a58bce90d65f1fb8b728bf7f9093b174e5e71578f2205250fcb2d4ce3b"", ""validation"": ""9a9fd63123de5e904ff295beb6683d3894779cad70cc9be43e84b293bf68fcd7""}"
f43p_0131,pair_and,f43cond_0016|f43cond_0017,atr_50|close_ema50_ratio,volatility_shape|trend_state,atr_50 >= q85 & close_ema50_ratio <= q15,2.74626879664131,0.03743754705358976,"{""oos"": 913, ""train"": 1094, ""validation"": 1084}","{""oos"": ""2bf7d4470719fc3c94f5f5a4bd724b9e1adbe542992a0954bb99c616fc2f8897"", ""train"": ""45ae85e6ba809e5e62612728c8e299823d708182678c5357e6aef55ad8e19343"", ""validation"": ""5eb35c73a2dcfd8dc8bce153537536311be0e74c334f3c4c5c93dc532b0aa6d6""}"
f43p_0132,pair_and,f43cond_0010|f43cond_0016,close_ema20_ratio|atr_50,trend_state|volatility_shape,close_ema20_ratio <= q15 & atr_50 >= q85,2.7740473050906846,0.03408390938334132,"{""oos"": 830, ""train"": 996, ""validation"": 1019}","{""oos"": ""7b62c46ed9a5bce7aaaa8bfe825e62030d8194365a6b49c17d74046e31f231ab"", ""train"": ""2d1ff6c3ea30bc40cac16a9b801b45a17329364277ef06dde565c1b50cc2f1b5"", ""validation"": ""0370ae56a6b9552cc1bccaf6419e08e4d83ef94df7095b8b81430b5c5f304442""}"
f43p_0133,pair_and,f43cond_0006|f43cond_0008,sma50_sma200_ratio|gap_percent,trend_state|price_momentum,sma50_sma200_ratio <= q15 & gap_percent >= q85,2.8598793868413868,0.024502087468345767,"{""oos"": 128, ""train"": 716, ""validation"": 135}","{""oos"": ""1d2ed0b45004ec0fa88408147dd06cac9e301c5488110d4af3c135b81f232c69"", ""train"": ""7e5d361cff31aa6f99d8323f4a49337c6971844cefbaf22b1f579bef3ba6d661"", ""validation"": ""87946240424847279df8042b213cfa3bffec4238a720b1ce0d56bfae6a2d49bd""}"
f43p_0134,pair_and,f43cond_0005|f43cond_0007,adx_14|hl_zscore_50,trend_state|volatility_shape,adx_14 >= q85 & hl_zscore_50 >= q85,2.8788249407443898,0.022277735952364656,"{""oos"": 177, ""train"": 651, ""validation"": 209}","{""oos"": ""4cbc6f73030492e0ab48eaf52421afe7f2f00028cc27394ac84d58e8b5ba22f9"", ""train"": ""75631b76f823bd2f77a5a3d1f27a327c65a058165cd29da012c137cd5d762afc"", ""validation"": ""585206452da942743e05072f4e734f8d24c2fdeb1277be49d390d5d459c868ac""}"
f43p_0135,pair_and,f43cond_0006|f43cond_0012,sma50_sma200_ratio|atr_14,trend_state|volatility_shape,sma50_sma200_ratio <= q15 & atr_14 >= q85,2.8237340298213027,0.027889945931147766,"{""oos"": 941, ""train"": 815, ""validation"": 1098}","{""oos"": ""f3533cd0ee889e9db804cea7e0c2a5196ef650d3ee33bf1d7eaca7697780dad8"", ""train"": ""e422a8968dc48833d4dcc8b8370c01a0bad0afd416bc1dcc8a69b71e2615c772"", ""validation"": ""7f2c8d7b891acc1b9c7abbff8defac56edea557b2fa018fd7aa50d8170bf6a30""}"
f43p_0136,pair_and,f43cond_0005|f43cond_0008,adx_14|gap_percent,trend_state|price_momentum,adx_14 >= q85 & gap_percent >= q85,2.8758985651770086,0.022277735952364656,"{""oos"": 109, ""train"": 651, ""validation"": 94}","{""oos"": ""06200a29b31b7e6ac599c2a27455f8ab997c42e55a9d9e8f5d5f0e7d508cd1f5"", ""train"": ""8a43c6d1641c6067d521a087acf2e3ae3154af69bbf3a99126633a73d89755f0"", ""validation"": ""90c61085a89d4b03845ba5b80bfd3e41e3d108ae080d984900bbb5ff9c060702""}"
f43p_0137,pair_and,f43cond_0006|f43cond_0015,sma50_sma200_ratio|gap_percent,trend_state|price_momentum,sma50_sma200_ratio <= q15 & gap_percent <= q15,2.8161896216704996,0.02771884196837999,"{""oos"": 161, ""train"": 810, ""validation"": 197}","{""oos"": ""621fda579faa382c6d4a1af424ffd1aa8b14a729ada407fbc3d7ba465552cb23"", ""train"": ""0d93b2f050aa6fbe3ee76fa0ee3882daff840c4124e8f16aa6d2e2ec66954e8a"", ""validation"": ""c760718a08ae1af795a06c6beae0f1d3bd1e45fd4b12087eecdd455072c90abb""}"
f43p_0138,pair_and,f43cond_0003|f43cond_0013,hl_range|ema50_ema200_diff,volatility_shape|trend_state,hl_range >= q85 & ema50_ema200_diff <= q15,2.8774343814351786,0.02094312504277599,"{""oos"": 390, ""train"": 612, ""validation"": 585}","{""oos"": ""e357b4fda10b21026cef83c38fc5867bd3605c5cbf68c431013470ccd5532871"", ""train"": ""06cb4220da34ab93c3a308ca7302b1657020d8d9b0df23964d3fe6ffd8ffeb5b"", ""validation"": ""e391821aaad881b6cc68a244e7ae3b533ff7fabb2b132ed672bf63e8cc6f8116""}"
f43p_0139,pair_and,f43cond_0003|f43cond_0020,hl_range|sma50_sma200_ratio,volatility_shape|trend_state,hl_range >= q85 & sma50_sma200_ratio >= q85,2.8552786388196223,0.02299637259598932,"{""oos"": 111, ""train"": 672, ""validation"": 345}","{""oos"": ""eb8c029356eaf25d03149fe45efe600bfdbd35600f452eb51d1568bc40db849d"", ""train"": ""c879f1648c31406c6c916cfb4aacf9bce3c8258ed178a8d6b7371cfddb1609b7"", ""validation"": ""cbb83c511a71b06ed91d9ad6b519db8b5675c99b898c6351503f466a69cc5f66""}"
f43p_0140,pair_and,f43cond_0010|f43cond_0015,close_ema20_ratio|gap_percent,trend_state|price_momentum,close_ema20_ratio <= q15 & gap_percent <= q15,2.7747599038823103,0.03100403805352132,"{""oos"": 205, ""train"": 906, ""validation"": 219}","{""oos"": ""704603a7e62d2b8a365de3b80858a96f8b72b28d145cc6dd671d16ed57be2916"", ""train"": ""f0c49a5acbbcd832a7a9eac288d2dca1d42ab88ac3537965af5d12a57f01d6e1"", ""validation"": ""15271bcf32bb0f897e72ebae03321669ad0b680f61c724e53ba7ea308b95e842""}"
f43p_0141,pair_and,f43cond_0004|f43cond_0020,bollinger_width_20|sma50_sma200_ratio,volatility_shape|trend_state,bollinger_width_20 >= q85 & sma50_sma200_ratio >= q85,2.836325243379192,0.024365204298131545,"{""oos"": 141, ""train"": 712, ""validation"": 401}","{""oos"": ""e21fc323d95edb829669e1221da9f7734bc6d45d85c8bdf5d89da6f6ef1328ca"", ""train"": ""db921df1c236e85820b67cf371443926a88c2542d1b32c3c28f20b031598a548"", ""validation"": ""bb1955c101426c636a6f9724cbe7dba9a3f74bf3ea0e2f8de3f1478c939a7a53""}"
f43p_0142,pair_and,f43cond_0012|f43cond_0013,atr_14|ema50_ema200_diff,volatility_shape|trend_state,atr_14 >= q85 & ema50_ema200_diff <= q15,2.762763199207737,0.03168845390459243,"{""oos"": 1606, ""train"": 926, ""validation"": 1568}","{""oos"": ""97d3347f2755801ec562399659fea07b31e0c423ed05c74e5be7f7745cf0712e"", ""train"": ""b400eec5be4cdef83b86c3330790ac26350ebdb1b93bfe1185ac05f482f4236e"", ""validation"": ""d0ead8eacdb03f97d3d2bcb113cce7e9f85e5194db08c08130d59a39a1e05c48""}"
f43p_0143,pair_and,f43cond_0008|f43cond_0010,gap_percent|close_ema20_ratio,price_momentum|trend_state,gap_percent >= q85 & close_ema20_ratio <= q15,2.818449669053197,0.025734036000273765,"{""oos"": 111, ""train"": 752, ""validation"": 176}","{""oos"": ""6b1a08c77c2f8ab2498560d7b4648e22b737fd6201c06fbb71f4d3ca5da024ee"", ""train"": ""ec260345e8e2d8eecf825d0b6261633c1a6a3e0b047a775e3a60857597d2a492"", ""validation"": ""3ea01872dfe2d706b7cdc9c3e0a750eae982475aad887691d57e78af4ff1b80b""}"
f43p_0144,pair_and,f43cond_0005|f43cond_0016,adx_14|atr_50,trend_state|volatility_shape,adx_14 >= q85 & atr_50 >= q85,2.8314962012144953,0.024159879542810212,"{""oos"": 729, ""train"": 706, ""validation"": 564}","{""oos"": ""da18acee6f8a8eb5985b5d5fc05e37e88cfb03324953901c7a0fc6bda5fc8ee4"", ""train"": ""fa7878d4ca63adbe28841fad8030e5d141ba4f1f47e1e3dbb19fb1f1060fb71c"", ""validation"": ""ac76e4878ff5e9f2592c80c604552aed6c91ba1b91fbb234b65a7910697fe66d""}"
f43p_0145,pair_and,f43cond_0008|f43cond_0012,gap_percent|atr_14,price_momentum|volatility_shape,gap_percent >= q85 & atr_14 >= q85,2.8027507476863818,0.026692218191773323,"{""oos"": 555, ""train"": 780, ""validation"": 568}","{""oos"": ""9e67c30d8d2d0b9d71c02c09bdb79d17e5a561e146ad5d489fa7e33750461ec8"", ""train"": ""5c0c3e3b2eb079dc3944d1c8981a000a77b19e90284f5b7d3e14b85c630d6b25"", ""validation"": ""a43ed0fd77fe5a7715a10c41099d93790087b86d27c5895a849c185ef8382627""}"
f43p_0146,pair_and,f43cond_0005|f43cond_0019,adx_14|usdx_change_1,trend_state|macro_breadth,adx_14 >= q85 & usdx_change_1 <= q15,2.8203500017177903,0.024604749846006434,"{""oos"": 142, ""train"": 719, ""validation"": 238}","{""oos"": ""84146ff231a5694388c9ad5d01c0b3cc0df2bb6d7e38c64f66743202e7407bf9"", ""train"": ""98a11b5dcede6430ececa0d800bb44ae1c1c55114313e7a3ee742011790cc010"", ""validation"": ""33b0293e8db88e4fb88d14fc2c7a1340db119e5b0ea23d53756ca18d5011b1aa""}"
f43p_0147,pair_and,f43cond_0005|f43cond_0018,adx_14|usdx_change_1,trend_state|macro_breadth,adx_14 >= q85 & usdx_change_1 >= q85,2.825781916996892,0.02395455478748888,"{""oos"": 141, ""train"": 700, ""validation"": 202}","{""oos"": ""742da3d0f93efd3fb3b472b6729f691eaf51cdf9439f22ef4adcf7334b98a90e"", ""train"": ""faacc2e678664149162ba6d5e29c8bf0a6e319c70d3ebe06e3e36dc56875bcea"", ""validation"": ""6934d329559a3a2fd055fb31bb5ec69da44ff278964c58fd88e3bbe41cdec948""}"
f43p_0148,pair_and,f43cond_0007|f43cond_0015,hl_zscore_50|gap_percent,volatility_shape|price_momentum,hl_zscore_50 >= q85 & gap_percent <= q15,2.79813271510296,0.026623776606666212,"{""oos"": 183, ""train"": 778, ""validation"": 198}","{""oos"": ""7eeedcc61f2001cbea75f5316914bd253814c0001430c34f50ce0ed1537fb016"", ""train"": ""31a5a95b965f0c16901ff2b378ff2503e9d9a857d2fa110fa0b5307394d1f11f"", ""validation"": ""52c4eb86c36d3179a0aecbcfdc0d6ed73e0a7f70dbe5cf0f9f5f0d59cb3d8c06""}"
f43p_0149,pair_and,f43cond_0008|f43cond_0019,gap_percent|usdx_change_1,price_momentum|macro_breadth,gap_percent >= q85 & usdx_change_1 <= q15,2.783347541247247,0.02754773800561221,"{""oos"": 93, ""train"": 805, ""validation"": 165}","{""oos"": ""e8ab2073f1f6b68a212afcad51825e233d99de6227e6faa45066b90ac19557b1"", ""train"": ""0c1d5c73d28c2e11d47b52570a58749f8561e90550752c10aeb5fdaa198aaa46"", ""validation"": ""733581f610547b6e702b68822cbffa85ac64f4e6afd792105ede8a863d5fd916""}"
