time_open_unix,time_close_unix,contract_symbol,broker_symbol,timeframe,open,high,low,close,tick_volume,spread_points,real_volume,time_basis
1776882900,1776883200,US10YR,US10YR,M5,111.27,111.29,111.26,111.26,14,3,0,MT5_PY_API_UNIX_SECONDS
1776883200,1776883500,US10YR,US10YR,M5,111.27,111.27,111.24,111.24,9,3,0,MT5_PY_API_UNIX_SECONDS
1776883500,1776883800,US10YR,US10YR,M5,111.26,111.26,111.24,111.26,5,3,0,MT5_PY_API_UNIX_SECONDS
1776883800,1776884100,US10YR,US10YR,M5,111.24,111.26,111.24,111.26,6,3,0,MT5_PY_API_UNIX_SECONDS
1776884100,1776884400,US10YR,US10YR,M5,111.24,111.26,111.24,111.26,4,3,0,MT5_PY_API_UNIX_SECONDS
1776884700,1776885000,US10YR,US10YR,M5,111.27,111.27,111.25,111.26,6,3,0,MT5_PY_API_UNIX_SECONDS
1776885000,1776885300,US10YR,US10YR,M5,111.24,111.26,111.24,111.24,11,3,0,MT5_PY_API_UNIX_SECONDS
1776885300,1776885600,US10YR,US10YR,M5,111.23,111.23,111.23,111.23,1,3,0,MT5_PY_API_UNIX_SECONDS
1776885600,1776885900,US10YR,US10YR,M5,111.24,111.24,111.23,111.23,6,3,0,MT5_PY_API_UNIX_SECONDS
1776885900,1776886200,US10YR,US10YR,M5,111.21,111.23,111.21,111.23,4,3,0,MT5_PY_API_UNIX_SECONDS
1776886200,1776886500,US10YR,US10YR,M5,111.21,111.23,111.21,111.21,11,3,0,MT5_PY_API_UNIX_SECONDS
1776886800,1776887100,US10YR,US10YR,M5,111.19,111.21,111.18,111.19,5,3,0,MT5_PY_API_UNIX_SECONDS
1776887100,1776887400,US10YR,US10YR,M5,111.18,111.21,111.18,111.21,5,3,0,MT5_PY_API_UNIX_SECONDS
1776887400,1776887700,US10YR,US10YR,M5,111.19,111.21,111.19,111.21,14,3,0,MT5_PY_API_UNIX_SECONDS
1776887700,1776888000,US10YR,US10YR,M5,111.19,111.21,111.19,111.21,10,3,0,MT5_PY_API_UNIX_SECONDS
1776888000,1776888300,US10YR,US10YR,M5,111.19,111.24,111.19,111.24,14,3,0,MT5_PY_API_UNIX_SECONDS
1776888600,1776888900,US10YR,US10YR,M5,111.26,111.26,111.23,111.23,15,3,0,MT5_PY_API_UNIX_SECONDS
1776888900,1776889200,US10YR,US10YR,M5,111.24,111.24,111.23,111.23,2,3,0,MT5_PY_API_UNIX_SECONDS
1776889200,1776889500,US10YR,US10YR,M5,111.24,111.24,111.24,111.24,1,3,0,MT5_PY_API_UNIX_SECONDS
1776889500,1776889800,US10YR,US10YR,M5,111.23,111.23,111.23,111.23,1,3,0,MT5_PY_API_UNIX_SECONDS
1776889800,1776890100,US10YR,US10YR,M5,111.24,111.24,111.24,111.24,1,3,0,MT5_PY_API_UNIX_SECONDS
1776890700,1776891000,US10YR,US10YR,M5,111.26,111.26,111.24,111.24,4,3,0,MT5_PY_API_UNIX_SECONDS
1776891000,1776891300,US10YR,US10YR,M5,111.26,111.27,111.26,111.26,5,3,0,MT5_PY_API_UNIX_SECONDS
1776891600,1776891900,US10YR,US10YR,M5,111.24,111.27,111.24,111.26,6,3,0,MT5_PY_API_UNIX_SECONDS
1776891900,1776892200,US10YR,US10YR,M5,111.27,111.27,111.26,111.27,15,3,0,MT5_PY_API_UNIX_SECONDS
1776892200,1776892500,US10YR,US10YR,M5,111.26,111.27,111.26,111.26,7,3,0,MT5_PY_API_UNIX_SECONDS
1776892500,1776892800,US10YR,US10YR,M5,111.27,111.27,111.24,111.24,3,3,0,MT5_PY_API_UNIX_SECONDS
1776892800,1776893100,US10YR,US10YR,M5,111.23,111.24,111.23,111.24,12,3,0,MT5_PY_API_UNIX_SECONDS
1776894900,1776895200,US10YR,US10YR,M5,111.26,111.26,111.26,111.26,1,3,0,MT5_PY_API_UNIX_SECONDS
1776895200,1776895500,US10YR,US10YR,M5,111.27,111.27,111.26,111.27,7,3,0,MT5_PY_API_UNIX_SECONDS
1776895500,1776895800,US10YR,US10YR,M5,111.26,111.26,111.26,111.26,1,3,0,MT5_PY_API_UNIX_SECONDS
1776896100,1776896400,US10YR,US10YR,M5,111.27,111.27,111.26,111.26,6,3,0,MT5_PY_API_UNIX_SECONDS
1776896700,1776897000,US10YR,US10YR,M5,111.27,111.27,111.26,111.26,2,3,0,MT5_PY_API_UNIX_SECONDS
1776897000,1776897300,US10YR,US10YR,M5,111.24,111.24,111.24,111.24,1,3,0,MT5_PY_API_UNIX_SECONDS
1776897300,1776897600,US10YR,US10YR,M5,111.26,111.26,111.24,111.24,2,3,0,MT5_PY_API_UNIX_SECONDS
1776897900,1776898200,US10YR,US10YR,M5,111.23,111.23,111.21,111.21,2,3,0,MT5_PY_API_UNIX_SECONDS
1776898500,1776898800,US10YR,US10YR,M5,111.19,111.21,111.19,111.21,6,3,0,MT5_PY_API_UNIX_SECONDS
1776898800,1776899100,US10YR,US10YR,M5,111.19,111.19,111.16,111.18,8,3,0,MT5_PY_API_UNIX_SECONDS
1776900000,1776900300,US10YR,US10YR,M5,111.19,111.19,111.19,111.19,1,4,0,MT5_PY_API_UNIX_SECONDS
1776900300,1776900600,US10YR,US10YR,M5,111.18,111.18,111.18,111.18,1,3,0,MT5_PY_API_UNIX_SECONDS
1776900900,1776901200,US10YR,US10YR,M5,111.16,111.18,111.15,111.16,15,3,0,MT5_PY_API_UNIX_SECONDS
1776901500,1776901800,US10YR,US10YR,M5,111.18,111.18,111.16,111.16,4,3,0,MT5_PY_API_UNIX_SECONDS
1776902100,1776902400,US10YR,US10YR,M5,111.18,111.19,111.18,111.18,3,3,0,MT5_PY_API_UNIX_SECONDS
1776906000,1776906300,US10YR,US10YR,M5,111.18,111.19,111.18,111.19,2,3,0,MT5_PY_API_UNIX_SECONDS
1776906600,1776906900,US10YR,US10YR,M5,111.21,111.21,111.19,111.19,2,3,0,MT5_PY_API_UNIX_SECONDS
1776906900,1776907200,US10YR,US10YR,M5,111.21,111.21,111.21,111.21,1,3,0,MT5_PY_API_UNIX_SECONDS
1776908100,1776908400,US10YR,US10YR,M5,111.19,111.19,111.19,111.19,1,4,0,MT5_PY_API_UNIX_SECONDS
1776908400,1776908700,US10YR,US10YR,M5,111.21,111.21,111.19,111.19,2,3,0,MT5_PY_API_UNIX_SECONDS
1776912000,1776912300,US10YR,US10YR,M5,111.18,111.18,111.18,111.18,1,3,0,MT5_PY_API_UNIX_SECONDS
1776912900,1776913200,US10YR,US10YR,M5,111.16,111.18,111.16,111.16,3,3,0,MT5_PY_API_UNIX_SECONDS
1776913200,1776913500,US10YR,US10YR,M5,111.18,111.18,111.16,111.16,4,3,0,MT5_PY_API_UNIX_SECONDS
1776913500,1776913800,US10YR,US10YR,M5,111.15,111.16,111.1,111.1,6,3,0,MT5_PY_API_UNIX_SECONDS
1776913800,1776914100,US10YR,US10YR,M5,111.08,111.1,111.01,111.01,20,3,0,MT5_PY_API_UNIX_SECONDS
1776914100,1776914400,US10YR,US10YR,M5,110.99,111.08,110.96,111.08,64,3,0,MT5_PY_API_UNIX_SECONDS
1776914400,1776914700,US10YR,US10YR,M5,111.07,111.12,111.05,111.08,40,3,0,MT5_PY_API_UNIX_SECONDS
1776914700,1776915000,US10YR,US10YR,M5,111.1,111.13,111.1,111.13,22,3,0,MT5_PY_API_UNIX_SECONDS
1776915000,1776915300,US10YR,US10YR,M5,111.15,111.15,111.12,111.13,20,3,0,MT5_PY_API_UNIX_SECONDS
1776915300,1776915600,US10YR,US10YR,M5,111.12,111.13,111.12,111.12,5,3,0,MT5_PY_API_UNIX_SECONDS
1776915600,1776915900,US10YR,US10YR,M5,111.1,111.12,111.1,111.12,10,3,0,MT5_PY_API_UNIX_SECONDS
1776915900,1776916200,US10YR,US10YR,M5,111.13,111.13,111.13,111.13,1,4,0,MT5_PY_API_UNIX_SECONDS
1776916200,1776916500,US10YR,US10YR,M5,111.15,111.15,111.13,111.13,24,3,0,MT5_PY_API_UNIX_SECONDS
1776916500,1776916800,US10YR,US10YR,M5,111.15,111.15,111.13,111.15,3,3,0,MT5_PY_API_UNIX_SECONDS
1776916800,1776917100,US10YR,US10YR,M5,111.13,111.15,111.13,111.13,6,3,0,MT5_PY_API_UNIX_SECONDS
1776917400,1776917700,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,4,3,0,MT5_PY_API_UNIX_SECONDS
1776917700,1776918000,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,8,3,0,MT5_PY_API_UNIX_SECONDS
1776918000,1776918300,US10YR,US10YR,M5,111.12,111.13,111.12,111.12,3,3,0,MT5_PY_API_UNIX_SECONDS
1776918300,1776918600,US10YR,US10YR,M5,111.13,111.13,111.12,111.12,6,3,0,MT5_PY_API_UNIX_SECONDS
1776918600,1776918900,US10YR,US10YR,M5,111.13,111.13,111.13,111.13,1,4,0,MT5_PY_API_UNIX_SECONDS
1776918900,1776919200,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,2,3,0,MT5_PY_API_UNIX_SECONDS
1776919200,1776919500,US10YR,US10YR,M5,111.15,111.15,111.13,111.15,3,3,0,MT5_PY_API_UNIX_SECONDS
1776919500,1776919800,US10YR,US10YR,M5,111.13,111.13,111.13,111.13,1,4,0,MT5_PY_API_UNIX_SECONDS
1776919800,1776920100,US10YR,US10YR,M5,111.12,111.13,111.12,111.12,7,3,0,MT5_PY_API_UNIX_SECONDS
1776920100,1776920400,US10YR,US10YR,M5,111.13,111.13,111.13,111.13,1,4,0,MT5_PY_API_UNIX_SECONDS
1776920400,1776920700,US10YR,US10YR,M5,111.12,111.12,111.12,111.12,1,3,0,MT5_PY_API_UNIX_SECONDS
1776920700,1776921000,US10YR,US10YR,M5,111.1,111.12,111.1,111.1,4,3,0,MT5_PY_API_UNIX_SECONDS
1776921000,1776921300,US10YR,US10YR,M5,111.08,111.1,111.08,111.08,7,3,0,MT5_PY_API_UNIX_SECONDS
1776921300,1776921600,US10YR,US10YR,M5,111.1,111.1,111.08,111.08,10,3,0,MT5_PY_API_UNIX_SECONDS
1776921600,1776921900,US10YR,US10YR,M5,111.1,111.1,111.08,111.1,3,3,0,MT5_PY_API_UNIX_SECONDS
1776921900,1776922200,US10YR,US10YR,M5,111.12,111.12,111.1,111.1,9,3,0,MT5_PY_API_UNIX_SECONDS
1776922500,1776922800,US10YR,US10YR,M5,111.12,111.12,111.1,111.12,7,3,0,MT5_PY_API_UNIX_SECONDS
1776922800,1776923100,US10YR,US10YR,M5,111.1,111.12,111.1,111.1,7,3,0,MT5_PY_API_UNIX_SECONDS
1776923400,1776923700,US10YR,US10YR,M5,111.08,111.1,111.08,111.1,2,3,0,MT5_PY_API_UNIX_SECONDS
1776923700,1776924000,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,5,3,0,MT5_PY_API_UNIX_SECONDS
1776924000,1776924300,US10YR,US10YR,M5,111.09,111.09,111.08,111.08,2,4,0,MT5_PY_API_UNIX_SECONDS
1776924300,1776924600,US10YR,US10YR,M5,111.07,111.07,111.07,111.07,1,3,0,MT5_PY_API_UNIX_SECONDS
1776924900,1776925200,US10YR,US10YR,M5,111.08,111.08,111.07,111.07,4,3,0,MT5_PY_API_UNIX_SECONDS
1776925200,1776925500,US10YR,US10YR,M5,111.08,111.1,111.07,111.08,5,3,0,MT5_PY_API_UNIX_SECONDS
1776925500,1776925800,US10YR,US10YR,M5,111.07,111.08,111.07,111.07,3,3,0,MT5_PY_API_UNIX_SECONDS
1776925800,1776926100,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,3,3,0,MT5_PY_API_UNIX_SECONDS
1776926100,1776926400,US10YR,US10YR,M5,111.07,111.08,111.07,111.08,4,3,0,MT5_PY_API_UNIX_SECONDS
1776926400,1776926700,US10YR,US10YR,M5,111.07,111.07,111.07,111.07,1,3,0,MT5_PY_API_UNIX_SECONDS
1776926700,1776927000,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,17,3,0,MT5_PY_API_UNIX_SECONDS
1776927300,1776927600,US10YR,US10YR,M5,111.07,111.08,111.07,111.07,7,3,0,MT5_PY_API_UNIX_SECONDS
1776927600,1776927900,US10YR,US10YR,M5,111.08,111.08,111.08,111.08,1,4,0,MT5_PY_API_UNIX_SECONDS
1776927900,1776928200,US10YR,US10YR,M5,111.07,111.08,111.07,111.08,2,3,0,MT5_PY_API_UNIX_SECONDS
1776928200,1776928500,US10YR,US10YR,M5,111.07,111.08,111.07,111.08,2,3,0,MT5_PY_API_UNIX_SECONDS
1776928800,1776929100,US10YR,US10YR,M5,111.07,111.08,111.07,111.07,11,3,0,MT5_PY_API_UNIX_SECONDS
1776929100,1776929400,US10YR,US10YR,M5,111.05,111.07,111.05,111.07,6,3,0,MT5_PY_API_UNIX_SECONDS
1776929400,1776929700,US10YR,US10YR,M5,111.08,111.08,111.08,111.08,1,4,0,MT5_PY_API_UNIX_SECONDS
1776930300,1776930600,US10YR,US10YR,M5,111.07,111.07,111.07,111.07,1,3,0,MT5_PY_API_UNIX_SECONDS
1776930900,1776931200,US10YR,US10YR,M5,111.08,111.08,111.08,111.08,1,4,0,MT5_PY_API_UNIX_SECONDS
1776931200,1776931500,US10YR,US10YR,M5,111.07,111.07,111.07,111.07,1,3,0,MT5_PY_API_UNIX_SECONDS
1776931800,1776932100,US10YR,US10YR,M5,111.05,111.07,111.05,111.07,2,3,0,MT5_PY_API_UNIX_SECONDS
1776932100,1776932400,US10YR,US10YR,M5,111.05,111.05,111.05,111.05,1,4,0,MT5_PY_API_UNIX_SECONDS
1776932400,1776932700,US10YR,US10YR,M5,111.07,111.07,111.07,111.07,1,3,0,MT5_PY_API_UNIX_SECONDS
1776933000,1776933300,US10YR,US10YR,M5,111.08,111.08,111.07,111.07,6,3,0,MT5_PY_API_UNIX_SECONDS
1776933300,1776933600,US10YR,US10YR,M5,111.05,111.07,111.05,111.05,5,3,0,MT5_PY_API_UNIX_SECONDS
1776933600,1776933900,US10YR,US10YR,M5,111.07,111.07,111.05,111.05,14,3,0,MT5_PY_API_UNIX_SECONDS
1776934200,1776934500,US10YR,US10YR,M5,111.07,111.07,111.07,111.07,1,3,0,MT5_PY_API_UNIX_SECONDS
1776934800,1776935100,US10YR,US10YR,M5,111.08,111.1,111.07,111.07,17,3,0,MT5_PY_API_UNIX_SECONDS
1776935100,1776935400,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,3,3,0,MT5_PY_API_UNIX_SECONDS
1776935400,1776935700,US10YR,US10YR,M5,111.1,111.1,111.07,111.07,5,3,0,MT5_PY_API_UNIX_SECONDS
1776935700,1776936000,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,3,3,0,MT5_PY_API_UNIX_SECONDS
1776936300,1776936600,US10YR,US10YR,M5,111.07,111.1,111.07,111.08,6,3,0,MT5_PY_API_UNIX_SECONDS
1776936600,1776936900,US10YR,US10YR,M5,111.1,111.1,111.1,111.1,1,3,0,MT5_PY_API_UNIX_SECONDS
1776936900,1776937200,US10YR,US10YR,M5,111.08,111.08,111.08,111.08,1,4,0,MT5_PY_API_UNIX_SECONDS
1776937200,1776937500,US10YR,US10YR,M5,111.1,111.1,111.07,111.07,3,3,0,MT5_PY_API_UNIX_SECONDS
1776937500,1776937800,US10YR,US10YR,M5,111.05,111.05,111.05,111.05,1,4,0,MT5_PY_API_UNIX_SECONDS
1776937800,1776938100,US10YR,US10YR,M5,111.07,111.08,111.05,111.08,10,3,0,MT5_PY_API_UNIX_SECONDS
1776938100,1776938400,US10YR,US10YR,M5,111.07,111.08,111.07,111.07,11,3,0,MT5_PY_API_UNIX_SECONDS
1776938400,1776938700,US10YR,US10YR,M5,111.08,111.1,111.07,111.08,15,3,0,MT5_PY_API_UNIX_SECONDS
1776938700,1776939000,US10YR,US10YR,M5,111.1,111.1,111.07,111.08,8,3,0,MT5_PY_API_UNIX_SECONDS
1776939000,1776939300,US10YR,US10YR,M5,111.1,111.12,111.1,111.1,3,3,0,MT5_PY_API_UNIX_SECONDS
1776939300,1776939600,US10YR,US10YR,M5,111.12,111.12,111.1,111.12,9,3,0,MT5_PY_API_UNIX_SECONDS
1776939600,1776939900,US10YR,US10YR,M5,111.1,111.12,111.1,111.12,4,3,0,MT5_PY_API_UNIX_SECONDS
1776939900,1776940200,US10YR,US10YR,M5,111.13,111.13,111.13,111.13,1,4,0,MT5_PY_API_UNIX_SECONDS
1776940200,1776940500,US10YR,US10YR,M5,111.15,111.15,111.12,111.13,10,3,0,MT5_PY_API_UNIX_SECONDS
1776940500,1776940800,US10YR,US10YR,M5,111.15,111.15,111.13,111.13,10,3,0,MT5_PY_API_UNIX_SECONDS
1776940800,1776941100,US10YR,US10YR,M5,111.15,111.15,111.15,111.15,1,3,0,MT5_PY_API_UNIX_SECONDS
1776941100,1776941400,US10YR,US10YR,M5,111.13,111.15,111.13,111.15,2,3,0,MT5_PY_API_UNIX_SECONDS
1776941400,1776941700,US10YR,US10YR,M5,111.13,111.15,111.13,111.15,2,3,0,MT5_PY_API_UNIX_SECONDS
1776941700,1776942000,US10YR,US10YR,M5,111.13,111.15,111.13,111.13,17,3,0,MT5_PY_API_UNIX_SECONDS
1776942000,1776942300,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,4,3,0,MT5_PY_API_UNIX_SECONDS
1776942300,1776942600,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,8,3,0,MT5_PY_API_UNIX_SECONDS
1776942600,1776942900,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,12,3,0,MT5_PY_API_UNIX_SECONDS
1776942900,1776943200,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,16,3,0,MT5_PY_API_UNIX_SECONDS
1776943200,1776943500,US10YR,US10YR,M5,111.12,111.13,111.12,111.13,14,3,0,MT5_PY_API_UNIX_SECONDS
1776943500,1776943800,US10YR,US10YR,M5,111.12,111.15,111.12,111.12,7,3,0,MT5_PY_API_UNIX_SECONDS
1776943800,1776944100,US10YR,US10YR,M5,111.1,111.12,111.07,111.08,10,3,0,MT5_PY_API_UNIX_SECONDS
1776944100,1776944400,US10YR,US10YR,M5,111.1,111.1,111.07,111.08,8,3,0,MT5_PY_API_UNIX_SECONDS
1776944400,1776944700,US10YR,US10YR,M5,111.1,111.1,111.07,111.07,3,3,0,MT5_PY_API_UNIX_SECONDS
1776944700,1776945000,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,3,3,0,MT5_PY_API_UNIX_SECONDS
1776945000,1776945300,US10YR,US10YR,M5,111.07,111.08,111.07,111.08,10,3,0,MT5_PY_API_UNIX_SECONDS
1776945300,1776945600,US10YR,US10YR,M5,111.07,111.08,111.07,111.07,9,3,0,MT5_PY_API_UNIX_SECONDS
1776945600,1776945900,US10YR,US10YR,M5,111.06,111.07,111.04,111.04,15,3,0,MT5_PY_API_UNIX_SECONDS
1776945900,1776946200,US10YR,US10YR,M5,111.02,111.04,111.02,111.02,3,3,0,MT5_PY_API_UNIX_SECONDS
1776946200,1776946500,US10YR,US10YR,M5,111.04,111.05,111.04,111.04,3,3,0,MT5_PY_API_UNIX_SECONDS
1776946500,1776946800,US10YR,US10YR,M5,111.05,111.08,111.05,111.05,11,3,0,MT5_PY_API_UNIX_SECONDS
1776946800,1776947100,US10YR,US10YR,M5,111.07,111.07,111.05,111.05,12,3,0,MT5_PY_API_UNIX_SECONDS
1776947100,1776947400,US10YR,US10YR,M5,111.07,111.07,111.04,111.05,6,3,0,MT5_PY_API_UNIX_SECONDS
1776947400,1776947700,US10YR,US10YR,M5,111.07,111.07,111.05,111.05,8,3,0,MT5_PY_API_UNIX_SECONDS
1776947700,1776948000,US10YR,US10YR,M5,111.04,111.05,111.04,111.05,2,3,0,MT5_PY_API_UNIX_SECONDS
1776948000,1776948300,US10YR,US10YR,M5,111.07,111.07,111.05,111.05,4,3,0,MT5_PY_API_UNIX_SECONDS
1776948300,1776948600,US10YR,US10YR,M5,111.04,111.05,111.04,111.05,2,3,0,MT5_PY_API_UNIX_SECONDS
1776948600,1776948900,US10YR,US10YR,M5,111.04,111.04,111.04,111.04,1,3,0,MT5_PY_API_UNIX_SECONDS
1776948900,1776949200,US10YR,US10YR,M5,111.05,111.05,111.02,111.04,18,3,0,MT5_PY_API_UNIX_SECONDS
1776949200,1776949500,US10YR,US10YR,M5,111.02,111.05,111.02,111.04,30,3,0,MT5_PY_API_UNIX_SECONDS
1776949500,1776949800,US10YR,US10YR,M5,111.05,111.05,111.02,111.02,5,3,0,MT5_PY_API_UNIX_SECONDS
1776949800,1776950100,US10YR,US10YR,M5,111.04,111.05,111.02,111.05,6,3,0,MT5_PY_API_UNIX_SECONDS
1776950100,1776950400,US10YR,US10YR,M5,111.07,111.07,111.05,111.05,4,3,0,MT5_PY_API_UNIX_SECONDS
1776950400,1776950700,US10YR,US10YR,M5,111.07,111.07,111.05,111.07,5,3,0,MT5_PY_API_UNIX_SECONDS
1776950700,1776951000,US10YR,US10YR,M5,111.08,111.08,111.05,111.05,11,3,0,MT5_PY_API_UNIX_SECONDS
1776951000,1776951300,US10YR,US10YR,M5,111.07,111.07,111.05,111.05,16,3,0,MT5_PY_API_UNIX_SECONDS
1776951300,1776951600,US10YR,US10YR,M5,111.04,111.05,111.04,111.05,4,3,0,MT5_PY_API_UNIX_SECONDS
1776951600,1776951900,US10YR,US10YR,M5,111.04,111.05,111.04,111.04,7,3,0,MT5_PY_API_UNIX_SECONDS
1776951900,1776952200,US10YR,US10YR,M5,111.05,111.05,111.04,111.04,4,3,0,MT5_PY_API_UNIX_SECONDS
1776952200,1776952500,US10YR,US10YR,M5,111.05,111.05,111.04,111.04,12,3,0,MT5_PY_API_UNIX_SECONDS
1776952500,1776952800,US10YR,US10YR,M5,111.05,111.07,111.04,111.07,6,3,0,MT5_PY_API_UNIX_SECONDS
1776952800,1776953100,US10YR,US10YR,M5,111.08,111.08,111.07,111.08,4,3,0,MT5_PY_API_UNIX_SECONDS
1776953100,1776953400,US10YR,US10YR,M5,111.07,111.08,111.07,111.07,3,3,0,MT5_PY_API_UNIX_SECONDS
1776953400,1776953700,US10YR,US10YR,M5,111.05,111.05,111.05,111.05,1,4,0,MT5_PY_API_UNIX_SECONDS
1776953700,1776954000,US10YR,US10YR,M5,111.04,111.05,111.02,111.04,9,3,0,MT5_PY_API_UNIX_SECONDS
1776954000,1776954300,US10YR,US10YR,M5,111.05,111.05,111.04,111.05,3,3,0,MT5_PY_API_UNIX_SECONDS
1776954300,1776954600,US10YR,US10YR,M5,111.04,111.04,111.02,111.04,3,3,0,MT5_PY_API_UNIX_SECONDS
1776954600,1776954900,US10YR,US10YR,M5,111.05,111.05,111.02,111.02,11,3,0,MT5_PY_API_UNIX_SECONDS
1776954900,1776955200,US10YR,US10YR,M5,111.04,111.07,111.04,111.05,22,3,0,MT5_PY_API_UNIX_SECONDS
1776955200,1776955500,US10YR,US10YR,M5,111.07,111.1,111.05,111.1,12,3,0,MT5_PY_API_UNIX_SECONDS
1776955500,1776955800,US10YR,US10YR,M5,111.08,111.15,111.08,111.12,9,3,0,MT5_PY_API_UNIX_SECONDS
1776955800,1776956100,US10YR,US10YR,M5,111.1,111.15,111.1,111.13,18,3,0,MT5_PY_API_UNIX_SECONDS
1776956100,1776956400,US10YR,US10YR,M5,111.15,111.16,111.13,111.15,11,3,0,MT5_PY_API_UNIX_SECONDS
1776956400,1776956700,US10YR,US10YR,M5,111.13,111.18,111.13,111.18,16,3,0,MT5_PY_API_UNIX_SECONDS
1776956700,1776957000,US10YR,US10YR,M5,111.16,111.23,111.16,111.23,31,3,0,MT5_PY_API_UNIX_SECONDS
1776957000,1776957300,US10YR,US10YR,M5,111.24,111.26,111.23,111.23,22,3,0,MT5_PY_API_UNIX_SECONDS
1776957300,1776957600,US10YR,US10YR,M5,111.21,111.23,111.16,111.16,14,3,0,MT5_PY_API_UNIX_SECONDS
1776957600,1776957900,US10YR,US10YR,M5,111.15,111.15,111.12,111.15,7,3,0,MT5_PY_API_UNIX_SECONDS
1776957900,1776958200,US10YR,US10YR,M5,111.16,111.16,111.15,111.15,4,4,0,MT5_PY_API_UNIX_SECONDS
1776958200,1776958500,US10YR,US10YR,M5,111.15,111.21,111.15,111.21,15,3,0,MT5_PY_API_UNIX_SECONDS
1776958500,1776958800,US10YR,US10YR,M5,111.23,111.24,111.21,111.23,21,3,0,MT5_PY_API_UNIX_SECONDS
1776958800,1776959100,US10YR,US10YR,M5,111.21,111.23,111.18,111.18,5,3,0,MT5_PY_API_UNIX_SECONDS
1776959100,1776959400,US10YR,US10YR,M5,111.19,111.21,111.12,111.15,45,3,0,MT5_PY_API_UNIX_SECONDS
1776959400,1776959700,US10YR,US10YR,M5,111.13,111.21,111.13,111.19,28,3,0,MT5_PY_API_UNIX_SECONDS
1776959700,1776960000,US10YR,US10YR,M5,111.18,111.21,111.16,111.19,10,3,0,MT5_PY_API_UNIX_SECONDS
1776960000,1776960300,US10YR,US10YR,M5,111.21,111.23,111.19,111.21,14,3,0,MT5_PY_API_UNIX_SECONDS
1776960300,1776960600,US10YR,US10YR,M5,111.19,111.21,111.19,111.19,27,3,0,MT5_PY_API_UNIX_SECONDS
1776960600,1776960900,US10YR,US10YR,M5,111.21,111.21,111.13,111.18,29,3,0,MT5_PY_API_UNIX_SECONDS
1776960900,1776961200,US10YR,US10YR,M5,111.19,111.21,111.18,111.21,8,3,0,MT5_PY_API_UNIX_SECONDS
1776961200,1776961500,US10YR,US10YR,M5,111.23,111.23,111.21,111.23,5,3,0,MT5_PY_API_UNIX_SECONDS
1776961500,1776961800,US10YR,US10YR,M5,111.21,111.23,111.21,111.23,10,3,0,MT5_PY_API_UNIX_SECONDS
1776961800,1776962100,US10YR,US10YR,M5,111.24,111.26,111.23,111.23,14,3,0,MT5_PY_API_UNIX_SECONDS
1776962100,1776962400,US10YR,US10YR,M5,111.24,111.26,111.23,111.26,12,3,0,MT5_PY_API_UNIX_SECONDS
1776962400,1776962700,US10YR,US10YR,M5,111.24,111.26,111.24,111.25,8,3,0,MT5_PY_API_UNIX_SECONDS
1776962700,1776963000,US10YR,US10YR,M5,111.22,111.26,111.19,111.26,21,3,0,MT5_PY_API_UNIX_SECONDS
1776963000,1776963300,US10YR,US10YR,M5,111.24,111.27,111.24,111.26,16,3,0,MT5_PY_API_UNIX_SECONDS
1776963300,1776963600,US10YR,US10YR,M5,111.24,111.27,111.24,111.24,7,3,0,MT5_PY_API_UNIX_SECONDS
1776963600,1776963900,US10YR,US10YR,M5,111.23,111.24,111.21,111.24,16,3,0,MT5_PY_API_UNIX_SECONDS
1776963900,1776964200,US10YR,US10YR,M5,111.26,111.26,111.23,111.24,34,3,0,MT5_PY_API_UNIX_SECONDS
1776964200,1776964500,US10YR,US10YR,M5,111.26,111.27,111.24,111.27,10,3,0,MT5_PY_API_UNIX_SECONDS
1776964500,1776964800,US10YR,US10YR,M5,111.26,111.27,111.24,111.26,15,3,0,MT5_PY_API_UNIX_SECONDS
1776964800,1776965100,US10YR,US10YR,M5,111.27,111.27,111.26,111.27,17,3,0,MT5_PY_API_UNIX_SECONDS
1776965100,1776965400,US10YR,US10YR,M5,111.26,111.26,111.26,111.26,1,3,0,MT5_PY_API_UNIX_SECONDS
1776965400,1776965700,US10YR,US10YR,M5,111.27,111.27,111.23,111.23,14,3,0,MT5_PY_API_UNIX_SECONDS
1776965700,1776966000,US10YR,US10YR,M5,111.24,111.24,111.23,111.24,9,3,0,MT5_PY_API_UNIX_SECONDS
1776966000,1776966300,US10YR,US10YR,M5,111.23,111.26,111.23,111.26,17,3,0,MT5_PY_API_UNIX_SECONDS
1776966300,1776966600,US10YR,US10YR,M5,111.27,111.29,111.26,111.29,16,3,0,MT5_PY_API_UNIX_SECONDS
