row_id,attempt_name,axis,bucket,net_profit,profit_factor,trade_count,schema_use,forbidden_use,claim_boundary
regime_slice_0140,u42_bal_rf,open_hour,1,1.14,,1,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0141,u42_bal_rf,open_hour,19,5.46,1.35431537962,7,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0142,u42_bal_rf,open_hour,11,23.4,1.61417322835,29,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0143,u42_bal_rf,open_hour,14,23.76,1.46497064579,25,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0144,u42_bal_rf,open_hour,18,25.93,3.48848368522,8,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0145,u42_bal_rf,open_hour,21,27.26,3.26411960133,6,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0146,u42_bal_rf,open_hour,9,35.67,1.7714100346,31,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0147,u42_bal_rf,open_hour,13,36.93,2.13560885609,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0148,u42_bal_rf,open_hour,17,56.82,2.55671232877,15,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0149,u42_bal_rf,close_month,2026-04,-116.79,0.677099173325,136,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0150,u42_bal_rf,close_month,2026-05,121.68,1.25859650614,197,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0151,u42_bal_rf,weekday,Thu,-30.97,0.825353860035,69,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0152,u42_bal_rf,weekday,Tue,-18.12,0.90863251311,69,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0153,u42_bal_rf,weekday,Mon,-15.74,0.896249423242,63,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0154,u42_bal_rf,weekday,Wed,2.39,1.0142363593,66,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0155,u42_bal_rf,weekday,Fri,67.33,1.49149572962,66,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0156,u42_bal_rf,volatility_bucket,histvol20_unknown,-8.12,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0157,u42_bal_rf,volatility_bucket,histvol20_high,13.01,1.0157867275,331,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0158,u42_bal_rf,adx_bucket,adx_20_25,-39.66,0.813285626854,83,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0159,u42_bal_rf,adx_bucket,adx_ge30,-36.12,0.87483106352,91,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0160,u42_bal_rf,adx_bucket,adx_unknown,-8.12,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0161,u42_bal_rf,adx_bucket,adx_25_30,18.23,1.14014452645,54,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0162,u42_bal_rf,adx_bucket,adx_lt15,23.45,1.46946946947,35,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0163,u42_bal_rf,adx_bucket,adx_15_20,47.11,1.32921034242,68,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0164,u42_bal_rf,di_spread_sign,di_positive,-10.14,0.970527539602,154,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0165,u42_bal_rf,di_spread_sign,di_flat_or_missing,-8.12,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0166,u42_bal_rf,di_spread_sign,di_negative,23.15,1.04822313877,177,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0167,u42_bal_rf,vix_level_bucket,vix_level_mid,-54.14,0.862672483766,122,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0168,u42_bal_rf,vix_level_bucket,vix_level_high,-20.37,0.92532717475,113,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0169,u42_bal_rf,vix_level_bucket,vix_level_low,79.4,1.48062953995,98,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0170,u42_bal_rf,vix_change_bucket,vix_change_down,-40.07,0.874648063568,111,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0171,u42_bal_rf,vix_change_bucket,vix_change_up,9.83,1.03238346236,99,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0172,u42_bal_rf,vix_change_bucket,vix_change_flat,35.13,1.16807004114,123,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0173,u42_bal_rf,usdx_level_bucket,usdx_level_low,-28.39,0.855049525171,98,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0174,u42_bal_rf,usdx_level_bucket,usdx_level_mid,12.09,1.04635380722,117,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0175,u42_bal_rf,usdx_level_bucket,usdx_level_high,21.19,1.0564239116,118,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0176,u42_bal_rf,usdx_change_bucket,usdx_change_flat,-38.07,0.644571001774,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0177,u42_bal_rf,usdx_change_bucket,usdx_change_up,-16.91,0.955356671419,160,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0178,u42_bal_rf,usdx_change_bucket,usdx_change_down,59.87,1.17286481492,143,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0179,u42_bal_rf,us10yr_level_bucket,us10yr_level_high,-41.95,0.788622392422,99,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0180,u42_bal_rf,us10yr_level_bucket,us10yr_level_mid,3.9,1.0134357667,119,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0181,u42_bal_rf,us10yr_level_bucket,us10yr_level_low,42.94,1.12500727802,115,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0182,u42_bal_rf,us10yr_change_bucket,us10yr_change_flat,-118.94,0.660384900919,137,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0183,u42_bal_rf,us10yr_change_bucket,us10yr_change_up,37.48,1.13193466629,109,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0184,u42_bal_rf,us10yr_change_bucket,us10yr_change_down,86.35,1.43626534633,87,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0185,u42_plain_rf,direction,sell,-36.52,0.711190193752,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0186,u42_plain_rf,direction,buy,152.66,1.25927750132,306,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0187,u42_plain_rf,session_bucket,outside_cash_session,-40.57,0.883640222566,180,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0188,u42_plain_rf,session_bucket,cash_close_30,-17.35,0,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0189,u42_plain_rf,session_bucket,cash_or_overlap_unknown,26.76,1.14618956569,84,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0190,u42_plain_rf,session_bucket,cash_late,35.54,2.18230206254,18,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0191,u42_plain_rf,session_bucket,cash_mid,52.01,1.66594110115,28,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0192,u42_plain_rf,session_bucket,cash_open_0_30,59.75,2.02981730438,24,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0193,u42_plain_rf,open_hour,8,-22.24,0.59724737414,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0194,u42_plain_rf,open_hour,15,-20.25,0.712112595962,21,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0195,u42_plain_rf,open_hour,23,-18.62,0.38810384489,2,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0196,u42_plain_rf,open_hour,10,-15.49,0.780190151838,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0197,u42_plain_rf,open_hour,7,-12.12,0.735081967213,29,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0198,u42_plain_rf,open_hour,21,-6.78,0.57625,5,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0199,u42_plain_rf,open_hour,12,-3.6,0.931727669258,29,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0200,u42_plain_rf,open_hour,14,-0.28,0.996146435453,29,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0201,u42_plain_rf,open_hour,1,1.14,,1,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0202,u42_plain_rf,open_hour,18,12.07,2.22289766971,12,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0203,u42_plain_rf,open_hour,11,12.34,1.32871603623,29,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0204,u42_plain_rf,open_hour,20,13.66,5.12688821752,5,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0205,u42_plain_rf,open_hour,22,14.3,1.8242074928,6,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0206,u42_plain_rf,open_hour,9,18.02,1.31882519462,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0207,u42_plain_rf,open_hour,17,21.98,1.31062747315,16,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0208,u42_plain_rf,open_hour,19,27.51,3.34927412468,7,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_slice_0209,u42_plain_rf,open_hour,13,29.58,1.73857677903,30,"regime attribution only, not post-hoc filter",direct exclusion rule selected from failed forward slice,research_development_only_stage337B_input_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
