candidate_id,axis_id,label_mode,side,horizon_bars,target_atr,stop_atr,feature_bundle,feature_count,gate_id,model_id,target_trades_day,train_rows,train_positive_rate,train_auc,score_threshold,train_net_profit,train_gross_profit,train_gross_loss,train_profit_factor,train_max_drawdown_amount,train_max_drawdown_percent,train_trade_count,train_trades_day,train_win_rate,train_average_win,train_average_loss,train_payoff_ratio,train_expectancy,train_recovery_factor,train_smoothness_r2,train_max_consecutive_loss,train_long_trade_count,train_short_trade_count,train_raw_selected_count_before_lifecycle,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_amount,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_average_win,validation_average_loss,validation_payoff_ratio,validation_expectancy,validation_recovery_factor,validation_smoothness_r2,validation_max_consecutive_loss,validation_long_trade_count,validation_short_trade_count,validation_raw_selected_count_before_lifecycle,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_amount,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_average_win,oos_average_loss,oos_payoff_ratio,oos_expectancy,oos_recovery_factor,oos_smoothness_r2,oos_max_consecutive_loss,oos_long_trade_count,oos_short_trade_count,oos_raw_selected_count_before_lifecycle,scout_clue,meaningful_candidate,final_like_reference_only
f74c_1165,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,hist_gbm,12.0,20861,0.11360912707923877,0.8442107655520407,0.11188084041625017,-537.8460054588322,12028.413920783996,-12566.259926242828,0.9571991978030299,1371.509552545549,13.715095525455489,1334,1.563892145369285,0.3373313343328336,26.729808712853323,-14.215226160908177,1.8803646463508408,-0.40318291263780526,-0.3921562226530463,0.6530497957545567,15,0,1334,8861,261.46387248993267,6501.13159339905,-6239.667720909115,1.0419034929718725,824.7065853500335,8.247065853500334,452,1.661764705882353,0.34513274336283184,41.67392047050673,-21.07995851658485,1.976945089228681,0.5784598948892316,0.3170386621551694,0.29978160189222214,11,0,452,3264,1009.335224819183,5984.9289604187015,-4975.593735599518,1.2028572424628567,469.7229310989387,4.697229310989387,365,1.9109947643979057,0.3589041095890411,45.68648061388322,-21.263221092305635,2.148615226994721,2.765301985805981,2.1487884835807276,0.826940665972875,13,0,365,2696,False,False,False
f74c_1189,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,hist_gbm,12.0,20861,0.11360912707923877,0.8442107655520407,0.11188084041625017,-537.8460054588322,12028.413920783996,-12566.259926242828,0.9571991978030299,1371.509552545549,13.715095525455489,1334,1.563892145369285,0.3373313343328336,26.729808712853323,-14.215226160908177,1.8803646463508408,-0.40318291263780526,-0.3921562226530463,0.6530497957545567,15,0,1334,8861,261.46387248993267,6501.13159339905,-6239.667720909115,1.0419034929718725,824.7065853500335,8.247065853500334,452,1.661764705882353,0.34513274336283184,41.67392047050673,-21.07995851658485,1.976945089228681,0.5784598948892316,0.3170386621551694,0.29978160189222214,11,0,452,3264,1009.335224819183,5984.9289604187015,-4975.593735599518,1.2028572424628567,469.7229310989387,4.697229310989387,365,1.9109947643979057,0.3589041095890411,45.68648061388322,-21.263221092305635,2.148615226994721,2.765301985805981,2.1487884835807276,0.826940665972875,13,0,365,2696,False,False,False
f74c_1163,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,logistic_l2,18.0,20861,0.11360912707923877,0.7208547800766115,0.3374970442936803,-2540.87336774826,15497.594014663697,-18038.467382411953,0.8591413941172361,2860.5314492797697,28.605314492797696,2067,2.4232121922626026,0.31446540880503143,23.84245233025184,-12.730040495703566,1.8729282391755748,-1.229256588170421,-0.8882522051585925,0.9701089798458171,23,0,2067,15019,300.26669343948436,8019.517451400758,-7719.250757961269,1.0388984245821795,1080.9427527046246,10.809427527046246,639,2.349264705882353,0.3474178403755869,36.1239524837872,-18.51139270494309,1.9514443380665265,0.4699009287002885,0.2777822347096437,0.05775146145577545,16,0,639,4896,817.3056803703304,6703.623500442503,-5886.317820072174,1.1388483777724914,448.0548153877262,4.480548153877262,457,2.3435897435897437,0.3522975929978118,41.637413046226726,-19.886208851595182,2.0937833529233383,1.788415055514946,1.8241198449414529,0.7112234958005897,16,0,457,3598,False,False,False
f74c_1187,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,logistic_l2,18.0,20861,0.11360912707923877,0.7208547800766115,0.3374970442936783,-2540.87336774826,15497.594014663697,-18038.467382411953,0.8591413941172361,2860.5314492797697,28.605314492797696,2067,2.4232121922626026,0.31446540880503143,23.84245233025184,-12.730040495703566,1.8729282391755748,-1.229256588170421,-0.8882522051585925,0.9701089798458171,23,0,2067,15019,300.26669343948436,8019.517451400758,-7719.250757961269,1.0388984245821795,1080.9427527046246,10.809427527046246,639,2.349264705882353,0.3474178403755869,36.1239524837872,-18.51139270494309,1.9514443380665265,0.4699009287002885,0.2777822347096437,0.05775146145577545,16,0,639,4896,817.3056803703304,6703.623500442503,-5886.317820072174,1.1388483777724914,448.0548153877262,4.480548153877262,457,2.3435897435897437,0.3522975929978118,41.637413046226726,-19.886208851595182,2.0937833529233383,1.788415055514946,1.8241198449414529,0.7112234958005897,16,0,457,3598,False,False,False
f74c_1141,clean_value_h9_short,clean_fast_touch,short(숏),9,1.0,0.45,core_no_external,37,cash_mid_late,hist_gbm,12.0,20861,0.2981161018167873,0.7483314535547759,0.29883180336158033,7033.203280849459,21023.714446296697,-13990.511165447235,1.5027123882520865,201.46274218559302,2.01462742185593,2154,2.525205158264947,0.4415041782729805,22.10695525372944,-11.629685091809838,1.9009074690507466,3.2651825816385602,34.91068971140221,0.9539157542210709,12,0,2154,9868,262.8786812114718,7265.780904998783,-7002.902223787309,1.0375385337122849,1081.3417977809931,10.813417977809932,712,2.6176470588235294,0.34691011235955055,29.41611702428657,-15.060004782338298,1.953260802332844,0.3692116309149885,0.2431041524066873,0.0014869779281609825,10,0,712,3264,-102.89801299095461,5753.324809913633,-5856.222822904587,0.9824292865721392,577.6455073356647,5.776455073356647,523,2.682051282051282,0.32504780114722753,33.843087117139014,-16.589866353837355,2.0399855185880305,-0.19674572273605087,-0.1781334948237752,0.049726883235822486,12,0,523,2595,False,False,False
f74c_1166,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,hist_gbm,15.0,20861,0.11360912707923877,0.8442107655520407,0.07255387823409205,-1996.7337978649134,13666.309835243224,-15663.043633108138,0.8725194256852947,2270.1685370731393,22.701685370731393,1701,1.9941383352872215,0.31569664902998235,25.449366546076767,-13.4562230524984,1.891271157351365,-1.1738587876924829,-0.8795531103779822,0.9112559763311947,14,0,1701,11840,251.69968322754005,7306.2669144439715,-7054.567231216431,1.0356789686706465,985.5300828552281,9.85530082855228,546,2.0073529411764706,0.34615384615384615,38.657496901819954,-19.760692524415774,1.9562824963778878,0.46098843081967045,0.2553952310601503,0.21685066931595498,11,0,546,4080,1147.7840925025907,6727.252735137939,-5579.468642635348,1.2057156632679735,556.1615954399094,5.561615954399094,428,2.194871794871795,0.3621495327102804,43.40163054927703,-20.437614075587355,2.123615329497786,2.6817385338845576,2.063760068860424,0.7591220932032465,15,0,428,3270,False,False,False
f74c_1190,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,hist_gbm,15.0,20861,0.11360912707923877,0.8442107655520407,0.07255387823409205,-1996.7337978649134,13666.309835243224,-15663.043633108138,0.8725194256852947,2270.1685370731393,22.701685370731393,1701,1.9941383352872215,0.31569664902998235,25.449366546076767,-13.4562230524984,1.891271157351365,-1.1738587876924829,-0.8795531103779822,0.9112559763311947,14,0,1701,11840,251.69968322754005,7306.2669144439715,-7054.567231216431,1.0356789686706465,985.5300828552281,9.85530082855228,546,2.0073529411764706,0.34615384615384615,38.657496901819954,-19.760692524415774,1.9562824963778878,0.46098843081967045,0.2553952310601503,0.21685066931595498,11,0,546,4080,1147.7840925025907,6727.252735137939,-5579.468642635348,1.2057156632679735,556.1615954399094,5.561615954399094,428,2.194871794871795,0.3621495327102804,43.40163054927703,-20.437614075587355,2.123615329497786,2.6817385338845576,2.063760068860424,0.7591220932032465,15,0,428,3270,False,False,False
f74c_0732,clean_value_h6_short,clean_value_q60,short(숏),6,0.7,0.35,micro_path_core,16,cash_mid_late,hist_gbm,9.0,20861,0.12046402377642491,0.8321047210272876,0.1790659199478286,-649.339360961914,8707.04445438385,-9356.383815345765,0.9305993240789343,1108.1280483245828,11.081280483245829,1197,1.403282532239156,0.3659147869674185,19.879096927817006,-12.327251403617609,1.6126138972052764,-0.5424723149222339,-0.585978634819029,0.27807810743657685,14,0,1197,5556,156.21942396163936,5525.717022323608,-5369.497598361968,1.0290938623399881,706.8183569717403,7.0681835697174025,458,1.6838235294117647,0.3646288209606987,33.088125882177295,-18.451881781312604,1.7932114607241711,0.34109044533109034,0.22101777977433779,0.07482900057112535,14,0,458,2448,-821.7063232994083,3830.7203821182247,-4652.426705417633,0.8233811351949829,1084.0939019966136,10.840939019966136,375,1.953125,0.30933333333333335,33.023451569984694,-17.963037472654953,1.8384113277198324,-2.1912168621317556,-0.7579660044079605,0.8511338400862776,12,0,375,1950,False,False,False
f74c_0756,clean_value_h6_short,clean_value_q60,short(숏),6,0.7,0.35,session_micro_path,17,cash_mid_late,hist_gbm,9.0,20861,0.12046402377642491,0.8321047210272876,0.1790659199478286,-649.339360961914,8707.04445438385,-9356.383815345765,0.9305993240789343,1108.1280483245828,11.081280483245829,1197,1.403282532239156,0.3659147869674185,19.879096927817006,-12.327251403617609,1.6126138972052764,-0.5424723149222339,-0.585978634819029,0.27807810743657685,14,0,1197,5556,156.21942396163936,5525.717022323608,-5369.497598361968,1.0290938623399881,706.8183569717403,7.0681835697174025,458,1.6838235294117647,0.3646288209606987,33.088125882177295,-18.451881781312604,1.7932114607241711,0.34109044533109034,0.22101777977433779,0.07482900057112535,14,0,458,2448,-821.7063232994083,3830.7203821182247,-4652.426705417633,0.8233811351949829,1084.0939019966136,10.840939019966136,375,1.953125,0.30933333333333335,33.023451569984694,-17.963037472654953,1.8384113277198324,-2.1912168621317556,-0.7579660044079605,0.8511338400862776,12,0,375,1950,False,False,False
f74c_1167,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,hist_gbm,18.0,20861,0.11360912707923877,0.8442107655520407,0.04057364654890137,-2429.920195636746,15929.237892761234,-18359.158088397977,0.8676453362438049,2681.477366218547,26.81477366218547,2100,2.4618991793669402,0.319047619047619,23.774981929494377,-12.838572089788794,1.851840046012897,-1.157104855065117,-0.9061870990406493,0.9508137132665201,20,0,2100,15109,159.37430391311716,7986.976086349487,-7827.601782436367,1.0203605533780122,1202.2663508224541,12.022663508224541,640,2.3529411764705883,0.3421875,36.47021043995199,-18.592878343079256,1.96151503640248,0.24902234986424557,0.13256156075905423,0.07884943723677726,11,0,640,4896,1090.481286172864,7352.12563457489,-6261.6443484020265,1.1741525429260693,498.2120554924004,4.982120554924005,504,2.5846153846153848,0.35714285714285715,40.845142414304945,-19.32606280370996,2.1134745772669246,2.1636533455810794,2.1887894404624615,0.7505207671110498,16,0,504,3917,False,False,False
f74c_1191,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,hist_gbm,18.0,20861,0.11360912707923877,0.8442107655520407,0.04057364654890137,-2429.920195636746,15929.237892761234,-18359.158088397977,0.8676453362438049,2681.477366218547,26.81477366218547,2100,2.4618991793669402,0.319047619047619,23.774981929494377,-12.838572089788794,1.851840046012897,-1.157104855065117,-0.9061870990406493,0.9508137132665201,20,0,2100,15109,159.37430391311716,7986.976086349487,-7827.601782436367,1.0203605533780122,1202.2663508224541,12.022663508224541,640,2.3529411764705883,0.3421875,36.47021043995199,-18.592878343079256,1.96151503640248,0.24902234986424557,0.13256156075905423,0.07884943723677726,11,0,640,4896,1090.481286172864,7352.12563457489,-6261.6443484020265,1.1741525429260693,498.2120554924004,4.982120554924005,504,2.5846153846153848,0.35714285714285715,40.845142414304945,-19.32606280370996,2.1134745772669246,2.1636533455810794,2.1887894404624615,0.7505207671110498,16,0,504,3917,False,False,False
f74c_1091,clean_value_h9_short,clean_fast_touch,short(숏),9,1.0,0.45,micro_path_core,16,cash_mid_late,logistic_l2,18.0,20861,0.2981161018167873,0.5147354673745361,0.4941543725870366,-2486.4556385707874,14985.529632606505,-17471.98527117729,0.8576890032827251,2879.5819040012166,28.795819040012166,2229,2.6131301289566236,0.31852848811126067,21.106379764234514,-11.502294451071291,1.8349712619527598,-1.1155027539572846,-0.8634780053020283,0.9619614276174813,18,0,2229,13925,128.92625261306944,7816.185231437686,-7687.258978824615,1.0167714204722662,1249.406864728926,12.494068647289259,760,2.7941176470588234,0.3223684210526316,31.902796863010963,-14.926716463737117,2.1372950267070085,0.1696398060698282,0.103189966577494,0.0023936264790673355,12,0,760,4896,-759.870773525241,5476.863264350888,-6236.734037876129,0.8781620686547652,938.8923902511615,9.388923902511614,544,2.7897435897435896,0.3014705882352941,33.39550770945664,-16.412457994410865,2.0347657688342125,-1.3968212748625755,-0.8093267997645281,0.8641917159150025,14,0,544,3713,False,False,False
f74c_1115,clean_value_h9_short,clean_fast_touch,short(숏),9,1.0,0.45,session_micro_path,17,cash_mid_late,logistic_l2,18.0,20861,0.2981161018167873,0.5147354673745361,0.4941543725870581,-2486.4556385707874,14985.529632606505,-17471.98527117729,0.8576890032827251,2879.5819040012166,28.795819040012166,2229,2.6131301289566236,0.31852848811126067,21.106379764234514,-11.502294451071291,1.8349712619527598,-1.1155027539572846,-0.8634780053020283,0.9619614276174813,18,0,2229,13925,128.92625261306944,7816.185231437686,-7687.258978824615,1.0167714204722662,1249.406864728926,12.494068647289259,760,2.7941176470588234,0.3223684210526316,31.902796863010963,-14.926716463737117,2.1372950267070085,0.1696398060698282,0.103189966577494,0.0023936264790673355,12,0,760,4896,-759.870773525241,5476.863264350888,-6236.734037876129,0.8781620686547652,938.8923902511615,9.388923902511614,544,2.7897435897435896,0.3014705882352941,33.39550770945664,-16.412457994410865,2.0347657688342125,-1.3968212748625755,-0.8093267997645281,0.8641917159150025,14,0,544,3713,False,False,False
f74c_1208,clean_value_h9_short,clean_value_q60,short(숏),9,1.0,0.45,core_no_external,37,cash_mid_late,logistic_l2,9.0,20861,0.11360912707923877,0.8395201497273049,0.8376499848130285,-826.6529666137696,2634.0821694183355,-3460.7351360321045,0.7611337088450041,984.3344327163704,9.843344327163704,235,0.27582159624413144,0.2851063829787234,39.31465924504978,-20.599613904953003,1.9085143744173236,-3.5176721983564665,-0.8398090518204643,0.8953542443240088,14,0,235,1691,49.32345521927115,4896.676805877685,-4847.353350658414,1.010175337271951,748.9084049224857,7.489084049224857,295,1.1007462686567164,0.33220338983050846,49.966089855894744,-24.60585457187012,2.030658586148718,0.16719815328566492,0.06586046423711359,0.1746034077941137,11,0,295,2448,722.7769716262815,5558.536567687985,-4835.759596061707,1.149465033831482,465.0994131088264,4.650994131088264,330,1.7837837837837838,0.3515151515151515,47.91841868696538,-22.597007458232277,2.1205648037925617,2.190233247352368,1.5540268408319025,0.5881244040401629,12,0,330,2802,False,False,False
f74c_0729,clean_value_h6_short,clean_value_q60,short(숏),6,0.7,0.35,micro_path_core,16,cash_mid_late,logistic_l2,12.0,20861,0.12046402377642491,0.7199675921094328,0.4388764642741761,-3894.4301489543886,10238.415485553745,-14132.845634508132,0.7244411883021373,3983.4672421169216,39.834672421169216,1863,2.184056271981243,0.3081052066559313,17.836960776226036,-10.964193665250685,1.6268374420234406,-2.090408024130107,-0.9776483430763155,0.9791750586497138,17,0,1863,9799,23.53300045013333,6299.451445770263,-6275.918445320129,1.003749730123992,611.7064819717398,6.117064819717398,586,2.1544117647058822,0.36006825938566556,29.855220122133947,-16.735782520853675,1.7839153971397963,0.04015870383981797,0.038471066015645934,0.031030560226506108,21,0,586,3264,-890.4857546806338,3980.348134803772,-4870.8338894844055,0.8171800199134086,904.3127294540409,9.04312729454041,409,2.0974358974358975,0.3080684596577017,31.5900645619347,-17.21142717132299,1.8354122669483701,-2.1772267840602293,-0.984709963353325,0.7901570301958392,12,0,409,2307,False,False,False
