candidate_id,axis_id,side,horizon_bars,target_atr,stop_atr,feature_bundle,feature_count,gate_id,model_id,target_trades_day,train_rows,train_positive_rate,train_auc,score_threshold,train_net_profit,train_gross_profit,train_gross_loss,train_profit_factor,train_max_drawdown_amount,train_max_drawdown_percent,train_trade_count,train_trades_day,train_win_rate,train_average_win,train_average_loss,train_payoff_ratio,train_expectancy,train_recovery_factor,train_smoothness_r2,train_max_consecutive_loss,train_long_trade_count,train_short_trade_count,train_raw_selected_count_before_lifecycle,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_amount,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_average_win,validation_average_loss,validation_payoff_ratio,validation_expectancy,validation_recovery_factor,validation_smoothness_r2,validation_max_consecutive_loss,validation_long_trade_count,validation_short_trade_count,validation_raw_selected_count_before_lifecycle,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_amount,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_average_win,oos_average_loss,oos_payoff_ratio,oos_expectancy,oos_recovery_factor,oos_smoothness_r2,oos_max_consecutive_loss,oos_long_trade_count,oos_short_trade_count,oos_raw_selected_count_before_lifecycle,scout_clue,meaningful_candidate,final_like_reference_only
f74b_0270,microburst_h6_long,long(롱),6,0.55,0.4,session_micro_path,17,cash_mid_late,logistic_l2,5.0,20861,0.41057475672307175,0.5221728023408577,0.5155855266948032,-1512.6537816238401,7112.062438468934,-8624.716220092774,0.8246140808552227,1649.2964414787293,16.49296441478729,1338,1.5685814771395077,0.4319880418535127,12.30460629492895,-11.348310815911544,1.0842676495674208,-1.1305334690761137,-0.9171509399896735,0.8649208388920787,17,1338,0,4688,-1009.1939044284818,2880.8862522029876,-3890.0801566314703,0.7405724654007202,1099.2310180950171,10.99231018095017,410,1.5073529411764706,0.37073170731707317,18.953199027651234,-15.077830064463063,1.257024316272275,-2.461448547386541,-0.9180908178677755,0.8506984917043543,14,410,0,1360,80.25415215492234,3361.6641214847564,-3281.4099693298344,1.024457215923956,368.3859716892239,3.683859716892239,352,1.8051282051282052,0.4403409090909091,21.6881556224823,-16.656903397613373,1.302052074432383,0.22799475044012027,0.21785344264581818,0.07000296231052866,9,352,0,1335,False,False,False
f74b_0438,microburst_h9_long,long(롱),9,0.75,0.5,micro_path_core,16,all,hist_gbm,5.0,29222,0.39459995893504896,0.617269103479297,0.4196879410236735,7358.939086589813,14551.458684310914,-7192.519597721101,2.02313785685359,144.2713041305542,1.442713041305542,1350,1.5826494724501758,0.6081481481481481,17.724066606956047,-13.5964453643121,1.3035809089836166,5.451065990066528,51.007642378629576,0.9798599551327931,6,1350,0,4075,-390.99937889099317,5037.987246532441,-5428.986625423433,0.9279793070294226,624.3420933723464,6.243420933723464,442,1.625,0.40497737556561086,28.145180148225926,-20.6425346974275,1.3634556298812188,-0.8846139793913873,-0.6262582373375363,0.253975365292019,10,442,0,1361,91.75062534332255,4317.354402561188,-4225.603777217864,1.0217130214238241,321.49995946884155,3.2149995946884156,357,1.8307692307692307,0.41456582633053224,29.17131353081884,-20.218199890994565,1.4428244694431032,0.25700455278241613,0.28538300749681633,0.3560143174134803,9,357,0,1147,False,False,False
f74b_0474,microburst_h9_long,long(롱),9,0.75,0.5,session_micro_path,17,all,hist_gbm,5.0,29222,0.39459995893504896,0.617269103479297,0.4196879410236735,7358.939086589813,14551.458684310914,-7192.519597721101,2.02313785685359,144.2713041305542,1.442713041305542,1350,1.5826494724501758,0.6081481481481481,17.724066606956047,-13.5964453643121,1.3035809089836166,5.451065990066528,51.007642378629576,0.9798599551327931,6,1350,0,4075,-390.99937889099317,5037.987246532441,-5428.986625423433,0.9279793070294226,624.3420933723464,6.243420933723464,442,1.625,0.40497737556561086,28.145180148225926,-20.6425346974275,1.3634556298812188,-0.8846139793913873,-0.6262582373375363,0.253975365292019,10,442,0,1361,91.75062534332255,4317.354402561188,-4225.603777217864,1.0217130214238241,321.49995946884155,3.2149995946884156,357,1.8307692307692307,0.41456582633053224,29.17131353081884,-20.218199890994565,1.4428244694431032,0.25700455278241613,0.28538300749681633,0.3560143174134803,9,357,0,1147,False,False,False
f74b_0524,microburst_h9_long,long(롱),9,0.75,0.5,core_no_external,37,cash_mid_late,logistic_l2,9.0,20861,0.4027131968745506,0.5330154840926031,0.5112547223476861,-525.4593925285338,11917.832648258209,-12443.292040786742,0.9577716740227443,957.3071198749585,9.573071198749584,1664,1.9507620164126611,0.42728365384615385,16.762071235243614,-13.056969612577904,1.283764283183791,-0.31578088493301315,-0.5488932251931525,0.7169914668078643,13,1664,0,6857,-1324.9793523693088,5050.477328996659,-6375.456681365966,0.7921749894024179,1746.2994798851105,17.462994798851106,538,1.9779411764705883,0.3587360594795539,26.168276316044864,-18.479584583669467,1.4160641002271201,-2.4627869003147005,-0.758735467559367,0.8911792605815275,14,538,0,2448,74.536646080017,4877.498303127289,-4802.961657047272,1.0155188925921679,419.4751671314243,4.194751671314243,416,2.1333333333333333,0.40625,28.8609367048952,-19.445188894928226,1.484219919942399,0.17917463000004086,0.1776902470526084,0.3826476252027988,9,416,0,2181,False,False,False
f74b_0452,microburst_h9_long,long(롱),9,0.75,0.5,micro_path_core,16,cash_mid_late,logistic_l2,9.0,20861,0.4027131968745506,0.5212739139248691,0.504710524506333,-593.2199671936044,12577.555791606903,-13170.775758800508,0.9549593753581884,988.2634105110192,9.882634105110192,1741,2.041031652989449,0.43078690407811604,16.770074388809203,-13.290389262159948,1.2618196546399527,-0.34073519080620585,-0.6002650314523508,0.6279113205022435,11,1741,0,8467,-1440.6675180149077,4912.737809782029,-6353.405327796936,0.7732448279803891,1560.569218988432,15.605692189884321,535,1.9669117647058822,0.37383177570093457,24.563689048910145,-18.96538903819981,1.2951850868671515,-2.6928364822708555,-0.9231679700492585,0.9241426662130203,15,535,0,2448,79.7480622482299,5242.934681529999,-5163.18661928177,1.015445512263766,423.22070913314747,4.232207091331475,438,2.246153846153846,0.4155251141552511,28.80733341499999,-20.168697731569413,1.4283189623050774,0.18207320147997694,0.188431379956742,0.37716686412889094,10,438,0,2380,False,False,False
f74b_0488,microburst_h9_long,long(롱),9,0.75,0.5,session_micro_path,17,cash_mid_late,logistic_l2,9.0,20861,0.4027131968745506,0.5212739139248691,0.5047105245063327,-593.2199671936044,12577.555791606903,-13170.775758800508,0.9549593753581884,988.2634105110192,9.882634105110192,1741,2.041031652989449,0.43078690407811604,16.770074388809203,-13.290389262159948,1.2618196546399527,-0.34073519080620585,-0.6002650314523508,0.6279113205022435,11,1741,0,8467,-1440.6675180149077,4912.737809782029,-6353.405327796936,0.7732448279803891,1560.569218988432,15.605692189884321,535,1.9669117647058822,0.37383177570093457,24.563689048910145,-18.96538903819981,1.2951850868671515,-2.6928364822708555,-0.9231679700492585,0.9241426662130203,15,535,0,2448,79.7480622482299,5242.934681529999,-5163.18661928177,1.015445512263766,423.22070913314747,4.232207091331475,438,2.246153846153846,0.4155251141552511,28.80733341499999,-20.168697731569413,1.4283189623050774,0.18207320147997694,0.188431379956742,0.37716686412889094,10,438,0,2380,False,False,False
f74b_0638,microburst_h9_short,short(숏),9,0.75,0.5,core_no_external,37,cash_mid_late,hist_gbm,9.0,20861,0.3861751593883323,0.6929093378757911,0.39886622294917223,7031.321740379333,16357.127339057923,-9325.80559867859,1.7539640051445669,144.88004078865197,1.4488004078865195,1711,2.0058616647127785,0.586791350087668,16.291959501053707,-13.19067269968683,1.2351121032243115,4.109480853523865,48.532024853833946,0.9852746831761525,9,0,1711,6273,-1288.5857973670961,4764.415744667054,-6053.001542034148,0.7871162284663723,1519.712839403166,15.197128394031662,596,2.1911764705882355,0.3859060402684564,20.7148510637698,-16.538255579328272,1.2525414766030099,-2.162056706991772,-0.8479140031962618,0.9144103092045667,12,0,596,2448,45.32682309150704,5054.805270814895,-5009.478447723388,1.009048212017382,498.3729660987847,4.983729660987847,457,2.3435897435897437,0.4179431072210066,26.46494906185809,-18.832625743321007,1.4052713319194954,0.09918342033152525,0.09094960235568357,0.007081902165582252,12,0,457,1999,False,False,False
f74b_0304,microburst_h6_long,long(롱),6,0.55,0.4,core_no_external,37,cash_open_90m,hist_gbm,7.0,8361,0.35306781485468247,0.8017789782260922,0.33594211254415035,549.1517978000644,7805.078058938981,-7255.926261138916,1.0756832109418195,289.74240705490047,2.897424070549005,1275,1.4947245017584994,0.5152941176470588,11.879875279968006,-11.740981005079151,1.0118298696530357,0.4307072923922074,1.8953104013387,0.7886357949748836,11,1275,0,5294,-602.3927838516232,3201.2645102310184,-3803.6572940826413,0.841628007657586,838.8096045684815,8.388096045684815,436,1.6029411764705883,0.3967889908256881,18.504419134283342,-14.46257526267164,1.2794691677106655,-1.3816348253477597,-0.7181519865423085,0.8314989324122029,15,436,0,1904,19.2601945114136,2693.3300008773804,-2674.0698063659675,1.0072025773095232,277.41956527709954,2.7741956527709952,293,1.5025641025641026,0.41638225255972694,22.07647541702771,-15.637835124947179,1.411734759999414,0.06573445225738431,0.06942622987739032,0.12353502325912716,7,293,0,1392,False,False,False
f74b_0528,microburst_h9_long,long(롱),9,0.75,0.5,core_no_external,37,cash_mid_late,hist_gbm,5.0,20861,0.4027131968745506,0.696753205066354,0.43295778794285716,8688.717790594097,12826.639009981154,-4137.921219387054,3.0997784466957903,82.72648620605469,0.8272648620605468,1054,1.235638921453693,0.7011385199240987,17.356751028391276,-13.136257839323982,1.3212858061017239,8.243565266218308,105.02945536635372,0.9873457987410146,5,1054,0,3276,-902.695004491806,4022.404616899491,-4925.099621391296,0.8167153816399755,1251.6743840503714,12.516743840503713,382,1.4095940959409594,0.4031413612565445,26.119510499347346,-21.60131412890919,1.209163032557886,-2.363075927989021,-0.721189964414482,0.7259039826892213,10,382,0,1360,21.476757144927916,4438.089361476898,-4416.612604331969,1.0048627215173602,358.4835843086239,3.584835843086239,367,1.882051282051282,0.4196185286103542,28.818762087512326,-20.735270442873095,1.3898425953454396,0.058519774236860805,0.05991001564645775,0.2204028032600547,9,367,0,1449,False,False,False
f74b_0241,microburst_h6_long,long(롱),6,0.55,0.4,micro_path_core,16,cash_mid_late,hist_gbm,7.0,20861,0.41057475672307175,0.6295597104464653,0.42253776897357764,4006.4423649406453,12256.15445623398,-8249.712091293335,1.4856463256662018,144.001117706297,1.44001117706297,1764,2.0679953106682296,0.5753968253968254,12.075029020920178,-11.014301857534493,1.0963045299743697,2.2712258304652186,27.822300470695918,0.9620302446328729,7,1764,0,5248,-1187.2156128120419,4424.109813518525,-5611.325426330567,0.788425100558033,1236.1169022750855,12.361169022750856,606,2.2279411764705883,0.3844884488448845,18.987595766173925,-15.043767899009563,1.262156920635821,-1.9591016713069997,-0.9604395916170709,0.6673977248562151,14,606,0,1904,14.405237050055433,3935.0916712236403,-3920.6864341735845,1.00367416198462,306.5016231536865,3.065016231536865,445,2.282051282051282,0.44719101123595506,19.774330006148947,-15.937749732412945,1.2407228334081233,0.03237131921360772,0.046998893192915774,0.04509457096720181,10,445,0,1494,False,False,False
f74b_0277,microburst_h6_long,long(롱),6,0.55,0.4,session_micro_path,17,cash_mid_late,hist_gbm,7.0,20861,0.41057475672307175,0.6295602421833725,0.42253663848119427,4006.4423649406453,12256.15445623398,-8249.712091293335,1.4856463256662018,144.001117706297,1.44001117706297,1764,2.0679953106682296,0.5753968253968254,12.075029020920178,-11.014301857534493,1.0963045299743697,2.2712258304652186,27.822300470695918,0.9620302446328729,7,1764,0,5248,-1187.2156128120419,4424.109813518525,-5611.325426330567,0.788425100558033,1236.1169022750855,12.361169022750856,606,2.2279411764705883,0.3844884488448845,18.987595766173925,-15.043767899009563,1.262156920635821,-1.9591016713069997,-0.9604395916170709,0.6673977248562151,14,606,0,1904,14.405237050055433,3935.0916712236403,-3920.6864341735845,1.00367416198462,306.5016231536865,3.065016231536865,445,2.282051282051282,0.44719101123595506,19.774330006148947,-15.937749732412945,1.2407228334081233,0.03237131921360772,0.046998893192915774,0.04509457096720181,10,445,0,1494,False,False,False
f74b_0640,microburst_h9_short,short(숏),9,0.75,0.5,core_no_external,37,vol_adx_active,logistic_l2,7.0,11467,0.3716752419987791,0.5430037277283132,0.4992196469740714,-2422.912468395233,11176.344364032746,-13599.256832427978,0.8218349356695949,2567.5690886115826,25.675690886115827,1698,1.9906213364595544,0.3957597173144876,16.63146482742968,-13.254636288916158,1.2547658392812564,-1.4269213594789358,-0.943660086555033,0.9786527906464988,13,0,1698,5982,-1720.32894320488,4398.774076795578,-6119.103020000457,0.7188592939877076,1753.7912029934087,17.537912029934084,522,1.9191176470588236,0.3486590038314176,24.16908833404164,-17.997361823530756,1.342923955801212,-3.2956493164844445,-0.9809200435425753,0.937549519147047,19,0,522,1904,10.310971803665012,3743.245054864884,-3732.9340830612177,1.0027621628387315,377.7621514320381,3.7776215143203804,338,1.7333333333333334,0.40828402366863903,27.124964165687565,-18.664670415306087,1.453278496867727,0.03050583373865388,0.027294877913464088,0.037892335556340875,7,0,338,1192,False,False,False
f74b_0242,microburst_h6_long,long(롱),6,0.55,0.4,micro_path_core,16,cash_mid_late,hist_gbm,9.0,20861,0.41057475672307175,0.6295597104464653,0.4179989424384381,2977.27922785759,13951.256499128342,-10973.97727127075,1.2713035715548582,306.19977817535255,3.0619977817535253,2179,2.5545134818288395,0.541532813217072,11.823098728074866,-10.984962233504255,1.07629853218924,1.3663511830461632,9.723322615056176,0.9216884279859803,11,2179,0,7104,-770.9043154907222,5670.398170776368,-6441.302486267091,0.8803185664492085,873.8389469337471,8.73838946933747,743,2.7316176470588234,0.40915208613728127,18.652625561764367,-14.672670811542348,1.2712495087868503,-1.0375562792607298,-0.8822041157535757,0.5147349972368878,11,743,0,2448,12.898171515463787,4845.127337546348,-4832.229166030884,1.0026691969838961,717.3391775608052,7.173391775608051,551,2.825641025641026,0.44646098003629764,19.69563958352174,-15.843374314855357,1.2431467686182451,0.023408659737683822,0.01798057588227917,0.03388554466187774,10,551,0,2000,False,False,False
f74b_0278,microburst_h6_long,long(롱),6,0.55,0.4,session_micro_path,17,cash_mid_late,hist_gbm,9.0,20861,0.41057475672307175,0.6295602421833725,0.4179984764980786,2983.8915757465356,13957.86884701729,-10973.97727127075,1.271906119539558,306.19977817535255,3.0619977817535253,2180,2.5556858147713952,0.541743119266055,11.818686576644614,-10.984962233504255,1.0758968784250793,1.3687576035534568,9.744917496438353,0.922790136349778,11,2180,0,7105,-770.9043154907222,5670.398170776368,-6441.302486267091,0.8803185664492085,873.8389469337471,8.73838946933747,743,2.7316176470588234,0.40915208613728127,18.652625561764367,-14.672670811542348,1.2712495087868503,-1.0375562792607298,-0.8822041157535757,0.5147349972368878,11,743,0,2448,12.898171515463787,4845.127337546348,-4832.229166030884,1.0026691969838961,717.3391775608052,7.173391775608051,551,2.825641025641026,0.44646098003629764,19.69563958352174,-15.843374314855357,1.2431467686182451,0.023408659737683822,0.01798057588227917,0.03388554466187774,10,551,0,2001,False,False,False
f74b_0247,microburst_h6_long,long(롱),6,0.55,0.4,micro_path_core,16,vol_adx_active,extra_trees_ref,7.0,11467,0.37978547135257695,0.6910979195912796,0.5126188349118482,2201.8294150161746,12881.242425575258,-10679.413010559083,1.2061751346107839,269.3872758388534,2.693872758388534,2034,2.384525205158265,0.5191740412979351,12.198146236340206,-10.919645205070637,1.1170826530770326,1.0825120034494466,8.173472218239818,0.8832190169639704,8,2034,0,5758,-1178.9052605533598,4646.027725744248,-5824.932986297607,0.7976105024166664,1333.510661687851,13.335106616878512,653,2.400735294117647,0.4012251148545176,17.73293025093224,-14.897526819175466,1.1903271238355593,-1.8053679334660946,-0.884061368554186,0.9715701957400499,12,653,0,1904,9.89955630302427,4252.3662967205055,-4242.466740417481,1.0023334434678564,303.0591846466068,3.030591846466068,459,2.353846153846154,0.42483660130718953,21.807006649848745,-16.06994977430864,1.3570052773103285,0.021567660790902547,0.03266542248032511,0.10277251677645775,7,459,0,1434,False,False,False
f74b_0396,microburst_h6_short,short(숏),6,0.55,0.4,core_no_external,37,all,logistic_l2,5.0,29222,0.37810553692423515,0.5435862440889949,0.5471181694593482,-1137.243375339508,5398.365488033295,-6535.608863372802,0.8259927423575016,1342.6944235324863,13.426944235324864,1096,1.2878965922444183,0.43795620437956206,11.246594766736031,-10.627006281906995,1.0583032011455489,-1.0376308169156094,-0.8469859972662592,0.9640471730292846,9,0,1096,2744,-1314.1630086135863,3322.0366860580452,-4636.19969467163,0.7165430535436279,1399.906115646363,13.999061156463629,473,1.7453874538745386,0.37420718816067655,18.768568847785566,-15.662836806323075,1.1982866884119427,-2.778357312079464,-0.938750816162277,0.9791147516191441,9,0,473,1360,-1.944381523132357,3362.4988832473755,-3364.443264770508,0.9994220792653892,320.88092393875013,3.2088092393875014,394,2.0205128205128204,0.43908629441624364,19.436409729753617,-15.22372517995705,1.2767183787147458,-0.004934978485107505,-0.006059511108561571,0.10593320873992608,15,0,394,1343,False,False,False
f74b_0490,microburst_h9_long,long(롱),9,0.75,0.5,session_micro_path,17,cash_mid_late,extra_trees_ref,7.0,20861,0.4027131968745506,0.7455731212156009,0.5083531526745584,10938.38158741951,18652.297471933365,-7713.915884513855,2.4180063344194562,121.81179523468018,1.2181179523468018,1695,1.9871043376318875,0.6613569321533923,16.638980795658668,-13.438877847585115,1.2381227796224514,6.453322470453988,89.79739249672696,0.9852562202991707,6,1695,0,6636,-1455.259291534424,4567.39105588913,-6022.650347423554,0.7583689559270241,1437.4241564560125,14.374241564560124,505,1.8566176470588236,0.35445544554455444,25.516151150218604,-18.474387568783907,1.381163573364301,-2.8817015673948987,-1.0124077051288634,0.6608010847653063,11,505,0,1904,-15.894381847380657,4684.559689407351,-4700.45407125473,0.9966185433138088,403.8608317852013,4.038608317852013,410,2.1025641025641026,0.4073170731707317,28.051255625193715,-19.34343239199477,1.4501694971572188,-0.03876678499361136,-0.039356086543778264,0.18510021801974202,12,410,0,1665,False,False,False
f74b_0315,microburst_h6_long,long(롱),6,0.55,0.4,core_no_external,37,vol_adx_active,logistic_l2,5.0,11467,0.37978547135257695,0.5574598130744564,0.5278653246736059,-2430.875239715576,7891.72239013672,-10322.597629852295,0.7645093486269736,2483.7294148063684,24.837294148063684,1593,1.8675263774912074,0.41368487131198994,11.975299529797754,-11.052031723610593,1.0835382877353466,-1.5259731573857978,-0.9787198336599348,0.9719591765365256,15,1593,0,3838,-1265.0011237335202,3810.1432139587396,-5075.144337692261,0.7507457838511968,1369.554136390685,13.695541363906848,531,1.9522058823529411,0.3860640301318267,18.586064458335315,-15.567927416233928,1.1938689050511715,-2.3822996680480606,-0.9236590873780987,0.9602321008509135,11,531,0,1360,-19.10642523765557,3535.9138899326326,-3555.020315170289,0.9946255088455828,328.3308826923385,3.2833088269233848,371,1.9025641025641025,0.42048517520215634,22.666114679055337,-16.53497821009437,1.370797976934617,-0.05149979848424682,-0.05819259242682691,0.11187456226026543,8,371,0,1035,False,False,False
f74b_0435,microburst_h9_long,long(롱),9,0.75,0.5,micro_path_core,16,all,extra_trees_ref,5.0,29222,0.39459995893504896,0.733039603471304,0.5233328212906991,15135.369606008531,20516.97318022728,-5381.6035742187505,3.8124274479295397,128.72097778320312,1.2872097778320313,1592,1.8663540445486517,0.7474874371859297,17.2411539329641,-13.387073567708335,1.287895658880399,9.507141712316917,117.58277373793811,0.9935037228719299,4,1592,0,5169,-231.01911857604986,5017.286363525392,-5248.30548210144,0.9559821509315902,615.9078046798695,6.159078046798696,462,1.6985294117647058,0.3917748917748918,27.71981416312371,-18.67724370854605,1.4841490851479384,-0.5000413821992421,-0.3750871750945366,0.031384664143477604,12,462,0,1360,-43.40292698860085,4266.4945877361315,-4309.897514724731,0.9899294758540513,466.4589958381639,4.664589958381639,362,1.8564102564102565,0.4116022099447514,28.634191864000883,-20.234260632510473,1.4151340829323016,-0.1198975883663007,-0.09304767916547874,0.3705368986922656,10,362,0,1139,False,False,False
f74b_0527,microburst_h9_long,long(롱),9,0.75,0.5,core_no_external,37,cash_mid_late,extra_trees_ref,9.0,20861,0.4027131968745506,0.8014509374887152,0.5071581595284141,14866.628294391627,22037.083601512903,-7170.455307121278,3.0733171964166566,76.6359634399414,0.766359634399414,1901,2.228604923798359,0.7069963177275118,16.396639584459006,-12.87334884581917,1.2736887488125581,7.8204251943143746,193.99023157113967,0.9937972766458013,5,1901,0,7521,-1415.7408024501774,5735.666740407948,-7151.407542858123,0.8020332649250246,1598.865494003312,15.98865494003312,594,2.1838235294117645,0.3956228956228956,24.40709251237425,-19.9203552725853,1.225233796204612,-2.383402024326898,-0.8854658554831785,0.736649191244292,15,594,0,2448,-56.37347364425668,5380.843008995056,-5437.216482639312,0.9896319240140148,440.39358730316053,4.403935873031605,462,2.3692307692307693,0.4069264069264069,28.62150536699498,-19.843855776055882,1.4423358892544684,-0.1220205057234993,-0.12800702659970842,0.05447840519450204,7,462,0,2031,False,False,False
f74b_0454,microburst_h9_long,long(롱),9,0.75,0.5,micro_path_core,16,cash_mid_late,extra_trees_ref,7.0,20861,0.4027131968745506,0.752077955253741,0.5083598466384389,11411.178203344343,19406.759532957076,-7995.581329612733,2.4271855582384583,95.41519355773926,0.9541519355773926,1776,2.082063305978898,0.6644144144144144,16.44640638386193,-13.415404915457605,1.2259344006017978,6.425212952333527,119.59498039941634,0.9902411001380078,6,1776,0,6917,-1767.165465373993,4495.302015304569,-6262.467480678561,0.7178164244642892,1782.6281063270744,17.826281063270745,532,1.9558823529411764,0.34774436090225563,24.29892981245713,-18.047456716652913,1.346390806968153,-3.3217395965676557,-0.991325930014118,0.9427149851831396,14,532,0,1904,-52.66583111762998,4794.0248550128945,-4846.690686130523,0.9891336512832685,656.9550020980842,6.5695500209808415,430,2.2051282051282053,0.4186046511627907,26.633471416738303,-19.386762744522095,1.3737967378934284,-0.12247867701774413,-0.0801665729759782,0.026469886436003287,13,430,0,1693,False,False,False
f74b_0597,microburst_h9_short,short(숏),9,0.75,0.5,session_micro_path,17,cash_mid_late,extra_trees_ref,5.0,20861,0.3861751593883323,0.7743010465205102,0.5141956094106325,12357.041269855497,16944.525603904724,-4587.484334049224,3.693642172931049,52.404632568359375,0.5240463256835938,1460,1.7116060961313013,0.7397260273972602,15.68937555917104,-12.07232719486638,1.2996148386238875,8.4637268971613,235.80055167329567,0.99438955093826,4,0,1460,4290,-845.2894960784911,3563.8025868415834,-4409.092082920075,0.8082849075996913,1127.3099534893154,11.273099534893154,463,1.7022058823529411,0.39092872570194387,19.68951705437339,-15.635078308227216,1.259316817365265,-1.8256792571889657,-0.7498288234412389,0.7776079841220397,10,0,463,1360,-43.87186565399185,3524.561535739899,-3568.4334013938897,0.9877055669199674,362.7235618591312,3.627235618591312,335,1.7357512953367875,0.41194029850746267,25.54030098362246,-18.113875133979136,1.4099854832118375,-0.1309607929969906,-0.12095124294966562,0.017033342553461228,7,0,335,1031,False,False,False
f74b_0607,microburst_h9_short,short(숏),9,0.75,0.5,session_micro_path,17,vol_adx_active,extra_trees_ref,7.0,11467,0.3716752419987791,0.7055600368767323,0.5031850206017238,4958.619427604675,15457.121171665192,-10498.501744060517,1.4723168646811906,287.2465460681924,2.8724654606819238,1708,2.0023446658851114,0.5263466042154566,17.19368317204137,-12.977134417874558,1.3249214054806266,2.90317296698166,17.262590257316784,0.9541954730653813,10,0,1708,5849,-1711.880635356903,4777.613134307862,-6489.493769664764,0.7362073690001656,1757.0808956146393,17.570808956146394,540,1.9852941176470589,0.3537037037037037,25.013681331454777,-18.594538021962073,1.3452166061835487,-3.1701493247350054,-0.9742753675311432,0.9626484907282188,13,0,540,1904,-55.78795876502991,4308.982346773148,-4364.770305538177,0.9872185808508082,620.9999369621291,6.209999369621292,369,1.8923076923076922,0.42276422764227645,27.621681710084278,-20.491879368723836,1.3479330623155266,-0.1511868801220323,-0.08983569151059684,0.16299392504988283,8,0,369,1331,False,False,False
f74b_0445,microburst_h9_long,long(롱),9,0.75,0.5,micro_path_core,16,cash_open_90m,extra_trees_ref,7.0,8361,0.37435713431407724,0.6766374336332371,0.48183031497131573,753.025032901764,8606.58146615982,-7853.556433258057,1.0958833159602535,503.1310503482873,5.031310503482874,1047,1.227432590855803,0.4699140401146132,17.49305176048744,-14.150552131996498,1.2362098381258957,0.7192216169071289,1.496677719215481,0.8756464330320534,10,1047,0,5694,-370.62083629608253,3357.435490322113,-3728.0563266181953,0.9005860416727445,576.861354789733,5.7686135478973295,337,1.2389705882352942,0.39762611275964393,25.05548873374711,-18.364809490730025,1.3643206452206504,-1.0997650928667138,-0.6424781851285124,0.5804500002626962,8,337,0,1904,-48.77090503692631,2844.89230222702,-2893.663207263946,0.9831456180130098,431.0862261962902,4.310862261962902,236,1.2102564102564102,0.4067796610169492,29.63429481486479,-20.669022909028186,1.4337540262689725,-0.20665637727511146,-0.11313491842979699,0.03840435351881223,9,236,0,1389,False,False,False
f74b_0243,microburst_h6_long,long(롱),6,0.55,0.4,micro_path_core,16,vol_adx_active,logistic_l2,5.0,11467,0.37978547135257695,0.5551010952850182,0.5294503931634997,-2887.1420557022093,8186.006634254456,-11073.148689956666,0.739266387859413,2926.228481941227,29.262284819412272,1714,2.0093786635404456,0.4008168028004667,11.915584620457723,-10.782033777951963,1.105133304703955,-1.6844469403163416,-0.9866427292057904,0.9862209947374089,12,1714,0,4190,-1276.7830873203277,3469.3563988399505,-4746.1394861602785,0.730984921314803,1304.1239106845842,13.041239106845842,516,1.8970588235294117,0.39341085271317827,17.090425610049017,-15.163384939809196,1.1270851249829228,-2.47438582814017,-0.9790351030755166,0.9216208469817587,10,516,0,1360,-55.69355437278753,3224.304615640641,-3279.9981700134276,0.9830202483397853,358.7603921890259,3.587603921890259,353,1.8102564102564103,0.40509915014164305,22.547584724759727,-15.619038904825846,1.4435961688905938,-0.15777210870478053,-0.1552388602124266,0.14554803799299842,9,353,0,960,False,False,False
