run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,exit_month,entry_hour,exit_hour,side,entry_deal,exit_deal,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary(주장 경계),closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,475,2025-09-03 17:25:00,2025-09-03 18:05:00,2025-09-03,2025-09-03,2025-09,2025-09,17,18,long,950,951,23418.69,23474.49,0.1,0.0,0.0,5.58,5.58,894.31,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,21.920000000000073,2.3924123855363906
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,476,2025-09-03 18:10:00,2025-09-03 18:55:00,2025-09-03,2025-09-03,2025-09,2025-09,18,18,long,952,953,23474.19,23395.12,0.1,0.0,0.0,-7.91,-7.91,886.4,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,29.83000000000004,3.2557327308645254
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,477,2025-09-03 21:10:00,2025-09-03 21:55:00,2025-09-03,2025-09-03,2025-09,2025-09,21,21,long,954,955,23316.69,23308.12,0.1,0.0,0.0,-0.86,-0.86,885.54,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.690000000000055,3.349595625552542
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,478,2025-09-03 22:00:00,2025-09-04 17:10:00,2025-09-03,2025-09-04,2025-09,2025-09,22,17,long,956,957,23309.44,23407.76,0.1,0.0,-0.37,9.83,9.46,895.0,1150,230,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,21.230000000000018,2.317103783984373
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,479,2025-09-04 17:15:00,2025-09-04 17:55:00,2025-09-04,2025-09-04,2025-09,2025-09,17,17,long,958,959,23404.71,23483.38,0.1,0.0,0.0,7.87,7.87,902.87,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,13.360000000000014,1.4581491546882348
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,480,2025-09-05 16:40:00,2025-09-05 17:20:00,2025-09-05,2025-09-05,2025-09,2025-09,16,17,long,960,961,23803.73,23662.28,0.1,0.0,0.0,-14.15,-14.15,888.72,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,27.50999999999999,3.0025212010084794
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,481,2025-09-05 18:50:00,2025-09-05 19:30:00,2025-09-05,2025-09-05,2025-09,2025-09,18,19,long,962,963,23618.23,23587.91,0.1,0.0,0.0,-3.03,-3.03,885.69,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.539999999999964,3.3332241904325293
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,482,2025-09-05 19:45:00,2025-09-05 20:35:00,2025-09-05,2025-09-05,2025-09,2025-09,19,20,long,964,965,23607.48,23605.03,0.1,0.0,0.0,-0.25,-0.25,885.44,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.789999999999964,3.3605099156325333
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,483,2025-09-08 16:40:00,2025-09-08 17:20:00,2025-09-08,2025-09-08,2025-09,2025-09,16,17,long,966,967,23777.68,23790.23,0.1,0.0,0.0,1.26,1.26,886.7,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,29.529999999999973,3.222989860624512
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,484,2025-09-08 17:25:00,2025-09-08 18:25:00,2025-09-08,2025-09-08,2025-09,2025-09,17,18,long,968,969,23798.43,23823.73,0.1,0.0,0.0,2.53,2.53,889.23,60,12,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,27.0,2.9468583216004713
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,485,2025-09-08 20:10:00,2025-09-08 21:10:00,2025-09-08,2025-09-08,2025-09,2025-09,20,21,long,970,971,23767.18,23755.48,0.1,0.0,0.0,-1.17,-1.17,888.06,60,12,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,28.170000000000073,3.0745555155365
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,486,2025-09-09 16:40:00,2025-09-09 17:20:00,2025-09-09,2025-09-09,2025-09,2025-09,16,17,long,972,973,23811.48,23792.53,0.1,0.0,0.0,-1.9,-1.9,886.16,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.07000000000005,3.2819270270565304
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,487,2025-09-09 17:25:00,2025-09-09 18:10:00,2025-09-09,2025-09-09,2025-09,2025-09,17,18,long,974,975,23795.23,23748.53,0.1,0.0,0.0,-4.67,-4.67,881.49,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,34.74000000000001,3.7916243737926076
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,488,2025-09-09 18:15:00,2025-09-09 19:05:00,2025-09-09,2025-09-09,2025-09,2025-09,18,19,long,976,977,23753.48,23773.28,0.1,0.0,0.0,1.98,1.98,883.47,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,32.75999999999999,3.575521430208571
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,489,2025-09-10 17:15:00,2025-09-10 18:10:00,2025-09-10,2025-09-10,2025-09,2025-09,17,18,long,978,979,23938.33,23946.13,0.1,0.0,0.0,0.78,0.78,884.25,55,11,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,31.980000000000018,3.4903899675845604
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,490,2025-09-10 18:30:00,2025-09-10 19:35:00,2025-09-10,2025-09-10,2025-09,2025-09,18,19,long,980,981,23922.7,23903.0,0.1,0.0,0.0,-1.97,-1.97,882.28,65,13,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,33.950000000000045,3.7054014821605983
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,491,2025-09-10 21:55:00,2025-09-11 17:20:00,2025-09-10,2025-09-11,2025-09,2025-09,21,17,long,982,983,23824.58,23933.58,0.1,0.0,-0.37,10.9,10.530000000000001,892.81,1165,233,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,23.420000000000073,2.556126736736417
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,492,2025-09-16 16:50:00,2025-09-16 17:35:00,2025-09-16,2025-09-16,2025-09,2025-09,16,17,long,984,985,24310.79,24293.34,0.1,0.0,0.0,-1.75,-1.75,891.06,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,25.170000000000073,2.7471268131364477
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,493,2025-09-17 16:55:00,2025-09-17 17:40:00,2025-09-17,2025-09-17,2025-09,2025-09,16,17,long,986,987,24255.39,24197.94,0.1,0.0,0.0,-5.75,-5.75,885.31,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.920000000000073,3.3746984927365475
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,494,2025-09-17 18:00:00,2025-09-17 19:45:00,2025-09-17,2025-09-17,2025-09,2025-09,18,19,long,988,989,24176.39,24149.94,0.1,0.0,0.0,-2.65,-2.65,882.66,105,21,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,33.57000000000005,3.6639271798565916
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,495,2025-09-17 21:10:00,2025-09-17 21:50:00,2025-09-17,2025-09-17,2025-09,2025-09,21,21,long,990,991,24196.77,24097.07,0.1,0.0,0.0,-9.97,-9.97,872.69,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,43.539999999999964,4.752081900832756
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,496,2025-09-17 22:05:00,2025-09-18 17:20:00,2025-09-17,2025-09-18,2025-09,2025-09,22,17,long,992,993,24206.77,24528.49,0.1,0.0,-0.37,32.17,31.8,904.49,1155,231,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,11.740000000000009,1.281337655392206
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,497,2025-09-18 17:25:00,2025-09-18 18:10:00,2025-09-18,2025-09-18,2025-09,2025-09,17,18,long,994,995,24528.31,24532.11,0.1,0.0,0.0,0.38,0.38,904.87,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,11.360000000000014,1.2398633530882
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,498,2025-09-18 18:15:00,2025-09-18 19:15:00,2025-09-18,2025-09-18,2025-09,2025-09,18,19,long,996,997,24537.06,24512.36,0.1,0.0,0.0,-2.47,-2.47,902.4,60,12,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,13.830000000000041,1.509446318064246
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,499,2025-09-18 19:20:00,2025-09-18 20:55:00,2025-09-18,2025-09-18,2025-09,2025-09,19,20,long,998,999,24518.81,24503.61,0.1,0.0,0.0,-1.52,-1.52,900.88,95,19,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,15.350000000000023,1.6753435272802704
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,500,2025-09-19 16:55:00,2025-09-19 17:35:00,2025-09-19,2025-09-19,2025-09,2025-09,16,17,long,1000,1001,24564.9,24544.45,0.1,0.0,0.0,-2.05,-2.05,898.83,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,17.399999999999977,1.8990864739203015
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,501,2025-09-22 17:00:00,2025-09-22 19:10:00,2025-09-22,2025-09-22,2025-09,2025-09,17,19,long,1002,1003,24641.33,24705.63,0.1,0.0,0.0,6.43,6.43,905.26,130,26,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,10.970000000000027,1.1972976217761946
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,502,2025-09-23 16:55:00,2025-09-23 17:45:00,2025-09-23,2025-09-23,2025-09,2025-09,16,17,long,1004,1005,24720.41,24723.21,0.1,0.0,0.0,0.28,0.28,905.54,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,10.690000000000055,1.1667376095521926
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,503,2025-09-24 16:40:00,2025-09-24 17:30:00,2025-09-24,2025-09-24,2025-09,2025-09,16,17,long,1006,1007,24610.81,24591.86,0.1,0.0,0.0,-1.9,-1.9,903.64,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,12.590000000000032,1.3741091210722234
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,504,2025-09-24 17:40:00,2025-09-24 18:45:00,2025-09-24,2025-09-24,2025-09,2025-09,17,18,long,1008,1009,24586.81,24537.61,0.1,0.0,0.0,-4.92,-4.92,898.72,65,13,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,17.50999999999999,1.911092193008305
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,505,2025-09-24 18:50:00,2025-09-24 19:45:00,2025-09-24,2025-09-24,2025-09,2025-09,18,19,long,1010,1011,24505.06,24471.61,0.1,0.0,0.0,-3.35,-3.35,895.37,55,11,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,20.860000000000014,2.2767209106883657
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,506,2025-09-24 20:45:00,2025-09-24 21:30:00,2025-09-24,2025-09-24,2025-09,2025-09,20,21,long,1012,1013,24498.81,24476.36,0.1,0.0,0.0,-2.25,-2.25,893.12,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,23.110000000000014,2.5222924374884053
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,507,2025-09-25 18:15:00,2025-09-25 18:55:00,2025-09-25,2025-09-25,2025-09,2025-09,18,18,long,1014,1015,24428.41,24456.71,0.1,0.0,0.0,2.83,2.83,895.95,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,20.279999999999973,2.2134180282243507
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,508,2025-09-26 16:45:00,2025-09-26 17:25:00,2025-09-26,2025-09-26,2025-09,2025-09,16,17,long,1016,1017,24452.07,24350.37,0.1,0.0,0.0,-10.17,-10.17,885.78,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.450000000000045,3.3234013293605367
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,509,2025-09-26 18:25:00,2025-09-26 19:05:00,2025-09-26,2025-09-26,2025-09,2025-09,18,19,long,1018,1019,24366.07,24365.12,0.1,0.0,0.0,-0.1,-0.1,885.68,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,30.550000000000068,3.334315619440541
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,510,2025-09-26 19:20:00,2025-09-26 20:05:00,2025-09-26,2025-09-26,2025-09,2025-09,19,20,long,1020,1021,24402.95,24466.5,0.1,0.0,0.0,6.36,6.36,892.04,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,24.190000000000055,2.6401667703524283
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,511,2025-09-29 16:40:00,2025-09-29 17:20:00,2025-09-29,2025-09-29,2025-09,2025-09,16,17,long,1022,1023,24662.74,24716.79,0.1,0.0,0.0,5.41,5.41,897.45,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,18.779999999999973,2.049703677024325
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,512,2025-09-29 17:25:00,2025-09-29 18:05:00,2025-09-29,2025-09-29,2025-09,2025-09,17,18,long,1024,1025,24754.99,24723.54,0.1,0.0,0.0,-3.15,-3.15,894.3,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,21.930000000000064,2.39350381454439
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,513,2025-09-29 18:15:00,2025-09-29 19:00:00,2025-09-29,2025-09-29,2025-09,2025-09,18,19,long,1026,1027,24683.99,24637.67,0.1,0.0,0.0,-4.63,-4.63,889.67,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,26.56000000000006,2.89883544524847
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,514,2025-09-30 17:10:00,2025-09-30 18:00:00,2025-09-30,2025-09-30,2025-09,2025-09,17,18,long,1028,1029,24548.23,24633.28,0.1,0.0,0.0,8.51,8.51,898.18,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,18.050000000000068,1.9700293594403224
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,515,2025-09-30 18:05:00,2025-09-30 18:50:00,2025-09-30,2025-09-30,2025-09,2025-09,18,18,long,1030,1031,24648.48,24588.41,0.1,0.0,0.0,-6.01,-6.01,892.17,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,24.06000000000006,2.6259781932484265
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,516,2025-09-30 19:05:00,2025-09-30 20:10:00,2025-09-30,2025-09-30,2025-09,2025-09,19,20,long,1032,1033,24594.61,24570.28,0.1,0.0,0.0,-2.43,-2.43,889.74,65,13,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,26.49000000000001,2.8911954421924633
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,517,2025-09-30 20:30:00,2025-09-30 21:20:00,2025-09-30,2025-09-30,2025-09,2025-09,20,21,long,1034,1035,24540.48,24604.53,0.1,0.0,0.0,6.41,6.41,896.15,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,20.08000000000004,2.191589448064355
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,518,2025-10-01 17:20:00,2025-10-01 18:10:00,2025-10-01,2025-10-01,2025-10,2025-10,17,18,long,1036,1037,24651.25,24701.93,0.1,0.0,0.0,5.07,5.07,901.22,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,15.009999999999991,1.638234941008261
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,519,2025-10-03 16:55:00,2025-10-03 17:45:00,2025-10-03,2025-10-03,2025-10,2025-10,16,17,long,1038,1039,24934.93,24906.61,0.1,0.0,0.0,-2.83,-2.83,898.39,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,17.840000000000032,1.947109350272315
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,520,2025-10-03 17:55:00,2025-10-03 18:40:00,2025-10-03,2025-10-03,2025-10,2025-10,17,18,long,1040,1041,24917.68,24916.23,0.1,0.0,0.0,-0.15,-0.15,898.24,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,17.99000000000001,1.963480785392315
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,521,2025-10-03 20:45:00,2025-10-03 21:30:00,2025-10-03,2025-10-03,2025-10,2025-10,20,21,long,1042,1043,24806.18,24833.98,0.1,0.0,0.0,2.78,2.78,901.02,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,15.210000000000036,1.6600635211682695
run364T_review_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,run364S_execute_drawdown_side_balance_overlay_mt5_runtime_probe_without_db_v1,522,2025-10-06 16:50:00,2025-10-06 17:30:00,2025-10-06,2025-10-06,2025-10,2025-10,16,17,long,1044,1045,24971.2,24948.25,0.1,0.0,0.0,-2.3,-2.3,898.72,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,916.23,17.50999999999999,1.911092193008305
