run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_tier_a_only_validation_is.htm,8405957c4810d4c80e665d51514b9768826d6a9241f641deea2b73f1fad51d39,90.88,1.16,71,185.03,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_tier_b_fallback_only_validation_is.htm,484182ee8fb0d525221d5e8c0faf143f26db18e6a9e76172536156ec95dc3a42,-51.73,0.58,7,155.42,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_routed_validation_is.htm,60a723774517cf5b8caddb20be6ae411de9dc0d738383f74f8ff2bb77118778c,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_routed_validation_is.htm,60a723774517cf5b8caddb20be6ae411de9dc0d738383f74f8ff2bb77118778c,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_routed_validation_is.htm,60a723774517cf5b8caddb20be6ae411de9dc0d738383f74f8ff2bb77118778c,177.24,1.31,79,126.17,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_low_vol_tier_a_only_oos,oos,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_low_vol_tier_a_only_oos.htm,6d4be75efae1d1b087e84ed7769af64769a15901d7075132b1964a975f3be509,0,NA,0,0,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_low_vol_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_low_vol_tier_b_fallback_only_oos.htm,7a2271a26a4e8818297a51a7d48b75e4cfcddbb2822b5390e4a1ad7e3d30b0a7,24.16,18.01,2,21.97,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_low_vol_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_low_vol_routed_oos.htm,a61ae3ded77766cb622a0cbf1584ed02c5a992f7a9d00e61dde5b4d2309ae0d1,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_low_vol_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_low_vol_routed_oos.htm,a61ae3ded77766cb622a0cbf1584ed02c5a992f7a9d00e61dde5b4d2309ae0d1,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_low_vol_routed_total_oos,oos,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_low_vol_routed_oos.htm,a61ae3ded77766cb622a0cbf1584ed02c5a992f7a9d00e61dde5b4d2309ae0d1,-23.45,0,3,25.72,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_mid_vol_tier_a_only_oos,oos,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_mid_vol_tier_a_only_oos.htm,bd08ce38d54fbd36b81f905d96ec49b526efe73de1c4f19b81cced7f736c9b27,0,NA,0,0,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_mid_vol_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_mid_vol_tier_b_fallback_only_oos.htm,2ca1c0d02c3e5511056b85bce7081cccf0b8ab8f178600f34b0469d0d5501c6b,0,NA,0,0,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_mid_vol_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_mid_vol_routed_oos.htm,244df1020fc04b143f83decd3722e72c4423cab5b284e2b683d83be5585ed6f3,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_mid_vol_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_mid_vol_routed_oos.htm,244df1020fc04b143f83decd3722e72c4423cab5b284e2b683d83be5585ed6f3,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_mid_vol_routed_total_oos,oos,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_mid_vol_routed_oos.htm,244df1020fc04b143f83decd3722e72c4423cab5b284e2b683d83be5585ed6f3,0,NA,0,0,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_tier_a_only_oos,oos,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_tier_a_only_oos.htm,576c1e28d063d462ae9bd28e06986882f0647d22bb313b5efae04ff299f38986,-29.03,0.74,22,59.35,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_tier_b_fallback_only_oos.htm,4a8ea20e3efc2b52fb720c3ec709013b8edfdc37b7b27235b0f060d89172f0e7,-7.12,0.8,4,77.72,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_routed_oos.htm,0c83647d67af71ed68b196795a9d72d222235472dc9bfb35c984abbc28d80e06,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_routed_oos.htm,0c83647d67af71ed68b196795a9d72d222235472dc9bfb35c984abbc28d80e06,NA,NA,NA,NA,recorded
run03N_et_volatility_regime_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_high_vol_routed_total_oos,oos,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03N_et_volatility_regime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03N_et_volatility_regime_probe_v1_high_vol_routed_oos.htm,0c83647d67af71ed68b196795a9d72d222235472dc9bfb35c984abbc28d80e06,-57.62,0.58,26,75.76,recorded
