run_id,attempt_name,row_index,split,bar_time_server,timestamp_utc,model_id,threshold_id,threshold,p_short,p_flat,p_long,long_margin,python_parent_proxy_entry,python_parent_proxy_flat_dominant_exit_flag,mt5_expected_signal,mt5_expected_signal_int,mt5_decision_reason,runtime_trade_shape,feature_order_hash,output_contract,claim_boundary
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1210,validation,2025.02.04 20:05:00,2025-02-04T20:05:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.375836104155,0.270106047392,0.354057908058,-0.021778196096,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1211,validation,2025.02.04 20:10:00,2025-02-04T20:10:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.351239264011,0.304749846458,0.344010859728,-0.007228404284,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1212,validation,2025.02.04 20:15:00,2025-02-04T20:15:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.341705530882,0.324341356754,0.333953082561,-0.00775244832,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1213,validation,2025.02.04 20:20:00,2025-02-04T20:20:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.32554551959,0.339406847954,0.335047602654,-0.0043592453,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1214,validation,2025.02.04 20:25:00,2025-02-04T20:25:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.329438447952,0.328983724117,0.341577738523,0.012139290571,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1215,validation,2025.02.04 20:35:00,2025-02-04T20:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.315379589796,0.343412220478,0.341208130121,-0.002204090357,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1216,validation,2025.02.04 20:40:00,2025-02-04T20:40:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.317350596189,0.349926263094,0.332723110914,-0.01720315218,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1217,validation,2025.02.04 21:00:00,2025-02-04T21:00:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.300145208836,0.372868746519,0.326986044645,-0.045882701874,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1218,validation,2025.02.04 21:05:00,2025-02-04T21:05:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.300792992115,0.369696140289,0.329510837793,-0.040185302496,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1219,validation,2025.02.04 21:15:00,2025-02-04T21:15:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.291683584452,0.373597979546,0.334718346596,-0.03887963295,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1220,validation,2025.02.04 21:25:00,2025-02-04T21:25:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.285424441099,0.391734361649,0.322841197252,-0.068893164396,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1221,validation,2025.02.04 21:35:00,2025-02-04T21:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.266370981932,0.410723477602,0.322905540466,-0.087817937136,False,True,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1222,validation,2025.02.04 22:00:00,2025-02-04T22:00:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.315211743116,0.338643908501,0.346144407988,0.007500499487,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1223,validation,2025.02.05 16:35:00,2025-02-05T16:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.343403577805,0.317750602961,0.338845849037,-0.004557728767,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1224,validation,2025.02.05 16:40:00,2025-02-05T16:40:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.365895479918,0.282492786646,0.351611763239,-0.014283716679,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1225,validation,2025.02.05 16:45:00,2025-02-05T16:45:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.343296647072,0.315509498119,0.341193854809,-0.002102792263,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1226,validation,2025.02.05 16:50:00,2025-02-05T16:50:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.334354907274,0.325479030609,0.340166091919,0.005811184645,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1227,validation,2025.02.05 16:55:00,2025-02-05T16:55:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.366440236568,0.279549866915,0.354009985924,-0.012430250645,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1228,validation,2025.02.05 17:00:00,2025-02-05T17:00:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.34659922123,0.310284584761,0.34311619401,-0.00348302722,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1229,validation,2025.02.05 17:05:00,2025-02-05T17:05:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.37377640605,0.266680002213,0.35954362154,-0.01423278451,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1230,validation,2025.02.05 17:10:00,2025-02-05T17:10:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.333789139986,0.321035265923,0.345175623894,0.011386483908,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1231,validation,2025.02.05 17:15:00,2025-02-05T17:15:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.370407164097,0.271105229855,0.358487576246,-0.011919587851,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1232,validation,2025.02.05 17:20:00,2025-02-05T17:20:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.368888676167,0.264391839504,0.366719484329,-0.002169191837,False,False,flat,0,threshold_or_margin_not_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1233,validation,2025.02.05 17:25:00,2025-02-05T17:25:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.354030430317,0.289732038975,0.356237500906,0.002207070589,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1234,validation,2025.02.05 17:30:00,2025-02-05T17:30:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.342158138752,0.309308826923,0.348533034325,0.006374895573,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1235,validation,2025.02.05 17:35:00,2025-02-05T17:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.34814235568,0.3031219244,0.348735749722,0.000593394041,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1236,validation,2025.02.05 17:45:00,2025-02-05T17:45:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.346527665854,0.301896333694,0.35157597065,0.005048304796,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1237,validation,2025.02.05 17:50:00,2025-02-05T17:50:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.339456558228,0.317229509354,0.343313962221,0.003857403994,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1238,validation,2025.02.05 17:55:00,2025-02-05T17:55:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.341164767742,0.308490365744,0.350344836712,0.00918006897,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1239,validation,2025.02.05 18:00:00,2025-02-05T18:00:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.342338740826,0.310191243887,0.34746992588,0.005131185055,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1240,validation,2025.02.05 18:05:00,2025-02-05T18:05:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.336884647608,0.320901066065,0.342214226723,0.005329579115,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1241,validation,2025.02.05 18:10:00,2025-02-05T18:10:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.341736078262,0.303791999817,0.354471892118,0.012735813856,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1242,validation,2025.02.05 18:15:00,2025-02-05T18:15:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.347470581532,0.304474890232,0.348054498434,0.000583916903,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1243,validation,2025.02.05 18:20:00,2025-02-05T18:20:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.343284338713,0.313808828592,0.34290677309,-0.000377565622,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1244,validation,2025.02.05 18:25:00,2025-02-05T18:25:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.334834694862,0.330077588558,0.335087627172,0.00025293231,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1245,validation,2025.02.05 18:30:00,2025-02-05T18:30:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.359582901001,0.278384387493,0.362032711506,0.002449810505,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1246,validation,2025.02.05 18:35:00,2025-02-05T18:35:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.342519491911,0.303910523653,0.353569954634,0.011050462723,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1,run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,1247,validation,2025.02.05 18:40:00,2025-02-05T18:40:00Z,h12_move5__rf5_l80_n64,long_only_margin__density_16_0__maxhold_8__flat_or_opp,-0.000562137088,0.338228434324,0.310640007257,0.351131528616,0.012903094292,True,False,long,1,long_threshold_met,mt5_native_maxhold_only,fa06973c24462298ea38d84528b07ca0adf357e506f3bfeea02eb0d5691ab8e2,p_short_p_flat_p_long_direct_three_class_probability_threshold_margin,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
