bar_time_server,timestamp_utc,split,row_index,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close
2026.04.16 01:40:00,2026-04-16T01:40:00Z,run336M_live_safe_forward_repair,559,0.0004284771567,0.0006475475384,0.0004759837757,1.000428557,0,1.000428557,1.504712582,-0.5378888249,0.0009452106315,0.849612236,1.001263618,1.003093839,14.61749935,47.85654068,164.6075592,0.009785390459,1.00772512,76.58026886,66.76690674,1.509616613,26.58027077,2.676222801,3.449514866,-0.002133661183,0.001666812925,0.0001095571497,13.24700928,18.50070572,0.7160272598,0.002133290283,1.088038206,0,0.06709545851,0.7851563692,46.10641861,26.3903656,-1,0.4967297614,0,550,0,0
2026.04.16 01:45:00,2026-04-16T01:45:00Z,run336M_live_safe_forward_repair,560,-0.0003046760103,0.0004095546319,0.0003618579067,0.9997048974,-9.519675586e-06,0.9996953607,-2.049831152,-0.8196112514,0.0009452106315,-0.6161751747,1.000867248,1.002678633,14.32797527,47.38835526,165.1060181,-0.06859789789,1.007786751,69.77949524,65.59873199,-0.2409491241,19.77949905,0.6979761124,-7.540385723,-0.002620487707,0.001323482837,0.000108106382,12.9793663,18.32069206,0.7084539533,0.002214775654,0.8940549493,0,0.05011190474,1.435822725,47.12495422,25.01065636,-1,0.4620338976,0,555,0,0
2026.04.16 01:50:00,2026-04-16T01:50:00Z,run336M_live_safe_forward_repair,561,0.0003522732586,0.000476074405,0.0004474034358,1.000352383,0,1.000352383,1.325125575,-0.5659573078,0.0009452106315,0.717776835,1.00110352,1.00291276,14.81454849,47.32259369,165.7864532,-0.1076573357,1.00786078,72.78855133,66.29451752,-0.1255297214,22.78854942,1.581651449,-10.47033882,-0.001234624186,0.001752699609,0.0001071897204,12.89155388,18.18927765,0.7087447047,0.002359607024,0.9785165191,0,0.05207187682,1.444859385,48.1965065,25.18310928,-1,0.5254355669,0,560,0,0
2026.04.16 01:55:00,2026-04-16T01:55:00Z,run336M_live_safe_forward_repair,562,-9.519267223e-06,3.807797475e-05,0.0001789630769,0.9999809861,9.519221749e-06,0.9999904633,-0.5750131607,-1.246987104,0.0009452106315,-0.02031436749,1.000989795,1.002789021,14.8583622,47.07467651,166.3616943,-0.1718040705,1.007947564,72.57820892,66.2575531,-1.334019899,22.57821083,0.1421932578,-10.37058163,-0.001055526896,0.001552149537,0.0001064417302,12.30644321,17.91949272,0.686762929,0.002406284679,0.9236862063,0,0.05129091442,1.427002072,49.19151688,24.49612617,-1,0.5934959054,0,565,0,0
2026.04.16 02:00:00,2026-04-16T02:00:00Z,run336M_live_safe_forward_repair,563,-1.90388073e-05,0.0003237151832,0.0001808703819,0.9999904633,-9.519312698e-06,0.9999809861,-0.5567804575,-1.199876904,0.0009452106315,-0.04249199852,1.000878096,1.00266099,14.55467796,46.6553421,166.8293152,-0.2611731589,1.008025408,72.12928009,66.18225861,0.7832604051,22.12928009,2.229769468,-0.7336212993,-0.001700333087,0.001261971542,0.0001055932735,11.76669693,17.65610313,0.6664379835,0.002462910721,0.8713927865,0,0.05065561458,1.428850174,49.97042847,23.30416298,-1,0.6414616704,0,570,0,0
2026.04.16 02:05:00,2026-04-16T02:05:00Z,run336M_live_safe_forward_repair,564,0.0001047089536,7.615087816e-05,0.0003331474145,1.000104666,0,1.000104666,0.1197521538,-0.7679806948,0.0009452106315,0.2380950451,1.000889301,1.002657175,14.34573174,46.27063751,167.2895203,-0.3530589342,1.008091569,73.11429596,66.39657593,0.1085818484,23.11429405,1.004125714,-1.234292507,-0.002033545636,0.001153066172,0.0001047123078,11.55121899,17.47797966,0.6609012485,0.002544307848,0.8683189154,0,0.05039516464,1.134703279,50.87376785,24.51670456,-1,0.6330805421,0,575,0,0
2026.04.16 02:10:00,2026-04-16T02:10:00Z,run336M_live_safe_forward_repair,565,-4.759361764e-05,3.807652683e-05,0.0003236443154,0.9999524355,0,0.9999524355,-0.6982824206,-0.7616710663,0.0009452106315,-0.1102894396,1.00076139,1.002506852,13.79028988,45.69337845,167.625412,-0.4815268219,1.008169293,71.87089539,66.20198059,-0.2357711345,21.8708992,-2.10179162,-9.408015251,-0.003121802118,0.0008669754607,0.000103549406,11.33327484,17.29841995,0.655162394,0.002554566134,0.8157560229,0,0.05030166358,0.78992939,51.84221268,25.09406853,-1,0.5864443779,0,580,0,0
2026.04.16 02:15:00,2026-04-16T02:15:00Z,run336M_live_safe_forward_repair,566,0.000161809061,0.0002189243969,0.0002855223138,1.000152349,9.518950719e-06,1.000161767,0.4037169218,-1.043220878,0.0009452106315,0.3843482435,1.000835299,1.002564192,13.57082176,45.25901413,168.003891,-0.6061474085,1.008236647,73.51979065,66.54219055,0.4635036588,23.51979065,-1.17843926,-4.707705021,-0.003282004967,0.001095701475,0.0001023617515,11.05946922,17.10245132,0.6466598511,0.002588796895,0.8408439159,0,0.05051280186,0.4307534993,52.74148178,23.87852669,-1,0.5804858208,0,585,0,0
2026.04.16 02:20:00,2026-04-16T02:20:00Z,run336M_live_safe_forward_repair,567,-0.0001142154433,0,0.0002474809298,0.9998857975,0,0.9998857975,-1.111455679,-1.136902452,0.0009452106315,-0.2794592083,1.000652313,1.00235343,12.83919144,44.5443306,168.2105713,-0.7811875343,1.008290887,70.38344574,66.06320953,-0.9102835059,20.38344383,-2.840056419,-10.94727993,-0.004607012495,0.001029055566,0.0001007847968,10.73379326,16.89040375,0.6354965568,0.002492173109,0.7722755671,0,0.04936739057,0.5530266166,53.63475418,23.67749023,-1,0.5351099968,0,590,0,0
2026.04.16 02:25:00,2026-04-16T02:25:00Z,run336M_live_safe_forward_repair,568,-3.807471512e-05,9.518905244e-06,0.0002189337683,0.9999524355,9.518496881e-06,0.9999619126,-0.6685504317,-1.25546968,0.0009452106315,-0.09635579586,1.000555754,1.002224207,11.96031189,43.70067978,168.3122559,-0.9804821014,1.008325815,69.32186127,65.90185547,-0.849678576,19.32186317,-3.161116838,-12.39911556,-0.006095758174,0.000733489811,9.874327952e-05,10.37780762,16.66759491,0.6226338148,0.002345473738,0.7365326881,0,0.04985529929,0.5564323068,53.80404282,20.67557907,-1,0.4429843128,0,595,0,0
2026.04.16 02:30:00,2026-04-16T02:30:00Z,run336M_live_safe_forward_repair,569,-7.615377399e-05,-0.0002284439397,0.000371263799,0.999933362,-9.51885977e-06,0.9999238253,-0.8743776679,-0.6159460545,0.0009452106315,-0.1935405582,1.000433803,1.002063513,10.88683128,42.69205093,168.2847748,-1.210027337,1.00836122,67.14072418,65.57500458,-2.126356363,17.14072227,-5.472796917,-15.93389988,-0.007838132791,0.000724012265,9.613633301e-05,10.33296394,16.52924347,0.6251323223,0.002085312502,0.6884285212,0,0.04985376075,0.5190563202,52.85308456,15.48009205,-1,0.3264964521,0,600,0,0
2026.04.16 02:35:00,2026-04-16T02:35:00Z,run336M_live_safe_forward_repair,570,0.0001903735683,7.614507922e-05,0.0003426398034,1.000190377,0,1.000190377,0.5659971237,-0.7063715458,0.0009452106315,0.4884814322,1.000564814,1.002165675,10.42627716,41.93593597,168.3392944,-1.401990891,1.008397102,69.70687103,66.00511932,-0.2255237401,19.70687294,-1.474920511,-2.464417696,-0.007928898558,0.0006285678246,9.344721184e-05,10.23775291,16.37865829,0.625066638,0.001866390579,0.7666867375,0,0.04985126853,0.6820956469,52.09068298,15.55460072,-1,0.3449014425,0,605,0,0
2026.04.16 02:40:00,2026-04-16T02:40:00Z,run336M_live_safe_forward_repair,571,0.0001142067485,0.0002284265356,0.0001617836533,1.000114202,0,1.000114202,0.2018559426,-1.373149633,0.0009452106315,0.3058435917,1.000614405,1.00219059,10.20861435,41.2901001,168.413269,-1.569391966,1.008432746,71.16207886,66.26318359,0.6134050488,21.16207695,4.127509594,11.33186436,-0.007447894663,0.000314149278,9.085935744e-05,9.810055733,16.13608551,0.6079576015,0.001724209171,0.8098065257,0,0.04857308045,0.6487956643,51.65765381,17.62166977,-1,0.4451166689,0,610,0,0
2026.04.16 02:45:00,2026-04-16T02:45:00Z,run336M_live_safe_forward_repair,572,0,0.0003045803169,0.000133233596,1.000009537,-9.516685168e-06,1,-0.3766252995,-1.454408646,0.0009452106315,0,1.000555873,1.002104521,9.856616974,40.57447815,168.4179077,-1.713548183,1.008447647,71.16207886,66.26318359,1.340451837,21.16207695,6.569977283,14.20037937,-0.007345882244,0.0006189674605,8.827290731e-05,9.359337807,15.88336372,0.5892541409,0.001614283887,0.7892994285,0,0.04802345484,0.5569637418,51.27519608,17.34176636,-1,0.3795688748,0,615,0,0
2026.04.16 02:50:00,2026-04-16T02:50:00Z,run336M_live_safe_forward_repair,573,0.0004852332349,0.0005994399544,0.0007419413887,1.000485301,0,1.000485301,2.057167053,1.047362089,0.0009452106315,1.265034199,1.000942111,1.002488971,10.74980831,40.51514816,168.7297516,-1.720130205,1.008467913,76.68299103,67.35970306,2.325373173,26.68299294,2.431696415,20.91454887,-0.004371856805,0.0007520185318,8.657533908e-05,10.08367062,15.95569611,0.6319793463,0.001704464783,1.012194872,0,0.05313483998,0.9848906994,51.92826462,26.45718002,-1,0.3825857639,0,620,0,0
2026.04.16 02:55:00,2026-04-16T02:55:00Z,run336M_live_safe_forward_repair,574,-3.804899825e-05,0.0004471842258,0.0002473232162,0.9999619722,0,0.9999619722,-0.6061570048,-0.9537471533,0.0009452106315,-0.1017493978,1.000817895,1.002354503,11.08678818,40.25623322,168.9312744,-1.740533471,1.008490682,75.46273041,67.18494415,1.433550119,25.4627285,-2.7090137,18.00407028,-0.003085263073,0.0007234677905,8.53022575e-05,9.827693939,15.76658249,0.6233243346,0.001693081111,0.9453138709,0,0.05287485942,0.9481540918,52.53468704,25.20727539,-1,0.4878048897,0,625,0,0
2026.04.16 03:00:00,2026-04-16T03:00:00Z,run336M_live_safe_forward_repair,575,-9.512883116e-05,0.0003520553873,0.0002092933864,0.9998858571,1.90248611e-05,0.999904871,-0.8767539859,-1.066943288,0.0009452106315,-0.262619406,1.000653863,1.002170324,10.85761547,39.74075699,168.9838867,-1.77734673,1.008502483,72.36250305,66.74320221,0.4001415074,22.36250305,-5.948403835,7.65042448,-0.003280903446,0.0006473255926,8.401522064e-05,9.518572807,15.56125069,0.6116843224,0.001565009821,0.8707160354,0,0.0533651039,1.048068047,52.78416443,23.04128456,-1,0.4380086064,0,630,0,0
2026.04.16 03:05:00,2026-04-16T03:05:00Z,run336M_live_safe_forward_repair,576,-0.0005043339333,-0.000637511781,0.0008661502507,0.9994862676,9.513335499e-06,0.9994958043,-2.362451553,1.528526187,0.0009452106315,-1.265647054,1.000135064,1.001599669,9.096831322,38.40194321,168.5802155,-1.909017682,1.008496881,58.61740112,64.45139313,-6.021863937,8.617401123,-14.58174324,-20.87539101,-0.006999184843,3.807398753e-05,8.162351878e-05,10.4636755,15.70502567,0.6662628651,0.00141320785,0.5249208212,0,0.06212589145,1.365313411,50.5114212,9.394145012,-1,0.2281632721,0,635,0,0
2026.04.16 03:10:00,2026-04-16T03:10:00Z,run336M_live_safe_forward_repair,577,0.0002759878116,-0.0003234749602,0.0004567443975,1.00027597,0,1.00027597,0.9304704666,-0.06617946923,0.0009452106315,0.6858713627,1.000371933,1.001802444,8.40860939,37.50087357,168.3426361,-1.943431973,1.008492589,62.78304291,65.12010956,-4.226561546,12.78304386,-12.54979801,-25.36746025,-0.007733852603,0.0003617201,7.897491014e-05,10.5734129,15.63092518,0.6764419079,0.001206774963,0.710190475,0,0.06322930008,1.442864895,48.19347763,7.619277,-1,0.1213872805,0,640,0,0
2026.04.16 03:15:00,2026-04-16T03:15:00Z,run336M_live_safe_forward_repair,578,0.0003995715233,0.000171225387,0.000608749222,1.000409126,-9.515508282e-06,1.000399709,1.392742515,0.5482276082,0.0009452106315,0.9583223462,1.000698209,1.002116203,8.850304604,37.16576767,168.3582458,-1.884702325,1.008491158,67.83323669,66.06354523,-1.509756327,17.83323288,-0.896971941,-7.952494621,-0.005753045902,0.000599596824,7.689520862e-05,10.96102619,15.63830662,0.7009087801,0.001197277335,0.9928464293,0,0.06504665315,1.310206056,47.17932129,15.94808292,-1,0.2609488964,0,645,0,0
2026.04.16 03:20:00,2026-04-16T03:20:00Z,run336M_live_safe_forward_repair,579,0.0001236445532,0.0007992038736,0.0006181845092,1.00012362,0,1.00012362,0.3328445256,0.5813891888,0.0009452106315,0.2866616547,1.000743628,1.002152085,9.341905594,36.91773224,168.4025116,-1.814806461,1.008482814,69.22523499,66.35100555,3.535944939,19.22523689,11.19605541,12.63638401,-0.003922617063,0.0008376277401,7.537745114e-05,11.33880997,15.65054035,0.7244995832,0.001324751298,1.002512813,0,0.06118405983,1.401454687,46.71320343,19.04014015,-1,0.3056994677,0,650,0,0
2026.04.16 03:25:00,2026-04-16T03:25:00Z,run336M_live_safe_forward_repair,580,-0.000247304386,0.000275911676,0.0004090539878,0.9997432232,9.510530617e-06,0.9997527003,-1.337544203,-0.2217136323,0.0009452106315,-0.5752443671,1.000448823,1.001829505,8.838838577,36.20009232,168.1886902,-1.80998385,1.008484364,63.32309341,65.22349548,0.180016771,13.32309437,6.321600914,7.188580036,-0.00464171404,0.0006282447139,7.367017679e-05,11.29675198,15.55252934,0.7263610959,0.001251099282,0.793607533,0,0.06006635725,1.509229541,45.76277161,15.37485504,-1,0.2111486495,0,655,0,0
2026.04.16 03:30:00,2026-04-16T03:30:00Z,run336M_live_safe_forward_repair,581,-0.0001331892418,-0.0002568490745,0.0002759103663,0.9998573065,9.51288348e-06,0.9998668432,-0.7429981828,-0.7564477324,0.0009452106315,-0.3179169595,1.000285625,1.001629472,7.939688206,35.24498367,167.8172302,-1.831277847,1.008475184,60.33985138,64.62015533,-2.49779439,10.33985043,-6.553876877,-8.88534832,-0.006181522738,0.0005711750709,7.150490273e-05,11.00769806,15.38647938,0.7154137492,0.001235402538,0.6679221988,0,0.05795397982,1.129021764,44.74129868,14.00264835,-1,0.1495798379,0,660,0,0
2026.04.16 03:35:00,2026-04-16T03:35:00Z,run336M_live_safe_forward_repair,582,0.0004470651329,6.657149788e-05,0.0005040246178,1.000437617,9.514150406e-06,1.000447154,1.702633619,0.1948734671,0.0009452106315,1.050916195,1.000663042,1.001995683,8.368595123,34.94135284,167.7422791,-1.76997745,1.008468509,66.11187744,65.7068634,-1.037785172,16.11188126,-2.635668755,-8.438444138,-0.004436896648,0.0008280462353,6.9860449e-05,11.18571949,15.34874916,0.7287707925,0.001319098868,0.958794713,0,0.06290857494,1.186990619,44.32387924,17.74443626,-1,0.2460063845,0,665,0,0
2026.04.16 03:40:00,2026-04-16T03:40:00Z,run336M_live_safe_forward_repair,583,0.0001901798678,0.0005040557589,0.0002662265033,1.000190139,0,1.000190139,0.5544784665,-0.7587543726,0.0009452106315,0.4593616724,1.000771999,1.002100348,9.043449402,34.82702637,167.7518463,-1.694020629,1.008451223,68.23072052,66.15821838,1.63587606,18.23072243,7.708582878,4.121955395,-0.00235491083,0.0009040851146,6.887091877e-05,10.88673973,15.18177414,0.7170926929,0.001434682636,1.012668014,0,0.06327996403,1.045037866,44.19905853,19.71793175,-1,0.3918699324,0,670,0,0
2026.04.16 03:45:00,2026-04-16T03:45:00Z,run336M_live_safe_forward_repair,584,5.704690921e-05,0.000694291899,0.0002567037591,1.000057101,0,1.000057101,-0.002159909112,-0.7650676966,0.0009452106315,0.1416343153,1.000750065,1.002072811,9.516801834,34.68160248,167.7393951,-1.632559896,1.008426189,68.8597641,66.29402161,2.839971066,18.8597641,12.92951584,13.49862289,-0.001015406917,0.0009611852583,6.833947555e-05,10.59125805,15.01313877,0.7054659724,0.001550694113,0.9739798903,0,0.06321944296,1.041188359,44.24832153,20.67494583,-1,0.4108910859,0,675,0,0
2026.04.16 03:50:00,2026-04-16T03:50:00Z,run336M_live_safe_forward_repair,585,0.0004847673699,0.0007319941651,0.0006557027809,1.000475407,9.507547475e-06,1.000484943,1.596855283,0.9199179411,0.0009452106315,1.152644515,1.001117587,1.002458096,11.0138607,35.13994598,168.0352325,-1.509187222,1.008415937,73.63787079,67.42772675,2.508662224,23.63786697,8.105350494,14.49771786,0.002522311173,0.0009607189568,6.89524968e-05,11.06688309,15.05787659,0.7349564433,0.001819264726,1.124395013,0,0.06758294255,0.9318851233,44.93136978,26.27955246,-1,0.3920972645,0,680,0,0
2026.04.16 03:55:00,2026-04-16T03:55:00Z,run336M_live_safe_forward_repair,586,0.0001140287713,0.0006558430614,0.0003135612351,1.00009501,1.900587813e-05,1.000114083,0.1288078874,-0.4998220503,0.0009452106315,0.2752256095,1.001114249,1.002471209,12.20194435,35.57520294,168.3388672,-1.398729205,1.008409619,74.62447357,67.68865967,2.131251097,24.62447548,0.9544087052,12.49366665,0.004878565669,0.001112954458,7.039392949e-05,10.90139103,14.93171883,0.7300828099,0.002081528539,1.061217785,0,0.06744184345,0.6984777451,45.86454391,29.35945892,-1,0.508100152,0,685,0,0
2026.04.16 04:00:00,2026-04-16T04:00:00Z,run336M_live_safe_forward_repair,587,-3.800814375e-05,0.0005607880303,0.0002280532062,0.9999619722,0,0.9999619722,-0.498598814,-0.8274227381,0.0009452106315,-0.0947715193,1.000973582,1.002337456,12.72471046,35.76467133,168.5327454,-1.324780107,1.008399606,73.63520813,67.5047226,1.591815472,23.63521004,-1.725959182,11.14482498,0.005388692487,0.001170140342,7.21160759e-05,10.55129147,14.75308418,0.7151922584,0.002228281926,0.9687167406,0,0.06678337604,0.7177484632,46.6529541,27.82845688,-1,0.4255999923,0,690,0,0
2026.04.16 04:05:00,2026-04-16T04:05:00Z,run336M_live_safe_forward_repair,588,-0.0002565927862,-0.0001805721549,0.0002851396566,0.9997624159,-1.900443385e-05,0.9997434616,-1.28531003,-0.5605777502,0.0009452106315,-0.6508082747,1.000648499,1.001998544,12.1535759,35.4176445,168.4538574,-1.322348833,1.008373499,67.16303253,66.2644577,-2.158278465,17.16303253,-5.420258522,-3.006574392,0.003307412146,0.001418202068,7.330902008e-05,10.3690567,14.61802292,0.7093337178,0.002230027225,0.819674015,0,0.06943168491,0.9383684993,46.46493912,22.16168213,-1,0.2757527828,0,695,0,0
2026.04.16 04:10:00,2026-04-16T04:10:00Z,run336M_live_safe_forward_repair,589,0.0002090805647,-8.552036161e-05,0.0005606574123,1.000199556,9.504655281e-06,1.000209093,0.4677383006,0.8017936945,0.0009452106315,0.5149934292,1.000775933,1.002121329,12.08487606,35.29182816,168.4740448,-1.299907565,1.008343577,69.51431274,66.77205658,-1.703387499,19.51431274,-3.305006266,-7.868544579,0.002677077195,0.00135120214,7.43618366e-05,10.68198109,14.62066174,0.7306085825,0.002222382696,0.8748801947,0,0.06920269877,0.9635396004,46.49973679,22.48341942,-1,0.2859281301,0,700,0,0
2026.04.16 04:15:00,2026-04-16T04:15:00Z,run336M_live_safe_forward_repair,590,3.800995182e-05,-9.502262401e-06,0.0001900461502,1.000038028,0,1.000038028,-0.1691346169,-1.071550608,0.0009452106315,0.09731663764,1.000736475,1.002074599,11.90972519,35.10667038,168.4567719,-1.287528396,1.008330464,69.93582916,66.86454773,-1.233127356,19.93582726,-0.5684754252,-7.164239883,0.001890773419,0.000989217544,7.520439976e-05,10.27612591,14.42824936,0.7122226357,0.002232339233,0.8537947536,0,0.06897003949,0.6165140867,46.53205109,21.70201683,-1,0.4673366845,0,705,0,0
2026.04.16 04:20:00,2026-04-16T04:20:00Z,run336M_live_safe_forward_repair,591,0.0002280293702,0.0004751198867,0.000294504367,1.000228047,0,1.000228047,0.5467450619,-0.471321106,0.0009452106315,0.5944486856,1.000872731,1.002212644,12.18466854,35.15073395,168.5502014,-1.247403622,1.008322597,72.40151215,67.41982269,1.746160626,22.40151405,4.898402691,4.458751678,0.002256937092,0.001093711122,7.616891526e-05,10.09568787,14.29468441,0.7062547207,0.00229630922,0.9054025412,0,0.06948887557,0.6890015006,46.77899933,23.16522598,-1,0.6086207032,0,710,0,0
2026.04.16 04:25:00,2026-04-16T04:25:00Z,run336M_live_safe_forward_repair,592,-5.700246766e-05,0.0002090368507,0.0003040218144,0.999943018,0,0.999943018,-0.5445820093,-0.3910148144,0.0009452106315,-0.1508058608,1.000737906,1.002070785,11.99444294,34.97372437,168.5294189,-1.237072706,1.00831604,70.83737183,67.13283539,0.4410202205,20.83737373,2.178930998,4.652980804,0.001501014456,0.001284239232,7.691306382e-05,9.945996284,14.16878986,0.7019650936,0.00229039439,0.8447680473,0,0.06982763112,0.6923645139,47.26708984,25.24559021,-1,0.5364963412,0,715,0,0
2026.04.16 04:30:00,2026-04-16T04:30:00Z,run336M_live_safe_forward_repair,593,-5.700571637e-05,0.0001140211825,0.0002945379238,0.999943018,0,0.999943018,-0.4679298401,-0.4227974713,0.0009452106315,-0.1532223076,1.000615954,1.001934528,11.47114754,34.60519791,168.3999786,-1.254388452,1.008304596,69.22677612,66.84249878,-0.2363503426,19.22677612,-1.57832253,-0.5016448498,7.82210991e-05,0.001360523514,7.721562724e-05,9.789138794,14.04041481,0.6972115636,0.002342895139,0.7883261442,0,0.06565899402,0.511068821,46.58890915,18.7102623,-1,0.3463034928,0,720,0,0
2026.04.16 04:35:00,2026-04-16T04:35:00Z,run336M_live_safe_forward_repair,594,-9.501675231e-05,-0.0002090249327,0.0002755616733,0.9999144673,-9.501223758e-06,0.9999049902,-0.6086478233,-0.5084429383,0.0009452106315,-0.260181278,1.000471234,1.001767039,10.61197853,34.01554108,168.1379852,-1.304713368,1.008287072,66.5124588,66.35445404,-1.963018894,16.5124588,-5.609345913,-9.712979317,-0.001930594444,0.0008178512217,7.687251491e-05,9.607771873,13.90460587,0.690977633,0.002346986672,0.7242106795,0,0.0660424605,0.4768255055,45.95916748,17.70178223,-1,0.4600000083,0,725,0,0
2026.04.16 04:40:00,2026-04-16T04:40:00Z,run336M_live_safe_forward_repair,595,4.750950393e-05,-0.0001045129684,0.0003420603171,1.000047565,0,1.000047565,-0.05690290406,-0.1416128427,0.0009452106315,0.1306997538,1.000469327,1.001743317,9.918923378,33.44595337,167.859726,-1.353304863,1.00827229,67.20484924,66.47932434,-1.210841894,17.20484924,-3.962104321,-18.05824852,-0.003287089523,0.0006750743487,7.605428982e-05,9.564359665,13.80651379,0.6927425265,0.002317348262,0.7211159468,0,0.06540004909,0.4835407436,44.70825195,13.33799171,-1,0.4437869787,0,730,0,0
2026.04.16 04:45:00,2026-04-16T04:45:00Z,run336M_live_safe_forward_repair,596,0.0005414488842,0.000493941654,0.001025625388,1.000532031,9.501674867e-06,1.000541568,1.881129384,3.295283318,0.0009452106315,1.318966746,1.000914812,1.002196074,10.72120857,33.6242218,167.9465942,-1.294187665,1.008265018,73.84420013,67.86663055,1.539139867,23.84419632,-1.595913291,-0.4792136848,-0.001002522302,0.001159920706,7.586349966e-05,10.80976295,14.07038403,0.7682635188,0.002205742057,0.9264168739,0,0.06127107888,1.044342875,45.1019516,27.80820656,-1,0.5686274767,0,735,0,0
2026.04.16 04:50:00,2026-04-16T04:50:00Z,run336M_live_safe_forward_repair,597,2.84891903e-05,0.000617447542,0.0002184140176,1.000028491,0,1.000028491,-0.3233487904,-0.800537467,0.0009452106315,0.07178370655,1.000853419,1.002137184,11.17626858,33.69562912,167.9856262,-1.250397801,1.008261204,74.14092255,67.93789673,2.542822361,24.14092445,-0.03107701987,14.42478275,0.0001711858495,0.0007032175199,7.600845129e-05,10.44835091,13.90397644,0.751464963,0.002135485411,0.9063530564,0,0.06061063334,1.023624778,45.4675293,26.71509361,-1,0.5089927912,0,740,0,0
2026.04.16 04:55:00,2026-04-16T04:55:00Z,run336M_live_safe_forward_repair,598,-0.0001424540678,0.0004274839885,0.0002469379688,0.999867022,-9.496261555e-06,0.9998575449,-0.9844753146,-0.6521403193,0.0009452106315,-0.3688122928,1.000643134,1.001916051,10.89990711,33.42176437,167.8474731,-1.258938909,1.008255124,69.87263489,67.17777252,0.8892632723,19.8726387,-1.887829781,11.99924564,-0.0005045998842,0.0004465872189,7.594464114e-05,10.16632557,13.75589657,0.7390522361,0.002105557593,0.8091865778,0,0.05926944688,1.107197642,45.41358948,23.56289291,-1,0.4342342317,0,745,0,0
2026.04.16 05:00:00,2026-04-16T05:00:00Z,run336M_live_safe_forward_repair,599,-0.0003514734854,-0.000465438352,0.0004085409746,0.999648571,0,0.999648571,-1.686544061,0.1689319164,0.0009452106315,-0.9058321118,1.000263691,1.001502514,9.523208618,32.5406723,167.379837,-1.360300183,1.008244157,60.6044426,65.3377533,-4.4132514,10.6044426,-9.498280525,-16.90883827,-0.003636645619,0.0001330310333,7.49078099e-05,10.20801735,13.69577885,0.7453404069,0.002015693113,0.6235242486,0,0.06418994814,1.240768194,44.20983124,15.66783047,-1,0.2495274097,0,750,0,0
2026.04.16 05:05:00,2026-04-16T05:05:00Z,run336M_live_safe_forward_repair,600,0.0002944861772,-0.000199441376,0.000455911475,1.000303984,-9.500952729e-06,1.000294566,0.9288489819,0.3989871144,0.0009452106315,0.750026226,1.00050509,1.001726985,9.157251358,32.0873909,167.0965271,-1.389742851,1.008235216,64.81543732,66.130867,-3.108495474,14.81543827,-8.266898155,-24.02692986,-0.004012398422,0.0006843351875,7.369328523e-05,10.3360157,13.66186333,0.7565597296,0.00184232404,0.7529965639,0,0.06294244528,1.349516988,43.2118454,15.57789612,-1,0.09040590376,0,755,0,0
2026.04.16 05:10:00,2026-04-16T05:10:00Z,run336M_live_safe_forward_repair,601,0,-5.69873082e-05,0.0002279557375,1,0,1,-0.3667363226,-0.7579897046,0.0009452106315,0,1.000457048,1.001659155,8.717944145,31.57352448,166.7618256,-1.427633762,1.008222938,64.81543732,66.130867,-1.685733199,14.81543827,-3.994246483,-9.284233093,-0.004511524923,0.00047513342,7.226785965e-05,10.02630043,13.50862598,0.7422146797,0.001507240464,0.7534245253,0,0.06180028245,0.9257832766,42.33855438,15.44633198,-1,0.1697416902,0,760,0,0
2026.04.16 05:15:00,2026-04-16T05:15:00Z,run336M_live_safe_forward_repair,602,-0.0001519820362,0.000142504141,0.0003039871808,0.9998480082,0,0.9998480082,-0.9416832924,-0.3329494596,0.0009452106315,-0.4047326744,1.00027585,1.001447678,7.814866066,30.78481865,166.2613068,-1.508809686,1.00820446,60.91773224,65.32756042,0.1044303477,10.91773319,1.162972331,-0.6316572428,-0.006021542009,0.0002850692254,7.032397843e-05,9.88156414,13.39845371,0.7375153303,0.001297888579,0.635430336,0,0.05897855759,0.9774297476,41.14773178,12.5652771,-1,0.221402213,0,765,0,0
2026.04.16 05:20:00,2026-04-16T05:20:00Z,run336M_live_safe_forward_repair,603,-0.0001045010504,-0.0002564830938,0.000199512433,0.9998955131,0,0.9998955131,-0.656699419,-0.8876100183,0.0009452106315,-0.2879057527,1.000155091,1.001290321,6.724259853,29.83017349,165.6398621,-1.614531279,1.008179307,58.32108307,64.7755661,-2.164785385,8.321083069,-4.402888298,-6.655841351,-0.007769029122,-4.750070366e-05,6.777465751e-05,9.550738335,13.23548412,0.7216010094,0.001118898857,0.5284458399,0,0.05905050412,0.9669722915,39.50517654,9.08037281,-1,0.1507936567,0,770,0,0
