run_id,model_id,base_model_id,label_id,feature_set_id,label_horizon_m5,policy_id,threshold_id,validation_density_target,score_threshold,max_hold_m5,exit_mode,cost_per_trade,trade_shape,proxy_boundary,validation_trade_count,validation_trade_density,validation_net,validation_profit_factor,validation_expectancy,validation_win_rate,validation_max_drawdown,validation_recovery_factor,validation_long_trade_count,validation_short_trade_count,validation_long_short_balance,oos_trade_count,oos_trade_density,oos_net,oos_profit_factor,oos_expectancy,oos_win_rate,oos_max_drawdown,oos_recovery_factor,oos_long_trade_count,oos_short_trade_count,oos_long_short_balance,claim_boundary,strict_cross_split_success,selection_score
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_4__weak_or_opp,28.0,-0.016963707476,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1895,10.3551912568,-555.55,0.8299517021,-0.2931662269,0.4432717678,-573.78,-0.9682282408,1895,0,0.0,1444,11.0229007634,-73.989,0.9673904852,-0.0512389197,0.4369806094,-228.695,-0.3235269682,1444,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-250.5046
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_6__flat_or_opp,28.0,-0.016963707476,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1192,6.5136612022,72.622,1.0260836334,0.0609244966,0.5176174497,-326.133,0.2226760248,1192,0,0.0,923,7.0458015267,-117.201,0.9470885402,-0.1269783315,0.5070422535,-328.931,-0.3563087699,923,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-58.1002677864
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_6__weak_or_opp,28.0,-0.016963707476,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1761,9.6229508197,-395.803,0.8707286141,-0.2247603634,0.4332765474,-486.463,-0.813634336,1761,0,0.0,1305,9.9618320611,-31.996,0.9851975701,-0.0245180077,0.430651341,-193.274,-0.1655473576,1305,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-141.77912
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_8__flat_or_opp,28.0,-0.016963707476,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1039,5.6775956284,-280.927,0.8973303336,-0.2703820982,0.5062560154,-448.031,-0.6270258085,1039,0,0.0,800,6.106870229,-105.504,0.9488042981,-0.13188,0.5125,-291.473,-0.361968347,800,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-192.337678168
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_8__weak_or_opp,28.0,-0.016963707476,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1682,9.1912568306,-493.832,0.8340777734,-0.2935980975,0.4250891795,-561.111,-0.8800968079,1682,0,0.0,1238,9.4503816794,-6.935,0.9967676803,-0.0056017771,0.428917609,-195.573,-0.035459905,1238,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-156.11364
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_12__flat_or_opp,28.0,-0.016963707476,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,872,4.7650273224,37.24,1.015487125,0.042706422,0.5217889908,-317.78,0.1171879917,872,0,0.0,657,5.0152671756,94.023,1.0509624948,0.143109589,0.5068493151,-222.906,0.4218056042,657,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,137.3241567808
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,long_only_margin,long_only_margin__density_28_0__maxhold_12__weak_or_opp,28.0,-0.016963707476,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1614,8.8196721311,-403.069,0.8588230308,-0.2497329616,0.4256505576,-508.235,-0.7930760377,1614,0,0.0,1170,8.9312977099,51.104,1.0260119829,0.0436786325,0.4170940171,-183.58,0.2783745506,1170,0,0.0,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-57.688562052
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_4__flat_or_opp,8.0,0.1696908642,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,557,3.043715847,-444.056,0.793779713,-0.7972280072,0.4380610413,-449.356,-0.9882053428,166,391,0.4245524297,439,3.3511450382,290.57,1.2452110966,0.6618906606,0.5193621868,-78.268,3.7125006388,139,300,0.4633333333,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,162.9206518976
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_4__weak_or_opp,8.0,0.1696908642,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,558,3.0491803279,-432.582,0.7980696787,-0.7752365591,0.4390681004,-436.882,-0.9901575254,166,392,0.4234693878,439,3.3511450382,290.695,1.2453424641,0.6621753986,0.5193621868,-78.143,3.720038903,139,300,0.4633333333,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,167.6610159976
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_6__flat_or_opp,8.0,0.1696908642,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,472,2.5792349727,-374.19,0.8224141032,-0.7927754237,0.436440678,-374.19,-1.0,137,335,0.4089552239,361,2.7557251908,250.696,1.2304189059,0.6944487535,0.5290858726,-83.92,2.9873212583,112,249,0.4497991968,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,144.0024702344
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_6__weak_or_opp,8.0,0.1696908642,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,472,2.5792349727,-331.574,0.8383709872,-0.7024872881,0.4300847458,-342.744,-0.9674100787,137,335,0.4089552239,361,2.7557251908,247.183,1.2268068953,0.6847174515,0.5290858726,-83.92,2.9454599619,112,249,0.4497991968,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,157.1024289624
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_8__flat_or_opp,8.0,0.1696908642,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,421,2.3005464481,-221.783,0.8844231895,-0.5268004751,0.4346793349,-275.331,-0.8055140903,132,289,0.4567474048,316,2.4122137405,194.804,1.1824995175,0.6164683544,0.5221518987,-71.939,2.7079053087,98,218,0.4495412844,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,141.533332024
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_8__weak_or_opp,8.0,0.1696908642,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,422,2.306010929,-207.479,0.8904389171,-0.4916563981,0.4146919431,-252.4,-0.8220245642,132,290,0.4551724138,316,2.4122137405,189.951,1.1769455054,0.6011107595,0.5189873418,-78.839,2.4093532389,98,218,0.4495412844,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,141.183450572
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_12__flat_or_opp,8.0,0.1696908642,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,353,1.9289617486,-278.691,0.8559461727,-0.7894929178,0.4305949008,-279.516,-0.9970484695,110,243,0.4526748971,277,2.1145038168,181.11,1.1620160808,0.6538267148,0.4873646209,-86.045,2.1048288686,90,187,0.4812834225,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,99.1079602304
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_8_0__maxhold_12__weak_or_opp,8.0,0.1696908642,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,359,1.9617486339,-281.034,0.854653875,-0.7828245125,0.4066852368,-294.357,-0.9547386337,110,249,0.4417670683,278,2.1221374046,144.23,1.1240000172,0.5188129496,0.4856115108,-120.81,1.1938581243,90,188,0.4787234043,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,54.0087013008
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_4__flat_or_opp,12.0,0.140950863005,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,756,4.131147541,-552.709,0.7922238788,-0.7310965608,0.4312169312,-555.646,-0.9947142605,245,511,0.4794520548,627,4.786259542,107.569,1.0624030111,0.1715614035,0.5007974482,-196.131,0.5484548593,215,412,0.5218446602,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-83.426642332
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_4__weak_or_opp,12.0,0.140950863005,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,758,4.1420765027,-549.296,0.793011789,-0.7246649077,0.4300791557,-549.721,-0.9992268805,245,513,0.477582846,627,4.786259542,105.369,1.0610797958,0.1680526316,0.4992025518,-196.131,0.5372378665,215,412,0.5218446602,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-84.420228168
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_6__flat_or_opp,12.0,0.140950863005,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,626,3.4207650273,-410.521,0.834501773,-0.655784345,0.4249201278,-410.521,-1.0,204,422,0.4834123223,520,3.9694656489,166.185,1.1039274618,0.3195865385,0.5057692308,-207.912,0.7993045134,176,344,0.511627907,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,29.5706606072
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_6__weak_or_opp,12.0,0.140950863005,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,627,3.4262295082,-376.105,0.8455618194,-0.5998484848,0.4210526316,-376.105,-1.0,204,423,0.4822695035,520,3.9694656489,160.259,1.100223011,0.3081903846,0.5038461538,-207.912,0.7708020701,176,344,0.511627907,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,36.9665265112
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_8__flat_or_opp,12.0,0.140950863005,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,553,3.0218579235,-228.185,0.9019237448,-0.4126311031,0.417721519,-324.259,-0.703712156,183,370,0.4945945946,453,3.4580152672,232.058,1.1533582346,0.5122693157,0.5033112583,-168.71,1.3754845593,155,298,0.5201342282,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,173.3543102896
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_8__weak_or_opp,12.0,0.140950863005,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,557,3.043715847,-183.448,0.9197762369,-0.3293500898,0.4147217235,-314.402,-0.5834822934,183,374,0.4893048128,453,3.4580152672,218.974,1.1448962347,0.4833863135,0.4988962472,-168.16,1.3021764986,155,298,0.5201342282,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,177.1936703016
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_12__flat_or_opp,12.0,0.140950863005,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,477,2.606557377,-354.46,0.8469896951,-0.7431027254,0.3899371069,-382.302,-0.9271727587,166,311,0.5337620579,398,3.0381679389,114.621,1.0738591147,0.2879924623,0.4396984925,-220.561,0.5196793631,140,258,0.5426356589,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-11.6394427248
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_12_0__maxhold_12__weak_or_opp,12.0,0.140950863005,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,485,2.650273224,-359.64,0.8447280993,-0.7415257732,0.381443299,-365.811,-0.983130633,166,319,0.5203761755,400,3.0534351145,68.46,1.0438701045,0.17115,0.4325,-215.487,0.3176989795,140,260,0.5384615385,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-62.943066544
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_4__flat_or_opp,16.0,0.117089667835,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,937,5.1202185792,-554.772,0.817512212,-0.592072572,0.4354322305,-571.582,-0.9705903965,327,610,0.5360655738,797,6.0839694656,214.824,1.107589846,0.2695407779,0.4905897114,-152.075,1.4126187736,294,503,0.5844930417,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,42.3317372448
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_4__weak_or_opp,16.0,0.117089667835,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,941,5.1420765027,-531.08,0.824418254,-0.5643783209,0.439957492,-547.927,-0.9692532034,328,613,0.5350734095,797,6.0839694656,213.986,1.1072708852,0.268489335,0.4893350063,-152.075,1.4071083347,294,503,0.5844930417,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,50.9322619488
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_6__flat_or_opp,16.0,0.117089667835,6,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,774,4.2295081967,-660.508,0.7722130143,-0.853369509,0.4224806202,-662.318,-0.9972671738,268,506,0.5296442688,654,4.9923664122,324.525,1.1807577203,0.4962155963,0.501529052,-125.285,2.5902941294,241,413,0.583535109,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,111.9288577336
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_6__weak_or_opp,16.0,0.117089667835,6,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,778,4.2513661202,-675.666,0.7670152591,-0.8684652956,0.4203084833,-680.775,-0.9924953178,270,508,0.531496063,655,5.0,316.764,1.1759099292,0.4836091603,0.4977099237,-125.285,2.528347368,241,414,0.5821256039,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,97.583991504
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_8__flat_or_opp,16.0,0.117089667835,8,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,686,3.7486338798,-451.009,0.8322222776,-0.6574475219,0.4212827988,-539.61,-0.8358054891,237,449,0.5278396437,571,4.358778626,345.933,1.1952015141,0.6058371278,0.4851138354,-139.15,2.4860438376,220,351,0.6267806268,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,212.6918107
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_8__weak_or_opp,16.0,0.117089667835,8,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,695,3.7978142077,-375.8,0.8576438581,-0.5407194245,0.4230215827,-531.593,-0.7069318069,241,454,0.5308370044,575,4.3893129771,353.663,1.2011159492,0.615066087,0.4852173913,-138.55,2.5526019488,219,356,0.6151685393,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,251.5074177208
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_12__flat_or_opp,16.0,0.117089667835,12,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,587,3.2076502732,-572.646,0.7883634372,-0.9755468484,0.3747870528,-573.471,-0.9985613919,211,376,0.5611702128,497,3.7938931298,161.881,1.0937315258,0.3257162978,0.4486921529,-186.1,0.8698602902,193,304,0.6348684211,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-40.4664718656
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_16_0__maxhold_12__weak_or_opp,16.0,0.117089667835,12,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,599,3.2732240437,-456.517,0.8234203576,-0.7621318865,0.3806343907,-461.851,-0.9884508207,214,385,0.5558441558,503,3.8396946565,134.478,1.0770489051,0.2673518887,0.4433399602,-179.8,0.7479310345,193,310,0.6225806452,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-22.549374136
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_4__flat_or_opp,20.0,0.098123999567,4,flat_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1103,6.0273224044,-470.018,0.8579665334,-0.4261269266,0.4351767906,-488.625,-0.9619196726,394,709,0.5557122708,939,7.1679389313,94.637,1.0399172273,0.1007848775,0.4909478168,-181.555,0.521258021,359,580,0.6189655172,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-45.7610212736
run364L_train_density_lift_trade_shape_onnx_scout_without_db_v1,h12_move5__rf5_l80_n64,rf5_l80_n64,h12_move5,all58,12,two_sided_argmax_margin,two_sided_argmax_margin__density_20_0__maxhold_4__weak_or_opp,20.0,0.098123999567,4,weak_or_opp,0.3,single_position_dynamic_exit_skip_overlap,raw_m5_open_to_dynamic_exit_open_single_position_skip_overlap_not_mt5_strategy_tester,1106,6.043715847,-440.897,0.8659067898,-0.3986410488,0.4358047016,-468.866,-0.940347562,396,710,0.5577464789,940,7.1755725191,96.439,1.0407559797,0.1025946809,0.4872340426,-180.99,0.5328415935,359,581,0.6179001721,research_development_density_lift_trade_shape_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,-32.1037022832
