candidate_id,candidate_alias,candidate_role,record_view,tier_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,max_losing_streak,slice_read
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,17,120,82.36,1.187681,0.686333,0.516667,108.06,16.049071,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,18,84,156.86,1.782735,1.867381,0.619048,52.24,10.201332,4,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,19,5,-4.39,0.810613,-0.878,0.6,23.18,4.636,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,20,4,-7.56,0.616049,-1.89,0.5,19.69,3.919968,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,21,13,45.56,4.170494,3.504615,0.692308,6.49,1.20603,1,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,22,15,-37.06,0.791938,-2.470667,0.266667,97.44,18.940248,4,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,23,2,-34.98,0.0,-17.49,0.0,34.98,6.996,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,01,2,-42.08,0.0,-21.04,0.0,42.08,8.416,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,03,1,53.79,,53.79,1.0,0.0,0.0,0,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,10,2,-26.37,0.0,-13.185,0.0,26.37,5.274,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,12,3,-60.67,0.0,-20.223333,0.0,60.67,12.134,3,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,15,1,28.35,,28.35,1.0,0.0,0.0,0,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,16,99,-16.05,0.980014,-0.162121,0.434343,228.96,33.733094,7,minor_negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,17,120,82.36,1.187681,0.686333,0.516667,108.06,16.049071,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,18,84,156.86,1.782735,1.867381,0.619048,52.24,10.201332,4,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,19,5,-4.39,0.810613,-0.878,0.6,23.18,4.636,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,20,4,-7.56,0.616049,-1.89,0.5,19.69,3.919968,2,thin_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,21,13,45.56,4.170494,3.504615,0.692308,6.49,1.20603,1,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,22,15,-37.06,0.791938,-2.470667,0.266667,97.44,18.940248,4,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,23,2,-34.98,0.0,-17.49,0.0,34.98,6.996,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,01,2,-42.99,0.0,-21.495,0.0,42.99,8.598,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,03,1,53.79,,53.79,1.0,0.0,0.0,0,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,10,2,-26.37,0.0,-13.185,0.0,26.37,5.274,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,12,3,-61.94,0.0,-20.646667,0.0,61.94,12.388,3,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,15,1,28.35,,28.35,1.0,0.0,0.0,0,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,16,98,-9.45,0.988291,-0.096429,0.438776,231.08,33.621906,7,minor_negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,17,120,84.57,1.191599,0.70475,0.516667,108.95,16.131898,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,18,84,160.43,1.792991,1.909881,0.619048,53.05,10.348393,4,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,19,5,-5.22,0.782591,-1.044,0.6,24.01,4.802,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,20,4,-7.64,0.620278,-1.91,0.5,20.12,4.005096,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,21,13,45.46,4.100955,3.496923,0.692308,6.53,1.262055,1,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,22,15,-37.76,0.790977,-2.517333,0.266667,98.37,19.071345,4,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,23,2,-34.98,0.0,-17.49,0.0,34.98,6.996,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,01,2,-42.99,0.0,-21.495,0.0,42.99,8.598,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,03,1,53.79,,53.79,1.0,0.0,0.0,0,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,10,2,-26.37,0.0,-13.185,0.0,26.37,5.274,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,12,3,-61.94,0.0,-20.646667,0.0,61.94,12.388,3,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,15,1,28.35,,28.35,1.0,0.0,0.0,0,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,16,98,-9.45,0.988291,-0.096429,0.438776,231.08,33.621906,7,minor_negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,17,120,84.57,1.191599,0.70475,0.516667,108.95,16.131898,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,18,84,160.43,1.792991,1.909881,0.619048,53.05,10.348393,4,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,19,5,-5.22,0.782591,-1.044,0.6,24.01,4.802,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,20,4,-7.64,0.620278,-1.91,0.5,20.12,4.005096,2,thin_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,21,13,45.46,4.100955,3.496923,0.692308,6.53,1.262055,1,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,22,15,-37.76,0.790977,-2.517333,0.266667,98.37,19.071345,4,negative_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,23,2,-34.98,0.0,-17.49,0.0,34.98,6.996,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,01,2,-41.34,0.0,-20.67,0.0,41.34,8.268,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,02,2,-31.7,0.0,-15.85,0.0,31.7,6.34,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,03,1,52.85,,52.85,1.0,0.0,0.0,0,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,10,2,-25.83,0.0,-12.915,0.0,25.83,5.166,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,12,3,-59.23,0.0,-19.743333,0.0,59.23,11.846,3,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,15,1,28.35,,28.35,1.0,0.0,0.0,0,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,16,97,-20.72,0.973527,-0.213608,0.43299,224.85,33.5007,7,minor_negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,17,120,84.51,1.197527,0.70425,0.516667,105.69,15.700576,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,18,82,141.52,1.719288,1.725854,0.609756,52.24,10.19934,4,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,19,5,-5.49,0.763158,-1.098,0.6,23.18,4.636,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,20,4,-7.56,0.616049,-1.89,0.5,19.69,3.919968,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,21,13,44.72,4.187455,3.44,0.692308,6.24,1.20596,1,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,22,15,-37.15,0.786187,-2.476667,0.266667,94.31,18.316889,4,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,close_hour_utc,23,2,-33.86,0.0,-16.93,0.0,33.86,6.772,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,01,2,-41.34,0.0,-20.67,0.0,41.34,8.268,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,02,2,-31.7,0.0,-15.85,0.0,31.7,6.34,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,03,1,52.85,,52.85,1.0,0.0,0.0,0,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,10,2,-25.83,0.0,-12.915,0.0,25.83,5.166,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,12,3,-59.23,0.0,-19.743333,0.0,59.23,11.846,3,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,15,1,28.35,,28.35,1.0,0.0,0.0,0,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,16,97,-20.72,0.973527,-0.213608,0.43299,224.85,33.5007,7,minor_negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,17,120,84.51,1.197527,0.70425,0.516667,105.69,15.700576,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,18,82,141.52,1.719288,1.725854,0.609756,52.24,10.19934,4,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,19,5,-5.49,0.763158,-1.098,0.6,23.18,4.636,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,20,4,-7.56,0.616049,-1.89,0.5,19.69,3.919968,2,thin_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,21,13,44.72,4.187455,3.44,0.692308,6.24,1.20596,1,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,22,15,-37.15,0.786187,-2.476667,0.266667,94.31,18.316889,4,negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,close_hour_utc,23,2,-33.86,0.0,-16.93,0.0,33.86,6.772,2,thin_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,buy,145,75.77,1.146631,0.522552,0.524138,90.54,14.18122,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,sell,233,27.12,1.016104,0.116395,0.480687,342.87,42.451218,5,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,buy,145,75.77,1.146631,0.522552,0.524138,90.54,14.18122,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,sell,233,27.12,1.016104,0.116395,0.480687,342.87,42.451218,5,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,buy,145,78.1,1.167852,0.538621,0.524138,77.95,12.361439,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,sell,207,-33.61,0.975706,-0.162367,0.47343,323.9,43.775003,5,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,buy,145,78.1,1.167852,0.538621,0.524138,77.95,12.361439,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,sell,207,-33.61,0.975706,-0.162367,0.47343,323.9,43.775003,5,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,buy,145,76.11,1.156229,0.524897,0.524138,79.49,12.605455,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,sell,209,10.96,1.007799,0.05244,0.483254,293.08,39.16611,5,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,buy,145,76.11,1.156229,0.524897,0.524138,79.49,12.605455,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,sell,209,10.96,1.007799,0.05244,0.483254,293.08,39.16611,5,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,buy,145,77.32,1.157459,0.533241,0.524138,81.5,12.88619,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_rt_s264_aih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,sell,208,18.24,1.01288,0.087692,0.485577,293.81,38.814468,5,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,buy,145,77.32,1.157459,0.533241,0.524138,81.5,12.88619,6,measured_slice
s264_allow_inner_high_quarter,s264_aih,core_challenger,mt5_ta_s264_aih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,sell,208,18.24,1.01288,0.087692,0.485577,293.81,38.814468,5,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,buy,145,76.63,1.161306,0.528483,0.524138,79.25,12.567595,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_rt_s264_lc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,direction,sell,205,-5.29,0.996146,-0.025805,0.478049,296.7,40.09893,5,minor_negative_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,buy,145,76.63,1.161306,0.528483,0.524138,79.25,12.567595,6,measured_slice
s264_lowrank_control,s264_lc,defensive_control,mt5_ta_s264_lc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,direction,sell,205,-5.29,0.996146,-0.025805,0.478049,296.7,40.09893,5,minor_negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,early,299,181.22,1.112499,0.606087,0.51505,202.97,24.833299,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,late,50,-128.85,0.747694,-2.577,0.36,271.13,44.465035,5,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_rt_s258_stc_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,mid,29,50.52,1.637316,1.742069,0.551724,31.05,5.528551,3,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,early,299,181.22,1.112499,0.606087,0.51505,202.97,24.833299,6,measured_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,late,50,-128.85,0.747694,-2.577,0.36,271.13,44.465035,5,negative_slice
s258_short_tight_control,s258_stc,stress_challenger,mt5_ta_s258_stc_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,mid,29,50.52,1.637316,1.742069,0.551724,31.05,5.528551,3,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,early,278,133.11,1.097496,0.478813,0.510791,182.87,24.441653,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,late,45,-135.79,0.671187,-3.017556,0.355556,219.52,38.842785,5,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_rt_s262_lih_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,mid,29,47.17,1.668888,1.626552,0.551724,26.44,4.762334,3,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,early,278,133.11,1.097496,0.478813,0.510791,182.87,24.441653,6,measured_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,late,45,-135.79,0.671187,-3.017556,0.355556,219.52,38.842785,5,negative_slice
s262_lowrank_inner_half_filter,s262_lih,validation_heavy,mt5_ta_s262_lih_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,mid,29,47.17,1.668888,1.626552,0.551724,26.44,4.762334,3,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,early,280,181.04,1.130128,0.646571,0.517857,162.03,21.432256,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,late,45,-141.54,0.668501,-3.145333,0.355556,227.72,40.257398,5,negative_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_rt_s264_aia_historical_2024_tier_a_train_era_stress,Tier A+B,routed_total,session_slice,mid,29,47.57,1.640932,1.640345,0.551724,27.5,4.947645,3,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,early,280,181.04,1.130128,0.646571,0.517857,162.03,21.432256,6,measured_slice
s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,mt5_ta_s264_aia_historical_2024_tier_a_train_era_stress,Tier A,tier_only_total,session_slice,late,45,-141.54,0.668501,-3.145333,0.355556,227.72,40.257398,5,negative_slice
