candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f80b_18583,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,trend,order_intent_guard,0,0.08870965974736267,500.0,1593,1515,0.9510357815442562,1,1,0,0,1,811691.8062224896,diagnostic_only_not_economics,873,813,0.9312714776632303,720,702,0.975,129.29078069539133,635.294228280738,-506.0034475853467,1.2555136359492571,3.8109669827466974,813,271,3.0,145,5.606896551724138,0.42435424354243545,1.8414325457412697,-1.0812039478319373,1.7031315409398622,0.15902925054783681,6.785195530726269,1.2164821648216482,7.823442376725428,0.1055590394007301,9,163,0,175.9795617170256,585.1821414894525,-409.202579772427,1.4300548687031602,4.1658056217361485,702,194,3.618556701030928,110,6.381818181818182,0.443019943019943,1.881614602859976,-1.04655391246145,1.7979146420030088,0.2506831363490393,8.44876490630324,1.0883190883190883,7.062747191493334,0.07041550384761096,11,82,0
f80b_13573,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.86,0.28789986381719124,all,order_intent_guard,0,0.08870965974736267,500.0,1859,1679,0.9031737493275955,1,1,0,0,1,811573.6981337566,diagnostic_only_not_economics,987,910,0.9219858156028369,872,769,0.8818807339449541,166.13811206465328,725.299049060412,-559.1609369957587,1.297120383546953,3.324838047331195,910,271,3.357933579335793,98,9.285714285714286,0.4318681318681319,1.8455446540977405,-1.0815492011523378,1.7063899193225818,0.18256935391720142,9.993756670223995,1.1912087912087912,12.719350886930693,0.10588326497559658,13,109,0,117.00094443399155,592.9415754275544,-475.94063099356293,1.2458309646515007,3.9280637336131803,769,194,3.963917525773196,84,9.154761904761905,0.41092327698309494,1.8763973905935267,-1.050641569522214,1.785953882870664,0.15214687182573675,5.9571815718157755,1.2639791937581275,8.601888466361352,0.07499138570684721,12,105,0
f80b_13600,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.86,0.28789986381719124,cash_mid,liquidity_release,0,0.08870965974736267,500.0,1359,1346,0.9904341427520236,1,1,0,0,1,811495.1175119189,diagnostic_only_not_economics,759,748,0.9855072463768116,600,598,0.9966666666666667,145.1609388241944,601.6732672364874,-456.51232841229296,1.317978135068226,3.452579957367357,748,271,2.7601476014760147,57,13.12280701754386,0.4358288770053476,1.8456235191303294,-1.0817827687495094,1.706094395701814,0.194065426235554,8.408838643371014,1.03475935828877,13.577646725915477,0.1059819523217021,11,98,0,94.4021586133509,463.2036980470365,-368.8015394336856,1.2559700774522535,2.533547882384664,598,194,3.082474226804124,61,9.80327868852459,0.41304347826086957,1.8753186155750465,-1.0507166365632068,1.7847995837479396,0.15786314149389782,7.452170868347378,1.0133779264214047,9.452931011461486,0.0754818330589474,9,74,0
f80b_12013,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,price_vol_session,25,histgbm_shallow,0.7,0.25902660436602126,all,order_intent_guard,0,0.08870965974736267,500.0,1731,1588,0.9173887926054304,1,1,0,0,1,811384.0958704209,diagnostic_only_not_economics,851,790,0.9283196239717979,880,798,0.9068181818181819,137.98964993021764,625.788988238808,-487.79933830859034,1.2828819948970964,5.010321582531151,790,271,2.915129151291513,100,7.9,0.4291139240506329,1.8459852160436814,-1.0815949851631714,1.706725013860149,0.17467044294964257,5.50821529745031,1.1759493670886076,13.425481604786162,0.10571945627714809,12,111,0,149.98319592806095,633.2689867487054,-483.2857908206446,1.3103405868262368,4.222579803974487,798,194,4.11340206185567,86,9.279069767441861,0.4223057644110276,1.8791364591949715,-1.0483422794374069,1.7924837107623004,0.18794886707777061,7.103865546218445,1.219298245614035,9.176467369127877,0.07251069781956103,12,153,0
f80b_18553,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,high_vol,order_intent_guard,0,0.08870965974736267,500.0,1646,1591,0.9665856622114216,1,1,0,0,1,811347.6513395191,diagnostic_only_not_economics,918,874,0.9520697167755992,728,717,0.9848901098901099,137.99852089619236,682.9419607242414,-544.9434398280489,1.253234575940095,3.79677343718713,874,271,3.225092250922509,138,6.333333333333333,0.4233409610983982,1.8457890830384904,-1.0812369837858113,1.70710871965894,0.15789304450365257,7.269252336448585,1.1212814645308924,9.018521400423824,0.10559697460865121,11,126,0,158.947307045532,584.4369803475747,-425.4896733020428,1.3735632543370797,4.893224831664531,717,194,3.695876288659794,108,6.638888888888889,0.43375174337517436,1.8792185863266069,-1.0480041214336029,1.7931404542149658,0.2216838313047866,6.496627991298033,1.0613668061366806,7.766460188557963,0.07228290727224781,12,96,0
f80b_18571,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,trend,none,0,0.08870965974736267,500.0,2018,1854,0.9187314172447968,1,1,0,0,1,811140.3145543644,diagnostic_only_not_economics,1115,1003,0.8995515695067264,903,851,0.9424141749723145,147.81513184383553,777.0673451991805,-629.2522133553448,1.2349060181380134,4.360966873180427,1003,271,3.7011070110701105,158,6.348101265822785,0.419740777666999,1.8457656655562482,-1.0811893700263657,1.7071622388511252,0.14737301280541928,6.7790073230267325,1.3310069790628116,7.37531580473613,0.1055777617483766,9,193,0,204.8013301689437,703.902279129348,-499.10094896040437,1.4103404944341056,5.3651602215204885,851,194,4.38659793814433,119,7.151260504201681,0.4394829612220917,1.8820916554260643,-1.0463332263320846,1.798749774986814,0.2406596124194403,7.634490740740746,1.2115158636897767,6.902947906532793,0.07008480086714962,11,133,0
f80b_18484,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,all,trend_aligned,0,0.08870965974736267,500.0,1234,1171,0.9489465153970826,1,1,0,0,1,811140.0129671636,diagnostic_only_not_economics,686,637,0.9285714285714286,548,534,0.9744525547445255,91.2015140896662,491.3716763066168,-400.17016221695053,1.2279068323945197,3.708063777439748,637,271,2.3505535055350553,134,4.753731343283582,0.41915227629513346,1.840343356953621,-1.0815409789647312,1.7015937377751769,0.14317349150654035,4.919090909090932,1.2417582417582418,7.125918846803969,0.10567033393987645,9,107,0,152.29408256447977,456.99668315451345,-304.70260059003374,1.4998122177807922,3.1722574325656976,534,194,2.752577319587629,96,5.5625,0.4550561797752809,1.8806447866440883,-1.0470879745361985,1.7960714212930473,0.28519491116943774,9.60162192393733,1.0861423220973783,7.064152875691662,0.07113883444496837,10,58,0
f80b_18574,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,trend,trend_aligned,0,0.08870965974736267,500.0,1234,1171,0.9489465153970826,1,1,0,0,1,811140.0129671636,diagnostic_only_not_economics,686,637,0.9285714285714286,548,534,0.9744525547445255,91.2015140896662,491.3716763066168,-400.17016221695053,1.2279068323945197,3.708063777439748,637,271,2.3505535055350553,134,4.753731343283582,0.41915227629513346,1.840343356953621,-1.0815409789647312,1.7015937377751769,0.14317349150654035,4.919090909090932,1.2417582417582418,7.125918846803969,0.10567033393987645,9,107,0,152.29408256447977,456.99668315451345,-304.70260059003374,1.4998122177807922,3.1722574325656976,534,194,2.752577319587629,96,5.5625,0.4550561797752809,1.8806447866440883,-1.0470879745361985,1.7960714212930473,0.28519491116943774,9.60162192393733,1.0861423220973783,7.064152875691662,0.07113883444496837,10,58,0
f80b_13861,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,no_external_contract,42,logistic_l2_balanced,0.86,0.5405250907773594,high_vol,none,0,0.08870965974736267,500.0,1224,1107,0.9044117647058824,1,1,0,0,1,810978.4007220588,diagnostic_only_not_economics,671,595,0.886736214605067,553,512,0.9258589511754068,88.57038558155934,461.6716822231996,-373.10129664164026,1.2373896482772886,3.917950832402016,595,271,2.195571955719557,81,7.345679012345679,0.42016806722689076,1.8466867288927984,-1.0814530337438848,1.7075977146226584,0.14885779089337703,4.521260698274697,1.1899159663865546,9.76639233471424,0.10534383913898157,11,185,0,91.16425603257214,402.24241986864877,-311.0781638360767,1.293059001340291,3.2219348420242113,512,194,2.6391752577319587,68,7.529411764705882,0.416015625,1.888462065111027,-1.0403951967761764,1.8151391615058543,0.17805518756361746,5.6589757709251085,1.099609375,8.659707038746905,0.06399050514549501,13,99,0
f80b_18493,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,all,order_intent_guard,0,0.08870965974736267,500.0,1872,1781,0.9513888888888888,1,1,0,0,1,810885.8871383921,diagnostic_only_not_economics,1049,981,0.9351763584366063,823,800,0.9720534629404617,137.80779512773563,755.2296882591723,-617.4218931314366,1.2231987505800985,3.6915637807267103,981,271,3.6199261992619927,152,6.453947368421052,0.417940876656473,1.8420236299004205,-1.0812992874455982,1.7035280160517958,0.14047685537995477,7.466093141731236,1.1926605504587156,8.534138742503677,0.10565673144282975,11,134,0,181.07149618652423,654.4111599562943,-473.33966376977025,1.3825402983228472,5.375805380690178,800,194,4.123711340206185,116,6.896551724137931,0.435,1.8804918389548688,-1.0472116455083413,1.7957132610400197,0.22633937023315528,6.736534653465346,1.0925,7.589819959794117,0.07128153821924642,12,125,0
f80b_11413,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,runtime_fill_context,27,histgbm_shallow,0.86,0.2803784093144682,all,order_intent_guard,0,0.08870965974736267,500.0,1439,1262,0.876997915218902,1,1,0,0,1,810853.3405751624,diagnostic_only_not_economics,686,613,0.8935860058309038,753,649,0.8618857901726428,106.9439303084331,485.5789355251138,-378.6350052166807,1.282445967316816,4.879031286104919,613,271,2.261992619926199,91,6.736263736263736,0.4290375203915171,1.846307739639216,-1.0818143006190877,1.7066771428170557,0.17445991893708498,4.383818181818208,1.2202283849918434,14.573949367394507,0.10570631478378638,12,112,0,138.2202950455607,525.6286856112555,-387.40839056569496,1.3567818829213554,3.7577411868983064,649,194,3.345360824742268,85,7.635294117647059,0.43143297380585516,1.877245305754484,-1.0498872373054065,1.7880446957070721,0.21297426047081772,7.35656279508966,1.308166409861325,8.163839270333458,0.07420446854183087,10,74,0
f80b_15013,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,compact_exportable_28,28,histgbm_shallow,0.86,0.2803784093144682,all,order_intent_guard,0,0.08870965974736267,500.0,1439,1262,0.876997915218902,1,1,0,0,1,810853.3405751624,diagnostic_only_not_economics,686,613,0.8935860058309038,753,649,0.8618857901726428,106.9439303084331,485.5789355251138,-378.6350052166807,1.282445967316816,4.879031286104919,613,271,2.261992619926199,91,6.736263736263736,0.4290375203915171,1.846307739639216,-1.0818143006190877,1.7066771428170557,0.17445991893708498,4.383818181818208,1.2202283849918434,14.573949367394507,0.10570631478378638,12,112,0,138.2202950455607,525.6286856112555,-387.40839056569496,1.3567818829213554,3.7577411868983064,649,194,3.345360824742268,85,7.635294117647059,0.43143297380585516,1.877245305754484,-1.0498872373054065,1.7880446957070721,0.21297426047081772,7.35656279508966,1.308166409861325,8.163839270333458,0.07420446854183087,10,74,0
f80b_12760,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,trend_order_intent,29,histgbm_shallow,0.7,0.26755832637771054,cash_mid,liquidity_release,0,0.08870965974736267,500.0,1029,961,0.9339164237123421,1,1,0,0,1,810791.1704960027,diagnostic_only_not_economics,595,555,0.9327731092436975,434,406,0.9354838709677419,78.97643587988208,428.33459209014075,-349.3581562102586,1.2260615201791676,3.336725141737304,555,271,2.047970479704797,95,5.842105263157895,0.418018018018018,1.846269793491986,-1.0816041987933702,1.7069735819735825,0.142299884468256,4.7337693412027395,1.1477477477477478,10.277539946201458,0.10560765115004947,9,90,0,61.131600725102544,312.1799378101389,-251.04833708503645,1.2435053003533563,3.1403219550566517,406,194,2.0927835051546393,79,5.139240506329114,0.4088669950738916,1.8806020350008366,-1.0460347378543184,1.797838988462684,0.15057044513572054,3.8933333333333158,1.1059113300492611,9.264895858123253,0.07054821413603066,11,137,0
f80b_12730,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,trend_order_intent,29,histgbm_shallow,0.7,0.26755832637771054,all,liquidity_release,0,0.08870965974736267,500.0,1088,1020,0.9375,1,1,0,0,1,810788.7264311971,diagnostic_only_not_economics,638,598,0.9373040752351097,450,422,0.9377777777777778,91.14296571423287,465.2378105450436,-374.09484483081076,1.2436359842260147,3.553176711520871,598,271,2.206642066420664,100,5.98,0.4214046822742475,1.8461817878771571,-1.0811989734994532,1.707531946596036,0.15241298614420212,5.130224197333593,1.140468227424749,10.588921992408897,0.10540873399110949,9,92,0,65.07030961788544,325.4331609763949,-260.3628513585095,1.249921635434412,3.3780638431795524,422,194,2.1752577319587627,80,5.275,0.4099526066350711,1.8811165374358088,-1.0456339411988333,1.799020157359356,0.15419504648788018,3.8525210084033805,1.1018957345971565,9.220528280882922,0.07010165244680212,11,141,0
f80b_12790,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,trend_order_intent,29,histgbm_shallow,0.7,0.26755832637771054,high_vol,liquidity_release,0,0.08870965974736267,500.0,1088,1020,0.9375,1,1,0,0,1,810788.7264311971,diagnostic_only_not_economics,638,598,0.9373040752351097,450,422,0.9377777777777778,91.14296571423287,465.2378105450436,-374.09484483081076,1.2436359842260147,3.553176711520871,598,271,2.206642066420664,100,5.98,0.4214046822742475,1.8461817878771571,-1.0811989734994532,1.707531946596036,0.15241298614420212,5.130224197333593,1.140468227424749,10.588921992408897,0.10540873399110949,9,92,0,65.07030961788544,325.4331609763949,-260.3628513585095,1.249921635434412,3.3780638431795524,422,194,2.1752577319587627,80,5.275,0.4099526066350711,1.8811165374358088,-1.0456339411988333,1.799020157359356,0.15419504648788018,3.8525210084033805,1.1018957345971565,9.220528280882922,0.07010165244680212,11,141,0
f80b_18514,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,cash_mid,trend_aligned,0,0.08870965974736267,500.0,1056,1000,0.946969696969697,1,1,0,0,1,810747.3349947619,diagnostic_only_not_economics,586,543,0.9266211604095563,470,457,0.9723404255319149,81.5481289159582,421.1890289974908,-339.6409000815325,1.2401010269858026,4.0629024164292105,543,271,2.003690036900369,122,4.450819672131147,0.42173112338858193,1.8392534017357678,-1.0816589174571098,1.7004005348189608,0.15018071623565046,4.014279475982539,1.2725598526703499,6.993735611459994,0.10579974723570815,9,104,0,106.9279625696785,375.9515380093229,-269.0235754396445,1.3974668851788705,2.9558058627821198,457,194,2.3556701030927836,89,5.134831460674158,0.437636761487965,1.8797576900466146,-1.0467843402320798,1.7957449474548488,0.2339780362575022,7.235114045618255,1.0984682713347922,7.0984266228985415,0.07136177727116616,10,53,0
f80b_18523,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,cash_mid,order_intent_guard,0,0.08870965974736267,500.0,1642,1559,0.9494518879415347,1,1,0,0,1,810676.9223937105,diagnostic_only_not_economics,916,854,0.9323144104803494,726,705,0.9710743801652892,119.83610515951743,657.3696271088692,-537.5335219493517,1.2229369895386895,4.038063711699954,854,271,3.151291512915129,141,6.056737588652482,0.4180327868852459,1.8413715045066363,-1.0815563821918543,1.7025201226911169,0.14032330814931784,5.935325131810192,1.2142857142857142,8.274772658436518,0.10584911391400766,11,134,0,130.86182876951693,558.1789210623554,-427.31709229283854,1.3062405673205268,5.1593538109066115,705,194,3.634020618556701,110,6.409090909090909,0.42127659574468085,1.879390306607257,-1.0473458144432317,1.7944314864201176,0.18561961527591053,5.072799174690509,1.1035460992907802,7.544449538009966,0.07182714194835038,14,122,0
f80b_18490,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,all,liquidity_release,0,0.08870965974736267,500.0,1303,1269,0.9739063699155794,1,1,0,0,1,810567.347060703,diagnostic_only_not_economics,700,676,0.9657142857142857,603,593,0.9834162520729685,109.23352662651251,529.7936041363944,-420.5600775098818,1.2597334660799941,4.1054830531079345,676,271,2.4944649446494465,94,7.191489361702128,0.4245562130177515,1.8459707461198411,-1.0811313046526525,1.7074436177878665,0.16158805713981142,5.321348314606755,1.0769230769230769,10.071102689272228,0.1054595132535067,12,115,0,130.24086115128543,482.58054902565283,-352.33968787436754,1.369645730053904,5.223224765924715,593,194,3.056701030927835,88,6.738636363636363,0.433389544688027,1.8777453269480655,-1.0486300234356176,1.7906652346230032,0.21963045725343242,4.9869904891304335,1.0556492411467115,8.291117452920854,0.07327597408777513,12,121,0
f80b_18550,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,micro_reversal,19,histgbm_shallow,0.7,0.2540827742750879,high_vol,liquidity_release,0,0.08870965974736267,500.0,1303,1269,0.9739063699155794,1,1,0,0,1,810567.347060703,diagnostic_only_not_economics,700,676,0.9657142857142857,603,593,0.9834162520729685,109.23352662651251,529.7936041363944,-420.5600775098818,1.2597334660799941,4.1054830531079345,676,271,2.4944649446494465,94,7.191489361702128,0.4245562130177515,1.8459707461198411,-1.0811313046526525,1.7074436177878665,0.16158805713981142,5.321348314606755,1.0769230769230769,10.071102689272228,0.1054595132535067,12,115,0,130.24086115128543,482.58054902565283,-352.33968787436754,1.369645730053904,5.223224765924715,593,194,3.056701030927835,88,6.738636363636363,0.433389544688027,1.8777453269480655,-1.0486300234356176,1.7906652346230032,0.21963045725343242,4.9869904891304335,1.0556492411467115,8.291117452920854,0.07327597408777513,12,121,0
f80b_16330,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,runtime_fill_context,27,histgbm_shallow,0.7,0.25203968421827255,all,liquidity_release,0,0.08870965974736267,500.0,1646,1621,0.9848116646415553,1,1,0,0,1,810432.663327083,diagnostic_only_not_economics,833,820,0.9843937575030012,813,801,0.985239852398524,111.17538107838232,629.4988262094428,-518.3234451310605,1.2144903575609456,5.212579606755003,820,271,3.025830258302583,105,7.809523809523809,0.41585365853658535,1.8460376135174275,-1.0820948750126522,1.7059849890665484,0.13557973302241746,4.265656909462243,1.0731707317073171,9.246560510456364,0.10599181602131531,9,223,0,172.32472373543425,649.3192254867956,-476.99450175136155,1.361271928927307,2.8919349077640164,801,194,4.128865979381444,84,9.535714285714286,0.43196004993757803,1.8766451603664613,-1.0483395642887068,1.7901119296587416,0.21513698343999282,11.917607361963213,1.0399500624219726,8.10764427105397,0.07358471813475675,11,78,0
f80b_16390,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,runtime_fill_context,27,histgbm_shallow,0.7,0.25203968421827255,high_vol,liquidity_release,0,0.08870965974736267,500.0,1646,1621,0.9848116646415553,1,1,0,0,1,810432.663327083,diagnostic_only_not_economics,833,820,0.9843937575030012,813,801,0.985239852398524,111.17538107838232,629.4988262094428,-518.3234451310605,1.2144903575609456,5.212579606755003,820,271,3.025830258302583,105,7.809523809523809,0.41585365853658535,1.8460376135174275,-1.0820948750126522,1.7059849890665484,0.13557973302241746,4.265656909462243,1.0731707317073171,9.246560510456364,0.10599181602131531,9,223,0,172.32472373543425,649.3192254867956,-476.99450175136155,1.361271928927307,2.8919349077640164,801,194,4.128865979381444,84,9.535714285714286,0.43196004993757803,1.8766451603664613,-1.0483395642887068,1.7901119296587416,0.21513698343999282,11.917607361963213,1.0399500624219726,8.10764427105397,0.07358471813475675,11,78,0
f80b_19930,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,compact_exportable_28,28,histgbm_shallow,0.7,0.25203968421827255,all,liquidity_release,0,0.08870965974736267,500.0,1646,1621,0.9848116646415553,1,1,0,0,1,810432.663327083,diagnostic_only_not_economics,833,820,0.9843937575030012,813,801,0.985239852398524,111.17538107838232,629.4988262094428,-518.3234451310605,1.2144903575609456,5.212579606755003,820,271,3.025830258302583,105,7.809523809523809,0.41585365853658535,1.8460376135174275,-1.0820948750126522,1.7059849890665484,0.13557973302241746,4.265656909462243,1.0731707317073171,9.246560510456364,0.10599181602131531,9,223,0,172.32472373543425,649.3192254867956,-476.99450175136155,1.361271928927307,2.8919349077640164,801,194,4.128865979381444,84,9.535714285714286,0.43196004993757803,1.8766451603664613,-1.0483395642887068,1.7901119296587416,0.21513698343999282,11.917607361963213,1.0399500624219726,8.10764427105397,0.07358471813475675,11,78,0
f80b_19990,order_intent_swing,order_intent_swing_short_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,short,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,compact_exportable_28,28,histgbm_shallow,0.7,0.25203968421827255,high_vol,liquidity_release,0,0.08870965974736267,500.0,1646,1621,0.9848116646415553,1,1,0,0,1,810432.663327083,diagnostic_only_not_economics,833,820,0.9843937575030012,813,801,0.985239852398524,111.17538107838232,629.4988262094428,-518.3234451310605,1.2144903575609456,5.212579606755003,820,271,3.025830258302583,105,7.809523809523809,0.41585365853658535,1.8460376135174275,-1.0820948750126522,1.7059849890665484,0.13557973302241746,4.265656909462243,1.0731707317073171,9.246560510456364,0.10599181602131531,9,223,0,172.32472373543425,649.3192254867956,-476.99450175136155,1.361271928927307,2.8919349077640164,801,194,4.128865979381444,84,9.535714285714286,0.43196004993757803,1.8766451603664613,-1.0483395642887068,1.7901119296587416,0.21513698343999282,11.917607361963213,1.0399500624219726,8.10764427105397,0.07358471813475675,11,78,0
f80b_11461,order_intent_swing,order_intent_swing_long_same_bar_open_h18_tp22_sl11_close_direction_order_intent_asymmetry_q64,long,same_bar_open,close_direction,18,22.0,11.0,2200.0,1100.0,order_intent_asymmetry,0.64,runtime_fill_context,27,histgbm_shallow,0.86,0.2803784093144682,high_vol,none,0,0.08870965974736267,500.0,1606,1537,0.9570361145703612,1,1,0,0,1,810431.6226953391,diagnostic_only_not_economics,762,725,0.9514435695538058,844,812,0.9620853080568721,123.37473348683962,572.356498883179,-448.9817653963393,1.2747878488515685,5.907176242576952,725,271,2.6752767527675276,110,6.590909090909091,0.42758620689655175,1.8463112867199323,-1.081883772039372,1.7065708299141964,0.1701720461887443,4.177113680732793,1.1186206896551725,13.580121321378801,0.10574558516339755,12,99,0,191.72109083919509,669.4270440617304,-477.7059532225355,1.401337034939322,3.757741186898272,812,194,4.185567010309279,101,8.03960396039604,0.43842364532019706,1.88041304511722,-1.0476007746108236,1.794971033517783,0.23610971778225995,10.204060434372074,1.0701970443349753,8.81056802474694,0.0715336342480026,9,124,0
