candidate_id,split,period,trade_count,net,pf,dd_pct,calendar_trades_day,positive_period,active_period
f80b_11470,oos,2026-04,33,4.098386280328153,1.1991379310344823,1.029032053069409,2.75,1,1
f80b_15010,validation,2025-01,46,17.546770698028343,1.704918032786886,0.7132256643687924,1.5862068965517242,1,1
f80b_15010,validation,2025-02,50,-1.4193545559577996,0.9590163934426229,2.292257607871852,2.0,0,1
f80b_15010,validation,2025-03,62,17.79515774532096,1.4982613015399902,1.082257848917834,2.2142857142857144,1,1
f80b_15010,validation,2025-04,349,85.28103139812713,1.4128712233460032,3.3439993338365865,12.03448275862069,1,1
f80b_15010,validation,2025-05,3,2.6080639965724624,3.4098360655737707,0.21645156978356683,0.10344827586206896,1,1
f80b_15010,validation,2025-06,4,1.5258061476546378,1.7049180327868854,0.43290313956713367,0.14285714285714285,1,1
f80b_15010,validation,2025-07,1,-1.0822578489178245,0.0,0.0,0.03333333333333333,0,1
f80b_15010,validation,2025-08,12,1.6499996713009464,1.2177985948477754,0.6493547093506891,0.42857142857142855,1,1
f80b_15010,validation,2025-09,2,3.690321845490287,999.0,0.0,0.07142857142857142,1,1
f80b_15010,oos,2025-10,59,12.314674966128889,1.345022989934137,1.146128803935926,1.9666666666666666,1,1
f80b_15010,oos,2025-11,147,25.33547882384679,1.2786885245901638,3.3248380473311503,6.391304347826087,1,1
f80b_15010,oos,2025-12,17,0.12419352364630676,1.011006289308176,0.8232256424555316,0.5666666666666667,1,1
f80b_15010,oos,2026-01,22,0.7806450057767895,1.0541871921182262,0.919032074982681,0.7857142857142857,1,1
f80b_15010,oos,2026-02,109,42.988701113571935,1.7459975369458116,1.3625803737194928,4.36,1,1
f80b_15010,oos,2026-03,111,29.220961920781253,1.4580088987764175,2.058064106138818,3.8275862068965516,1,1
f80b_15010,oos,2026-04,33,4.098386280328153,1.1991379310344823,1.029032053069409,2.75,1,1
f80b_15070,validation,2025-01,46,17.546770698028343,1.704918032786886,0.7132256643687924,1.5862068965517242,1,1
f80b_15070,validation,2025-02,50,-1.4193545559577996,0.9590163934426229,2.292257607871852,2.0,0,1
f80b_15070,validation,2025-03,62,17.79515774532096,1.4982613015399902,1.082257848917834,2.2142857142857144,1,1
f80b_15070,validation,2025-04,349,85.28103139812713,1.4128712233460032,3.3439993338365865,12.03448275862069,1,1
f80b_15070,validation,2025-05,3,2.6080639965724624,3.4098360655737707,0.21645156978356683,0.10344827586206896,1,1
f80b_15070,validation,2025-06,4,1.5258061476546378,1.7049180327868854,0.43290313956713367,0.14285714285714285,1,1
f80b_15070,validation,2025-07,1,-1.0822578489178245,0.0,0.0,0.03333333333333333,0,1
f80b_15070,validation,2025-08,12,1.6499996713009464,1.2177985948477754,0.6493547093506891,0.42857142857142855,1,1
f80b_15070,validation,2025-09,2,3.690321845490287,999.0,0.0,0.07142857142857142,1,1
f80b_15070,oos,2025-10,59,12.314674966128889,1.345022989934137,1.146128803935926,1.9666666666666666,1,1
f80b_15070,oos,2025-11,147,25.33547882384679,1.2786885245901638,3.3248380473311503,6.391304347826087,1,1
f80b_15070,oos,2025-12,17,0.12419352364630676,1.011006289308176,0.8232256424555316,0.5666666666666667,1,1
f80b_15070,oos,2026-01,22,0.7806450057767895,1.0541871921182262,0.919032074982681,0.7857142857142857,1,1
f80b_15070,oos,2026-02,109,42.988701113571935,1.7459975369458116,1.3625803737194928,4.36,1,1
f80b_15070,oos,2026-03,111,29.220961920781253,1.4580088987764175,2.058064106138818,3.8275862068965516,1,1
f80b_15070,oos,2026-04,33,4.098386280328153,1.1991379310344823,1.029032053069409,2.75,1,1
f80b_12193,validation,2025-01,51,18.024028667469153,1.6405422446406055,0.9935481891704626,1.7586206896551724,1,1
f80b_12193,validation,2025-02,44,13.856448852538051,1.5566642908054176,1.4264513287375848,1.76,1,1
f80b_12193,validation,2025-03,48,18.309673771855657,1.7049180327868854,0.8658062791342673,1.7142857142857142,1,1
f80b_12193,validation,2025-04,311,70.60845367591334,1.3794484303863852,3.0941929319880046,10.724137931034482,1,1
f80b_12193,validation,2025-05,1,-1.0822578489178245,0.0,0.0,0.034482758620689655,0,1
f80b_12193,validation,2025-06,0,0.0,0.0,0.0,0.0,0,0
f80b_12193,validation,2025-07,5,-2.4838704729261547,0.42622950819672134,0.8658062791342559,0.16666666666666666,0,1
f80b_12193,validation,2025-08,8,5.979031066972244,2.841530054644809,0.4329031395671223,0.2857142857142857,1,1
f80b_12193,validation,2025-09,5,-2.4838704729261547,0.42622950819672134,0.4329031395671223,0.17857142857142858,0,1
f80b_12193,oos,2025-10,22,5.508869870311222,1.4241803278688523,0.9935481891704626,0.7333333333333333,1,1
f80b_12193,oos,2025-11,100,11.79838474639924,1.1847735482078354,2.636451087691614,4.3478260869565215,1,1
f80b_12193,oos,2025-12,0,0.0,0.0,0.0,0.0,0,0
f80b_12193,oos,2026-01,10,4.34677332762077,1.844827586206896,0.617419231841643,0.35714285714285715,1,1
f80b_12193,oos,2026-02,99,12.295158840984456,1.199137931034482,3.2467735467534795,3.96,1,1
f80b_12193,oos,2026-03,112,39.90160495436371,1.657218001168906,1.6464512849110409,3.8620689655172415,1,1
f80b_12193,oos,2026-04,36,9.793546436108835,1.4758620689655169,1.678386762420098,3.0,1,1
f80b_11395,validation,2025-01,11,2.7544349351556114,1.4256339958875943,0.8613707961469004,0.3793103448275862,1,1
f80b_11395,validation,2025-02,33,-0.5854837543325935,0.9742388758782204,1.5541932387737916,1.32,0,1
f80b_11395,validation,2025-03,63,22.578382598898756,1.6519467213114758,0.8658062791342673,2.25,1,1
f80b_11395,validation,2025-04,233,64.24530978223501,1.4753253742706562,2.2035479481244917,8.03448275862069,1,1
f80b_11395,validation,2025-05,3,-0.31935477509050547,0.8524590163934427,0.43290313956713367,0.10344827586206896,0,1
f80b_11395,validation,2025-06,9,4.8967732180544195,2.1311475409836067,0.43290313956713367,0.32142857142857145,1,1
f80b_11395,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_11395,validation,2025-08,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_11395,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_11395,oos,2025-10,35,3.1048380911576947,1.1366120218579239,1.2987094187013895,1.1666666666666667,1,1
f80b_11395,oos,2025-11,87,8.30322415235315,1.1475409836065573,3.718708936609448,3.782608695652174,1,1
f80b_11395,oos,2025-12,3,-0.10645159169683494,0.9473684210526317,0.4045160484479766,0.1,0,1
f80b_11395,oos,2026-01,9,2.4483866090272093,1.4758620689655169,0.617419231841643,0.32142857142857145,1,1
f80b_11395,oos,2026-02,71,32.32580001193895,1.8975369458128075,1.330644896210447,2.84,1,1
f80b_11395,oos,2026-03,38,10.662901101632986,1.4934318555008208,1.2667739411923435,1.3103448275862069,1,1
f80b_11395,oos,2026-04,13,10.041933483401454,2.9517241379310337,0.4435482987368118,1.0833333333333333,1,1
f80b_11398,validation,2025-01,11,2.7544349351556114,1.4256339958875943,0.8613707961469004,0.3793103448275862,1,1
f80b_11398,validation,2025-02,33,-0.5854837543325935,0.9742388758782204,1.5541932387737916,1.32,0,1
f80b_11398,validation,2025-03,63,22.578382598898756,1.6519467213114758,0.8658062791342673,2.25,1,1
f80b_11398,validation,2025-04,233,64.24530978223501,1.4753253742706562,2.2035479481244917,8.03448275862069,1,1
f80b_11398,validation,2025-05,3,-0.31935477509050547,0.8524590163934427,0.43290313956713367,0.10344827586206896,0,1
f80b_11398,validation,2025-06,9,4.8967732180544195,2.1311475409836067,0.43290313956713367,0.32142857142857145,1,1
f80b_11398,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_11398,validation,2025-08,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_11398,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_11398,oos,2025-10,35,3.1048380911576947,1.1366120218579239,1.2987094187013895,1.1666666666666667,1,1
f80b_11398,oos,2025-11,87,8.30322415235315,1.1475409836065573,3.718708936609448,3.782608695652174,1,1
f80b_11398,oos,2025-12,3,-0.10645159169683494,0.9473684210526317,0.4045160484479766,0.1,0,1
f80b_11398,oos,2026-01,9,2.4483866090272093,1.4758620689655169,0.617419231841643,0.32142857142857145,1,1
f80b_11398,oos,2026-02,71,32.32580001193895,1.8975369458128075,1.330644896210447,2.84,1,1
f80b_11398,oos,2026-03,38,10.662901101632986,1.4934318555008208,1.2667739411923435,1.3103448275862069,1,1
f80b_11398,oos,2026-04,13,10.041933483401454,2.9517241379310337,0.4435482987368118,1.0833333333333333,1,1
f80b_14995,validation,2025-01,11,2.7544349351556114,1.4256339958875943,0.8613707961469004,0.3793103448275862,1,1
f80b_14995,validation,2025-02,33,-0.5854837543325935,0.9742388758782204,1.5541932387737916,1.32,0,1
f80b_14995,validation,2025-03,63,22.578382598898756,1.6519467213114758,0.8658062791342673,2.25,1,1
f80b_14995,validation,2025-04,233,64.24530978223501,1.4753253742706562,2.2035479481244917,8.03448275862069,1,1
f80b_14995,validation,2025-05,3,-0.31935477509050547,0.8524590163934427,0.43290313956713367,0.10344827586206896,0,1
f80b_14995,validation,2025-06,9,4.8967732180544195,2.1311475409836067,0.43290313956713367,0.32142857142857145,1,1
f80b_14995,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_14995,validation,2025-08,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_14995,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_14995,oos,2025-10,35,3.1048380911576947,1.1366120218579239,1.2987094187013895,1.1666666666666667,1,1
f80b_14995,oos,2025-11,87,8.30322415235315,1.1475409836065573,3.718708936609448,3.782608695652174,1,1
f80b_14995,oos,2025-12,3,-0.10645159169683494,0.9473684210526317,0.4045160484479766,0.1,0,1
f80b_14995,oos,2026-01,9,2.4483866090272093,1.4758620689655169,0.617419231841643,0.32142857142857145,1,1
f80b_14995,oos,2026-02,71,32.32580001193895,1.8975369458128075,1.330644896210447,2.84,1,1
f80b_14995,oos,2026-03,38,10.662901101632986,1.4934318555008208,1.2667739411923435,1.3103448275862069,1,1
f80b_14995,oos,2026-04,13,10.041933483401454,2.9517241379310337,0.4435482987368118,1.0833333333333333,1,1
f80b_14998,validation,2025-01,11,2.7544349351556114,1.4256339958875943,0.8613707961469004,0.3793103448275862,1,1
f80b_14998,validation,2025-02,33,-0.5854837543325935,0.9742388758782204,1.5541932387737916,1.32,0,1
f80b_14998,validation,2025-03,63,22.578382598898756,1.6519467213114758,0.8658062791342673,2.25,1,1
f80b_14998,validation,2025-04,233,64.24530978223501,1.4753253742706562,2.2035479481244917,8.03448275862069,1,1
f80b_14998,validation,2025-05,3,-0.31935477509050547,0.8524590163934427,0.43290313956713367,0.10344827586206896,0,1
f80b_14998,validation,2025-06,9,4.8967732180544195,2.1311475409836067,0.43290313956713367,0.32142857142857145,1,1
f80b_14998,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_14998,validation,2025-08,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_14998,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_14998,oos,2025-10,35,3.1048380911576947,1.1366120218579239,1.2987094187013895,1.1666666666666667,1,1
f80b_14998,oos,2025-11,87,8.30322415235315,1.1475409836065573,3.718708936609448,3.782608695652174,1,1
f80b_14998,oos,2025-12,3,-0.10645159169683494,0.9473684210526317,0.4045160484479766,0.1,0,1
f80b_14998,oos,2026-01,9,2.4483866090272093,1.4758620689655169,0.617419231841643,0.32142857142857145,1,1
f80b_14998,oos,2026-02,71,32.32580001193895,1.8975369458128075,1.330644896210447,2.84,1,1
f80b_14998,oos,2026-03,38,10.662901101632986,1.4934318555008208,1.2667739411923435,1.3103448275862069,1,1
f80b_14998,oos,2026-04,13,10.041933483401454,2.9517241379310337,0.4435482987368118,1.0833333333333333,1,1
f80b_13481,validation,2025-01,44,16.7945127833707,1.7056806321753395,1.146128803935926,1.5172413793103448,1,1
f80b_13481,validation,2025-02,44,31.42096148251586,2.7078109932497596,0.6493547093507004,1.76,1,1
f80b_13481,validation,2025-03,92,17.596448107486868,1.3128607930349199,2.196806013983678,3.2857142857142856,1,1
f80b_13481,validation,2025-04,111,29.267978040447378,1.4514209093272399,1.8593544683047298,3.8275862068965516,1,1
f80b_13481,validation,2025-05,13,9.360643296541708,2.7298360655737706,0.43290313956713367,0.4482758620689655,1,1
f80b_13481,validation,2025-06,11,-0.19516125144419738,0.9742388758782203,0.9296772341523593,0.39285714285714285,0,1
f80b_13481,validation,2025-07,10,-4.967740945852309,0.42622950819672134,1.146128803935926,0.3333333333333333,0,1
f80b_13481,validation,2025-08,15,1.3306448962104402,1.1366120218579236,0.8658062791342673,0.5357142857142857,1,1
f80b_13481,validation,2025-09,9,-0.9580643252715164,0.8524590163934428,0.9296772341523593,0.32142857142857145,0,1
f80b_13481,oos,2025-10,39,13.435077968738078,1.6213333333333335,0.8658062791342559,1.3,1,1
f80b_13481,oos,2025-11,64,9.77580450415937,1.244129375276916,1.987096378340914,2.782608695652174,1,1
f80b_13481,oos,2025-12,26,5.553224700184902,1.3614318706697455,0.6493547093507004,0.8666666666666667,1,1
f80b_13481,oos,2026-01,27,4.417741055418659,1.268318965517241,1.060967530578455,0.9642857142857143,1,1
f80b_13481,oos,2026-02,57,8.675804723292066,1.2479716024340775,1.6641932168605194,2.28,1,1
f80b_13481,oos,2026-03,49,11.053223604521385,1.3836206896551726,2.8812897485943494,1.6896551724137931,1,1
f80b_13481,oos,2026-04,10,7.274192099283738,2.767241379310344,0.2058064106138886,0.8333333333333334,1,1
f80b_12115,validation,2025-01,14,2.435080160065106,1.2819722650231125,1.077822365930456,0.4827586206896552,1,1
f80b_12115,validation,2025-02,25,-0.7096772779789002,0.9590163934426229,1.7954835132866152,1.0,0,1
f80b_12115,validation,2025-03,53,9.981610914773247,1.3074316939890713,1.3129029642609567,1.8928571428571428,1,1
f80b_12115,validation,2025-04,209,66.72208348238136,1.565812338732125,1.982660895353547,7.206896551724138,1,1
f80b_12115,validation,2025-05,0,0.0,0.0,0.0,0.0,0,0
f80b_12115,validation,2025-06,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_12115,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_12115,validation,2025-08,2,0.762903073827319,1.7049180327868854,0.21645156978356683,0.07142857142857142,1,1
f80b_12115,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_12115,oos,2025-10,19,14.566126130516952,2.922716627634661,0.6493547093507004,0.6333333333333333,1,1
f80b_12115,oos,2025-11,67,12.383868500731833,1.3011216566005175,2.0119350830701817,2.9130434782608696,1,1
f80b_12115,oos,2025-12,3,-0.12419352364630765,0.9391304347826087,0.20580641061387722,0.1,0,1
f80b_12115,oos,2026-01,2,3.796773437187122,999.0,0.0,0.07142857142857142,1,1
f80b_12115,oos,2026-02,63,25.92096257817936,1.7871767241379313,1.2987094187013781,2.52,1,1
f80b_12115,oos,2026-03,38,19.445157416621893,2.0498084291187744,1.2348384636832976,1.3103448275862069,1,1
f80b_12115,oos,2026-04,12,2.2887092214819558,1.3177339901477827,0.8551611199645777,1.0,1,1
f80b_12118,validation,2025-01,14,2.435080160065106,1.2819722650231125,1.077822365930456,0.4827586206896552,1,1
f80b_12118,validation,2025-02,25,-0.7096772779789002,0.9590163934426229,1.7954835132866152,1.0,0,1
f80b_12118,validation,2025-03,53,9.981610914773247,1.3074316939890713,1.3129029642609567,1.8928571428571428,1,1
f80b_12118,validation,2025-04,209,66.72208348238136,1.565812338732125,1.982660895353547,7.206896551724138,1,1
f80b_12118,validation,2025-05,0,0.0,0.0,0.0,0.0,0,0
f80b_12118,validation,2025-06,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_12118,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_12118,validation,2025-08,2,0.762903073827319,1.7049180327868854,0.21645156978356683,0.07142857142857142,1,1
f80b_12118,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_12118,oos,2025-10,19,14.566126130516952,2.922716627634661,0.6493547093507004,0.6333333333333333,1,1
f80b_12118,oos,2025-11,67,12.383868500731833,1.3011216566005175,2.0119350830701817,2.9130434782608696,1,1
f80b_12118,oos,2025-12,3,-0.12419352364630765,0.9391304347826087,0.20580641061387722,0.1,0,1
f80b_12118,oos,2026-01,2,3.796773437187122,999.0,0.0,0.07142857142857142,1,1
f80b_12118,oos,2026-02,63,25.92096257817936,1.7871767241379313,1.2987094187013781,2.52,1,1
f80b_12118,oos,2026-03,38,19.445157416621893,2.0498084291187744,1.2348384636832976,1.3103448275862069,1,1
f80b_12118,oos,2026-04,12,2.2887092214819558,1.3177339901477827,0.8551611199645777,1.0,1,1
f80b_15823,validation,2025-01,42,10.166127007047763,1.4084105488239491,0.9048385294231026,1.4482758620689655,1,1
f80b_15823,validation,2025-02,22,5.464515040437543,1.4207650273224042,0.9296772341523593,0.88,1,1
f80b_15823,validation,2025-03,59,12.270320136255206,1.3436692506459946,1.7316125582685231,2.107142857142857,1,1
f80b_15823,validation,2025-04,104,25.07822081057943,1.4068211253417753,2.4838704729261507,3.586206896551724,1,1
f80b_15823,validation,2025-05,41,11.282094526669583,1.4745168271024554,1.1393868697951235,1.4137931034482758,1,1
f80b_15823,validation,2025-06,20,4.701611966610223,1.3949329359165423,0.6493547093507004,0.7142857142857143,1,1
f80b_15823,validation,2025-07,24,5.384676346664914,1.4020400052987123,0.6493547093507004,0.8,1,1
f80b_15823,validation,2025-08,16,0.24838704729261574,1.022950819672131,0.6493547093506891,0.5714285714285714,1,1
f80b_15823,validation,2025-09,26,9.917739959755147,1.7049180327868851,0.7132256643687924,0.9285714285714286,1,1
f80b_15823,oos,2025-10,25,-0.7096772779789011,0.9590163934426229,1.7706448085573583,0.8333333333333334,0,1
f80b_15823,oos,2025-11,48,18.309673771855657,1.7049180327868854,0.8658062791342673,2.0869565217391304,1,1
f80b_15823,oos,2025-12,31,-8.409675744049986,0.6436090225563909,2.207096334514381,1.0333333333333334,0,1
f80b_15823,oos,2026-01,39,15.488706591889517,1.7525862068965516,1.0609675305784663,1.3928571428571428,1,1
f80b_15823,oos,2026-02,53,18.646770478895625,1.6471674876847289,0.8232256424555204,2.12,1,1
f80b_15823,oos,2026-03,43,14.299997151274859,1.6041979010494753,0.8232256424555316,1.4827586206896552,1,1
f80b_15823,oos,2026-04,7,1.5790319435030549,1.3836206896551722,0.4116128212277658,0.5833333333333334,1,1
f80b_13315,validation,2025-01,9,-0.9580643252715164,0.8524590163934428,0.7132256643687924,0.3103448275862069,0,1
f80b_13315,validation,2025-02,16,0.2483870472926153,1.022950819672131,0.9935481891704626,0.64,1,1
f80b_13315,validation,2025-03,140,21.234431253726207,1.242319022503872,4.056337901607913,5.0,1,1
f80b_13315,validation,2025-04,203,73.16063058684495,1.656373360499173,1.7316125582685118,7.0,1,1
f80b_13315,validation,2025-05,10,-2.040322174189341,0.7306791569086653,1.2987094187013895,0.3448275862068966,0,1
f80b_13315,validation,2025-06,14,-3.4419347981976705,0.6819672131147541,0.9296772341523593,0.5,0,1
f80b_13315,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_13315,validation,2025-08,4,1.5258061476546378,1.7049180327868854,0.21645156978356683,0.14285714285714285,1,1
f80b_13315,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_13315,oos,2025-10,37,-4.914515150003891,0.818360655737705,2.075806038088285,1.2333333333333334,0,1
f80b_13315,oos,2025-11,81,38.21612141916384,1.9292493528904218,1.0822578489178227,3.5217391304347827,1,1
f80b_13315,oos,2025-12,3,2.767741384117715,3.6896551724137927,0.20580641061387722,0.1,1,1
f80b_13315,oos,2026-01,6,2.608063996572462,1.8448275862068964,0.4116128212277658,0.21428571428571427,1,1
f80b_13315,oos,2026-02,91,20.527415265539712,1.3836206896551717,2.8351607255257023,3.64,1,1
f80b_13315,oos,2026-03,34,5.996772998921714,1.291379310344827,1.0290320530693975,1.1724137931034482,1,1
f80b_13315,oos,2026-04,0,0.0,0.0,0.0,0.0,0,0
f80b_13318,validation,2025-01,9,-0.9580643252715164,0.8524590163934428,0.7132256643687924,0.3103448275862069,0,1
f80b_13318,validation,2025-02,16,0.2483870472926153,1.022950819672131,0.9935481891704626,0.64,1,1
f80b_13318,validation,2025-03,140,21.234431253726207,1.242319022503872,4.056337901607913,5.0,1,1
f80b_13318,validation,2025-04,203,73.16063058684495,1.656373360499173,1.7316125582685118,7.0,1,1
f80b_13318,validation,2025-05,10,-2.040322174189341,0.7306791569086653,1.2987094187013895,0.3448275862068966,0,1
f80b_13318,validation,2025-06,14,-3.4419347981976705,0.6819672131147541,0.9296772341523593,0.5,0,1
f80b_13318,validation,2025-07,0,0.0,0.0,0.0,0.0,0,0
f80b_13318,validation,2025-08,4,1.5258061476546378,1.7049180327868854,0.21645156978356683,0.14285714285714285,1,1
f80b_13318,validation,2025-09,0,0.0,0.0,0.0,0.0,0,0
f80b_13318,oos,2025-10,37,-4.914515150003891,0.818360655737705,2.075806038088285,1.2333333333333334,0,1
f80b_13318,oos,2025-11,81,38.21612141916384,1.9292493528904218,1.0822578489178227,3.5217391304347827,1,1
f80b_13318,oos,2025-12,3,2.767741384117715,3.6896551724137927,0.20580641061387722,0.1,1,1
f80b_13318,oos,2026-01,6,2.608063996572462,1.8448275862068964,0.4116128212277658,0.21428571428571427,1,1
f80b_13318,oos,2026-02,91,20.527415265539712,1.3836206896551717,2.8351607255257023,3.64,1,1
f80b_13318,oos,2026-03,34,5.996772998921714,1.291379310344827,1.0290320530693975,1.1724137931034482,1,1
f80b_13318,oos,2026-04,0,0.0,0.0,0.0,0.0,0,0
f80b_13451,validation,2025-01,50,30.859429336315056,2.362432929933812,0.9296772341523593,1.7241379310344827,1,1
f80b_13451,validation,2025-02,47,31.101606707425358,2.512510785159621,0.6493547093507004,1.88,1,1
f80b_13451,validation,2025-03,94,18.359351181314192,1.3202624493206645,1.827773829434659,3.357142857142857,1,1
f80b_13451,validation,2025-04,124,-8.220724168788092,0.906116080926378,5.400644085419446,4.275862068965517,0,1
f80b_13451,validation,2025-05,15,7.1961275987060604,1.9498829039812648,0.6493547093507004,0.5172413793103449,1,1
f80b_13451,validation,2025-06,12,1.6499996713009464,1.2177985948477754,0.560645049603329,0.42857142857142855,1,1
f80b_13451,validation,2025-07,10,-2.040322174189341,0.7306791569086653,0.560645049603329,0.3333333333333333,0,1
f80b_13451,validation,2025-08,18,3.9387088927829037,1.3639344262295081,0.7132256643688037,0.6428571428571429,1,1
f80b_13451,validation,2025-09,9,-0.9580643252715164,0.8524590163934428,0.9296772341523593,0.32142857142857145,0,1
f80b_13451,oos,2025-10,40,15.280238891483219,1.7066666666666668,0.8658062791342559,1.3333333333333333,1,1
f80b_13451,oos,2025-11,68,17.156448195139944,1.4284448382809036,1.8593544683047185,2.9565217391304346,1,1
f80b_13451,oos,2025-12,32,14.051610103982245,1.8580715059588302,0.617419231841643,1.0666666666666667,1,1
f80b_13451,oos,2026-01,30,1.3306448962104374,1.0680580762250451,1.5045158293152667,1.0714285714285714,1,1
f80b_13451,oos,2026-02,60,8.516127335746809,1.229885057471264,1.8699996274744082,2.4,1,1
f80b_13451,oos,2026-03,51,8.99515949838257,1.2913793103448277,2.8812897485943267,1.7586206896551724,1,1
f80b_13451,oos,2026-04,10,7.274192099283738,2.767241379310344,0.2058064106138886,0.8333333333333334,1,1
f80b_13511,validation,2025-01,50,30.859429336315056,2.362432929933812,0.9296772341523593,1.7241379310344827,1,1
f80b_13511,validation,2025-02,47,31.101606707425358,2.512510785159621,0.6493547093507004,1.88,1,1
f80b_13511,validation,2025-03,94,18.359351181314192,1.3202624493206645,1.827773829434659,3.357142857142857,1,1
f80b_13511,validation,2025-04,124,-8.220724168788092,0.906116080926378,5.400644085419446,4.275862068965517,0,1
f80b_13511,validation,2025-05,15,7.1961275987060604,1.9498829039812648,0.6493547093507004,0.5172413793103449,1,1
f80b_13511,validation,2025-06,12,1.6499996713009464,1.2177985948477754,0.560645049603329,0.42857142857142855,1,1
f80b_13511,validation,2025-07,10,-2.040322174189341,0.7306791569086653,0.560645049603329,0.3333333333333333,0,1
f80b_13511,validation,2025-08,18,3.9387088927829037,1.3639344262295081,0.7132256643688037,0.6428571428571429,1,1
f80b_13511,validation,2025-09,9,-0.9580643252715164,0.8524590163934428,0.9296772341523593,0.32142857142857145,0,1
f80b_13511,oos,2025-10,40,15.280238891483219,1.7066666666666668,0.8658062791342559,1.3333333333333333,1,1
f80b_13511,oos,2025-11,68,17.156448195139944,1.4284448382809036,1.8593544683047185,2.9565217391304346,1,1
f80b_13511,oos,2025-12,32,14.051610103982245,1.8580715059588302,0.617419231841643,1.0666666666666667,1,1
f80b_13511,oos,2026-01,30,1.3306448962104374,1.0680580762250451,1.5045158293152667,1.0714285714285714,1,1
f80b_13511,oos,2026-02,60,8.516127335746809,1.229885057471264,1.8699996274744082,2.4,1,1
f80b_13511,oos,2026-03,51,8.99515949838257,1.2913793103448277,2.8812897485943267,1.7586206896551724,1,1
f80b_13511,oos,2026-04,10,7.274192099283738,2.767241379310344,0.2058064106138886,0.8333333333333334,1,1
f80b_11500,validation,2025-01,43,17.866125473118846,1.7861046057767376,0.6493547093507004,1.4827586206896552,1,1
f80b_11500,validation,2025-02,28,7.753224261919498,1.4775956284153002,0.7132256643687924,1.12,1,1
f80b_11500,validation,2025-03,21,3.6193541176923976,1.2786885245901636,0.6493547093506891,0.75,1,1
f80b_11500,validation,2025-04,161,39.68692757777512,1.4169548076833463,3.126128409497062,5.551724137931035,1,1
f80b_11500,validation,2025-05,2,0.762903073827319,1.7049180327868854,0.0,0.06896551724137931,1,1
f80b_11500,validation,2025-06,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_11500,validation,2025-07,1,-1.0822578489178245,0.0,0.0,0.03333333333333333,0,1
f80b_11500,validation,2025-08,12,1.6499996713009464,1.2177985948477754,0.6493547093506891,0.42857142857142855,1,1
f80b_11500,validation,2025-09,2,3.690321845490287,999.0,0.0,0.07142857142857142,1,1
f80b_11500,oos,2025-10,38,11.622739620099455,1.537517948717949,1.1461288039359145,1.2666666666666666,1,1
f80b_11500,oos,2025-11,81,17.724190017523068,1.363934426229508,1.5151609884849564,3.5217391304347827,1,1
f80b_11500,oos,2025-12,16,1.135483644766242,1.1105354058721932,0.8232256424555316,0.5333333333333333,1,1
f80b_11500,oos,2026-01,19,-1.9870963783409255,0.8514588859416442,0.919032074982681,0.6785714285714286,0,1
f80b_11500,oos,2026-02,62,21.095157087922836,1.6212121212121213,1.3625803737194928,2.48,1,1
f80b_11500,oos,2026-03,81,19.10806070958191,1.4036731634182904,1.330644896210447,2.793103448275862,1,1
f80b_11500,oos,2026-04,27,4.417741055418658,1.268318965517241,1.029032053069409,2.25,1,1
f80b_15100,validation,2025-01,43,17.866125473118846,1.7861046057767376,0.6493547093507004,1.4827586206896552,1,1
f80b_15100,validation,2025-02,28,7.753224261919498,1.4775956284153002,0.7132256643687924,1.12,1,1
f80b_15100,validation,2025-03,21,3.6193541176923976,1.2786885245901636,0.6493547093506891,0.75,1,1
f80b_15100,validation,2025-04,161,39.68692757777512,1.4169548076833463,3.126128409497062,5.551724137931035,1,1
f80b_15100,validation,2025-05,2,0.762903073827319,1.7049180327868854,0.0,0.06896551724137931,1,1
f80b_15100,validation,2025-06,1,-1.0822578489178245,0.0,0.0,0.03571428571428571,0,1
f80b_15100,validation,2025-07,1,-1.0822578489178245,0.0,0.0,0.03333333333333333,0,1
f80b_15100,validation,2025-08,12,1.6499996713009464,1.2177985948477754,0.6493547093506891,0.42857142857142855,1,1
