thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,joined_us100_minus_mega8_equal_return_1
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 09:45:00,2026-04-27T09:45:00Z,1670,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 09:50:00,2026-04-27T09:50:00Z,1671,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:00:00,2026-04-27T10:00:00Z,1672,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:05:00,2026-04-27T10:05:00Z,1673,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:10:00,2026-04-27T10:10:00Z,1674,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:15:00,2026-04-27T10:15:00Z,1675,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:20:00,2026-04-27T10:20:00Z,1676,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:25:00,2026-04-27T10:25:00Z,1677,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:30:00,2026-04-27T10:30:00Z,1678,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:35:00,2026-04-27T10:35:00Z,1679,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:45:00,2026-04-27T10:45:00Z,1680,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:50:00,2026-04-27T10:50:00Z,1681,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 10:55:00,2026-04-27T10:55:00Z,1682,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:00:00,2026-04-27T11:00:00Z,1683,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:05:00,2026-04-27T11:05:00Z,1684,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:10:00,2026-04-27T11:10:00Z,1685,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:15:00,2026-04-27T11:15:00Z,1686,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:20:00,2026-04-27T11:20:00Z,1687,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:25:00,2026-04-27T11:25:00Z,1688,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:30:00,2026-04-27T11:30:00Z,1689,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:35:00,2026-04-27T11:35:00Z,1690,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:40:00,2026-04-27T11:40:00Z,1691,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 11:50:00,2026-04-27T11:50:00Z,1692,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:00:00,2026-04-27T12:00:00Z,1693,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:05:00,2026-04-27T12:05:00Z,1694,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:10:00,2026-04-27T12:10:00Z,1695,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:15:00,2026-04-27T12:15:00Z,1696,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:25:00,2026-04-27T12:25:00Z,1697,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:40:00,2026-04-27T12:40:00Z,1698,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:45:00,2026-04-27T12:45:00Z,1699,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 12:50:00,2026-04-27T12:50:00Z,1700,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:00:00,2026-04-27T13:00:00Z,1701,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:10:00,2026-04-27T13:10:00Z,1702,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:15:00,2026-04-27T13:15:00Z,1703,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:20:00,2026-04-27T13:20:00Z,1704,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:25:00,2026-04-27T13:25:00Z,1705,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:30:00,2026-04-27T13:30:00Z,1706,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:35:00,2026-04-27T13:35:00Z,1707,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:40:00,2026-04-27T13:40:00Z,1708,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:45:00,2026-04-27T13:45:00Z,1709,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:50:00,2026-04-27T13:50:00Z,1710,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 13:55:00,2026-04-27T13:55:00Z,1711,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 14:35:00,2026-04-27T14:35:00Z,1712,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 14:45:00,2026-04-27T14:45:00Z,1713,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 14:55:00,2026-04-27T14:55:00Z,1714,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:00:00,2026-04-27T15:00:00Z,1715,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:10:00,2026-04-27T15:10:00Z,1716,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:15:00,2026-04-27T15:15:00Z,1717,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:20:00,2026-04-27T15:20:00Z,1718,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:25:00,2026-04-27T15:25:00Z,1719,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:30:00,2026-04-27T15:30:00Z,1720,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:35:00,2026-04-27T15:35:00Z,1721,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:40:00,2026-04-27T15:40:00Z,1722,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:45:00,2026-04-27T15:45:00Z,1723,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:50:00,2026-04-27T15:50:00Z,1724,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 15:55:00,2026-04-27T15:55:00Z,1725,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:00:00,2026-04-27T16:00:00Z,1726,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:05:00,2026-04-27T16:05:00Z,1727,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:10:00,2026-04-27T16:10:00Z,1728,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:15:00,2026-04-27T16:15:00Z,1729,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:20:00,2026-04-27T16:20:00Z,1730,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:25:00,2026-04-27T16:25:00Z,1731,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:30:00,2026-04-27T16:30:00Z,1732,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:35:00,2026-04-27T16:35:00Z,1733,0.007950115949
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:40:00,2026-04-27T16:40:00Z,1734,0.0003746922885
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:45:00,2026-04-27T16:45:00Z,1735,0.0003674536129
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:50:00,2026-04-27T16:50:00Z,1736,0.000366033084
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 16:55:00,2026-04-27T16:55:00Z,1737,-0.0008407365531
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:00:00,2026-04-27T17:00:00Z,1738,0.001097489265
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:05:00,2026-04-27T17:05:00Z,1739,-0.0006274229381
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:10:00,2026-04-27T17:10:00Z,1740,-0.0008908412419
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:15:00,2026-04-27T17:15:00Z,1741,-0.0001717085834
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:20:00,2026-04-27T17:20:00Z,1742,0.0001412012789
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:25:00,2026-04-27T17:25:00Z,1743,-0.001084251096
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:30:00,2026-04-27T17:30:00Z,1744,-0.001029559644
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:35:00,2026-04-27T17:35:00Z,1745,-7.601488323e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:40:00,2026-04-27T17:40:00Z,1746,-0.0002342408407
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:45:00,2026-04-27T17:45:00Z,1747,-0.0004109484144
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:50:00,2026-04-27T17:50:00Z,1748,-0.000222594972
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 17:55:00,2026-04-27T17:55:00Z,1749,0.0003174046578
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:00:00,2026-04-27T18:00:00Z,1750,-0.0004785606288
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:05:00,2026-04-27T18:05:00Z,1751,0.001771491021
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:10:00,2026-04-27T18:10:00Z,1752,-0.0007662973949
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:15:00,2026-04-27T18:15:00Z,1753,0.0004418689641
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:20:00,2026-04-27T18:20:00Z,1754,-7.84925578e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:25:00,2026-04-27T18:25:00Z,1755,0.000701782119
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:30:00,2026-04-27T18:30:00Z,1756,-0.0002264946961
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:35:00,2026-04-27T18:35:00Z,1757,0.0002397133212
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:40:00,2026-04-27T18:40:00Z,1758,0.0001388005185
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:45:00,2026-04-27T18:45:00Z,1759,0.0003347614547
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:50:00,2026-04-27T18:50:00Z,1760,-0.0001674570667
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 18:55:00,2026-04-27T18:55:00Z,1761,4.276678374e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:00:00,2026-04-27T19:00:00Z,1762,-0.0004810611135
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:05:00,2026-04-27T19:05:00Z,1763,-0.0006882851012
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:10:00,2026-04-27T19:10:00Z,1764,-0.0004679624108
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:15:00,2026-04-27T19:15:00Z,1765,-0.0007803571061
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:20:00,2026-04-27T19:20:00Z,1766,-0.0008416390046
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:25:00,2026-04-27T19:25:00Z,1767,7.962585369e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:35:00,2026-04-27T19:35:00Z,1768,-0.0003873542883
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:40:00,2026-04-27T19:40:00Z,1769,-0.0005500200205
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:45:00,2026-04-27T19:45:00Z,1770,-0.0007082351367
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:50:00,2026-04-27T19:50:00Z,1771,-0.0002494489599
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 19:55:00,2026-04-27T19:55:00Z,1772,-2.131326801e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:00:00,2026-04-27T20:00:00Z,1773,3.960680624e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:05:00,2026-04-27T20:05:00Z,1774,-0.0001323694887
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:10:00,2026-04-27T20:10:00Z,1775,-0.0006487322971
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:15:00,2026-04-27T20:15:00Z,1776,-0.0006987754023
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:20:00,2026-04-27T20:20:00Z,1777,0.0001202327549
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:25:00,2026-04-27T20:25:00Z,1778,-0.0006596858148
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:30:00,2026-04-27T20:30:00Z,1779,-0.0005347620463
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:35:00,2026-04-27T20:35:00Z,1780,-0.0006821998977
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:40:00,2026-04-27T20:40:00Z,1781,0.0002768612176
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:45:00,2026-04-27T20:45:00Z,1782,1.121404784e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:50:00,2026-04-27T20:50:00Z,1783,-6.819487317e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 20:55:00,2026-04-27T20:55:00Z,1784,-0.0002490319894
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:00:00,2026-04-27T21:00:00Z,1785,-4.839264511e-05
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:05:00,2026-04-27T21:05:00Z,1786,-0.0002132164518
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:10:00,2026-04-27T21:10:00Z,1787,0.0002945745946
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:20:00,2026-04-27T21:20:00Z,1788,-0.0004851333797
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:25:00,2026-04-27T21:25:00Z,1789,7.886789717e-06
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:30:00,2026-04-27T21:30:00Z,1790,0.0002848006261
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:35:00,2026-04-27T21:35:00Z,1791,-0.0003896830895
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:40:00,2026-04-27T21:40:00Z,1792,0.0001199490216
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:45:00,2026-04-27T21:45:00Z,1793,-0.0002731541754
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 21:50:00,2026-04-27T21:50:00Z,1794,0.000248700846
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 22:15:00,2026-04-27T22:15:00Z,1795,-0.0002867628646
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 22:20:00,2026-04-27T22:20:00Z,1796,0.0002859567758
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 22:30:00,2026-04-27T22:30:00Z,1797,-0.0004822496267
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 22:55:00,2026-04-27T22:55:00Z,1798,0.0004766051716
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 23:00:00,2026-04-27T23:00:00Z,1799,0.0007011604612
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 23:05:00,2026-04-27T23:05:00Z,1800,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 23:10:00,2026-04-27T23:10:00Z,1801,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.27 23:35:00,2026-04-27T23:35:00Z,1802,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 00:00:00,2026-04-28T00:00:00Z,1803,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:05:00,2026-04-28T03:05:00Z,1804,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:10:00,2026-04-28T03:10:00Z,1805,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:20:00,2026-04-28T03:20:00Z,1806,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:30:00,2026-04-28T03:30:00Z,1807,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:35:00,2026-04-28T03:35:00Z,1808,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:45:00,2026-04-28T03:45:00Z,1809,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 03:50:00,2026-04-28T03:50:00Z,1810,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:00:00,2026-04-28T04:00:00Z,1811,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:05:00,2026-04-28T04:05:00Z,1812,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:25:00,2026-04-28T04:25:00Z,1813,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:35:00,2026-04-28T04:35:00Z,1814,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:40:00,2026-04-28T04:40:00Z,1815,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:45:00,2026-04-28T04:45:00Z,1816,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:50:00,2026-04-28T04:50:00Z,1817,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 04:55:00,2026-04-28T04:55:00Z,1818,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:00:00,2026-04-28T05:00:00Z,1819,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:05:00,2026-04-28T05:05:00Z,1820,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:10:00,2026-04-28T05:10:00Z,1821,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:20:00,2026-04-28T05:20:00Z,1822,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:25:00,2026-04-28T05:25:00Z,1823,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:30:00,2026-04-28T05:30:00Z,1824,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:35:00,2026-04-28T05:35:00Z,1825,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:40:00,2026-04-28T05:40:00Z,1826,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:45:00,2026-04-28T05:45:00Z,1827,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 05:55:00,2026-04-28T05:55:00Z,1828,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 06:10:00,2026-04-28T06:10:00Z,1829,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 06:15:00,2026-04-28T06:15:00Z,1830,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 06:20:00,2026-04-28T06:20:00Z,1831,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 06:25:00,2026-04-28T06:25:00Z,1832,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 06:50:00,2026-04-28T06:50:00Z,1833,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 07:40:00,2026-04-28T07:40:00Z,1834,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 07:55:00,2026-04-28T07:55:00Z,1835,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:00:00,2026-04-28T08:00:00Z,1836,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:10:00,2026-04-28T08:10:00Z,1837,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:15:00,2026-04-28T08:15:00Z,1838,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:30:00,2026-04-28T08:30:00Z,1839,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:35:00,2026-04-28T08:35:00Z,1840,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:40:00,2026-04-28T08:40:00Z,1841,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 08:55:00,2026-04-28T08:55:00Z,1842,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:00:00,2026-04-28T09:00:00Z,1843,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:05:00,2026-04-28T09:05:00Z,1844,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:10:00,2026-04-28T09:10:00Z,1845,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:15:00,2026-04-28T09:15:00Z,1846,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:20:00,2026-04-28T09:20:00Z,1847,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:30:00,2026-04-28T09:30:00Z,1848,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:35:00,2026-04-28T09:35:00Z,1849,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:40:00,2026-04-28T09:40:00Z,1850,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 09:50:00,2026-04-28T09:50:00Z,1851,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:05:00,2026-04-28T10:05:00Z,1852,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:10:00,2026-04-28T10:10:00Z,1853,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:15:00,2026-04-28T10:15:00Z,1854,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:20:00,2026-04-28T10:20:00Z,1855,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:25:00,2026-04-28T10:25:00Z,1856,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:30:00,2026-04-28T10:30:00Z,1857,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:35:00,2026-04-28T10:35:00Z,1858,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:40:00,2026-04-28T10:40:00Z,1859,
pv_m48_breadth_reintroduction_control,m48_plain,bounded_breadth_divergence_control,2026.04.28 10:45:00,2026-04-28T10:45:00Z,1860,
