thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 11:05:00,2026-04-17T11:05:00Z,528,0.0,-0.8636363745,0.0,1.379790187,-7.143513358e-05,-2.026564121
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 11:15:00,2026-04-17T11:15:00Z,529,0.0,-0.7008766532,0.0,1.247300982,2.041045445e-05,-1.392751217
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 11:20:00,2026-04-17T11:20:00Z,530,0.0,-0.625748992,0.0,1.134506345,-2.041003791e-05,-1.35316968
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 11:35:00,2026-04-17T11:35:00Z,531,0.0004921259824,-0.1213670075,-8.989572234e-05,0.6268962622,-0.0001020606069,-1.678362727
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 11:40:00,2026-04-17T11:40:00Z,532,0.001475651748,1.860521078,8.990380593e-05,0.9780192971,0.0,-1.603628159
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 11:45:00,2026-04-17T11:45:00Z,533,-0.001964636613,-0.5609682202,0.0001797914447,1.689306021,-0.0005307692918,-2.927690268
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 12:15:00,2026-04-17T12:15:00Z,534,0.0,-0.5423261523,0.0,1.651445627,0.000173639477,-1.003223896
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 12:35:00,2026-04-17T12:35:00Z,535,0.0,-0.5423261523,0.0001797429723,2.097180843,0.0,-1.494382024
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 12:50:00,2026-04-17T12:50:00Z,536,0.0,-0.5423261523,0.0001797429723,1.829318285,-7.150445163e-05,-0.8166406155
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 12:55:00,2026-04-17T12:55:00Z,537,-0.002460629912,-3.471192837,0.0,1.612358928,-3.064695557e-05,-0.8088642955
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:00:00,2026-04-17T13:00:00Z,538,0.0,-2.635231495,0.0,1.441153407,8.172772505e-05,-0.527568996
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:05:00,2026-04-17T13:05:00Z,539,0.0,-2.165645599,0.0,1.300783038,0.0001225815649,-0.08661100268
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:15:00,2026-04-17T13:15:00Z,540,0.0,-1.621934891,8.98553335e-05,1.63155508,-0.0001225853193,-0.927457571
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:20:00,2026-04-17T13:20:00Z,541,0.002466699574,0.380076021,-8.984725719e-05,1.01704669,2.043339191e-05,-0.9188251495
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:25:00,2026-04-17T13:25:00Z,542,-0.00196850393,-1.101645231,8.98553335e-05,1.485296845,3.064946213e-05,-0.6451690793
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:30:00,2026-04-17T13:30:00Z,543,-0.0004930966534,-1.337244511,0.0,1.398757219,0.0001021617427,0.1533930004
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:35:00,2026-04-17T13:35:00Z,544,0.001973359613,0.1896608174,-8.984725719e-05,0.6970966458,0.0001532269525,1.325661063
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:40:00,2026-04-17T13:40:00Z,545,-0.001477104845,-0.8625673652,8.98553335e-05,1.31982398,-0.0001532034803,0.1834887862
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 13:45:00,2026-04-17T13:45:00Z,546,0.001972386613,0.6375498176,-8.984725719e-05,0.5095101595,0.0001736572158,1.355809689
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 14:10:00,2026-04-17T14:10:00Z,547,-0.0004930966534,-1.039177418,-8.984725719e-05,0.252645582,-0.0001021231365,1.069998503
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 14:15:00,2026-04-17T14:15:00Z,548,0.001973359613,0.4981610775,-0.000179710667,-1.605910182,-5.106678509e-05,0.6230367422
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 14:20:00,2026-04-17T14:20:00Z,549,-0.001477104845,-0.5927489996,-8.987148613e-05,-2.273810148,-0.0002247053344,-1.173522353
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 14:35:00,2026-04-17T14:35:00Z,550,-0.002466699574,-2.591473818,8.987956244e-05,-1.431658268,-5.107826291e-05,-1.089803576
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 14:50:00,2026-04-17T14:50:00Z,551,0.0,-2.198484421,0.0,0.2049800158,-7.151540922e-05,-1.550619602
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 14:55:00,2026-04-17T14:55:00Z,552,0.0,-1.898337483,0.0,0.2049800158,0.0001532582683,-0.5210260749
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:05:00,2026-04-17T15:05:00Z,553,-0.0004943153472,-1.545454502,8.98553335e-05,0.9607689381,-0.000357529585,-2.398372889
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:10:00,2026-04-17T15:10:00Z,554,0.0004945598193,-1.140663028,-0.0002695417788,-1.300022483,0.0001021878415,-1.549262524
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:15:00,2026-04-17T15:15:00Z,555,-0.0004943153472,-1.298320532,0.0001797429723,0.2294157296,-8.174192044e-05,-1.770379901
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:20:00,2026-04-17T15:20:00Z,556,0.0,-1.186804652,0.0,0.2743516266,-0.0001021857533,-1.980555177
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:25:00,2026-04-17T15:25:00Z,557,-0.0004945598193,-1.31816411,0.0005391319864,3.212137938,-0.0001226354361,-2.163350344
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:30:00,2026-04-17T15:30:00Z,558,-0.004453240894,-2.772989035,0.0,2.528920174,-0.0002350800787,-2.526713848
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:35:00,2026-04-17T15:35:00Z,559,0.0004970178707,-2.152706146,0.000269420736,2.809380293,-0.0004293776001,-2.943959475
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:40:00,2026-04-17T15:40:00Z,560,0.001987084048,-1.23977828,0.0005386963603,3.154225588,-0.0001534150215,-2.621288061
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:45:00,2026-04-17T15:45:00Z,561,0.0004957858473,-0.9630083442,0.000358937541,2.894499302,0.0003068771039,-1.676876664
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:50:00,2026-04-17T15:50:00Z,562,-0.01288404316,-3.548809528,0.002063150285,3.625769615,-0.002147480845,-3.61542201
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 15:55:00,2026-04-17T15:55:00Z,563,-0.002008032054,-2.894325018,0.0004475875176,2.906056881,2.049621253e-05,-2.696585178
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:00:00,2026-04-17T16:00:00Z,564,-0.003018108662,-2.628259897,0.0,2.327306271,-0.0005123948213,-2.516366482
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:05:00,2026-04-17T16:05:00Z,565,0.0,-2.18280673,-0.0004473872541,1.747716308,-0.0003588602704,-2.289152384
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:10:00,2026-04-17T16:10:00Z,566,-0.00756811304,-2.505707502,0.0005371050211,1.798509955,-0.0008923442801,-2.369667053
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:15:00,2026-04-17T16:15:00Z,567,0.002541942056,-1.900223136,-8.946944581e-05,1.541938424,0.0002258518216,-1.897448897
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:20:00,2026-04-17T16:20:00Z,568,0.002535497071,-1.458577156,-0.0004473872541,1.164918065,0.0001539551013,-1.590034842
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:25:00,2026-04-17T16:25:00Z,569,0.00202326756,-1.133732796,0.0,1.053894997,0.0004412700364,-1.207799792
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:30:00,2026-04-17T16:30:00Z,570,0.006057546474,-0.475211978,-0.0005371050211,0.6809462309,0.0006154540461,-0.782358408
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:35:00,2026-04-17T16:35:00Z,571,-0.001003512298,-0.5075321794,0.0002686968073,0.7473298907,-0.0001537688804,-0.7826480865
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:40:00,2026-04-17T16:40:00Z,572,0.000502260169,-0.3886618316,-0.0001790831011,0.5702416897,-0.0005946644233,-1.020032406
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:45:00,2026-04-17T16:45:00Z,573,0.005522088148,0.2525567114,-0.0002686727676,0.3409064412,0.0003898395516,-0.7116804719
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:50:00,2026-04-17T16:50:00Z,574,-0.002995506627,-0.005774561316,0.0001791633113,0.3724551797,0.0006665709661,-0.2360138893
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 16:55:00,2026-04-17T16:55:00Z,575,0.0,0.07033573091,0.0002686968073,0.4719617963,-0.0003894280526,-0.406558603
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:00:00,2026-04-17T17:00:00Z,576,-0.003004506696,-0.2166976482,8.954155055e-05,0.4583583176,-0.0001025209931,-0.3969215155
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:05:00,2026-04-17T17:05:00Z,577,0.000502260169,-0.06095931679,0.0004476676404,0.7517834902,-0.0002768350532,-0.5269616246
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:10:00,2026-04-17T17:10:00Z,578,0.002510040067,0.3689428568,0.0002684803912,0.9571151733,0.0004615195212,-0.03907267004
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:15:00,2026-04-17T17:15:00Z,579,0.002503755735,0.8283547759,-8.946944581e-05,0.8525481224,0.0002255276777,0.3100085855
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:20:00,2026-04-17T17:20:00Z,580,0.0,0.9760927558,-0.0002684323408,0.4449947774,-0.0004817004956,-0.09420193732
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:25:00,2026-04-17T17:25:00Z,581,0.002497502603,1.615607381,0.000268504431,1.031762004,-0.0003588860272,-0.5660640001
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:30:00,2026-04-17T17:30:00Z,582,0.001993024489,1.750362754,-0.0001789548987,0.5401789546,0.0002769543207,0.0655747503
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:35:00,2026-04-17T17:35:00Z,583,-0.001989060082,1.259436011,0.0002684803912,1.189549923,-0.0002256040025,-0.3396040797
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:40:00,2026-04-17T17:40:00Z,584,0.002491280437,1.491685033,0.0,1.164624214,0.0005333661684,0.8385281563
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:45:00,2026-04-17T17:45:00Z,585,0.0,1.335756421,0.0002684083302,1.604800344,-0.0004100629303,-0.08955489844
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:50:00,2026-04-17T17:50:00Z,586,-0.0004970178707,1.210158229,0.0001788908703,1.829318285,0.0003589522676,0.6566099524
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 17:55:00,2026-04-17T17:55:00Z,587,0.002983590355,1.664024472,8.94294426e-05,1.801088929,0.0004100839724,1.660389781
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:00:00,2026-04-17T18:00:00Z,588,-0.007436787244,0.1265897304,-0.0003576857853,1.002861261,0.0002561974106,2.185469151
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:05:00,2026-04-17T18:05:00Z,589,0.0,0.0127215758,-0.0002683603088,0.444981128,0.0001024527155,2.10054636
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:10:00,2026-04-17T18:10:00Z,590,-0.002497502603,-0.6640197039,0.0,0.3703022301,-0.0001024422236,1.629416704
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:15:00,2026-04-17T18:15:00Z,591,-0.002003004542,-1.218997598,0.0,0.3067810237,0.0002868676092,1.970890045
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:20:00,2026-04-17T18:20:00Z,592,-0.001003512298,-1.463719726,-0.0002684323408,-0.337245822,0.0002560583525,2.165668964
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:25:00,2026-04-17T18:25:00Z,593,-0.00502260169,-2.253698349,0.0,-0.5120434761,0.0003276707721,2.297169209
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:30:00,2026-04-17T18:30:00Z,594,-0.002019182313,-2.236204863,-0.0001790029492,-1.200533748,0.0001023635778,2.083702803
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:35:00,2026-04-17T18:35:00Z,595,0.005058168899,-1.175170422,0.000179035007,-0.8113718629,-0.0006141185877,1.024014354
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:40:00,2026-04-17T18:40:00Z,596,0.002013084944,-0.8006141186,0.0,-0.9547225833,0.0004403887724,1.497974753
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:45:00,2026-04-17T18:45:00Z,597,0.003013561014,-0.2652152479,0.0,-0.9268440008,0.000429957814,1.840672493
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:50:00,2026-04-17T18:50:00Z,598,-0.002503755735,-0.7069750428,0.000268504431,0.04809397087,-0.0002558172855,1.333403587
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 18:55:00,2026-04-17T18:55:00Z,599,0.0,-0.6535978317,-0.0001789548987,-0.5565379858,-0.0001535296469,1.02965343
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:00:00,2026-04-17T19:00:00Z,600,0.003012048081,-0.07894518971,-8.949346375e-05,-0.8745596409,0.000337817095,1.314097524
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:05:00,2026-04-17T19:05:00Z,601,0.002002001973,0.3197884858,0.000268504431,0.07950542122,7.163397095e-05,1.291841388
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:10:00,2026-04-17T19:10:00Z,602,0.0,0.3744266331,0.0,0.04809397087,0.0002558172855,1.472530007
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:15:00,2026-04-17T19:15:00Z,603,0.0004995004856,0.4977181554,0.0002684323408,0.957459271,-0.0002557518601,1.067758322
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:20:00,2026-04-17T19:20:00Z,604,0.0,0.5668296218,0.0002683603088,1.684168935,-0.0002762826625,0.5987612605
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:25:00,2026-04-17T19:25:00Z,605,-0.000499251124,0.5442504287,-0.0001788588852,1.103420973,0.0001228262263,0.7340629697
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:30:00,2026-04-17T19:30:00Z,606,0.0004995004856,0.7329739332,0.0,1.181818128,0.0002558565466,1.150914431
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:35:00,2026-04-17T19:35:00Z,607,0.0,0.9405004978,0.0001788908703,1.858694434,-0.0002046328882,0.6716267467
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:40:00,2026-04-17T19:40:00Z,608,0.001997004496,1.386616826,-0.0002682883351,0.9215375781,3.070121602e-05,0.6669327617
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:45:00,2026-04-17T19:45:00Z,609,0.0,1.311342955,0.0,0.8575894237,-0.0001330345112,0.2535724044
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:50:00,2026-04-17T19:50:00Z,610,0.002491280437,1.693111777,-0.0001789068774,0.2294157296,-0.0001535217889,-0.3464289904
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 19:55:00,2026-04-17T19:55:00Z,611,-0.00248508947,1.020278692,0.0,0.2138963193,0.0002047271555,0.2403849214
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:00:00,2026-04-17T20:00:00Z,612,-0.002491280437,0.405957669,-8.946944581e-05,-0.1412644833,3.070278763e-05,0.2757595181
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:05:00,2026-04-17T20:05:00Z,613,-0.002497502603,-0.2772619724,-0.0001789548987,-0.7965662479,0.0003070184321,1.421968222
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:10:00,2026-04-17T20:10:00Z,614,0.002003004542,0.09858611971,-8.949346375e-05,-1.204020143,0.0004092322779,2.443926811
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:15:00,2026-04-17T20:15:00Z,615,0.0009995002765,0.3416353166,-0.0001790029492,-1.752445698,7.158635708e-05,2.479882956
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:20:00,2026-04-17T20:20:00Z,616,-0.002995506627,-0.9312559962,0.0,-1.647751093,-0.0002760990174,1.365278006
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:25:00,2026-04-17T20:25:00Z,617,0.007010515779,1.713996649,-0.0004475875176,-2.557036638,0.0005114356754,2.474485874
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:30:00,2026-04-17T20:30:00Z,618,-0.006961710751,-1.150303721,0.0002686727676,-1.58760643,-0.000204469703,1.648244143
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:35:00,2026-04-17T20:35:00Z,619,0.0,-1.328458428,0.0,-1.44779408,-0.0001022557626,1.243513465
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:40:00,2026-04-17T20:40:00Z,620,-0.004506760277,-2.690281868,-0.0002686005901,-1.861801267,0.0001533993345,1.476277351
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:45:00,2026-04-17T20:45:00Z,621,0.002515090629,-1.549522281,0.0001791151735,-1.308703542,0.0001022505312,1.537760258
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:50:00,2026-04-17T20:50:00Z,622,-0.0005017561489,-1.533435941,0.0,-1.186148286,-0.0004396323347,0.4300896823
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 20:55:00,2026-04-17T20:55:00Z,623,0.0005020080134,-1.234873533,0.0,-1.071681857,-7.159953384e-05,0.2141508162
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:00:00,2026-04-17T21:00:00Z,624,0.002007024596,-0.5472227931,0.0,-0.9801207185,-5.114618762e-05,0.01859500259
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:05:00,2026-04-17T21:05:00Z,625,0.0005007511354,-0.3562575877,0.0,-0.8891556859,0.0001022976066,0.2210381478
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:10:00,2026-04-17T21:10:00Z,626,0.002502502408,0.4354259372,8.954155055e-05,-0.6115095615,5.114357191e-05,0.3147010803
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:15:00,2026-04-17T21:15:00Z,627,-0.000499251124,0.2858223319,0.0,-0.5395900607,0.0003068457299,1.035446525
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:20:00,2026-04-17T21:20:00Z,628,-0.0004995004856,0.1801343262,0.0,-0.4613657892,-8.180042641e-05,0.7305861712
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:25:00,2026-04-17T21:25:00Z,629,0.0,0.2375270724,0.0003581341298,0.7637503743,-0.0003783579159,-0.4228892922
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:30:00,2026-04-17T21:30:00Z,630,-0.001499250415,-0.174208045,-0.0004475073947,-0.6629935503,0.0003785011359,0.6599649787
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:35:00,2026-04-17T21:35:00Z,631,-0.003003003076,-1.224441409,0.0002686246298,0.5056414008,-0.0001227106841,0.1199611947
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:40:00,2026-04-17T21:40:00Z,632,0.0005020080134,-0.9287377,-0.000179035007,-0.1644897461,0.0001022714496,0.4759963751
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:45:00,2026-04-17T21:45:00Z,633,0.0,-0.8716936707,-8.953353245e-05,-0.5655059218,0.0003272351751,1.934738636
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:50:00,2026-04-17T21:50:00Z,634,0.002007024596,-0.05882352963,-0.0001790831011,-1.556254148,0.0004089101567,2.869640589
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 21:55:00,2026-04-17T21:55:00Z,635,0.002003004542,0.7590896487,0.0001791151735,-0.3318133354,0.0005109287449,3.16140151
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:00:00,2026-04-17T22:00:00Z,636,0.0004997501383,0.8898079991,8.954155055e-05,0.3515615165,-0.0003268274304,1.950924397
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:05:00,2026-04-17T22:05:00Z,637,0.002497502603,2.103350639,-8.953353245e-05,-0.3753151596,-0.0001328170474,1.480574608
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:10:00,2026-04-17T22:10:00Z,638,0.002491280437,2.482644081,0.0,-0.3409971595,-0.0001532707975,1.038147211
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:15:00,2026-04-17T22:15:00Z,639,0.0,2.069617748,0.0,-0.3070760369,3.065885903e-05,1.005036592
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:20:00,2026-04-17T22:20:00Z,640,-0.00248508947,1.188761115,0.0,-0.4046415389,7.153514161e-05,1.059273005
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:25:00,2026-04-17T22:25:00Z,641,0.0004982561222,1.21920979,-0.0001790831011,-1.67185843,0.0003883058671,1.643792272
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:30:00,2026-04-17T22:30:00Z,642,0.0,1.109880686,0.0,-1.508301735,5.107304605e-05,1.542361021
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:35:00,2026-04-17T22:35:00Z,643,-0.002490039915,0.2160074115,0.0001791151735,-0.2246406972,0.0001021408752,1.543268681
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:40:00,2026-04-17T22:40:00Z,644,-0.002995506627,-0.8208281398,-0.0001790831011,-1.372487187,0.0003268174187,1.869654775
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:45:00,2026-04-17T22:45:00Z,645,0.0,-0.8071122766,0.0001791151735,-0.1524985731,3.062912219e-05,1.702591419
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 22:50:00,2026-04-17T22:50:00Z,646,0.002503755735,0.060177356,0.0,-0.1226278692,-5.104697266e-05,1.457425475
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 23:00:00,2026-04-17T23:00:00Z,647,0.00248508947,2.002092838,0.0,-0.09253795445,-5.103030344e-05,1.538664937
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 23:05:00,2026-04-17T23:05:00Z,648,0.0,1.735514164,8.954155055e-05,0.5243817568,0.0001530987211,1.63399744
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 23:10:00,2026-04-17T23:10:00Z,649,0.002478929004,2.011493206,-8.953353245e-05,0.08481889218,-5.102509385e-05,1.415829778
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.17 23:35:00,2026-04-17T23:35:00Z,650,0.002968827263,2.067210197,-8.955758676e-05,-2.193541288,-0.0002754652232,1.045558214
