queue_id,thesis_id,guard_family,source_artifact,scoring_mode,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,max_underwater_trade_count,max_underwater_start,max_underwater_end,max_drawdown,chunk_type,chunk_id,start_time,end_time,claim_boundary
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,hard_veto,59,16.06,196.475,180.415,1.0890169886,0.2722033898,0.5423728814,6.13984375,-6.682037037,0.9188580841,28,2026-05-18T17:15:00+00:00,2026-05-20T16:45:00+00:00,55.2,fifths,fifths_5,2026-05-18T10:05:00+00:00,2026-05-22T18:00:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,hard_veto,20,-51.775,18.3,70.075,0.2611487692,-2.58875,0.25,3.66,-4.6716666667,0.7834463075,20,2026-04-27T15:45:00+00:00,2026-04-29T15:45:00+00:00,56.075,rolling_worst_net,rolling_20_start_88,2026-04-27T14:45:00+00:00,2026-04-29T15:45:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,hard_veto,40,-38.5,37.1,75.6,0.4907407407,-0.9625,0.5,1.855,-3.78,0.4907407407,40,2026-04-16T10:05:00+00:00,2026-04-22T12:55:00+00:00,39.1,rolling_worst_net,rolling_40_start_18,2026-04-16T09:05:00+00:00,2026-04-22T12:55:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,100,-17.85,178.055,195.905,0.9088844083,-0.1785,0.5,3.5611,-3.9181,0.9088844083,64,2026-04-16T10:05:00+00:00,2026-04-24T17:50:00+00:00,52.625,thirds,thirds_1,2026-04-14T07:00:00+00:00,2026-04-28T19:50:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,100,33.215,208.15,174.935,1.1898705233,0.33215,0.53,3.9273584906,-3.7220212766,1.0551681999,62,2026-04-30T16:55:00+00:00,2026-05-08T15:30:00+00:00,58.725,thirds,thirds_2,2026-04-29T07:05:00+00:00,2026-05-12T19:20:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,99,106.58,376.995,270.415,1.3941349407,1.0765656566,0.6262626263,6.0805645161,-7.3085135135,0.831983755,45,2026-05-15T11:20:00+00:00,2026-05-20T16:45:00+00:00,57.22,thirds,thirds_3,2026-05-12T19:25:00+00:00,2026-05-22T18:05:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,60,-17.825,85.225,103.05,0.8270257157,-0.2970833333,0.5166666667,2.7491935484,-3.5534482759,0.7736692179,43,2026-04-16T10:05:00+00:00,2026-04-22T15:00:00+00:00,52.625,fifths,fifths_1,2026-04-14T07:00:00+00:00,2026-04-22T15:00:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,60,-27.575,129.78,157.355,0.8247593022,-0.4595833333,0.4666666667,4.635,-4.91734375,0.9425820597,32,2026-04-27T15:45:00+00:00,2026-04-30T19:05:00+00:00,78.625,fifths,fifths_2,2026-04-22T15:10:00+00:00,2026-04-30T19:05:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,60,48.415,126.525,78.11,1.6198310076,0.8069166667,0.5666666667,3.7213235294,-3.0042307692,1.2386942999,20,2026-05-04T08:00:00+00:00,2026-05-05T15:35:00+00:00,24.125,fifths,fifths_3,2026-04-30T19:10:00+00:00,2026-05-08T17:35:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,60,83.38,204.125,120.745,1.6905461924,1.3896666667,0.6,5.6701388889,-5.0310416667,1.1270307949,13,2026-05-15T11:20:00+00:00,2026-05-18T11:05:00+00:00,41.755,fifths,fifths_4,2026-05-11T07:30:00+00:00,2026-05-18T11:05:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,59,35.55,217.545,181.995,1.1953350367,0.6025423729,0.6101694915,6.0429166667,-7.912826087,0.7636862734,28,2026-05-18T17:15:00+00:00,2026-05-20T16:45:00+00:00,53.55,fifths,fifths_5,2026-05-18T11:30:00+00:00,2026-05-22T18:05:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,20,-51.775,18.3,70.075,0.2611487692,-2.58875,0.25,3.66,-4.6716666667,0.7834463075,20,2026-04-27T15:45:00+00:00,2026-04-29T15:45:00+00:00,56.075,rolling_worst_net,rolling_20_start_89,2026-04-27T14:45:00+00:00,2026-04-29T15:45:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,negative_control,40,-77.7,52.8,130.5,0.4045977011,-1.9425,0.375,3.52,-5.22,0.6743295019,40,2026-04-27T15:45:00+00:00,2026-05-01T15:40:00+00:00,81.15,rolling_worst_net,rolling_40_start_89,2026-04-27T14:45:00+00:00,2026-05-01T15:40:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,100,-17.85,178.055,195.905,0.9088844083,-0.1785,0.5,3.5611,-3.9181,0.9088844083,64,2026-04-16T10:05:00+00:00,2026-04-24T17:50:00+00:00,52.625,thirds,thirds_1,2026-04-14T07:00:00+00:00,2026-04-28T19:50:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,100,33.215,208.15,174.935,1.1898705233,0.33215,0.53,3.9273584906,-3.7220212766,1.0551681999,62,2026-04-30T16:55:00+00:00,2026-05-08T15:30:00+00:00,58.725,thirds,thirds_2,2026-04-29T07:05:00+00:00,2026-05-12T19:20:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,99,108.045,378.46,270.415,1.3995525396,1.0913636364,0.6262626263,6.1041935484,-7.3085135135,0.8352168382,45,2026-05-15T11:20:00+00:00,2026-05-20T16:45:00+00:00,57.22,thirds,thirds_3,2026-05-12T19:25:00+00:00,2026-05-22T18:00:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,60,-17.825,85.225,103.05,0.8270257157,-0.2970833333,0.5166666667,2.7491935484,-3.5534482759,0.7736692179,43,2026-04-16T10:05:00+00:00,2026-04-22T15:00:00+00:00,52.625,fifths,fifths_1,2026-04-14T07:00:00+00:00,2026-04-22T15:00:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,60,-27.575,129.78,157.355,0.8247593022,-0.4595833333,0.4666666667,4.635,-4.91734375,0.9425820597,32,2026-04-27T15:45:00+00:00,2026-04-30T19:05:00+00:00,78.625,fifths,fifths_2,2026-04-22T15:10:00+00:00,2026-04-30T19:05:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,60,48.415,126.525,78.11,1.6198310076,0.8069166667,0.5666666667,3.7213235294,-3.0042307692,1.2386942999,20,2026-05-04T08:00:00+00:00,2026-05-05T15:35:00+00:00,24.125,fifths,fifths_3,2026-04-30T19:10:00+00:00,2026-05-08T17:35:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,60,83.38,204.125,120.745,1.6905461924,1.3896666667,0.6,5.6701388889,-5.0310416667,1.1270307949,13,2026-05-15T11:20:00+00:00,2026-05-18T11:05:00+00:00,41.755,fifths,fifths_4,2026-05-11T07:30:00+00:00,2026-05-18T11:05:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,59,37.015,219.01,181.995,1.2033847084,0.6273728814,0.6101694915,6.0836111111,-7.912826087,0.7688291192,28,2026-05-18T17:15:00+00:00,2026-05-20T16:45:00+00:00,53.55,fifths,fifths_5,2026-05-18T11:30:00+00:00,2026-05-22T18:00:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,20,-51.775,18.3,70.075,0.2611487692,-2.58875,0.25,3.66,-4.6716666667,0.7834463075,20,2026-04-27T15:45:00+00:00,2026-04-29T15:45:00+00:00,56.075,rolling_worst_net,rolling_20_start_89,2026-04-27T14:45:00+00:00,2026-04-29T15:45:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,soft_veto,40,-77.7,52.8,130.5,0.4045977011,-1.9425,0.375,3.52,-5.22,0.6743295019,40,2026-04-27T15:45:00+00:00,2026-05-01T15:40:00+00:00,81.15,rolling_worst_net,rolling_40_start_89,2026-04-27T14:45:00+00:00,2026-05-01T15:40:00+00:00,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
