run_id,parent_run_id,source_type,queue_id,thesis_id,guard_family,source_artifact,scoring_mode,candidate_id,artifact_slug,feature_set_id,model_id,view_id,trade_index,direction,signal_timestamp,open_time,close_time,hold_bars,fixed_lot,entry_close,exit_close,point_return,proxy_net_profit,guard_score,hard_veto_flag,soft_veto_flag,negative_control_flag,guard_score_missing_flag,max_probability,probability_margin,decision_threshold,hour,month,session_slice,volatility_regime,adx_regime,vix_regime,usd_regime,rate_regime,spread_points_median_in_trade,proxy_boundary
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,18,long,2026-04-16T09:05:00+00:00,2026-04-16T09:05:00+00:00,2026-04-16T10:05:00+00:00,12,0.1,26349.9,26332.9,-17.0,-1.7,0.4737569061,0,0,0,0,0.5908937454,0.370521903,0.0707880876,9,2026-04,outside_cash,low_vol,mid_adx,low_vix,strong_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,19,long,2026-04-16T10:15:00+00:00,2026-04-16T10:15:00+00:00,2026-04-16T11:15:00+00:00,12,0.1,26343.65,26299.4,-44.25,-4.425,0.2635445363,0,0,0,0,0.52765733,0.284213379,0.0707880876,10,2026-04,outside_cash,low_vol,mid_adx,neutral_vix,neutral_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,20,long,2026-04-16T11:20:00+00:00,2026-04-16T11:20:00+00:00,2026-04-16T12:20:00+00:00,12,0.1,26303.4,26317.4,14.0,1.4,0.6283967391,0,0,0,0,0.4561832845,0.1604305804,0.0707880876,11,2026-04,outside_cash,low_vol,mid_adx,high_vix,strong_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,21,long,2026-04-16T12:25:00+00:00,2026-04-16T12:25:00+00:00,2026-04-16T13:25:00+00:00,12,0.1,26318.15,26303.9,-14.25,-1.425,0.4605379189,0,0,0,0,0.4907292426,0.2234657705,0.0707880876,12,2026-04,outside_cash,low_vol,mid_adx,neutral_vix,strong_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,22,long,2026-04-16T13:30:00+00:00,2026-04-16T13:30:00+00:00,2026-04-16T14:30:00+00:00,12,0.1,26279.65,26291.15,11.5,1.15,0.5008680556,0,0,0,0,0.4587420225,0.1342637539,0.0707880876,13,2026-04,outside_cash,low_vol,low_adx,neutral_vix,strong_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,23,long,2026-04-16T14:40:00+00:00,2026-04-16T14:40:00+00:00,2026-04-16T15:40:00+00:00,12,0.1,26278.15,26285.4,7.25,0.725,0.3800085251,0,0,0,0,0.4660611153,0.1574379802,0.0707880876,14,2026-04,outside_cash,mid_vol,mid_adx,neutral_vix,neutral_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,24,long,2026-04-16T15:50:00+00:00,2026-04-16T15:50:00+00:00,2026-04-16T16:50:00+00:00,12,0.1,26267.15,26152.9,-114.25,-11.425,0.5267412935,0,0,0,0,0.4609471858,0.1316490769,0.0707880876,15,2026-04,outside_cash,low_vol,low_adx,low_vix,neutral_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,25,long,2026-04-17T07:30:00+00:00,2026-04-17T07:30:00+00:00,2026-04-17T08:30:00+00:00,12,0.1,26352.1,26318.85,-33.25,-3.325,0.6651666667,0,1,0,0,0.6602475643,0.4487827271,0.0707880876,7,2026-04,outside_cash,low_vol,high_adx,low_vix,weak_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,26,long,2026-04-17T08:35:00+00:00,2026-04-17T08:35:00+00:00,2026-04-17T09:35:00+00:00,12,0.1,26330.35,26330.1,-0.25,-0.025,0.4477317554,0,0,0,0,0.5295587182,0.2273243368,0.0707880876,8,2026-04,outside_cash,low_vol,high_adx,neutral_vix,strong_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,27,long,2026-04-17T09:40:00+00:00,2026-04-17T09:40:00+00:00,2026-04-17T10:40:00+00:00,12,0.1,26329.85,26355.85,26.0,2.6,0.4536316472,0,0,0,0,0.4774493277,0.1850689948,0.0707880876,9,2026-04,outside_cash,low_vol,mid_adx,neutral_vix,strong_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,28,long,2026-04-17T10:45:00+00:00,2026-04-17T10:45:00+00:00,2026-04-17T11:45:00+00:00,12,0.1,26353.85,26387.85,34.0,3.4,0.5733333333,0,0,0,0,0.4608359039,0.1879491508,0.0707880876,10,2026-04,outside_cash,low_vol,low_adx,neutral_vix,weak_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,29,long,2026-04-17T12:15:00+00:00,2026-04-17T12:15:00+00:00,2026-04-17T13:15:00+00:00,12,0.1,26382.35,26400.85,18.5,1.85,0.4898564295,0,0,0,0,0.5045585036,0.2306411564,0.0707880876,12,2026-04,outside_cash,low_vol,high_adx,neutral_vix,weak_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,30,long,2026-04-17T13:25:00+00:00,2026-04-17T13:25:00+00:00,2026-04-17T14:25:00+00:00,12,0.1,26397.35,26416.85,19.5,1.95,0.5047662977,0,0,0,0,0.479352206,0.2160692811,0.0707880876,13,2026-04,outside_cash,low_vol,high_adx,low_vix,neutral_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,31,long,2026-04-17T15:50:00+00:00,2026-04-17T15:50:00+00:00,2026-04-17T16:50:00+00:00,12,0.1,26591.1,26582.1,-9.0,-0.9,0.9995551601,1,1,0,0,0.4910335541,0.2042374611,0.0707880876,15,2026-04,outside_cash,high_vol,high_adx,low_vix,weak_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,32,long,2026-04-20T07:05:00+00:00,2026-04-20T07:05:00+00:00,2026-04-20T08:05:00+00:00,12,0.1,26559.15,26551.65,-7.5,-0.75,0.4369266055,0,0,0,0,0.5911923051,0.2982511818,0.0707880876,7,2026-04,outside_cash,low_vol,low_adx,high_vix,neutral_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,33,long,2026-04-20T08:10:00+00:00,2026-04-20T08:10:00+00:00,2026-04-20T09:10:00+00:00,12,0.1,26548.9,26530.65,-18.25,-1.825,0.7085230147,0,1,0,0,0.5361073613,0.2239093781,0.0707880876,8,2026-04,outside_cash,low_vol,mid_adx,high_vix,strong_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,34,long,2026-04-20T09:15:00+00:00,2026-04-20T09:15:00+00:00,2026-04-20T10:15:00+00:00,12,0.1,26532.4,26575.15,42.75,4.275,0.4090682611,0,0,0,0,0.5314279795,0.236753583,0.0707880876,9,2026-04,outside_cash,low_vol,high_adx,neutral_vix,neutral_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,35,long,2026-04-20T10:20:00+00:00,2026-04-20T10:20:00+00:00,2026-04-20T11:20:00+00:00,12,0.1,26581.15,26534.4,-46.75,-4.675,0.4782502444,0,0,0,0,0.5309824944,0.2815198153,0.0707880876,10,2026-04,outside_cash,low_vol,high_adx,neutral_vix,weak_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,36,long,2026-04-20T11:25:00+00:00,2026-04-20T11:25:00+00:00,2026-04-20T12:25:00+00:00,12,0.1,26551.15,26575.9,24.75,2.475,0.3186839577,0,0,0,0,0.5004655719,0.1956243515,0.0707880876,11,2026-04,outside_cash,mid_vol,mid_adx,neutral_vix,strong_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,37,long,2026-04-20T12:30:00+00:00,2026-04-20T12:30:00+00:00,2026-04-20T13:30:00+00:00,12,0.1,26577.65,26577.9,0.25,0.025,0.5790840415,0,0,0,0,0.4610315263,0.1890109181,0.0707880876,12,2026-04,outside_cash,mid_vol,mid_adx,low_vix,strong_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,38,long,2026-04-20T13:35:00+00:00,2026-04-20T13:35:00+00:00,2026-04-20T14:35:00+00:00,12,0.1,26581.65,26580.9,-0.75,-0.075,0.4775372439,0,0,0,0,0.4862238467,0.2234211564,0.0707880876,13,2026-04,outside_cash,low_vol,high_adx,neutral_vix,weak_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,39,long,2026-04-20T14:40:00+00:00,2026-04-20T14:40:00+00:00,2026-04-20T15:40:00+00:00,12,0.1,26587.9,26610.65,22.75,2.275,0.3762591575,0,0,0,0,0.3979294598,0.0746580958,0.0707880876,14,2026-04,outside_cash,low_vol,low_adx,neutral_vix,weak_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,40,long,2026-04-20T16:00:00+00:00,2026-04-20T16:00:00+00:00,2026-04-20T17:00:00+00:00,12,0.1,26639.65,26629.15,-10.5,-1.05,0.3287410394,0,0,0,0,0.4159779847,0.0878782272,0.0707880876,16,2026-04,outside_cash,low_vol,high_adx,neutral_vix,neutral_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,41,long,2026-04-20T17:05:00+00:00,2026-04-20T17:05:00+00:00,2026-04-20T18:05:00+00:00,12,0.1,26642.9,26479.15,-163.75,-16.375,0.3585424923,0,0,0,0,0.4023449421,0.0919122994,0.0707880876,17,2026-04,cash_open,high_vol,high_adx,neutral_vix,neutral_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,42,long,2026-04-20T18:25:00+00:00,2026-04-20T18:25:00+00:00,2026-04-20T19:25:00+00:00,12,0.1,26577.4,26552.65,-24.75,-2.475,0.4690599396,0,0,0,0,0.4312463701,0.1358192265,0.0707880876,18,2026-04,cash_open,high_vol,high_adx,neutral_vix,weak_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,43,long,2026-04-21T07:30:00+00:00,2026-04-21T07:30:00+00:00,2026-04-21T08:30:00+00:00,12,0.1,26707.05,26714.05,7.0,0.7,0.3513806706,0,0,0,0,0.6259299517,0.3897977173,0.0707880876,7,2026-04,outside_cash,low_vol,low_adx,neutral_vix,neutral_usd,high_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,44,long,2026-04-21T08:45:00+00:00,2026-04-21T08:45:00+00:00,2026-04-21T09:45:00+00:00,12,0.1,26702.3,26728.3,26.0,2.6,0.5082352941,0,0,0,0,0.5953216553,0.3537031263,0.0707880876,8,2026-04,outside_cash,low_vol,mid_adx,high_vix,weak_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,45,long,2026-04-21T09:50:00+00:00,2026-04-21T09:50:00+00:00,2026-04-21T10:50:00+00:00,12,0.1,26727.8,26700.05,-27.75,-2.775,0.5367248062,0,0,0,0,0.5199256539,0.2531200945,0.0707880876,9,2026-04,outside_cash,low_vol,mid_adx,neutral_vix,neutral_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,46,long,2026-04-21T10:55:00+00:00,2026-04-21T10:55:00+00:00,2026-04-21T11:55:00+00:00,12,0.1,26693.3,26716.55,23.25,2.325,0.5808457711,0,0,0,0,0.4820694327,0.2072108686,0.0707880876,10,2026-04,outside_cash,low_vol,high_adx,low_vix,strong_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,47,long,2026-04-21T12:00:00+00:00,2026-04-21T12:00:00+00:00,2026-04-21T13:00:00+00:00,12,0.1,26699.3,26720.05,20.75,2.075,0.3554171385,0,0,0,0,0.4754541218,0.204534471,0.0707880876,12,2026-04,outside_cash,low_vol,mid_adx,neutral_vix,neutral_usd,neutral_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
run333D_screen_guarded_payload_cost_curve_and_pocket_risk_v1,run333C_materialize_guarded_veto_scoring_payloads_v1,guarded_signal_proxy_nonoverlap_hold12_not_mt5,pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,macro_rate_volatility_interaction,m48_plain,control_no_veto,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,run333C_pv_m48_macro_rate_volatility_guard__control_no_veto,48,long,2026-04-21T13:05:00+00:00,2026-04-21T13:05:00+00:00,2026-04-21T14:05:00+00:00,12,0.1,26735.3,26743.3,8.0,0.8,0.5002793296,0,0,0,0,0.4566895664,0.1509744823,0.0707880876,13,2026-04,outside_cash,low_vol,low_adx,low_vix,neutral_usd,low_rate,60.0,guarded_signal_curve_proxy_not_mt5_not_forward_decision
