queue_id,thesis_id,source_artifact,scoring_mode,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,max_underwater_trade_count,max_underwater_start,max_underwater_end,max_drawdown,axis,bucket,claim_boundary
pv_c56_volatility_cost_shape_sentry__control_no_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,control_no_veto,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,7.0066666667,-5.275,1.3282780411,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__control_no_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,control_no_veto,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,7.7721428571,-5.68875,1.3662303418,6,2026-05-15T21:00:00+00:00,2026-05-21T21:20:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__control_no_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,control_no_veto,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,9.3625,-6.2681818182,1.4936548223,14,2026-04-21T23:45:00+00:00,2026-05-15T22:20:00+00:00,34.75,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__hard_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,hard_veto,35,91.19,166.265,75.075,2.2146520147,2.6054285714,0.7142857143,6.6506,-7.5075,0.8858608059,11,2026-04-20T18:45:00+00:00,2026-05-06T17:35:00+00:00,19.575,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__hard_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,hard_veto,20,66.075,101.835,35.76,2.8477348993,3.30375,0.65,7.8334615385,-5.1085714286,1.533395715,5,2026-04-28T17:40:00+00:00,2026-05-06T18:40:00+00:00,17.425,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__hard_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,hard_veto,18,38.455,87.75,49.295,1.7800994016,2.1363888889,0.5555555556,8.775,-6.161875,1.4240795212,3,2026-05-15T17:35:00+00:00,2026-05-15T22:20:00+00:00,19.185,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,7.0066666667,-5.275,1.3282780411,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,7.7721428571,-5.68875,1.3662303418,6,2026-05-15T21:00:00+00:00,2026-05-21T21:20:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__soft_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,soft_veto,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,9.3625,-6.2681818182,1.4936548223,14,2026-04-21T23:45:00+00:00,2026-05-15T22:20:00+00:00,34.75,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,7.0066666667,-5.275,1.3282780411,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,7.7721428571,-5.68875,1.3662303418,6,2026-05-15T21:00:00+00:00,2026-05-21T21:20:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__negative_control,pv_c56_volatility_cost_shape_sentry,c56_plain,negative_control,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,9.3625,-6.2681818182,1.4936548223,14,2026-04-21T23:45:00+00:00,2026-05-15T22:20:00+00:00,34.75,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,7.0066666667,-5.275,1.3282780411,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,7.7721428571,-5.68875,1.3662303418,6,2026-05-15T21:00:00+00:00,2026-05-21T21:20:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__control_no_veto,pv_c56_session_liquidity_veto,c56_plain,control_no_veto,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,9.3625,-6.2681818182,1.4936548223,14,2026-04-21T23:45:00+00:00,2026-05-15T22:20:00+00:00,34.75,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,31,112.55,160.025,47.475,3.3707214323,3.6306451613,0.7096774194,7.2738636364,-5.275,1.378931495,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,21,65.925,108.81,42.885,2.537250787,3.1392857143,0.6666666667,7.7721428571,-6.1264285714,1.2686253935,4,2026-04-28T17:40:00+00:00,2026-05-04T17:35:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__hard_veto,pv_c56_session_liquidity_veto,c56_plain,hard_veto,19,23.925,81.425,57.5,1.4160869565,1.2592105263,0.4736842105,9.0472222222,-5.75,1.5734299517,8,2026-04-23T21:20:00+00:00,2026-05-07T22:50:00+00:00,23.3,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,7.0066666667,-5.275,1.3282780411,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,7.7721428571,-5.68875,1.3662303418,6,2026-05-15T21:00:00+00:00,2026-05-21T21:20:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,c56_plain,soft_veto,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,9.3625,-6.2681818182,1.4936548223,14,2026-04-21T23:45:00+00:00,2026-05-15T22:20:00+00:00,34.75,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,34,110.25,159.575,49.325,3.2351748606,3.2426470588,0.7058823529,6.6489583333,-4.9325,1.3479895253,5,2026-05-20T19:45:00+00:00,2026-05-22T17:40:00+00:00,15.475,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,21,89.825,121.56,31.735,3.8304710887,4.2773809524,0.7142857143,8.104,-5.2891666667,1.5321884355,4,2026-04-28T17:40:00+00:00,2026-05-04T17:35:00+00:00,16.275,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_session_liquidity_veto__negative_control,pv_c56_session_liquidity_veto,c56_plain,negative_control,20,36.01,87.025,51.015,1.7058708223,1.8005,0.55,7.9113636364,-5.6683333333,1.395712491,12,2026-04-21T23:45:00+00:00,2026-05-15T22:30:00+00:00,32.6,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,78,85.9,200.855,114.955,1.7472489235,1.1012820513,0.5512820513,4.6710465116,-3.2844285714,1.4221793563,25,2026-04-17T16:50:00+00:00,2026-04-30T14:45:00+00:00,21.225,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,88,57.02,199.945,142.925,1.3989504985,0.6479545455,0.5454545455,4.1655208333,-3.573125,1.1657920821,53,2026-04-21T23:45:00+00:00,2026-05-14T17:25:00+00:00,57.45,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__control_no_veto,pv_m48_macro_rate_volatility_guard,m48_plain,control_no_veto,133,-19.51,363.865,383.375,0.9491098794,-0.1466917293,0.5563909774,4.9170945946,-6.4978813559,0.7567227417,93,2026-04-28T13:15:00+00:00,2026-05-22T18:00:00+00:00,115.76,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,76,103.045,196.205,93.16,2.1061077716,1.3558552632,0.5657894737,4.5629069767,-2.823030303,1.6163152666,25,2026-04-17T17:15:00+00:00,2026-04-30T14:50:00+00:00,21.77,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,91,68.565,215.11,146.545,1.4678767614,0.7534615385,0.5494505495,4.3022,-3.5742682927,1.2036589444,50,2026-04-23T13:25:00+00:00,2026-05-14T17:25:00+00:00,62.425,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__hard_veto,pv_m48_macro_rate_volatility_guard,m48_plain,hard_veto,128,3.195,345.825,342.63,1.0093249278,0.0249609375,0.546875,4.9403571429,-5.9074137931,0.8362977973,38,2026-05-15T08:00:00+00:00,2026-05-22T18:00:00+00:00,66.875,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,78,85.9,200.855,114.955,1.7472489235,1.1012820513,0.5512820513,4.6710465116,-3.2844285714,1.4221793563,25,2026-04-17T16:50:00+00:00,2026-04-30T14:45:00+00:00,21.225,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,88,57.02,199.945,142.925,1.3989504985,0.6479545455,0.5454545455,4.1655208333,-3.573125,1.1657920821,53,2026-04-21T23:45:00+00:00,2026-05-14T17:25:00+00:00,57.45,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__soft_veto,pv_m48_macro_rate_volatility_guard,m48_plain,soft_veto,133,-19.51,363.865,383.375,0.9491098794,-0.1466917293,0.5563909774,4.9170945946,-6.4978813559,0.7567227417,93,2026-04-28T13:15:00+00:00,2026-05-22T18:00:00+00:00,115.76,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,78,81.5,196.455,114.955,1.7089730764,1.0448717949,0.5512820513,4.5687209302,-3.2844285714,1.3910245971,25,2026-04-17T16:50:00+00:00,2026-04-30T14:45:00+00:00,21.225,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,89,68.67,211.595,142.925,1.4804617807,0.7715730337,0.5505617978,4.3182653061,-3.573125,1.2085402291,53,2026-04-21T23:45:00+00:00,2026-05-14T17:25:00+00:00,57.45,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_macro_rate_volatility_guard__negative_control,pv_m48_macro_rate_volatility_guard,m48_plain,negative_control,132,-28.225,355.15,383.375,0.9263775677,-0.2138257576,0.553030303,4.8650684932,-6.4978813559,0.7487161163,92,2026-04-28T13:15:00+00:00,2026-05-22T15:55:00+00:00,115.76,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,78,85.9,200.855,114.955,1.7472489235,1.1012820513,0.5512820513,4.6710465116,-3.2844285714,1.4221793563,25,2026-04-17T16:50:00+00:00,2026-04-30T14:45:00+00:00,21.225,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,88,57.02,199.945,142.925,1.3989504985,0.6479545455,0.5454545455,4.1655208333,-3.573125,1.1657920821,53,2026-04-21T23:45:00+00:00,2026-05-14T17:25:00+00:00,57.45,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__control_no_veto,pv_m48_breadth_reintroduction_control,m48_plain,control_no_veto,133,-19.51,363.865,383.375,0.9491098794,-0.1466917293,0.5563909774,4.9170945946,-6.4978813559,0.7567227417,93,2026-04-28T13:15:00+00:00,2026-05-22T18:00:00+00:00,115.76,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,28,66.125,117.375,51.25,2.2902439024,2.3616071429,0.7142857143,5.86875,-6.40625,0.916097561,11,2026-05-18T18:55:00+00:00,2026-05-22T17:50:00+00:00,21.65,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,17,44.865,94.24,49.375,1.9086582278,2.6391176471,0.6470588235,8.5672727273,-8.2291666667,1.0410863061,11,2026-04-20T18:00:00+00:00,2026-05-15T20:40:00+00:00,38.85,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__hard_veto,pv_m48_breadth_reintroduction_control,m48_plain,hard_veto,14,33.585,59.1,25.515,2.3162845385,2.3989285714,0.6428571429,6.5666666667,-5.103,1.2868247436,6,2026-04-21T23:45:00+00:00,2026-05-13T18:50:00+00:00,16.425,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__soft_veto,pv_m48_breadth_reintroduction_control,m48_plain,soft_veto,34,96.015,171.09,75.075,2.2789210789,2.8239705882,0.6176470588,8.1471428571,-5.775,1.4107606679,5,2026-05-15T20:00:00+00:00,2026-05-19T19:05:00+00:00,16.5,usd,neutral_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__soft_veto,pv_m48_breadth_reintroduction_control,m48_plain,soft_veto,19,71.45,96.085,24.635,3.9003450375,3.7605263158,0.6842105263,7.3911538462,-4.1058333333,1.8001592481,4,2026-04-21T17:35:00+00:00,2026-04-28T19:50:00+00:00,13.375,usd,weak_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_m48_breadth_reintroduction_control__soft_veto,pv_m48_breadth_reintroduction_control,m48_plain,soft_veto,20,66.41,116.3,49.89,2.3311284827,3.3205,0.6,9.6916666667,-6.23625,1.5540856551,7,2026-04-21T23:45:00+00:00,2026-05-07T17:50:00+00:00,33.225,usd,strong_usd,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__control_no_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,control_no_veto,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,6.4141071429,-5.0583333333,1.2680277712,8,2026-04-23T22:25:00+00:00,2026-04-30T19:50:00+00:00,21.69,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__control_no_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,control_no_veto,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,10.675,-3.0808333333,3.4649715986,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__control_no_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,control_no_veto,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,8.9442307692,-7.5326923077,1.1873883074,12,2026-04-21T17:35:00+00:00,2026-05-11T18:40:00+00:00,39.1,rate,low_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__hard_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,hard_veto,37,116.95,177.75,60.8,2.9235197368,3.1608108108,0.7567567568,6.3482142857,-6.7555555556,0.9397027726,9,2026-04-27T18:40:00+00:00,2026-05-06T18:40:00+00:00,27.2,rate,neutral_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
pv_c56_volatility_cost_shape_sentry__hard_veto,pv_c56_volatility_cost_shape_sentry,c56_plain,hard_veto,12,56.865,73.675,16.81,4.3828078525,4.73875,0.5833333333,10.525,-3.362,3.1305770375,2,2026-05-20T19:45:00+00:00,2026-05-21T21:20:00+00:00,8.9,rate,high_rate,research_development_only_guarded_payload_cost_curve_pocket_screen_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
