row_index,timestamp_utc,split,selection_split_role,best_model_id,best_score,best_score_decile,score__sequence_context__good_shape_logreg_l2_balanced,score__sequence_plus_scalar_context__good_shape_logreg_l2_balanced,score__sequence_context__shape_score_extra_trees_depth5,score__sequence_plus_scalar_context__shape_score_extra_trees_depth5
33827,2025-04-30 18:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.602567795366653,8,0.602567795366653,0.5959861385551822,0.034058900170693365,-0.015310204197917298
33828,2025-04-30 18:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.47899058974225367,6,0.47899058974225367,0.4545298264036644,-0.2171549916733316,-0.12705440268899273
33831,2025-04-30 18:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5038088418783209,6,0.5038088418783209,0.5023868834435536,-0.023932735732895113,0.025994515113032912
33832,2025-04-30 18:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5172634453418339,7,0.5172634453418339,0.5089243246405357,0.029089777710179086,0.013440938755820833
33833,2025-04-30 18:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.652229240232396,9,0.652229240232396,0.6635119452614652,0.09513670023574217,0.14890191978493453
33834,2025-04-30 19:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5642318612081956,8,0.5642318612081956,0.5840445216327033,-0.1353494171522406,-0.09441880224949599
33835,2025-04-30 19:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6515050645238454,9,0.6515050645238454,0.673989097691027,0.018595685846944297,0.014334628153970656
33836,2025-04-30 19:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6097193963199842,8,0.6097193963199842,0.6395608154334185,0.04722942442864508,0.027905362834160168
33859,2025-04-30 21:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.13524465073964184,4,0.13524465073964184,0.1555233265123822,-0.08750956246162901,-0.04293743268214558
33861,2025-04-30 21:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.43217814516610703,5,0.43217814516610703,0.4513354541598895,-0.10066105570097739,-0.10442932172738251
33862,2025-04-30 21:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4928434379787678,6,0.4928434379787678,0.5063573424006595,0.05731588925334892,-0.027133835655566336
33863,2025-04-30 21:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5974414017323,8,0.5974414017323,0.609672437878828,-0.0325605046673015,0.0006585191312657925
33885,2025-05-01 17:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4961967441769754,6,0.4961967441769754,0.44939149555712027,-0.11206936834388317,-0.113949606199238
33886,2025-05-01 17:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6789941202617754,9,0.6789941202617754,0.6518018473313011,0.09317185930728818,0.03962537787549921
33887,2025-05-01 18:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6607410504019834,9,0.6607410504019834,0.631993606189627,-0.026649290086950488,0.0060108330318002865
33888,2025-05-01 18:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6539199324649672,9,0.6539199324649672,0.662941370110431,0.0845212877536681,0.10164693091833892
33897,2025-05-01 18:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6482956251015535,9,0.6482956251015535,0.735648914322329,0.07874684876306443,0.006627847029765832
33905,2025-05-01 19:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5443288532888165,7,0.5443288532888165,0.565857103627335,-0.13384402659160177,-0.09580142647611321
33939,2025-05-02 16:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4021367384389306,5,0.4021367384389306,0.433699355964651,0.02050199607513825,0.0435592958609752
33940,2025-05-02 16:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.281869208117653,4,0.281869208117653,0.27740139477465775,-0.27445783908693894,-0.2074733615923045
33941,2025-05-02 17:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.346412498666682,4,0.346412498666682,0.36116679712036454,0.007785902537780576,-0.04448037393491235
33942,2025-05-02 17:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3317344150494779,4,0.3317344150494779,0.359691569082561,-0.10557557051864153,-0.10957534854972888
33943,2025-05-02 17:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4354195800439815,5,0.4354195800439815,0.4582559034064258,-0.1179562052102856,-0.12863993448822097
33944,2025-05-02 17:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.46563028242354365,6,0.46563028242354365,0.48959762419760494,-0.2377669736648586,-0.20996321293832587
33945,2025-05-02 17:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5244689172116903,7,0.5244689172116903,0.5045872631101782,-0.0238429893196741,-0.014377814636762545
33946,2025-05-02 17:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.381961048309499,5,0.381961048309499,0.40907077597782254,0.04378623791327336,0.0503653374663525
33947,2025-05-02 17:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.46014238141219027,6,0.46014238141219027,0.44753960356287376,0.0222079043260679,-0.015862655285142923
33948,2025-05-02 17:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5499548887020979,7,0.5499548887020979,0.5334962480858744,0.08944414120284182,0.06257076825128169
33949,2025-05-02 17:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3792192718616009,5,0.3792192718616009,0.35913114024722353,-0.03037613142967702,0.007086968534498476
33950,2025-05-02 17:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5132717599644128,7,0.5132717599644128,0.49339947906396586,0.14881326365512432,0.08320314229697426
33951,2025-05-02 17:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5819080064432981,8,0.5819080064432981,0.5603546550897329,-0.04381513877881803,-0.02983969780725399
33952,2025-05-02 17:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6284313009084878,9,0.6284313009084878,0.6258096404523402,0.07969278111393259,0.06528171567806607
33953,2025-05-02 18:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5990851970276548,8,0.5990851970276548,0.6108567043170704,-0.20489000112299555,-0.14160000173012097
33954,2025-05-02 18:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6843871963977047,9,0.6843871963977047,0.7044119778476859,0.09491651901003312,-0.011454706896821919
34070,2025-05-06 17:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6360144142597622,9,0.6360144142597622,0.610129023906446,-0.019334417831692537,-0.03179393076203992
34076,2025-05-06 18:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7870626804358252,10,0.7870626804358252,0.8075284740433146,-0.0012733691895334648,-0.0407467950851051
34151,2025-05-07 18:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6248733338113914,8,0.6248733338113914,0.6006139514197788,0.03011854735200402,-0.018711931891529504
34153,2025-05-07 19:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7591827475614535,10,0.7591827475614535,0.7727478733084919,0.04413579775645119,0.0012515603298387692
34154,2025-05-07 19:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6559882068811416,9,0.6559882068811416,0.6714578824911067,0.033264906487271526,-0.024978870993077176
34178,2025-05-07 21:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.08112827898789016,3,0.08112827898789016,0.11772067864435216,0.15159261342486036,0.10816993592085801
34179,2025-05-07 21:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.35154985958060225,4,0.35154985958060225,0.40926173346029154,-0.039659868458440974,-0.06819863891525853
34180,2025-05-07 21:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3525717974155101,4,0.3525717974155101,0.39251253075522413,-0.08168650399349237,-0.13724988483739717
34181,2025-05-07 21:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3864726436326135,5,0.3864726436326135,0.403498020245182,-0.07853375613660898,-0.10375292956947105
34182,2025-05-07 21:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5760603107280695,8,0.5760603107280695,0.5719147648466563,-0.02777573823572489,-0.0269195599209331
34183,2025-05-07 21:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.22388821951293975,4,0.22388821951293975,0.2307543643354277,-0.15368611810935906,-0.1171834099703192
34184,2025-05-07 21:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4758385344444828,6,0.4758385344444828,0.4828368686710753,-0.08859339825845326,-0.10196032509686752
34185,2025-05-07 21:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5808278014333992,8,0.5808278014333992,0.5953755501046127,0.10307612687730124,0.1003084958244517
34186,2025-05-07 21:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.43235334891282046,5,0.43235334891282046,0.4498362871291205,0.07032563816168988,0.1033356306864426
34188,2025-05-07 22:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.2390972144370263,4,0.2390972144370263,0.21196140844893718,-0.16236223173531866,-0.15270992480129555
34198,2025-05-08 17:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5797737990832816,8,0.5797737990832816,0.613372954137558,-0.06835354158475215,-0.05018254475970735
34199,2025-05-08 17:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.49264647368712117,6,0.49264647368712117,0.529326195827937,0.06828673317541349,0.03228840382534542
34200,2025-05-08 17:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4645164400321929,6,0.4645164400321929,0.47860569055376645,-0.11137848810491234,-0.07969657176613917
34201,2025-05-08 17:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4993503523585265,6,0.4993503523585265,0.48850610790382615,-0.032232395672585686,-0.029218881728459822
34211,2025-05-08 18:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6164127180845879,8,0.6164127180845879,0.6035974065677193,0.18640418967141725,0.13550237487074268
34212,2025-05-08 18:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.33881302501483307,4,0.33881302501483307,0.31559146812565064,-0.03213838819411995,-0.027308353759751804
34213,2025-05-08 18:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4487683120569844,6,0.4487683120569844,0.4486665684103887,-0.158574620277101,-0.13473757268336686
34215,2025-05-08 18:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5005821973804874,6,0.5005821973804874,0.4770517706698006,-0.010007567808404816,-0.019818641503152656
34218,2025-05-08 19:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6025499850202782,8,0.6025499850202782,0.5908516096223697,0.09372166664362253,0.041593050076174753
34219,2025-05-08 19:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6524874105806868,9,0.6524874105806868,0.6494208914281685,-0.0631822334648401,-0.06985360238353763
34221,2025-05-08 19:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5444541603356009,7,0.5444541603356009,0.5322598518981217,0.022665336925564047,-0.016653001115380754
34222,2025-05-08 19:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7770974304456273,10,0.7770974304456273,0.7873395983680074,0.1379015787588191,0.0814238190990598
34223,2025-05-08 19:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5430202050683042,7,0.5430202050683042,0.5568078441642101,0.05997777355353781,0.02226885706074771
34228,2025-05-08 19:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7663011966968264,10,0.7663011966968264,0.8261723995966294,-0.01806528379078312,0.06422455993590526
34267,2025-05-09 17:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5140716164481721,7,0.5140716164481721,0.5445268485140479,0.05587537350760794,-0.03969753630476587
34276,2025-05-09 18:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7190022274238439,9,0.7190022274238439,0.722154096343143,-0.010391214417004285,0.01672230596406367
34324,2025-05-12 16:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.510204052940345,7,0.510204052940345,0.5036255284289313,0.038034519513360406,0.007121431284405402
34325,2025-05-12 17:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.24726274725904024,4,0.24726274725904024,0.28773317817005367,0.05235642680619097,0.0014188778027123276
34326,2025-05-12 17:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4347599813933442,5,0.4347599813933442,0.48849469304381643,-0.08585837506720102,-0.09479730420317593
34327,2025-05-12 17:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5047136536036012,6,0.5047136536036012,0.5417577846285341,0.05746046771411269,0.06446479973384912
34328,2025-05-12 17:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.49285273076689207,6,0.49285273076689207,0.48724536533144036,0.07286312628912882,0.02458564831795158
34329,2025-05-12 17:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4889100334756144,6,0.4889100334756144,0.48509214897862735,0.011185803180007423,0.053662505538093236
34330,2025-05-12 17:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5290772126630927,7,0.5290772126630927,0.5198818032688386,0.08502343693253997,0.09842259681013019
34331,2025-05-12 17:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.634701967679905,9,0.634701967679905,0.6335582412272923,0.05023797909164761,0.10514395876143019
34332,2025-05-12 17:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4212326019992731,5,0.4212326019992731,0.39623096143166264,0.10887563588268834,0.05910691874305971
34333,2025-05-12 17:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5204291982148501,7,0.5204291982148501,0.48633538316270614,-0.26026716358781116,-0.1900077684857306
34334,2025-05-12 17:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5161554451462117,7,0.5161554451462117,0.48611557630874636,0.08836597534523909,0.03750011027354478
34335,2025-05-12 17:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5674128770325854,8,0.5674128770325854,0.5469356000239504,-0.01978169627032538,0.09019625024389752
34336,2025-05-12 17:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6077452149652575,8,0.6077452149652575,0.5794638920503331,-0.13537797619105071,-0.1760708433803099
34337,2025-05-12 18:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6765705094884085,9,0.6765705094884085,0.6737061803757555,-0.0037605207816753003,0.09645143613847006
34373,2025-05-13 16:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6622793489735144,9,0.6622793489735144,0.6796324373652665,-0.10224315479941279,-0.05099125254853011
34374,2025-05-13 16:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.36318820955511566,4,0.36318820955511566,0.39597339987763,-0.2152328283270316,-0.1305931335889244
34375,2025-05-13 16:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.40856541038959376,5,0.40856541038959376,0.5021724985312764,-0.04814633161288171,-0.038027732276497854
34377,2025-05-13 16:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.44754237109249007,5,0.44754237109249007,0.49882627306013233,-0.02533684202055352,-0.013246977087077016
34380,2025-05-13 17:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5814825726182583,8,0.5814825726182583,0.649072506988031,0.06605376216808972,0.07256089435444092
34381,2025-05-13 17:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3588876468667016,4,0.3588876468667016,0.39229756520236103,-0.15011126509103287,-0.12362576759525125
34387,2025-05-13 17:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5352410109801032,7,0.5352410109801032,0.5375624802787421,-0.10541633664879357,-0.10137295488310899
34391,2025-05-13 18:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7387815222396823,10,0.7387815222396823,0.7812379335534904,0.12793881320202288,0.0912288469110251
34392,2025-05-13 18:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7720680406064692,10,0.7720680406064692,0.8003930034913312,0.1383754900750418,0.12201948582019372
34393,2025-05-13 18:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7107654617337142,9,0.7107654617337142,0.7758777535675232,-0.10523066635784659,-0.05570531513985073
34510,2025-05-15 19:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7807649118294063,10,0.7807649118294063,0.8564967009348972,0.017734721860584828,0.06175032958597453
34587,2025-05-19 16:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4227505747291382,5,0.4227505747291382,0.41625726567789906,-0.218676527371775,-0.16876811804054492
34588,2025-05-19 16:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.39637116894736124,5,0.39637116894736124,0.38607651896656586,0.022302124348136103,-0.012563554126184368
34589,2025-05-19 17:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5945646251426686,8,0.5945646251426686,0.6184037899804394,-0.03139446278212574,-0.04267980968707399
34590,2025-05-19 17:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.37846292518570224,5,0.37846292518570224,0.40335376624058555,-0.16950739631350636,-0.1434915677552964
34591,2025-05-19 17:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5403555389839644,7,0.5403555389839644,0.528123023045675,0.042492634194215506,-0.01737492051921231
34593,2025-05-19 17:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5559426323839903,8,0.5559426323839903,0.5217750419437583,-0.11366664280402879,-0.12668031300737856
34594,2025-05-19 17:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5264198000974328,7,0.5264198000974328,0.5088541145637833,0.1027023018153891,0.11246443268519268
34595,2025-05-19 17:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6022908313699225,8,0.6022908313699225,0.5714729212568432,0.059268760839825636,0.05856041934245332
34596,2025-05-19 17:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6691605114494815,9,0.6691605114494815,0.6329545906229194,0.02929713950051974,0.009452317168859805
34599,2025-05-19 17:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6890795250029236,9,0.6890795250029236,0.6708074451602098,0.003151999804812787,-0.0018742082564641334
34602,2025-05-19 18:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6755898674671136,9,0.6755898674671136,0.674913655433084,-0.13392685936483753,-0.0889037824990713
34604,2025-05-19 18:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7458680667609143,10,0.7458680667609143,0.7499454594653118,-0.07734605106202075,-0.07285647685456051
34709,2025-05-21 17:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5060444449097684,7,0.5060444449097684,0.5516936076633473,-0.07279668408640795,-0.05735007308286992
34711,2025-05-21 17:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6271352856717551,9,0.6271352856717551,0.6455574820224307,0.025977636950616133,0.022508910694533566
34712,2025-05-21 17:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.606030569934806,8,0.606030569934806,0.6267042449640384,0.008669877612647304,0.011455981965979347
34713,2025-05-21 17:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6305886186004094,9,0.6305886186004094,0.651384414298894,0.10477186636357537,0.03771898184104504
34715,2025-05-21 17:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5772977899828079,8,0.5772977899828079,0.5784576554400102,-0.08942276839772324,-0.10833457309462804
34718,2025-05-21 17:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6198284264459974,8,0.6198284264459974,0.6489614176685478,-0.012420814353621868,-0.016933977980041554
34719,2025-05-21 18:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6124281149321239,8,0.6124281149321239,0.6470238017659631,0.14309226122476001,0.098798693599602
34720,2025-05-21 18:05:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7025902365362421,9,0.7025902365362421,0.7305398986418332,0.0324858805287321,0.05782406016398822
34721,2025-05-21 18:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.692411225761193,9,0.692411225761193,0.7092520091720877,0.04726794484455888,0.06355532819049273
34722,2025-05-21 18:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6485944308107165,9,0.6485944308107165,0.6913341768159972,0.015006891443040979,-0.01075405175504045
34723,2025-05-21 18:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7381879584370378,10,0.7381879584370378,0.7632617950857089,0.09572859437030327,0.04644803646173488
34724,2025-05-21 18:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6983736780811479,9,0.6983736780811479,0.7324336089684168,0.02652219678399831,-0.010073645179569764
34725,2025-05-21 18:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7272840801381226,10,0.7272840801381226,0.7655725734293328,0.044233978750318315,-0.016270923764262497
34726,2025-05-21 18:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6920041309878631,9,0.6920041309878631,0.7387794135049313,-0.005873229083768815,0.025483981321332283
34728,2025-05-21 18:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6779728135098155,9,0.6779728135098155,0.7169785705380978,0.010985751502413089,0.07343834855602563
34731,2025-05-21 19:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.7329977765422265,10,0.7329977765422265,0.800090188018071,-0.07414246615038204,-0.00566298290247991
34742,2025-05-21 20:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.573750025234217,8,0.573750025234217,0.6749597460144717,0.15533181223346507,0.0823923843152174
34744,2025-05-21 20:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.33406943980234777,4,0.33406943980234777,0.3611628516230887,-0.17566595945880223,-0.12483483394387916
34745,2025-05-21 20:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3701908146207693,4,0.3701908146207693,0.39523465966632965,-0.13130232001125938,-0.14701374790098115
34746,2025-05-21 20:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5288098007682134,7,0.5288098007682134,0.5440761416274047,0.060822089598341504,0.12152725761679135
34747,2025-05-21 20:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.36004577951412403,4,0.36004577951412403,0.36946122062574666,-0.13557071608322244,-0.11252751444936343
34749,2025-05-21 21:00:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4440341438794611,5,0.4440341438794611,0.42049160051786216,0.025158183595731038,-0.027111775017200305
34751,2025-05-21 21:10:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.3920274941004287,5,0.3920274941004287,0.3529656224473532,-0.13015601386668715,-0.12316425052708559
34752,2025-05-21 21:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5028148386282387,6,0.5028148386282387,0.4302659639286829,0.0716157510017878,0.03302346586063264
34753,2025-05-21 21:20:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5036149782877716,6,0.5036149782877716,0.4375413965266285,-0.019344846998157857,-0.03504800226130493
34755,2025-05-21 21:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.39686325480426676,5,0.39686325480426676,0.3441140971201355,-0.11676112127136311,-0.13697092386857002
34756,2025-05-21 21:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5408686015247137,7,0.5408686015247137,0.4774583756807656,-0.10817538239887167,-0.12334745491532789
34757,2025-05-21 21:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5569272438224079,8,0.5569272438224079,0.4901488715170622,0.03721257030986599,0.0302563700712604
34758,2025-05-21 21:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.6552855227236055,9,0.6552855227236055,0.6070986045512189,-0.005366011110462456,-0.039375492687225525
34759,2025-05-21 21:50:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.707850184060255,9,0.707850184060255,0.6851568318924643,0.007845573237356226,0.0930205400506033
34811,2025-05-28 16:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.298224481640591,4,0.298224481640591,0.5174736425471069,-0.11674399867266137,-0.08083798157775511
34812,2025-05-28 16:45:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.43544045052054436,5,0.43544045052054436,0.6494443347798579,0.01355753793975512,-0.0222165973235016
34870,2025-05-29 16:55:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.4149529734005343,5,0.4149529734005343,0.3914647482394977,-0.06044914097405359,-0.08073450018043525
34874,2025-05-29 17:15:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5121624253980276,7,0.5121624253980276,0.5205113692792419,-0.2507935858390914,-0.20604061871040777
34876,2025-05-29 17:25:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5860823737551493,8,0.5860823737551493,0.5750744648780961,0.05236808219218949,0.04414141047832724
34877,2025-05-29 17:30:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.530520968754152,7,0.530520968754152,0.504267426080431,0.05795674328688939,0.0004905672154073953
34878,2025-05-29 17:35:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5689187455981963,8,0.5689187455981963,0.5218936692756603,0.11791695529302183,0.08136097095714379
34879,2025-05-29 17:40:00+00:00,validation,inner_validation,sequence_context__good_shape_logreg_l2_balanced,0.5846282574455433,8,0.5846282574455433,0.5321538763105355,-0.12757321052228865,-0.16732569168690514
