record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,followup_profile,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,23,1,40.15,40.15,0,inf,40.15,1.0,40.15,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,09,1,-34.95,0,-34.95,0.0,-34.95,0.0,,-34.95,,34.95,6.99,1,1.0,1,-1.0,thin_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,02,1,49.07,49.07,0,inf,49.07,1.0,49.07,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,16,58,529.47,1054.15,-524.68,2.009129,9.128793,0.637931,28.490541,-24.984762,1.140317,197.44,16.648257,8,0.62069,6,2.681675,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,20,15,5.99,47.47,-41.48,1.144407,0.399333,0.533333,5.93375,-5.925714,1.001356,17.18,3.315898,4,0.666667,2,0.348661,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,17,127,151.96,830.36,-678.4,1.223998,1.196535,0.543307,12.034203,-11.696552,1.028868,127.61,20.059104,75,0.818898,4,1.190816,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,18,50,131.56,307.25,-175.69,1.748819,2.6312,0.52,11.817308,-7.320417,1.614294,74.74,12.556491,22,0.74,4,1.760235,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,21,23,103.47,197.37,-93.9,2.101917,4.498696,0.73913,11.61,-15.65,0.741853,55.42,8.411116,3,0.347826,1,1.867016,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,03,1,41.34,41.34,0,inf,41.34,1.0,41.34,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,22,5,62.08,97.27,-35.19,2.764138,12.416,0.6,32.423333,-17.595,1.842758,35.19,6.445999,2,0.4,2,1.764138,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,12,2,-58.83,0,-58.83,0.0,-29.415,0.0,,-29.415,,58.83,11.766,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,19,12,56.1,102.13,-46.03,2.21877,4.675,0.75,11.347778,-15.343333,0.73959,44.43,8.738322,5,0.5,2,1.26266,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,23,1,41.58,41.58,0,inf,41.58,1.0,41.58,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,09,1,-33.11,0,-33.11,0.0,-33.11,0.0,,-33.11,,33.11,6.622,1,1.0,1,-1.0,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,02,1,49.07,49.07,0,inf,49.07,1.0,49.07,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,16,58,529.47,1054.15,-524.68,2.009129,9.128793,0.637931,28.490541,-24.984762,1.140317,197.44,16.648257,8,0.62069,6,2.681675,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,20,15,5.99,47.47,-41.48,1.144407,0.399333,0.533333,5.93375,-5.925714,1.001356,17.18,3.315898,4,0.666667,2,0.348661,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,17,127,151.96,830.36,-678.4,1.223998,1.196535,0.543307,12.034203,-11.696552,1.028868,127.61,20.059104,75,0.818898,4,1.190816,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,18,50,131.56,307.25,-175.69,1.748819,2.6312,0.52,11.817308,-7.320417,1.614294,74.74,12.556491,22,0.74,4,1.760235,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,21,23,103.47,197.37,-93.9,2.101917,4.498696,0.73913,11.61,-15.65,0.741853,55.42,8.411116,3,0.347826,1,1.867016,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,03,1,41.34,41.34,0,inf,41.34,1.0,41.34,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,22,5,62.08,97.27,-35.19,2.764138,12.416,0.6,32.423333,-17.595,1.842758,35.19,6.445999,2,0.4,2,1.764138,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,12,2,-58.83,0,-58.83,0.0,-29.415,0.0,,-29.415,,58.83,11.766,2,1.0,2,-1.0,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,19,12,56.1,102.13,-46.03,2.21877,4.675,0.75,11.347778,-15.343333,0.73959,44.43,8.738322,5,0.5,2,1.26266,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,23,1,41.58,41.58,0,inf,41.58,1.0,41.58,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,09,1,-33.11,0,-33.11,0.0,-33.11,0.0,,-33.11,,33.11,6.622,1,1.0,1,-1.0,thin_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,02,1,49.07,49.07,0,inf,49.07,1.0,49.07,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,16,54,492.5,924.69,-432.19,2.139545,9.12037,0.648148,26.419714,-22.746842,1.161467,159.73,14.290188,11,0.574074,5,3.083328,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,17,113,17.55,632.73,-615.18,1.028528,0.15531,0.522124,10.724237,-11.392222,0.941365,139.72,21.257626,57,0.831858,4,0.125608,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,18,45,147.72,324.13,-176.41,1.837367,3.282667,0.577778,12.466538,-9.284737,1.342692,54.07,8.869751,18,0.644444,4,2.732014,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,21,24,110.81,177.98,-67.17,2.649695,4.617083,0.791667,9.367368,-13.434,0.697288,32.62,5.077438,3,0.291667,1,3.396996,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,20,15,-36.92,36.87,-73.79,0.499661,-2.461333,0.4,6.145,-8.198889,0.749492,38.13,7.626,15,1.0,5,-0.968266,minor_negative_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,03,1,42.16,42.16,0,inf,42.16,1.0,42.16,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,12,2,-51.78,0,-51.78,0.0,-25.89,0.0,,-25.89,,51.78,10.356,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,22,3,59.06,81.85,-22.79,3.591487,19.686667,0.666667,40.925,-22.79,1.795744,22.79,3.916817,1,0.333333,1,2.591487,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,19,13,42.38,83.38,-41.0,2.033659,3.26,0.538462,11.911429,-6.833333,1.743136,35.29,6.938655,6,0.615385,4,1.200907,measured_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,23,1,34.41,34.41,0,inf,34.41,1.0,34.41,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,close_hour_report,09,1,-31.27,0,-31.27,0.0,-31.27,0.0,,-31.27,,31.27,6.254,1,1.0,1,-1.0,thin_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,16,54,492.5,924.69,-432.19,2.139545,9.12037,0.648148,26.419714,-22.746842,1.161467,159.73,14.290188,11,0.574074,5,3.083328,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,17,113,17.55,632.73,-615.18,1.028528,0.15531,0.522124,10.724237,-11.392222,0.941365,139.72,21.257626,57,0.831858,4,0.125608,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,18,45,147.72,324.13,-176.41,1.837367,3.282667,0.577778,12.466538,-9.284737,1.342692,54.07,8.869751,18,0.644444,4,2.732014,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,21,24,110.81,177.98,-67.17,2.649695,4.617083,0.791667,9.367368,-13.434,0.697288,32.62,5.077438,3,0.291667,1,3.396996,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,20,15,-36.92,36.87,-73.79,0.499661,-2.461333,0.4,6.145,-8.198889,0.749492,38.13,7.626,15,1.0,5,-0.968266,minor_negative_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,03,1,42.16,42.16,0,inf,42.16,1.0,42.16,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,12,2,-51.78,0,-51.78,0.0,-25.89,0.0,,-25.89,,51.78,10.356,2,1.0,2,-1.0,thin_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,22,3,59.06,81.85,-22.79,3.591487,19.686667,0.666667,40.925,-22.79,1.795744,22.79,3.916817,1,0.333333,1,2.591487,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,19,13,42.38,83.38,-41.0,2.033659,3.26,0.538462,11.911429,-6.833333,1.743136,35.29,6.938655,6,0.615385,4,1.200907,measured_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,23,1,34.41,34.41,0,inf,34.41,1.0,34.41,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,aih_core_role_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,close_hour_report,09,1,-31.27,0,-31.27,0.0,-31.27,0.0,,-31.27,,31.27,6.254,1,1.0,1,-1.0,thin_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_13_20_report_time,266,863.84,2534.22,-1670.38,1.517152,3.247519,0.56391,16.8948,-14.399828,1.173264,222.05,19.300444,66,0.789474,6,3.890295,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_21_23_report_time,30,275.81,392.72,-116.91,3.359165,9.193667,0.766667,17.074783,-16.701429,1.022355,57.69,6.921416,4,0.366667,1,4.780898,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,92.03,92.03,0,inf,46.015,1.0,46.015,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-97.91,0,-97.91,0.0,-32.636667,0.0,,-32.636667,,97.91,19.582,3,1.0,3,-1.0,negative_fragile_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_13_20_report_time,266,863.84,2534.22,-1670.38,1.517152,3.247519,0.56391,16.8948,-14.399828,1.173264,222.05,19.300444,66,0.789474,6,3.890295,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_21_23_report_time,30,275.81,392.72,-116.91,3.359165,9.193667,0.766667,17.074783,-16.701429,1.022355,57.69,6.921416,4,0.366667,1,4.780898,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_00_06_report_time,2,92.03,92.03,0,inf,46.015,1.0,46.015,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_rt_s264_aia_rep_trend_strength_adx_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_07_12_report_time,3,-97.91,0,-97.91,0.0,-32.636667,0.0,,-32.636667,,97.91,19.582,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_13_20_report_time,262,875.08,2341.36,-1466.28,1.596803,3.34,0.568702,15.713826,-12.975929,1.210998,203.69,16.601387,67,0.774809,6,4.296136,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_21_23_report_time,29,207.13,336.22,-129.09,2.604539,7.142414,0.724138,16.010476,-16.13625,0.992206,55.42,7.26772,8,0.482759,1,3.737459,measured_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,90.41,90.41,0,inf,45.205,1.0,45.205,,,0.0,0.0,0,0.0,0,,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-91.94,0,-91.94,0.0,-30.646667,0.0,,-30.646667,,91.94,18.388,3,1.0,3,-1.0,negative_fragile_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_13_20_report_time,262,875.08,2341.36,-1466.28,1.596803,3.34,0.568702,15.713826,-12.975929,1.210998,203.69,16.601387,67,0.774809,6,4.296136,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_21_23_report_time,29,207.13,336.22,-129.09,2.604539,7.142414,0.724138,16.010476,-16.13625,0.992206,55.42,7.26772,8,0.482759,1,3.737459,measured_slice
mt5_rt_s264_aia_rep_volatility_atr_followup_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,aia_dual_replacement_pressure_v2,noncalendar_state_guard_followup_pressure_not_retrained,routed_total,session_report,session_00_06_report_time,2,90.41,90.41,0,inf,45.205,1.0,45.205,,,0.0,0.0,0,0.0,0,,thin_slice
