ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c02_permission_only_tier_b_fallback_used_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c02_permission_only_tier_b_fallback_used_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c02_permission_only_tier_b_fallback_used_oos,Tier B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c02_permission_only_oos.htm,net_profit=;profit_factor=;trade_count=;signal_count=685;expectancy=;win_rate=,route_role=fallback_used;a_used=1062;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c02_permission_only_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c02_permission_only_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c02_permission_only_oos,Tier A+B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c02_permission_only_oos.htm,net_profit=160.98;profit_factor=1.05;trade_count=1171;signal_count=;expectancy=0.14;win_rate=45.69,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=376.35;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c03_abstention_only_tier_a_used_validation_is,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c03_abstention_only_tier_a_used_validation_is,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c03_abstention_only_tier_a_used_validation_is,Tier A,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c03_abstention_only_validation_is.htm,net_profit=;profit_factor=;trade_count=;signal_count=8359;expectancy=;win_rate=,route_role=primary_used;a_used=9807;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c03_abstention_only_tier_b_fallback_used_validation_is,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c03_abstention_only_tier_b_fallback_used_validation_is,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c03_abstention_only_tier_b_fallback_used_validation_is,Tier B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c03_abstention_only_validation_is.htm,net_profit=;profit_factor=;trade_count=;signal_count=1136;expectancy=;win_rate=,route_role=fallback_used;a_used=2354;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c03_abstention_only_validation_is,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c03_abstention_only_validation_is,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c03_abstention_only_validation_is,Tier A+B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c03_abstention_only_validation_is.htm,net_profit=-494.9;profit_factor=0.89;trade_count=1513;signal_count=;expectancy=-0.33;win_rate=52.08,route_role=routed_total;a_used=9807;b_fallback=2354;max_dd=927.64;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c03_abstention_only_tier_a_used_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c03_abstention_only_tier_a_used_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c03_abstention_only_tier_a_used_oos,Tier A,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c03_abstention_only_oos.htm,net_profit=;profit_factor=;trade_count=;signal_count=6519;expectancy=;win_rate=,route_role=primary_used;a_used=7584;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c03_abstention_only_tier_b_fallback_used_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c03_abstention_only_tier_b_fallback_used_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c03_abstention_only_tier_b_fallback_used_oos,Tier B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c03_abstention_only_oos.htm,net_profit=;profit_factor=;trade_count=;signal_count=609;expectancy=;win_rate=,route_role=fallback_used;a_used=1062;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c03_abstention_only_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c03_abstention_only_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c03_abstention_only_oos,Tier A+B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c03_abstention_only_oos.htm,net_profit=151.91;profit_factor=1.05;trade_count=1153;signal_count=;expectancy=0.13;win_rate=53.77,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=352.69;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c04_permission_abstention_tier_a_used_validation_is,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c04_permission_abstention_tier_a_used_validation_is,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c04_permission_abstention_tier_a_used_validation_is,Tier A,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c04_permission_abstention_validation_is.htm,net_profit=;profit_factor=;trade_count=;signal_count=6595;expectancy=;win_rate=,route_role=primary_used;a_used=9844;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c04_permission_abstention_tier_b_fallback_used_validation_is,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c04_permission_abstention_tier_b_fallback_used_validation_is,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c04_permission_abstention_tier_b_fallback_used_validation_is,Tier B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c04_permission_abstention_validation_is.htm,net_profit=;profit_factor=;trade_count=;signal_count=558;expectancy=;win_rate=,route_role=fallback_used;a_used=2366;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c04_permission_abstention_validation_is,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c04_permission_abstention_validation_is,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c04_permission_abstention_validation_is,Tier A+B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c04_permission_abstention_validation_is.htm,net_profit=-183.08;profit_factor=0.96;trade_count=1514;signal_count=;expectancy=-0.12;win_rate=42.8,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=477.31;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c04_permission_abstention_tier_a_used_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c04_permission_abstention_tier_a_used_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c04_permission_abstention_tier_a_used_oos,Tier A,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c04_permission_abstention_oos.htm,net_profit=;profit_factor=;trade_count=;signal_count=5185;expectancy=;win_rate=,route_role=primary_used;a_used=7584;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run32A_permission_abstention_overlap_broad_mt5_probe_v1__mt5_routed_c04_permission_abstention_tier_b_fallback_used_oos,38_decision_layer__permission_abstention_overlap,run32A_permission_abstention_overlap_broad_mt5_probe_v1,mt5_routed_c04_permission_abstention_tier_b_fallback_used_oos,Stage36 frontier01_permission_abstention_overlap,mt5_routed_c04_permission_abstention_tier_b_fallback_used_oos,Tier B,permission_abstention_overlap_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_inconclusive_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/38_decision_layer__permission_abstention_overlap/02_runs/run32A_permission_abstention_overlap_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run32A_permission_abstention_overlap_broad_mt5_probe_v1_routed_c04_permission_abstention_oos.htm,net_profit=;profit_factor=;trade_count=;signal_count=430;expectancy=;win_rate=,route_role=fallback_used;a_used=1062;b_fallback=;max_dd=;boundary=runtime_probe_only,completed,"Stage38 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
