bar_time_server,stage56_context_et_event_signal,stage258_source_feature_rank_bucket,stage258_source_feature_gate_short_tight_control,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,sma50_sma200_ratio,close_ema20_ratio,close_ema50_ratio,minutes_from_cash_open,is_us_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,log_return_1,log_return_3,hl_range,return_zscore_20,return_1_over_atr_14,close_open_ratio,gap_percent,close_prev_close_ratio,stage267_state_volatility_regime_expansion_score
2024.01.02 18:05:00,0,0,0,47.3878593445,-11.4929771423,-1,-0.132976531982,-26.4910068512,-57.6643638611,-122.666137695,0.991081476212,0.999035656452,0.995567500591,95,1,0,0,0.00120407587383,0.00249143783003,0.00144523091149,1.3207681179,0.856277108192,1.00121998787,-1.51356916831e-05,1.00120484829,0.809847870067
2024.01.02 18:10:00,0,0,0,45.4778671265,-9.47848129272,-1,-0.0900397226214,-22.3203411102,-56.0059776306,-123.448135376,0.991004049778,0.999411702156,0.996041476727,100,1,0,0,0.000314394099405,0.00218466226943,0.0011757700704,0.562100529671,0.226203128695,1.00033867359,-2.41879642999e-05,1.00031447411,0.777441101663
2024.01.02 18:15:00,0,0,0,42.6296958923,-2.74239826202,-1,-0.170485377312,-17.6349964142,-53.6913337708,-123.797019958,0.99094504118,1.00011539459,0.996881842613,105,1,0,0,0.00071608676808,0.00223455671221,0.00129272334743,0.79934579134,0.518257558346,1.00074350834,-2.72029064945e-05,1.00071632862,0.62615951247
2024.01.02 18:20:00,0,0,0,39.9797859192,-2.59076428413,-1,-0.0910258442163,-13.1011276245,-51.0473594666,-123.855239868,0.990896522999,1.00052535534,0.997449338436,110,1,0,0,0.000465030607302,0.00149551150389,0.000818142842036,0.517305731773,0.346775054932,1.00047123432,-6.04076285526e-06,1.00046515465,0.556653644653
2024.01.02 18:25:00,0,0,0,37.3290405273,-1.30494856834,-1,-0.0313745029271,-10.2875432968,-48.9421005249,-124.062759399,0.990835428238,1.00010085106,0.997152686119,115,1,0,0,-0.000413685454987,0.000767431920394,0.000987614039332,-0.28971222043,-0.314147830009,0.999622642994,-3.62277278327e-05,0.99958640337,0.517570093361
2024.01.02 18:35:00,0,0,0,32.6183738708,1.94047701359,-1,0.127012208104,-3.28765559196,-43.2901725769,-123.378883362,0.990768790245,1.0011087656,0.998498022556,125,1,0,0,0.000461645016912,0.000790659396444,0.000651583715808,0.353427946568,0.373039036989,1.00047981739,-1.81079049071e-05,1.00046169758,0.43514565501
2024.01.02 18:40:00,0,0,0,30.7461929321,2.80218601227,-1,0.223318204284,-1.18366467953,-40.8190116882,-123.014068604,0.990733683109,1.00075447559,0.998293459415,130,1,0,0,-0.000274547492154,0.000929797359277,0.000757372297812,-0.294622182846,-0.228034362197,0.999725461006,0,0.999725461006,0.371831532757
2024.01.02 18:45:00,0,0,0,29.0077419281,2.70014405251,-1,0.437900394201,1.02176988125,-38.1654815674,-122.434669495,0.990700006485,1.00102674961,0.998724937439,135,1,0,0,0.000380122597562,0.000567220151424,0.000591189484112,0.44946911931,0.327860027552,1.000395298,-1.50870973812e-05,1.00038015842,0.329571369196
2024.01.02 18:50:00,0,0,0,28.2074966431,7.97304725647,-1,0.600680530071,3.91862225533,-35.0103988647,-121.467018127,0.990685403347,1.00161707401,0.999504327774,140,1,0,0,0.000759812013712,0.000865387148224,0.0010759915458,0.78259575367,0.659332454205,1.0007661581,-6.03254557063e-06,1.00076007843,0.332706900238
2024.01.02 18:55:00,0,0,0,27.4644107819,7.5293803215,-1,0.56950122118,4.84598922729,-32.7224197388,-120.804985046,0.990667521954,1.00089216232,0.998918771744,145,1,0,0,-0.000630120688584,0.000509813951794,0.000883653294295,-0.797521233559,-0.555349171162,0.999376118183,-6.02796353633e-06,0.999370098114,0.330980445259
2024.01.02 19:05:00,0,0,0,26.3937759399,8.7931432724,-1,0.809376478195,7.1974158287,-27.8341617584,-118.991531372,0.990668654442,1.00125360489,0.999574303627,155,1,0,0,0.000283360423055,-2.10980961128e-05,0.000560612475965,0.244983807206,0.268661767244,1.00028038025,3.01489967569e-06,1.00028336048,0.291433611448
2024.01.02 19:15:00,0,0,0,25.539598465,7.04026842117,-1,0.607161819935,7.75171518326,-23.8405609131,-117.20879364,0.990701019764,1.0008084774,0.999370753765,165,1,0,0,-0.00014469990856,3.31633455062e-05,0.000605974753853,-0.58666408062,-0.146261438727,0.999870359898,-1.50718169607e-05,0.999855339527,0.193874123332
2024.01.02 19:20:00,0,1,0,24.0436382294,-2.04968523979,-1,0.393455296755,5.80829954147,-23.1158351898,-116.85005188,0.990699648857,0.999795138836,0.998402416706,170,1,0,0,-0.001034611254,-0.00128480838612,0.00149085267913,-1.81177842617,-1.00657165051,0.998983979225,-1.80887982424e-05,0.998965919018,0.235821937604
2024.01.02 19:25:00,0,0,0,22.6545314789,-1.93883943558,-1,0.212358340621,4.39576482773,-22.3434906006,-116.433937073,0.990708291531,0.999869227409,0.998522877693,175,1,0,0,6.0356585891e-05,-0.00111895462032,0.000763487769291,-0.125537052751,0.0598543174565,1.00005125999,9.05376145965e-06,1.0000603199,0.19011942061
2024.01.02 19:30:00,0,0,0,21.4491176605,-2.35705852509,-1,0.146153852344,3.03820109367,-21.723110199,-116.062927246,0.990712404251,0.999750673771,0.998441755772,180,1,0,0,-0.000144861929584,-0.00111911667045,0.000618725956883,-0.672796905041,-0.147698745131,0.999879300594,-2.41419056692e-05,0.999855160713,0.146072115364
2024.01.02 19:35:00,0,0,0,20.8154430389,-5.06081581116,-1,0.0988120958209,3.13961791992,-20.4920482635,-115.345733643,0.990724742413,1.0003695488,0.999134004116,185,1,0,0,0.00065774586983,0.000573240569793,0.00117933063302,0.831973910332,0.661727666855,1.00067603588,-1.81090526894e-05,1.00065791607,0.234960404913
2024.01.02 19:40:00,0,0,0,19.7572078705,-2.45904564857,-1,0.19333332777,3.68750786781,-19.0596618652,-114.469261169,0.990737199783,1.00061273575,0.999463260174,190,1,0,0,0.000307604146656,0.000820488086902,0.00055179320043,0.212276190519,0.319665312767,1.00025939941,4.82590548927e-05,1.00030767918,0.23012389689
2024.01.02 19:45:00,0,0,0,18.6998748779,2.13491129875,-1,0.17491748929,3.97193264961,-17.7657394409,-113.60256958,0.99072688818,1.0005325079,0.999461174011,195,1,0,0,-2.41223970079e-05,0.000941227655858,0.000759864691645,-0.33819425106,-0.0254460405558,0.999966859818,9.04578973859e-06,0.999975860119,0
2024.01.02 19:50:00,0,0,0,18.8891887665,-10.6077919006,-1,-0.0551142022014,1.56690824032,-17.9303474426,-113.442054749,0.990706562996,0.999160587788,0.998080670834,200,1,0,0,-0.00146048865281,-0.00117700686678,0.00194169476163,-2.58606815338,-1.43047308922,0.998561680317,-2.11073511309e-05,0.998540580273,0.25
2024.01.02 19:55:00,0,1,0,19.5344657898,-14.0124330521,-1,-0.213381126523,-1.89038395882,-18.9084320068,-113.716278076,0.990662157536,0.998361229897,0.997223198414,205,1,0,0,-0.000972830341198,-0.00245744129643,0.0010670068441,-1.55382823944,-0.94910377264,0.999030649662,-3.01974318972e-06,0.99902766943,0.25
2024.01.02 20:00:00,0,1,0,20.8040008545,-19.7331886292,-1,-0.456717133522,-5.93346405029,-20.5311794281,-114.373191833,0.990607976913,0.997694909573,0.996459901333,210,1,0,0,-0.000910241506062,-0.00334356050007,0.00121017394122,-1.2989398241,-0.875988602638,0.999087154865,3.02268222185e-06,0.999090194702,0.219648397047
2024.01.02 20:05:00,0,1,0,22.2637786865,-22.0202407837,-1,-0.57746475935,-9.108294487,-22.0584011078,-115.054405212,0.990545749664,0.997725486755,0.996398329735,215,1,0,0,-0.000208776793443,-0.00209184852429,0.000768620928284,-0.182409793139,-0.204753249884,0.999794244766,-3.02543480757e-06,0.999791264534,0.160177367784
2024.01.02 20:10:00,0,1,0,23.827381134,-23.1069087982,-1,-0.588575422764,-12.1913471222,-23.8162059784,-115.92527771,0.990467965603,0.997441530228,0.996008753777,220,1,0,0,-0.000553923542611,-0.00167294184212,0.000974933325779,-0.664120197296,-0.544576466084,0.999443233013,3.02606645164e-06,0.999446213245,0.135094980625
2024.01.02 20:15:00,0,1,0,24.9774665833,-19.8784122467,-1,-0.583555579185,-12.8706731796,-24.5494003296,-116.339691162,0.990419507027,0.998373448849,0.99689501524,225,1,0,0,0.000762700336054,0,0.00109520740807,1.4897595644,0.746744334698,1.0007750988,-1.21109724205e-05,1.00076293945,0.316698739986
2024.01.02 20:20:00,0,2,0,25.7309513092,-17.4580078125,-1,-0.534173846245,-12.5619831085,-24.7981452942,-116.53338623,0.990353107452,0.998817920685,0.997323691845,230,1,0,0,0.000320644670865,0.000529421493411,0.000610941904597,0.707870304585,0.323246836662,1.00033283234,-1.21017392303e-05,1.00032067299,0.296936652138
2024.01.02 20:25:00,0,1,0,25.6142406464,-12.218667984,-1,-0.420223236084,-11.1773691177,-24.4287624359,-116.414627075,0.990284800529,0.999411523342,0.997938513756,235,1,0,0,0.000532164180186,0.00161550927442,0.000752691121306,1.02642297745,0.546224951744,1.00054442883,-1.20978593259e-05,1.00053226948,0.203421157941
2024.01.02 20:30:00,0,1,0,25.1765365601,-9.7282037735,-1,-0.287043511868,-10.3603649139,-24.2293109894,-116.36743927,0.990210711956,0.999259769917,0.997798860073,240,1,0,0,-0.000229763434618,0.000623045430984,0.000695416587405,-0.120354607701,-0.240615338087,0.999857902527,-8.76628182596e-05,0.999770283699,0.222634239782
2024.01.02 20:35:00,-1,0,1,24.9283733368,-10.5063457489,-1,-0.310898929834,-8.83309841156,-23.570482254,-116.070831299,0.990135908127,0.999715685844,0.998293817043,245,1,0,0,0.000426229758887,0.000728630519006,0.00074952095747,0.894067645073,0.453653305769,1.00044751167,-2.11648530239e-05,1.00042629242,0.119825234795
2024.01.02 20:40:00,0,0,0,24.6099910736,-9.58022880554,-1,-0.265745729208,-7.57511281967,-22.9181461334,-115.747787476,0.990068852901,0.999734520912,0.998351871967,250,1,0,0,-9.06682726054e-06,0.000187399506103,0.000550056691281,0.193010419607,-0.00994249619544,1.00001811981,-2.72003580903e-05,0.999990940094,0.110573452478
2024.01.02 20:45:00,0,1,0,24.5373306274,-10.8661975861,-1,-0.282269835472,-7.37933111191,-22.7248725891,-115.635307312,0.99003213644,0.999311447144,0.997940897942,255,1,0,0,-0.000495778338518,-7.8615397797e-05,0.000683376099914,-0.571814656258,-0.553175985813,0.999531507492,-2.72006036539e-05,0.999504327774,0.116938404127
2024.01.02 20:50:00,0,1,0,24.713766098,-12.0510234833,-1,-0.392865568399,-7.70992040634,-22.7997207642,-115.654396057,0.99002802372,0.99905705452,0.997682213783,260,1,0,0,-0.000353845796781,-0.00085869099712,0.000937706092373,-0.307202517986,-0.393402844667,0.999652266502,-6.04757633482e-06,0.999646246433,0.0834671329668
2024.01.02 20:55:00,0,1,0,25.753030777,-19.2291908264,-1,-0.603725850582,-9.61472988129,-23.7488174438,-116.133720398,0.990035653114,0.99820047617,0.996769487858,265,1,0,0,-0.00104714906774,-0.00189677323215,0.00111128611024,-1.34424126148,-1.14344203472,0.998947381973,6.04971637586e-06,0.998953402042,0.167460121545
2024.01.02 21:00:00,0,1,0,27.3968982697,-25.627166748,-1,-0.608938574791,-11.9155492783,-25.0761909485,-116.853096008,0.990080296993,0.99779433012,0.996283710003,270,1,0,0,-0.000639117963146,-0.00204011285678,0.00124834489543,-0.73866969347,-0.679956555367,0.999342918396,1.8168164388e-05,0.999361097813,0.0980428909356
2024.01.02 21:05:00,0,0,0,29.2216186523,-27.1579933167,-1,-0.506502747536,-15.0615596771,-27.0495586395,-117.968818665,0.99011528492,0.997111797333,0.995483100414,275,1,0,0,-0.000988256186247,-0.00267452327535,0.00141032598913,-1.19535958767,-1.01400816441,0.999018311501,-6.05992681812e-06,0.999012231827,0.127586660617
2024.01.02 21:10:00,0,1,0,31.2200374603,-29.9630050659,-1,-0.505663990974,-17.2927379608,-28.7927970886,-119.051391602,0.99011027813,0.997260212898,0.995526015759,280,1,0,0,-0.000139525858685,-0.00176690006629,0.000970682362095,0.181333035231,-0.143239960074,0.999845325947,1.51647955136e-05,0.999860465527,0.151037881518
2024.01.02 21:15:00,0,1,0,31.8660774231,-21.305891037,-1,-0.286075353622,-17.1063957214,-29.4135112762,-119.623535156,0.990100562572,0.998289942741,0.996516227722,285,1,0,0,0.000852017372381,-0.000275764672551,0.00138507515658,1.73056030273,0.850174367428,1.00085842609,-6.06676485404e-06,1.00085234642,0.381523656619
2024.01.02 21:20:00,0,1,0,32.4659690857,-20.4773540497,-1,-0.227402478456,-16.9494934082,-30.005695343,-120.205955505,0.990109801292,0.998293697834,0.996484041214,290,1,0,0,-0.000175801789737,0.000536689709406,0.000527451746166,0.145168945193,-0.181443795562,0.999848484993,-2.42463920586e-05,0.999824225903,0.303096074237
2024.01.02 21:30:00,0,0,0,32.8067474365,-14.9175615311,-1,-0.279012352228,-14.8633785248,-30.100730896,-120.864326477,0.990183293819,0.999140202999,0.997322797775,300,1,0,0,0.000600027269684,0.000418162817368,0.000769501086324,1.30723154545,0.651567399502,1.00060319901,-3.03135016111e-06,1.00060021877,0.106687021871
2024.01.02 21:40:00,0,0,0,31.6566791534,-12.8934755325,-1,-0.426516413689,-13.6556978226,-30.1499595642,-121.465415955,0.990254163742,0.99855440855,0.996734678745,310,1,0,0,-0.00069713027915,-0.000233441212913,0.00080955948215,-1.09082710743,-0.757705032825,0.999312222004,-9.08983474801e-06,0.999303102493,0.134130375342
2024.01.02 21:45:00,0,0,0,31.5051269531,-14.2742490768,-1,-0.470258414745,-13.200293541,-30.1845798492,-121.774887085,0.990327656269,0.998809754848,0.996987223625,315,1,0,0,0.00013036999735,-0.000703098485246,0.000542667636182,0.411900132895,0.146051302552,1.00012731552,3.03205797536e-06,1.00013041496,0.142707529029
2024.01.02 21:50:00,0,0,0,31.4657020569,-14.3345174789,-1,-0.489565849304,-13.3682813644,-30.5025005341,-122.230995178,0.99040132761,0.998531103134,0.996689677238,320,1,0,0,-0.000433621753473,-0.00100038200617,0.000755211396609,-0.647540152073,-0.490843951702,0.999563455582,3.03166257254e-06,0.999566495419,0.185615445665
2024.01.02 21:55:00,0,0,0,32.1517715454,-20.0647163391,-1,-0.542640984058,-14.6180953979,-31.4044361115,-123.003463745,0.99044573307,0.997947156429,0.996052086353,325,1,0,0,-0.000801026821136,-0.00110427860636,0.00127183599398,-1.22271609306,-0.878309905529,0.999202311039,-3.0329774745e-06,0.999199271202,0.117253996349
2024.01.03 16:40:00,-1,0,0,23.0271873474,-5.29092741013,-1,-0.141355648637,-4.64407444,-13.7104711533,-56.6279792786,0.996707260609,0.999709427357,0.998875796795,10,1,1,0,-6.69757719152e-05,0.000566429051105,0.00174447277095,-0.163746923208,-0.0716000720859,1.00008225441,-0.000149168306962,0.999933004379,0.430765708787
2024.01.03 16:45:00,0,1,0,21.46900177,-0.523824095726,-1,-0.0738372057676,-2.18299269676,-12.3534116745,-56.0377197266,0.996696472168,1.00080549717,1.00005352497,15,1,1,0,0.0011805514805,0.00141804711893,0.0019765610341,1.99859797955,1.17102730274,1.00120258331,-2.13111852645e-05,1.00118124485,0.471760252863
2024.01.03 16:50:00,0,1,0,20.0066261292,-0.384205818176,-1,-0.0850986093283,-0.700533866882,-11.3096809387,-55.549495697,0.996684849262,1.00054979324,0.999861478806,20,1,1,0,-0.00019767563208,0.000915900047403,0.00159981020261,-0.465235769749,-0.188040852547,0.999784111977,1.82451785804e-05,0.999802350998,0.372406085001
2024.01.03 16:55:00,0,0,0,18.6487064362,-0.351073980331,-1,-0.0625219494104,0.0191608518362,-10.5562238693,-55.1658363342,0.996660113335,1.00030469894,0.999662399292,25,1,1,0,-0.000212925166124,0.000769950682297,0.00128985545598,-0.45275247097,-0.19927354157,0.999793171883,-6.08292839388e-06,0.999787092209,0.409087867938
2024.01.03 17:00:00,0,0,0,19.0942802429,-10.0565109253,-1,-0.138625025749,-0.801234602928,-10.5789194107,-55.1539649963,0.99663567543,0.999570786953,0.998927593231,30,1,1,0,-0.000779084046371,-0.00118968484458,0.0020854708273,-1.37564527988,-0.6820551157,0.999230325222,-9.12633549888e-06,0.999221205711,0.5
2024.01.03 17:05:00,0,0,0,17.7957706451,-0.378074765205,-1,-0.0515039712191,1.10307407379,-9.23140621185,-54.4275588989,0.996632397175,1.00091660023,1.00035464764,35,1,0,0,0.00144204462413,0.000450035440736,0.00311913830228,2.29499077797,1.12606906891,1.00144302845,0,1.00144302845,0.5
2024.01.03 17:10:00,0,0,0,16.5900096893,-0.32944047451,-1,0.0136619340628,-0.58815151453,-9.65581321716,-54.5669708252,0.996607542038,0.999226987362,0.998640120029,40,1,0,0,-0.00177090289071,-0.00110794231296,0.00246379687451,-2.33640265465,-1.29329693317,0.998236715794,-6.08019172432e-06,0.99823063612,0.539852897848
2024.01.03 17:15:00,0,0,0,17.3586578369,-11.7123737335,-1,-0.144394397736,-5.84488344193,-12.1511440277,-55.8079338074,0.996549069881,0.997174203396,0.996437072754,45,1,0,0,-0.00235388218425,-0.00268274033442,0.00261307810433,-2.47046709061,-1.61034786701,0.997673213482,-2.43638751272e-05,0.997648894787,0.635792219913
2024.01.03 17:20:00,0,0,0,18.305103302,-13.0650987625,-1,-0.19058765471,-9.38652038574,-14.1936731339,-56.9241600037,0.996483981609,0.997522592545,0.996661126614,50,1,0,0,8.85232657311e-05,-0.00403626170009,0.00095539848553,0.366169035435,0.0621749274433,1.00008547306,3.05266144096e-06,1.0000885725,0.65200405979
2024.01.03 17:25:00,0,0,0,19.4000530243,-14.2295875549,-1,-0.170090481639,-11.5878658295,-15.8181552887,-57.9125137329,0.99642598629,0.997854471207,0.996893942356,55,1,0,0,0.00010682798893,-0.00215853075497,0.00101633765735,0.351853191853,0.0766056999564,1.00014042854,-3.35763033945e-05,1.00010681152,0.670088806647
2024.01.03 17:30:00,0,0,0,19.3029212952,-7.97461557388,-1,-0.143611907959,-12.2428808212,-16.7874546051,-58.6295928955,0.996374905109,0.998436033726,0.997415959835,60,1,0,0,0.000418045528932,0.000613396812696,0.00151319161523,0.665965259075,0.298129290342,1.00040280819,1.52603261085e-05,1.00041818619,0.682197931152
2024.01.03 17:35:00,0,0,0,19.212726593,-7.4416809082,-1,-0.182777225971,-13.0390272141,-17.8642692566,-59.4439239502,0.996324241161,0.998292565346,0.99720710516,65,1,0,0,-0.00032343599014,0.000201437534997,0.00130616035312,-0.167004048824,-0.231640189886,0.999682724476,-6.10157894698e-06,0.999676644802,0.688343318386
2024.01.03 17:40:00,0,0,0,20.0175952911,-13.1321191788,-1,-0.199081510305,-16.1221618652,-20.206993103,-60.9650230408,0.996260046959,0.997004330158,0.995777904987,70,1,0,0,-0.00160652422346,-0.00151191465557,0.00234141922556,-1.53655648232,-1.09522199631,0.998382568359,1.22071060105e-05,0.998394787312,0.58258014571
2024.01.03 17:45:00,0,0,0,20.7649745941,-11.8765354156,-1,-0.195224717259,-15.8938179016,-21.0167484283,-61.7867355347,0.996222257614,0.998422622681,0.997145116329,75,1,0,0,0.00125550827943,-0.000674451875966,0.00201182672754,1.44698178768,0.835874021053,1.00125324726,3.05668322653e-06,1.0012563467,0.720058301894
2024.01.03 17:50:00,0,0,0,21.4589672089,-11.2891588211,-1,-0.252890169621,-16.0386581421,-21.9698886871,-62.715461731,0.996174991131,0.99824988842,0.996914446354,80,1,0,0,-0.000357247015927,-0.000708262901753,0.00101696152706,-0.23150639236,-0.243187338114,0.99963670969,6.10569577475e-06,0.999642789364,0.738633232098
2024.01.03 17:55:00,0,0,0,21.3453979492,-7.44250297546,-1,-0.262083381414,-14.6279964447,-22.0693244934,-63.2364006042,0.996137738228,0.99905359745,0.997710943222,85,1,0,0,0.000705211132299,0.0016034723958,0.00145570177119,0.805071592331,0.480930835009,1.00073599815,-3.05393878079e-05,1.00070548058,0.76498192965
2024.01.03 18:00:00,0,1,0,20.3514633179,-2.83507823944,-1,-0.224362879992,-11.1230792999,-20.8940658569,-63.091217041,0.996111869812,1.00030505657,0.999032258987,90,1,0,0,0.00128397718072,0.00163194129709,0.00181653047912,1.3396923542,0.862229943275,1.00126647949,1.83107149496e-05,1.00128483772,0.819545503617
2024.01.03 18:05:00,0,0,0,19.4512310028,3.2118537426,-1,-0.120111733675,-7.04908084869,-19.0857162476,-62.5582885742,0.996099829674,1.00097382069,0.999810397625,95,1,0,0,0.000770813901909,0.00276000215672,0.00139180326369,0.753103673458,0.520316064358,1.00075888634,1.21914790725e-05,1.00077116489,0.586344435428
2024.01.03 18:10:00,0,0,0,18.5025177002,2.45084524155,-1,-0.0489775314927,-5.0293469429,-18.0110969543,-62.3239898682,0.996075868607,1.00032114983,0.99922388792,100,1,0,0,-0.000618432008196,0.00143635901622,0.00113668222912,-0.573091030121,-0.423978120089,0.999384820461,-3.0455214528e-06,0.999381780624,0.630824472573
2024.01.03 18:15:00,0,0,0,17.4711742401,1.55482339859,-1,-0.149621471763,-3.68117117882,-17.1217288971,-62.1353302002,0.996062457561,1.00018024445,0.999137282372,105,1,0,0,-0.000121903649415,3.04782333842e-05,0.00112462975085,-0.0632440447807,-0.0849729403853,0.999847650528,3.04740551655e-05,0.999878108501,0.604698672445
2024.01.03 18:20:00,0,0,0,16.3519878387,0.662544906139,-1,-0.174211442471,-3.14856433868,-16.559179306,-62.0750274658,0.996046364307,0.999892771244,0.998884320259,110,1,0,0,-0.000298726750771,-0.00103906239383,0.00119508546777,-0.226148411632,-0.210662260652,0.999661684036,3.96210998588e-05,0.999701321125,0.606311228762
