record_view,tier_scope,candidate_id,candidate_alias,candidate_role,source_test_id,state_profile,state_feature,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,16,60,407.89,926.14,-518.25,1.787053,6.798167,0.6,25.726111,-21.59375,1.191368,167.45,16.60502,13,0.716667,6,2.435891,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,17,123,97.37,724.53,-627.16,1.155255,0.791626,0.569106,10.350429,-11.833208,0.874693,158.89,25.238262,75,0.813008,7,0.612814,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,18,48,102.06,272.87,-170.81,1.597506,2.12625,0.5625,10.106296,-8.13381,1.242505,49.04,8.766222,16,0.770833,4,2.081158,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,21,19,125.82,189.46,-63.64,2.977058,6.622105,0.736842,13.532857,-12.728,1.063235,37.84,5.701715,3,0.368421,1,3.325053,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,03,1,41.34,41.34,0,inf,41.34,1.0,41.34,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,20,10,40.89,59.43,-18.54,3.205502,4.089,0.8,7.42875,-9.27,0.801375,17.37,3.198188,5,0.5,1,2.354059,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,12,2,-51.35,0,-51.35,0.0,-25.675,0.0,,-25.675,,51.35,10.27,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,22,3,37.56,57.51,-19.95,2.882707,12.52,0.666667,28.755,-19.95,1.441353,19.95,3.912455,1,0.333333,1,1.882707,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,19,12,40.11,83.31,-43.2,1.928472,3.3425,0.75,9.256667,-14.4,0.642824,43.2,8.64,8,0.666667,3,0.928472,measured_slice(측정 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,23,1,31.54,31.54,0,inf,31.54,1.0,31.54,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,09,1,-28.52,0,-28.52,0.0,-28.52,0.0,,-28.52,,28.52,5.704,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,16,60,407.89,926.14,-518.25,1.787053,6.798167,0.6,25.726111,-21.59375,1.191368,167.45,16.60502,13,0.716667,6,2.435891,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,17,123,97.37,724.53,-627.16,1.155255,0.791626,0.569106,10.350429,-11.833208,0.874693,158.89,25.238262,75,0.813008,7,0.612814,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,18,48,102.06,272.87,-170.81,1.597506,2.12625,0.5625,10.106296,-8.13381,1.242505,49.04,8.766222,16,0.770833,4,2.081158,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,21,19,125.82,189.46,-63.64,2.977058,6.622105,0.736842,13.532857,-12.728,1.063235,37.84,5.701715,3,0.368421,1,3.325053,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,03,1,41.34,41.34,0,inf,41.34,1.0,41.34,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,20,10,40.89,59.43,-18.54,3.205502,4.089,0.8,7.42875,-9.27,0.801375,17.37,3.198188,5,0.5,1,2.354059,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,12,2,-51.35,0,-51.35,0.0,-25.675,0.0,,-25.675,,51.35,10.27,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,22,3,37.56,57.51,-19.95,2.882707,12.52,0.666667,28.755,-19.95,1.441353,19.95,3.912455,1,0.333333,1,1.882707,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,19,12,40.11,83.31,-43.2,1.928472,3.3425,0.75,9.256667,-14.4,0.642824,43.2,8.64,8,0.666667,3,0.928472,measured_slice(측정 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,23,1,31.54,31.54,0,inf,31.54,1.0,31.54,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_aih_trend_strength_disagreement_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength_disagreement,stage267_state_trend_strength_disagreement_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,09,1,-28.52,0,-28.52,0.0,-28.52,0.0,,-28.52,,28.52,5.704,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,16,61,566.17,1124.81,-558.64,2.013479,9.281475,0.639344,28.841282,-25.392727,1.135809,196.91,16.226885,8,0.606557,6,2.875273,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,20,17,21.32,79.26,-57.94,1.367967,1.254118,0.588235,7.926,-8.277143,0.957577,19.55,3.623659,5,0.588235,2,1.090537,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,17,133,60.53,879.19,-818.66,1.073938,0.455113,0.533835,12.382958,-13.204194,0.937805,166.72,26.073629,90,0.842105,5,0.363064,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,18,53,73.55,328.95,-255.4,1.28798,1.387736,0.509434,12.183333,-9.823077,1.240277,103.74,18.257013,23,0.867925,4,0.708984,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,21,26,137.86,230.61,-92.75,2.486361,5.302308,0.692308,12.811667,-11.59375,1.105049,52.21,7.565899,3,0.384615,2,2.64049,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,03,1,43.77,43.77,0,inf,43.77,1.0,43.77,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,22,4,175.64,175.64,0,inf,43.91,1.0,43.91,,,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,12,2,-70.6,0,-70.6,0.0,-35.3,0.0,,-35.3,,70.6,14.12,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,19,14,20.41,84.88,-64.47,1.316581,1.457857,0.642857,9.431111,-12.894,0.731434,44.15,8.689405,6,0.714286,2,0.462288,measured_slice(측정 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,23,1,51.62,51.62,0,inf,51.62,1.0,51.62,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,09,1,-34.03,0,-34.03,0.0,-34.03,0.0,,-34.03,,34.03,6.806,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,02,1,58.6,58.6,0,inf,58.6,1.0,58.6,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,16,61,566.17,1124.81,-558.64,2.013479,9.281475,0.639344,28.841282,-25.392727,1.135809,196.91,16.226885,8,0.606557,6,2.875273,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,20,17,21.32,79.26,-57.94,1.367967,1.254118,0.588235,7.926,-8.277143,0.957577,19.55,3.623659,5,0.588235,2,1.090537,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,17,133,60.53,879.19,-818.66,1.073938,0.455113,0.533835,12.382958,-13.204194,0.937805,166.72,26.073629,90,0.842105,5,0.363064,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,18,53,73.55,328.95,-255.4,1.28798,1.387736,0.509434,12.183333,-9.823077,1.240277,103.74,18.257013,23,0.867925,4,0.708984,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,21,26,137.86,230.61,-92.75,2.486361,5.302308,0.692308,12.811667,-11.59375,1.105049,52.21,7.565899,3,0.384615,2,2.64049,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,03,1,43.77,43.77,0,inf,43.77,1.0,43.77,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,22,4,175.64,175.64,0,inf,43.91,1.0,43.91,,,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,12,2,-70.6,0,-70.6,0.0,-35.3,0.0,,-35.3,,70.6,14.12,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,19,14,20.41,84.88,-64.47,1.316581,1.457857,0.642857,9.431111,-12.894,0.731434,44.15,8.689405,6,0.714286,2,0.462288,measured_slice(측정 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,23,1,51.62,51.62,0,inf,51.62,1.0,51.62,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,09,1,-34.03,0,-34.03,0.0,-34.03,0.0,,-34.03,,34.03,6.806,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_rt_s264_lc_return_shock_absorption_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,return_shock_absorption,stage267_state_return_shock_absorption_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,02,1,58.6,58.6,0,inf,58.6,1.0,58.6,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,16,60,608.48,1180.23,-571.75,2.064241,10.141333,0.65,30.262308,-27.22619,1.111515,229.67,17.845654,8,0.6,6,2.649366,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,17,131,-16.63,849.38,-866.01,0.980797,-0.126947,0.503817,12.869394,-13.323231,0.965936,206.36,32.471558,90,0.862595,7,-0.080587,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,19,14,67.85,117.04,-49.19,2.379345,4.846429,0.714286,11.704,-12.2975,0.951738,42.5,8.350526,5,0.428571,2,1.596471,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,18,51,120.54,375.24,-254.7,1.473263,2.363529,0.568627,12.93931,-11.577273,1.117648,104.34,17.433875,22,0.803922,4,1.155262,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,21,27,145.8,239.81,-94.01,2.550899,5.4,0.703704,12.621579,-11.75125,1.074063,53.84,7.695386,3,0.37037,2,2.708024,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,20,17,35.69,94.4,-58.71,1.607903,2.099412,0.588235,9.44,-8.387143,1.125532,21.61,3.901778,5,0.529412,2,1.65155,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,03,1,45.4,45.4,0,inf,45.4,1.0,45.4,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,22,3,123.2,123.2,0,inf,41.066667,1.0,41.066667,,,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,12,2,-69.2,0,-69.2,0.0,-34.6,0.0,,-34.6,,69.2,13.84,2,1.0,2,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,23,1,54.48,54.48,0,inf,54.48,1.0,54.48,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,09,1,-33.11,0,-33.11,0.0,-33.11,0.0,,-33.11,,33.11,6.622,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,tier_only_total,close_hour_report,02,1,62.7,62.7,0,inf,62.7,1.0,62.7,,,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_rt_s264_lc_volatility_regime_expansion_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_regime_expansion,stage267_state_volatility_regime_expansion_score,pool_wide_state_feature_engineering_score_table_extension_not_retrained,routed_total_duplicate_boundary,close_hour_report,16,60,608.48,1180.23,-571.75,2.064241,10.141333,0.65,30.262308,-27.22619,1.111515,229.67,17.845654,8,0.6,6,2.649366,measured_slice(측정 구간)
