record_view,matched_split,matched_tier_scope,trade_index,direction,open_time,close_time,net_profit,hold_bars,mae,mfe,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,markov_state,mk_state_score,mk_state_confidence,mk_state_entropy_inv,p_long,threshold,state_score_band,confidence_band,entropy_inv_band,p_long_band,hold_bucket,feature_match_status
mt5_tier_a_only_validation_is,validation,Tier A,67,buy,2025-09-05 20:20:00,2025-09-05 21:15:00,-1.37,11.0,6.0950000000000735,1.5049999999999273,-0.9102990033223032,late,vol_mid,range_or_weak_trend,adx_lt20,0,1.0,0.9737021327,0.8245282769,0.9416193073108371,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_validation_is,validation,Tier A,68,buy,2025-09-08 19:45:00,2025-09-11 16:50:00,13.69,829.0,8.515000000000146,23.072000000000116,0.5933599167822439,mid,vol_low,downtrend,adx_20_25,0,1.0,0.9741119742,0.8266684413,0.9412415437937093,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,69,buy,2025-09-11 17:50:00,2025-09-16 16:55:00,28.73,1429.0,3.664999999999782,40.608000000000175,0.7074960598896739,early,vol_mid,range_or_weak_trend,adx_lt20,0,1.0,0.977157414,0.8428835273,0.9413536931173639,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,70,buy,2025-09-16 17:55:00,2025-09-17 18:25:00,-12.06,294.0,13.722000000000117,1.6799999999999273,-7.17857142857174,early,vol_low,downtrend,adx_gt25,0,1.0,0.9785180092,0.8503172994,0.9414293556597412,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,71,buy,2025-09-17 20:30:00,2025-09-17 21:30:00,3.09,12.0,11.856999999999971,11.279999999999928,0.27393617021276767,late,vol_low,downtrend,adx_gt25,0,1.0,0.9763242006,0.8383909464,0.9416597206186784,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_validation_is,validation,Tier A,72,buy,2025-09-18 16:55:00,2025-09-18 17:55:00,8.47,12.0,1.994999999999709,14.71700000000019,0.5755249031731936,early,vol_low,downtrend,adx_gt25,0,1.0,0.9727518559,0.8196020722,0.941245014978503,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_validation_is,validation,Tier A,73,buy,2025-09-18 20:50:00,2025-09-19 17:45:00,1.7,251.0,7.9210000000002765,8.138999999999943,0.20887086865708465,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9797356725,0.8570779562,0.9421242998517657,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,74,buy,2025-09-19 18:40:00,2025-09-22 16:40:00,10.63,840.0,0.12000000000007277,15.879999999999928,0.6693954659949654,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9806375504,0.8621541262,0.9420309037143486,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,75,buy,2025-09-22 19:05:00,2025-09-23 18:00:00,2.39,275.0,1.070000000000073,10.765999999999986,0.22199516997956562,mid,vol_low,downtrend,adx_gt25,0,1.0,0.9802742004,0.8601017594,0.9416187230406533,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,76,buy,2025-09-25 19:10:00,2025-09-25 20:55:00,-11.85,21.0,13.431999999999972,1.2049999999999272,-9.834024896266154,mid,vol_mid,downtrend,adx_20_25,0,1.0,0.9752418399,0.8326191306,0.9415124251488373,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_validation_is,validation,Tier A,77,buy,2025-09-26 19:50:00,2025-09-26 21:25:00,4.61,19.0,0.6950000000000728,4.929999999999928,0.9350912778904803,mid,vol_mid,downtrend,adx_20_25,0,1.0,0.9705640674,0.8084448576,0.941156459415673,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,1,buy,2025-10-01 19:55:00,2025-10-02 16:50:00,8.909999999999998,251.0,0.3950000000000728,24.170999999999914,0.36862355715526995,mid,vol_low,downtrend,adx_gt25,0,1.0,0.9792672396,0.854464829,0.942080627177841,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,2,buy,2025-10-02 20:30:00,2025-10-03 17:40:00,1.8399999999999999,254.0,3.6529999999998837,10.775,0.1707656612529002,late,vol_low,downtrend,adx_20_25,0,1.0,0.9820120335,0.870010674,0.9423277097541566,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,3,buy,2025-10-03 18:50:00,2025-10-03 21:05:00,-18.41,27.0,20.070000000000075,3.1049999999999276,-5.929146537842328,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9798641801,0.8577974439,0.941941767419935,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,4,buy,2025-10-06 16:40:00,2025-10-06 17:45:00,-3.35,13.0,5.308000000000175,1.9549999999999272,-1.7135549872123401,early,vol_low,downtrend,adx_gt25,0,1.0,0.9720327258,0.8159068227,0.9414348550208609,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,5,buy,2025-10-06 19:00:00,2025-10-07 19:20:00,-20.720000000000002,292.0,21.98500000000022,6.854999999999928,-3.0226112326769106,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.981348753,0.8662007451,0.9421583401619079,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,6,buy,2025-10-07 20:20:00,2025-10-09 17:40:00,16.99,544.0,5.370000000000073,35.38500000000022,0.4801469549244,late,vol_mid,downtrend,adx_gt25,0,1.0,0.9809701443,0.8640418649,0.9419254381777492,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,7,buy,2025-10-20 18:45:00,2025-10-21 17:40:00,-6.31,275.0,10.813999999999943,5.626000000000204,-1.1215783860646589,mid,vol_low,downtrend,adx_gt25,0,1.0,0.976585269,0.8397939205,0.9416972155739675,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,8,buy,2025-10-21 18:45:00,2025-10-21 21:00:00,3.07,27.0,3.231999999999971,6.429999999999928,0.4774494556765217,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9814195633,0.8666057587,0.9419362294897782,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,9,buy,2025-10-23 21:10:00,2025-10-24 16:40:00,24.24,234.0,3.432000000000335,26.82599999999984,0.903600984119889,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9720603824,0.8160486221,0.9413888858909143,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,10,buy,2025-10-24 17:40:00,2025-10-24 18:45:00,0.88,13.0,7.870000000000073,3.4049999999999274,0.25844346549192915,early,vol_low,downtrend,adx_gt25,0,1.0,0.9788560867,0.852183938,0.9413155084994596,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,11,buy,2025-10-24 20:20:00,2025-10-27 18:15:00,34.6,839.0,5.404999999999927,35.215000000000146,0.9825358511997688,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9809640646,0.8640071154,0.9417828821169532,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,12,buy,2025-10-27 19:15:00,2025-10-29 18:40:00,33.61,569.0,1.719999999999709,42.20400000000009,0.7963700123211053,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9821157455,0.8706094623,0.942375927636259,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,13,buy,2025-11-03 18:45:00,2025-11-04 18:15:00,-29.6,282.0,43.26499999999979,9.745000000000074,-3.0374551051821217,mid,vol_mid,downtrend,adx_20_25,0,1.0,0.9795148373,0.8558440804,0.9418217061208417,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,14,buy,2025-11-25 21:25:00,2025-11-26 18:05:00,30.74,248.0,4.482999999999811,31.109000000000016,0.9881384808254841,late,vol_low,downtrend,adx_20_25,0,1.0,0.9750128388,0.8314070702,0.9412810917105066,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,15,buy,2025-11-26 21:35:00,2025-12-02 16:55:00,23.34,1672.0,13.221000000000277,28.94099999999999,0.8064683321239767,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9801610708,0.8594649434,0.9418425489820724,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,16,buy,2025-12-02 17:55:00,2025-12-02 18:55:00,-13.43,12.0,23.727999999999884,1.1349999999998546,-11.832599118944247,early,vol_high,downtrend,adx_gt25,0,1.0,0.9738923311,0.8255203962,0.9415393565647217,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,17,buy,2025-12-03 17:40:00,2025-12-04 19:15:00,6.21,307.0,6.2409999999999854,16.298999999999797,0.3810049696300434,early,vol_high,downtrend,adx_20_25,0,1.0,0.9785909653,0.8507195711,0.9415448841762051,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,18,buy,2025-12-04 20:30:00,2025-12-04 21:30:00,-8.97,12.0,13.215000000000146,1.0229999999999564,-8.768328445748175,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9802750349,0.8601064682,0.9417536100028312,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,19,buy,2025-12-05 18:10:00,2025-12-05 21:20:00,-1.32,38.0,8.040000000000147,2.934999999999855,-0.44974446337310575,early,vol_high,downtrend,adx_gt25,0,1.0,0.9791494608,0.8538100123,0.9414140746629789,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,20,buy,2025-12-08 16:55:00,2025-12-08 17:55:00,-9.54,12.0,11.284999999999854,0.6150000000001455,-15.512195121947547,early,vol_low,downtrend,adx_20_25,0,1.0,0.9769393802,0.8417038321,0.9411861696865271,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,21,buy,2025-12-08 18:55:00,2025-12-08 20:10:00,4.17,15.0,5.009999999999855,5.0900000000001455,0.8192534381139255,mid,vol_low,downtrend,adx_gt25,0,1.0,0.9785718322,0.8506140113,0.9417075165081759,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,22,buy,2025-12-09 16:55:00,2025-12-09 19:05:00,11.32,26.0,1.1100000000002184,11.589999999999783,0.9767040552200356,early,vol_mid,downtrend,adx_gt25,0,1.0,0.9798327088,0.8576211333,0.9418217061208417,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,23,buy,2025-12-09 20:20:00,2025-12-09 21:45:00,-3.66,17.0,4.485000000000219,0.7399999999997817,-4.945945945947405,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.978967309,0.8527997732,0.9413994523100467,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,24,buy,2025-12-15 20:40:00,2025-12-16 16:55:00,-0.83,243.0,27.139999999999784,8.390000000000146,-0.09892729439809124,late,vol_low,downtrend,adx_20_25,0,1.0,0.973400414,0.8229587078,0.9414788165434472,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,25,buy,2025-12-22 17:10:00,2025-12-29 17:25:00,3.4699999999999998,2019.0,10.090000000000146,23.8,0.14579831932773107,early,vol_mid,downtrend,adx_gt25,0,1.0,0.9789218903,0.8525482416,0.9420831961924926,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,26,buy,2025-12-29 18:45:00,2025-12-31 17:20:00,-11.02,559.0,13.170000000000073,10.495000000000074,-1.0500238208670722,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9770562053,0.8423354626,0.9417100591746917,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,27,buy,2026-01-05 19:05:00,2026-01-06 18:25:00,3.27,280.0,13.240000000000146,11.350000000000001,0.28810572687224667,mid,vol_low,downtrend,adx_20_25,0,1.0,0.9793909192,0.855153203,0.941693327248975,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,28,buy,2026-01-06 19:30:00,2026-01-06 20:45:00,4.29,15.0,0.1850000000002183,4.514999999999782,0.9501661129568565,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9798151851,0.8575229645,0.9420656173940873,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,29,buy,2026-01-07 18:40:00,2026-01-08 16:40:00,-22.380000000000003,264.0,23.05,8.990000000000146,-2.4894327030032968,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9739696383,0.8259240985,0.9414350956890544,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,30,buy,2026-01-09 17:00:00,2026-01-09 18:00:00,7.87,12.0,12.060000000000219,14.064999999999783,0.5595449697831583,early,vol_mid,downtrend,adx_gt25,0,1.0,0.9721038342,0.8162710071,0.94126473121049,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,31,buy,2026-01-09 19:00:00,2026-01-12 16:40:00,-2.69,836.0,26.340000000000146,7.589999999999782,-0.35441370223979934,mid,vol_mid,range_or_weak_trend,adx_lt20,0,1.0,0.973801136,0.8250445724,0.9413093627671539,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,32,buy,2026-01-12 17:40:00,2026-01-12 21:05:00,6.49,41.0,3.7599999999998546,9.340000000000146,0.6948608137044859,early,vol_mid,downtrend,adx_gt25,0,1.0,0.979138732,0.8537505865,0.9413155084994596,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,33,buy,2026-01-15 17:20:00,2026-01-15 18:30:00,1.92,14.0,7.4600000000002185,4.639999999999782,0.4137931034482953,early,vol_mid,downtrend,adx_20_25,0,1.0,0.9706130028,0.8086917996,0.9411324180050816,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,34,buy,2026-01-15 20:15:00,2026-01-16 21:20:00,-19.990000000000002,301.0,28.60499999999993,2.3649999999997817,-8.452431289641373,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9789633751,0.8527780175,0.9415243197316171,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,35,buy,2026-01-20 19:15:00,2026-01-20 20:15:00,-7.99,12.0,10.635000000000218,0.9149999999997818,-8.732240437160552,mid,vol_high,range_or_weak_trend,adx_lt20,0,1.0,0.9773808718,0.8440962434,0.9418878678646363,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,36,buy,2026-01-26 18:35:00,2026-01-27 16:45:00,5.44,266.0,7.2100000000002185,13.945000000000073,0.3901039799211167,mid,vol_low,downtrend,adx_gt25,0,1.0,0.9795149565,0.8558446765,0.942021184268892,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,37,buy,2026-01-27 19:00:00,2026-01-28 17:35:00,11.5,271.0,4.184999999999855,27.02999999999993,0.4254532001479848,mid,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9778551459,0.8466804028,0.9414240186939148,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,38,buy,2026-02-06 21:30:00,2026-02-09 17:20:00,13.600000000000001,814.0,14.435000000000219,24.61499999999978,0.5525086329473947,late,vol_low,range_or_weak_trend,adx_lt20,0,1.0,0.9720211625,0.8158476949,0.9411917743078821,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,39,buy,2026-02-24 19:20:00,2026-02-25 20:55:00,30.48,307.0,6.134999999999855,31.29000000000015,0.9741131351869561,mid,vol_mid,downtrend,adx_20_25,0,1.0,0.9748514891,0.8305548429,0.9412990087395781,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,40,buy,2026-03-12 17:25:00,2026-03-12 18:25:00,-7.36,12.0,11.234999999999856,4.565000000000146,-1.6122672508214162,mid,vol_high,downtrend,adx_gt25,0,1.0,0.9740415812,0.8263002634,0.9411353031312398,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,41,buy,2026-03-16 19:30:00,2026-03-17 17:05:00,21.75,259.0,11.61999999999971,26.830000000000293,0.8106597092806471,late,vol_mid,downtrend,adx_20_25,0,1.0,0.9744614363,0.8285009265,0.9414751590597805,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,42,buy,2026-03-18 17:45:00,2026-03-18 19:55:00,3.72,26.0,1.1849999999998546,9.940000000000147,0.37424547283701665,mid,vol_mid,downtrend,adx_gt25,0,1.0,0.9766518474,0.8401524425,0.9415477903573879,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,43,buy,2026-03-18 21:00:00,2026-03-19 17:30:00,-45.09,246.0,55.04500000000007,3.5299999999999274,-12.773371104816128,late,vol_low,downtrend,adx_20_25,0,1.0,0.9794180393,0.8553043604,0.9415318706635597,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,44,buy,2026-03-19 18:30:00,2026-03-19 19:30:00,0.84,12.0,6.334999999999855,6.140000000000146,0.13680781758957328,mid,vol_high,range_or_weak_trend,adx_lt20,0,1.0,0.9799612164,0.8583418727,0.9420012846504046,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,45,buy,2026-03-19 20:30:00,2026-03-20 17:05:00,-15.4,247.0,18.764999999999784,24.115000000000148,-0.6386066763425216,late,vol_mid,range_or_weak_trend,adx_lt20,0,1.0,0.9799613357,0.8583425879,0.9418935991210673,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,46,buy,2026-03-26 18:10:00,2026-03-26 20:10:00,-10.64,24.0,12.58500000000022,3.039999999999782,-3.5000000000002514,mid,vol_high,downtrend,adx_20_25,0,1.0,0.9788017869,0.851883769,0.9419906391705265,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,47,buy,2026-04-08 20:50:00,2026-04-08 21:50:00,-8.69,12.0,8.809999999999855,4.240000000000146,-2.049528301886722,late,vol_low,downtrend,adx_20_25,0,1.0,0.9785295725,0.8503812551,0.9417587309138489,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_0_12,matched
mt5_tier_a_only_oos,oos,Tier A,48,buy,2026-04-09 17:25:00,2026-04-09 19:25:00,21.67,24.0,3.8850000000002183,26.48999999999978,0.8180445451113696,early,vol_mid,downtrend,adx_20_25,0,1.0,0.9786279202,0.8509232998,0.9413603595976329,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,49,buy,2026-04-10 17:55:00,2026-04-10 19:00:00,-5.66,13.0,7.584999999999855,7.140000000000146,-0.7927170868347176,early,vol_low,downtrend,adx_gt25,0,1.0,0.9797222018,0.8570024371,0.941852020939241,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_a_only_oos,oos,Tier A,50,buy,2026-04-10 20:00:00,2026-04-13 16:40:00,-6.37,824.0,33.25,7.2250000000000005,-0.8816608996539792,mid,vol_low,downtrend,adx_gt25,0,1.0,0.9807869196,0.863000989,0.9422411103469299,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_gt_96,matched
mt5_tier_a_only_oos,oos,Tier A,51,buy,2026-04-13 19:40:00,2026-04-13 22:00:00,5.84,28.0,4.060000000000218,6.739999999999782,0.8664688427299984,mid,vol_low,downtrend,adx_gt25,0,1.0,0.9759460092,0.8363658786,0.9414878201853405,0.9411238241607245,state_score_high_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_0.90_0.95,hold_13_96,matched
mt5_tier_b_fallback_only_validation_is,validation,Tier B,1,sell,2025-01-02 17:50:00,2025-01-06 17:10:00,-54.79,1144.0,56.56800000000003,31.025000000000002,-1.7659951651893633,early,feature_missing,feature_missing,feature_missing,1,-1.0,0.9999186397,0.9987776875,0.017217094682193824,0.4822236008367659,state_score_non_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_lt_0.90,hold_gt_96,matched
mt5_tier_b_fallback_only_validation_is,validation,Tier B,2,sell,2025-01-17 21:25:00,2025-01-17 21:45:00,0.86,4.0,0.0,1.9000000000000001,0.4526315789473684,late,feature_missing,feature_missing,feature_missing,1,-1.0,0.5091072321,0.0002393338509,0.016550105005961362,0.4822236008367659,state_score_non_positive,confidence_lt_0.90,entropy_inv_lt_0.50,p_long_lt_0.90,hold_0_12,matched
mt5_tier_b_fallback_only_validation_is,validation,Tier B,3,sell,2025-01-21 18:50:00,2025-01-21 19:30:00,-6.0,8.0,6.462999999999738,0.325,-18.46153846153846,mid,feature_missing,feature_missing,feature_missing,1,-1.0,0.6225162148,0.04375449196,0.01669274914687829,0.4822236008367659,state_score_non_positive,confidence_lt_0.90,entropy_inv_lt_0.50,p_long_lt_0.90,hold_0_12,matched
mt5_tier_b_fallback_only_validation_is,validation,Tier B,4,buy,2025-01-22 19:10:00,2025-01-22 19:55:00,-2.23,9.0,4.270000000000073,0.3430000000000291,-6.50145772594697,mid,feature_missing,feature_missing,feature_missing,0,0.0579488948,0.9847338796,0.886036098,0.4822246072467594,0.4822236008367659,state_score_weak_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_lt_0.90,hold_0_12,matched
mt5_tier_b_fallback_only_validation_is,validation,Tier B,5,buy,2025-01-22 21:05:00,2025-01-22 21:55:00,0.71,10.0,2.256999999999971,1.4799999999999274,0.47972972972975325,late,feature_missing,feature_missing,feature_missing,0,0.0579488948,0.9851609468,0.8886122704,0.48227779094652873,0.4822236008367659,state_score_weak_positive,confidence_ge_0.97,entropy_inv_ge_0.80,p_long_lt_0.90,hold_0_12,matched
