run_id,variant_id,family,short_probability_threshold,long_threshold,min_margin,long_block_feature,long_block_min,max_hold_m5,reverse_on_opposite,close_on_flat,trade_splitting_status,proxy_boundary(프록시 경계),claim_boundary(주장 경계),validation_trade_count,validation_trade_per_business_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_max_drawdown,validation_recovery_factor,validation_long_count,validation_short_count,validation_long_short_balance,validation_business_days,oos_trade_count,oos_trade_per_business_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_recovery_factor,oos_long_count,oos_short_count,oos_long_short_balance,oos_business_days,combined_trade_count,combined_trade_per_business_day,combined_net_profit,combined_profit_factor,combined_expectancy,combined_max_drawdown,combined_recovery_factor,combined_long_count,combined_short_count,combined_long_short_balance,combined_business_days,density_status,side_balance_status,candidate_status,selection_score
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_40_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,40.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1260,6.4948453608,-374.086,0.9048244682,-0.2968936508,-415.98,-0.8992884273,686,574,0.8367346939,194,1007,7.2446043165,347.249,1.1315699935,0.3448351539,-221.818,1.5654680864,560,447,0.7982142857,139,2267,6.8078078078,-26.837,0.9959150696,-0.011838112,-415.98,-0.0645151209,1246,1021,0.8194221509,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),398.280999025
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_40_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,40.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1125,5.7989690722,-348.55,0.9068665449,-0.3098222222,-428.071,-0.8142340873,611,514,0.8412438625,194,890,6.4028776978,573.328,1.2258101869,0.644188764,-189.904,3.0190411998,487,403,0.8275154004,139,2015,6.0510510511,224.778,1.0357843502,0.1115523573,-428.071,0.5250951361,1098,917,0.835154827,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),657.597828035
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_40_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,40.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1044,5.381443299,-222.596,0.9385959177,-0.2132145594,-342.171,-0.650540227,564,480,0.8510638298,194,811,5.8345323741,483.25,1.2013893259,0.5958692972,-192.388,2.511851051,449,362,0.8062360802,139,1855,5.5705705706,260.654,1.0432643582,0.1405142857,-342.171,0.7617653162,1013,842,0.8311944719,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),696.624844533
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_40_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,40.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,989,5.0979381443,-108.959,0.9702250874,-0.1101708797,-326.244,-0.3339800885,533,456,0.8555347092,194,756,5.4388489209,405.217,1.1622726996,0.5360013228,-357.04,1.1349344611,410,346,0.843902439,139,1745,5.2402402402,296.258,1.0481207116,0.1697753582,-357.04,0.8297613713,943,802,0.8504772004,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),721.370374156
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_42_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,42.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1288,6.6391752577,-431.401,0.8930461834,-0.3349386646,-498.781,-0.8649106522,713,575,0.8064516129,194,1023,7.3597122302,303.975,1.1129138783,0.2971407625,-216.118,1.4065232882,575,448,0.7791304348,139,2311,6.9399399399,-127.426,0.9810536483,-0.0551389009,-498.781,-0.2554748477,1288,1023,0.7942546584,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),264.204631745
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_42_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,42.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1148,5.9175257732,-396.378,0.8961112416,-0.3452770035,-482.288,-0.82186992,630,518,0.8222222222,194,905,6.5107913669,570.801,1.2215423559,0.630719337,-191.354,2.9829582867,502,403,0.8027888446,139,2053,6.1651651652,174.423,1.0272881516,0.0849600585,-482.288,0.36165735,1132,921,0.8136042403,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),584.202253385
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_42_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,42.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1064,5.4845360825,-228.976,0.9372946458,-0.2152030075,-365.801,-0.6259578295,581,483,0.8313253012,194,826,5.9424460432,514.976,1.2124014401,0.6234576271,-200.368,2.5701509223,464,362,0.7801724138,139,1890,5.6756756757,286.0,1.0470692093,0.1513227513,-365.801,0.781845867,1045,845,0.8086124402,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),726.010070071
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_42_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,42.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1006,5.1855670103,-106.077,0.97123036,-0.105444334,-350.684,-0.3024859988,548,458,0.8357664234,194,768,5.5251798561,415.562,1.1651801348,0.5410963542,-297.98,1.3945969528,420,348,0.8285714286,139,1774,5.3273273273,309.485,1.049893381,0.1744560316,-350.684,0.8825181645,968,806,0.8326446281,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),744.392156404
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_45_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,45.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1317,6.7886597938,-460.389,0.888056125,-0.3495740319,-528.658,-0.8708635829,738,579,0.7845528455,194,1035,7.4460431655,295.442,1.1092199352,0.2854512077,-241.843,1.221627254,586,449,0.7662116041,139,2352,7.0630630631,-164.947,0.9758060494,-0.0701305272,-528.658,-0.3120107896,1324,1028,0.7764350453,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),213.40714028
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_45_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,45.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1170,6.0309278351,-354.541,0.9079426563,-0.3030264957,-490.574,-0.7227064622,649,521,0.8027734977,194,917,6.5971223022,542.206,1.2092880079,0.5912824427,-186.604,2.9056504684,513,404,0.7875243665,139,2087,6.2672672673,187.665,1.0291313769,0.0899209391,-490.574,0.3825416757,1162,925,0.7960413081,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),604.808151185
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_45_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,45.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1084,5.587628866,-153.784,0.9577565806,-0.1418671587,-379.765,-0.4049451635,598,486,0.8127090301,194,837,6.0215827338,533.128,1.2193681492,0.6369510155,-199.718,2.6694038594,471,366,0.7770700637,139,1921,5.7687687688,379.344,1.0624875427,0.1974721499,-379.765,0.9988914197,1069,852,0.7970065482,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),844.551723884
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_45_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,45.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1028,5.2989690722,-66.981,0.9819887239,-0.0651566148,-376.271,-0.1780126558,564,464,0.8226950355,194,780,5.6115107914,368.571,1.144956201,0.4725269231,-323.055,1.1408924177,429,351,0.8181818182,139,1808,5.4294294294,301.59,1.048165975,0.1668086283,-376.271,0.8015233701,993,815,0.8207452165,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),747.188334502
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_none__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,999999.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1364,7.0309278351,-531.707,0.8760641167,-0.3898145161,-608.368,-0.8739890987,783,581,0.7420178799,194,1056,7.5971223022,280.276,1.1017467969,0.2654128788,-250.233,1.120060104,606,450,0.7425742574,139,2420,7.2672672673,-251.431,0.9643098049,-0.1038971074,-608.368,-0.4132876811,1389,1031,0.7422606192,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),92.330669535
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_none__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,999999.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1212,6.2474226804,-409.207,0.8978211456,-0.337629538,-576.835,-0.7094004351,688,524,0.761627907,194,936,6.7338129496,512.37,1.1946015789,0.5474038462,-180.73,2.8350024899,529,407,0.7693761815,139,2148,6.4504504505,103.163,1.015541912,0.0480274674,-576.835,0.1788431701,1217,931,0.7649958915,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),487.784486835
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_none__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,999999.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1116,5.7525773196,-284.258,0.9253722684,-0.2547114695,-527.496,-0.5388818114,626,490,0.7827476038,194,854,6.1438848921,474.711,1.1900814004,0.5558676815,-179.853,2.6394388751,486,368,0.7572016461,139,1970,5.9159159159,190.453,1.0301998502,0.0966766497,-527.496,0.3610510791,1112,858,0.7715827338,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),601.474783332
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_38__adx_block_none__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.38,0.0,-0.000562137088,adx_14,999999.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1059,5.4587628866,-183.053,0.9525349007,-0.1728545798,-527.579,-0.3469679422,589,470,0.7979626486,194,796,5.726618705,377.888,1.1481936972,0.4747336683,-319.565,1.1825074711,442,354,0.8009049774,139,1855,5.5705705706,194.835,1.0304118869,0.105032345,-527.579,0.3693001427,1031,824,0.7992240543,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),593.830650228
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_38_68818__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,38.68818,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,837,4.3144329897,-18.711,0.9931171374,-0.0223548387,-282.728,-0.0661802156,620,217,0.35,194,661,4.7553956835,408.07,1.2299260531,0.6173524962,-136.46,2.9904001173,510,151,0.2960784314,139,1498,4.4984984985,389.359,1.0866536443,0.2599192256,-282.728,1.3771504768,1130,368,0.3256637168,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),759.304437845
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_38_68818__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,38.68818,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,738,3.8041237113,-37.71,0.9857628163,-0.051097561,-271.249,-0.139023554,534,204,0.3820224719,194,569,4.0935251799,338.36,1.1856171402,0.5946572935,-170.945,1.9793500834,432,137,0.3171296296,139,1307,3.9249249249,300.65,1.0672355918,0.2300306044,-271.249,1.108391183,966,341,0.3530020704,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),612.909265022
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_38_68818__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,38.68818,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,666,3.4329896907,-73.94,0.9721363442,-0.111021021,-347.881,-0.2125439446,477,189,0.3962264151,194,506,3.6402877698,417.941,1.2599756409,0.8259703557,-144.853,2.8852767979,378,128,0.3386243386,139,1172,3.5195195195,344.001,1.0807276829,0.2935162116,-347.881,0.9888467608,855,317,0.3707602339,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),608.197707695
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_38_68818__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,38.68818,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,623,3.2113402062,-58.958,0.9785534276,-0.094635634,-306.975,-0.1920612428,443,180,0.4063205418,194,459,3.3021582734,319.958,1.1761100656,0.6970762527,-158.982,2.0125423004,342,117,0.3421052632,139,1082,3.2492492492,261.0,1.0571632444,0.241219963,-306.975,0.8502321036,785,297,0.378343949,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),500.921949776
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_40_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,40.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,844,4.3505154639,28.768,1.0106485479,0.0340853081,-261.102,0.1101791637,628,216,0.3439490446,194,672,4.8345323741,430.408,1.2416020433,0.6404880952,-131.595,3.2707017744,522,150,0.2873563218,139,1516,4.5525525526,459.176,1.1024245918,0.3028865435,-261.102,1.7586077472,1150,366,0.3182608696,333,passed_validation_and_combined(검증/합산 통과),passed(통과),pass_density_profit_side_balance(밀도/수익/방향 통과),851.192110703
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_40_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,40.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,745,3.8402061856,-59.686,0.9777427744,-0.0801154362,-298.712,-0.1998111894,539,206,0.3821892393,194,582,4.1870503597,348.328,1.1871497604,0.5985017182,-173.505,2.0075963229,443,139,0.3137697517,139,1327,3.984984985,288.642,1.0635373394,0.2175146948,-298.712,0.9662885991,982,345,0.3513238289,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),595.34936286
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_40_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,40.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,671,3.4587628866,-86.441,0.9676671627,-0.1288241431,-334.669,-0.2582880398,481,190,0.395010395,194,513,3.690647482,443.53,1.2709644153,0.8645808967,-147.815,3.0005750431,384,129,0.3359375,139,1184,3.5555555556,357.089,1.0828449138,0.3015954392,-334.669,1.0669915648,865,319,0.3687861272,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),625.534056743
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_40_0__maxhold_12,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,40.0,12,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,626,3.2268041237,-24.562,0.9910026865,-0.0392364217,-293.026,-0.0838219134,445,181,0.406741573,194,469,3.3741007194,295.248,1.1615774222,0.6295266525,-154.822,1.9070157988,351,118,0.3361823362,139,1095,3.2882882883,270.686,1.0593972937,0.2472018265,-293.026,0.9237610314,796,299,0.3756281407,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),523.139976394
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_42_0__maxhold_6,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,42.0,6,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,869,4.4793814433,-21.894,0.9921717733,-0.0251944764,-322.225,-0.0679463108,652,217,0.3328220859,194,690,4.964028777,360.662,1.1947223443,0.5226985507,-149.345,2.4149586528,539,151,0.280148423,139,1559,4.6816816817,338.768,1.0728691922,0.2172982681,-322.225,1.0513399022,1191,368,0.308984047,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),709.392386181
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_42_0__maxhold_8,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,42.0,8,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,766,3.9484536082,-119.339,0.9566811548,-0.1557950392,-346.99,-0.3439263379,558,208,0.3727598566,194,597,4.2949640288,316.019,1.1659794166,0.5293450586,-177.895,1.7764355378,458,139,0.3034934498,139,1363,4.0930930931,196.68,1.042216309,0.1442993397,-346.99,0.5668174875,1016,347,0.3415354331,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),484.491609938
run364V_train_density_side_balance_repair_onnx_scout_without_db_v1,dual_pshort_0_42__adx_block_42_0__maxhold_10,runtime_executable_dual_side_threshold_surface(런타임 실행 가능 양방향 임계값 표면),0.42,0.0,-0.000562137088,adx_14,42.0,10,True,False,not_used(미사용),python_expected_execution_semantics_awaits_mt5_probe(파이썬 예상 실행 의미이며 MT5 탐침 필요),research_development_onnx_threshold_scout_and_shadow_training_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,691,3.5618556701,-170.793,0.9383961198,-0.2471678726,-422.832,-0.4039263821,498,193,0.3875502008,194,527,3.7913669065,417.791,1.2435646081,0.792772296,-172.105,2.4275355161,397,130,0.3274559194,139,1218,3.6576576577,246.998,1.0550381727,0.2027898194,-422.832,0.5841516252,895,323,0.3608938547,333,passed_validation_and_combined(검증/합산 통과),passed(통과),fail_required_runtime_proxy_filter(필수 런타임 프록시 필터 실패),481.180653831
