run_id,source_run_id,source_materialization_run_id,attempt_name,record_view,queue_id,candidate_id,candidate_alias,candidate_role,variant_id,source_variant_id,profile_label,target_period,split,tier_scope,route_role,trade_index,direction,open_time,close_time,holding_minutes,month,weekday,close_hour_report,session_report,chron_segment,volume,gross_profit,net_profit,commission,swap,source_report_path
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,53,buy,2025-09-03 18:30:00,2025-09-03 18:45:00,15.0,2025-09,Wednesday,18,session_13_20_report_time,chron_mid,0.23,0.96,0.96,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,54,buy,2025-09-04 17:10:00,2025-09-04 17:25:00,15.0,2025-09,Thursday,17,session_13_20_report_time,chron_mid,0.19,6.63,6.63,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,55,sell,2025-09-05 17:50:00,2025-09-05 18:05:00,15.0,2025-09,Friday,18,session_13_20_report_time,chron_mid,0.16,8.37,8.37,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,56,buy,2025-09-08 17:30:00,2025-09-08 17:45:00,15.0,2025-09,Monday,17,session_13_20_report_time,chron_mid,0.23,3.92,3.92,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,57,sell,2025-09-09 17:50:00,2025-09-09 18:05:00,15.0,2025-09,Tuesday,18,session_13_20_report_time,chron_mid,0.21,-2.48,-2.48,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,58,sell,2025-09-10 16:35:00,2025-09-10 16:55:00,20.0,2025-09,Wednesday,16,session_13_20_report_time,chron_mid,0.33,14.99,14.99,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,59,buy,2025-09-11 17:35:00,2025-09-11 17:50:00,15.0,2025-09,Thursday,17,session_13_20_report_time,chron_mid,0.21,1.48,1.48,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,60,sell,2025-09-18 16:35:00,2025-09-18 16:50:00,15.0,2025-09,Thursday,16,session_13_20_report_time,chron_mid,0.3,12.05,12.05,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,61,buy,2025-09-18 17:20:00,2025-09-18 17:40:00,20.0,2025-09,Thursday,17,session_13_20_report_time,chron_mid,0.2,-1.52,-1.52,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,62,sell,2025-09-23 16:35:00,2025-09-23 16:41:55,6.916667,2025-09,Tuesday,16,session_13_20_report_time,chron_mid,0.77,32.19,32.19,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,63,sell,2025-09-24 16:35:00,2025-09-24 16:55:00,20.0,2025-09,Wednesday,16,session_13_20_report_time,chron_mid,0.56,21.03,21.03,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,64,sell,2025-09-25 16:35:00,2025-09-25 16:50:00,15.0,2025-09,Thursday,16,session_13_20_report_time,chron_mid,0.4,13.02,13.02,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,65,buy,2025-09-25 17:10:00,2025-09-25 17:25:00,15.0,2025-09,Thursday,17,session_13_20_report_time,chron_mid,0.17,11.4,11.4,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,66,sell,2025-09-25 18:05:00,2025-09-25 18:20:00,15.0,2025-09,Thursday,18,session_13_20_report_time,chron_mid,0.2,-5.69,-5.69,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,67,sell,2025-09-25 21:50:00,2025-09-26 15:31:00,1061.0,2025-09,Friday,15,session_13_20_report_time,chron_mid,0.15,-10.36,-10.67,0.0,-0.31,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,68,sell,2025-09-26 17:50:00,2025-09-26 18:05:00,15.0,2025-09,Friday,18,session_13_20_report_time,chron_mid,0.15,-2.45,-2.45,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,69,buy,2025-09-26 18:40:00,2025-09-26 18:55:00,15.0,2025-09,Friday,18,session_13_20_report_time,chron_mid,0.17,0.5,0.5,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,70,sell,2025-09-29 16:35:00,2025-09-29 16:43:15,8.25,2025-09,Monday,16,session_13_20_report_time,chron_mid,0.52,-15.83,-15.83,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,71,buy,2025-09-29 17:10:00,2025-09-29 17:25:00,15.0,2025-09,Monday,17,session_13_20_report_time,chron_mid,0.26,-1.35,-1.35,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,72,buy,2025-09-30 17:35:00,2025-09-30 17:50:00,15.0,2025-09,Tuesday,17,session_13_20_report_time,chron_mid,0.18,6.44,6.44,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,73,buy,2025-10-01 17:15:00,2025-10-01 17:35:00,20.0,2025-10,Wednesday,17,session_13_20_report_time,chron_mid,0.19,12.36,12.36,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,74,sell,2025-10-02 17:50:00,2025-10-02 18:05:00,15.0,2025-10,Thursday,18,session_13_20_report_time,chron_mid,0.22,12.11,12.11,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,75,buy,2025-10-13 17:35:00,2025-10-13 17:55:00,20.0,2025-10,Monday,17,session_13_20_report_time,chron_mid,0.16,-11.29,-11.29,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
run267CC_stage267_aggressive_impulse_dd_shape_followup_balance_timeslice_trade_quality_review_v1,run267CB_stage267_aggressive_impulse_dd_shape_followup_mt5_execution_v1,run267CA_stage267_aggressive_impulse_dd_shape_followup_materialization_v1,run267ca_01_s264_aih_2025h2_ddshape_guard,mt5_ta_s264_aih_2025h2_ca_adjacent_2025_h2_oos_followthrough,run267bz_q01_s264_aih_2025h2_late_session_dd_shape_guard,s264_allow_inner_high_quarter,s264_aih,challenger_core(핵심 도전자),run267ca_01_s264_aih_2025h2_ddshape_guard_variant,run267bw_06_s264_aih_2025h2_impulse_repl_variant,aggressive_impulse_dd_shape_followup,2025H2,adjacent_2025_h2_oos_followthrough,Tier A,tier_only_total,76,buy,2025-10-14 17:15:00,2025-10-14 17:30:00,15.0,2025-10,Tuesday,17,session_13_20_report_time,chron_mid,0.16,15.19,15.19,0.0,0.0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CB/aggressive_impulse_dd_shape_followup_mt5_execution/mt5/reports/Project_Obsidian_Prime_v2_run267CB_run267ca_01_s264_aih_2025h2_ddshape_guard.htm
