split,trade_index,direction,open_time,close_time,hold_bars,net_profit,equity_after_trade,chronological_third,month,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
oos,44,buy,2025-11-21T21:10:00,2025-11-21T21:25:00,3.0000000000,5.5000000000,242.4300000000,early,2025-11,late,vol_high,downtrend,adx_gt25,spread_low
oos,45,buy,2025-11-24T17:15:00,2025-11-24T17:30:00,3.0000000000,0.7700000000,243.2000000000,early,2025-11,early,vol_high,downtrend,adx_gt25,spread_low
oos,46,sell,2025-11-25T16:35:00,2025-11-25T16:43:14,1.6466670000,49.7500000000,292.9500000000,early,2025-11,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
oos,47,buy,2025-11-26T17:10:00,2025-11-26T17:25:00,3.0000000000,-18.7400000000,274.2100000000,early,2025-11,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,48,sell,2025-12-01T16:35:00,2025-12-01T16:54:58,3.9933330000,-26.8000000000,247.4100000000,early,2025-12,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
oos,49,buy,2025-12-03T18:55:00,2025-12-03T19:10:00,3.0000000000,-1.0500000000,246.3600000000,early,2025-12,mid,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,50,sell,2025-12-10T21:50:00,2025-12-10T22:04:30,2.9000000000,-25.1500000000,221.2100000000,early,2025-12,late,vol_high,downtrend,adx_20_25,spread_low
oos,51,sell,2025-12-11T16:35:00,2025-12-11T16:38:07,0.6233330000,-24.9300000000,196.2800000000,early,2025-12,early,vol_low,downtrend,adx_gt25,spread_low
oos,52,buy,2025-12-11T17:10:00,2025-12-11T17:25:00,3.0000000000,19.3000000000,215.5800000000,early,2025-12,early,vol_high,downtrend,adx_gt25,spread_low
oos,53,sell,2025-12-12T17:50:00,2025-12-12T18:05:00,3.0000000000,41.9800000000,257.5600000000,early,2025-12,early,vol_high,downtrend,adx_gt25,spread_low
oos,54,sell,2025-12-15T16:35:00,2025-12-15T16:36:29,0.2966670000,-26.2100000000,231.3500000000,early,2025-12,early,vol_mid,downtrend,adx_gt25,spread_low
oos,55,sell,2025-12-15T17:50:00,2025-12-15T18:05:00,3.0000000000,9.2800000000,240.6300000000,early,2025-12,early,vol_high,downtrend,adx_gt25,spread_low
oos,56,buy,2025-12-16T17:45:00,2025-12-16T18:00:00,3.0000000000,10.5000000000,251.1300000000,early,2025-12,early,vol_high,downtrend,adx_20_25,spread_low
oos,57,buy,2025-12-16T18:30:00,2025-12-16T18:45:00,3.0000000000,5.7800000000,256.9100000000,early,2025-12,mid,vol_mid,downtrend,adx_20_25,spread_low
oos,58,buy,2025-12-17T17:25:00,2025-12-17T17:36:06,2.2200000000,-25.4600000000,231.4500000000,early,2025-12,early,vol_mid,downtrend,adx_gt25,spread_low
oos,59,sell,2025-12-17T17:50:00,2025-12-17T18:05:00,3.0000000000,8.1000000000,239.5500000000,early,2025-12,early,vol_high,downtrend,adx_gt25,spread_low
oos,60,sell,2025-12-17T19:10:00,2025-12-17T19:35:00,5.0000000000,-11.6800000000,227.8700000000,early,2025-12,mid,vol_high,downtrend,adx_gt25,spread_low
oos,61,sell,2025-12-18T16:40:00,2025-12-18T16:55:00,3.0000000000,-13.3800000000,214.4900000000,mid,2025-12,early,vol_mid,downtrend,adx_gt25,spread_low
oos,62,buy,2025-12-18T17:25:00,2025-12-18T17:40:00,3.0000000000,21.5800000000,236.0700000000,mid,2025-12,early,vol_high,downtrend,adx_gt25,spread_low
oos,63,sell,2025-12-18T21:55:00,2025-12-18T22:34:45,7.9500000000,-25.0700000000,211.0000000000,mid,2025-12,late,vol_mid,downtrend,adx_20_25,spread_low
oos,64,buy,2025-12-19T17:20:00,2025-12-19T17:35:00,3.0000000000,-4.1300000000,206.8700000000,mid,2025-12,early,vol_mid,downtrend,adx_gt25,spread_low
oos,65,buy,2025-12-23T17:10:00,2025-12-23T17:25:00,3.0000000000,8.1000000000,214.9700000000,mid,2025-12,early,vol_mid,downtrend,adx_gt25,spread_low
oos,66,buy,2025-12-29T17:20:00,2025-12-29T17:40:00,4.0000000000,12.0800000000,227.0500000000,mid,2025-12,early,vol_mid,downtrend,adx_gt25,spread_low
oos,67,sell,2025-12-31T16:35:00,2025-12-31T16:45:27,2.0900000000,49.0100000000,276.0600000000,mid,2025-12,early,vol_low,downtrend,adx_gt25,spread_low
oos,68,sell,2026-01-02T16:35:00,2026-01-02T16:47:09,2.4300000000,-26.7800000000,249.2800000000,mid,2026-01,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
oos,69,buy,2026-01-02T17:35:00,2026-01-02T17:55:00,4.0000000000,-12.1500000000,237.1300000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,70,sell,2026-01-08T16:35:00,2026-01-08T16:44:27,1.8900000000,49.5300000000,286.6600000000,mid,2026-01,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,71,buy,2026-01-08T17:10:00,2026-01-08T17:30:00,4.0000000000,4.2400000000,290.9000000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,72,sell,2026-01-08T17:55:00,2026-01-08T18:10:00,3.0000000000,-7.4500000000,283.4500000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,73,buy,2026-01-09T17:15:00,2026-01-09T17:30:00,3.0000000000,20.7800000000,304.2300000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,74,buy,2026-01-12T17:10:00,2026-01-12T17:25:00,3.0000000000,13.5500000000,317.7800000000,mid,2026-01,early,vol_mid,downtrend,adx_gt25,spread_low
oos,75,sell,2026-01-13T16:35:00,2026-01-13T16:50:00,3.0000000000,3.6600000000,321.4400000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,76,sell,2026-01-13T17:55:00,2026-01-13T18:10:00,3.0000000000,-4.0100000000,317.4300000000,mid,2026-01,early,vol_mid,downtrend,adx_gt25,spread_low
oos,77,sell,2026-01-14T16:35:00,2026-01-14T16:41:52,1.3733330000,56.6500000000,374.0800000000,mid,2026-01,early,vol_low,downtrend,adx_gt25,spread_low
oos,78,sell,2026-01-14T17:50:00,2026-01-14T18:05:00,3.0000000000,-10.8800000000,363.2000000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,79,sell,2026-01-14T19:10:00,2026-01-14T19:35:00,5.0000000000,18.2000000000,381.4000000000,mid,2026-01,mid,vol_high,downtrend,adx_gt25,spread_low
oos,80,sell,2026-01-15T16:35:00,2026-01-15T16:44:35,1.9166670000,-31.4200000000,349.9800000000,mid,2026-01,early,vol_low,downtrend,adx_gt25,spread_low
oos,81,sell,2026-01-15T17:50:00,2026-01-15T18:05:00,3.0000000000,-24.2500000000,325.7300000000,mid,2026-01,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,82,sell,2026-01-16T16:35:00,2026-01-16T16:50:00,3.0000000000,29.0000000000,354.7300000000,mid,2026-01,early,vol_low,downtrend,adx_gt25,spread_low
oos,83,sell,2026-01-16T17:50:00,2026-01-16T18:05:00,3.0000000000,-12.7000000000,342.0300000000,mid,2026-01,early,vol_mid,downtrend,adx_gt25,spread_low
oos,84,buy,2026-01-20T17:25:00,2026-01-20T17:40:00,3.0000000000,12.2400000000,354.2700000000,mid,2026-01,early,vol_high,downtrend,adx_20_25,spread_low
oos,85,buy,2026-01-20T18:45:00,2026-01-20T19:00:00,3.0000000000,14.4900000000,368.7600000000,mid,2026-01,mid,vol_high,downtrend,adx_20_25,spread_low
oos,86,sell,2026-01-21T16:35:00,2026-01-21T16:50:00,3.0000000000,-21.5600000000,347.2000000000,mid,2026-01,early,vol_mid,downtrend,adx_gt25,spread_low
oos,87,buy,2026-01-21T21:25:00,2026-01-21T21:29:06,0.8200000000,56.7700000000,403.9700000000,mid,2026-01,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,88,buy,2026-01-22T17:30:00,2026-01-22T17:45:00,3.0000000000,14.0100000000,417.9800000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,89,sell,2026-01-23T16:35:00,2026-01-23T16:50:00,3.0000000000,-1.0100000000,416.9700000000,mid,2026-01,early,vol_low,downtrend,adx_20_25,spread_low
oos,90,buy,2026-01-23T18:35:00,2026-01-23T18:50:00,3.0000000000,28.1100000000,445.0800000000,mid,2026-01,mid,vol_mid,downtrend,adx_gt25,spread_low
oos,91,buy,2026-01-26T17:15:00,2026-01-26T17:30:00,3.0000000000,3.1900000000,448.2700000000,mid,2026-01,early,vol_low,downtrend,adx_gt25,spread_low
oos,92,sell,2026-01-28T16:35:00,2026-01-28T16:42:12,1.4400000000,-32.9400000000,415.3300000000,mid,2026-01,early,vol_low,downtrend,adx_20_25,spread_low
oos,93,sell,2026-01-29T17:50:00,2026-01-29T18:05:00,3.0000000000,8.0100000000,423.3400000000,mid,2026-01,early,vol_high,downtrend,adx_gt25,spread_low
oos,94,sell,2026-01-29T19:15:00,2026-01-29T19:30:00,3.0000000000,-12.4300000000,410.9100000000,mid,2026-01,mid,vol_high,downtrend,adx_gt25,spread_low
oos,95,sell,2026-01-30T16:35:00,2026-01-30T16:50:00,3.0000000000,-2.4000000000,408.5100000000,mid,2026-01,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
oos,96,buy,2026-01-30T18:30:00,2026-01-30T18:45:00,3.0000000000,10.6300000000,419.1400000000,mid,2026-01,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,97,sell,2026-01-30T21:50:00,2026-02-02T01:01:17,614.2566670000,63.7500000000,482.8900000000,mid,2026-02,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,98,buy,2026-02-02T17:15:00,2026-02-02T17:30:00,3.0000000000,-3.3100000000,479.5800000000,mid,2026-02,early,vol_mid,downtrend,adx_gt25,spread_low
oos,99,buy,2026-02-02T18:45:00,2026-02-02T19:05:00,4.0000000000,27.6200000000,507.2000000000,mid,2026-02,mid,vol_mid,downtrend,adx_gt25,spread_low
oos,100,sell,2026-02-03T16:35:00,2026-02-03T16:43:07,1.6233330000,68.1300000000,575.3300000000,mid,2026-02,early,vol_low,downtrend,adx_gt25,spread_low
oos,101,sell,2026-02-03T17:50:00,2026-02-03T18:05:00,3.0000000000,4.3200000000,579.6500000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,102,sell,2026-02-03T21:50:00,2026-02-03T22:19:17,5.8566670000,-37.7700000000,541.8800000000,mid,2026-02,late,vol_high,downtrend,adx_gt25,spread_low
oos,103,buy,2026-02-04T17:10:00,2026-02-04T17:25:00,3.0000000000,5.1400000000,547.0200000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,104,sell,2026-02-04T17:50:00,2026-02-04T18:05:00,3.0000000000,17.0300000000,564.0500000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,105,sell,2026-02-04T19:15:00,2026-02-04T19:30:00,3.0000000000,42.2000000000,606.2500000000,mid,2026-02,mid,vol_high,downtrend,adx_gt25,spread_low
oos,106,sell,2026-02-04T21:50:00,2026-02-04T23:35:01,21.0033330000,-38.6200000000,567.6300000000,mid,2026-02,late,vol_high,downtrend,adx_20_25,spread_low
oos,107,buy,2026-02-05T17:20:00,2026-02-05T17:35:00,3.0000000000,-13.6500000000,553.9800000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,108,sell,2026-02-05T17:50:00,2026-02-05T18:05:00,3.0000000000,0.3400000000,554.3200000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,109,sell,2026-02-09T16:35:00,2026-02-09T16:39:15,0.8500000000,-36.7900000000,517.5300000000,mid,2026-02,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
oos,110,sell,2026-02-10T16:35:00,2026-02-10T16:42:10,1.4333330000,69.1500000000,586.6800000000,mid,2026-02,early,vol_low,downtrend,adx_20_25,spread_low
oos,111,buy,2026-02-10T18:30:00,2026-02-10T18:45:00,3.0000000000,-9.2700000000,577.4100000000,mid,2026-02,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,112,buy,2026-02-11T18:30:00,2026-02-11T18:45:00,3.0000000000,10.2300000000,587.6400000000,mid,2026-02,mid,vol_high,downtrend,adx_20_25,spread_low
oos,113,buy,2026-02-12T17:15:00,2026-02-12T17:30:00,3.0000000000,-0.3100000000,587.3300000000,mid,2026-02,early,vol_mid,downtrend,adx_gt25,spread_low
oos,114,sell,2026-02-12T17:50:00,2026-02-12T18:05:00,3.0000000000,28.3200000000,615.6500000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,115,sell,2026-02-12T19:10:00,2026-02-12T19:25:00,3.0000000000,-2.2600000000,613.3900000000,mid,2026-02,mid,vol_high,downtrend,adx_gt25,spread_low
oos,116,sell,2026-02-12T21:50:00,2026-02-12T22:47:31,11.5033330000,74.2300000000,687.6200000000,mid,2026-02,late,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,117,buy,2026-02-13T17:10:00,2026-02-13T17:25:00,3.0000000000,-6.8400000000,680.7800000000,mid,2026-02,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,118,buy,2026-02-17T21:20:00,2026-02-17T21:35:00,3.0000000000,10.4100000000,691.1900000000,mid,2026-02,late,vol_high,downtrend,adx_gt25,spread_low
oos,119,sell,2026-02-18T16:35:00,2026-02-18T16:38:50,0.7666670000,-41.5000000000,649.6900000000,mid,2026-02,early,vol_low,downtrend,adx_gt25,spread_low
oos,120,buy,2026-02-18T17:15:00,2026-02-18T17:30:00,3.0000000000,4.6400000000,654.3300000000,mid,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,121,sell,2026-02-18T21:50:00,2026-02-18T22:54:40,12.9333330000,-40.3700000000,613.9600000000,late,2026-02,late,vol_low,downtrend,adx_gt25,spread_low
oos,122,buy,2026-02-19T18:30:00,2026-02-19T18:45:00,3.0000000000,-11.6000000000,602.3600000000,late,2026-02,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,123,sell,2026-02-19T21:50:00,2026-02-19T22:47:21,11.4700000000,-38.1100000000,564.2500000000,late,2026-02,late,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,124,buy,2026-02-20T18:30:00,2026-02-20T18:45:00,3.0000000000,31.8200000000,596.0700000000,late,2026-02,mid,vol_high,downtrend,adx_gt25,spread_low
oos,125,buy,2026-02-23T17:25:00,2026-02-23T17:45:00,4.0000000000,-23.1300000000,572.9400000000,late,2026-02,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,126,buy,2026-02-23T18:30:00,2026-02-23T18:45:00,3.0000000000,-4.8600000000,568.0800000000,late,2026-02,mid,vol_mid,downtrend,adx_gt25,spread_low
oos,127,sell,2026-02-24T16:35:00,2026-02-24T16:38:52,0.7733330000,-37.0800000000,531.0000000000,late,2026-02,early,vol_mid,downtrend,adx_20_25,spread_low
oos,128,buy,2026-02-24T17:10:00,2026-02-24T17:25:00,3.0000000000,15.2500000000,546.2500000000,late,2026-02,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,129,buy,2026-02-24T18:35:00,2026-02-24T18:55:00,4.0000000000,27.7000000000,573.9500000000,late,2026-02,mid,vol_high,downtrend,adx_20_25,spread_low
oos,130,sell,2026-02-26T16:35:00,2026-02-26T16:50:00,3.0000000000,33.7200000000,607.6700000000,late,2026-02,early,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,131,sell,2026-02-26T17:50:00,2026-02-26T18:05:00,3.0000000000,-2.6500000000,605.0200000000,late,2026-02,early,vol_high,downtrend,adx_gt25,spread_low
oos,132,buy,2026-02-27T18:45:00,2026-02-27T19:00:00,3.0000000000,13.0800000000,618.1000000000,late,2026-02,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,133,buy,2026-03-02T17:15:00,2026-03-02T17:30:00,3.0000000000,-14.4500000000,603.6500000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,134,buy,2026-03-02T18:30:00,2026-03-02T18:45:00,3.0000000000,50.9800000000,654.6300000000,late,2026-03,mid,vol_high,downtrend,adx_gt25,spread_low
oos,135,sell,2026-03-03T16:35:00,2026-03-03T16:36:46,0.3533330000,-40.1000000000,614.5300000000,late,2026-03,early,vol_low,downtrend,adx_20_25,spread_low
oos,136,buy,2026-03-03T21:20:00,2026-03-03T21:35:00,3.0000000000,-23.8500000000,590.6800000000,late,2026-03,late,vol_high,downtrend,adx_20_25,spread_low
oos,137,sell,2026-03-04T16:40:00,2026-03-04T16:55:00,3.0000000000,-19.5000000000,571.1800000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,138,buy,2026-03-04T17:10:00,2026-03-04T17:25:00,3.0000000000,28.2800000000,599.4600000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,139,buy,2026-03-06T17:15:00,2026-03-06T17:30:00,3.0000000000,8.1000000000,607.5600000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,140,buy,2026-03-06T18:35:00,2026-03-06T18:50:00,3.0000000000,27.7000000000,635.2600000000,late,2026-03,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,141,sell,2026-03-06T21:50:00,2026-03-06T22:27:57,7.5900000000,75.8700000000,711.1300000000,late,2026-03,late,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,142,buy,2026-03-09T17:30:00,2026-03-09T17:45:00,3.0000000000,33.9800000000,745.1100000000,late,2026-03,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,143,buy,2026-03-10T16:45:00,2026-03-10T16:58:43,2.7433330000,-43.3800000000,701.7300000000,late,2026-03,early,vol_low,downtrend,adx_20_25,spread_low
oos,144,buy,2026-03-11T16:35:00,2026-03-11T16:50:00,3.0000000000,-14.7100000000,687.0200000000,late,2026-03,early,vol_mid,downtrend,adx_gt25,spread_low
oos,145,buy,2026-03-11T17:30:00,2026-03-11T17:45:00,3.0000000000,2.6900000000,689.7100000000,late,2026-03,mid,vol_mid,downtrend,adx_gt25,spread_low
oos,146,sell,2026-03-12T16:50:00,2026-03-12T17:05:00,3.0000000000,8.1600000000,697.8700000000,late,2026-03,early,vol_mid,downtrend,adx_gt25,spread_low
oos,147,sell,2026-03-12T20:50:00,2026-03-13T10:04:49,158.9633330000,80.3100000000,778.1800000000,late,2026-03,late,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,148,sell,2026-03-13T17:00:00,2026-03-13T17:15:00,3.0000000000,25.8300000000,804.0100000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,149,buy,2026-03-16T17:35:00,2026-03-16T17:50:00,3.0000000000,-13.4300000000,790.5800000000,late,2026-03,mid,vol_mid,downtrend,adx_gt25,spread_low
oos,150,buy,2026-03-17T16:35:00,2026-03-17T16:50:00,3.0000000000,43.8100000000,834.3900000000,late,2026-03,early,vol_low,downtrend,adx_gt25,spread_low
oos,151,buy,2026-03-17T18:05:00,2026-03-17T18:20:00,3.0000000000,-8.5400000000,825.8500000000,late,2026-03,mid,vol_mid,downtrend,adx_gt25,spread_low
oos,152,buy,2026-03-18T16:40:00,2026-03-18T16:55:00,3.0000000000,-12.1400000000,813.7100000000,late,2026-03,early,vol_mid,downtrend,adx_gt25,spread_low
oos,153,sell,2026-03-18T18:10:00,2026-03-18T18:25:00,3.0000000000,18.0800000000,831.7900000000,late,2026-03,mid,vol_high,downtrend,adx_gt25,spread_low
oos,154,buy,2026-03-19T16:40:00,2026-03-19T16:55:00,3.0000000000,59.0900000000,890.8800000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,155,buy,2026-03-19T17:30:00,2026-03-19T17:45:00,3.0000000000,14.4500000000,905.3300000000,late,2026-03,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,156,buy,2026-03-19T20:15:00,2026-03-19T20:30:00,3.0000000000,39.8600000000,945.1900000000,late,2026-03,late,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,157,buy,2026-03-20T16:45:00,2026-03-20T16:50:00,1.0000000000,-25.8100000000,919.3800000000,late,2026-03,early,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,158,sell,2026-03-20T18:10:00,2026-03-20T18:25:00,3.0000000000,-6.3900000000,912.9900000000,late,2026-03,mid,vol_high,downtrend,adx_20_25,spread_low
oos,159,buy,2026-03-24T17:30:00,2026-03-24T17:45:00,3.0000000000,15.8900000000,928.8800000000,late,2026-03,mid,vol_high,downtrend,adx_gt25,spread_low
oos,160,sell,2026-03-24T20:50:00,2026-03-24T21:00:35,2.1166670000,-49.9300000000,878.9500000000,late,2026-03,late,vol_mid,downtrend,adx_20_25,spread_low
oos,161,buy,2026-03-25T16:35:00,2026-03-25T16:50:00,3.0000000000,-29.6700000000,849.2800000000,late,2026-03,early,vol_mid,downtrend,adx_20_25,spread_low
oos,162,buy,2026-03-26T16:45:00,2026-03-26T17:00:00,3.0000000000,37.2800000000,886.5600000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,163,buy,2026-03-26T17:45:00,2026-03-26T18:00:00,3.0000000000,-7.4500000000,879.1100000000,late,2026-03,mid,vol_high,range_or_weak_trend,adx_lt20,spread_low
oos,164,sell,2026-03-26T20:50:00,2026-03-26T22:54:21,24.8700000000,92.4500000000,971.5600000000,late,2026-03,late,vol_low,downtrend,adx_gt25,spread_low
oos,165,sell,2026-03-27T16:50:00,2026-03-27T17:05:00,3.0000000000,61.5700000000,1033.1300000000,late,2026-03,early,vol_mid,downtrend,adx_gt25,spread_low
oos,166,sell,2026-03-27T20:50:00,2026-03-30T01:01:00,626.2000000000,138.2100000000,1171.3400000000,late,2026-03,late,vol_mid,range_or_weak_trend,adx_lt20,spread_low
oos,167,sell,2026-03-30T17:50:00,2026-03-30T18:04:59,2.9966670000,-58.2400000000,1113.1000000000,late,2026-03,early,vol_mid,downtrend,adx_gt25,spread_low
oos,168,buy,2026-03-30T18:30:00,2026-03-30T18:45:00,3.0000000000,36.9200000000,1150.0200000000,late,2026-03,mid,vol_high,downtrend,adx_gt25,spread_low
oos,169,buy,2026-03-30T21:20:00,2026-03-30T21:35:00,3.0000000000,-31.2400000000,1118.7800000000,late,2026-03,late,vol_low,downtrend,adx_gt25,spread_low
oos,170,buy,2026-03-31T17:15:00,2026-03-31T17:30:00,3.0000000000,23.4600000000,1142.2400000000,late,2026-03,early,vol_high,downtrend,adx_gt25,spread_low
oos,171,sell,2026-04-01T21:50:00,2026-04-01T22:26:24,7.2800000000,-57.4100000000,1084.8300000000,late,2026-04,late,vol_low,downtrend,adx_gt25,spread_low
oos,172,sell,2026-04-06T16:35:00,2026-04-06T16:50:00,3.0000000000,-8.8300000000,1076.0000000000,late,2026-04,early,vol_mid,downtrend,adx_gt25,spread_low
oos,173,buy,2026-04-06T17:10:00,2026-04-06T17:25:00,3.0000000000,25.0000000000,1101.0000000000,late,2026-04,early,vol_high,downtrend,adx_20_25,spread_low
oos,174,sell,2026-04-07T16:35:00,2026-04-07T16:50:00,3.0000000000,38.4500000000,1139.4500000000,late,2026-04,early,vol_mid,downtrend,adx_gt25,spread_low
oos,175,sell,2026-04-08T16:35:00,2026-04-08T16:50:00,3.0000000000,7.5800000000,1147.0300000000,late,2026-04,early,vol_low,range_or_weak_trend,adx_lt20,spread_low
oos,176,sell,2026-04-08T17:50:00,2026-04-08T18:05:00,3.0000000000,2.2400000000,1149.2700000000,late,2026-04,early,vol_mid,downtrend,adx_gt25,spread_low
oos,177,sell,2026-04-08T21:50:00,2026-04-08T22:59:16,13.8533330000,-57.4300000000,1091.8400000000,late,2026-04,late,vol_low,downtrend,adx_gt25,spread_low
oos,178,buy,2026-04-10T17:15:00,2026-04-10T17:30:00,3.0000000000,13.7700000000,1105.6100000000,late,2026-04,early,vol_low,downtrend,adx_gt25,spread_low
oos,179,buy,2026-04-13T17:25:00,2026-04-13T17:40:00,3.0000000000,-3.5700000000,1102.0400000000,late,2026-04,early,vol_mid,downtrend,adx_gt25,spread_low
