candidate_id,train_rank,rule_kind,rule_definition,features,side,train_trade_count,train_trades_per_day,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_dd_risk,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_joint_axis_distance,train_density_pass,train_pf_pass,train_dd_pass,train_smoothness_pass,validation_trade_count,validation_trades_per_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_win_rate,validation_dd_risk,validation_underwater_ratio,validation_max_loss_streak,validation_equity_trend_r2,validation_joint_axis_distance,validation_density_pass,validation_pf_pass,validation_dd_pass,validation_smoothness_pass,oos_trade_count,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_win_rate,oos_dd_risk,oos_underwater_ratio,oos_max_loss_streak,oos_equity_trend_r2,oos_joint_axis_distance,oos_density_pass,oos_pf_pass,oos_dd_pass,oos_smoothness_pass,strict_pass,seed_surface_flag,handoff_candidate_flag,forward_read_score
f20b_pair_0762,220,pair(쌍),vix_zscore_20 <= q20 & ema9_ema20_diff >= q70,vix_zscore_20|ema9_ema20_diff,long(롱),3003,5.2408376963350785,1.1858508595404909,1.3003660352661846,0.00039488873111571455,0.5614385614385614,25.325019209565248,0.8827838827838828,19,0.9154662263777312,2.4176118487062004,True,False,False,False,1159,6.333333333333333,0.4324263174252164,1.2734311732702213,0.00037310294859811596,0.5323554788610871,25.091477288693287,0.8990509059534081,18,0.7634150833045636,2.483468262426198,True,False,False,False,928,7.083969465648855,0.08022164471748844,1.0728799507709992,8.644573784212116e-05,0.5463362068965517,19.196738477681684,0.9073275862068966,27,0.058934952654321464,2.315010557481328,True,False,False,False,False,False,False,3.237413344531545
f20b_pair_0141,246,pair(쌍),roc_12 >= q80 & close_ema50_ratio >= q70,roc_12|close_ema50_ratio,long(롱),4512,7.87434554973822,1.4591625137129398,1.2328152883711787,0.00032339594718815156,0.5593971631205674,32.247068485565954,0.9031471631205674,27,0.952204455626034,3.136223422743546,True,False,False,False,1457,7.961748633879782,0.62491240399915,1.2648636656227086,0.0004289035030879547,0.5202470830473576,32.002756206073876,0.9293067947838023,17,0.7321460735743105,3.206566112340305,True,False,False,False,1094,8.351145038167939,0.008216101378505265,1.0056140119151413,7.51014751234485e-06,0.5374771480804388,22.72431422155339,0.9561243144424132,30,0.012584657876215473,2.7442172616525573,True,False,False,False,False,False,False,3.231851736585044
f20b_pair_0867,501,pair(쌍),ema9_ema20_diff >= q70 & ema20_ema50_spread_zscore_50 >= q90,ema9_ema20_diff|ema20_ema50_spread_zscore_50,long(롱),2703,4.717277486910994,0.8706368801118274,1.2463219488405686,0.0003221002146177682,0.5545689974102849,35.23040598883674,0.8930817610062893,35,0.8108309309746379,3.5434370005954343,False,False,False,False,919,5.021857923497268,0.09734881359208222,1.0902130125097336,0.0001059290681089034,0.5255712731229597,15.844551910471916,0.911860718171926,19,0.6057146472481747,1.7271144167080128,True,False,False,False,741,5.656488549618321,0.177157127743066,1.212788710036988,0.00023907844499739,0.5789473684210527,12.389120505674288,0.8852901484480432,21,0.694285330545187,1.26846986360522,True,False,False,False,False,False,False,3.229042208944056
f20b_pair_0339,227,pair(쌍),vix_zscore_20 <= q30 & rsi_14 >= q80,vix_zscore_20|rsi_14,long(롱),3420,5.968586387434555,1.207485914020075,1.2720690383665871,0.0003530660567310161,0.5660818713450292,25.46994199141229,0.8777777777777778,26,0.934695025848033,2.4353469183263208,True,False,False,False,1262,6.896174863387978,0.2089162965460987,1.1236364660974192,0.00016554381659754255,0.5071315372424723,27.851243840074424,0.9223454833597464,18,0.690182731023363,2.8777793895101054,True,False,False,False,1051,8.022900763358779,0.19933401410741797,1.181550376391702,0.00018966128839906563,0.5632730732635585,15.702573977721812,0.9153187440532826,28,0.45685795489883424,1.735789564695832,True,False,False,False,False,False,False,3.2048976127978985
f20b_pair_0340,228,pair(쌍),vix_zscore_20 <= q30 & rsi_14_minus_50 >= q80,vix_zscore_20|rsi_14_minus_50,long(롱),3420,5.968586387434555,1.207485914020075,1.2720690383665871,0.0003530660567310161,0.5660818713450292,25.46994199141229,0.8777777777777778,26,0.934695025848033,2.4353469183263208,True,False,False,False,1262,6.896174863387978,0.2089162965460987,1.1236364660974192,0.00016554381659754255,0.5071315372424723,27.851243840074424,0.9223454833597464,18,0.690182731023363,2.8777793895101054,True,False,False,False,1051,8.022900763358779,0.19933401410741797,1.181550376391702,0.00018966128839906563,0.5632730732635585,15.702573977721812,0.9153187440532826,28,0.45685795489883424,1.735789564695832,True,False,False,False,False,False,False,3.2048976127978985
f20b_pair_0814,522,pair(쌍),ppo_hist_12_26_9 >= q80 & close_ema50_ratio >= q70,ppo_hist_12_26_9|close_ema50_ratio,long(롱),3100,5.4101221640488655,0.7803429824527667,1.1610748883022048,0.00025172354272669895,0.5519354838709677,34.01572938854758,0.9241935483870968,20,0.8901793113929852,3.386341901351005,True,False,False,False,1021,5.579234972677596,0.6514893757508028,1.369947033120567,0.0006380894963279166,0.5093046033300686,27.23199521867583,0.9382957884427032,18,0.7536928207172866,2.671297340783737,True,False,False,False,757,5.778625954198473,0.1767718568777841,1.1758096435903576,0.00023351632348452326,0.5429326287978864,14.971051366251032,0.9114927344782034,27,0.5835864025696603,1.606758164188769,True,False,False,False,False,False,False,3.1920163378095068
f20b_pair_0222,483,pair(쌍),roc_12 >= q70 & ema20_ema50_spread_zscore_50 >= q90,roc_12|ema20_ema50_spread_zscore_50,long(롱),2502,4.366492146596858,0.8303272797536215,1.2528096425675022,0.000331865419565796,0.5607513988808953,30.97041253620948,0.8904876099120703,31,0.7923703089452889,3.191490788452877,False,False,False,False,783,4.278688524590164,0.10646582581518442,1.1186874367162551,0.00013597168047916274,0.5197956577266922,13.61830720386421,0.909323116219668,17,0.5807772650679355,1.6445949301285403,False,False,False,False,642,4.900763358778626,0.1945849333027495,1.2696844474612556,0.0003030917964217282,0.5794392523364486,13.693925299177145,0.867601246105919,20,0.7194909010487436,1.3710472897070904,False,False,False,False,False,False,False,3.1769949811012332
f20b_pair_0213,279,pair(쌍),roc_12 >= q70 & close_ema50_ratio >= q80,roc_12|close_ema50_ratio,long(롱),4571,7.977312390924957,1.4837496513071486,1.2377423287268188,0.00032460066753602025,0.5747101290746007,35.89894815380754,0.886676875957121,24,0.957673339676624,3.489075242343568,True,False,False,False,1465,8.005464480874316,0.6008569505401359,1.255714714165973,0.00041014126316732825,0.520136518771331,34.181974877561174,0.941296928327645,18,0.7095783738142233,3.444613480204171,True,False,False,False,1167,8.908396946564885,0.0386347087271775,1.027036178858245,3.310600576450514e-05,0.5595544130248501,26.16390968769371,0.9571550985432733,23,0.007176508117274387,3.080363245031948,True,False,False,False,False,False,False,3.1488252270970225
f20b_single_0014,156,single(단일),rsi_14 >= q80,rsi_14,long(롱),5845,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,0.9045337895637297,21,0.9064275848107517,2.8526987876189454,False,False,False,False,2035,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,0.9533169533169533,17,0.44989938212123165,4.102261081135423,False,False,False,False,1769,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,0.9536461277557943,35,0.3347455031794854,4.548973761870674,False,False,False,False,False,False,False,3.146161543426948
f20b_single_0015,157,single(단일),rsi_14_minus_50 >= q80,rsi_14_minus_50,long(롱),5845,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,0.9045337895637297,21,0.9064275848107517,2.8526987876189454,False,False,False,False,2035,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,0.9533169533169533,17,0.44989938212123165,4.102261081135423,False,False,False,False,1769,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,0.9536461277557943,35,0.3347455031794854,4.548973761870674,False,False,False,False,False,False,False,3.146161543426948
f20b_pair_0496,158,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q80,rsi_14|rsi_14_minus_50,long(롱),5845,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,0.9045337895637297,21,0.9064275848107517,2.8526987876189454,False,False,False,False,2035,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,0.9533169533169533,17,0.44989938212123165,4.102261081135423,False,False,False,False,1769,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,0.9536461277557943,35,0.3347455031794854,4.548973761870674,False,False,False,False,False,False,False,3.146161543426948
f20b_pair_0502,159,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q70,rsi_14|rsi_14_minus_50,long(롱),5845,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,0.9045337895637297,21,0.9064275848107517,2.8526987876189454,False,False,False,False,2035,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,0.9533169533169533,17,0.44989938212123165,4.102261081135423,False,False,False,False,1769,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,0.9536461277557943,35,0.3347455031794854,4.548973761870674,False,False,False,False,False,False,False,3.146161543426948
f20b_pair_0529,160,pair(쌍),rsi_14_minus_50 >= q80 & rsi_14 >= q70,rsi_14_minus_50|rsi_14,long(롱),5845,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,0.9045337895637297,21,0.9064275848107517,2.8526987876189454,False,False,False,False,2035,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,0.9533169533169533,17,0.44989938212123165,4.102261081135423,False,False,False,False,1769,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,0.9536461277557943,35,0.3347455031794854,4.548973761870674,False,False,False,False,False,False,False,3.146161543426948
f20b_pair_0215,407,pair(쌍),roc_12 >= q70 & ema20_ema50_spread_zscore_50 >= q80,roc_12|ema20_ema50_spread_zscore_50,long(롱),4067,7.097731239092496,1.118679699751056,1.2118707985956991,0.0002750626259530504,0.5581509712318662,33.44777552002613,0.9050897467420703,35,0.8923323563438644,3.2945829783839558,True,False,False,False,1300,7.103825136612022,0.021605391989905923,1.0117524706295509,1.6619532299927634e-05,0.5253846153846153,25.56656011091958,0.936923076923077,16,0.5793227018736021,2.761699944549446,True,False,False,False,1025,7.824427480916031,0.20773516018423843,1.1802080735699643,0.00020266844896023263,0.5678048780487804,18.482142693425928,0.9053658536585366,25,0.5757798481972785,1.9564239350151769,True,False,False,False,False,False,False,3.1365209571917645
f20b_pair_0827,262,pair(쌍),close_ema50_ratio >= q80 & ema9_ema20_diff >= q70,close_ema50_ratio|ema9_ema20_diff,long(롱),5457,9.523560209424083,1.5723765652745154,1.2135596417651031,0.0002881393742485826,0.5719259666483416,36.22986543206783,0.8979292651640095,29,0.9564121436098009,3.5398894270236254,True,False,False,False,1835,10.027322404371585,0.5847309697665444,1.207712220947219,0.0003186544794368089,0.5193460490463215,42.702234647435766,0.9384196185286103,22,0.6636268722288557,4.342756330542015,False,False,False,False,1623,12.389312977099237,-0.01112237862982704,0.9940997788972723,-6.852975126202736e-06,0.5594577942082564,30.515613277014918,0.9482439926062847,25,0.07247423992367348,4.737539124669954,False,False,False,False,False,False,False,3.129515043973995
f20b_pair_0288,352,pair(쌍),close_ema20_ratio >= q70 & ema20_ema50_spread_zscore_50 >= q80,close_ema20_ratio|ema20_ema50_spread_zscore_50,long(롱),4246,7.4101221640488655,1.2158747311229083,1.2219094549389242,0.00028635768514434956,0.5551106924163919,32.164774382895104,0.9027319830428638,34,0.9075546601785265,3.153352506109,True,False,False,False,1388,7.584699453551913,0.0023580144619205767,1.0012192844992627,1.6988576814989747e-06,0.5172910662824207,26.870177695395057,0.9459654178674352,16,0.5462746169063335,2.91626898772237,True,False,False,False,1146,8.748091603053435,0.18807976401188656,1.149764748510571,0.0001641184677241593,0.5680628272251309,15.166310356402235,0.9083769633507853,22,0.5511120489503893,1.6525178728651162,True,False,False,False,False,False,False,3.1279732224176087
f20b_pair_0691,499,pair(쌍),rsi_14_minus_50 >= q70 & ema20_ema50_spread_zscore_50 >= q90,rsi_14_minus_50|ema20_ema50_spread_zscore_50,long(롱),2518,4.394415357766143,0.8093433074413967,1.2498983110614097,0.00032142307682343,0.5536139793486894,31.74939042153482,0.8951548848292296,29,0.8018613722493044,3.2630888957305144,False,False,False,False,850,4.644808743169399,0.08137193410449971,1.085979088742164,9.573168718176437e-05,0.5152941176470588,14.461715672047792,0.9164705882352941,17,0.5602274485702817,1.684529687049073,False,False,False,False,679,5.183206106870229,0.16005988409688587,1.216491103065171,0.0002357288425580057,0.5846833578792342,13.992142585499534,0.898379970544919,14,0.6217695992862484,1.4654433740837698,True,False,False,False,False,False,False,3.124147002581026
f20b_pair_0712,500,pair(쌍),rsi_14 >= q70 & ema20_ema50_spread_zscore_50 >= q90,rsi_14|ema20_ema50_spread_zscore_50,long(롱),2518,4.394415357766143,0.8093433074413967,1.2498983110614097,0.00032142307682343,0.5536139793486894,31.74939042153482,0.8951548848292296,29,0.8018613722493044,3.2630888957305144,False,False,False,False,850,4.644808743169399,0.08137193410449971,1.085979088742164,9.573168718176437e-05,0.5152941176470588,14.461715672047792,0.9164705882352941,17,0.5602274485702817,1.684529687049073,False,False,False,False,679,5.183206106870229,0.16005988409688587,1.216491103065171,0.0002357288425580057,0.5846833578792342,13.992142585499534,0.898379970544919,14,0.6217695992862484,1.4654433740837698,True,False,False,False,False,False,False,3.124147002581026
f20b_pair_0590,476,pair(쌍),di_spread_14 >= q80 & ema20_ema50_spread_zscore_50 >= q80,di_spread_14|ema20_ema50_spread_zscore_50,long(롱),3494,6.097731239092496,0.8191208850776392,1.1803212358790889,0.00023443642961580975,0.5543789353176874,27.485354487018622,0.9190040068689181,28,0.8234103725974486,2.751391966184479,True,False,False,False,1064,5.814207650273224,0.17988376789054822,1.1274017053403111,0.00016906369162645509,0.5159774436090225,20.258067916206357,0.9201127819548872,16,0.7180389755936781,2.1030391518130243,True,False,False,False,881,6.7251908396946565,0.11273203944480638,1.1172112709608082,0.00012795918211669282,0.5732122587968218,16.53373242766968,0.9148694665153235,23,0.0004107690020386067,2.056274021167542,True,False,False,False,False,False,False,3.115568348424924
f20b_pair_0841,282,pair(쌍),ema20_ema50_spread_zscore_50 >= q70 & close_ema50_ratio >= q70,ema20_ema50_spread_zscore_50|close_ema50_ratio,long(롱),5794,10.111692844677139,1.5257203684823644,1.2021733659210274,0.00026332764385266904,0.5490162236796686,36.13606152585904,0.9145667932343804,32,0.9134566636764094,3.5741883123941913,False,False,False,False,2018,11.027322404371585,-0.08948095405512346,0.9694166213954674,-4.434140438806911e-05,0.5302279484638256,38.929275189708314,0.9663032705649157,21,0.21260135725061127,5.4001173097016935,False,False,False,False,1604,12.244274809160306,0.0860606561239956,1.0471844902314356,5.365377563840125e-05,0.5617206982543641,30.24399594708942,0.9413965087281796,25,0.007844036626607858,3.695333442954962,False,False,False,False,False,False,False,3.1136544320838317
f20b_pair_0741,296,pair(쌍),bb_position_20 >= q80 & ema20_ema50_spread_zscore_50 >= q70,bb_position_20|ema20_ema50_spread_zscore_50,long(롱),3430,5.986038394415358,1.0567580063235855,1.2514447187366715,0.0003080927132138733,0.5620991253644315,24.34507118516508,0.9005830903790087,27,0.9180282358731001,2.350934443675831,True,False,False,False,1139,6.224043715846994,0.02754600661106165,1.0186248623547765,2.418437806063358e-05,0.5364354697102721,19.29628763462712,0.9587357330992098,18,0.6803100651842415,2.0956078828470597,True,False,False,False,865,6.603053435114504,0.10885542666318365,1.1197867968160995,0.00012584442388807358,0.5572254335260116,16.087918173782654,0.9098265895953758,27,0.5071790972748245,1.780089790514464,True,False,False,False,False,False,False,3.105034251335787
f20b_pair_0116,128,pair(쌍),roc_12 >= q80 & di_spread_14 >= q70,roc_12|di_spread_14,long(롱),4699,8.200698080279231,1.6993067683402194,1.266807790089118,0.00036163157444992964,0.5645882102575016,34.517300709813235,0.8955096829112578,29,0.9569428884733899,3.340681233433805,True,False,False,False,1446,7.901639344262295,0.6762282383950111,1.2958842089177274,0.0004676543833990395,0.5235131396957123,35.042238708813166,0.9156293222683264,20,0.7179980496727872,3.495215839090445,True,False,False,False,1099,8.389312977099237,0.014331795607821662,1.0100451245875537,1.3040760334687591e-05,0.543221110100091,22.678449635551935,0.9617834394904459,32,0.02060533557646744,2.7363525480227073,True,False,False,False,False,False,False,3.1001214391037637
f20b_pair_0578,80,pair(쌍),di_spread_14 >= q80 & ema9_ema20_diff >= q80,di_spread_14|ema9_ema20_diff,long(롱),4319,7.537521815008726,1.5346326218525732,1.2859934658976524,0.0003553212831332654,0.5723547117388285,28.146840251847237,0.8675619356332485,19,0.9211235597956613,2.6975845613628118,True,False,False,False,1502,8.207650273224044,0.7000074902057558,1.3226622237821328,0.0004660502597907828,0.521970705725699,35.81179266738038,0.9327563249001332,23,0.7001098309125531,3.5745390771413827,True,False,False,False,1366,10.427480916030534,-0.051395947827678076,0.9661754653043243,-3.762514482260474e-05,0.5534407027818448,28.08821913465904,0.9333821376281113,27,0.5302040956324463,4.099912391314845,False,False,False,False,False,False,False,3.09635352035371
f20b_pair_0047,15,pair(쌍),vortex_indicator >= q70 & close_ema20_ratio >= q80,vortex_indicator|close_ema20_ratio,long(롱),4895,8.542757417102967,1.8762515326728355,1.2902845655282078,0.0003832995980945527,0.5636363636363636,28.936193607133966,0.8845760980592441,20,0.9563821517932911,2.7661643537689713,True,False,False,False,1545,8.442622950819672,0.3623927816081999,1.147357713387192,0.000234558434697864,0.513915857605178,37.2462131723316,0.9210355987055017,20,0.7128142257539454,3.794642078367765,True,False,False,False,1188,9.068702290076336,0.1602834408296128,1.1131649758532616,0.0001349187212370478,0.5589225589225589,20.42739824585479,0.9452861952861953,29,0.1912943305325559,2.375453675797986,True,False,False,False,False,False,False,3.095795096862036
f20b_pair_0197,97,pair(쌍),roc_12 >= q70 & ppo_hist_12_26_9 >= q70,roc_12|ppo_hist_12_26_9,long(롱),6295,10.986038394415358,2.0437076139082855,1.2349730846478433,0.00032465569720544645,0.5469420174741859,40.324169230287666,0.9088165210484511,31,0.8960364327214689,4.069285259893523,False,False,False,False,1968,10.754098360655737,0.26104919797657405,1.0754068217644344,0.0001326469501913486,0.5172764227642277,50.87783796926987,0.9679878048780488,23,0.5923999466720785,5.34450475830303,False,False,False,False,1473,11.244274809160306,0.3179022919487557,1.1699875982150427,0.0002158196143576074,0.5519348268839104,22.715813475403436,0.9185336048879837,27,0.7173717523611104,2.451537862985946,False,False,False,False,False,False,False,3.0809168048035023
f20b_pair_0758,457,pair(쌍),vix_zscore_20 <= q20 & ppo_hist_12_26_9 >= q80,vix_zscore_20|ppo_hist_12_26_9,long(롱),2429,4.239092495636998,0.7454380826403437,1.2029099328665833,0.0003068909356279719,0.5421984355701935,23.005485494497368,0.8933717579250721,22,0.8873231729104183,2.4039969471456395,False,False,False,False,762,4.163934426229508,0.42404344587360765,1.3295939215434927,0.000556487461776388,0.5459317585301837,21.23786057109284,0.8923884514435696,20,0.7642794204565151,2.2338512750358106,False,False,False,False,607,4.633587786259542,0.25295397729223484,1.340060008253992,0.00041672813392460437,0.5683690280065898,10.625474076262142,0.8336079077429983,16,0.7754632135023184,1.0419649586556157,False,False,False,False,False,False,False,3.070972013414897
f20b_pair_0055,64,pair(쌍),vortex_indicator >= q70 & ppo_hist_12_26_9 >= q80,vortex_indicator|ppo_hist_12_26_9,long(롱),4100,7.155322862129145,1.609556315858226,1.2805029574623104,0.0003925747111849332,0.5485365853658537,28.747868338329685,0.9029268292682927,33,0.865814696868353,2.801235814681786,True,False,False,False,1282,7.005464480874317,0.28719230130178275,1.1330108194546757,0.0002240189557736215,0.514820592823713,31.74630083457748,0.9516380655226209,29,0.6406246657286536,3.2980807036376953,True,False,False,False,956,7.297709923664122,0.24435297009977808,1.2017877551211946,0.00025559934110855445,0.5397489539748954,16.305754485769373,0.9246861924686193,23,0.6552395135934489,1.7009325765101666,True,False,False,False,False,False,False,3.0608551421447054
f20b_pair_0645,509,pair(쌍),ema9_ema20_diff >= q80 & ema20_ema50_spread_zscore_50 >= q90,ema9_ema20_diff|ema20_ema50_spread_zscore_50,long(롱),2332,4.069808027923211,0.8099833437452786,1.2628675107131102,0.00034733419543108,0.5600343053173242,33.63226751345801,0.8769296740994854,32,0.8293458816865813,3.4892440969904106,False,False,False,False,866,4.73224043715847,0.0805914817440672,1.0775816066523094,9.306175721023926e-05,0.5242494226327945,15.844551910471916,0.9110854503464203,19,0.5623874378620296,1.8061304059073189,False,False,False,False,722,5.511450381679389,0.18706921709898455,1.2319814241226383,0.00025909863864125287,0.5817174515235457,12.389120505674288,0.8725761772853186,19,0.6776950084382833,1.2606178644872754,True,False,False,False,False,False,False,3.0551597596448667
f20b_pair_0748,502,pair(쌍),bb_position_20 >= q80 & close_ema20_ratio >= q90,bb_position_20|close_ema20_ratio,long(롱),2355,4.109947643979058,0.7286906606913144,1.2006030592505308,0.00030942278585618444,0.5634819532908705,26.645337394700576,0.9176220806794055,19,0.9092130407926212,2.7960267489980337,False,False,False,False,751,4.103825136612022,0.6566399805369763,1.5097455401243824,0.0008743541684913133,0.5299600532623169,22.68035097526032,0.8322237017310253,17,0.8177922296594773,2.248891462573633,False,False,False,False,578,4.412213740458015,0.17044484320219783,1.2358037874428316,0.0002948872719761208,0.5761245674740484,11.705041913890268,0.884083044982699,21,0.6905311644221012,1.307257895828277,False,False,False,False,False,False,False,3.0480244342930365
f20b_pair_0889,508,pair(쌍),close_ema50_ratio >= q70 & ema20_ema50_spread_zscore_50 >= q90,close_ema50_ratio|ema20_ema50_spread_zscore_50,long(롱),2443,4.2635253054101225,0.8146263472878323,1.248874490897359,0.0003334532735521213,0.5550552599263201,33.36048161373265,0.9001227998362669,28,0.8308005610907898,3.440100862278026,False,False,False,False,823,4.497267759562842,0.09184688085135123,1.0952469921628907,0.00011160009823979494,0.5212636695018226,14.928527579407513,0.913730255164034,17,0.5968652748369052,1.7383649510939456,False,False,False,False,661,5.0458015267175576,0.16589588030365415,1.2252691081046858,0.00025097712602670827,0.5854765506807866,12.883059845716428,0.8880484114977307,17,0.577963197111744,1.365209776992994,True,False,False,False,False,False,False,3.0248107428157804
f20b_pair_0683,232,pair(쌍),rsi_14_minus_50 >= q70 & ema20_ema50_spread_zscore_50 >= q70,rsi_14_minus_50|ema20_ema50_spread_zscore_50,long(롱),5834,10.181500872600349,1.5122686890090256,1.2099117662017966,0.00025921643623740584,0.5479945149125814,32.59983102969738,0.9100102845389099,35,0.91281772020024,3.2219139610812757,False,False,False,False,2067,11.295081967213115,-0.18667549804845254,0.9335786651301453,-9.031228739644536e-05,0.5229801644895985,37.186638814322336,0.9820996613449444,21,0.0792171196982878,5.337679889329468,False,False,False,False,1674,12.778625954198473,-0.00965055375022629,0.9947108399233151,-5.764966397984642e-06,0.5561529271206691,28.140480633028808,0.9516129032258065,27,0.018116188588623006,4.564628760347803,False,False,False,False,False,False,False,3.0148734610463395
f20b_pair_0704,233,pair(쌍),rsi_14 >= q70 & ema20_ema50_spread_zscore_50 >= q70,rsi_14|ema20_ema50_spread_zscore_50,long(롱),5834,10.181500872600349,1.5122686890090256,1.2099117662017966,0.00025921643623740584,0.5479945149125814,32.59983102969738,0.9100102845389099,35,0.91281772020024,3.2219139610812757,False,False,False,False,2067,11.295081967213115,-0.18667549804845254,0.9335786651301453,-9.031228739644536e-05,0.5229801644895985,37.186638814322336,0.9820996613449444,21,0.0792171196982878,5.337679889329468,False,False,False,False,1674,12.778625954198473,-0.00965055375022629,0.9947108399233151,-5.764966397984642e-06,0.5561529271206691,28.140480633028808,0.9516129032258065,27,0.018116188588623006,4.564628760347803,False,False,False,False,False,False,False,3.0148734610463395
f20b_pair_0320,152,pair(쌍),di_spread_14 >= q70 & ema20_ema50_spread_zscore_50 >= q70,di_spread_14|ema20_ema50_spread_zscore_50,long(롱),5881,10.263525305410122,1.4628396525692708,1.199232116804359,0.00024873995112553493,0.5490562829450774,27.309373336881894,0.9190613841183473,31,0.8916479736791498,2.7200098405246607,False,False,False,False,1951,10.66120218579235,-0.06715507706398859,0.9743381830890012,-3.4420849340844996e-05,0.522296258329062,34.03391702950099,0.9753972321886212,22,0.27069338208832877,4.849459562529965,False,False,False,False,1581,12.068702290076336,-0.10100734231827359,0.9449571321075166,-6.388826206089411e-05,0.5439595192915876,26.747794001461457,0.9645793801391525,24,0.18720747167272334,4.308988421909914,False,False,False,False,False,False,False,3.0027742325552267
f20b_pair_0115,30,pair(쌍),roc_12 >= q80 & close_ema20_ratio >= q70,roc_12|close_ema20_ratio,long(롱),5220,9.109947643979057,2.061382668866794,1.288427722486068,0.0003949008944189261,0.5553639846743295,35.80276658809455,0.8952107279693486,28,0.9415569529356074,3.4652069963316046,True,False,False,False,1669,9.120218579234972,0.47445233758853056,1.163949549508553,0.0002842734197654467,0.518274415817855,41.12419587996058,0.950868783702816,20,0.6556795375060379,4.213279974030332,True,False,False,False,1227,9.366412213740459,0.09003485911120378,1.0562547495346835,7.337804328541466e-05,0.5493072534637327,21.960354928066504,0.9551752241238793,28,0.07982131591214112,2.611817376734591,True,False,False,False,False,False,False,2.9967409722051856
f20b_pair_0294,470,pair(쌍),close_ema20_ratio >= q70 & ema20_ema50_spread_zscore_50 >= q90,close_ema20_ratio|ema20_ema50_spread_zscore_50,long(롱),2459,4.291448516579407,0.8558619900190396,1.2667038945217264,0.00034805286296016254,0.5579503863359089,31.33274370091822,0.8889792598617324,27,0.828182817002549,3.2189911188017097,False,False,False,False,801,4.377049180327869,0.0752861276692521,1.081297184067453,9.399017187172547e-05,0.5168539325842697,13.897971359493988,0.920099875156055,19,0.5695010213525127,1.6815081920616926,False,False,False,False,657,5.015267175572519,0.15964236327777917,1.218793238981286,0.00024298685430407789,0.573820395738204,12.989078564288869,0.8888888888888888,16,0.6548801378359055,1.3448151749120862,True,False,False,False,False,False,False,2.9941974591497993
f20b_pair_0637,465,pair(쌍),ema9_ema20_diff >= q80 & ppo_hist_12_26_9 >= q80,ema9_ema20_diff|ppo_hist_12_26_9,long(롱),2675,4.668411867364747,0.896987995308755,1.2238672425875239,0.00033532261506869345,0.5637383177570093,31.27487515293641,0.9061682242990654,19,0.8930014085908473,3.137796587595628,False,False,False,False,1046,5.715846994535519,0.5790917638926798,1.316518300887918,0.0005536250132817206,0.5095602294455067,27.60952219007471,0.9416826003824091,20,0.704054711128473,2.759625618727783,True,False,False,False,820,6.259541984732825,0.13830122529833175,1.1274380098825705,0.00016866003085162407,0.5402439024390244,16.880616767606426,0.9451219512195121,29,0.4178439884507978,1.9116177550652789,True,False,False,False,False,False,False,2.9866529651904807
