candidate_id,rule_kind,rule_definition,features,side,train_rank_score,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_max_drawdown_percent,train_max_monthly_drawdown_percent,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_trade_count,train_days_in_scope,train_trades_per_day,train_dd_risk
f20b_pair_0447,pair(쌍),ppo_hist_12_26_9 >= q70 & vix_zscore_20 <= q20,ppo_hist_12_26_9|vix_zscore_20,long(롱),0.92664057270827,1.208356119794152,1.267300514801753,0.0003671698935867979,0.5481616529930112,23.051657304478624,23.051657304478603,0.8814949863263446,22,0.942437725512549,3291,573,5.7434554973821985,23.051657304478624
f20b_pair_0354,pair(쌍),vix_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q70,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),0.9233709648519689,1.3189111083631302,1.256743346379728,0.0003254160148934444,0.5558845299777943,25.901773458241784,19.92431475108298,0.8968665186281767,25,0.922548777120881,4053,573,7.0732984293193715,25.901773458241784
f20b_pair_0370,pair(쌍),usdx_zscore_20 <= q30 & ppo_hist_12_26_9 >= q70,usdx_zscore_20|ppo_hist_12_26_9,long(롱),0.9232124641342349,1.3343580019013117,1.2702417117794587,0.00035802468524317457,0.5548698685269654,26.71868087377326,25.460528982988794,0.8881137644217869,23,0.9485173764583877,3727,573,6.504363001745201,26.71868087377326
f20b_pair_0636,pair(쌍),ema9_ema20_diff >= q80 & trix_15 >= q80,ema9_ema20_diff|trix_15,long(롱),0.922987480989669,1.3984154308416776,1.2698740543785578,0.000340412714421051,0.5705939629990263,28.479643753441884,28.479643753441884,0.8816942551119766,30,0.9287831808321259,4108,573,7.169284467713787,28.479643753441884
f20b_single_0016,single(단일),di_spread_14 >= q90,di_spread_14,long(롱),0.9228239334617607,1.0122914024691796,1.2739918250723228,0.0003463193303007799,0.5802257954156689,17.950098053892116,17.75169576209139,0.8775230927129661,19,0.9047752522895698,2923,573,5.101221640488657,17.950098053892116
f20b_pair_0410,pair(쌍),bb_position_20 >= q70 & ema9_ema20_diff >= q80,bb_position_20|ema9_ema20_diff,long(롱),0.9208347950240383,1.4461048586367231,1.263101271902859,0.0003295589923967008,0.5695077484047402,29.672195188959304,29.672195188959304,0.8739744758432088,19,0.9310465098207066,4388,573,7.657940663176265,29.672195188959304
f20b_pair_0126,pair(쌍),roc_12 >= q80 & ema9_ema20_diff >= q80,roc_12|ema9_ema20_diff,long(롱),0.9197952569596849,1.4320564730524565,1.2772741096830633,0.0003724464169187143,0.5700910273081925,29.77251769442677,29.189747619985173,0.8728218465539662,20,0.9501158082634922,3845,573,6.710296684118673,29.77251769442677
f20b_pair_0208,pair(쌍),roc_12 >= q70 & bb_position_20 >= q80,roc_12|bb_position_20,long(롱),0.9172742352227637,1.34712385104805,1.2080778381569253,0.000273750020534048,0.5590327169274538,25.484054979665537,25.484054979665537,0.9124161755740703,18,0.939085265506978,4921,573,8.588132635253054,25.484054979665537
f20b_pair_0567,pair(쌍),di_spread_14 >= q90 & close_ema50_ratio >= q70,di_spread_14|close_ema50_ratio,long(롱),0.9142700288737388,1.002074560256995,1.2750516762047197,0.0003497642444177993,0.581500872600349,17.950098053892116,17.75169576209139,0.8781849912739965,19,0.8963039805715098,2865,573,5.0,17.950098053892116
f20b_pair_0053,pair(쌍),vortex_indicator >= q70 & usdx_zscore_20 <= q20,vortex_indicator|usdx_zscore_20,long(롱),0.9117958477193003,1.1788648516837754,1.370962589100167,0.0004351660582073737,0.5706902916205242,25.450470920791467,22.44775677225781,0.8660022148394242,19,0.9503768766299925,2709,573,4.727748691099476,25.450470920791467
f20b_pair_0554,pair(쌍),di_spread_14 >= q90 & rsi_14_minus_50 >= q70,di_spread_14|rsi_14_minus_50,long(롱),0.9113582852641575,0.9963263473636005,1.2708790262813365,0.00034367931954591257,0.5798551224560193,17.787320939950234,17.588525041920946,0.8813383925491549,19,0.8969301911979032,2899,573,5.059336823734729,17.787320939950234
f20b_pair_0555,pair(쌍),di_spread_14 >= q90 & rsi_14 >= q70,di_spread_14|rsi_14,long(롱),0.9113582852641575,0.9963263473636005,1.2708790262813365,0.00034367931954591257,0.5798551224560193,17.787320939950234,17.588525041920946,0.8813383925491549,19,0.8969301911979032,2899,573,5.059336823734729,17.787320939950234
f20b_pair_0630,pair(쌍),ema9_ema20_diff >= q80 & rsi_14_minus_50 >= q70,ema9_ema20_diff|rsi_14_minus_50,long(롱),0.910093936381239,1.539256428315156,1.2302221475034933,0.00029185749494030263,0.5627607129313614,31.613887821953057,31.5901856002637,0.8964732650739476,21,0.9288274237570825,5274,573,9.204188481675393,31.613887821953057
f20b_pair_0631,pair(쌍),ema9_ema20_diff >= q80 & rsi_14 >= q70,ema9_ema20_diff|rsi_14,long(롱),0.910093936381239,1.539256428315156,1.2302221475034933,0.00029185749494030263,0.5627607129313614,31.613887821953057,31.5901856002637,0.8964732650739476,21,0.9288274237570825,5274,573,9.204188481675393,31.613887821953057
f20b_pair_0589,pair(쌍),di_spread_14 >= q80 & ema20_ema50_spread_zscore_50 >= q70,di_spread_14|ema20_ema50_spread_zscore_50,long(롱),0.9095794389808204,1.2012165653738756,1.2154649616697462,0.0002721995389471732,0.554498073872649,22.10355432451697,19.49178561745675,0.9061862678450034,24,0.8926648784072666,4413,573,7.701570680628272,22.10355432451697
f20b_pair_0471,pair(쌍),rsi_50 >= q90 & ema9_ema20_diff >= q80,rsi_50|ema9_ema20_diff,long(롱),0.9085161905220349,1.0315769919372166,1.3901904205122444,0.00042857373989913444,0.5949314499376818,21.56990413980241,15.644788533063181,0.8616535105941006,19,0.8567639289221364,2407,573,4.200698080279232,21.56990413980241
f20b_pair_0591,pair(쌍),di_spread_14 >= q80 & ema9_ema20_diff >= q70,di_spread_14|ema9_ema20_diff,long(롱),0.9077754487588326,1.5323807094519233,1.2303544780586846,0.0002897845517117858,0.5663767019667171,31.538278448546176,31.538278448546176,0.8946671709531013,22,0.9324238746494318,5288,573,9.228621291448517,31.538278448546176
f20b_pair_0584,pair(쌍),di_spread_14 >= q80 & vix_zscore_20 <= q20,di_spread_14|vix_zscore_20,long(롱),0.9077121985168285,0.9954368438428204,1.312623959131728,0.00041719901250746874,0.5712489522212909,18.78961532445088,18.54122648095704,0.866303436714166,22,0.9306269333442805,2386,573,4.164048865619546,18.78961532445088
f20b_pair_0324,pair(쌍),di_spread_14 >= q70 & close_ema50_ratio >= q70,di_spread_14|close_ema50_ratio,long(롱),0.9063555327964748,1.8887991342915138,1.210390551106241,0.00026944352842960255,0.5596291012838802,40.447855005205035,40.447855005205035,0.9082738944365193,24,0.9237571992825003,7010,573,12.233856893542757,40.447855005205035
f20b_pair_0638,pair(쌍),ema9_ema20_diff >= q80 & close_ema50_ratio >= q80,ema9_ema20_diff|close_ema50_ratio,long(롱),0.9054626405715371,1.550242090237057,1.2540147644778625,0.00033188655325135026,0.5739670306144294,32.939959807622834,32.939959807622834,0.8813958467137658,24,0.9581732932073904,4671,573,8.151832460732985,32.939959807622834
f20b_pair_0194,pair(쌍),roc_12 >= q70 & vix_zscore_20 <= q30,roc_12|vix_zscore_20,long(롱),0.9010635866915746,1.5568076982337131,1.2330708191051174,0.0003178455896761358,0.5549203756635361,32.6086276707412,29.866493335396672,0.8928133932217232,35,0.9152305780522935,4898,573,8.547993019197207,32.6086276707412
f20b_pair_0743,pair(쌍),bb_position_20 >= q80 & ema9_ema20_diff >= q70,bb_position_20|ema9_ema20_diff,long(롱),0.9004774758790307,1.2108203133251467,1.2243648549363693,0.0002844304236140819,0.5654216584449142,22.926661176753484,22.926661176753484,0.9119097956307258,24,0.9579755323900108,4257,573,7.429319371727749,22.926661176753484
f20b_pair_0661,pair(쌍),close_ema20_ratio >= q80 & ema20_ema50_spread_zscore_50 >= q70,close_ema20_ratio|ema20_ema50_spread_zscore_50,long(롱),0.8994976464825324,1.4439034966074447,1.2654362032923856,0.00035148575866782974,0.561587147030185,30.626404433911038,24.133070683026602,0.8897273612463485,27,0.9534932946222096,4108,573,7.169284467713787,30.626404433911038
f20b_pair_0797,pair(쌍),trix_15 >= q80 & ema9_ema20_diff >= q70,trix_15|ema9_ema20_diff,long(롱),0.8979507317770739,1.5008644703134901,1.2382688583325612,0.00030424984194475776,0.56902493411717,31.39366823587324,31.39366823587324,0.890735860531117,31,0.925363446941806,4933,573,8.609075043630018,31.39366823587324
f20b_pair_0507,pair(쌍),rsi_14 >= q80 & trix_15 >= q80,rsi_14|trix_15,long(롱),0.8960778500126731,1.197045117646787,1.3059653832263047,0.0003562634278710675,0.5869047619047619,24.892046171761827,23.54906987419777,0.8586309523809523,26,0.9411963042309244,3360,573,5.863874345549738,24.892046171761827
f20b_pair_0534,pair(쌍),rsi_14_minus_50 >= q80 & trix_15 >= q80,rsi_14_minus_50|trix_15,long(롱),0.8960778500126731,1.197045117646787,1.3059653832263047,0.0003562634278710675,0.5869047619047619,24.892046171761827,23.54906987419777,0.8586309523809523,26,0.9411963042309244,3360,573,5.863874345549738,24.892046171761827
f20b_pair_0182,pair(쌍),rsi_50 >= q80 & ema20_ema50_diff >= q90,rsi_50|ema20_ema50_diff,long(롱),0.8959709019237931,1.087540597670149,1.3660921725467694,0.00041304238422717397,0.5883023167489556,23.163592581277616,16.24191405987935,0.8693505507026206,24,0.843083480943145,2633,573,4.5951134380453755,23.163592581277616
f20b_pair_0779,pair(쌍),usdx_zscore_20 <= q20 & ema9_ema20_diff >= q70,usdx_zscore_20|ema9_ema20_diff,long(롱),0.8956286897406498,1.1278598012568297,1.3484053319362748,0.00042657329850863456,0.5729954614220878,23.960773858900907,22.009313812489996,0.8846444780635401,29,0.9584363472722914,2644,573,4.614310645724259,23.960773858900907
f20b_pair_0274,pair(쌍),close_ema20_ratio >= q70 & di_spread_14 >= q90,close_ema20_ratio|di_spread_14,long(롱),0.8937276374205547,0.9792181870251312,1.2680675779396584,0.0003420252137705663,0.5794621026894865,17.787320939950234,17.588525041920946,0.8819420188613343,19,0.8876011011267497,2863,573,4.996509598603839,17.787320939950234
f20b_pair_0169,pair(쌍),rsi_50 >= q80 & close_ema50_ratio >= q90,rsi_50|close_ema50_ratio,long(롱),0.8937013653109612,1.1002832484774636,1.3139972513587836,0.0004217260438779086,0.5894978919126102,22.354637026037196,22.354637026037196,0.8639325412035262,22,0.885230599427551,2609,573,4.553228621291448,22.354637026037196
f20b_pair_0097,pair(쌍),vortex_indicator >= q80 & close_ema50_ratio >= q80,vortex_indicator|close_ema50_ratio,long(롱),0.892888357312796,1.3196897546474928,1.2813552459193625,0.0003546599716870446,0.5756517065305026,27.87688295528339,26.36438514072482,0.8653587745229777,20,0.9692235127833186,3721,573,6.493891797556719,27.87688295528339
f20b_pair_0498,pair(쌍),rsi_14 >= q80 & di_spread_14 >= q80,rsi_14|di_spread_14,long(롱),0.89237423728674,1.353408398359013,1.2282463001558945,0.00028160807290033565,0.5713691219309197,27.25609253217901,27.25609253217901,0.8888888888888888,19,0.9367694123364682,4806,573,8.387434554973822,27.25609253217901
f20b_pair_0525,pair(쌍),rsi_14_minus_50 >= q80 & di_spread_14 >= q80,rsi_14_minus_50|di_spread_14,long(롱),0.89237423728674,1.353408398359013,1.2282463001558945,0.00028160807290033565,0.5713691219309197,27.25609253217901,27.25609253217901,0.8888888888888888,19,0.9367694123364682,4806,573,8.387434554973822,27.25609253217901
f20b_pair_0501,pair(쌍),rsi_14 >= q80 & close_ema20_ratio >= q80,rsi_14|close_ema20_ratio,long(롱),0.8910357686558288,1.4222431574898198,1.2325392407185836,0.00030864651855247823,0.5703125,29.34680431727551,29.00494640832444,0.8951822916666666,20,0.9453972307861788,4608,573,8.041884816753926,29.34680431727551
f20b_pair_0528,pair(쌍),rsi_14_minus_50 >= q80 & close_ema20_ratio >= q80,rsi_14_minus_50|close_ema20_ratio,long(롱),0.8910357686558288,1.4222431574898198,1.2325392407185836,0.00030864651855247823,0.5703125,29.34680431727551,29.00494640832444,0.8951822916666666,20,0.9453972307861788,4608,573,8.041884816753926,29.34680431727551
f20b_pair_0313,pair(쌍),di_spread_14 >= q70 & close_ema50_ratio >= q90,di_spread_14|close_ema50_ratio,long(롱),0.8876785620291263,1.3555437552702199,1.3487522947984507,0.00047966870320956115,0.5902335456475584,31.192675565830076,31.192675565830076,0.8481953290870489,22,0.9402692278635617,2826,573,4.9319371727748695,31.192675565830076
f20b_pair_0865,pair(쌍),ema9_ema20_diff >= q70 & ema20_ema50_diff >= q90,ema9_ema20_diff|ema20_ema50_diff,long(롱),0.8859708586623701,1.1908628204500045,1.3777495798764492,0.0004475245473318318,0.5802329951146186,27.037578257203755,21.1066169343879,0.8763622698233746,31,0.8383627385671253,2661,573,4.643979057591623,27.037578257203755
f20b_pair_0481,pair(쌍),rsi_50 >= q90 & close_ema50_ratio >= q80,rsi_50|close_ema50_ratio,long(롱),0.8847549721258902,1.0874779957998397,1.3592224807772169,0.00039980808669111753,0.5981617647058823,23.413195422684197,18.373717383371858,0.8731617647058824,19,0.857223647783277,2720,573,4.7469458987783595,23.413195422684197
f20b_pair_0082,pair(쌍),vortex_indicator >= q80 & rsi_14 >= q80,vortex_indicator|rsi_14,long(롱),0.8834176487398172,1.323650915674623,1.2638839565644715,0.00031343853082515345,0.5650011839924225,27.874297820503248,26.415280301719857,0.8775751835188255,21,0.9559094622164102,4223,573,7.369982547993019,27.874297820503248
f20b_pair_0083,pair(쌍),vortex_indicator >= q80 & rsi_14_minus_50 >= q80,vortex_indicator|rsi_14_minus_50,long(롱),0.8834176487398172,1.323650915674623,1.2638839565644715,0.00031343853082515345,0.5650011839924225,27.874297820503248,26.415280301719857,0.8775751835188255,21,0.9559094622164102,4223,573,7.369982547993019,27.874297820503248
f20b_single_0017,single(단일),di_spread_14 >= q80,di_spread_14,long(롱),0.883221095113249,1.541596369167077,1.2051623178417674,0.0002637461709438969,0.5627031650983747,32.07041393647025,32.07041393647025,0.9014542343883661,21,0.9176189976447925,5845,573,10.200698080279231,32.07041393647025
f20b_pair_0563,pair(쌍),di_spread_14 >= q90 & ema20_ema50_spread_zscore_50 >= q70,di_spread_14|ema20_ema50_spread_zscore_50,long(롱),0.8802635891105018,0.9035552013548659,1.2984118872181936,0.0003726000830329344,0.5777319587628866,16.655352526451328,12.90047027007314,0.8787628865979381,19,0.8880705867304033,2425,573,4.232111692844677,16.655352526451328
f20b_pair_0497,pair(쌍),rsi_14 >= q80 & di_spread_14 >= q90,rsi_14|di_spread_14,long(롱),0.8795972859525383,0.9442501900939796,1.2649909098259189,0.00033436621462251405,0.580028328611898,17.159426845587877,17.023612404174205,0.8796033994334278,18,0.8807086484879502,2824,573,4.928446771378709,17.159426845587877
f20b_pair_0524,pair(쌍),rsi_14_minus_50 >= q80 & di_spread_14 >= q90,rsi_14_minus_50|di_spread_14,long(롱),0.8795972859525383,0.9442501900939796,1.2649909098259189,0.00033436621462251405,0.580028328611898,17.159426845587877,17.023612404174205,0.8796033994334278,18,0.8807086484879502,2824,573,4.928446771378709,17.159426845587877
f20b_pair_0122,pair(쌍),roc_12 >= q80 & rsi_14 >= q80,roc_12|rsi_14,long(롱),0.8781315729521378,1.3210028397324565,1.259412823557342,0.0003444596713774332,0.5694915254237288,27.891540802289285,27.48542257005212,0.8917861799217731,19,0.9400409757967026,3835,573,6.692844677137871,27.891540802289285
f20b_pair_0123,pair(쌍),roc_12 >= q80 & rsi_14_minus_50 >= q80,roc_12|rsi_14_minus_50,long(롱),0.8781315729521378,1.3210028397324565,1.259412823557342,0.0003444596713774332,0.5694915254237288,27.891540802289285,27.48542257005212,0.8917861799217731,19,0.9400409757967026,3835,573,6.692844677137871,27.891540802289285
f20b_pair_0311,pair(쌍),di_spread_14 >= q70 & rsi_14_minus_50 >= q70,di_spread_14|rsi_14_minus_50,long(롱),0.8773391485304975,1.7800748050356587,1.1910286384485658,0.00023832839805002794,0.5575043513187843,38.33068431812987,38.33068431812986,0.9191324139777748,24,0.9070989158883004,7469,573,13.034904013961606,38.33068431812987
f20b_pair_0312,pair(쌍),di_spread_14 >= q70 & rsi_14 >= q70,di_spread_14|rsi_14,long(롱),0.8773391485304975,1.7800748050356587,1.1910286384485658,0.00023832839805002794,0.5575043513187843,38.33068431812987,38.33068431812986,0.9191324139777748,24,0.9070989158883004,7469,573,13.034904013961606,38.33068431812987
f20b_pair_0303,pair(쌍),di_spread_14 >= q70 & bb_position_20 >= q70,di_spread_14|bb_position_20,long(롱),0.8772729169617496,1.6358481688012665,1.1936933738615945,0.0002435747720073357,0.5585169743895175,34.51752885531825,34.51752885531825,0.910958904109589,30,0.9467399450604016,6716,573,11.720767888307154,34.51752885531825
f20b_pair_0641,pair(쌍),ema9_ema20_diff >= q80 & close_ema50_ratio >= q70,ema9_ema20_diff|close_ema50_ratio,long(롱),0.8767491223944751,1.6134180200924066,1.2246814820054406,0.00029366909721376165,0.5611576265016381,35.073855712444654,35.073855712444654,0.8962504550418638,26,0.941995662728793,5494,573,9.588132635253054,35.073855712444654
f20b_pair_0593,pair(쌍),di_spread_14 >= q80 & close_ema50_ratio >= q70,di_spread_14|close_ema50_ratio,long(롱),0.8757815556150939,1.5107422804645818,1.2221826016498862,0.0002846697344007126,0.5684944413039382,32.165832767827304,32.165832767827304,0.8918409647635199,21,0.9418269752899954,5307,573,9.261780104712042,32.165832767827304
f20b_pair_0102,pair(쌍),vortex_indicator >= q80 & close_ema50_ratio >= q70,vortex_indicator|close_ema50_ratio,long(롱),0.875341306346178,1.3837456341178598,1.2383058186746447,0.0002954196486161101,0.5572160546541418,29.150449267525612,27.664659481445184,0.8909052092228864,32,0.9607364476192567,4684,573,8.174520069808027,29.150449267525612
f20b_pair_0193,pair(쌍),roc_12 >= q70 & di_spread_14 >= q70,roc_12|di_spread_14,long(롱),0.8748017689554994,1.757126630453929,1.2092552550684463,0.0002746368600271849,0.5579868708971554,38.5781965035147,38.5781965035147,0.9059080962800875,29,0.934061797270552,6398,573,11.165794066317627,38.5781965035147
f20b_pair_0762,pair(쌍),vix_zscore_20 <= q20 & ema9_ema20_diff >= q70,vix_zscore_20|ema9_ema20_diff,long(롱),0.8730583677758421,1.1858508595404909,1.3003660352661846,0.00039488873111571455,0.5614385614385614,25.325019209565248,16.88754648706873,0.8827838827838828,19,0.9154662263777312,3003,573,5.2408376963350785,25.325019209565248
f20b_pair_0678,pair(쌍),rsi_14_minus_50 >= q70 & vix_zscore_20 <= q20,rsi_14_minus_50|vix_zscore_20,long(롱),0.8712098171851265,1.1795521012449863,1.259159026706676,0.0003389517532313179,0.5548850574712644,24.09611890169614,21.736450007141872,0.9,22,0.9263668249557088,3480,573,6.0732984293193715,24.09611890169614
f20b_pair_0699,pair(쌍),rsi_14 >= q70 & vix_zscore_20 <= q20,rsi_14|vix_zscore_20,long(롱),0.8712098171851265,1.1795521012449863,1.259159026706676,0.0003389517532313179,0.5548850574712644,24.09611890169614,21.736450007141872,0.9,22,0.9263668249557088,3480,573,6.0732984293193715,24.09611890169614
f20b_pair_0128,pair(쌍),roc_12 >= q80 & rsi_14_minus_50 >= q70,roc_12|rsi_14_minus_50,long(롱),0.8667354592605723,1.5417970574495392,1.2377446971084007,0.00032404309740427474,0.5577973938629677,34.03537691889409,34.03537691889409,0.9041614123581336,30,0.9533300437453741,4758,573,8.303664921465968,34.03537691889409
f20b_pair_0129,pair(쌍),roc_12 >= q80 & rsi_14 >= q70,roc_12|rsi_14,long(롱),0.8667354592605723,1.5417970574495392,1.2377446971084007,0.00032404309740427474,0.5577973938629677,34.03537691889409,34.03537691889409,0.9041614123581336,30,0.9533300437453741,4758,573,8.303664921465968,34.03537691889409
f20b_pair_0281,pair(쌍),close_ema20_ratio >= q70 & bb_position_20 >= q80,close_ema20_ratio|bb_position_20,long(롱),0.8664496578979115,1.3298286041145364,1.1908210888505428,0.0002481949615741949,0.5567375886524822,26.553490024526138,26.553490024526138,0.9182530795072789,26,0.9467586151200533,5358,573,9.350785340314136,26.553490024526138
f20b_pair_0420,pair(쌍),bb_position_20 >= q70 & ema20_ema50_spread_zscore_50 >= q70,bb_position_20|ema20_ema50_spread_zscore_50,long(롱),0.8662400205886268,1.405847568099721,1.2297640602144313,0.0002781653280767157,0.5530273051048674,29.916438222609543,20.64216713055399,0.9026513652552434,33,0.9239342066944182,5054,573,8.820244328097731,29.916438222609543
f20b_pair_0339,pair(쌍),vix_zscore_20 <= q30 & rsi_14 >= q80,vix_zscore_20|rsi_14,long(롱),0.8660885015603365,1.207485914020075,1.2720690383665871,0.0003530660567310161,0.5660818713450292,25.46994199141229,18.578590344467607,0.8777777777777778,26,0.934695025848033,3420,573,5.968586387434555,25.46994199141229
f20b_pair_0340,pair(쌍),vix_zscore_20 <= q30 & rsi_14_minus_50 >= q80,vix_zscore_20|rsi_14_minus_50,long(롱),0.8660885015603365,1.207485914020075,1.2720690383665871,0.0003530660567310161,0.5660818713450292,25.46994199141229,18.578590344467607,0.8777777777777778,26,0.934695025848033,3420,573,5.968586387434555,25.46994199141229
f20b_single_0018,single(단일),roc_12 >= q90,roc_12,long(롱),0.860223305102086,1.388732177376403,1.317170993616928,0.0004751050897627106,0.5593568251796099,32.528439559669884,32.012339447506264,0.8819705781731099,21,0.9343044091413116,2923,573,5.101221640488657,32.528439559669884
f20b_pair_0588,pair(쌍),di_spread_14 >= q80 & close_ema50_ratio >= q80,di_spread_14|close_ema50_ratio,long(롱),0.8600721769790943,1.4192011607521333,1.2515364699201412,0.000324611427436444,0.5793687099725526,31.3030919584663,31.3030919584663,0.8709972552607502,28,0.9510486876152117,4372,573,7.630017452006981,31.3030919584663
f20b_pair_0204,pair(쌍),roc_12 >= q70 & close_ema20_ratio >= q80,roc_12|close_ema20_ratio,long(롱),0.8600405171592507,1.6928494883081069,1.2276558657663943,0.00031964680670470297,0.5589123867069486,38.32880690425115,38.32880690425115,0.9018126888217523,20,0.9408102340920758,5296,573,9.24258289703316,38.32880690425115
f20b_pair_0683,pair(쌍),rsi_14_minus_50 >= q70 & ema20_ema50_spread_zscore_50 >= q70,rsi_14_minus_50|ema20_ema50_spread_zscore_50,long(롱),0.859022975567696,1.5122686890090256,1.2099117662017966,0.00025921643623740584,0.5479945149125814,32.59983102969738,25.257304358226683,0.9100102845389099,35,0.91281772020024,5834,573,10.181500872600349,32.59983102969738
f20b_pair_0704,pair(쌍),rsi_14 >= q70 & ema20_ema50_spread_zscore_50 >= q70,rsi_14|ema20_ema50_spread_zscore_50,long(롱),0.859022975567696,1.5122686890090256,1.2099117662017966,0.00025921643623740584,0.5479945149125814,32.59983102969738,25.257304358226683,0.9100102845389099,35,0.91281772020024,5834,573,10.181500872600349,32.59983102969738
f20b_pair_0212,pair(쌍),roc_12 >= q70 & ppo_hist_12_26_9 >= q80,roc_12|ppo_hist_12_26_9,long(롱),0.8585898692968109,1.6514504604380804,1.2385886602396166,0.00034899629341464085,0.544167371090448,37.64714531098177,37.64714531098177,0.908284023668639,25,0.8800316929856832,4732,573,8.258289703315882,37.64714531098177
f20b_pair_0125,pair(쌍),roc_12 >= q80 & di_spread_14 >= q80,roc_12|di_spread_14,long(롱),0.8558171549336571,1.3067036803052656,1.2596982257939966,0.00034901273512426967,0.5715811965811965,28.467382856952216,28.467382856952216,0.8886217948717948,19,0.9480346720665074,3744,573,6.534031413612565,28.467382856952216
f20b_pair_0682,pair(쌍),rsi_14_minus_50 >= q70 & close_ema50_ratio >= q80,rsi_14_minus_50|close_ema50_ratio,long(롱),0.855332859492997,1.6395455725060317,1.2252406729983771,0.0003003380788617021,0.5735482689137205,36.972074049851166,36.972074049851166,0.8900897600293094,24,0.9485495724937796,5459,573,9.527050610820245,36.972074049851166
f20b_pair_0703,pair(쌍),rsi_14 >= q70 & close_ema50_ratio >= q80,rsi_14|close_ema50_ratio,long(롱),0.855332859492997,1.6395455725060317,1.2252406729983771,0.0003003380788617021,0.5735482689137205,36.972074049851166,36.972074049851166,0.8900897600293094,24,0.9485495724937796,5459,573,9.527050610820245,36.972074049851166
f20b_pair_0195,pair(쌍),roc_12 >= q70 & usdx_zscore_20 <= q30,roc_12|usdx_zscore_20,long(롱),0.8547536566599636,1.393754767997378,1.2687738142738485,0.0003456733055549053,0.5600198412698413,31.377057339875915,29.622328777565478,0.892609126984127,24,0.9488076580950023,4032,573,7.036649214659686,31.377057339875915
f20b_pair_0422,pair(쌍),bb_position_20 >= q70 & ema9_ema20_diff >= q70,bb_position_20|ema9_ema20_diff,long(롱),0.8545325887699591,1.5774796545799865,1.2061830125825759,0.0002591981029543192,0.5566874794610581,34.53262958146177,34.53262958146177,0.909300032862307,23,0.9466695124164385,6086,573,10.62129144851658,34.53262958146177
f20b_pair_0685,pair(쌍),rsi_14_minus_50 >= q70 & ema9_ema20_diff >= q70,rsi_14_minus_50|ema9_ema20_diff,long(롱),0.854084375142233,1.7169019337453713,1.1914138658650815,0.00024026055607967691,0.5537363560033586,37.90020353326701,37.90020353326701,0.9122586062132662,27,0.9278137128982695,7146,573,12.471204188481675,37.90020353326701
f20b_pair_0706,pair(쌍),rsi_14 >= q70 & ema9_ema20_diff >= q70,rsi_14|ema9_ema20_diff,long(롱),0.854084375142233,1.7169019337453713,1.1914138658650815,0.00024026055607967691,0.5537363560033586,37.90020353326701,37.90020353326701,0.9122586062132662,27,0.9278137128982695,7146,573,12.471204188481675,37.90020353326701
f20b_pair_0760,pair(쌍),vix_zscore_20 <= q20 & ema20_ema50_spread_zscore_50 >= q70,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),0.8538445240463342,1.004578737924342,1.2898150766750018,0.000369466251535249,0.5538801029790364,20.350274912851674,13.266010893970105,0.8852519308569327,22,0.9107607483286214,2719,573,4.7452006980802794,20.350274912851674
f20b_pair_0725,pair(쌍),close_ema50_ratio >= q90 & ema9_ema20_diff >= q70,close_ema50_ratio|ema9_ema20_diff,long(롱),0.8537269234774382,1.2593422612711138,1.3098227765359756,0.0004378797848647823,0.5844923504867872,28.64268847346049,28.64268847346049,0.8595271210013908,22,0.9606497840681931,2876,573,5.019197207678883,28.64268847346049
f20b_pair_0136,pair(쌍),roc_12 >= q80 & close_ema50_ratio >= q80,roc_12|close_ema50_ratio,long(롱),0.8532945641208108,1.3736928557972377,1.2663618457012404,0.00037267847417179535,0.5729788388497016,30.773545114198186,30.773545114198186,0.8830710797612589,23,0.9594050271855632,3686,573,6.43280977312391,30.773545114198186
f20b_pair_0660,pair(쌍),close_ema20_ratio >= q80 & close_ema50_ratio >= q80,close_ema20_ratio|close_ema50_ratio,long(롱),0.8521185878816601,1.5716778620021197,1.2516723432900334,0.00035097763778519866,0.5759267530147387,36.17258068081167,36.17258068081167,0.8834301027244306,22,0.9653981440828073,4478,573,7.815008726003491,36.17258068081167
f20b_pair_0141,pair(쌍),roc_12 >= q80 & close_ema50_ratio >= q70,roc_12|close_ema50_ratio,long(롱),0.8515989012293399,1.4591625137129398,1.2328152883711787,0.00032339594718815156,0.5593971631205674,32.247068485565954,32.247068485565954,0.9031471631205674,27,0.952204455626034,4512,573,7.87434554973822,32.247068485565954
f20b_pair_0092,pair(쌍),vortex_indicator >= q80 & bb_position_20 >= q80,vortex_indicator|bb_position_20,long(롱),0.8469909329123083,1.08157441872439,1.2487795298128643,0.00030717819333268674,0.5595001420051122,21.89285602924165,21.185448815022134,0.8966202783300199,19,0.960645969230245,3521,573,6.144851657940663,21.89285602924165
f20b_pair_0201,pair(쌍),roc_12 >= q70 & di_spread_14 >= q90,roc_12|di_spread_14,long(롱),0.8436408923283679,0.9236348074290684,1.2656074933753123,0.00034132845802995875,0.5772357723577236,17.71224448825086,17.577336373489494,0.8906134515890614,18,0.8769787990929272,2706,573,4.722513089005235,17.71224448825086
