candidate_id,train_rank,rule_kind,rule_definition,feature_count,features,side,side_value,split,record_view,tier_scope,trade_count,days_in_scope,trades_per_day,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk,underwater_ratio,max_loss_streak,equity_trend_r2,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,joint_axis_distance,density_pass,pf_pass,dd_pass,smoothness_pass,proxy_cost_log_return,selection_boundary
f20b_single_0015,157,single(단일),rsi_14_minus_50 >= q80,1,rsi_14_minus_50,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),5845,573,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,28.538940796962432,28.88304263271967,0.9045337895637297,21,0.9064275848107517,0.02006980802792313,0.39517692418021555,1.8883042632719669,0.5491477921388401,2.8526987876189454,False,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_single_0015,157,single(단일),rsi_14_minus_50 >= q80,1,rsi_14_minus_50,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),2035,183,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,30.021699703425163,37.23052760196457,0.9533169533169533,17,0.44989938212123165,0.11202185792349724,0.4906485559773943,2.723052760196457,0.7765379070380748,4.102261081135423,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_single_0015,157,single(단일),rsi_14_minus_50 >= q80,1,rsi_14_minus_50,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1769,131,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,22.564162726151903,28.53616679652604,0.9536461277557943,35,0.3347455031794854,0.35038167938931297,0.5164701217694181,1.853616679652604,1.828505281059339,4.548973761870674,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0496,158,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q80,2,rsi_14|rsi_14_minus_50,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),5845,573,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,28.538940796962432,28.88304263271967,0.9045337895637297,21,0.9064275848107517,0.02006980802792313,0.39517692418021555,1.8883042632719669,0.5491477921388401,2.8526987876189454,False,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0496,158,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q80,2,rsi_14|rsi_14_minus_50,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),2035,183,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,30.021699703425163,37.23052760196457,0.9533169533169533,17,0.44989938212123165,0.11202185792349724,0.4906485559773943,2.723052760196457,0.7765379070380748,4.102261081135423,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0496,158,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q80,2,rsi_14|rsi_14_minus_50,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1769,131,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,22.564162726151903,28.53616679652604,0.9536461277557943,35,0.3347455031794854,0.35038167938931297,0.5164701217694181,1.853616679652604,1.828505281059339,4.548973761870674,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0502,159,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q70,2,rsi_14|rsi_14_minus_50,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),5845,573,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,28.538940796962432,28.88304263271967,0.9045337895637297,21,0.9064275848107517,0.02006980802792313,0.39517692418021555,1.8883042632719669,0.5491477921388401,2.8526987876189454,False,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0502,159,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q70,2,rsi_14|rsi_14_minus_50,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),2035,183,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,30.021699703425163,37.23052760196457,0.9533169533169533,17,0.44989938212123165,0.11202185792349724,0.4906485559773943,2.723052760196457,0.7765379070380748,4.102261081135423,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0502,159,pair(쌍),rsi_14 >= q80 & rsi_14_minus_50 >= q70,2,rsi_14|rsi_14_minus_50,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1769,131,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,22.564162726151903,28.53616679652604,0.9536461277557943,35,0.3347455031794854,0.35038167938931297,0.5164701217694181,1.853616679652604,1.828505281059339,4.548973761870674,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0529,160,pair(쌍),rsi_14_minus_50 >= q80 & rsi_14 >= q70,2,rsi_14_minus_50|rsi_14,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),5845,573,10.200698080279231,1.5051799698958022,1.209646151639569,0.0002575158203414546,0.562874251497006,28.88304263271967,28.538940796962432,28.88304263271967,0.9045337895637297,21,0.9064275848107517,0.02006980802792313,0.39517692418021555,1.8883042632719669,0.5491477921388401,2.8526987876189454,False,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0529,160,pair(쌍),rsi_14_minus_50 >= q80 & rsi_14 >= q70,2,rsi_14_minus_50|rsi_14,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),2035,183,11.120218579234972,0.04978223429570072,1.0187028880452114,2.446301439592173e-05,0.5061425061425061,37.23052760196457,30.021699703425163,37.23052760196457,0.9533169533169533,17,0.44989938212123165,0.11202185792349724,0.4906485559773943,2.723052760196457,0.7765379070380748,4.102261081135423,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0529,160,pair(쌍),rsi_14_minus_50 >= q80 & rsi_14 >= q70,2,rsi_14_minus_50|rsi_14,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1769,131,13.50381679389313,-0.059945911662714096,0.9670597564611639,-3.388689183873041e-05,0.5455059355568117,28.53616679652604,22.564162726151903,28.53616679652604,0.9536461277557943,35,0.3347455031794854,0.35038167938931297,0.5164701217694181,1.853616679652604,1.828505281059339,4.548973761870674,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0241,161,pair(쌍),vortex_indicator >= q90 & ema9_ema20_diff >= q80,2,vortex_indicator|ema9_ema20_diff,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),2490,573,4.345549738219895,1.0948277250180471,1.3833038559293125,0.00043968984940483824,0.5783132530120482,22.477273809552745,21.847179574740917,22.477273809552745,0.8686746987951808,23,0.8170994413661216,0.13089005235602097,0.30834807203534376,1.2477273809552745,0.5732088658430766,2.260174371189716,False,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0241,161,pair(쌍),vortex_indicator >= q90 & ema9_ema20_diff >= q80,2,vortex_indicator|ema9_ema20_diff,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),853,183,4.66120218579235,0.1130696857129386,1.09361390478413,0.0001325553173656959,0.4794841735052755,26.77428874588761,21.48513459275877,26.77428874588761,0.9273153575615475,20,0.46246534449357973,0.06775956284153004,0.453193047607935,1.6774288745887609,0.7591825058805854,2.9575639909188114,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0241,161,pair(쌍),vortex_indicator >= q90 & ema9_ema20_diff >= q80,2,vortex_indicator|ema9_ema20_diff,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),704,131,5.374045801526718,-0.17961197771884618,0.788987651804057,-0.0002551306501688156,0.5255681818181818,29.69059437575493,18.22223746254339,29.69059437575493,0.9303977272727273,36,0.7870512630732136,0.0,0.6055061740979715,1.969059437575493,1.6145059088897813,4.189071520563246,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0268,162,pair(쌍),close_ema20_ratio >= q70 & usdx_zscore_20 <= q30,2,close_ema20_ratio|usdx_zscore_20,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),4123,573,7.195462478184991,1.5183720467302715,1.2908408583280135,0.0003682687476910675,0.5656075673053602,32.034373893785464,30.258071293292932,32.034373893785464,0.8894009216589862,19,0.9735484064548078,0.0,0.35457957083599323,2.2034373893785464,0.5121336318418803,3.07015059205642,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0268,162,pair(쌍),close_ema20_ratio >= q70 & usdx_zscore_20 <= q30,2,close_ema20_ratio|usdx_zscore_20,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),925,183,5.054644808743169,-0.026485941503906346,0.9795982399705314,-2.863345027449335e-05,0.5167567567567568,16.988923797609388,14.79211418183758,16.988923797609388,0.9394594594594594,18,0.4512127547939048,0.0,0.5102008800147343,0.6988923797609388,1.7697110170994996,2.978804276875173,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0268,162,pair(쌍),close_ema20_ratio >= q70 & usdx_zscore_20 <= q30,2,close_ema20_ratio|usdx_zscore_20,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),938,131,7.1603053435114505,-0.1052302793165785,0.902212681504105,-0.00011218579884496641,0.5085287846481876,24.73304624444981,19.104271747114776,24.73304624444981,0.94136460554371,24,0.5053925747680316,0.0,0.5488936592479474,1.473304624444981,1.7461874138490554,3.7683856975419836,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0500,163,pair(쌍),rsi_14 >= q80 & ema9_ema20_diff >= q80,2,rsi_14|ema9_ema20_diff,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),4373,573,7.631762652705061,1.429145763733939,1.2691034467638587,0.0003268112882995516,0.5748913789160759,28.97503359569732,28.442154386528763,28.97503359569732,0.8765149782757832,21,0.933673993998095,0.0,0.36544827661807067,1.897503359569732,0.5242784429249596,2.787230079112762,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0500,163,pair(쌍),rsi_14 >= q80 & ema9_ema20_diff >= q80,2,rsi_14|ema9_ema20_diff,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1706,183,9.3224043715847,0.007142498103082526,1.0030094834687293,4.186692909192571e-06,0.5093786635404455,40.01636470427271,30.278087831916935,40.01636470427271,0.9449003516998827,22,0.408515279204457,0.0,0.49849525826563534,3.001636470427271,0.7913732826229415,4.291505011315848,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0500,163,pair(쌍),rsi_14 >= q80 & ema9_ema20_diff >= q80,2,rsi_14|ema9_ema20_diff,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1525,131,11.641221374045802,-0.0767446690587531,0.9531054060252316,-5.0324373153280724e-05,0.5442622950819672,27.08594362559036,23.08682290224452,27.08594362559036,0.9449180327868852,32,0.25175329648621075,0.1641221374045802,0.5234472969873842,1.708594362559036,1.8619241313353034,4.2580879282863044,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0527,164,pair(쌍),rsi_14_minus_50 >= q80 & ema9_ema20_diff >= q80,2,rsi_14_minus_50|ema9_ema20_diff,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),4373,573,7.631762652705061,1.429145763733939,1.2691034467638587,0.0003268112882995516,0.5748913789160759,28.97503359569732,28.442154386528763,28.97503359569732,0.8765149782757832,21,0.933673993998095,0.0,0.36544827661807067,1.897503359569732,0.5242784429249596,2.787230079112762,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0527,164,pair(쌍),rsi_14_minus_50 >= q80 & ema9_ema20_diff >= q80,2,rsi_14_minus_50|ema9_ema20_diff,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1706,183,9.3224043715847,0.007142498103082526,1.0030094834687293,4.186692909192571e-06,0.5093786635404455,40.01636470427271,30.278087831916935,40.01636470427271,0.9449003516998827,22,0.408515279204457,0.0,0.49849525826563534,3.001636470427271,0.7913732826229415,4.291505011315848,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0527,164,pair(쌍),rsi_14_minus_50 >= q80 & ema9_ema20_diff >= q80,2,rsi_14_minus_50|ema9_ema20_diff,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1525,131,11.641221374045802,-0.0767446690587531,0.9531054060252316,-5.0324373153280724e-05,0.5442622950819672,27.08594362559036,23.08682290224452,27.08594362559036,0.9449180327868852,32,0.25175329648621075,0.1641221374045802,0.5234472969873842,1.708594362559036,1.8619241313353034,4.2580879282863044,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0054,165,pair(쌍),vortex_indicator >= q70 & trix_15 >= q80,2,vortex_indicator|trix_15,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),3702,573,6.460732984293194,1.3943505334674795,1.316484492169277,0.0003766479020711722,0.5772555375472718,29.5000973888769,25.957287519160843,29.5000973888769,0.8581847649918962,23,0.9577512492255306,0.0,0.34175775391536145,1.9500097388876898,0.5051950820948645,2.7969625748979157,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0054,165,pair(쌍),vortex_indicator >= q70 & trix_15 >= q80,2,vortex_indicator|trix_15,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1177,183,6.4316939890710385,0.09685256127557561,1.0494451912173994,8.22876476428e-05,0.491928632115548,42.35545531401591,35.24921070131095,42.35545531401591,0.9226847918436704,33,0.4811299923440109,0.0,0.4752774043913003,3.2355455314015913,0.7486996597748468,4.459522595567738,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0054,165,pair(쌍),vortex_indicator >= q70 & trix_15 >= q80,2,vortex_indicator|trix_15,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1066,131,8.13740458015267,-0.15083446246577362,0.8756586449899045,-0.00014149574340128858,0.5469043151969981,29.620851472234666,17.872650081887798,29.620851472234666,0.9333958724202627,23,0.6778337226555105,0.0,0.5621706775050477,1.9620851472234666,1.6650029673941384,4.1892587921226525,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0552,166,pair(쌍),di_spread_14 >= q90 & ema9_ema20_diff >= q80,2,di_spread_14|ema9_ema20_diff,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),2560,573,4.467713787085515,0.9505040438895521,1.3005906473277795,0.0003712906421443563,0.587890625,16.60176734594554,16.60176734594555,16.60176734594555,0.85859375,17,0.876670942647792,0.10645724258289704,0.34970467633611024,0.6601767345945551,0.5418652633084936,1.658203916822056,False,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0552,166,pair(쌍),di_spread_14 >= q90 & ema9_ema20_diff >= q80,2,di_spread_14|ema9_ema20_diff,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),754,183,4.120218579234972,0.29846639767888045,1.2531386572068375,0.00039584402875183085,0.5371352785145889,27.01470266915933,27.01470266915933,27.01470266915933,0.8726790450928382,18,0.6444851673929176,0.17595628415300552,0.37343067139658126,1.701470266915933,0.6526872449649642,2.9035444674304838,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0552,166,pair(쌍),di_spread_14 >= q90 & ema9_ema20_diff >= q80,2,di_spread_14|ema9_ema20_diff,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),629,131,4.801526717557252,-0.07060924305147197,0.907834303326876,-0.00011225634825353254,0.5230524642289348,22.21844464772744,11.765009324138376,22.21844464772744,0.8839427662957074,27,0.5002557310541365,0.03969465648854964,0.5460828483365621,1.2218444647727442,1.722659165858707,3.530281135456563,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0447,167,pair(쌍),ppo_hist_12_26_9 >= q70 & vix_zscore_20 <= q20,2,ppo_hist_12_26_9|vix_zscore_20,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),3291,573,5.7434554973821985,1.208356119794152,1.267300514801753,0.0003671698935867979,0.5481616529930112,23.051657304478624,23.051657304478603,23.051657304478624,0.8814949863263446,22,0.942437725512549,0.0,0.36634974259912345,1.3051657304478623,0.522575767366208,2.194091240413194,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0447,167,pair(쌍),ppo_hist_12_26_9 >= q70 & vix_zscore_20 <= q20,2,ppo_hist_12_26_9|vix_zscore_20,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1021,183,5.579234972677596,0.3911805531838903,1.2386467871813294,0.0003831347239803039,0.544564152791381,24.721293907795282,24.721293907795282,24.721293907795282,0.9167482859941234,17,0.7679859318890642,0.0,0.3806766064093353,1.472129390779528,0.6169430593472767,2.4697490565361404,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0447,167,pair(쌍),ppo_hist_12_26_9 >= q70 & vix_zscore_20 <= q20,2,ppo_hist_12_26_9|vix_zscore_20,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),787,131,6.00763358778626,0.28408721330835257,1.3028128713510816,0.0003609748580792282,0.5590851334180432,13.909293584049731,13.909293584049765,13.909293584049765,0.8398983481575604,21,0.7310009857191466,0.0,0.3485935643244592,0.3909293584049765,0.5990038130972862,1.338526735826722,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0354,168,pair(쌍),vix_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q70,2,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),4053,573,7.0732984293193715,1.3189111083631302,1.256743346379728,0.0003254160148934444,0.5558845299777943,25.901773458241784,19.92431475108298,25.901773458241784,0.8968665186281767,25,0.922548777120881,0.0,0.371628326810136,1.5901773458241784,0.538442983678283,2.5002486563125976,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0354,168,pair(쌍),vix_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q70,2,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1331,183,7.273224043715847,-0.03523780133218021,0.98109001080963,-2.6474681692096327e-05,0.5251690458302029,33.483638670594075,21.931662690310073,33.483638670594075,0.994740796393689,19,0.36250729191677195,0.0,0.509454994595185,2.3483638670594074,1.8345050770146127,4.692323938669205,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0354,168,pair(쌍),vix_zscore_20 <= q30 & ema20_ema50_spread_zscore_50 >= q70,2,vix_zscore_20|ema20_ema50_spread_zscore_50,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1070,131,8.16793893129771,0.08499449788722273,1.0635842401982418,7.943411017497452e-05,0.5570093457943925,21.00540330738695,21.00540330738696,21.00540330738696,0.8943925233644859,31,0.5453699155288241,0.0,0.4682078799008791,1.100540330738696,0.7070601735260479,2.275808384165623,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0370,169,pair(쌍),usdx_zscore_20 <= q30 & ppo_hist_12_26_9 >= q70,2,usdx_zscore_20|ppo_hist_12_26_9,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),3727,573,6.504363001745201,1.3343580019013117,1.2702417117794587,0.00035802468524317457,0.5548698685269654,26.71868087377326,25.460528982988794,26.71868087377326,0.8881137644217869,23,0.9485173764583877,0.0,0.36487914411027067,1.671868087377326,0.5228183745835296,2.5595656060711263,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0370,169,pair(쌍),usdx_zscore_20 <= q30 & ppo_hist_12_26_9 >= q70,2,usdx_zscore_20|ppo_hist_12_26_9,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),813,183,4.442622950819672,-0.3158706637032941,0.7740831293739397,-0.00038852480160306773,0.4944649446494465,30.71402742398598,27.986959199351645,30.71402742398598,0.984009840098401,22,0.6597659756392474,0.1114754098360656,0.6129584353130302,2.0714027423985977,1.6959097390066191,4.4917463265543125,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0370,169,pair(쌍),usdx_zscore_20 <= q30 & ppo_hist_12_26_9 >= q70,2,usdx_zscore_20|ppo_hist_12_26_9,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),847,131,6.465648854961832,-0.11827537017353595,0.8903865936651951,-0.0001396403425897709,0.5242030696576151,21.331807164104344,13.905588147948123,21.331807164104344,0.9858323494687131,23,0.42420112089025586,0.0,0.5548067031674024,1.1331807164104344,1.802734052860306,3.4907214724381426,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0636,170,pair(쌍),ema9_ema20_diff >= q80 & trix_15 >= q80,2,ema9_ema20_diff|trix_15,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),4108,573,7.169284467713787,1.3984154308416776,1.2698740543785578,0.000340412714421051,0.5705939629990263,28.479643753441884,28.479643753441884,28.479643753441884,0.8816942551119766,30,0.9287831808321259,0.0,0.3650629728107211,1.8479643753441883,0.5288099834259329,2.7418373315808426,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0636,170,pair(쌍),ema9_ema20_diff >= q80 & trix_15 >= q80,2,ema9_ema20_diff|trix_15,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1604,183,8.765027322404372,0.395716537955073,1.148832303896108,0.00024670607104430983,0.5118453865336658,51.936392237942975,42.859740591576966,51.936392237942975,0.9089775561097256,42,0.5475379787002008,0.0,0.42558384805194605,4.193639223794298,0.7126478098342861,5.331870881680531,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0636,170,pair(쌍),ema9_ema20_diff >= q80 & trix_15 >= q80,2,ema9_ema20_diff|trix_15,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1473,131,11.244274809160306,-0.12117852737328778,0.9290413996443251,-8.226648158403787e-05,0.5553292600135777,31.533556335571788,22.856377816874218,31.533556335571788,0.9300746775288526,25,0.4581690396636134,0.12442748091603058,0.5354793001778375,2.1533556335571786,1.7623575370393578,4.575619951690404,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_single_0016,171,single(단일),di_spread_14 >= q90,1,di_spread_14,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),2923,573,5.101221640488657,1.0122914024691796,1.2739918250723228,0.0003463193303007799,0.5802257954156689,17.950098053892116,17.75169576209139,17.950098053892116,0.8775230927129661,19,0.9047752522895698,0.0,0.3630040874638386,0.7950098053892116,0.5377365281905283,1.6957504210435785,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_single_0016,171,single(단일),di_spread_14 >= q90,1,di_spread_14,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),823,183,4.497267759562842,0.3523755221654189,1.2848063888557992,0.00042815980822043606,0.543134872417983,27.01470266915933,27.01470266915933,27.01470266915933,0.8736330498177399,18,0.6572684268835207,0.10054644808743163,0.3575968055721004,1.701470266915933,0.6473640803203986,2.8069776008958636,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_single_0016,171,single(단일),di_spread_14 >= q90,1,di_spread_14,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),687,131,5.244274809160306,-0.07641377037735358,0.9087999659238934,-0.00011122819560022356,0.5211062590975255,24.031879226798015,11.765009324138376,24.031879226798015,0.893740902474527,28,0.5534861411924441,0.0,0.5456000170380533,1.4031879226798014,1.7031146425769375,3.651902582294792,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0410,172,pair(쌍),bb_position_20 >= q70 & ema9_ema20_diff >= q80,2,bb_position_20|ema9_ema20_diff,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),4388,573,7.657940663176265,1.4461048586367231,1.263101271902859,0.0003295589923967008,0.5695077484047402,29.672195188959304,29.672195188959304,29.672195188959304,0.8739744758432088,19,0.9310465098207066,0.0,0.36844936404857054,1.9672195188959303,0.524317584710126,2.8599864676546267,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0410,172,pair(쌍),bb_position_20 >= q70 & ema9_ema20_diff >= q80,2,bb_position_20|ema9_ema20_diff,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1783,183,9.743169398907105,0.6940580889502325,1.2823052392756837,0.0003892642114134787,0.5210319685922602,30.13805666120477,30.13805666120477,30.13805666120477,0.9270891755468312,16,0.7364776581884247,0.0,0.35884738036215813,2.013805666120477,0.6357751828112829,3.008428229293918,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0410,172,pair(쌍),bb_position_20 >= q70 & ema9_ema20_diff >= q80,2,bb_position_20|ema9_ema20_diff,long(롱),1,oos,Tier A separate(티어 A 분리),Tier A(티어 A),1615,131,12.32824427480916,-0.035400439896795324,0.9804896570393223,-2.191977702587946e-05,0.541795665634675,28.721651901794488,22.98470867850303,28.721651901794488,0.9498452012383901,26,0.0605202549640969,0.232824427480916,0.5097551714803388,1.8721651901794487,1.950196225823432,4.564941014964136,False,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
f20b_pair_0126,173,pair(쌍),roc_12 >= q80 & ema9_ema20_diff >= q80,2,roc_12|ema9_ema20_diff,long(롱),1,train,Tier A separate(티어 A 분리),Tier A(티어 A),3845,573,6.710296684118673,1.4320564730524565,1.2772741096830633,0.0003724464169187143,0.5700910273081925,29.77251769442677,29.189747619985173,29.77251769442677,0.8728218465539662,20,0.9501158082634922,0.0,0.36136294515846834,1.977251769442677,0.5152177172307133,2.8538324318318584,True,False,False,False,5e-05,train_only_rank(학습 전용 순위)
f20b_pair_0126,173,pair(쌍),roc_12 >= q80 & ema9_ema20_diff >= q80,2,roc_12|ema9_ema20_diff,long(롱),1,validation,Tier A separate(티어 A 분리),Tier A(티어 A),1427,183,7.797814207650274,0.5304015272233147,1.2258797758389222,0.0003716899279770951,0.5164681149264191,36.2305299036071,36.2305299036071,36.2305299036071,0.9187105816398038,17,0.6873689608540787,0.0,0.3870601120805389,2.62305299036071,0.6541037293535763,3.664216831794825,True,False,False,False,5e-05,read_only_forward_diagnostic(읽기 전용 전진 진단)
