stage_num,stage_id,candidate_id,split,attempt_name,report_path,telemetry_path,summary_path,max_hold_bars,atr_sltp_enabled,atr_stop_multiplier,atr_take_profit_multiplier,signal_count,expected_signal_count,signal_count_diff,long_count,short_count,flat_count,order_attempt_count,order_fill_count,trade_count,deal_count,deal_in_count,deal_out_count,order_fill_rate,order_attempt_to_signal_ratio,trade_to_signal_ratio,deal_to_order_fill_ratio,deal_minus_order_fill,deal_count_equals_2x_trade,order_fill_equals_deal_count,net_profit,gross_profit,gross_loss,deal_profit_sum,deal_commission_sum,deal_swap_sum,deal_cost_sum,net_reconciliation_error,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,short_trade_count,long_trade_count,net_per_signal,net_per_order_fill,net_per_trade,swap_per_trade,dd_per_trade,report_metric_status,deal_table_encoding,runtime_summary_status,last_skip_reason,conversion_read,economics_read,claim_boundary
30,stage_frontier_30__train_density_preserving_selector_before_loss_veto_or_exit_shape_pivot_onnx_scout,f30b_0214,oos,f66_f30_f30b_0214_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f30_f30b_0214_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f30_f30b_0214_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f30_f30b_0214_oos_summary.csv,12,false,,,876,876,0,876,0,36461,415,415,208,416,208,208,1.0,0.4737442922374429,0.2374429223744292,1.002409638554217,1,true,false,-99.72,796.0,-895.72,-79.88,0.0,-19.84,-19.84,0.0,0.89,-0.48,54.33,7.04424778761062,-9.42863157894737,0.7471124233276122,-0.28,355.6,51.63,0,208,-0.11383561643835616,-0.24028915662650602,-0.4794230769230769,-0.09538461538461539,0.24822115384615387,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
31,stage_frontier_31__exit_shape_pivot_for_density_preserved_source_scout_pf_lift_onnx_scout,f31b_0013,validation_is,f66_f31_f31b_0013_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f31_f31b_0013_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f31_f31b_0013_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f31_f31b_0013_validation_is_summary.csv,12,true,1,1,1091,1091,0,1091,0,51717,446,446,341,682,341,341,1.0,0.40879926672777267,0.3125572868927589,1.5291479820627802,236,true,false,-20.67,859.03,-879.7,-7.30999999999999,0.0,-13.36,-13.36,-1.4210854715202004e-14,0.98,-0.06,30.21,8.340097087378641,-3.696218487394958,2.2563863894465346,-0.17,122.04,22.93,0,341,-0.018945921173235566,-0.04634529147982063,-0.060615835777126106,-0.03917888563049853,0.0672434017595308,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
31,stage_frontier_31__exit_shape_pivot_for_density_preserved_source_scout_pf_lift_onnx_scout,f31b_0013,oos,f66_f31_f31b_0013_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f31_f31b_0013_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f31_f31b_0013_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f31_f31b_0013_oos_summary.csv,12,true,1,1,876,876,0,876,0,36461,361,361,259,518,259,259,1.0,0.4121004566210046,0.295662100456621,1.4349030470914128,157,true,false,2.31,721.66,-719.35,16.550000000000004,0.0,-14.24,-14.24,-3.9968028886505635e-15,1.0,0.01,36.29,7.6772340425531915,-4.359696969696969,1.760955886593837,0.01,212.16,30.58,0,259,0.002636986301369863,0.006398891966759003,0.00891891891891892,-0.05498069498069498,0.11806949806949807,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
32,stage_frontier_32__executable_sl_tp_mapping_for_return_space_exit_shape_handoff_surface_onnx_scout,f32b_0004,validation_is,f66_f32_f32b_0004_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f32_f32b_0004_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f32_f32b_0004_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f32_f32b_0004_validation_is_summary.csv,12,true,1,0,1091,1091,0,1091,0,51717,442,442,330,660,330,330,1.0,0.40513290559120074,0.30247479376718606,1.493212669683258,218,true,false,-19.32,829.12,-848.44,-4.65999999999999,0.0,-14.66,-14.66,-1.0658141036401503e-14,0.98,-0.06,30.3,8.2912,-3.6888695652173915,2.2476262316722453,-0.15,130.84,24.09,0,330,-0.01770852428964253,-0.043710407239819005,-0.058545454545454546,-0.04442424242424242,0.073,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
32,stage_frontier_32__executable_sl_tp_mapping_for_return_space_exit_shape_handoff_surface_onnx_scout,f32b_0004,oos,f66_f32_f32b_0004_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f32_f32b_0004_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f32_f32b_0004_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f32_f32b_0004_oos_summary.csv,12,true,1,0,876,876,0,876,0,36461,362,362,254,508,254,254,1.0,0.4132420091324201,0.2899543378995434,1.4033149171270718,146,true,false,14.5,720.68,-706.18,28.740000000000006,0.0,-14.24,-14.24,-5.329070518200751e-15,1.02,0.06,36.22,7.833478260869565,-4.359135802469136,1.7970255151106933,0.07,201.8,29.23,0,254,0.016552511415525113,0.04005524861878453,0.05708661417322835,-0.05606299212598425,0.11507874015748032,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
33,stage_frontier_33__path_native_exit_label_or_mfe_mae_surface_for_density_edge_onnx_scout,f33b_0176,validation_is,f66_f33_f33b_0176_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f33_f33b_0176_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f33_f33b_0176_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f33_f33b_0176_validation_is_summary.csv,12,true,1,1,877,877,0,877,0,51931,259,259,205,410,205,205,1.0,0.2953249714937286,0.233751425313569,1.583011583011583,151,true,false,42.25,601.64,-559.39,54.78000000000001,0.0,-12.53,-12.53,-7.105427357601002e-15,1.08,0.21,56.59,5.186551724137931,-6.285280898876405,0.8251901239712469,0.65,64.75,12.1,0,205,0.04817559863169897,0.16312741312741313,0.20609756097560974,-0.061121951219512194,0.059024390243902436,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
33,stage_frontier_33__path_native_exit_label_or_mfe_mae_surface_for_density_edge_onnx_scout,f33b_0176,oos,f66_f33_f33b_0176_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f33_f33b_0176_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f33_f33b_0176_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f33_f33b_0176_oos_summary.csv,12,true,1,1,846,846,0,846,0,36491,242,242,161,322,161,161,1.0,0.2860520094562648,0.19030732860520094,1.3305785123966942,80,true,false,-112.95,381.25,-494.2,-106.91000000000001,0.0,-6.04,-6.04,1.4210854715202004e-14,0.77,-0.7,52.8,4.485294117647059,-6.502631578947368,0.6897659913823887,-0.61,183.96,33.36,0,161,-0.13351063829787235,-0.46673553719008265,-0.7015527950310559,-0.03751552795031056,0.20720496894409937,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,heavy_lifecycle_compression_lt20pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
35,stage_frontier_35__dd_compressed_short_state_pf_source_lift_for_seed_surface_onnx_scout,f35b_0044,validation_is,f66_f35_f35b_0044_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f35_f35b_0044_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f35_f35b_0044_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f35_f35b_0044_validation_is_summary.csv,12,true,1,1,35,35,0,0,35,52773,18,18,14,28,14,14,1.0,0.5142857142857142,0.4,1.5555555555555556,10,true,false,9.31,47.11,-37.8,9.31,0.0,0.0,0.0,0.0,1.25,0.67,42.86,7.851666666666667,-4.725,1.6617283950617285,0.31,30.13,5.78,14,0,0.266,0.5172222222222222,0.665,0.0,0.41285714285714287,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
35,stage_frontier_35__dd_compressed_short_state_pf_source_lift_for_seed_surface_onnx_scout,f35b_0044,oos,f66_f35_f35b_0044_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f35_f35b_0044_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f35_f35b_0044_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f35_f35b_0044_oos_summary.csv,12,true,1,1,31,31,0,0,31,37306,12,12,8,16,8,8,1.0,0.3870967741935484,0.25806451612903225,1.3333333333333333,4,true,false,11.57,29.11,-17.54,11.57,0.0,0.0,0.0,0.0,1.66,1.45,62.5,5.822,-5.846666666666667,0.9957810718358039,0.64,18.04,3.53,8,0,0.3732258064516129,0.9641666666666667,1.44625,0.0,0.44125,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
36,stage_frontier_36__short_pf_lift_source_change_or_label_pivot_for_seed_surface_onnx_scout,f36b_0209,validation_is,f66_f36_f36b_0209_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f36_f36b_0209_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f36_f36b_0209_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f36_f36b_0209_validation_is_summary.csv,12,true,1,1,1113,1113,0,0,1113,51695,374,374,328,656,328,328,1.0,0.3360287511230907,0.29469901168014373,1.7540106951871657,282,true,false,-5.83,1003.12,-1008.95,-8.350000000000007,0.0,2.52,2.52,7.105427357601002e-15,0.99,-0.02,51.52,5.935621301775148,-6.3455974842767295,0.9353920283287066,-0.05,119.79,19.51,328,0,-0.005238095238095238,-0.015588235294117648,-0.01777439024390244,0.007682926829268293,0.059481707317073175,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
36,stage_frontier_36__short_pf_lift_source_change_or_label_pivot_for_seed_surface_onnx_scout,f36b_0209,oos,f66_f36_f36b_0209_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f36_f36b_0209_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f36_f36b_0209_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f36_f36b_0209_oos_summary.csv,12,true,1,1,852,852,0,0,852,36485,266,266,233,466,233,233,1.0,0.31220657276995306,0.2734741784037559,1.7518796992481203,200,true,false,193.61,921.37,-727.76,191.45,0.0,2.16,2.16,2.842170943040401e-14,1.27,0.83,56.22,7.033358778625955,-7.134901960784314,0.9857681040725615,3.15,61.56,11.55,233,0,0.2272417840375587,0.7278571428571429,0.8309442060085838,0.009270386266094421,0.049570815450643776,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
37,stage_frontier_37__short_pf_edge_label_family_pivot_after_source_utility_scout,f37b_0017,validation_is,f66_f37_f37b_0017_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f37_f37b_0017_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f37_f37b_0017_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f37_f37b_0017_validation_is_summary.csv,12,true,1,1,1429,1429,0,0,1429,51379,616,616,592,1184,592,592,1.0,0.4310706787963611,0.41427571728481455,1.922077922077922,568,true,false,71.99,1246.13,-1174.14,69.29,0.0,2.7,2.7,-1.4210854715202004e-14,1.06,0.12,30.74,6.846868131868132,-2.8637560975609757,2.3908698571430445,0.77,93.96,15.33,592,0,0.05037788663400979,0.1168668831168831,0.12160472972972972,0.004560810810810811,0.02589527027027027,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
37,stage_frontier_37__short_pf_edge_label_family_pivot_after_source_utility_scout,f37b_0017,oos,f66_f37_f37b_0017_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f37_f37b_0017_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f37_f37b_0017_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f37_f37b_0017_oos_summary.csv,12,true,1,1,1056,1056,0,0,1056,36281,431,431,414,828,414,414,1.0,0.4081439393939394,0.39204545454545453,1.9211136890951277,397,true,false,148.71,1079.96,-931.25,147.99,0.0,0.72,0.72,0.0,1.16,0.36,32.13,8.120000000000001,-3.3140569395017794,2.4501691275167787,2.47,60.09,9.09,414,0,0.14082386363636365,0.34503480278422277,0.3592028985507247,0.0017391304347826085,0.021956521739130434,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
38,stage_frontier_38__short_pf_edge_source_family_or_model_pivot_after_payoff_label_negative,f38c_0058,validation_is,f66_f38_f38c_0058_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f38_f38c_0058_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f38_f38c_0058_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f38_f38c_0058_validation_is_summary.csv,12,true,1,1,1551,1551,0,0,1551,51257,776,776,739,1478,739,739,1.0,0.5003223726627982,0.4764667956157318,1.9046391752577319,702,true,false,-32.33,977.29,-1009.62,-33.590000000000025,0.0,1.26,1.26,2.842170943040401e-14,0.97,-0.04,16.24,8.144083333333333,-1.6310500807754442,4.993153447171543,-0.32,100.93,19.3,739,0,-0.020844616376531268,-0.04166237113402062,-0.04374830852503383,0.0017050067658998646,0.026116373477672532,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
38,stage_frontier_38__short_pf_edge_source_family_or_model_pivot_after_payoff_label_negative,f38c_0058,oos,f66_f38_f38c_0058_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f38_f38c_0058_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f38_f38c_0058_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f38_f38c_0058_oos_summary.csv,12,true,1,1,1406,1406,0,0,1406,35931,601,601,565,1130,565,565,1.0,0.4274537695590327,0.4018492176386913,1.880199667221298,529,true,false,97.63,964.21,-866.58,96.54999999999997,0.0,1.08,1.08,2.842170943040401e-14,1.11,0.17,18.41,9.27125,-1.8797830802603037,4.93208503542662,1.08,90.43,14.95,565,0,0.06943812233285918,0.1624459234608985,0.17279646017699113,0.0019115044247787613,0.02646017699115044,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,moderate_lifecycle_compression_20_to_50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
39,stage_frontier_39__short_pf_edge_regime_conditioned_score_after_f38_scout_only,f39b_0001,validation_is,f66_f39_f39b_0001_validation_is,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f39_f39b_0001_validation_is.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f39_f39b_0001_validation_is_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f39_f39b_0001_validation_is_summary.csv,12,true,1,1,787,787,0,0,787,52021,413,413,391,782,391,391,1.0,0.5247776365946633,0.49682337992376113,1.8934624697336562,369,true,false,-48.68,548.59,-597.27,-48.679999999999986,0.0,0.0,0.0,-1.4210854715202004e-14,0.92,-0.12,20.46,6.857375,-1.92048231511254,3.570652510589851,-0.45,107.19,21.12,391,0,-0.06185514612452351,-0.11786924939467312,-0.12450127877237852,0.0,0.0540153452685422,completed,utf-16,completed,feature_csv_timestamp_not_found:2025.09.30 23:55:00,moderate_lifecycle_compression_20_to_50pct,negative_net_per_signal_or_pf_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
39,stage_frontier_39__short_pf_edge_regime_conditioned_score_after_f38_scout_only,f39b_0001,oos,f66_f39_f39b_0001_oos,stages/stage_frontier_66__runtime_probe_backfill_gap_audit_frontier02_to_64/02_runs/frontier66C_proxy_signal_mt5_backfill_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier66C_proxy_signal_mt5_backfill_v1_f66_f39_f39b_0001_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f39_f39b_0001_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier66_proxy_signal_mt5_backfill/telemetry/f66_f39_f39b_0001_oos_summary.csv,12,true,1,1,567,567,0,0,567,36770,298,298,286,572,286,286,1.0,0.5255731922398589,0.5044091710758377,1.919463087248322,274,true,false,117.65,603.98,-486.33,117.64999999999998,0.0,0.0,0.0,2.842170943040401e-14,1.24,0.41,24.13,8.753333333333334,-2.2411520737327186,3.9057293058896914,2.07,56.93,10.67,286,0,0.20749559082892416,0.39479865771812084,0.4113636363636364,0.0,0.037307692307692306,completed,utf-16,completed,feature_csv_timestamp_not_found:2026.04.13 23:55:00,loose_lifecycle_compression_gte50pct,positive_net_per_signal_but_pf_or_dd_fail,runtime_native_order_intent_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
