run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,entry_quarter,exit_month,entry_hour,exit_hour,entry_session,side,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary,closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent,hold_bucket
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,398,2025-06-13T18:35:00,2025-06-13T19:05:00,2025-06-13,2025-06-13,2025-06,2025Q2,2025-06,18,19,cash_open_17_20,long,21784.55,21804.48,0.1,0.0,0.0,1.99,1.99,909.91,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,9.340000000000032,1.0160456894207268,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,399,2025-06-13T19:10:00,2025-06-13T19:40:00,2025-06-13,2025-06-13,2025-06,2025Q2,2025-06,19,19,cash_open_17_20,long,21819.43,21791.1,0.1,0.0,0.0,-2.83,-2.83,907.08,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,12.169999999999959,1.323905357628497,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,400,2025-06-13T19:45:00,2025-06-13T20:15:00,2025-06-13,2025-06-13,2025-06,2025Q2,2025-06,19,20,cash_open_17_20,long,21795.68,21772.98,0.1,0.0,0.0,-2.27,-2.27,904.81,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,14.440000000000055,1.5708457982050645,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,401,2025-06-13T20:30:00,2025-06-13T21:00:00,2025-06-13,2025-06-13,2025-06,2025Q2,2025-06,20,21,cash_open_17_20,long,21756.43,21771.6,0.1,0.0,0.0,1.52,1.52,906.33,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,12.919999999999959,1.4054936089203112,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,402,2025-06-16T16:40:00,2025-06-16T17:10:00,2025-06-16,2025-06-16,2025-06,2025Q2,2025-06,16,17,premarket_before_17,long,21858.17,21915.47,0.1,0.0,0.0,5.73,5.73,912.06,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,7.190000000000055,0.7821593690508626,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,403,2025-06-16T17:15:00,2025-06-16T17:45:00,2025-06-16,2025-06-16,2025-06,2025Q2,2025-06,17,17,cash_open_17_20,long,21951.29,21965.09,0.1,0.0,0.0,1.38,1.38,913.44,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,5.809999999999945,0.6320369866739131,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,404,2025-06-16T19:10:00,2025-06-16T19:40:00,2025-06-16,2025-06-16,2025-06,2025Q2,2025-06,19,19,cash_open_17_20,long,21940.54,21930.84,0.1,0.0,0.0,-0.97,-0.97,912.47,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,6.779999999999973,0.7375577916779954,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,405,2025-06-16T19:50:00,2025-06-16T20:20:00,2025-06-16,2025-06-16,2025-06,2025Q2,2025-06,19,20,cash_open_17_20,long,21923.79,21935.84,0.1,0.0,0.0,1.21,1.21,913.68,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,5.57000000000005,0.6059287462605439,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,406,2025-06-17T17:15:00,2025-06-17T17:45:00,2025-06-17,2025-06-17,2025-06,2025Q2,2025-06,17,17,cash_open_17_20,long,21891.1,21853.15,0.1,0.0,0.0,-3.8,-3.8,909.88,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,9.370000000000005,1.0193092194723965,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,407,2025-06-17T18:20:00,2025-06-17T18:50:00,2025-06-17,2025-06-17,2025-06,2025Q2,2025-06,18,18,cash_open_17_20,long,21884.35,21869.9,0.1,0.0,0.0,-1.45,-1.45,908.43,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,10.82000000000005,1.1770465053032417,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,408,2025-06-18T16:50:00,2025-06-18T17:20:00,2025-06-18,2025-06-18,2025-06,2025Q2,2025-06,16,17,premarket_before_17,long,21775.76,21825.44,0.1,0.0,0.0,4.97,4.97,913.4,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,5.850000000000023,0.6363883600761515,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,409,2025-06-18T17:50:00,2025-06-18T18:20:00,2025-06-18,2025-06-18,2025-06,2025Q2,2025-06,17,18,cash_open_17_20,long,21848.51,21825.56,0.1,0.0,0.0,-2.3,-2.3,911.1,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,8.149999999999977,0.8865923307043762,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,410,2025-06-20T18:00:00,2025-06-20T18:30:00,2025-06-20,2025-06-20,2025-06,2025Q2,2025-06,18,18,cash_open_17_20,short,21593.88,21633.96,0.1,0.0,0.0,-4.01,-4.01,907.09,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,12.159999999999968,1.3228175142779404,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,411,2025-06-20T18:45:00,2025-06-20T19:20:00,2025-06-20,2025-06-20,2025-06,2025Q2,2025-06,18,19,cash_open_17_20,long,21694.46,21638.76,0.1,0.0,0.0,-5.57,-5.57,901.52,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,17.730000000000018,1.9287462605384844,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,412,2025-06-20T19:40:00,2025-06-20T20:10:00,2025-06-20,2025-06-20,2025-06,2025Q2,2025-06,19,20,cash_open_17_20,long,21660.46,21639.51,0.1,0.0,0.0,-2.1,-2.1,899.42,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,19.83000000000004,2.157193364155566,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,413,2025-06-20T20:30:00,2025-06-20T21:00:00,2025-06-20,2025-06-20,2025-06,2025Q2,2025-06,20,21,cash_open_17_20,long,21571.21,21613.88,0.1,0.0,0.0,4.27,4.27,903.69,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,15.559999999999945,1.6926842534674948,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,414,2025-06-20T21:25:00,2025-06-20T22:05:00,2025-06-20,2025-06-20,2025-06,2025Q2,2025-06,21,22,late_after_20,long,21669.58,21590.01,0.1,0.0,0.0,-7.96,-7.96,895.73,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,23.519999999999982,2.5586075605112844,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,415,2025-06-23T16:50:00,2025-06-23T17:20:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,16,17,premarket_before_17,long,21688.85,21781.65,0.1,0.0,0.0,9.28,9.28,905.01,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,14.240000000000009,1.549088931193909,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,416,2025-06-23T17:25:00,2025-06-23T17:55:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,17,17,cash_open_17_20,long,21780.98,21764.78,0.1,0.0,0.0,-1.62,-1.62,903.39,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,15.860000000000014,1.7253195539842276,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,417,2025-06-23T18:00:00,2025-06-23T18:30:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,18,18,cash_open_17_20,long,21739.23,21730.65,0.1,0.0,0.0,-0.86,-0.86,902.53,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,16.720000000000027,1.8188740821321758,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,418,2025-06-23T18:40:00,2025-06-23T19:10:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,18,19,cash_open_17_20,long,21734.35,21705.78,0.1,0.0,0.0,-2.86,-2.86,899.67,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,19.58000000000004,2.129997280391628,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,419,2025-06-23T20:10:00,2025-06-23T20:40:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,20,20,cash_open_17_20,long,21695.23,21848.53,0.1,0.0,0.0,15.33,15.33,915.0,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,4.25,0.46233342398694594,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,420,2025-06-23T20:45:00,2025-06-23T21:15:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,20,21,cash_open_17_20,long,21843.1,21851.53,0.1,0.0,0.0,0.84,0.84,915.84,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,3.409999999999968,0.37095458254011077,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,421,2025-06-23T21:20:00,2025-06-23T21:50:00,2025-06-23,2025-06-23,2025-06,2025Q2,2025-06,21,21,late_after_20,long,21860.98,21824.03,0.1,0.0,0.0,-3.7,-3.7,912.14,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,919.25,7.110000000000014,0.773456622246398,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,422,2025-06-23T21:55:00,2025-06-24T16:55:00,2025-06-23,2025-06-24,2025-06,2025Q2,2025-06,21,16,late_after_20,long,21815.23,22084.17,0.1,0.0,0.15,26.89,27.04,939.18,1140,228,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,939.18,0.0,0.0,006_97_to_288_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,423,2025-06-24T17:00:00,2025-06-24T17:30:00,2025-06-24,2025-06-24,2025-06,2025Q2,2025-06,17,17,cash_open_17_20,long,22078.87,22094.42,0.1,0.0,0.0,1.56,1.56,940.74,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,940.74,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,424,2025-06-24T18:05:00,2025-06-24T18:45:00,2025-06-24,2025-06-24,2025-06,2025Q2,2025-06,18,18,cash_open_17_20,long,22131.24,22166.04,0.1,0.0,0.0,3.48,3.48,944.22,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,944.22,0.0,0.0,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,425,2025-06-25T17:10:00,2025-06-25T17:40:00,2025-06-25,2025-06-25,2025-06,2025Q2,2025-06,17,17,cash_open_17_20,long,22290.29,22282.72,0.1,0.0,0.0,-0.76,-0.76,943.46,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,944.22,0.7599999999999909,0.08048971637965632,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,426,2025-06-25T17:50:00,2025-06-25T18:20:00,2025-06-25,2025-06-25,2025-06,2025Q2,2025-06,17,18,cash_open_17_20,long,22285.92,22243.97,0.1,0.0,0.0,-4.2,-4.2,939.26,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,944.22,4.960000000000036,0.5253013068988198,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,427,2025-06-26T16:40:00,2025-06-26T17:10:00,2025-06-26,2025-06-26,2025-06,2025Q2,2025-06,16,17,premarket_before_17,long,22308.68,22338.48,0.1,0.0,0.0,2.98,2.98,942.24,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,944.22,1.9800000000000182,0.20969689267331956,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,428,2025-06-27T16:40:00,2025-06-27T17:15:00,2025-06-27,2025-06-27,2025-06,2025Q2,2025-06,16,17,premarket_before_17,long,22533.25,22596.3,0.1,0.0,0.0,6.31,6.31,948.55,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,0.0,0.0,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,429,2025-06-27T21:20:00,2025-06-27T21:50:00,2025-06-27,2025-06-27,2025-06,2025Q2,2025-06,21,21,late_after_20,long,22486.62,22430.05,0.1,0.0,0.0,-5.66,-5.66,942.89,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,5.659999999999968,0.5967002266617436,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,430,2025-06-30T17:05:00,2025-06-30T17:35:00,2025-06-30,2025-06-30,2025-06,2025Q2,2025-06,17,17,cash_open_17_20,long,22635.68,22628.86,0.1,0.0,0.0,-0.68,-0.68,942.21,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,6.339999999999918,0.6683885931157998,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,431,2025-06-30T18:20:00,2025-06-30T18:50:00,2025-06-30,2025-06-30,2025-06,2025Q2,2025-06,18,18,cash_open_17_20,long,22611.43,22653.23,0.1,0.0,0.0,4.18,4.18,946.39,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,2.159999999999968,0.2277159875599566,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,432,2025-07-01T17:50:00,2025-07-01T18:20:00,2025-07-01,2025-07-01,2025-07,2025Q3,2025-07,17,18,cash_open_17_20,long,22511.83,22447.51,0.1,0.0,0.0,-6.43,-6.43,939.96,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,8.589999999999918,0.9055927468240913,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,433,2025-07-02T16:45:00,2025-07-02T17:15:00,2025-07-02,2025-07-02,2025-07,2025Q3,2025-07,16,17,premarket_before_17,long,22501.19,22562.11,0.1,0.0,0.0,6.09,6.09,946.05,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,2.5,0.2635601707869907,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,434,2025-07-07T16:50:00,2025-07-07T17:25:00,2025-07-07,2025-07-07,2025-07,2025Q3,2025-07,16,17,premarket_before_17,long,22771.88,22764.8,0.1,0.0,0.0,-0.71,-0.71,945.34,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,3.2099999999999227,0.3384112592904879,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,435,2025-07-07T18:05:00,2025-07-07T18:40:00,2025-07-07,2025-07-07,2025-07,2025Q3,2025-07,18,18,cash_open_17_20,long,22719.88,22741.05,0.1,0.0,0.0,2.12,2.12,947.46,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,948.55,1.0899999999999181,0.1149122344631193,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,436,2025-07-07T19:55:00,2025-07-07T20:25:00,2025-07-07,2025-07-07,2025-07,2025Q3,2025-07,19,20,cash_open_17_20,long,22677.25,22704.55,0.1,0.0,0.0,2.73,2.73,950.19,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,950.19,0.0,0.0,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,437,2025-07-07T21:45:00,2025-07-08T16:55:00,2025-07-07,2025-07-08,2025-07,2025Q3,2025-07,21,16,late_after_20,long,22666.5,22738.49,0.1,0.0,0.15,7.2,7.3500000000000005,957.54,1150,230,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,957.54,0.0,0.0,006_97_to_288_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,438,2025-07-08T17:00:00,2025-07-08T17:35:00,2025-07-08,2025-07-08,2025-07,2025Q3,2025-07,17,17,cash_open_17_20,long,22703.94,22743.86,0.1,0.0,0.0,3.99,3.99,961.53,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,961.53,0.0,0.0,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,439,2025-07-08T17:50:00,2025-07-08T18:35:00,2025-07-08,2025-07-08,2025-07,2025Q3,2025-07,17,18,cash_open_17_20,long,22722.56,22703.36,0.1,0.0,0.0,-1.92,-1.92,959.61,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,961.53,1.919999999999959,0.1996817571994591,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,440,2025-07-09T16:40:00,2025-07-09T17:20:00,2025-07-09,2025-07-09,2025-07,2025Q3,2025-07,16,17,premarket_before_17,long,22873.72,22901.52,0.1,0.0,0.0,2.78,2.78,962.39,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,962.39,0.0,0.0,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,441,2025-07-11T17:20:00,2025-07-11T17:55:00,2025-07-11,2025-07-11,2025-07,2025Q3,2025-07,17,17,cash_open_17_20,long,22812.57,22788.12,0.1,0.0,0.0,-2.45,-2.45,959.94,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,962.39,2.449999999999932,0.25457454877959373,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,442,2025-07-11T18:00:00,2025-07-11T18:35:00,2025-07-11,2025-07-11,2025-07,2025Q3,2025-07,18,18,cash_open_17_20,long,22800.57,22789.87,0.1,0.0,0.0,-1.07,-1.07,958.87,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,962.39,3.519999999999982,0.36575608640987356,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,443,2025-07-14T17:10:00,2025-07-14T17:40:00,2025-07-14,2025-07-14,2025-07,2025Q3,2025-07,17,17,cash_open_17_20,long,22774.55,22779.73,0.1,0.0,0.0,0.52,0.52,959.39,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,962.39,3.0,0.31172393728114384,001_<=6_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,444,2025-07-14T18:10:00,2025-07-14T18:45:00,2025-07-14,2025-07-14,2025-07,2025Q3,2025-07,18,18,cash_open_17_20,long,22845.05,22843.23,0.1,0.0,0.0,-0.18,-0.18,959.21,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,962.39,3.17999999999995,0.3304273735180073,002_7_to_12_m5_calendar
run364BK_review_h19_opposite_margin_runtime_probe_without_db_v1,run364BJ_implement_h19_opposite_margin_runtime_guard_without_db_v1,445,2025-07-15T16:40:00,2025-07-15T17:10:00,2025-07-15,2025-07-15,2025-07,2025Q3,2025-07,16,17,premarket_before_17,long,22996.83,23004.0,0.1,0.0,0.0,0.72,0.72,959.93,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,962.39,2.4600000000000364,0.2556136285705417,001_<=6_m5_calendar
