attempt_name,model_id,bar_time,source_time,expected_found,hash_match,probability_match,decision_match,mt5_input_hash,expected_mql_input_hash,expected_source_input_hash,mt5_p_short,expected_p_short,abs_diff_p_short,mt5_p_flat,expected_p_flat,abs_diff_p_flat,mt5_p_long,expected_p_long,abs_diff_p_long,mt5_decision,expected_decision,comparison_status,claim_boundary
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.20 16:40:00,2025.11.20 16:40:00,True,True,True,True,D3D87AF5BA75F892,D3D87AF5BA75F892,FB59BD62898A666E,0.0,0.0,0.0,0.0,0.0,0.0,0.5354795456,0.535479545593,6.999956170261612e-12,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.20 16:50:00,2025.11.20 16:50:00,True,True,True,True,8C306D9DFB98C861,8C306D9DFB98C861,7482461DBDA02F,0.0,0.0,0.0,0.0,0.0,0.0,0.4701393545,0.470139354467,3.2999991628201997e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.20 17:55:00,2025.11.20 17:55:00,True,True,True,True,4F3110320C5D7A11,4F3110320C5D7A11,AD712B840F1DBFEA,0.0,0.0,0.0,0.0,0.0,0.0,0.3383331895,0.338333129883,5.961700000334247e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.20 20:15:00,2025.11.20 20:15:00,True,True,True,True,6AE92252801C129A,6AE92252801C129A,ECE8E2F8903C8EAC,0.0,0.0,0.0,0.0,0.0,0.0,0.4617944062,0.461794197559,2.086410000323724e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 16:35:00,2025.11.21 16:35:00,True,True,True,True,2E130248179FE26F,2E130248179FE26F,B9EE12AD29279B8A,0.0,0.0,0.0,0.0,0.0,0.0,0.4161299169,0.416129857302,5.959800003507709e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 16:55:00,2025.11.21 16:55:00,True,True,True,True,23F817617D4FBB19,23F817617D4FBB19,1D9BB9F7594FD92E,0.0,0.0,0.0,0.0,0.0,0.0,0.4109845161,0.410984456539,5.956099996540232e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 17:45:00,2025.11.21 17:45:00,True,True,True,True,2A74F2D1DC6BA9B2,2A74F2D1DC6BA9B2,C4BA5202BDB92D15,0.0,0.0,0.0,0.0,0.0,0.0,0.3131764233,0.313176363707,5.959299997915224e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 18:10:00,2025.11.21 18:10:00,True,True,True,True,5B2E11BFA22BBEB,5B2E11BFA22BBEB,A94DA40BE14FF3EC,0.0,0.0,0.0,0.0,0.0,0.0,0.4243627489,0.424362659454,8.944599999560765e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 19:15:00,2025.11.21 19:15:00,True,True,True,True,DDDCDC79C4B9E294,DDDCDC79C4B9E294,47BD6158E89B2CDE,0.0,0.0,0.0,0.0,0.0,0.0,0.4271520674,0.427151829004,2.3839599999631034e-07,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 20:40:00,2025.11.21 20:40:00,True,True,True,True,1445E0ABA7FE0FD3,1445E0ABA7FE0FD3,4B1C7D34104CC21D,0.0,0.0,0.0,0.0,0.0,0.0,0.4833558798,0.483355969191,8.939099999105693e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.21 21:45:00,2025.11.21 21:45:00,True,True,True,True,467698768B8DB4D3,467698768B8DB4D3,54A723BC6B4BC3AD,0.0,0.0,0.0,0.0,0.0,0.0,0.45346874,0.453468561172,1.7882799996371546e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.24 17:20:00,2025.11.24 17:20:00,True,True,True,True,A6E94383DC6FDDE3,A6E94383DC6FDDE3,5863626EA2397AFB,0.0,0.0,0.0,0.0,0.0,0.0,0.4116464853,0.411646336317,1.489829999923309e-07,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.24 18:25:00,2025.11.24 18:25:00,True,True,True,True,12065FD239DAEBCA,12065FD239DAEBCA,38C7DA637C8C4F40,0.0,0.0,0.0,0.0,0.0,0.0,0.5470487475,0.547048687935,5.956499993242659e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.24 19:50:00,2025.11.24 19:50:00,True,True,True,True,A5D1407AFBF454B9,A5D1407AFBF454B9,F91B9FFEF937EB90,0.0,0.0,0.0,0.0,0.0,0.0,0.5064904094,0.506490409374,2.5999979946789153e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.24 21:05:00,2025.11.24 21:05:00,True,True,True,True,BAC1FB62E9844277,BAC1FB62E9844277,6FAC76CBFBB5D690,0.0,0.0,0.0,0.0,0.0,0.0,0.524400413,0.524400353432,5.956799997708373e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 16:55:00,2025.11.25 16:55:00,True,True,True,True,52612B0F5EC5AAB3,52612B0F5EC5AAB3,8A51F234E0793BBF,0.0,0.0,0.0,0.0,0.0,0.0,0.4840740561,0.484073996544,5.9555999964988615e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 17:10:00,2025.11.25 17:10:00,True,True,True,True,987F096F6FD59F3B,987F096F6FD59F3B,555637571F1C25D0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033530354,0.403352886438,1.489620000127978e-07,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 17:30:00,2025.11.25 17:30:00,True,True,True,True,3AC6E8468F5E63C1,3AC6E8468F5E63C1,690F9E041A239D17,0.0,0.0,0.0,0.0,0.0,0.0,0.3682008684,0.368200749159,1.1924100001836635e-07,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 18:35:00,2025.11.25 18:35:00,True,True,True,True,4FD589AE7533C2CE,4FD589AE7533C2CE,5B92126DDE60DBBB,0.0,0.0,0.0,0.0,0.0,0.0,0.5033441782,0.503344118595,5.96050000467585e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 19:45:00,2025.11.25 19:45:00,True,True,True,True,9CA1EAC968DFD3B7,9CA1EAC968DFD3B7,8E10C25FA0AB293D,0.0,0.0,0.0,0.0,0.0,0.0,0.5791422725,0.579142093658,1.7884200009810058e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 20:25:00,2025.11.25 20:25:00,True,True,True,True,3A20E35F316942E0,3A20E35F316942E0,B64DB992D15DABCC,0.0,0.0,0.0,0.0,0.0,0.0,0.5389146209,0.538914442062,1.7883799996454286e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.25 21:20:00,2025.11.25 21:20:00,True,True,True,True,57E882B715C9FD48,57E882B715C9FD48,1031958366FDAF01,0.0,0.0,0.0,0.0,0.0,0.0,0.5665236712,0.566523432732,2.384680000133699e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.26 16:50:00,2025.11.26 16:50:00,True,True,True,True,107FBD7287D0E776,107FBD7287D0E776,39DF46B5FA91CFA4,0.0,0.0,0.0,0.0,0.0,0.0,0.5180923939,0.518092393875,2.5000002068509275e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.26 17:05:00,2025.11.26 17:05:00,True,True,True,True,C037BEF2FDB6DB10,C037BEF2FDB6DB10,C6A3643DF4B3BE73,0.0,0.0,0.0,0.0,0.0,0.0,0.5894287825,0.589428842068,5.956799997708373e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.26 18:10:00,2025.11.26 18:10:00,True,True,True,True,AC6603D2FB0AFC1F,AC6603D2FB0AFC1F,72955899550C65F6,0.0,0.0,0.0,0.0,0.0,0.0,0.5730058551,0.573005795479,5.962100002587789e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.11.26 19:25:00,2025.11.26 19:25:00,True,True,True,True,6445782EF60C7AA2,6445782EF60C7AA2,A6179BCE107B3E7C,0.0,0.0,0.0,0.0,0.0,0.0,0.4664073884,0.466407477856,8.945599999643505e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.01 16:35:00,2025.12.01 16:35:00,True,True,True,True,864FA70CB296E11E,864FA70CB296E11E,4510D2D22353384E,0.0,0.0,0.0,0.0,0.0,0.0,0.4880117476,0.488011687994,5.960599996912563e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.01 16:55:00,2025.12.01 16:55:00,True,True,True,True,504EB65113276AA9,504EB65113276AA9,A71A71F717D4D076,0.0,0.0,0.0,0.0,0.0,0.0,0.5216582417,0.521658420563,1.7886300007763367e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.01 18:00:00,2025.12.01 18:00:00,True,True,True,True,B8B583E50751E5E6,B8B583E50751E5E6,965CA1D0F8B2290,0.0,0.0,0.0,0.0,0.0,0.0,0.5980361104,0.598035871983,2.3841700003135458e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.01 19:05:00,2025.12.01 19:05:00,True,True,True,True,AD2F8CDF0F5493FA,AD2F8CDF0F5493FA,FF9A237316402E22,0.0,0.0,0.0,0.0,0.0,0.0,0.5789068341,0.578906536102,2.9799799994290055e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.02 16:40:00,2025.12.02 16:40:00,True,True,True,True,C91D93487D5125EE,C91D93487D5125EE,F337D3E00F430619,0.0,0.0,0.0,0.0,0.0,0.0,0.532869041,0.532869160175,1.191749999795988e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.02 17:00:00,2025.12.02 17:00:00,True,True,True,True,93BFDA038F71570B,93BFDA038F71570B,364FC6A919946763,0.0,0.0,0.0,0.0,0.0,0.0,0.4567371011,0.456737101078,2.2000012922518408e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.02 18:05:00,2025.12.02 18:05:00,True,True,True,True,83032C1029DB8329,83032C1029DB8329,9BC99AACD16D5950,0.0,0.0,0.0,0.0,0.0,0.0,0.6069076657,0.60690754652,1.191799999800125e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.02 19:10:00,2025.12.02 19:10:00,True,True,True,True,DC8D778747FE81A2,DC8D778747FE81A2,C4F4C3D4049DA8DB,0.0,0.0,0.0,0.0,0.0,0.0,0.5696941018,0.569694042206,5.959400006805282e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.02 20:05:00,2025.12.02 20:05:00,True,True,True,True,6DE357E7AB2195F6,6DE357E7AB2195F6,CE5999198ABBE758,0.0,0.0,0.0,0.0,0.0,0.0,0.5754472017,0.57544696331,2.383899999625072e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.03 16:45:00,2025.12.03 16:45:00,True,True,True,True,7ED9A6FA9EDE84DA,7ED9A6FA9EDE84DA,CC9721167C71E6E5,0.0,0.0,0.0,0.0,0.0,0.0,0.4921953976,0.492195427418,2.98180000135595e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.03 17:50:00,2025.12.03 17:50:00,True,True,True,True,AA2AF42E0D8446AA,AA2AF42E0D8446AA,A2B7DE6B401A4611,0.0,0.0,0.0,0.0,0.0,0.0,0.5125509501,0.512550890446,5.965399996199494e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.03 19:00:00,2025.12.03 19:00:00,True,True,True,True,31D38E888957C116,31D38E888957C116,94B80C8919455E3F,0.0,0.0,0.0,0.0,0.0,0.0,0.5479988456,0.547998785973,5.962700000416987e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.04 16:40:00,2025.12.04 16:40:00,True,True,True,True,B9D733D8281993ED,B9D733D8281993ED,5B54E172CC5BDBFB,0.0,0.0,0.0,0.0,0.0,0.0,0.4620097578,0.46200966835,8.944999996263192e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.04 16:50:00,2025.12.04 16:50:00,True,True,True,True,51E38B52AACB0F35,51E38B52AACB0F35,494934E63A8D10F5,0.0,0.0,0.0,0.0,0.0,0.0,0.4761188924,0.476118713617,1.787830000155033e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.04 17:35:00,2025.12.04 17:35:00,True,True,True,True,A9EB8A21693FD21F,A9EB8A21693FD21F,12B68509F3110541,0.0,0.0,0.0,0.0,0.0,0.0,0.5252719522,0.525271832943,1.1925700005299689e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.04 18:20:00,2025.12.04 18:20:00,True,True,True,True,3EDAA550ABB28684,3EDAA550ABB28684,B8829F800914FAD7,0.0,0.0,0.0,0.0,0.0,0.0,0.5582755208,0.558275699615,1.788150000292532e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.04 18:50:00,2025.12.04 18:50:00,True,True,True,True,5AB36185BC8BAFB3,5AB36185BC8BAFB3,1937FE065C2FB79C,0.0,0.0,0.0,0.0,0.0,0.0,0.5369594693,0.536959469318,1.79999348759452e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.04 19:25:00,2025.12.04 19:25:00,True,True,True,True,C4B6E95B000D74DB,C4B6E95B000D74DB,5BEBDAF6BEFB1E5,0.0,0.0,0.0,0.0,0.0,0.0,0.4658743441,0.465874433517,8.941699997100372e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.05 16:35:00,2025.12.05 16:35:00,True,True,True,True,BCF8054C21E4803B,BCF8054C21E4803B,4E12C4E5FBEE0F90,0.0,0.0,0.0,0.0,0.0,0.0,0.4108156264,0.410815685987,5.958700000086026e-08,flat,flat,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.05 17:40:00,2025.12.05 17:40:00,True,True,True,True,AAC03AC3DBFE5323,AAC03AC3DBFE5323,7C1E43F3DBFFF540,0.0,0.0,0.0,0.0,0.0,0.0,0.5032129884,0.503212749958,2.384419999224008e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.05 19:05:00,2025.12.05 19:05:00,True,True,True,True,8988FBBD46B5E79B,8988FBBD46B5E79B,85DDC3645FD24F54,0.0,0.0,0.0,0.0,0.0,0.0,0.5031260848,0.503126323223,2.3842300000964656e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.08 16:55:00,2025.12.08 16:55:00,True,True,True,True,1874EF76E447190B,1874EF76E447190B,F08A45D775F134BC,0.0,0.0,0.0,0.0,0.0,0.0,0.5714179277,0.571417689323,2.3837700002804496e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.08 18:45:00,2025.12.08 18:45:00,True,True,True,True,631ACF64D142EECF,631ACF64D142EECF,52FB1712C2CDA190,0.0,0.0,0.0,0.0,0.0,0.0,0.5066037774,0.506603717804,5.959599991278708e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.08 19:30:00,2025.12.08 19:30:00,True,True,True,True,C3A19B3A1FEA847B,C3A19B3A1FEA847B,3AA71D29B3139E51,0.0,0.0,0.0,0.0,0.0,0.0,0.4914238751,0.491423934698,5.959799997956594e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.08 19:40:00,2025.12.08 19:40:00,True,True,True,True,2F7936BAF49BDBCA,2F7936BAF49BDBCA,ECEF83DB89054962,0.0,0.0,0.0,0.0,0.0,0.0,0.4856372476,0.485637187958,5.964200000541098e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.09 16:45:00,2025.12.09 16:45:00,True,True,True,True,E3598D845CE8D945,E3598D845CE8D945,647F4EDABC418CEB,0.0,0.0,0.0,0.0,0.0,0.0,0.5541953444,0.554195582867,2.384670000354916e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.09 17:50:00,2025.12.09 17:50:00,True,True,True,True,91D27800CD38716D,91D27800CD38716D,5FC5A3D5CD68001F,0.0,0.0,0.0,0.0,0.0,0.0,0.4784392118,0.478439211845,4.5000003723316695e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.10 16:55:00,2025.12.10 16:55:00,True,True,True,True,251A5D781E6A331C,251A5D781E6A331C,A91F726E192D9F84,0.0,0.0,0.0,0.0,0.0,0.0,0.5118873715,0.51188737154,4.000000330961484e-11,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.10 17:30:00,2025.12.10 17:30:00,True,True,True,True,9DA65B7836D2C2D4,9DA65B7836D2C2D4,F47D5ACF924CFE3,0.0,0.0,0.0,0.0,0.0,0.0,0.4389843941,0.438984334469,5.96310000267053e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.10 18:10:00,2025.12.10 18:10:00,True,True,True,True,BD95DB87E923E2EC,BD95DB87E923E2EC,CC2F13F6D55AD429,0.0,0.0,0.0,0.0,0.0,0.0,0.528688848,0.528688788414,5.958600002298198e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.10 21:15:00,2025.12.10 21:15:00,True,True,True,True,6A70A42E13127C48,6A70A42E13127C48,259A5CC7AC57BFA9,0.0,0.0,0.0,0.0,0.0,0.0,0.5448532701,0.544853210449,5.96509999173378e-08,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.10 21:40:00,2025.12.10 21:40:00,True,True,True,True,2A135E4D5386FBFF,2A135E4D5386FBFF,1AA6C542E497E2E0,0.0,0.0,0.0,0.0,0.0,0.0,0.5129386783,0.512938439846,2.3845399999000705e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364F_rf_depth3_balanced_density_3_0_keep_long_p3,rf_depth3_balanced,2025.12.10 21:55:00,2025.12.10 21:55:00,True,True,True,True,F025051770E34E64,F025051770E34E64,D945EBFCF869CF75,0.0,0.0,0.0,0.0,0.0,0.0,0.5002223253,0.500222206116,1.1918400000254792e-07,long,long,matched,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
