bar_time_server,stage56_context_et_event_signal,stage258_source_feature_rank_bucket,stage258_source_feature_gate_short_tight_control,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,sma50_sma200_ratio,close_ema20_ratio,close_ema50_ratio,minutes_from_cash_open,is_us_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close
2024.04.29 16:55:00,0,0,0,20.3339614868,11.9681816101,1.69900178909,0.00576561968774,-0.194676324725,0,0.260351419449,1.65432965755,19.6666297913,-19.0210399628,-1,-0.401039212942,-14.5753240585,-4.20152807236,18.6409683228,1.00045096874,0.996499657631,0.99626404047,25,1,1,0
2024.04.29 17:00:00,0,0,0,21.6136798859,12.4938182831,1.72994983196,0.00603236211464,0.168174639344,0,0.288026064634,1.75447678566,21.0962429047,-16.3852920532,-1,-0.401124238968,-14.6917238235,-5.65786647797,17.4856815338,1.00042152405,0.998526096344,0.998208165169,30,1,1,0
2024.04.29 17:05:00,0,0,0,21.7448444366,12.7129421234,1.71044945717,0.00614196434617,0.246595472097,0,0.288327097893,1.65382575989,21.0548362732,-9.06258773804,-1,-0.253001958132,-13.9094657898,-6.58897686005,16.543806076,1.00040590763,0.998951613903,0.998581171036,35,1,0,0
2024.04.29 17:20:00,0,0,0,21.1986427307,13.1005334854,1.61815106869,0.00611007539555,0.472366392612,0,0.295446038246,0.619872033596,18.69647789,-2.69268274307,-1,-0.107914604247,-6.41894674301,-5.44299316406,15.7201128006,1.00041866302,1.00017666817,0.999870300293,50,1,0,0
2024.04.29 17:25:00,0,0,0,21.8415966034,13.4425230026,1.62481379509,0.00604024948552,0.405999362469,0,0.293568730354,0.446109950542,18.5651397705,-7.0051651001,-1,-0.0860453620553,-5.71779298782,-5.54111242294,15.2416419983,1.0004119873,0.999716699123,0.999404907227,55,1,0,0
2024.04.29 17:40:00,0,0,0,23.1912307739,14.3076620102,1.62089586258,0.00570944836363,0.354457348585,0,0.319571316242,0.840455770493,17.3524398804,-8.13570594788,-1,-0.0933051630855,-2.69612431526,-4.56451368332,14.5750265121,1.00037491322,0.999193668365,0.99893695116,70,1,0,0
2024.04.29 17:55:00,0,0,0,23.0555343628,14.7996063232,1.55784773827,0.00533337751403,0.459324061871,0,0.32703396678,0.913257658482,17.8237476349,-7.19952344894,-1,0.124660141766,-2.73960375786,-4.82029104233,13.3484973907,1.00033211708,0.999654114246,0.999382853508,85,1,0,0
2024.04.29 18:00:00,0,0,0,22.3837089539,14.7766141891,1.51480638981,0.0051573254168,0.489462554455,0,0.326813668013,0.803851723671,17.9159393311,-6.58276939392,-1,0.192932859063,-2.68338513374,-4.8942027092,12.937251091,1.00031077862,0.99976092577,0.999485492706,90,1,0,0
2024.04.29 18:10:00,0,0,0,22.2737083435,15.0459403992,1.48037993908,0.0047509172,0.413064986467,0,0.322831273079,0.255280375481,19.7851047516,-12.7934322357,-1,0.131213963032,-3.99067664146,-5.82944297791,11.6899309158,1.00025248528,0.999328374863,0.999000430107,100,1,0,0
2024.04.29 18:15:00,0,0,0,21.9220161438,15.0920219421,1.45255661011,0.00396842136979,0.518596768379,0,0.319399058819,0.209635913372,20.5414962769,-10.9297933578,-1,0.00603653676808,-3.80823564529,-5.93008565903,11.2310161591,1.00023198128,0.999700546265,0.999366819859,105,1,0,0
2024.04.29 18:20:00,0,0,0,21.3561573029,15.0701808929,1.41711354256,0.00390621996485,0.604382038116,0,0.295758396387,0.252065300941,20.8690872192,-8.97981357574,-1,0.0125250499696,-3.02745485306,-5.68730115891,10.9510631561,1.00021672249,1.00000929832,0.999689102173,110,1,0,0
2024.04.29 18:35:00,0,0,0,21.4840660095,15.4697370529,1.38878035545,0.00277062598616,-0.132423430681,1,0.228538572788,0.846915304661,23.9644088745,-17.5641765594,-1,-0.177596077323,-6.64458751678,-8.06294250488,8.48714828491,1.00013327599,0.99831455946,0.997861325741,125,1,0,0
2024.04.29 18:40:00,0,0,0,20.9280605316,15.4343423843,1.35594129562,0.00297052343376,-0.00118469202425,1,0.19946745038,0.947341501713,25.6236572266,-18.1422462463,-1,-0.255230814219,-8.01541805267,-9.19046401978,7.41255378723,1.00008058548,0.998686373234,0.998169541359,130,1,0,0
2024.04.29 18:45:00,0,0,0,21.468914032,15.6956558228,1.3678252697,0.00292252190411,0.498699039221,1,0.218557164073,1.24140250683,25.0549793243,-7.68841457367,-1,-0.220741227269,-6.03686904907,-8.62926959991,7.174721241,1.00004863739,1.00018262863,0.999696671963,135,1,0,0
2024.04.29 18:50:00,0,0,0,21.3711338043,15.783741951,1.35399663448,0.00295255845413,0.301965415478,1,0.213660612702,1.24338912964,24.526922226,-7.17190647125,-1,-0.126539945602,-5.66312122345,-8.73665618896,6.61791658401,1.00000679493,0.999594390392,0.999102592468,140,1,0,0
2024.04.29 19:35:00,0,0,0,17.2220611572,15.2797861099,1.12711405754,0.00319247809239,0.893966436386,0,0.157379388809,0.493607759476,15.9878549576,5.07912683487,-1,0.258718937635,6.12290811539,-0.430489838123,7.87879991531,0.99975425005,1.00092971325,1.00090539455,185,1,0,0
2024.04.29 19:40:00,0,0,0,16.831199646,15.2091903687,1.1066467762,0.00327689596452,0.747718691826,0,0.159765228629,0.557925105095,15.6477451324,4.12562656403,-1,0.216525524855,5.8685593605,0.105233125389,8.05884170532,0.999737024307,1.00047183037,1.00047767162,190,1,0,0
2024.04.29 19:55:00,0,0,0,16.7670173645,15.2965745926,1.09612894058,0.00339461653493,0.626407921314,0,0.15737709403,0.305339872837,13.9355707169,-4.71165180206,-1,0.255021601915,4.65270614624,1.2079128027,8.48115158081,0.999686896801,1.0001424551,1.0002104044,205,1,0,0
2024.04.29 20:05:00,0,0,0,16.3761539459,15.2387094498,1.07464170456,0.00333593552932,0.519284904003,0,0.150250986218,0.311344265938,14.370631218,-7.5165476799,-1,0.137493520975,2.95868039131,1.13664245605,8.40227413177,0.999614953995,0.999846875668,0.999910891056,215,1,0,0
2024.04.29 20:10:00,0,0,0,16.4207134247,15.273935318,1.07508075237,0.00329193193465,0.419393390417,0,0.151211947203,0.27656391263,15.2426662445,-9.7229013443,-1,0.00179349223617,1.50583004951,0.631579458714,8.11137962341,0.999572634697,0.999581336975,0.999616861343,220,1,0,0
2024.04.29 20:20:00,0,0,0,15.8318910599,15.14802742,1.04514539242,0.00197476358153,0.639898896217,1,0.123735830188,0.703044354916,15.4744415283,-4.69764518738,-1,0.00130140548572,1.65929627419,0.959146380424,8.18446350098,0.999519407749,1.00031936169,1.00037336349,230,1,0,0
2024.04.29 21:05:00,0,0,0,14.5847597122,14.8167095184,0.984345436096,0.00273395143449,0.407767832279,0,0.105005554855,0.866022348404,14.9949054718,-4.4384598732,-1,0.104066342115,5.4077167511,7.42482805252,12.951924324,0.999693989754,0.999722898006,1.00014066696,275,1,0,0
2024.04.29 21:20:00,0,0,0,13.8376522064,14.5811023712,0.949012756348,0.00284743821248,0.278372108936,0,0.0971251428127,0.8504383564,14.8980436325,-5.61949968338,-1,0.167429879308,0.17723159492,4.97671937943,12.2837266922,0.999755561352,0.999434947968,0.999714910984,290,1,0,0
2024.04.29 21:25:00,0,0,0,13.6206769943,14.5054807663,0.939002156258,0.00289389141835,0.288681060076,0,0.0968807637691,0.805863082409,15.1160392761,-6.48115921021,-1,0.0635871142149,-0.910336971283,4.21892166138,12.0132341385,0.999753236771,0.999488770962,0.999726057053,295,1,0,0
2024.04.29 21:35:00,0,0,0,15.848441124,15.0959434509,1.04984772205,0.00380176305771,-0.173818975687,0,0.138602256775,1.20465314388,18.6127891541,-25.3433628082,-1,-0.38241058588,-6.6541519165,0.499200314283,10.2013998032,0.999722778797,0.997720360756,0.997748434544,305,1,0,0
2024.04.29 21:40:00,0,0,0,15.5128383636,15.0170249939,1.03301680088,0.00429252255708,-0.0117273749784,0,0.140065997839,1.31887054443,21.1106777191,-24.0422344208,-1,-0.584252774715,-9.06886386871,-1.52333986759,9.06817817688,0.999698638916,0.998179018497,0.998093426228,310,1,0,0
2024.04.29 21:50:00,0,0,0,15.6495895386,15.0851707458,1.03741550446,0.00438986299559,0.245059028268,0,0.159298315644,1.61652839184,21.3035411835,-10.8224124908,-1,-0.400522321463,-7.98987293243,-2.6660387516,8.11831760406,0.999679923058,0.999348700047,0.99919873476,320,1,0,0
2024.04.29 21:55:00,0,0,0,15.2960481644,14.997467041,1.01990878582,0.00450476957485,0.238559678197,0,0.156808748841,1.62693023682,21.5941429138,-12.0328092575,-1,-0.414725065231,-7.78716278076,-3.30761885643,7.56974601746,0.999667465687,0.999321520329,0.999135434628,325,1,0,0
2024.04.29 22:00:00,0,0,0,15.1570444107,14.9645175934,1.01286554337,0.00453971186653,0.364874005318,0,0.159017786384,0.886225700378,21.3662548065,-8.66031837463,-1,-0.37926235795,-6.49687433243,-3.32076621056,7.32299947739,0.999676883221,0.999870121479,0.999683201313,330,1,0,0
2024.04.30 16:40:00,0,0,0,17.8630485535,11.9520730972,1.49455654621,0.00564003409818,0.538641929626,0,0.26571175456,0.471068680286,27.0533790588,-1.76460909843,-1,-0.228135794401,-4.73905515671,-15.4516363144,-23.3616104126,0.998365104198,1.00013792515,0.999266207218,10,1,1,0
2024.04.30 16:45:00,0,0,0,19.6299743652,12.5650310516,1.56227016449,0.00576324388385,0.888706147671,0,0.29339542985,0.809982895851,26.7284927368,9.97098731995,-1,0.216647475958,0.257075428963,-12.6808128357,-22.4504489899,0.998378515244,1.00197350979,1.00125682354,15,1,1,0
2024.04.30 16:50:00,0,0,0,21.1778316498,13.1397304535,1.61174023151,0.00567247113213,0.677050828934,0,0.302451342344,1.00657427311,26.4487571716,8.73383903503,-1,0.307692319155,1.52699708939,-11.4769287109,-22.2290534973,0.998367905617,1.00064408779,0.999996304512,20,1,1,0
2024.04.30 16:55:00,0,0,0,21.3651294708,13.352935791,1.60003244877,0.00549825886264,0.730060994625,0,0.301424443722,1.0087018013,25.9070796967,6.86876583099,-1,0.28806322813,2.83090233803,-10.1662626266,-21.8941841125,0.998361706734,1.00078439713,1.00021052361,25,1,1,0
2024.04.30 17:00:00,0,0,0,21.1711921692,13.4588775635,1.57302808762,0.00533930351958,0.807243585587,0,0.302065908909,0.966998934746,25.8583106995,9.33808326721,-1,0.302201986313,4.36504507065,-8.64441776276,-21.3871231079,0.998362481594,1.00102365017,1.00053548813,30,1,1,0
2024.04.30 17:05:00,0,0,0,22.4375362396,13.9677000046,1.60638737679,0.00506562320516,0.751930952072,0,0.302877515554,0.967897772789,26.7076587677,14.7077484131,-1,0.292679280043,4.62232875824,-7.70098686218,-21.1115493774,0.998370170593,1.00055086613,1.00011622906,35,1,0,0
2024.04.30 17:10:00,0,0,0,22.3669967651,14.1173458099,1.58436274529,0.00496931141242,0.826704382896,0,0.303093880415,0.550443172455,27.4963378906,13.7002649307,-1,0.270556241274,5.33336591721,-6.52438688278,-20.6699752808,0.998379290104,1.0007969141,1.00042867661,40,1,0,0
2024.04.30 17:15:00,0,0,0,22.8514976501,14.4179992676,1.58492851257,0.00484211044386,0.792028188705,0,0.191369250417,0.403890401125,26.6282272339,6.04411554337,-1,0.207086846232,5.67833805084,-5.51363801956,-20.2608966827,0.998387873173,1.0006878376,1.00037658215,45,1,0,0
2024.04.30 17:25:00,0,0,0,22.2104759216,14.5677461624,1.52463364601,0.00437771435827,0.663326323032,0,0.191129669547,0.35731524229,25.4241161346,5.69270563126,-1,0.190841913223,4.88581705093,-4.33077907562,-19.7532329559,0.998402237892,1.00020384789,0.999959588051,55,1,0,0
2024.04.30 17:30:00,0,0,0,23.3240127563,15.0323915482,1.55158364773,0.00416823290288,0.209278523922,0,0.224432513118,0.926252305508,24.16040802,-3.43395328522,-1,0.0461353287101,0.777763307095,-5.83521747589,-20.5580463409,0.998373746872,0.998474359512,0.998145699501,60,1,0,0
2024.04.30 17:35:00,0,0,0,23.1151542664,15.1397428513,1.52678644657,0.00416384544224,0.342083454132,0,0.214424684644,1.02834320068,23.399848938,-5.99858903885,-1,-0.0272099990398,-1.17859482765,-6.56938314438,-21.0273170471,0.99835139513,0.99912238121,0.998752176762,65,1,0,0
2024.04.30 17:40:00,0,0,0,22.7283573151,15.1909484863,1.49617767334,0.00401031272486,0.402471631765,0,0.211920231581,1.08930802345,22.2866210938,-3.44930362701,-1,0.00319856707938,-1.99074745178,-6.87211942673,-21.3030719757,0.998335719109,0.999489307404,0.999101817608,70,1,0,0
2024.04.30 17:45:00,0,0,0,22.9620456696,15.4071292877,1.49035203457,0.00374848791398,0.677981674671,0,0.220337599516,1.27754306793,21.1693592072,3.11333298683,-1,0.0602189786732,-0.34591037035,-5.93594646454,-20.9439506531,0.998334109783,1.00060760975,1.00027251244,75,1,0,0
2024.04.30 17:55:00,0,0,0,23.4251823425,15.828666687,1.47992134094,0.00343927415088,0.281394988298,1,0.235811069608,1.04700982571,19.5438919067,-2.39003300667,-1,-0.0702985301614,-0.293253600597,-5.37547397614,-20.7742996216,0.998296558857,0.999318957329,0.999015927315,85,1,0,0
2024.04.30 18:05:00,0,0,0,23.30742836,16.0885715485,1.44869470596,0.00374394003302,-0.0543939694762,0,0.246315091848,1.08891117573,18.7022666931,-8.85716533661,-1,-0.162827983499,-5.08726358414,-7.71706628799,-22.1463394165,0.998203337193,0.998223185539,0.997788608074,95,1,0,0
2024.04.30 18:10:00,0,0,0,24.3818969727,16.5338001251,1.47466993332,0.0046142777428,-0.172947153449,0,0.254134833813,0.738692939281,19.4236488342,-15.4057226181,-1,-0.331679075956,-9.4838848114,-10.3096628189,-23.6642532349,0.998130142689,0.997360110283,0.996779918671,100,1,0,0
2024.04.30 18:15:00,0,1,0,26.0760478973,17.1651248932,1.51912951469,0.00653283810243,-0.271273702383,0,0.273074507713,0.656130850315,20.9062767029,-22.2099552155,-1,-0.526485621929,-16.571269989,-14.7097272873,-26.2402477264,0.998037934303,0.995617330074,0.994790792465,105,1,0,0
2024.04.30 18:20:00,0,1,0,26.2920436859,17.4038219452,1.51070523262,0.00736500602216,-0.00285095931031,0,0.285301595926,1.07079386711,22.3056850433,-20.725774765,-1,-0.559478342533,-19.2641162872,-17.3452281952,-28.0877323151,0.997953653336,0.997068703175,0.996092498302,110,1,0,0
2024.04.30 18:25:00,0,1,0,26.078327179,17.5217456818,1.48834073544,0.00801002513617,-0.00805839709938,0,0.250677764416,1.18415629864,23.5965366364,-19.3619976044,-1,-0.462804377079,-22.1348590851,-20.2605133057,-30.194108963,0.997852325439,0.996717989445,0.995577871799,115,1,0,0
2024.04.30 18:30:00,0,0,0,25.1834468842,17.4423103333,1.4438136816,0.0085619809106,0.0883261337876,0,0.246334731579,1.26811015606,24.7951850891,-18.6178722382,-1,-0.562872648239,-23.2463512421,-22.427728653,-32.033782959,0.9977632761,0.997295677662,0.996032714844,120,1,0,0
2024.04.30 18:35:00,0,1,0,25.6846294403,17.7374649048,1.44804394245,0.00913072936237,0.0768466889858,0,0.245478764176,1.23167705536,26.4174098969,-22.6517028809,-1,-0.556715846062,-24.7814064026,-24.8553352356,-34.0989990234,0.997672140598,0.996979355812,0.995579898357,125,1,0,0
2024.04.30 18:40:00,0,0,0,24.6928691864,17.6187152863,1.40151369572,0.0095000565052,0.109098002315,0,0.242430284619,0.757453620434,27.9237632751,-21.8785190582,-1,-0.465761095285,-25.734752655,-27.0408439636,-36.1379737854,0.997581720352,0.997112691402,0.995589673519,130,1,0,0
2024.04.30 18:45:00,0,1,0,24.8755226135,17.811340332,1.3966114521,0.010016342625,0.0866973027587,0,0.243797942996,0.445649236441,29.8851566315,-27.6610546112,-1,-0.460703492165,-27.3488922119,-29.5959758759,-38.4584770203,0.997480094433,0.996695518494,0.995028913021,135,1,0,0
2024.04.30 18:55:00,0,1,0,23.9092502594,17.8151512146,1.34207391739,0.0102994600311,0.179221481085,0,0.242797732353,0.41269493103,33.3976516724,-24.8145046234,-1,-0.620699346066,-27.8641757965,-33.4079475403,-42.7183914185,0.997266888618,0.997422635555,0.995539307594,145,1,0,0
2024.04.30 19:00:00,0,1,0,24.0264472961,17.9698486328,1.33704221249,0.00995051022619,0.303157746792,0,0.256343483925,0.633434951305,33.6017837524,-17.11759758,-1,-0.620915949345,-25.100561142,-33.6000862122,-44.0557937622,0.997179389,0.998625993729,0.996729254723,150,1,0,0
2024.04.30 19:05:00,0,1,0,23.9567012787,18.0714511871,1.32566559315,0.00966473668814,0.254904747009,0,0.25759974122,0.709644496441,33.800579071,-16.0306339264,-1,-0.548830628395,-23.9526004791,-34.3531074524,-45.6824417114,0.997078537941,0.998105704784,0.996167182922,155,1,0,0
2024.04.30 19:10:00,0,0,0,23.0312232971,17.9300231934,1.28450608253,0.00975177809596,0.255890399218,0,0.238325148821,0.674174010754,34.0903091431,-16.4916954041,-1,-0.50222671032,-23.1054553986,-35.1146812439,-47.3348350525,0.996981441975,0.998070478439,0.99608874321,160,1,0,0
2024.04.30 19:15:00,0,0,0,22.8468494415,17.9804229736,1.27065145969,0.0094877500087,0.381090402603,0,0.245898708701,0.771068811417,33.3194961548,-10.6226291656,-1,-0.407009273767,-20.1088466644,-34.6063423157,-48.3452911377,0.996898770332,0.999205052853,0.997249603271,165,1,0,0
2024.04.30 19:20:00,0,0,0,22.2970752716,17.9238128662,1.24399161339,0.00904698297381,0.409165263176,0,0.244562074542,0.779959022999,32.3633422852,-8.88975334167,-1,-0.26299983263,-17.3839893341,-33.9427680969,-49.2393074036,0.996823608875,0.999365329742,0.997446835041,170,1,0,0
2024.04.30 19:25:00,0,0,0,21.4079971313,17.762336731,1.20524668694,0.00801039207727,0.422674238682,0,0.229199945927,0.684407353401,31.147277832,-6.87927627563,-1,-0.0462063997984,-15.2167787552,-33.3119926453,-50.1085510254,0.99673807621,0.999359071255,0.997476041317,175,1,0,0
2024.04.30 19:30:00,0,0,0,20.6074256897,17.6110916138,1.17013907433,0.00644894689322,0.446490049362,0,0.227198496461,0.542216837406,30.1921691895,-7.91853904724,-1,0.00424382695928,-13.3897171021,-32.6560630798,-50.924621582,0.99665004015,0.999404668808,0.997558474541,180,1,0,0
2024.04.30 19:35:00,0,1,0,23.3926105499,18.4508686066,1.26783239841,0.00603924086317,-0.00355712440796,0,0.270789265633,1.38701152802,31.1810569763,-23.5768871307,-1,-0.228764802217,-17.4693717957,-34.9891242981,-53.2613525391,0.996515214443,0.996691346169,0.994718194008,185,1,0,0
2024.04.30 19:40:00,0,0,0,23.3752803802,18.5448513031,1.26047277451,0.00545674329624,-0.0501386895776,0,0.270511120558,1.19682681561,32.1810798645,-22.9480037689,-1,-0.351360201836,-20.707611084,-37.2170600891,-55.6359901428,0.996381998062,0.996702671051,0.994603395462,190,1,0,0
2024.04.30 19:45:00,0,0,0,23.3306179047,18.6289539337,1.25238466263,0.00548969814554,-0.110964082181,0,0.266544133425,1.15208303928,33.5155754089,-26.814573288,-1,-0.409098595381,-23.9508571625,-39.7066421509,-58.2345199585,0.996311783791,0.996381640434,0.994142115116,195,1,0,0
2024.04.30 19:50:00,1,0,2,22.6248588562,18.5253753662,1.22129023075,0.00584089336917,-0.066313251853,0,0.262015044689,1.14864122868,34.8351745605,-26.8598594666,-1,-0.501345455647,-26.3188114166,-41.977394104,-60.8167419434,0.996239840984,0.996491372585,0.994122982025,200,1,0,0
2024.04.30 19:55:00,0,1,0,21.9087982178,18.406867981,1.19025123119,0.00645262794569,0.028347209096,0,0.234661385417,1.29918837547,35.8229217529,-24.6479816437,-1,-0.370245873928,-27.3952560425,-43.7217063904,-63.2112350464,0.996155261993,0.996891319752,0.994422912598,205,1,0,0
2024.04.30 20:00:00,0,0,0,22.2045974731,18.5597305298,1.19638586044,0.00647937692702,0.186819538474,0,0.228386297822,0.601099491119,35.8037986755,-18.0950279236,-1,-0.297872334719,-26.1649646759,-44.2791938782,-65.0486984253,0.996087729931,0.997916281223,0.995413422585,210,1,0,0
2024.04.30 20:05:00,0,0,0,22.8971271515,18.8265361786,1.2162156105,0.00661877728999,0.189411595464,0,0.226384952664,0.594462394714,35.1058425903,-12.8316364288,-1,-0.227727651596,-25.1637058258,-44.8057136536,-66.8794403076,0.995992660522,0.997924208641,0.995391070843,215,1,0,0
2024.04.30 20:10:00,0,0,0,22.8259029388,18.888004303,1.20848667622,0.00658543454483,0.230674594641,0,0.225120350718,0.456632614136,34.4577407837,-11.9522695541,-1,-0.359847217798,-23.797296524,-45.0092353821,-68.5494308472,0.995911061764,0.998201191425,0.995655357838,220,1,0,0
2024.04.30 20:15:00,0,0,0,23.6240539551,19.1902446747,1.2310448885,0.00683390954509,0.137829601765,0,0.227648660541,0.655997931957,34.4235916138,-15.6821937561,-1,-0.403621226549,-24.0311851501,-45.9144058228,-70.579460144,0.995823264122,0.997549533844,0.994953632355,225,1,0,0
2024.04.30 20:20:00,0,1,0,23.0044784546,19.1054401398,1.20407998562,0.00701404362917,0.173596963286,0,0.227927103639,0.652597010136,34.3918800354,-14.9542331696,-1,-0.389715194702,-23.7689285278,-46.5437774658,-72.4902572632,0.995734155178,0.997769534588,0.995136976242,230,1,0,0
2024.04.30 20:25:00,0,0,0,22.7398719788,19.109331131,1.18998789787,0.00705639459193,0.320913732052,0,0.234010472894,0.67294216156,33.5081710815,-9.99561595917,-1,-0.390821039677,-21.4501743317,-46.0206871033,-73.8113174438,0.995640158653,0.998804569244,0.996198534966,235,1,0,0
2024.04.30 20:30:00,0,0,0,22.2155952454,19.0351448059,1.16708314419,0.00712010404095,0.304929554462,0,0.234136357903,0.67546159029,32.2437591553,-7.18570899963,-1,-0.373373538256,-19.8189754486,-45.6377906799,-75.1664428711,0.995543658733,0.99869453907,0.996110022068,240,1,0,0
2024.04.30 20:35:00,0,0,0,21.6859111786,18.9504413605,1.14434850216,0.00708318967372,0.351606994867,0,0.233852237463,0.684734225273,31.3008899689,-8.56465435028,-1,-0.451023280621,-17.8679389954,-44.9244155884,-76.3163909912,0.99545365572,0.99901163578,0.996466338634,245,1,0,0
2024.04.30 20:40:00,0,0,0,21.176202774,18.8624324799,1.12266552448,0.00670851394534,0.444713681936,0,0.226018443704,0.485517472029,29.9684486389,-5.71571588516,-1,-0.378082603216,-15.1411314011,-43.6154975891,-77.1083068848,0.995366930962,0.999584197998,0.997111320496,250,1,0,0
2024.04.30 20:45:00,0,0,0,21.3671875,18.962184906,1.12683153152,0.00648679584265,0.420219421387,0,0.223448753357,0.549204587936,28.0666904449,-1.51595258713,-1,-0.16265372932,-13.387134552,-42.5864906311,-77.9734420776,0.995257794857,0.999374210835,0.996959924698,255,1,0,0
2024.04.30 20:50:00,0,0,0,20.8302459717,18.8599414825,1.1044703722,0.006272575818,0.547739028931,0,0.228983044624,0.477290958166,26.3007698059,-1.44395589828,-1,-0.0150349028409,-10.5059156418,-40.8074531555,-78.38697052,0.99516671896,1.0001001358,0.997784733772,260,1,0,0
2024.04.30 20:55:00,0,0,0,20.699514389,18.8627414703,1.09737563133,0.00575380586088,0.703397989273,0,0.224549502134,0.468600094318,25.0225353241,3.82682061195,-1,0.205914363265,-6.79034948349,-38.3438529968,-78.3502731323,0.995047569275,1.00079274178,0.998615562916,265,1,0,0
2024.04.30 21:05:00,0,0,0,19.9261112213,18.7106971741,1.06495821476,0.00450200587511,0.929994225502,0,0.230866715312,0.588341534138,23.3929176331,7.16986894608,-1,0.317653357983,-1.06683623791,-33.5524368286,-78.0003585815,0.994861006737,1.00120079517,0.999294698238,275,1,0,0
2024.04.30 21:10:00,0,0,0,20.2778186798,18.8334827423,1.07668972015,0.00352137209848,0.803520143032,0,0.236970126629,0.815019011497,22.2688713074,3.35440063477,-1,0.229207828641,-0.447817981243,-32.0197296143,-78.0928421021,0.994750678539,1.00019919872,0.998381853104,280,1,0,0
2024.04.30 21:15:00,0,0,0,19.9222602844,18.7628135681,1.06179487705,0.00355904782191,0.676847815514,0,0.153571277857,1.22920298576,21.0462741852,2.18441605568,-1,0.123782232404,-0.76647490263,-30.9823513031,-78.3669052124,0.994641423225,0.99979954958,0.998041749001,285,1,0,0
2024.04.30 21:25:00,0,0,0,19.5903663635,18.7136669159,1.04684817791,0.00349324638955,0.539005696774,0,0.147321596742,1.07459950447,18.4577693939,-0.632957100868,-1,0.208385229111,-2.36365866661,-29.6892795563,-79.1772613525,0.994399368763,0.999480485916,0.997796237469,295,1,0,0
2024.04.30 21:30:00,0,0,0,20.2517700195,18.91639328,1.0705935955,0.00350345368497,0.174897760153,0,0.166009739041,0.715411901474,18.4764728546,-8.32801437378,-1,0.131868138909,-5.20008945465,-30.2945995331,-80.182723999,0.994262516499,0.99837487936,0.996657907963,300,1,0,0
2024.04.30 21:35:00,0,0,0,20.6516418457,19.055065155,1.08378756046,0.00337836635299,0.551695942879,0,0.184755906463,1.25859439373,18.4938392639,-7.58342027664,-1,0.0474459528923,-4.6188378334,-29.3519058228,-80.3996276855,0.994150459766,0.999774694443,0.998108744621,305,1,0,0
2024.04.30 21:40:00,0,0,0,19.9872398376,18.9009647369,1.05747199059,0.00340300705284,0.655003130436,0,0.180246368051,1.30559277534,18.0561141968,-5.07799386978,-1,0.0810338109732,-3.38204908371,-28.0334587097,-80.3711853027,0.994082152843,1.00015377998,0.998561918736,310,1,0,0
2024.04.30 21:45:00,0,0,0,19.8345794678,18.8799438477,1.05056345463,0.00336902937852,0.467581480742,0,0.183825850487,1.32086360455,17.9617938995,-6.7682518959,-1,0.104666791856,-3.55385828018,-27.3877010345,-80.6288299561,0.993993878365,0.999583423138,0.998028993607,315,1,0,0
2024.04.30 21:50:00,0,0,0,20.0463962555,18.9583454132,1.05739164352,0.0034569746349,0.220914229751,0,0.191244229674,1.357198596,18.5289497375,-10.8148784637,-1,-0.0307148173451,-5.23433208466,-27.592414856,-81.2960662842,0.993886590004,0.99882543087,0.997260451317,320,1,0,0
2024.04.30 21:55:00,0,0,0,20.4573669434,19.0951786041,1.07133674622,0.00371733214706,-0.040979962796,0,0.194362655282,1.27800273895,19.9541378021,-17.609413147,-1,-0.232304558158,-8.34144973755,-28.7317409515,-82.455078125,0.993738770485,0.997959196568,0.996330738068,325,1,0,0
2024.04.30 22:00:00,0,0,0,19.924697876,18.973274231,1.05014538765,0.00379280932248,0.0877476260066,0,0.196322843432,0.881369829178,21.2775249481,-16.7887439728,-1,-0.258249908686,-9.6300983429,-29.1862564087,-83.3015060425,0.993592143059,0.998547077179,0.99689167738,330,1,0,0
2024.05.01 16:40:00,-1,2,0,17.694934845,13.3512659073,1.32533764839,0.00398926483467,0.554003596306,0,0.141222983599,1.00916516781,37.2119979858,-1.2734721899,-1,0.0873143672943,7.70954179764,13.6357469559,-49.5540275574,0.998201668262,1.00024807453,1.00103437901,10,1,1,0
2024.05.01 16:45:00,0,2,0,18.6667251587,13.7102413177,1.36151695251,0.00360165769234,0.454822659492,0,0.139825105667,0.958748221397,34.9228553772,1.80633819103,-1,0.0628451704979,6.0949549675,13.0621461868,-48.6821975708,0.998311817646,0.999963819981,1.00071680546,15,1,1,0
2024.05.01 16:50:00,0,1,0,19.194103241,13.9570360184,1.37522768974,0.00325770676136,0.268178641796,0,0.144525289536,0.940035820007,32.5861663818,-0.750455677509,-1,-0.0777192339301,3.83592128754,11.9937324524,-48.1060676575,0.998399794102,0.999482572079,1.00017356873,20,1,1,0
2024.05.01 16:55:00,0,2,0,19.8373813629,14.2418956757,1.39288914204,0.00287994951941,0.163393959403,0,0.145034909248,0.931698083878,30.565574646,-1.34038507938,-1,-0.0864952355623,1.82917487621,10.8605222702,-47.6226730347,0.998482882977,0.999383270741,1.0000089407,25,1,1,0
