run_id,variant_id,queue_id,axis_id,split,entry_timestamp,exit_timestamp,entry_server_time,entry_month,entry_hour,entry_session,held_m5,side,entry_score,entry_confidence,entry_open,exit_open,net_profit,adx_14,short_probability_threshold,entry_margin_floor,bridge_policy,bridge_policy_value,materialized_policy,session_policy,side_policy,restore_policy,exit_reason,claim_boundary
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-12T17:15:00Z,2025-05-12T17:55:00Z,2025-05-12 17:15:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,-0.000142037868,0.365166127682,20755.6,20727.72,-3.088,25.907899856567,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-12T18:00:00Z,2025-05-12T18:40:00Z,2025-05-12 18:00:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.003857851028,0.381268084049,20689.6,20701.47,0.887,26.624061584473,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-12T18:45:00Z,2025-05-12T19:25:00Z,2025-05-12 18:45:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.001247048378,0.35747051239,20696.85,20754.47,5.462,26.869932174683,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-12T19:30:00Z,2025-05-12T20:55:00Z,2025-05-12 19:30:00,2025-05,19,us_cash_core(미국 현금장 핵심),8,long,0.029716491699,0.353698849678,20739.35,20846.22,10.387,22.58031463623,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-14T16:35:00Z,2025-05-14T17:15:00Z,2025-05-14 16:35:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.003820538521,0.381642103195,21318.78,21264.78,-5.7,23.477169036865,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-14T17:50:00Z,2025-05-14T18:30:00Z,2025-05-14 17:50:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.005903095007,0.339318990707,21268.15,21297.78,2.663,14.642550468445,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-14T18:40:00Z,2025-05-14T19:40:00Z,2025-05-14 18:40:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.0045388937,0.341411024332,21308.4,21304.78,-0.662,13.222637176514,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-14T21:35:00Z,2025-05-15T16:45:00Z,2025-05-14 21:35:00,2025-05,21,us_cash_core(미국 현금장 핵심),8,long,0.005527794361,0.346120595932,21314.03,21239.52,-7.751,11.837849617004,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-15T17:10:00Z,2025-05-15T17:50:00Z,2025-05-15 17:10:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.004091233015,0.344636291265,21230.52,21217.39,-1.613,21.055246353149,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-15T18:15:00Z,2025-05-15T19:00:00Z,2025-05-15 18:15:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.00138488412,0.338466405869,21295.14,21351.64,5.35,15.400977134705,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-15T21:05:00Z,2025-05-15T21:55:00Z,2025-05-15 21:05:00,2025-05,21,us_cash_core(미국 현금장 핵심),8,long,0.000337660312,0.338921576738,21369.39,21320.52,-5.187,34.243846893311,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-15T22:00:00Z,2025-05-16T17:15:00Z,2025-05-15 22:00:00,2025-05,22,post_cash_late(현금장 후반),8,long,0.001616895199,0.345957070589,21314.89,21343.9,2.601,28.241710662842,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-19T16:45:00Z,2025-05-19T17:25:00Z,2025-05-19 16:45:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.019745588303,0.380370050669,21260.96,21364.21,10.025,21.275686264038,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-19T18:00:00Z,2025-05-19T18:40:00Z,2025-05-19 18:00:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.019990712404,0.358540982008,21321.71,21378.08,5.337,39.08016204834,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-19T18:45:00Z,2025-05-19T19:35:00Z,2025-05-19 18:45:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.017936885357,0.352836161852,21376.08,21380.58,0.15,33.812160491943,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-19T19:50:00Z,2025-05-19T20:55:00Z,2025-05-19 19:50:00,2025-05,19,us_cash_core(미국 현금장 핵심),8,long,0.00426337123,0.350903898478,21383.58,21433.33,4.675,32.127235412598,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-19T21:15:00Z,2025-05-19T21:55:00Z,2025-05-19 21:15:00,2025-05,21,us_cash_core(미국 현금장 핵심),8,long,0.007419586181,0.339798957109,21406.33,21422.46,1.313,32.328727722168,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-20T16:35:00Z,2025-05-20T17:15:00Z,2025-05-20 16:35:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.001352876425,0.34828338027,21352.03,21316.78,-3.825,23.286283493042,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-20T17:25:00Z,2025-05-20T18:05:00Z,2025-05-20 17:25:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.003948122263,0.344372689724,21329.9,21340.28,0.738,27.913991928101,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-21T16:50:00Z,2025-05-21T17:30:00Z,2025-05-21 16:50:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.003571629525,0.345210462809,21316.24,21316.99,-0.225,19.0969581604,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-21T17:35:00Z,2025-05-21T18:15:00Z,2025-05-21 17:35:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.000398308038,0.336752235889,21312.74,21450.74,13.5,33.173484802246,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-21T20:25:00Z,2025-05-21T21:05:00Z,2025-05-21 20:25:00,2025-05,20,us_cash_core(미국 현금장 핵심),8,short,0.127083450556,0.491206586361,21205.36,21157.99,4.437,44.115730285645,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-27T16:45:00Z,2025-05-27T17:25:00Z,2025-05-27 16:45:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.003445237875,0.363494902849,21191.08,21319.7,12.562,27.540309906006,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-27T18:00:00Z,2025-05-27T18:45:00Z,2025-05-27 18:00:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.001721918583,0.338133990765,21304.2,21333.83,2.663,24.037839889526,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-27T19:40:00Z,2025-05-27T20:25:00Z,2025-05-27 19:40:00,2025-05,19,us_cash_core(미국 현금장 핵심),8,long,0.036834716797,0.364907711744,21397.95,21409.95,0.9,25.22402381897,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-28T17:15:00Z,2025-05-28T18:05:00Z,2025-05-28 17:15:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.002708077431,0.340132892132,21422.47,21418.09,-0.738,28.28807258606,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-28T18:10:00Z,2025-05-28T18:50:00Z,2025-05-28 18:10:00,2025-05,18,us_cash_core(미국 현금장 핵심),8,long,0.004692733288,0.342510133982,21409.84,21400.84,-1.2,30.134225845337,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-29T16:50:00Z,2025-05-29T17:30:00Z,2025-05-29 16:50:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,short,0.105024904012,0.468897491693,21445.38,21410.38,3.2,29.612909317017,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-29T17:50:00Z,2025-05-29T18:30:00Z,2025-05-29 17:50:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.005277365446,0.361410707235,21432.13,21454.5,1.937,39.973175048828,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-30T16:35:00Z,2025-05-30T17:15:00Z,2025-05-30 16:35:00,2025-05,16,us_premarket_cash_open(미국 프리마켓/현금장 초반),8,long,0.004609048366,0.389476805925,21297.9,21324.03,2.313,23.821718215942,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-30T17:20:00Z,2025-05-30T18:05:00Z,2025-05-30 17:20:00,2025-05,17,us_cash_core(미국 현금장 핵심),8,long,0.008993834257,0.373092114925,21330.78,21311.53,-2.225,24.280572891235,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-30T19:55:00Z,2025-05-30T20:35:00Z,2025-05-30 19:55:00,2025-05,19,us_cash_core(미국 현금장 핵심),7,short,0.119532972575,0.47690024972,21034.65,21134.03,-10.238,35.147861480713,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),reverse_on_opposite,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-30T20:35:00Z,2025-05-30T21:15:00Z,2025-05-30 20:35:00,2025-05,20,us_cash_core(미국 현금장 핵심),8,long,-0.000473648309,0.35612949729,21134.03,21190.03,5.3,36.001575469971,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-05-30T21:50:00Z,2025-06-02T17:00:00Z,2025-05-30 21:50:00,2025-05,21,us_cash_core(미국 현금장 핵심),8,long,0.000210762024,0.338591128588,21239.03,21276.67,3.464,21.5862865448,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-06-02T17:05:00Z,2025-06-02T17:45:00Z,2025-06-02 17:05:00,2025-06,17,us_cash_core(미국 현금장 핵심),8,long,0.010479450226,0.390823274851,21244.54,21329.29,8.175,24.216526031494,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-06-02T17:50:00Z,2025-06-02T18:30:00Z,2025-06-02 17:50:00,2025-06,17,us_cash_core(미국 현금장 핵심),8,long,0.012762457132,0.368594676256,21335.92,21332.92,-0.6,18.327611923218,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-06-02T18:35:00Z,2025-06-02T19:15:00Z,2025-06-02 18:35:00,2025-06,18,us_cash_core(미국 현금장 핵심),8,long,-0.000131100416,0.369784593582,21320.92,21394.29,7.037,19.800716400146,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AJ_train_session_side_pf_lift_density_repair_scout_without_db_v1,selected_control_full_session_선택_대조_전체_세션__ps0_45__floor0_0__hold8,selected_control_full_session(선택 대조 전체 세션),control(대조),validation,2025-06-02T19:25:00Z,2025-06-02T20:05:00Z,2025-06-02 19:25:00,2025-06,19,us_cash_core(미국 현금장 핵심),8,long,0.01267683506,0.343897163868,21400.29,21420.54,1.725,25.007080078125,0.45,0.0,restore_march_non_hour16_margin,0.10,baseline_replay(기준 재생),all_sessions(전체 세션),all_sides(전체 방향),none(없음),close_max_hold,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
