bar_time_server,timestamp_utc,row_index,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close
2026.05.04 17:00:00,2026-05-04T17:00:00Z,929,0.0008818040951,0.001422068221,0.001978687709,1.000891209,-9.001969374e-06,1.000882149,1.972565174,0.6223094463,0.0009141773335,0.6813083291,1.001453638,1.001556873,8.434960365,2.860711336,0.7601280808,1.404839993,0.9982569814,65.36904907,53.18895721,3.8180902,15.36905289,9.066901207,15.57207012,0.01132973377,0.001811075141,2.91216711e-05,35.99194717,28.39683151,1.267463565,0.002010116354,1.195036411,1,0.1134255677,0.6722816825,13.11341953,0.7043141127,-1,0.02743233368,1,30,1,0
2026.05.04 17:05:00,2026-05-04T17:05:00Z,930,-0.0008908061427,6.30163413e-05,0.001184669905,0.9991006255,8.994034943e-06,0.9991095662,-1.942956328,-0.1906924099,0.0009141773335,-0.6912833452,1.000508428,1.000639081,8.38210392,3.622395992,1.292783618,1.435071707,0.9982064962,55.56955338,50.83143616,-0.8282949924,5.569554329,2.8737185,-6.157764435,0.009754634462,0.001039916999,3.184317757e-05,35.77109528,28.48689461,1.255703568,0.002052290598,0.738602221,1,0.12569879,1.347577929,12.50619698,1.436805129,-1,0.09142653644,1,35,0,0
2026.05.04 17:10:00,2026-05-04T17:10:00Z,931,-0.000513248553,-0.0005222506006,0.001689651748,0.9994868636,0,0.9994868636,-1.040487289,0.3099246323,0.0009141773335,-0.3895061612,0.9999955297,1.00012064,6.691329956,3.472665787,1.38192153,1.40409112,0.998169899,50.84357071,49.54135895,-2.608654976,0.8435720801,-3.610786438,-19.20741463,0.004804330412,9.908321226e-05,3.320071846e-05,36.56601715,28.85515785,1.267226338,0.002039834857,0.4950106442,1,0.1293910444,1.336061358,12.3226099,-3.265816927,-1,0.06225579605,1,40,0,0
2026.05.04 17:15:00,2026-05-04T17:15:00Z,932,0.001323105069,-8.094959048e-05,0.002221706556,1.001323938,0,1.001323938,2.266742468,1.038856864,0.0009141773335,0.9591757655,1.001193643,1.001388073,9.190077782,5.388361931,2.541677237,1.478470683,0.9982284904,60.23590469,52.70041275,-1.711049557,10.23590374,-5.705477238,-12.25689316,0.009710357524,0.001531451475,3.610836939e-05,38.36487198,29.51305389,1.299928904,0.002329993062,1.031930089,1,0.1484233439,1.505078316,11.69225883,1.159109235,-1,0.2149688452,1,45,0,0
2026.05.04 17:20:00,2026-05-04T17:20:00Z,933,0.0004945896217,0.001304446138,0.0009979250608,1.000494719,0,1.000494719,0.7824279666,-0.3537953198,0.0009141773335,0.3658075333,1.001527905,1.001809478,12.26412201,7.803823471,4.046273232,1.555134535,0.9983547926,63.07842255,53.80459213,2.50295639,13.0784235,2.574930668,4.886876583,0.01522582024,0.002072057221,4.082660598e-05,37.60666656,29.47779274,1.275762677,0.002765656915,1.102609396,1,0.1469064504,1.53299284,11.10693264,1.098015904,-1,0.1687615365,1,50,0,0
2026.05.04 17:25:00,2026-05-04T17:25:00Z,934,-0.000413640053,0.001404054696,0.0008634273545,0.9995954037,-8.990316019e-06,0.999586463,-0.8454467058,-0.5040645003,0.0009141773335,-0.3137796819,1.001007557,1.001340389,13.05078125,9.230134964,5.139349461,1.562932014,0.9984742403,59.26272583,52.75358963,2.80638504,9.262727737,7.168800831,12.03708649,0.01499675121,0.001531327376,4.566539428e-05,36.63476181,29.36823654,1.24742806,0.002972197486,0.9030081034,1,0.1491535902,1.45019722,10.7703495,1.972765803,-1,0.1387503445,1,55,0,0
2026.05.04 17:30:00,2026-05-04T17:30:00Z,935,-0.0008457968943,-0.0007648473256,0.001449264935,0.9991545677,0,0.9991545677,-1.484671235,0.3349107206,0.0009141773335,-0.636438787,1.000145912,1.000474453,10.90968037,9.119001389,5.489367485,1.489786863,0.9985920191,52.30042648,50.68896484,-2.645159483,2.300425529,-2.096153259,-3.684122086,0.008389231749,0.0006395255332,4.863343565e-05,36.89299393,29.58587265,1.246980071,0.002985727508,0.6099892259,1,0.1576391906,1.355307937,10.48474884,-2.198378086,-1,0.1177291349,1,60,0,0
2026.05.04 17:35:00,2026-05-04T17:35:00Z,936,0.0007108772406,-0.0005485597067,0.001448235009,1.000711083,0,1.000711083,1.076971173,0.3534524441,0.0009141773335,0.532253325,1.000775456,1.001139283,11.22117615,10.09477901,6.398163319,1.491551399,0.9986992478,56.88485336,52.29025269,-2.064523697,6.884851933,-5.528846264,-10.04737091,0.008048752323,0.002299061976,5.151574442e-05,37.13277817,29.79915428,1.246101737,0.003113586921,0.8144029379,1,0.1626251191,1.296976805,10.35570908,-2.653338671,-1,0.116586335,1,65,0,0
2026.05.04 17:40:00,2026-05-04T17:40:00Z,937,0.0004316787526,0.0002967591281,0.001168877701,1.000431776,0,1.000431776,0.5471737981,-0.02368552983,0.0009141773335,0.3262112141,1.001092434,1.001509905,12.49004555,11.57757092,7.611320496,1.530507207,0.9987845421,59.43585968,53.23184586,0.05771050975,9.435858727,-0.1062666252,-2.890871048,0.009854274802,0.002415506868,5.496046651e-05,36.80186844,29.8531723,1.232762337,0.003274178598,0.8987658024,1,0.1606867462,1.004321814,9.754855156,-0.5935955048,-1,0.1426959038,1,70,0,0
2026.05.04 17:45:00,2026-05-04T17:45:00Z,938,0.0008178798016,0.001960435882,0.0009612896829,1.000818253,0,1.000818253,1.084962487,-0.2896360755,0.0009141773335,0.6309913397,1.001729131,1.002237797,15.55389309,14.09780407,9.428124428,1.626312733,0.9988481402,63.80786514,54.95176697,3.835813284,13.80786514,8.84250164,11.15144062,0.01535559911,0.002539927373,6.012725498e-05,36.08387756,29.79110909,1.211229801,0.003643822158,1.041266799,0,0.1652800292,1.068538666,9.63795948,2.605060577,-1,0.2549490035,1,75,0,0
2026.05.04 17:50:00,2026-05-04T17:50:00Z,939,0.0001616992085,0.001411257777,0.0006018317072,1.000152707,8.984015949e-06,1.000161767,0.03723761439,-0.8984591365,0.0009141773335,0.1296931803,1.001710773,1.002305508,17.94669914,16.48804283,11.28432751,1.70887351,0.9989153147,64.62015533,55.28368378,2.578433752,14.62015343,6.67091465,12.77626514,0.01865659468,0.002232649364,6.64242034e-05,34.70288467,29.53028679,1.175162554,0.00403392408,0.9945450425,0,0.1644110382,0.9766581059,9.966877937,4.727908134,-1,0.3634231985,1,80,0,0
2026.05.04 17:55:00,2026-05-04T17:55:00Z,940,-8.084633737e-05,0.0008987326873,0.0007995127235,0.9999281168,-8.982563486e-06,0.9999191761,-0.3627341092,-0.5509049296,0.0009141773335,-0.06653629988,1.001474261,1.002137065,19.10107803,18.37820053,12.97974205,1.756010652,0.9989765882,63.84853745,55.07663727,1.470892668,13.84853649,0.7861673832,7.162130833,0.01881327294,0.002079454949,7.291884685e-05,33.81339264,29.38467979,1.150714993,0.004271169659,0.9151781201,0,0.1642701626,0.5488076806,9.983222961,3.343849897,-1,0.2900261283,1,85,0,0
2026.05.04 18:00:00,2026-05-04T18:00:00Z,941,-0.001681287657,-0.001600434771,0.002204609336,0.9983201027,0,0.9983201027,-2.391356468,1.828999996,0.0009141773335,-1.304650664,0.9998117685,1.000435829,14.67518044,17.33359337,13.21923828,1.630854607,0.9990113378,50.38599014,51.02507782,-4.473958492,0.3859891295,-12.79757881,-18.5957489,0.006733596325,-0.0004856779124,7.583433035e-05,35.7731514,30.02198601,1.191565037,0.004154574592,0.507689178,0,0.1959992498,1.180793405,10.39042854,-5.90053463,-1,0.1269751191,1,90,0,0
2026.05.04 18:05:00,2026-05-04T18:05:00Z,942,0.0003328855964,-0.001429248368,0.002356797457,1.000323892,8.998405065e-06,1.000332952,0.361728251,1.963964939,0.0009141773335,0.2441671491,1.000130892,1.00073874,12.16119385,16.87900352,13.71259975,1.548276663,0.999057889,52.51922607,51.74181366,-4.033642769,2.519225121,-15.49800205,-28.0955658,0.0004595885985,0.0007381681353,7.672970241e-05,37.89649582,30.7315464,1.233146429,0.00405829493,0.5729460716,0,0.1966329664,1.162327886,11.54122066,-10.02552032,-1,0.04541350529,1,95,0,0
2026.05.04 18:10:00,2026-05-04T18:10:00Z,943,-0.0003058907459,-0.001654292806,0.001250744564,0.9996941686,0,0.9996941686,-0.4863528609,0.1258871704,0.0009141773335,-0.2255642712,0.9998416305,1.000415683,9.219428062,15.94460773,13.92778969,1.442629933,0.9991001487,50.3757515,51.04139328,-4.490928173,0.3757522702,-15.26756287,-28.85230446,-0.005923040211,0.0009457005654,7.548554277e-05,37.67174911,30.81191635,1.222635627,0.003945636563,0.4844933152,0,0.1978629529,0.975886941,12.60981369,-9.364952087,-1,0.05763283744,1,100,0,0
2026.05.04 18:15:00,2026-05-04T18:15:00Z,944,-0.0009722740506,-0.0009452792001,0.001873438479,0.9990282059,0,0.9990282059,-1.388508797,1.165909767,0.0009141773335,-0.6970829964,0.9989774823,0.9994652867,4.085970879,13.56019974,13.33688259,1.254545093,0.9991349578,44.20421982,48.89598465,-2.060589314,-5.795779228,-10.64165783,-9.948008537,-0.01627429947,-0.001349214464,7.081505464e-05,38.69519424,31.23567772,1.238813996,0.003616389818,0.2005830109,1,0.1983448416,0.9636682272,14.34440231,-13.72692299,-1,-0.07038813084,1,105,0,0
2026.05.04 18:20:00,2026-05-04T18:20:00Z,945,-0.002570271259,-0.003848436056,0.003413376166,0.9974420071,-9.006915207e-06,0.9974330068,-2.668364048,3.245121241,0.0009141773335,-1.665066004,0.996753633,0.9970209002,-7.171788692,7.44523716,10.68443108,0.8302383423,0.9991174936,32.78858948,43.92446518,-6.576878548,-17.21141052,-12.22782516,-3.163922071,-0.03870288655,-0.004405254498,5.890056855e-05,42.68125153,32.50096512,1.313230276,0.004591797944,-0.2738392651,0,0.2499777228,1.097057581,17.12363243,-22.51767731,-1,-0.1576009989,1,110,0,0
2026.05.04 18:25:00,2026-05-04T18:25:00Z,946,-0.002088130685,-0.005630676169,0.002778034192,0.9979590774,-4.51504784e-05,0.9979140759,-1.846115112,2.144243479,0.0009141773335,-1.277399421,0.9951792359,0.9951385856,-21.23365593,-1.133484364,6.467105865,0.2259575278,0.9990665913,26.75707245,40.51726913,-7.872893333,-23.24292755,-12.19506741,-1.581961036,-0.06435563415,-0.006070973817,3.846978143e-05,45.11473465,33.38594437,1.35130918,0.006696709432,-0.3064424992,0,0.270660907,1.075337768,20.39111137,-29.39976311,-1,-0.426655829,1,115,0,0
2026.05.04 18:30:00,2026-05-04T18:30:00Z,947,0.001790093142,-0.002868308686,0.002474983688,1.001791716,0,1.001791716,1.798004746,1.629856706,0.0009141773335,1.059924603,0.9972507954,0.9970419407,-25.82160568,-5.813461781,3.901599884,-0.1362824142,0.9990381598,37.38858795,44.29647446,-2.271877289,-12.61141109,-1.169819474,6.23974371,-0.06588214636,-0.00344763021,1.661930401e-05,46.78511047,34.08822632,1.372471213,0.007404766511,0.0337981917,0,0.2932775915,1.409431696,23.35143852,-26.05791283,-1,-0.4173018336,1,120,0,0
2026.05.04 18:35:00,2026-05-04T18:35:00Z,948,-0.0006957665901,-0.0009938041912,0.002196494956,0.9993044734,0,0.9993044734,-0.4483784139,1.192508101,0.0009141773335,-0.4025861025,0.996884048,0.9964911938,-30.66723251,-10.93839645,0.8963463306,-0.5474094152,0.9990062714,35.24594879,43.20713043,0.8191201687,-14.7540493,4.113846302,8.102079391,-0.0678608641,-0.004848439246,-6.630080406e-06,47.7826004,34.62145996,1.380144,0.00824194029,0.0218588151,0,0.2944664955,1.386551738,26.10031509,-23.69151306,-1,-0.4233128726,1,125,0,0
2026.05.04 18:40:00,2026-05-04T18:40:00Z,949,-0.0007595706265,0.0003347558959,0.002062474843,0.9992497563,-9.03907403e-06,0.9992406964,-0.4410959482,0.9673265815,0.0009141773335,-0.4331880212,0.9964946508,0.9959011078,-35.79040527,-16.52902412,-2.577247858,-1.005347848,0.998966217,33.02266312,42.05584335,2.088530779,-16.97733498,2.322703362,6.168442726,-0.07027148455,-0.006033206824,-3.128264507e-05,48.44098663,35.06903076,1.381303787,0.009134043008,0.01706400514,0,0.2881729305,1.417360067,28.71987915,-22.58498764,-1,-0.3999295235,1,130,0,0
2026.05.04 18:45:00,2026-05-04T18:45:00Z,950,0.0009710625745,-0.0004842746421,0.002602702938,1.000962496,9.045942534e-06,1.000971556,1.065645695,1.639142394,0.0009141773335,0.5361943841,0.9977039099,0.9969910979,-36.00402832,-19.82291412,-5.094632149,-1.294653654,0.9989437461,38.37510681,44.00252914,0.3288388848,-11.62489414,0.1650865674,2.417665958,-0.06164847687,-0.005880936515,-5.386810517e-05,50.12377548,35.80765152,1.399806261,0.009601747617,0.1615000814,0,0.2946947515,1.256523132,31.35806274,-22.97528076,-1,-0.4050590098,1,135,0,0
2026.05.04 18:50:00,2026-05-04T18:50:00Z,951,-0.001188188791,-0.0009766968433,0.001514619566,0.9988124967,0,0.9988124967,-0.8620119691,0.1566957086,0.0009141773335,-0.6624094844,0.9968495965,0.9959709644,-38.91428757,-24.45253181,-8.448611259,-1.681648254,0.998919785,34.71939468,42.23125458,-0.1755187362,-15.28060627,-1.562156439,-0.01954287104,-0.06016822904,-0.007221980486,-7.630561595e-05,49.53279114,35.92849731,1.378648996,0.01035017055,0.09354524314,0,0.2999601662,1.033221841,33.80780411,-21.58872986,-1,-0.4112043679,1,140,0,0
2026.05.04 18:55:00,2026-05-04T18:55:00Z,952,0.0009766968433,0.0007595706265,0.002223612275,1.000977159,0,1.000977159,1.119776607,1.099697948,0.0009141773335,0.5363698602,0.9980305433,0.9970636964,-37.45096588,-26.87303925,-10.84553337,-1.882074833,0.9988940358,39.79586411,44.11787033,2.257732868,-10.20413685,2.384279013,3.8207376,-0.04931786284,-0.006171519868,-9.563413914e-05,50.38759232,36.43992996,1.382757664,0.01059877779,0.2179836631,0,0.29409042,0.8468229175,36.30631638,-22.71895981,-1,-0.4701725245,1,145,0,0
2026.05.04 19:00:00,2026-05-04T19:00:00Z,953,-0.0007957550697,-0.001007247018,0.001655467437,0.9992135763,-9.03907403e-06,0.999204576,-0.4478634894,0.3026040494,0.0009141773335,-0.439155221,0.9974992275,0.9964163303,-37.98321152,-30.10926819,-13.76515198,-2.12039423,0.9988614917,37.25376892,42.95159149,-0.3737784624,-12.74622917,-1.002400517,1.45766592,-0.04433989525,-0.005291062407,-0.0001134123231,50.05633545,36.62612915,1.366683722,0.01084594242,0.1797741055,0,0.2920551896,0.8645470738,38.18350601,-20.05853844,-1,-0.4525081217,1,150,0,0
2026.05.04 19:05:00,2026-05-04T19:05:00Z,954,-0.0005338724004,-0.0003529306268,0.001475329394,0.9994753003,-9.046269952e-06,0.9994662404,-0.2005861998,0.04707929119,0.0009141773335,-0.2984744012,0.9972549081,0.9960452318,-39.19020081,-33.63633728,-16.96865845,-2.329248428,0.9988003373,35.61130905,42.188591,0.2973046303,-14.3886919,-2.123282909,2.699443102,-0.04153454304,-0.00615286082,-0.0001302066958,49.39159775,36.70860672,1.345504522,0.01116525568,0.1694904864,0,0.2922948897,0.8408885598,40.16578674,-21.84110641,-1,-0.4910848439,1,155,0,0
2026.05.04 19:10:00,2026-05-04T19:10:00Z,955,-0.001929745195,-0.003259372665,0.003959343769,0.9980720878,0,0.9980720878,-1.372677326,3.081016779,0.0009141773335,-0.990445137,0.9957749844,0.9943540692,-44.89592361,-39.55992126,-21.56767464,-2.631177187,0.9987123013,30.40036583,39.59731293,-3.1318326,-19.59963417,-1.958153248,-3.027709961,-0.04902807996,-0.007765414193,-0.0001491159201,53.66005325,38.15743637,1.406280398,0.0120509332,0.06491284817,0,0.306027323,0.8442283869,42.72795486,-30.60133934,-1,-0.5340902805,1,160,0,0
2026.05.04 19:15:00,2026-05-04T19:15:00Z,956,-0.0003628091654,-0.002826426877,0.001859734301,0.9996281862,9.068583495e-06,0.9996372461,0.05530365184,0.420370847,0.0009141773335,-0.1868903339,0.9958487153,0.9942275882,-49.21823883,-45.12165451,-26.22660828,-2.804789066,0.9986037612,29.526577,39.13667679,-2.575731277,-20.473423,-0.8987967372,-5.937981606,-0.05250502378,-0.007160497829,-0.0001690466306,53.48790741,38.41928482,1.392215014,0.01269019768,0.09159776568,0,0.2986650765,0.8392111659,45.10711288,-28.5069828,-1,-0.5057703257,1,165,0,0
2026.05.04 19:20:00,2026-05-04T19:20:00Z,957,0.002011930803,-0.0002806234988,0.003721046494,1.002013922,0,1.002013922,1.935563803,2.543903589,0.0009141773335,0.9755317569,0.9980582595,0.9963772297,-45.59499741,-46.6785965,-29.02383423,-2.685404539,0.9985230565,39.8584671,42.89855957,1.415720224,-10.14153099,5.717915058,7.207988739,-0.03803667426,-0.002600667533,-0.0001845735969,57.00662613,39.7059021,1.435721874,0.01249914523,0.2731873393,0,0.3280618787,1.05821836,45.47413635,-19.22974968,-1,-0.4349919856,1,170,0,0
2026.05.04 19:25:00,2026-05-04T19:25:00Z,958,0.0004797278962,0.002128849505,0.001185458153,1.000479817,0,1.000479817,0.6992644668,-0.4999365211,0.0009141773335,0.2398298532,0.9986763,0.9969782829,-40.71588898,-47.11538315,-31.28553009,-2.513247967,0.9984472394,42.04304886,43.74559784,3.880893946,-7.956953049,8.768511772,23.60429764,-0.02273713984,-3.61958846e-05,-0.0001951922168,55.27401352,39.56678391,1.396980166,0.01181172952,0.3311228156,0,0.3242909312,1.07650733,45.67490005,-17.93131638,-1,-0.31603387,1,175,0,0
2026.05.04 19:30:00,2026-05-04T19:30:00Z,959,-0.0004163543927,0.002075304277,0.001520915306,0.9995746613,9.049298569e-06,0.9995837212,-0.02123641595,-0.08651988953,0.0009141773335,-0.2115974128,0.9984260201,0.9966976047,-37.61356354,-47.96336365,-33.76125717,-2.380565882,0.9983576536,40.66249084,43.17834473,3.71197176,-9.337508202,12.20943451,27.14923477,-0.01338054612,-0.002240131143,-0.0002024960704,54.3258667,39.615448,1.37133038,0.01087675709,0.314332962,0,0.3226753771,1.075519681,45.44199753,-15.49480915,-1,-0.217907846,1,180,0,0
2026.05.04 19:35:00,2026-05-04T19:35:00Z,960,0.0009048971697,0.0009682706441,0.001401956193,1.000896215,9.053067515e-06,1.000905275,1.013958454,-0.2486373335,0.0009141773335,0.4702326357,0.9993936419,0.9976938367,-32.0325737,-47.12080383,-35.371418,-2.18198657,0.9982855916,44.8984375,44.76710129,1.679989457,-5.1015625,12.46012211,14.33986282,0.0002195859706,-0.0006417742698,-0.0002051105257,53.21330643,39.5981369,1.343833566,0.009549783543,0.4189695418,0,0.3311909735,0.7304253578,45.2257309,-14.68885708,-1,-0.06244316325,1,185,0,0
2026.05.04 19:40:00,2026-05-04T19:40:00Z,961,-0.00136671029,-0.0008781674551,0.001865793252,0.9986342192,0,0.9986342192,-0.857306242,0.2894848585,0.0009141773335,-0.710073173,0.9982160926,0.9964745641,-31.33761978,-48.32723999,-37.99400711,-2.10423255,0.9981907606,40.22844696,42.91810989,-0.6048666239,-9.77155304,5.532907963,-3.983572245,0.001276128809,-0.001248340122,-0.0002067294845,53.09092712,39.83617401,1.332731485,0.008820962161,0.2944819331,0,0.3270628154,0.9475992918,45.26346588,-15.65555954,-1,-0.09904054552,1,190,0,0
2026.05.04 19:45:00,2026-05-04T19:45:00Z,962,0.0004165466817,-4.526636258e-05,0.001195058925,1.000416636,0,1.000416636,0.6069024205,-0.5621365309,0.0009141773335,0.2227199674,0.9987621307,0.9970113039,-29.0329361,-48.55121994,-40.1373024,-1.989477277,0.998111546,42.20074463,43.64169312,0.5127511024,-7.799254417,1.951113224,-5.268465042,0.00578422565,-0.001802010229,-0.0002063994325,51.6558609,39.69945145,1.301173091,0.007573016919,0.3580447137,0,0.3277105689,0.6641623974,45.29850769,-14.94116974,-1,-0.09711538255,1,195,0,0
2026.05.04 19:50:00,2026-05-04T19:50:00Z,963,0.000235362706,-0.0007148008444,0.0007784158224,1.000244498,-9.053476788e-06,1.000235438,0.4335515201,-1.070048451,0.0009141773335,0.1313390732,0.9990926385,0.9973537326,-26.13082314,-48.20044327,-41.97016907,-1.862005472,0.9980296493,43.33880234,44.0507431,-0.5198783875,-6.661197662,-0.2630207241,-3.201123714,0.01105269231,-0.0003800120903,-0.0002039172541,49.5018692,39.33546448,1.258453965,0.006001027301,0.4092196822,0,0.3293422461,0.6418767571,45.33104706,-14.47764492,-1,-0.08932169527,1,200,0,0
2026.05.04 19:55:00,2026-05-04T19:55:00Z,964,-0.0004707808257,0.0001811285765,0.001186284702,0.9995293021,0,0.9995293021,-0.1658060551,-0.5751295686,0.0009141773335,-0.2689948976,0.9987534285,0.9970061183,-24.89442062,-48.44379425,-44.0777092,-1.773305178,0.99794209,41.57562637,43.40777588,0.4490602314,-8.424371719,1.221672535,0.8202044368,0.01199233159,-0.001825892949,-0.0002006181603,48.3053093,39.20375443,1.23216033,0.004504978657,0.3345487118,0,0.3269052207,0.6511375308,45.57689667,-15.55096245,-1,-0.07975894958,1,205,0,0
2026.05.04 20:00:00,2026-05-04T20:00:00Z,965,0,-0.0002354181197,0.0007425599033,1,0,1,0.129049316,-1.155807853,0.0009141773335,0,0.9988720417,0.9971231818,-23.52532196,-48.47440338,-46.06525421,-1.684249043,0.9978544712,41.57562637,43.40777588,-0.2083724439,-8.424371719,0.1547897756,0.07007469237,0.01314455736,-0.001031274791,-0.0001965223637,46.31921387,38.82967758,1.192881703,0.004119603895,0.3533165753,0,0.2944898009,0.5839432478,45.80518723,-15.05935097,-1,-0.1006726101,1,210,0,0
2026.05.04 20:05:00,2026-05-04T20:05:00Z,966,0.001086083008,0.0006153022405,0.001374958432,1.001086712,0,1.001086712,1.039972544,-0.3767869174,0.0009141773335,0.6568093896,0.9999614954,0.9982769489,-18.94339752,-46.63929749,-47.05991745,-1.527986526,0.9977830052,47.31247711,45.32532501,1.32455802,-2.687523842,2.091005087,1.802827477,0.02127095871,0.0005883215345,-0.0001895699679,45.72498703,38.81308365,1.178081751,0.004139799159,0.612102747,0,0.2767738402,0.4980219007,44.83599472,-10.53344917,-1,-0.02574197389,1,215,0,0
2026.05.04 20:10:00,2026-05-04T20:10:00Z,967,0.0003979350731,0.001484018168,0.0007866696687,1.00039804,0,1.00039804,0.4740252495,-1.115901351,0.0009141773335,0.2500285506,1.000325322,0.9987261891,-14.1137476,-44.25363541,-47.66578293,-1.363841534,0.9977286458,49.27910614,46.00978851,2.567825556,-0.7208952308,9.131439209,5.930933952,0.02890509181,0.002920083934,-0.0001798554295,44.0124855,38.47182465,1.144018769,0.003846265608,0.7377284169,0,0.2556887567,0.5378962159,43.34349823,-8.051843643,-1,-0.0109993713,1,220,0,0
2026.05.04 20:15:00,2026-05-04T20:15:00Z,968,-0.0001085120457,0.00137550605,0.001076136134,0.9998915195,0,0.9998915195,-0.09161198139,-0.7140453458,0.0009141773335,-0.06977003068,1.000196099,0.9986719489,-10.66345406,-42.18261337,-48.31129456,-1.224965096,0.9976786375,48.74471664,45.85005188,2.389696836,-1.255281568,11.01298428,6.604192257,0.03253062814,0.003175156191,-0.0001685668249,42.99373627,38.29738617,1.12262845,0.003746862989,0.721093297,0,0.2526295781,0.5658117533,42.10189438,-8.52609539,-1,0.05836264789,1,225,0,0
2026.05.04 20:20:00,2026-05-04T20:20:00Z,969,0.001557826996,0.001847250038,0.001905136858,1.001568079,-9.043161299e-06,1.001559019,1.491900682,0.331897229,0.0009141773335,0.9880198836,1.001587987,1.000219941,-3.447747469,-37.81020355,-47.64512634,-1.002993226,0.9976416826,56.10868454,48.47260284,2.932069778,6.108685493,7.646953583,2.101197243,0.04402500764,0.002719713841,-0.0001533375616,43.69061279,38.58643723,1.132278919,0.004271294456,1.037336349,0,0.2644622922,0.6531625986,39.49953461,-2.027884007,-1,0.3425307572,1,230,0,0
2026.05.04 20:25:00,2026-05-04T20:25:00Z,970,0.0002943048312,0.001743619796,0.000776272791,1.000294328,0,1.000294328,0.2440758049,-1.095926046,0.0009141773335,0.1936180592,1.001703143,1.000494123,2.694530725,-33.41155243,-46.75434875,-0.79036057,0.9976143241,57.35633469,48.94966888,2.692410231,7.35633564,2.320004225,0,0.05167482048,0.002533803694,-0.0001352457184,42.10556793,38.24470901,1.100951433,0.004688869696,1.039670944,0,0.2592446208,0.6199615002,36.72057343,-0.2150944918,-1,0.4853963852,1,235,0,0
2026.05.04 20:30:00,2026-05-04T20:30:00Z,971,-6.318699161e-05,0.001788944821,0.000704105827,0.9999278188,9.026427506e-06,0.9999368191,-0.1944895983,-1.191037178,0.0009141773335,-0.04321687296,1.00148344,1.000414014,6.905712128,-29.56114197,-45.93998718,-0.6069502234,0.9975887537,56.98178101,48.85057068,2.745687485,6.981780529,0.3483502865,0.1152433753,0.05411078036,0.002887928393,-0.000115870891,40.49088669,37.86981583,1.069212675,0.005159052555,0.9557036757,0,0.2477585375,0.6566774845,34.20225906,-0.5164068341,-1,0.4786184132,1,240,0,0
2026.05.04 20:35:00,2026-05-04T20:35:00Z,972,-0.0006682210369,-0.0004371032119,0.0008852371247,0.9993320107,0,0.9993320107,-0.7689225078,-0.9855486751,0.0009141773335,-0.4698414803,1.000736833,0.9997557402,7.884173393,-27.14006233,-45.68883514,-0.4857495725,0.9975505471,53.03862,47.80654907,-1.023355246,3.038619757,-4.614265919,-5.544308662,0.04916386306,0.001311507425,-9.754735947e-05,39.34867859,37.60242081,1.046440125,0.005295156967,0.8112083673,0,0.2458313257,0.8157890439,32.12834549,-1.809512496,-1,0.2931323349,1,245,0,0
2026.05.04 20:40:00,2026-05-04T20:40:00Z,973,9.032991329e-06,-0.0007223750581,0.0008581302827,1.00000906,0,1.00000906,-0.07241814584,-1.042023182,0.0009141773335,0.006538658403,1.000674844,0.9997739792,8.468408585,-24.92009354,-45.42478561,-0.3747829199,0.9975150824,53.08586502,47.82192612,-1.423489809,3.085865974,-6.81957674,-8.341596603,0.04406433553,0.002690003021,-8.050705219e-05,38.23448944,37.32537079,1.024356484,0.005487902556,0.7884686589,0,0.2404634953,0.8246087432,30.88291931,-5.465568542,-1,0.1810244471,1,250,0,0
2026.05.04 20:45:00,2026-05-04T20:45:00Z,974,3.613115041e-05,-0.0006230568979,0.000695512048,1.00003612,0,1.00003612,-0.07489671558,-1.204375744,0.0009141773335,0.02711708471,1.000643253,0.9998175502,8.834741592,-22.84122276,-45.12662506,-0.2719959915,0.9974943995,53.28830338,47.88459396,-1.231158495,3.288305044,-5.584130287,-7.562339306,0.0392091386,0.002308636671,-6.48307032e-05,36.8784523,36.96386337,0.9976893663,0.005647671875,0.7685863972,0,0.2375487834,0.3614109159,29.51075554,-4.293354511,-1,0.2317073196,1,255,0,0
2026.05.04 20:50:00,2026-05-04T20:50:00Z,975,-1.80654115e-05,2.709872933e-05,0.0004426065716,0.9999819398,0,0.9999819398,-0.2877187133,-1.469180584,0.0009141773335,-0.01423693728,1.000565529,0.9998073578,8.879236221,-20.97680283,-44.84003448,-0.1796867102,0.9974675179,53.16477585,47.85527039,0.04205200821,3.164775848,-1.531728625,-2.696590424,0.03432622924,0.002054655692,-5.065040023e-05,35.11927795,36.46958542,0.9629743695,0.005313902628,0.7448061109,0,0.2020807117,0.3542283177,28.23660088,-4.186385155,-1,0.3054619133,1,260,0,0
