record_view,attempt_name,tier_scope,candidate_id,candidate_alias,candidate_role,variant_id,source_variant_id,profile_label,target_period,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_end,closed_balance_min,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,21,6,3.14,24.73,-21.59,1.145438,0.523333,0.833333,4.946,-21.59,0.229088,503.14,497.03,21.59,4.162971,2,0.333333,1,0.145438,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,19,3,-4.06,3.12,-7.18,0.43454,-1.353333,0.333333,3.12,-3.59,0.869081,495.94,493.71,6.29,1.258,3,1.0,1,-0.645469,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,15,1,-15.65,0,-15.65,0.0,-15.65,0.0,,-15.65,,484.35,484.35,15.65,3.13,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,10,1,33.37,33.37,0,inf,33.37,1.0,33.37,,,533.37,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,02,1,33.95,33.95,0,inf,33.95,1.0,33.95,,,533.95,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,03,1,34.98,34.98,0,inf,34.98,1.0,34.98,,,534.98,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,close_hour_report,07,1,44.69,44.69,0,inf,44.69,1.0,44.69,,,544.69,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_13_20_report_time,158,450.58,1152.63,-702.05,1.641806,2.851772,0.620253,11.761531,-11.700833,1.005187,950.58,494.96,94.75,12.200932,30,0.689873,5,4.755462,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_21_23_report_time,15,271.19,333.94,-62.75,5.321753,18.079333,0.666667,33.394,-12.55,2.660876,771.19,485.86,26.9,3.853261,3,0.4,2,10.081413,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_00_06_report_time,3,-4.48,28.51,-32.99,0.864201,-1.493333,0.333333,28.51,-16.495,1.728403,495.52,467.01,32.99,6.598,3,1.0,2,-0.135799,minor_negative_slice(작은 음수 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_07_12_report_time,2,32.2,60.87,-28.67,2.123125,16.1,0.5,60.87,-28.67,2.123125,532.2,500.0,28.67,5.111701,1,0.5,1,1.123125,thin_slice(얇은 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_13_20_report_time,180,408.81,1344.54,-935.73,1.436889,2.271167,0.566667,13.181765,-11.996538,1.098797,908.81,466.66,84.49,10.049719,29,0.85,4,4.838561,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_21_23_report_time,35,29.25,295.39,-266.14,1.109905,0.835714,0.457143,18.461875,-14.007368,1.318012,529.25,485.12,89.59,14.491371,11,0.771429,3,0.326487,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_00_06_report_time,10,141.29,277.07,-135.78,2.04058,14.129,0.5,55.414,-27.156,2.04058,641.29,500.0,102.44,16.642027,5,0.6,4,1.379246,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_07_12_report_time,1,51.23,51.23,0,inf,51.23,1.0,51.23,,,551.23,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_13_20_report_time,149,432.93,1146.75,-713.82,1.606497,2.90557,0.543624,14.157407,-10.497353,1.348665,932.93,490.9,104.64,15.112433,30,0.845638,7,4.137328,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_21_23_report_time,11,-62.63,38.11,-100.74,0.378301,-5.693636,0.545455,6.351667,-20.148,0.31525,437.37,437.37,84.3,16.159641,9,0.818182,2,-0.742942,negative_fragile_slice(음수 취약 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_00_06_report_time,5,120.88,139.41,-18.53,7.523475,24.176,0.8,34.8525,-18.53,1.880869,620.88,500.0,18.53,3.495765,1,0.2,1,6.523475,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_07_12_report_time,2,80.84,80.84,0,inf,40.42,1.0,40.42,,,580.84,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_13_20_report_time,146,367.97,939.06,-571.09,1.644329,2.520342,0.616438,10.434,-10.198036,1.023138,867.97,493.59,90.14,12.50156,30,0.678082,6,4.082205,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_21_23_report_time,14,198.56,256.11,-57.55,4.450217,14.182857,0.642857,28.456667,-11.51,2.472343,698.56,486.47,23.29,3.643218,3,0.428571,2,8.525547,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_00_06_report_time,3,-3.8,28.51,-32.31,0.882389,-1.266667,0.333333,28.51,-16.155,1.764779,496.2,467.69,32.31,6.462,3,1.0,2,-0.117611,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_07_12_report_time,1,-23.4,0,-23.4,0.0,-23.4,0.0,,-23.4,,476.6,476.6,23.4,4.68,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_13_20_report_time,171,507.19,1416.99,-909.8,1.557474,2.966023,0.573099,14.459082,-12.463014,1.160159,1007.19,466.66,92.44,10.19083,21,0.80117,5,5.486694,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_21_23_report_time,34,46.05,319.77,-273.72,1.168238,1.354412,0.470588,19.985625,-15.206667,1.314267,546.05,500.0,100.01,15.494376,11,0.764706,3,0.460454,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_00_06_report_time,9,185.72,299.44,-113.72,2.633134,20.635556,0.555556,59.888,-28.43,2.106507,685.72,500.0,113.72,18.292369,5,0.555556,4,1.633134,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_05_s264_aih_2025h1_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_05_s264_aih_2025h1_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_07_12_report_time,1,57.37,57.37,0,inf,57.37,1.0,57.37,,,557.37,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_13_20_report_time,136,295.09,925.53,-630.44,1.46807,2.169779,0.536765,12.678493,-10.006984,1.266964,795.09,490.45,105.07,15.335776,27,0.860294,7,2.808509,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_21_23_report_time,10,-43.34,38.05,-81.39,0.467502,-4.334,0.6,6.341667,-20.3475,0.311668,456.66,456.66,64.64,12.39977,8,0.8,2,-0.670483,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_00_06_report_time,4,141.01,141.01,0,inf,35.2525,1.0,35.2525,,,641.01,500.0,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_ta_s264_aih_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_06_s264_aih_2025h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_06_s264_aih_2025h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_07_12_report_time,2,83.64,83.64,0,inf,41.82,1.0,41.82,,,583.64,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_13_20_report_time,147,386.16,964.6,-578.44,1.667589,2.626939,0.619048,10.6,-10.329286,1.026208,886.16,493.59,92.44,12.536617,30,0.673469,6,4.177412,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_21_23_report_time,14,201.78,260.0,-58.22,4.465819,14.412857,0.642857,28.888889,-11.644,2.481011,701.78,486.47,23.96,3.738901,3,0.428571,2,8.421536,measured_slice(측정 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_00_06_report_time,3,-3.8,28.51,-32.31,0.882389,-1.266667,0.333333,28.51,-16.155,1.764779,496.2,467.69,32.31,6.462,3,1.0,2,-0.117611,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_07_s264_aia_2023h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_07_s264_aia_2023h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,session_report,session_07_12_report_time,1,-23.98,0,-23.98,0.0,-23.98,0.0,,-23.98,,476.02,476.02,23.98,4.796,1,1.0,1,-1.0,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_13_20_report_time,172,478.23,1411.6,-933.37,1.512369,2.780407,0.569767,14.404082,-12.613108,1.141993,978.23,466.66,92.44,10.19083,21,0.802326,5,5.17341,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_21_23_report_time,34,46.68,319.7,-273.02,1.170976,1.372941,0.470588,19.98125,-15.167778,1.317349,546.68,500.0,99.37,15.395222,11,0.764706,3,0.469759,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_00_06_report_time,9,183.83,297.55,-113.72,2.616514,20.425556,0.555556,59.51,-28.43,2.093211,683.83,500.0,113.72,18.292369,5,0.555556,4,1.616514,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_08_s264_aia_2025h1_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_08_s264_aia_2025h1_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,session_report,session_07_12_report_time,1,57.37,57.37,0,inf,57.37,1.0,57.37,,,557.37,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_13_20_report_time,138,276.71,909.86,-633.15,1.437037,2.005145,0.536232,12.295405,-9.892969,1.242843,776.71,490.45,103.17,15.393453,28,0.862319,7,2.682078,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_21_23_report_time,10,-42.63,37.99,-80.62,0.471223,-4.263,0.6,6.331667,-20.155,0.314149,457.37,457.37,63.93,12.263572,8,0.8,2,-0.666823,minor_negative_slice(작은 음수 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_00_06_report_time,4,139.42,139.42,0,inf,34.855,1.0,34.855,,,639.42,500.0,0.0,0.0,0,0.0,0,,measured_slice(측정 구간)
mt5_ta_s264_aia_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_09_s264_aia_2025h2_impulse_repl,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,run267bw_09_s264_aia_2025h2_impulse_repl_variant,run267bs_09_s264_aia_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,session_report,session_07_12_report_time,2,78.06,78.06,0,inf,39.03,1.0,39.03,,,578.06,500.0,0.0,0.0,0,0.0,0,,thin_slice(얇은 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,direction,buy,67,289.77,470.24,-180.47,2.605641,4.324925,0.671642,10.449778,-8.203182,1.273869,789.77,494.96,25.76,3.830825,13,0.58209,3,11.248835,measured_slice(측정 구간)
mt5_ta_s258_stc_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_01_s258_stc_2023h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_01_s258_stc_2023h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,direction,sell,111,459.72,1105.71,-645.99,1.711652,4.141622,0.585586,17.010923,-14.043261,1.211323,959.72,467.57,144.31,17.371481,23,0.756757,5,3.185642,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,direction,sell,107,304.46,1274.51,-970.05,1.31386,2.845421,0.448598,26.552292,-16.441525,1.614953,804.46,476.38,173.32,18.987106,17,0.841121,5,1.756635,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h1_bw_adjacent_2025_h1_validation_post_2024,run267bw_02_s258_stc_2025h1_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_02_s258_stc_2025h1_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H1,tier_only_total,direction,buy,119,326.12,693.72,-367.6,1.88716,2.740504,0.638655,9.127895,-8.548837,1.067735,826.12,467.53,46.22,6.881373,22,0.714286,5,7.05582,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,direction,sell,102,535.41,1151.01,-615.6,1.869737,5.249118,0.529412,21.315,-12.825,1.661988,1035.41,480.88,67.91,9.666354,15,0.72549,4,7.884111,measured_slice(측정 구간)
mt5_ta_s258_stc_2025h2_bw_adjacent_2025_h2_oos_followthrough,run267bw_03_s258_stc_2025h2_impulse_repl,Tier A,s258_short_tight_control,s258_stc,stress_challenger,run267bw_03_s258_stc_2025h2_impulse_repl_variant,run267bs_10_s258_stc_impulse_repl,aggressive_impulse_replacement,2025H2,tier_only_total,direction,buy,65,36.61,254.1,-217.49,1.16833,0.563231,0.6,6.515385,-8.365,0.778886,536.61,486.22,68.01,12.271079,30,0.846154,6,0.538303,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,direction,buy,67,251.94,417.53,-165.59,2.521469,3.760299,0.671642,9.278444,-7.526818,1.232718,751.94,494.96,21.35,3.722521,13,0.58209,3,11.800468,measured_slice(측정 구간)
mt5_ta_s264_aih_2023h2_bw_adjacent_2023_h2_train_pre_2024,run267bw_04_s264_aih_2023h2_impulse_repl,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,run267bw_04_s264_aih_2023h2_impulse_repl_variant,run267bs_06_s264_aih_impulse_repl,aggressive_impulse_replacement,2023H2,tier_only_total,direction,sell,97,287.39,806.15,-518.76,1.553994,2.962784,0.56701,14.657273,-12.351429,1.186686,787.39,470.54,133.81,17.791517,40,0.783505,6,2.147747,measured_slice(측정 구간)
