bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_allow_inner_all_oos_anchor
2024.08.02 18:45:00,0,1,0
2024.08.02 18:50:00,0,0,0
2024.08.02 18:55:00,0,0,0
2024.08.02 19:00:00,0,0,0
2024.08.02 19:05:00,0,0,0
2024.08.02 19:10:00,0,0,0
2024.08.02 19:15:00,0,0,0
2024.08.02 19:20:00,-1,0,1
2024.08.02 19:25:00,0,1,0
2024.08.02 19:30:00,0,1,0
2024.08.02 19:35:00,0,1,0
2024.08.02 19:40:00,0,2,0
2024.08.02 19:45:00,0,1,0
2024.08.02 19:50:00,0,1,0
2024.08.02 19:55:00,0,1,0
2024.08.02 20:00:00,0,1,0
2024.08.02 20:05:00,0,1,0
2024.08.02 20:10:00,0,1,0
2024.08.02 20:15:00,0,1,0
2024.08.02 20:20:00,0,1,0
2024.08.02 20:25:00,0,1,0
2024.08.02 20:30:00,0,0,0
2024.08.02 20:35:00,-1,0,1
2024.08.02 20:40:00,0,0,0
2024.08.02 20:45:00,0,0,0
2024.08.02 20:50:00,0,0,0
2024.08.02 20:55:00,0,0,0
2024.08.02 21:00:00,0,0,0
2024.08.02 21:05:00,0,0,0
2024.08.02 21:10:00,0,0,0
2024.08.02 21:15:00,0,0,0
2024.08.02 21:20:00,0,0,0
2024.08.02 21:25:00,0,1,0
2024.08.02 21:30:00,0,1,0
2024.08.02 21:35:00,0,1,0
2024.08.02 21:40:00,0,1,0
2024.08.02 21:45:00,0,1,0
2024.08.02 21:50:00,0,1,0
2024.08.02 21:55:00,0,0,0
2024.08.02 22:00:00,0,0,0
2024.08.05 16:35:00,0,3,0
2024.08.05 16:40:00,0,3,0
2024.08.05 16:45:00,0,3,0
2024.08.05 16:50:00,0,3,0
2024.08.05 16:55:00,0,3,0
2024.08.05 17:00:00,0,3,0
2024.08.05 17:05:00,0,3,0
2024.08.05 17:10:00,0,3,0
2024.08.05 17:15:00,1,3,0
2024.08.05 17:20:00,0,3,0
2024.08.05 17:25:00,0,3,0
2024.08.05 17:30:00,0,3,0
2024.08.05 17:35:00,0,3,0
2024.08.05 17:40:00,0,3,0
2024.08.05 17:45:00,0,3,0
2024.08.05 17:50:00,0,3,0
2024.08.05 17:55:00,0,3,0
2024.08.05 18:00:00,0,3,0
2024.08.05 18:05:00,0,3,0
2024.08.05 18:10:00,0,3,0
2024.08.05 18:15:00,0,3,0
2024.08.05 18:20:00,0,3,0
2024.08.05 18:25:00,0,3,0
2024.08.05 18:30:00,0,3,0
2024.08.05 18:35:00,0,3,0
2024.08.05 18:40:00,0,3,0
2024.08.05 18:45:00,0,2,0
2024.08.05 18:50:00,0,2,0
2024.08.05 18:55:00,0,2,0
2024.08.05 19:00:00,0,1,0
2024.08.05 19:05:00,0,1,0
2024.08.05 19:10:00,0,0,0
2024.08.05 19:15:00,0,0,0
2024.08.05 19:20:00,0,1,0
2024.08.05 19:25:00,0,0,0
2024.08.05 19:30:00,0,1,0
2024.08.05 19:35:00,0,1,0
2024.08.05 19:40:00,0,0,0
2024.08.05 19:45:00,0,0,0
2024.08.05 19:50:00,0,0,0
2024.08.05 19:55:00,0,0,0
2024.08.05 20:00:00,0,0,0
2024.08.05 20:05:00,0,2,0
2024.08.05 20:10:00,0,1,0
2024.08.05 20:15:00,0,2,0
2024.08.05 20:20:00,0,1,0
2024.08.05 20:25:00,0,2,0
2024.08.05 20:30:00,0,2,0
2024.08.05 20:35:00,-1,1,1
2024.08.05 20:40:00,0,2,0
2024.08.05 20:45:00,0,1,0
2024.08.05 20:50:00,0,2,0
2024.08.05 20:55:00,0,1,0
2024.08.05 21:00:00,0,2,0
2024.08.05 21:05:00,0,2,0
2024.08.05 21:10:00,0,2,0
2024.08.05 21:15:00,0,1,0
2024.08.05 21:20:00,0,1,0
2024.08.05 21:25:00,0,1,0
2024.08.05 21:30:00,0,1,0
2024.08.05 21:35:00,0,1,0
2024.08.05 21:40:00,0,1,0
2024.08.05 21:45:00,0,1,0
2024.08.05 21:50:00,0,1,0
2024.08.05 21:55:00,0,1,0
2024.08.05 22:00:00,0,2,0
2024.08.06 16:35:00,0,1,0
2024.08.06 16:40:00,0,1,0
2024.08.06 16:45:00,0,0,0
2024.08.06 16:50:00,0,1,0
2024.08.06 16:55:00,0,2,0
2024.08.06 17:00:00,0,2,0
2024.08.06 17:05:00,0,2,0
2024.08.06 17:10:00,1,3,0
2024.08.06 17:15:00,0,2,0
2024.08.06 17:20:00,0,3,0
2024.08.06 17:25:00,0,2,0
2024.08.06 17:30:00,0,2,0
2024.08.06 17:35:00,0,3,0
2024.08.06 17:40:00,0,2,0
2024.08.06 17:45:00,0,1,0
2024.08.06 17:50:00,0,2,0
2024.08.06 17:55:00,0,2,0
2024.08.06 18:00:00,0,2,0
2024.08.06 18:05:00,0,2,0
2024.08.06 18:10:00,0,2,0
2024.08.06 18:15:00,0,2,0
2024.08.06 18:20:00,0,2,0
2024.08.06 18:25:00,0,2,0
2024.08.06 18:30:00,1,1,0
2024.08.06 18:35:00,0,2,0
2024.08.06 18:40:00,0,1,0
2024.08.06 18:45:00,0,1,0
2024.08.06 18:50:00,0,1,0
2024.08.06 18:55:00,0,1,0
2024.08.06 19:00:00,0,1,0
2024.08.06 19:05:00,0,1,0
2024.08.06 19:10:00,0,1,0
2024.08.06 19:15:00,0,1,0
2024.08.06 19:20:00,0,1,0
2024.08.06 19:25:00,0,1,0
2024.08.06 19:30:00,0,1,0
2024.08.06 19:35:00,0,1,0
2024.08.06 19:40:00,0,1,0
2024.08.06 19:45:00,0,1,0
2024.08.06 19:50:00,0,0,0
2024.08.06 19:55:00,0,1,0
2024.08.06 20:00:00,0,2,0
2024.08.06 20:05:00,0,1,0
2024.08.06 20:10:00,1,1,2
2024.08.06 20:15:00,0,2,0
2024.08.06 20:20:00,0,2,0
2024.08.06 20:25:00,0,2,0
2024.08.06 20:30:00,0,2,0
2024.08.06 20:35:00,0,2,0
2024.08.06 20:40:00,0,2,0
2024.08.06 20:45:00,0,1,0
2024.08.06 20:50:00,0,1,0
2024.08.06 20:55:00,0,1,0
2024.08.06 21:00:00,0,0,0
2024.08.06 21:05:00,0,0,0
2024.08.06 21:10:00,0,1,0
2024.08.06 21:15:00,0,0,0
2024.08.06 21:20:00,0,0,0
2024.08.06 21:25:00,0,0,0
2024.08.06 21:30:00,0,0,0
2024.08.06 21:35:00,0,0,0
2024.08.06 21:40:00,0,0,0
2024.08.06 21:45:00,0,0,0
2024.08.06 21:50:00,0,0,0
2024.08.06 21:55:00,0,0,0
2024.08.06 22:00:00,0,1,0
2024.08.07 16:35:00,0,0,0
2024.08.07 16:40:00,0,0,0
2024.08.07 16:45:00,0,0,0
2024.08.07 16:50:00,0,0,0
2024.08.07 16:55:00,0,0,0
2024.08.07 17:00:00,0,1,0
2024.08.07 17:05:00,0,1,0
2024.08.07 17:10:00,1,2,0
2024.08.07 17:15:00,0,2,0
2024.08.07 17:20:00,0,0,0
2024.08.07 17:25:00,0,1,0
2024.08.07 17:30:00,0,0,0
2024.08.07 17:35:00,0,0,0
2024.08.07 17:40:00,0,0,0
2024.08.07 17:45:00,0,0,0
2024.08.07 17:50:00,0,0,0
2024.08.07 17:55:00,-1,0,0
2024.08.07 18:00:00,0,0,0
2024.08.07 18:05:00,0,0,0
2024.08.07 18:10:00,0,0,0
2024.08.07 18:15:00,0,0,0
2024.08.07 18:20:00,0,0,0
2024.08.07 18:25:00,0,0,0
2024.08.07 18:30:00,0,0,0
2024.08.07 18:35:00,0,0,0
2024.08.07 18:40:00,0,0,0
2024.08.07 18:45:00,0,2,0
2024.08.07 18:50:00,0,2,0
2024.08.07 18:55:00,0,2,0
2024.08.07 19:00:00,0,1,0
2024.08.07 19:05:00,0,2,0
2024.08.07 19:10:00,-1,2,1
2024.08.07 19:15:00,0,1,0
2024.08.07 19:20:00,0,2,0
2024.08.07 19:25:00,0,1,0
2024.08.07 19:30:00,0,2,0
2024.08.07 19:35:00,0,1,0
2024.08.07 19:40:00,0,2,0
2024.08.07 19:45:00,0,2,0
2024.08.07 19:50:00,0,2,0
2024.08.07 19:55:00,0,2,0
2024.08.07 20:00:00,0,2,0
2024.08.07 20:05:00,0,2,0
2024.08.07 20:10:00,0,3,0
2024.08.07 20:15:00,0,3,0
2024.08.07 20:20:00,0,3,0
2024.08.07 20:25:00,0,2,0
2024.08.07 20:30:00,0,3,0
2024.08.07 20:35:00,-1,2,1
2024.08.07 20:40:00,0,2,0
2024.08.07 20:45:00,0,2,0
2024.08.07 20:50:00,0,3,0
2024.08.07 20:55:00,0,3,0
2024.08.07 21:00:00,0,3,0
2024.08.07 21:05:00,0,2,0
2024.08.07 21:10:00,0,2,0
2024.08.07 21:15:00,0,2,0
2024.08.07 21:20:00,0,2,0
2024.08.07 21:25:00,0,2,0
2024.08.07 21:30:00,0,2,0
2024.08.07 21:35:00,0,2,0
2024.08.07 21:40:00,0,2,0
2024.08.07 21:45:00,0,1,0
2024.08.07 21:50:00,-1,2,1
2024.08.07 21:55:00,0,2,0
2024.08.07 22:00:00,0,2,0
2024.08.08 16:35:00,0,2,0
2024.08.08 16:40:00,0,1,0
2024.08.08 16:45:00,0,1,0
2024.08.08 16:50:00,0,0,0
2024.08.08 16:55:00,0,2,0
2024.08.08 17:00:00,0,2,0
2024.08.08 17:05:00,0,3,0
2024.08.08 17:10:00,1,2,0
2024.08.08 17:15:00,0,3,0
2024.08.08 17:20:00,0,3,0
2024.08.08 17:25:00,0,3,0
2024.08.08 17:30:00,0,3,0
2024.08.08 17:35:00,0,3,0
2024.08.08 17:40:00,0,3,0
2024.08.08 17:45:00,0,3,0
2024.08.08 17:50:00,0,3,0
2024.08.08 17:55:00,0,3,0
2024.08.08 18:00:00,0,3,0
2024.08.08 18:05:00,0,3,0
2024.08.08 18:10:00,0,3,0
2024.08.08 18:15:00,0,2,0
2024.08.08 18:20:00,0,2,0
2024.08.08 18:25:00,0,3,0
2024.08.08 18:30:00,0,2,0
2024.08.08 18:35:00,0,2,0
2024.08.08 18:40:00,0,2,0
2024.08.08 18:45:00,0,1,0
2024.08.08 18:50:00,1,1,0
2024.08.08 18:55:00,0,1,0
2024.08.08 19:00:00,0,1,0
2024.08.08 19:05:00,0,0,0
2024.08.08 19:10:00,0,0,0
2024.08.08 19:15:00,0,1,0
2024.08.08 19:20:00,0,1,0
2024.08.08 19:25:00,0,1,0
2024.08.08 19:30:00,0,2,0
2024.08.08 19:35:00,0,1,0
2024.08.08 19:40:00,0,0,0
2024.08.08 19:45:00,0,1,0
2024.08.08 19:50:00,0,1,0
2024.08.08 19:55:00,0,1,0
2024.08.08 20:00:00,1,1,2
2024.08.08 20:05:00,0,1,0
2024.08.08 20:10:00,0,1,0
2024.08.08 20:15:00,0,1,0
2024.08.08 20:20:00,0,1,0
2024.08.08 20:25:00,0,1,0
2024.08.08 20:30:00,0,1,0
2024.08.08 20:35:00,0,1,0
2024.08.08 20:40:00,0,1,0
2024.08.08 20:45:00,0,1,0
2024.08.08 20:50:00,0,1,0
2024.08.08 20:55:00,0,1,0
2024.08.08 21:00:00,0,1,0
2024.08.08 21:05:00,0,1,0
2024.08.08 21:10:00,0,1,0
2024.08.08 21:15:00,1,1,0
2024.08.08 21:20:00,0,1,0
2024.08.08 21:25:00,0,1,0
2024.08.08 21:30:00,0,1,0
2024.08.08 21:35:00,0,1,0
2024.08.08 21:40:00,0,1,0
2024.08.08 21:45:00,0,1,0
2024.08.08 21:50:00,0,0,0
2024.08.08 21:55:00,0,0,0
2024.08.08 22:00:00,0,1,0
2024.08.09 16:35:00,0,0,0
2024.08.09 16:40:00,0,0,0
2024.08.09 16:45:00,0,0,0
2024.08.09 16:50:00,0,0,0
2024.08.09 16:55:00,0,1,0
2024.08.09 17:00:00,0,0,0
2024.08.09 17:05:00,0,1,0
2024.08.09 17:10:00,0,2,0
2024.08.09 17:15:00,1,1,0
2024.08.09 17:20:00,0,2,0
2024.08.09 17:25:00,0,2,0
2024.08.09 17:30:00,0,2,0
2024.08.09 17:35:00,0,1,0
2024.08.09 17:40:00,0,2,0
2024.08.09 17:45:00,0,2,0
2024.08.09 17:50:00,0,1,0
2024.08.09 17:55:00,0,0,0
2024.08.09 18:00:00,0,0,0
2024.08.09 18:05:00,0,0,0
2024.08.09 18:10:00,0,0,0
2024.08.09 18:15:00,0,0,0
2024.08.09 18:20:00,0,0,0
2024.08.09 18:25:00,0,0,0
2024.08.09 18:30:00,1,0,0
2024.08.09 18:35:00,0,0,0
2024.08.09 18:40:00,0,1,0
2024.08.09 18:45:00,0,1,0
2024.08.09 18:50:00,0,1,0
2024.08.09 18:55:00,0,0,0
2024.08.09 19:00:00,0,1,0
2024.08.09 19:05:00,0,1,0
2024.08.09 19:10:00,0,0,0
2024.08.09 19:15:00,0,1,0
2024.08.09 19:20:00,0,1,0
2024.08.09 19:25:00,0,0,0
2024.08.09 19:35:00,0,1,0
2024.08.09 19:40:00,0,1,0
2024.08.09 19:45:00,0,0,0
2024.08.09 19:55:00,0,0,0
2024.08.09 20:00:00,0,0,0
2024.08.09 20:05:00,0,0,0
2024.08.09 20:10:00,0,0,0
2024.08.09 20:15:00,0,0,0
2024.08.09 20:20:00,0,0,0
2024.08.09 20:25:00,0,0,0
2024.08.09 20:30:00,0,0,0
2024.08.09 20:35:00,0,0,0
2024.08.09 20:40:00,0,0,0
2024.08.09 20:45:00,0,0,0
2024.08.09 20:50:00,0,0,0
2024.08.09 20:55:00,0,0,0
2024.08.09 21:00:00,0,0,0
2024.08.09 21:05:00,0,0,0
2024.08.09 21:10:00,0,0,0
2024.08.09 21:15:00,0,0,0
2024.08.09 21:20:00,0,0,0
2024.08.09 21:25:00,0,0,0
2024.08.09 21:30:00,0,0,0
2024.08.09 21:35:00,0,0,0
2024.08.09 21:40:00,0,0,0
2024.08.09 21:45:00,0,0,0
2024.08.09 21:55:00,0,0,0
2024.08.09 22:00:00,0,0,0
2024.08.12 16:35:00,-1,0,0
2024.08.12 16:40:00,0,0,0
2024.08.12 16:45:00,0,1,0
2024.08.12 16:50:00,0,2,0
2024.08.12 16:55:00,0,1,0
2024.08.12 17:00:00,0,1,0
2024.08.12 17:05:00,0,0,0
2024.08.12 17:10:00,1,0,0
2024.08.12 17:15:00,0,1,0
2024.08.12 17:20:00,0,1,0
2024.08.12 17:25:00,0,0,0
2024.08.12 17:30:00,0,0,0
2024.08.12 17:35:00,0,0,0
2024.08.12 17:40:00,0,0,0
2024.08.12 17:45:00,0,0,0
2024.08.12 17:50:00,0,0,0
2024.08.12 17:55:00,0,0,0
2024.08.12 18:00:00,0,0,0
2024.08.12 18:05:00,0,0,0
2024.08.12 18:10:00,0,0,0
2024.08.12 18:15:00,0,0,0
2024.08.12 18:20:00,-1,0,0
2024.08.12 18:25:00,0,0,0
2024.08.12 18:30:00,1,1,0
2024.08.12 18:35:00,0,1,0
2024.08.12 18:40:00,0,0,0
2024.08.12 18:45:00,0,0,0
2024.08.12 18:50:00,0,0,0
2024.08.12 18:55:00,0,0,0
2024.08.12 19:00:00,0,0,0
2024.08.12 19:05:00,0,0,0
2024.08.12 19:10:00,0,1,0
2024.08.12 19:15:00,0,1,0
2024.08.12 19:20:00,0,1,0
2024.08.12 19:25:00,0,1,0
2024.08.12 19:30:00,0,1,0
2024.08.12 19:35:00,0,0,0
2024.08.12 19:40:00,-1,0,1
2024.08.12 19:45:00,0,1,0
2024.08.12 19:50:00,0,1,0
2024.08.12 19:55:00,0,1,0
2024.08.12 20:00:00,0,0,0
2024.08.12 20:05:00,0,0,0
2024.08.12 20:10:00,0,0,0
2024.08.12 20:15:00,0,0,0
2024.08.12 20:20:00,0,0,0
2024.08.12 20:25:00,0,0,0
2024.08.12 20:30:00,0,0,0
2024.08.12 20:35:00,0,0,0
2024.08.12 20:40:00,0,0,0
2024.08.12 20:45:00,0,0,0
2024.08.12 20:50:00,0,0,0
2024.08.12 20:55:00,0,0,0
2024.08.12 21:00:00,0,0,0
2024.08.12 21:05:00,0,0,0
2024.08.12 21:10:00,0,0,0
2024.08.12 21:15:00,0,0,0
2024.08.12 21:20:00,0,0,0
2024.08.12 21:25:00,0,0,0
2024.08.12 21:30:00,0,0,0
2024.08.12 21:35:00,0,0,0
2024.08.12 21:45:00,0,0,0
2024.08.12 21:50:00,0,0,0
2024.08.12 21:55:00,0,0,0
2024.08.12 22:00:00,0,0,0
2024.08.13 16:35:00,0,2,0
2024.08.13 16:40:00,0,1,0
2024.08.13 16:45:00,0,1,0
2024.08.13 16:50:00,0,2,0
2024.08.13 16:55:00,0,2,0
2024.08.13 17:00:00,0,2,0
2024.08.13 17:05:00,0,2,0
2024.08.13 17:10:00,0,2,0
2024.08.13 17:15:00,0,2,0
2024.08.13 17:20:00,0,2,0
2024.08.13 17:25:00,1,2,0
2024.08.13 17:30:00,0,2,0
2024.08.13 17:35:00,0,1,0
2024.08.13 17:40:00,0,2,0
2024.08.13 17:45:00,0,2,0
2024.08.13 17:50:00,0,3,0
2024.08.13 17:55:00,0,2,0
2024.08.13 18:00:00,0,1,0
2024.08.13 18:05:00,0,2,0
2024.08.13 18:10:00,0,0,0
2024.08.13 18:15:00,0,1,0
2024.08.13 18:20:00,0,0,0
2024.08.13 18:25:00,0,0,0
2024.08.13 18:30:00,0,0,0
2024.08.13 18:35:00,0,0,0
2024.08.13 18:40:00,0,0,0
2024.08.13 18:45:00,0,0,0
2024.08.13 18:50:00,0,0,0
2024.08.13 18:55:00,0,0,0
2024.08.13 19:00:00,0,0,0
2024.08.13 19:05:00,0,0,0
2024.08.13 19:20:00,0,0,0
2024.08.13 19:25:00,0,0,0
2024.08.13 19:35:00,0,0,0
2024.08.13 19:40:00,0,0,0
2024.08.13 19:45:00,0,0,0
2024.08.13 19:50:00,0,0,0
2024.08.13 19:55:00,0,0,0
2024.08.13 20:00:00,0,0,0
2024.08.13 20:05:00,0,0,0
2024.08.13 20:15:00,0,0,0
2024.08.13 20:20:00,0,0,0
2024.08.13 20:25:00,0,0,0
2024.08.13 20:35:00,0,0,0
2024.08.13 20:40:00,0,0,0
2024.08.13 20:45:00,0,0,0
2024.08.13 20:50:00,0,1,0
2024.08.13 20:55:00,0,0,0
2024.08.13 21:00:00,0,0,0
2024.08.13 21:05:00,0,0,0
2024.08.13 21:10:00,0,0,0
2024.08.13 21:20:00,0,0,0
2024.08.13 21:25:00,0,0,0
2024.08.13 21:30:00,0,0,0
2024.08.13 21:35:00,0,0,0
2024.08.13 21:45:00,0,0,0
2024.08.13 21:55:00,0,0,0
2024.08.13 22:00:00,0,0,0
2024.08.14 16:35:00,-1,2,0
2024.08.14 16:40:00,0,2,0
2024.08.14 16:45:00,0,2,0
2024.08.14 16:50:00,0,1,0
2024.08.14 16:55:00,0,0,0
2024.08.14 17:00:00,0,0,0
2024.08.14 17:05:00,0,0,0
2024.08.14 17:10:00,0,1,0
2024.08.14 17:15:00,0,0,0
2024.08.14 17:20:00,1,0,0
2024.08.14 17:25:00,0,1,0
2024.08.14 17:30:00,0,0,0
2024.08.14 17:35:00,0,0,0
2024.08.14 17:40:00,0,0,0
2024.08.14 17:45:00,0,0,0
2024.08.14 17:50:00,0,1,0
2024.08.14 17:55:00,0,1,0
2024.08.14 18:00:00,0,1,0
2024.08.14 18:05:00,0,1,0
2024.08.14 18:10:00,0,1,0
2024.08.14 18:15:00,0,0,0
2024.08.14 18:20:00,0,0,0
2024.08.14 18:25:00,0,0,0
2024.08.14 18:30:00,0,0,0
2024.08.14 18:35:00,0,0,0
2024.08.14 18:40:00,0,0,0
2024.08.14 18:45:00,0,0,0
2024.08.14 18:50:00,0,0,0
2024.08.14 18:55:00,0,1,0
2024.08.14 19:00:00,0,1,0
2024.08.14 19:05:00,0,0,0
2024.08.14 19:10:00,0,1,0
2024.08.14 19:15:00,0,0,0
2024.08.14 19:20:00,0,0,0
2024.08.14 19:25:00,0,0,0
2024.08.14 19:30:00,0,0,0
2024.08.14 19:35:00,0,0,0
2024.08.14 19:40:00,0,0,0
2024.08.14 19:45:00,0,1,0
2024.08.14 19:50:00,0,1,0
2024.08.14 19:55:00,0,1,0
2024.08.14 20:00:00,0,0,0
2024.08.14 20:05:00,0,1,0
2024.08.14 20:10:00,0,1,0
2024.08.14 20:15:00,0,1,0
2024.08.14 20:20:00,0,0,0
2024.08.14 20:25:00,0,0,0
2024.08.14 20:30:00,0,0,0
2024.08.14 20:35:00,0,0,0
2024.08.14 20:40:00,0,0,0
2024.08.14 20:50:00,0,0,0
2024.08.14 20:55:00,0,0,0
2024.08.14 21:00:00,0,0,0
2024.08.14 21:05:00,0,0,0
2024.08.14 21:10:00,0,0,0
2024.08.14 21:30:00,0,0,0
2024.08.14 21:35:00,0,0,0
2024.08.14 21:40:00,0,0,0
2024.08.14 21:45:00,0,0,0
2024.08.14 22:00:00,0,0,0
2024.08.15 16:35:00,0,3,0
2024.08.15 16:40:00,0,3,0
2024.08.15 16:45:00,0,2,0
2024.08.15 16:50:00,0,3,0
2024.08.15 16:55:00,0,3,0
2024.08.15 17:00:00,0,3,0
2024.08.15 17:05:00,0,2,0
2024.08.15 17:10:00,0,2,0
2024.08.15 17:15:00,1,3,0
2024.08.15 17:20:00,0,3,0
2024.08.15 17:25:00,0,3,0
2024.08.15 17:30:00,0,2,0
2024.08.15 17:35:00,0,2,0
2024.08.15 17:40:00,0,1,0
2024.08.15 17:45:00,0,1,0
2024.08.15 17:50:00,0,1,0
2024.08.15 17:55:00,0,0,0
2024.08.15 18:00:00,0,0,0
2024.08.15 18:05:00,0,1,0
2024.08.15 18:15:00,0,1,0
2024.08.15 18:20:00,0,0,0
2024.08.15 18:25:00,0,0,0
2024.08.15 18:30:00,0,0,0
2024.08.15 18:35:00,0,0,0
2024.08.15 18:40:00,0,0,0
2024.08.15 18:50:00,0,0,0
2024.08.15 18:55:00,0,0,0
2024.08.15 19:00:00,0,0,0
2024.08.15 19:05:00,0,0,0
2024.08.15 19:15:00,0,0,0
2024.08.15 19:20:00,0,0,0
2024.08.15 19:25:00,0,0,0
2024.08.15 19:30:00,0,0,0
2024.08.15 19:35:00,0,0,0
2024.08.15 19:40:00,0,0,0
2024.08.15 19:45:00,0,0,0
2024.08.15 19:50:00,0,0,0
2024.08.15 19:55:00,0,0,0
2024.08.15 20:05:00,0,0,0
2024.08.15 20:10:00,0,0,0
2024.08.15 20:15:00,0,0,0
2024.08.15 20:20:00,0,0,0
2024.08.15 20:25:00,0,0,0
2024.08.15 20:30:00,0,0,0
2024.08.15 20:35:00,0,0,0
2024.08.15 20:40:00,0,0,0
2024.08.15 20:45:00,0,0,0
2024.08.15 20:50:00,0,0,0
2024.08.15 21:05:00,0,0,0
2024.08.15 21:15:00,0,0,0
2024.08.15 21:25:00,0,0,0
2024.08.15 21:35:00,0,0,0
2024.08.15 21:45:00,0,0,0
2024.08.15 21:50:00,0,0,0
2024.08.15 21:55:00,0,0,0
2024.08.15 22:00:00,0,0,0
2024.08.16 16:35:00,0,1,0
2024.08.16 16:40:00,0,1,0
2024.08.16 16:45:00,0,1,0
2024.08.16 16:50:00,0,1,0
2024.08.16 16:55:00,0,1,0
2024.08.16 17:00:00,0,1,0
2024.08.16 17:05:00,0,0,0
2024.08.16 17:10:00,1,0,0
2024.08.16 17:15:00,0,0,0
2024.08.16 17:20:00,0,0,0
2024.08.16 17:30:00,0,0,0
2024.08.16 17:35:00,0,0,0
2024.08.16 17:40:00,0,0,0
2024.08.16 17:45:00,0,0,0
2024.08.16 17:50:00,-1,0,0
2024.08.16 17:55:00,0,1,0
2024.08.16 18:00:00,0,1,0
2024.08.16 18:05:00,0,1,0
2024.08.16 18:10:00,0,1,0
2024.08.16 18:15:00,0,1,0
2024.08.16 18:20:00,0,1,0
2024.08.16 18:25:00,0,0,0
2024.08.16 18:30:00,1,0,0
2024.08.16 18:35:00,0,0,0
2024.08.16 18:40:00,0,0,0
2024.08.16 18:45:00,0,0,0
2024.08.16 18:55:00,0,0,0
2024.08.16 19:00:00,0,0,0
2024.08.16 19:05:00,0,0,0
2024.08.16 19:10:00,0,0,0
2024.08.16 19:15:00,0,0,0
2024.08.16 19:25:00,0,0,0
2024.08.16 19:35:00,0,0,0
2024.08.16 19:45:00,0,0,0
2024.08.16 19:50:00,0,0,0
2024.08.16 20:00:00,0,0,0
2024.08.16 20:05:00,0,0,0
2024.08.16 20:45:00,0,0,0
2024.08.16 20:55:00,0,0,0
2024.08.16 21:00:00,0,0,0
2024.08.16 21:05:00,0,0,0
2024.08.16 21:10:00,0,0,0
2024.08.16 21:15:00,0,0,0
2024.08.16 21:20:00,0,0,0
2024.08.16 21:25:00,0,0,0
2024.08.16 21:35:00,0,0,0
2024.08.16 21:45:00,0,0,0
2024.08.16 21:55:00,0,0,0
2024.08.16 22:00:00,0,0,0
2024.08.19 16:35:00,-1,0,0
2024.08.19 16:40:00,0,1,0
2024.08.19 16:45:00,0,0,0
2024.08.19 16:50:00,0,1,0
2024.08.19 16:55:00,0,0,0
2024.08.19 17:00:00,0,0,0
2024.08.19 17:05:00,0,0,0
2024.08.19 17:10:00,0,1,0
2024.08.19 17:20:00,0,0,0
2024.08.19 17:25:00,1,0,0
2024.08.19 17:30:00,0,0,0
2024.08.19 17:35:00,0,1,0
2024.08.19 17:40:00,0,0,0
2024.08.19 17:45:00,0,0,0
2024.08.19 17:55:00,0,0,0
2024.08.19 18:00:00,0,0,0
2024.08.19 18:25:00,0,0,0
2024.08.19 18:35:00,0,0,0
2024.08.19 18:55:00,0,0,0
2024.08.19 19:00:00,1,1,0
2024.08.19 19:05:00,0,0,0
2024.08.19 19:15:00,0,0,0
2024.08.19 19:20:00,0,0,0
2024.08.19 19:35:00,0,0,0
2024.08.19 19:40:00,0,0,0
2024.08.19 19:55:00,0,0,0
2024.08.19 20:00:00,0,0,0
2024.08.19 20:35:00,0,0,0
2024.08.19 20:55:00,0,0,0
2024.08.19 21:00:00,0,0,0
2024.08.19 21:10:00,0,0,0
2024.08.19 21:30:00,0,0,0
2024.08.19 21:35:00,0,0,0
2024.08.19 21:40:00,0,0,0
2024.08.19 22:00:00,0,0,0
2024.08.20 16:35:00,-1,0,0
2024.08.20 16:40:00,0,0,0
2024.08.20 16:45:00,0,1,0
2024.08.20 16:50:00,0,1,0
2024.08.20 17:05:00,0,0,0
2024.08.20 17:15:00,0,1,0
2024.08.20 17:20:00,0,0,0
2024.08.20 17:25:00,0,0,0
2024.08.20 17:30:00,0,0,0
2024.08.20 17:35:00,0,0,0
2024.08.20 17:40:00,0,1,0
2024.08.20 17:45:00,0,0,0
2024.08.20 17:50:00,-1,0,0
2024.08.20 17:55:00,0,0,0
2024.08.20 18:00:00,0,0,0
2024.08.20 18:05:00,0,1,0
2024.08.20 18:10:00,0,0,0
2024.08.20 18:15:00,0,0,0
2024.08.20 18:20:00,0,0,0
2024.08.20 18:25:00,0,0,0
2024.08.20 18:30:00,0,0,0
2024.08.20 18:35:00,0,0,0
2024.08.20 18:40:00,0,0,0
2024.08.20 18:45:00,0,0,0
2024.08.20 18:50:00,0,0,0
2024.08.20 18:55:00,0,0,0
2024.08.20 19:00:00,0,0,0
2024.08.20 19:05:00,0,0,0
2024.08.20 19:10:00,0,0,0
2024.08.20 19:15:00,0,0,0
2024.08.20 19:20:00,0,0,0
2024.08.20 19:25:00,0,0,0
2024.08.20 19:30:00,0,0,0
2024.08.20 19:35:00,0,0,0
2024.08.20 19:40:00,0,0,0
2024.08.20 19:55:00,0,0,0
2024.08.20 20:00:00,0,0,0
2024.08.20 20:05:00,0,0,0
2024.08.20 20:10:00,0,0,0
2024.08.20 20:15:00,0,0,0
2024.08.20 20:20:00,0,0,0
2024.08.20 20:25:00,0,0,0
