row_index,timestamp_utc,date_utc,split,selection_split_role,decision,session_bucket,entry_price_proxy_m5_open,mfe_points,mae_points,close_points,sl_distance_points,tp_distance_points,mfe_r,mae_r,close_r,shape_score_r,target_good_shape,target_bad_risk,target_tp_first_binary_f87b,first_touch_label_final,best_model_id,best_score,best_score_rank_pct,best_score_decile,score__sequence_context__good_shape_logreg_l2_balanced,score__sequence_plus_scalar_context__good_shape_logreg_l2_balanced,score__sequence_context__shape_score_extra_trees_depth5,score__sequence_plus_scalar_context__shape_score_extra_trees_depth5
29241,2025-01-02 18:15:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,20995.94,25.88000000000102,20.75,21.5,7.0,14.0,3.6971428571430027,2.9642857142857144,3.0714285714285716,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5831036977158013,0.7450932881027381,8,0.5831036977158013,0.5508638307718106,-0.2338078335544147,-0.26198233172706337
29242,2025-01-02 18:20:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21017.44,30.13000000000102,44.86999999999898,16.63000000000102,7.0,14.0,4.30428571428586,6.4099999999998545,2.375714285714431,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5998792549901023,0.7698085776593167,8,0.5998792549901023,0.5678023994068228,-0.16641467739927218,-0.19568109352118898
29243,2025-01-02 18:25:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21034.44,13.130000000001019,20.0,5.130000000001019,7.0,14.0,1.8757142857144313,2.857142857142857,0.7328571428572884,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.602609607224824,0.7744124061061304,8,0.602609607224824,0.5769981683443622,-0.23099481016934773,-0.2259856337678807
29244,2025-01-02 18:30:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21039.44,11.130000000001019,22.75,3.8800000000010186,7.0,14.0,1.5900000000001455,3.25,0.5542857142858598,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5100956620634425,0.6094015023019143,7,0.5100956620634425,0.45372603659987715,-0.030740427810903807,-0.03676346248016352
29245,2025-01-02 18:35:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21043.19,25.88000000000102,8.5,6.75,7.0,14.0,3.6971428571430027,1.2142857142857142,0.9642857142857143,2.0,1,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.7143599077418898,0.8936273322025684,9,0.7143599077418898,0.6785194934103971,0.07534839376958485,0.04699492615091917
29246,2025-01-02 18:40:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21049.82,22.11999999999898,10.630000000001019,-5.630000000001019,7.0,14.0,3.1599999999998545,1.5185714285715741,-0.8042857142858598,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5899631505392621,0.7569663193603101,8,0.5899631505392621,0.5395438516867593,-0.030801111212687176,-0.001450125482231862
29247,2025-01-02 18:45:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21044.32,52.61999999999898,4.380000000001019,48.0,7.0,14.0,7.517142857142711,0.6257142857144312,6.857142857142857,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5863289866955266,0.7496971165495517,8,0.5863289866955266,0.5447188432641221,0.029366254606940916,0.09989539935975641
29248,2025-01-02 18:50:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,21092.32,10.869999999998981,56.25,-39.75,7.0,14.0,1.5528571428569973,8.035714285714286,-5.678571428571429,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.6623259008630259,0.8422582990065423,9,0.6623259008630259,0.5984694212192341,0.12442312595223469,0.027633524091811808
29256,2025-01-02 19:30:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,20898.19,0.0,53.25,-42.36999999999898,7.0,14.0,0.0,7.607142857142857,-6.052857142856998,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.7489674257033145,0.9231887569663194,10,0.7489674257033145,0.7401150361691632,0.0045561270569299496,0.0679561786182859
29257,2025-01-02 19:35:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,20856.07,5.0,61.25,-52.5,7.0,14.0,0.7142857142857143,8.75,-7.5,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.562696032488504,0.7135934092561182,8,0.562696032488504,0.5802912798479126,0.00827522595328706,0.03926775288158536
29258,2025-01-02 19:40:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,20803.69,19.63000000000102,34.61999999999898,-7.369999999998981,7.0,14.0,2.80428571428586,4.94571428571414,-1.0528571428569973,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.568155136163142,0.7218318391083112,8,0.568155136163142,0.5686381905343161,0.019059165638999082,0.04420541910573978
29260,2025-01-02 19:50:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,20748.19,65.88000000000102,17.61999999999898,44.0,7.0,14.0,9.411428571428717,2.5171428571427117,6.285714285714286,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.6565905274503938,0.8357160164768597,9,0.6565905274503938,0.6364590554640199,-0.007262313236650196,0.018391312219592736
29261,2025-01-02 19:55:00+00:00,2025-01-02,validation,inner_fit,long,cash_mid,20792.44,46.38000000000102,5.0,29.88000000000102,7.0,14.0,6.625714285714431,0.7142857142857143,4.268571428571574,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.42348054797711426,0.4603828446813666,5,0.42348054797711426,0.40326072318634526,-0.12927571080365716,-0.11397203860163355
29262,2025-01-02 20:00:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20822.44,2.0,80.11999999999898,-67.5,7.0,14.0,0.2857142857142857,11.445714285714141,-9.642857142857142,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5210464580348458,0.6316937242549067,7,0.5210464580348458,0.4958322038738512,-0.26314608069429146,-0.19074023784373687
29263,2025-01-02 20:05:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20755.32,81.0,4.880000000001019,65.36999999999898,7.0,14.0,11.571428571428571,0.6971428571430026,9.338571428571283,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.623679268419629,0.7986430821419918,8,0.623679268419629,0.6086752846347734,0.053363271801227845,0.12667697732716296
29264,2025-01-02 20:10:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20820.44,0.0,50.5,-43.11999999999898,7.0,14.0,0.0,7.214285714285714,-6.1599999999998545,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.4742223929336426,0.5434940634843712,6,0.4742223929336426,0.44907631906057005,-0.020856498933039324,-0.06946267559576284
29265,2025-01-02 20:15:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20778.32,16.0,30.25,7.5,7.0,14.0,2.2857142857142856,4.321428571428571,1.0714285714285714,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5124410611590581,0.6132784104676521,7,0.5124410611590581,0.4691573728023319,0.014667730637379918,0.058884940752395705
29266,2025-01-02 20:20:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20785.07,34.25,12.380000000001019,8.0,7.0,14.0,4.892857142857143,1.7685714285715741,1.1428571428571428,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.4541417722784075,0.5093288102738066,6,0.4541417722784075,0.42065398354727374,-0.07649455403335828,-0.053661468220645096
29267,2025-01-02 20:25:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20793.19,20.5,18.86999999999898,18.13000000000102,7.0,14.0,2.9285714285714284,2.69571428571414,2.5900000000001455,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5168371084964475,0.6241822146837896,7,0.5168371084964475,0.48938008969738006,-0.09185291895578634,-0.07865077692403874
29268,2025-01-02 20:30:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20810.82,0.0,68.5,-65.0,7.0,14.0,0.0,9.785714285714286,-9.285714285714286,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.6094904144671741,0.7819239156772474,8,0.6094904144671741,0.5588283750371862,-0.22301896564898296,-0.2504464141547835
29269,2025-01-02 20:35:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20746.57,51.25,6.130000000001019,20.61999999999898,7.0,14.0,7.321428571428571,0.8757142857144312,2.94571428571414,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.647026491924267,0.8255391325417979,9,0.647026491924267,0.6142488023549295,0.09598484305541424,0.11552833521113445
29270,2025-01-02 20:40:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20765.82,47.86999999999898,18.38000000000102,45.5,7.0,14.0,6.838571428571283,2.625714285714431,6.5,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5851941191733058,0.7480009692270414,8,0.5851941191733058,0.5464626020602485,-0.14322434057344902,-0.18673061200292185
29271,2025-01-02 20:45:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20810.32,1.0,51.75,-38.0,7.0,14.0,0.14285714285714285,7.392857142857143,-5.428571428571429,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5763417123918643,0.7327356433244487,8,0.5763417123918643,0.524312523429585,-0.167374345452824,-0.13560360884776118
29272,2025-01-02 20:50:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20771.82,5.0,36.88000000000102,-27.63000000000102,7.0,14.0,0.7142857142857143,5.268571428571574,-3.9471428571430027,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.6547696089828027,0.8330506421129149,9,0.6547696089828027,0.6066103986497873,0.11639639516872889,0.1365779938141271
29273,2025-01-02 20:55:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20744.19,55.13000000000102,1.1199999999989814,50.75,7.0,14.0,7.875714285714431,0.15999999999985448,7.25,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.7057736165719017,0.8849042888296583,9,0.7057736165719017,0.665161279368794,0.05628320890983036,0.06346211009568352
29274,2025-01-02 21:00:00+00:00,2025-01-02,validation,inner_fit,long,cash_late,20795.07,33.11999999999898,19.75,29.86999999999898,7.0,14.0,4.731428571428426,2.8214285714285716,4.267142857142711,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5701601473165123,0.7249818269929731,8,0.5701601473165123,0.5235913913527404,-0.10051044226959355,-0.10356146888905386
29288,2025-01-03 16:40:00+00:00,2025-01-03,validation,inner_fit,long,cash_open_or_pre_open,21160.66,18.0,17.11999999999898,11.880000000001019,7.0,14.0,2.5714285714285716,2.44571428571414,1.6971428571430027,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.3225601624596755,0.35086018899927307,4,0.3225601624596755,0.35872250118710397,-0.1054618666216043,-0.046303682723241035
29289,2025-01-03 16:45:00+00:00,2025-01-03,validation,inner_fit,long,cash_open_or_pre_open,21172.29,9.5,79.0,-60.63000000000102,7.0,14.0,1.3571428571428572,11.285714285714286,-8.661428571428717,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.40339505698644607,0.4322752604797674,5,0.40339505698644607,0.43126191408022396,-0.18919717535305886,-0.10363419027454764
29290,2025-01-03 16:50:00+00:00,2025-01-03,validation,inner_fit,long,cash_open_or_pre_open,21111.91,22.75,55.5,-14.75,7.0,14.0,3.25,7.928571428571429,-2.107142857142857,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.48836258008912176,0.5689362733220257,6,0.48836258008912176,0.5074334858001448,0.041822967058507056,0.04652960312442801
29291,2025-01-03 16:55:00+00:00,2025-01-03,validation,inner_fit,long,cash_open_or_pre_open,21096.91,41.0,10.25,35.5,7.0,14.0,5.857142857142857,1.4642857142857142,5.071428571428571,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.31599181028065226,0.34649866731281803,4,0.31599181028065226,0.29287030765805117,0.06747538973216878,0.12285811388474215
29292,2025-01-03 17:00:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21132.54,40.11999999999898,41.0,39.5,7.0,14.0,5.731428571428426,5.857142857142857,5.642857142857143,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.3398754977602103,0.36346014053792103,4,0.3398754977602103,0.3383856860365464,-0.0006825689970131819,-0.06661045904128393
29293,2025-01-03 17:05:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21171.54,16.36999999999898,36.0,-20.5,7.0,14.0,2.338571428571283,5.142857142857143,-2.9285714285714284,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.49459702833291713,0.5805669978192392,6,0.49459702833291713,0.5043589133387257,-0.17882589407929575,-0.14243881313297033
29294,2025-01-03 17:10:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21151.91,14.880000000001019,66.36999999999898,-54.36999999999898,7.0,14.0,2.125714285714431,9.481428571428426,-7.767142857142711,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.48404748673811654,0.5606978434698328,6,0.48404748673811654,0.4695233272221392,0.08702805499974664,0.15799377919276641
29295,2025-01-03 17:15:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21097.04,18.36999999999898,51.25,-27.5,7.0,14.0,2.624285714285569,7.321428571428571,-3.9285714285714284,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5900474282542104,0.7572086261206687,8,0.5900474282542104,0.570080541810125,0.009499470184628808,0.0925616551499472
29296,2025-01-03 17:20:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21071.66,6.630000000001019,61.36999999999898,-1.6199999999989814,7.0,14.0,0.9471428571430026,8.767142857142712,-0.2314285714284259,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.48549827674475077,0.5623939907923431,6,0.48549827674475077,0.4700007976874311,0.05304681709063282,0.10505335580685506
29297,2025-01-03 17:25:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21069.79,20.61999999999898,9.630000000001019,11.619999999998981,7.0,14.0,2.94571428571414,1.3757142857144313,1.6599999999998545,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5140265215664432,0.6173976253937485,7,0.5140265215664432,0.47764110457637265,0.10655484218559196,0.12310577013010363
29298,2025-01-03 17:30:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21081.29,22.0,35.63000000000102,21.0,7.0,14.0,3.142857142857143,5.0900000000001455,3.0,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.532119958104635,0.6549551732493336,7,0.532119958104635,0.49120964035551906,-0.12297016146602667,-0.12290996651683767
29299,2025-01-03 17:35:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21101.79,30.36999999999898,22.25,0.5,7.0,14.0,4.338571428571283,3.1785714285714284,0.07142857142857142,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.42221376506309294,0.4582020838381391,5,0.42221376506309294,0.3669081690642616,-0.2767328815074092,-0.22600659600416
29300,2025-01-03 17:40:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21101.54,44.25,6.25,21.75,7.0,14.0,6.321428571428571,0.8928571428571429,3.107142857142857,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5483638322460634,0.685485825054519,7,0.5483638322460634,0.4788454062303201,0.06240135373079607,0.014648063511151147
29301,2025-01-03 17:45:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21123.54,16.75,11.0,0.25,7.0,14.0,2.392857142857143,1.5714285714285714,0.03571428571428571,2.0,0,1,1,tp_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.634507258472414,0.8107584201599225,9,0.634507258472414,0.5545875663433258,-0.10387803048028449,-0.13201277746021076
29302,2025-01-03 17:50:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21123.79,8.369999999998981,32.75,-20.38000000000102,7.0,14.0,1.1957142857141403,4.678571428571429,-2.911428571428717,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5800238354853825,0.7380663920523383,8,0.5800238354853825,0.502722672780261,0.003296722208635343,0.004916184069873345
29314,2025-01-03 18:50:00+00:00,2025-01-03,validation,inner_fit,long,cash_mid,21225.29,13.869999999998981,5.880000000001019,7.369999999998981,7.0,14.0,1.9814285714284259,0.8400000000001455,1.0528571428569973,1.0528571428569973,1,0,0,none_hit_m5,sequence_context__good_shape_logreg_l2_balanced,0.7450900047228781,0.9181003149987884,10,0.7450900047228781,0.7377665162971623,0.03615423718876564,0.04527897216005916
29357,2025-01-06 17:15:00+00:00,2025-01-06,validation,inner_fit,long,cash_mid,21611.0,12.25,20.13000000000102,7.0,7.0,14.0,1.75,2.875714285714431,1.0,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.39130802072927884,0.4141022534528713,5,0.39130802072927884,0.3876533453850319,-0.18273884533583365,-0.16919722557472613
29358,2025-01-06 17:20:00+00:00,2025-01-06,validation,inner_fit,long,cash_mid,21618.75,19.86999999999898,9.75,-1.0,7.0,14.0,2.838571428571283,1.3928571428571428,-0.14285714285714285,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5333326200488359,0.6566513205718439,7,0.5333326200488359,0.5080429773293873,-0.004474175204294887,0.005873803799725296
29359,2025-01-06 17:25:00+00:00,2025-01-06,validation,inner_fit,long,cash_mid,21618.12,26.75,8.0,17.38000000000102,7.0,14.0,3.8214285714285716,1.1428571428571428,2.4828571428572883,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.5221219886049102,0.6348437121395687,7,0.5221219886049102,0.5028554070308715,0.025559338469045588,0.01917168786248952
29360,2025-01-06 17:30:00+00:00,2025-01-06,validation,inner_fit,long,cash_mid,21635.5,4.369999999998981,22.63000000000102,-18.38000000000102,7.0,14.0,0.6242857142855688,3.2328571428572883,-2.625714285714431,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.6083270422474076,0.7804700751150957,8,0.6083270422474076,0.585767432606354,-0.025513195982017497,-0.019747002521665072
29364,2025-01-06 17:55:00+00:00,2025-01-06,validation,inner_fit,long,cash_mid,21636.75,9.75,12.880000000001019,-8.880000000001019,7.0,14.0,1.3928571428571428,1.8400000000001455,-1.2685714285715741,-1.0,0,1,0,sl_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.5458671120320673,0.6784589290041192,7,0.5458671120320673,0.5569529213584267,-0.01488348028609062,-0.025488852400636045
29366,2025-01-06 18:10:00+00:00,2025-01-06,validation,inner_fit,long,cash_mid,21639.62,15.630000000001019,2.5,0.75,7.0,14.0,2.2328571428572883,0.35714285714285715,0.10714285714285714,2.0,1,0,1,tp_first_m5_single_hit,sequence_context__good_shape_logreg_l2_balanced,0.755653248716245,0.927792585413133,10,0.755653248716245,0.8003262015300979,0.11091608075017483,0.12193846523230162
29414,2025-01-07 17:10:00+00:00,2025-01-07,validation,inner_fit,long,cash_mid,21329.51,42.5,15.5,12.5,7.0,14.0,6.071428571428571,2.2142857142857144,1.7857142857142858,-1.0,0,1,0,sl_first_tick,sequence_context__good_shape_logreg_l2_balanced,0.4811072965394593,0.5560940150230191,6,0.4811072965394593,0.5330555019377692,-0.003996813279782573,0.03674757999203595
