trade_id,source,trade_index,side,entry_time,exit_time,entry_hour,entry_month,entry_quarter,pnl,p_short,p_flat,p_long,margin_vs_opposite,margin_vs_flat,claim_boundary,displaced_by
parent_0871,parent_kept(부모 유지),871,short,2026-02-03T19:20:00,2026-02-03T19:50:00,19,2026-02,2026Q1,3.39,0.4932616651,0.1659798771,0.3407585025,0.15250316260000002,0.327281788,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0872,parent_kept(부모 유지),872,short,2026-02-03T20:20:00,2026-02-03T20:55:00,20,2026-02,2026Q1,9.72,0.4637893438,0.1828884482,0.3533222079,0.11046713589999996,0.2809008956,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0873,parent_kept(부모 유지),873,long,2026-02-04T16:45:00,2026-02-04T17:10:00,16,2026-02,2026Q1,-9.2,0.3746120632,0.247782886,0.3776050806,0.0029930173999999643,0.12982219459999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0874,parent_kept(부모 유지),874,short,2026-02-04T17:10:00,2026-02-04T17:40:00,17,2026-02,2026Q1,3.82,0.4703196585,0.1479310989,0.3817493021,0.0885703564,0.3223885596,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0875,parent_kept(부모 유지),875,short,2026-02-04T18:10:00,2026-02-04T18:40:00,18,2026-02,2026Q1,2.82,0.4517493248,0.1601682007,0.3880823255,0.06366699930000003,0.29158112410000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0876,parent_kept(부모 유지),876,short,2026-02-04T18:50:00,2026-02-04T19:20:00,18,2026-02,2026Q1,-2.86,0.4698524177,0.1691716164,0.3609759808,0.10887643690000004,0.3006808013,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0877,parent_kept(부모 유지),877,short,2026-02-04T19:35:00,2026-02-04T20:05:00,19,2026-02,2026Q1,2.04,0.4823396504,0.1664195359,0.3512407243,0.1310989261,0.3159201145,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0068,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-02-04T20:15:00,2026-02-04T20:45:00,20,2026-02,2026Q1,-3.685,0.4410462976,0.2064453959,0.3525082767,0.0885380209,0.2346009017,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0878,parent_kept(부모 유지),878,long,2026-02-05T16:40:00,2026-02-05T17:10:00,16,2026-02,2026Q1,-22.66,0.3795848191,0.2161681801,0.4042470753,0.024662256199999955,0.18807889519999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0069,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-02-05T17:20:00,2026-02-05T17:50:00,17,2026-02,2026Q1,5.065,0.4491616786,0.1753544509,0.3754838705,0.0736778081,0.2738072277,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0880,parent_kept(부모 유지),880,long,2026-02-05T18:25:00,2026-02-05T18:55:00,18,2026-02,2026Q1,9.94,0.4015066624,0.185263887,0.4132294059,0.011722743500000021,0.22796551890000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0881,parent_kept(부모 유지),881,long,2026-02-05T19:10:00,2026-02-05T19:40:00,19,2026-02,2026Q1,6.79,0.3932056725,0.2110561132,0.3957382143,0.00253254180000001,0.1846821011,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0882,parent_kept(부모 유지),882,long,2026-02-06T16:40:00,2026-02-06T17:10:00,16,2026-02,2026Q1,-11.94,0.3786213994,0.2184733301,0.4029051661,0.024283766699999987,0.184431836,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0883,parent_kept(부모 유지),883,long,2026-02-06T17:15:00,2026-02-06T17:45:00,17,2026-02,2026Q1,15.49,0.3690169752,0.2316728085,0.3993103206,0.030293345400000005,0.1676375121,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0884,parent_kept(부모 유지),884,long,2026-02-06T17:50:00,2026-02-06T18:20:00,17,2026-02,2026Q1,7.99,0.3550560474,0.2668628991,0.3780811131,0.023025065699999958,0.11121821399999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0885,parent_kept(부모 유지),885,long,2026-02-06T18:25:00,2026-02-06T19:05:00,18,2026-02,2026Q1,1.62,0.3571250439,0.257961899,0.3849131465,0.02778810260000003,0.12695124750000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0886,parent_kept(부모 유지),886,long,2026-02-06T19:10:00,2026-02-06T19:50:00,19,2026-02,2026Q1,3.82,0.3450008333,0.2970356345,0.3579635918,0.012962758500000005,0.0609279573,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0887,parent_kept(부모 유지),887,long,2026-02-06T20:05:00,2026-02-06T20:35:00,20,2026-02,2026Q1,-3.81,0.3033586144,0.3338640928,0.3627772331,0.05941861869999998,0.028913140299999973,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0888,parent_kept(부모 유지),888,long,2026-02-06T20:40:00,2026-02-06T22:05:00,20,2026-02,2026Q1,-1.56,0.3191864192,0.3402357101,0.3405778408,0.02139142159999996,0.00034213069999999846,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0889,parent_kept(부모 유지),889,long,2026-02-09T17:00:00,2026-02-09T17:30:00,17,2026-02,2026Q1,6.97,0.4056833684,0.1775813699,0.4167351723,0.01105180389999999,0.2391538024,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0890,parent_kept(부모 유지),890,long,2026-02-09T17:35:00,2026-02-09T18:05:00,17,2026-02,2026Q1,7.62,0.3777340055,0.2303043604,0.3919616938,0.014227688299999985,0.16165733340000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0891,parent_kept(부모 유지),891,long,2026-02-09T18:10:00,2026-02-09T18:45:00,18,2026-02,2026Q1,4.77,0.3368178308,0.3069142997,0.3562678397,0.019450008899999982,0.049353539999999974,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0892,parent_kept(부모 유지),892,long,2026-02-09T18:50:00,2026-02-09T19:20:00,18,2026-02,2026Q1,2.52,0.3154433966,0.3381665945,0.3463899791,0.03094658250000004,0.00822338460000005,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0893,parent_kept(부모 유지),893,long,2026-02-09T20:30:00,2026-02-09T21:10:00,20,2026-02,2026Q1,3.29,0.3152012527,0.3368781805,0.347920537,0.032719284299999984,0.011042356499999961,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0894,parent_kept(부모 유지),894,long,2026-02-10T17:10:00,2026-02-10T17:40:00,17,2026-02,2026Q1,-4.39,0.3606628478,0.2725847065,0.3667524755,0.006089627699999989,0.09416776900000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0895,parent_kept(부모 유지),895,long,2026-02-10T17:45:00,2026-02-10T18:15:00,17,2026-02,2026Q1,-3.76,0.3615995646,0.2763372958,0.3620632589,0.0004636943000000393,0.08572596310000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0896,parent_kept(부모 유지),896,long,2026-02-10T18:50:00,2026-02-10T19:20:00,18,2026-02,2026Q1,4.42,0.3520307243,0.2953839898,0.3525852859,0.0005545616000000031,0.057201296099999965,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0897,parent_kept(부모 유지),897,long,2026-02-11T16:40:00,2026-02-11T17:10:00,16,2026-02,2026Q1,-11.72,0.3506237268,0.2625938654,0.3867823482,0.036158621400000035,0.1241884828,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0898,parent_kept(부모 유지),898,short,2026-02-11T17:25:00,2026-02-11T17:55:00,17,2026-02,2026Q1,-18.67,0.4500416517,0.1666043848,0.3833540678,0.06668758390000001,0.2834372669,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0899,parent_kept(부모 유지),899,long,2026-02-11T18:00:00,2026-02-11T18:30:00,18,2026-02,2026Q1,-5.21,0.3948716819,0.1924128979,0.4127154052,0.017843723300000003,0.2203025073,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0900,parent_kept(부모 유지),900,long,2026-02-11T18:40:00,2026-02-11T19:10:00,18,2026-02,2026Q1,-1.89,0.362714678,0.2482331693,0.3890523016,0.02633762359999997,0.14081913229999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0901,parent_kept(부모 유지),901,long,2026-02-11T19:15:00,2026-02-11T19:45:00,19,2026-02,2026Q1,9.14,0.3586927652,0.2565723658,0.3847349286,0.02604216340000004,0.12816256280000005,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0902,parent_kept(부모 유지),902,long,2026-02-11T19:50:00,2026-02-11T20:25:00,19,2026-02,2026Q1,-5.76,0.3592966199,0.2781246901,0.3625786901,0.003282070199999987,0.08445399999999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0903,parent_kept(부모 유지),903,long,2026-02-11T20:55:00,2026-02-11T21:25:00,20,2026-02,2026Q1,4.05,0.3354164064,0.3235499263,0.3410337269,0.005617320500000023,0.017483800599999988,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0904,parent_kept(부모 유지),904,long,2026-02-11T21:30:00,2026-02-12T16:40:00,21,2026-02,2026Q1,1.43,0.3228876889,0.3336606622,0.3434516788,0.020563989899999968,0.00979101659999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0070,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-02-12T17:05:00,2026-02-12T17:35:00,17,2026-02,2026Q1,2.19,0.4448926747,0.1734342873,0.381673187,0.0632194877,0.2714583874,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0905,parent_kept(부모 유지),905,short,2026-02-12T17:45:00,2026-02-12T18:15:00,17,2026-02,2026Q1,14.62,0.4618781209,0.1660872251,0.3720346987,0.08984342220000002,0.2957908958,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0906,parent_kept(부모 유지),906,short,2026-02-12T18:20:00,2026-02-12T18:50:00,18,2026-02,2026Q1,3.72,0.4503757954,0.2213659436,0.328258276,0.12211751939999999,0.2290098518,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0907,parent_kept(부모 유지),907,long,2026-02-13T16:40:00,2026-02-13T17:10:00,16,2026-02,2026Q1,13.04,0.4022405446,0.1878082007,0.4099512398,0.007710695199999951,0.22214303909999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0908,parent_kept(부모 유지),908,long,2026-02-13T17:15:00,2026-02-13T17:45:00,17,2026-02,2026Q1,1.22,0.381914109,0.2202138007,0.3978720605,0.01595795150000001,0.17765825980000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0909,parent_kept(부모 유지),909,long,2026-02-13T17:50:00,2026-02-13T18:20:00,17,2026-02,2026Q1,7.92,0.3923305571,0.2145583779,0.3931110799,0.0007805228000000164,0.17855270199999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0910,parent_kept(부모 유지),910,long,2026-02-13T18:30:00,2026-02-13T19:00:00,18,2026-02,2026Q1,4.27,0.3752040565,0.2347163409,0.3900797963,0.01487573980000001,0.15536345540000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0911,parent_kept(부모 유지),911,long,2026-02-13T19:05:00,2026-02-13T19:35:00,19,2026-02,2026Q1,5.92,0.365006566,0.2556985319,0.3792950213,0.014288455300000003,0.12359648939999995,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0912,parent_kept(부모 유지),912,long,2026-02-13T19:40:00,2026-02-13T20:10:00,19,2026-02,2026Q1,-5.14,0.3545886576,0.2715424597,0.3738690317,0.019280374099999997,0.102326572,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0913,parent_kept(부모 유지),913,long,2026-02-13T20:20:00,2026-02-13T21:05:00,20,2026-02,2026Q1,-2.31,0.3494077027,0.2974536121,0.3531387448,0.003731042100000026,0.05568513270000003,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0914,parent_kept(부모 유지),914,long,2026-02-13T21:10:00,2026-02-13T21:40:00,21,2026-02,2026Q1,-3.24,0.3347635567,0.30884552,0.3563910425,0.021627485799999957,0.04754552249999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0915,parent_kept(부모 유지),915,long,2026-02-17T16:40:00,2026-02-17T17:10:00,16,2026-02,2026Q1,-28.51,0.3849135637,0.2106125057,0.4044739008,0.01956033709999999,0.1938613951,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0916,parent_kept(부모 유지),916,long,2026-02-17T17:25:00,2026-02-17T17:55:00,17,2026-02,2026Q1,2.82,0.3878307939,0.2041821182,0.4079871774,0.020156383499999986,0.2038050592,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0917,parent_kept(부모 유지),917,long,2026-02-17T18:00:00,2026-02-17T18:30:00,18,2026-02,2026Q1,12.86,0.3767334521,0.23870188,0.3845646977,0.007831245600000036,0.1458628177,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0918,parent_kept(부모 유지),918,long,2026-02-17T18:35:00,2026-02-17T19:05:00,18,2026-02,2026Q1,1.43,0.3946507573,0.1944014281,0.4109479189,0.0162971616,0.2165464908,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0919,parent_kept(부모 유지),919,long,2026-02-17T19:10:00,2026-02-17T19:40:00,19,2026-02,2026Q1,-0.85,0.3631597161,0.254537195,0.3823031783,0.019143462200000017,0.1277659833,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0920,parent_kept(부모 유지),920,long,2026-02-17T20:20:00,2026-02-17T20:50:00,20,2026-02,2026Q1,15.67,0.361425966,0.2759078145,0.3626662791,0.0012403131000000012,0.08675846459999997,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0921,parent_kept(부모 유지),921,long,2026-02-17T20:55:00,2026-02-17T21:30:00,20,2026-02,2026Q1,-2.14,0.3538992107,0.277505219,0.3685955107,0.014696299999999995,0.09109029169999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0922,parent_kept(부모 유지),922,long,2026-02-17T21:35:00,2026-02-18T16:45:00,21,2026-02,2026Q1,-1.4200000000000002,0.355109483,0.2808119059,0.3640786707,0.008969187699999992,0.0832667648,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0923,parent_kept(부모 유지),923,long,2026-02-18T17:00:00,2026-02-18T17:30:00,17,2026-02,2026Q1,11.48,0.3905329406,0.2170881927,0.3923788369,0.0018458963000000383,0.17529064420000004,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0924,parent_kept(부모 유지),924,long,2026-02-18T17:35:00,2026-02-18T18:15:00,17,2026-02,2026Q1,7.57,0.3397510648,0.282371968,0.377876997,0.03812593219999999,0.09550502900000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0925,parent_kept(부모 유지),925,long,2026-02-18T18:20:00,2026-02-18T19:00:00,18,2026-02,2026Q1,-2.59,0.3333631158,0.306805104,0.3598317504,0.026468634599999985,0.05302664639999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0926,parent_kept(부모 유지),926,long,2026-02-18T19:10:00,2026-02-18T19:50:00,19,2026-02,2026Q1,-1.99,0.3242782652,0.3237734735,0.3519482315,0.02766996629999996,0.028174757999999966,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0927,parent_kept(부모 유지),927,long,2026-02-18T20:10:00,2026-02-18T20:50:00,20,2026-02,2026Q1,-6.73,0.3059052825,0.3421188891,0.3519757986,0.046070516100000014,0.00985690950000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0928,parent_kept(부모 유지),928,long,2026-02-18T21:10:00,2026-02-18T21:45:00,21,2026-02,2026Q1,-8.74,0.3457926214,0.3077820539,0.3464253545,0.0006327331000000047,0.038643300599999986,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0929,parent_kept(부모 유지),929,long,2026-02-19T17:15:00,2026-02-19T17:45:00,17,2026-02,2026Q1,4.22,0.376788348,0.2449353784,0.3782762885,0.0014879405000000068,0.13334091010000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0930,parent_kept(부모 유지),930,long,2026-02-19T17:50:00,2026-02-19T18:20:00,17,2026-02,2026Q1,2.24,0.3661476374,0.26293841,0.370913893,0.004766255599999991,0.10797548299999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0931,parent_kept(부모 유지),931,long,2026-02-19T18:25:00,2026-02-19T19:00:00,18,2026-02,2026Q1,-10.16,0.3614420891,0.2705378532,0.3680201769,0.006578087800000021,0.09748232369999998,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0932,parent_kept(부모 유지),932,long,2026-02-19T20:20:00,2026-02-19T20:50:00,20,2026-02,2026Q1,4.87,0.3507364988,0.2922546268,0.3570088446,0.006272345799999968,0.06475421780000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0933,parent_kept(부모 유지),933,long,2026-02-19T21:00:00,2026-02-19T21:30:00,21,2026-02,2026Q1,-3.21,0.3499166071,0.296726495,0.353356868,0.0034402608999999917,0.05663037300000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0934,parent_kept(부모 유지),934,long,2026-02-19T22:00:00,2026-02-20T17:00:00,22,2026-02,2026Q1,12.23,0.3428948224,0.3139416873,0.3431635201,0.00026869769999998683,0.029221832800000014,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0935,parent_kept(부모 유지),935,long,2026-02-20T17:05:00,2026-02-20T17:35:00,17,2026-02,2026Q1,-3.58,0.3670770526,0.2489343286,0.3839886785,0.016911625900000005,0.1350543499,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0936,parent_kept(부모 유지),936,long,2026-02-20T17:40:00,2026-02-20T18:10:00,17,2026-02,2026Q1,9.72,0.3660324514,0.2342082858,0.3997594118,0.033726960400000006,0.16555112600000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0937,parent_kept(부모 유지),937,long,2026-02-20T18:15:00,2026-02-20T18:45:00,18,2026-02,2026Q1,1.37,0.3496750593,0.2638415098,0.3864835203,0.036808461000000015,0.12264201050000001,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0938,parent_kept(부모 유지),938,long,2026-02-20T18:50:00,2026-02-20T19:20:00,18,2026-02,2026Q1,-19.94,0.3710248768,0.2448983192,0.3840768337,0.013051956899999995,0.13917851450000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0939,parent_kept(부모 유지),939,long,2026-02-20T20:15:00,2026-02-20T20:45:00,20,2026-02,2026Q1,6.62,0.3513841629,0.2969548404,0.3516610265,0.0002768635999999547,0.0547061861,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0940,parent_kept(부모 유지),940,long,2026-02-20T20:50:00,2026-02-20T21:20:00,20,2026-02,2026Q1,-2.54,0.3665015996,0.2612430453,0.3722553253,0.00575372569999999,0.11101228000000002,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0941,parent_kept(부모 유지),941,long,2026-02-20T21:25:00,2026-02-20T21:55:00,21,2026-02,2026Q1,-3.36,0.3387140632,0.3194587231,0.3418272138,0.0031131505999999476,0.022368490699999966,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0942,parent_kept(부모 유지),942,long,2026-02-23T17:00:00,2026-02-23T17:30:00,17,2026-02,2026Q1,-4.09,0.3766272366,0.2359345257,0.3874381483,0.010810911699999981,0.1515036226,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
bm04_short_router_ps0440_h17_20_overlay_fixed6__syn0071,synthetic_fixed6_short_proxy(합성 고정6봉 숏 프록시),,short,2026-02-23T18:10:00,2026-02-23T18:40:00,18,2026-02,2026Q1,-7.31,0.4448284209,0.1988418847,0.3563297689,0.088498652,0.2459865362,research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0943,parent_kept(부모 유지),943,long,2026-02-23T22:05:00,2026-02-24T17:05:00,22,2026-02,2026Q1,14.52,0.334099412,0.3301731944,0.3357273638,0.001627951800000027,0.005554169400000031,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
parent_0944,parent_kept(부모 유지),944,long,2026-02-24T17:10:00,2026-02-24T17:40:00,17,2026-02,2026Q1,9.89,0.3751796484,0.2426760495,0.3821442723,0.0069646238999999666,0.13946822279999999,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,
