candidate_id,lane,side,rule_definition,shock_feature,context_feature,context_family,shock_polarity,train_rank_score,f20_duplicate_pressure,train_net_profit,train_profit_factor,train_expectancy,train_win_rate,train_max_drawdown_percent,train_max_monthly_drawdown_percent,train_underwater_ratio,train_max_loss_streak,train_equity_trend_r2,train_trade_count,train_days_in_scope,train_trades_per_day,train_dd_risk
f22b_0412,shock_fade,long(롱),gap_percent <= q30 & hl_zscore_50 <= q20 [shock_fade],gap_percent,hl_zscore_50,volatility,negative,0.25316277727506104,False,0.3516810838857025,1.1901950514403319,0.0002213222680212099,0.5280050346129641,10.159251708271144,7.9375924662236645,0.8974197608558842,14,0.7408150306391258,1589,573,2.7731239092495636,10.159251708271144
f22b_0333,shock_continuation,long(롱),log_return_1 >= q70 & mega8_dispersion_5 <= q30 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.25042047543141843,False,0.34340262107637876,1.127952955724755,0.00014801837115361154,0.5413793103448276,12.951744581827917,12.95174458182795,0.9366379310344828,16,0.6461528473089938,2320,573,4.048865619546248,12.95174458182795
f22b_0391,shock_continuation,long(롱),close_prev_close_ratio >= q70 & mega8_dispersion_5 <= q30 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.25042047543141843,False,0.34340262107637876,1.127952955724755,0.00014801837115361154,0.5413793103448276,12.951744581827917,12.95174458182795,0.9366379310344828,16,0.6461528473089938,2320,573,4.048865619546248,12.95174458182795
f22b_0078,shock_fade,long(롱),gap_percent <= q20 & ema20_ema50_spread_zscore_50 >= q70 [shock_fade],gap_percent,ema20_ema50_spread_zscore_50,trend_chop,negative,0.24692558908669895,False,0.4401777442747625,1.188118457642096,0.00026922186194175076,0.5314984709480123,20.54378565555871,17.246715253107293,0.944954128440367,19,0.602491911371104,1635,573,2.8534031413612566,20.54378565555871
f22b_0163,shock_continuation,long(롱),close_prev_close_ratio >= q80 & mega8_dispersion_5 >= q70 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.24082124202787672,False,0.463662763830225,1.1152488035634323,0.00020534223376006422,0.5442869796279893,23.51668798794573,16.41329071501032,0.9379982285208148,14,0.7889365147849859,2258,573,3.9406631762652706,23.51668798794573
f22b_0221,shock_continuation,long(롱),log_return_1 >= q80 & mega8_dispersion_5 >= q70 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.24082124202787672,False,0.463662763830225,1.1152488035634323,0.00020534223376006422,0.5442869796279893,23.51668798794573,16.41329071501032,0.9379982285208148,14,0.7889365147849859,2258,573,3.9406631762652706,23.51668798794573
f22b_0165,shock_continuation,long(롱),close_prev_close_ratio >= q80 & mega8_dispersion_5 >= q80 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.23675628641270463,False,0.43260880164010146,1.1444705595346847,0.000267207412995739,0.5460160592958616,19.999180059205422,13.530081242928116,0.9240271772699197,10,0.8402452248932057,1619,573,2.825479930191972,19.999180059205422
f22b_0223,shock_continuation,long(롱),log_return_1 >= q80 & mega8_dispersion_5 >= q80 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.23675628641270463,False,0.43260880164010146,1.1444705595346847,0.000267207412995739,0.5460160592958616,19.999180059205422,13.530081242928116,0.9240271772699197,10,0.8402452248932057,1619,573,2.825479930191972,19.999180059205422
f22b_0343,shock_continuation,long(롱),log_return_1 >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],log_return_1,mega8_pos_breadth_1,breadth,positive,0.22735366531775006,False,0.507012095891812,1.058112908980469,8.280452325523632e-05,0.5332353421525396,30.430582866032086,22.948707456542785,0.9637432631063204,18,0.45083181290955954,6123,573,10.68586387434555,30.430582866032086
f22b_0401,shock_continuation,long(롱),close_prev_close_ratio >= q70 & mega8_pos_breadth_1 >= q80 [shock_continuation],close_prev_close_ratio,mega8_pos_breadth_1,breadth,positive,0.22735366531775006,False,0.507012095891812,1.058112908980469,8.280452325523632e-05,0.5332353421525396,30.430582866032086,22.948707456542785,0.9637432631063204,18,0.45083181290955954,6123,573,10.68586387434555,30.430582866032086
f22b_0335,shock_continuation,long(롱),log_return_1 >= q70 & mega8_dispersion_5 <= q20 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.22623005119720177,False,0.31687686445080326,1.1906733756332482,0.00020806097468864298,0.5502298095863427,10.346275263444028,9.730169054043392,0.9152987524622456,12,0.6043463011109862,1523,573,2.6579406631762654,10.346275263444028
f22b_0393,shock_continuation,long(롱),close_prev_close_ratio >= q70 & mega8_dispersion_5 <= q20 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.22623005119720177,False,0.31687686445080326,1.1906733756332482,0.00020806097468864298,0.5502298095863427,10.346275263444028,9.730169054043392,0.9152987524622456,12,0.6043463011109862,1523,573,2.6579406631762654,10.346275263444028
f22b_0169,shock_continuation,long(롱),close_prev_close_ratio >= q80 & mega8_pos_breadth_1 >= q80 [shock_continuation],close_prev_close_ratio,mega8_pos_breadth_1,breadth,positive,0.2257137100584357,False,0.42806083089759506,1.060211802118943,9.121262111604412e-05,0.5322821223098232,29.763998453949625,22.51352288716939,0.9722991689750693,20,0.36445775344213116,4693,573,8.190226876090751,29.763998453949625
f22b_0227,shock_continuation,long(롱),log_return_1 >= q80 & mega8_pos_breadth_1 >= q80 [shock_continuation],log_return_1,mega8_pos_breadth_1,breadth,positive,0.22449878199067708,False,0.42579250259053836,1.0598927350020593,9.076796047549315e-05,0.532082711575357,29.763998453949625,22.51352288716939,0.9722873587721168,20,0.36290430325587675,4691,573,8.18673647469459,29.763998453949625
f22b_0167,shock_continuation,long(롱),close_prev_close_ratio >= q80 & mega8_pos_breadth_1 >= q70 [shock_continuation],close_prev_close_ratio,mega8_pos_breadth_1,breadth,positive,0.21593930367087233,False,0.44382249005753704,1.0531980662941467,8.181059724562895e-05,0.5310599078341014,29.66134186307111,25.629344611543637,0.9743778801843318,20,0.4449296148584144,5425,573,9.467713787085515,29.66134186307111
f22b_0225,shock_continuation,long(롱),log_return_1 >= q80 & mega8_pos_breadth_1 >= q70 [shock_continuation],log_return_1,mega8_pos_breadth_1,breadth,positive,0.2148234994842617,False,0.44155416175048035,1.052926176783455,8.14224897198009e-05,0.5308869629356445,29.66134186307111,25.629344611543637,0.974368430757883,20,0.44346252044480305,5423,573,9.464223385689355,29.66134186307111
f22b_0027,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & adx_14 >= q70 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.21330955210754832,False,0.4019807623722482,1.1614121504945902,0.00022457025830851856,0.5636871508379888,22.424950682626708,10.363526431462278,0.9078212290502793,10,0.6291099218761836,1790,573,3.1239092495636998,22.424950682626708
f22b_0043,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & mega8_dispersion_5 <= q30 [shock_continuation],return_1_over_atr_14,mega8_dispersion_5,breadth,positive,0.21256788785762448,False,0.2985226756252608,1.1824274476461136,0.00019185261929644012,0.5475578406169666,8.834380003708942,8.834380003708942,0.9132390745501285,12,0.8372206143956172,1556,573,2.7155322862129143,8.834380003708942
f22b_0323,shock_continuation,long(롱),log_return_1 >= q70 & minutes_from_cash_open <= q30 [shock_continuation],log_return_1,minutes_from_cash_open,session_age,positive,0.20664895321555177,False,0.4172359581041054,1.0797037724062657,0.000132666441368555,0.5332273449920508,27.58917331169115,17.398834756974026,0.9659777424483307,18,0.4085272007518647,3145,573,5.488656195462478,27.58917331169115
f22b_0381,shock_continuation,long(롱),close_prev_close_ratio >= q70 & minutes_from_cash_open <= q30 [shock_continuation],close_prev_close_ratio,minutes_from_cash_open,session_age,positive,0.20664895321555177,False,0.4172359581041054,1.0797037724062657,0.000132666441368555,0.5332273449920508,27.58917331169115,17.398834756974026,0.9659777424483307,18,0.4085272007518647,3145,573,5.488656195462478,27.58917331169115
f22b_0311,shock_continuation,long(롱),log_return_1 >= q70 & adx_14 <= q20 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.20481587519105465,False,0.35193703370790796,1.1805558647855119,0.0002167099961255591,0.5517241379310345,18.891046637773634,12.226230383523617,0.9144088669950738,14,0.8357065700092957,1624,573,2.8342059336823735,18.891046637773634
f22b_0369,shock_continuation,long(롱),close_prev_close_ratio >= q70 & adx_14 <= q20 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.20481587519105465,False,0.35193703370790796,1.1805558647855119,0.0002167099961255591,0.5517241379310345,18.891046637773634,12.226230383523617,0.9144088669950738,14,0.8357065700092957,1624,573,2.8342059336823735,18.891046637773634
f22b_0337,shock_continuation,long(롱),log_return_1 >= q70 & mega8_dispersion_5 >= q70 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.20422580086713824,False,0.41874990391755196,1.081756607458755,0.00014070897309057526,0.542002688172043,27.61097873847612,21.293292430503975,0.960013440860215,18,0.6573150332465929,2976,573,5.193717277486911,27.61097873847612
f22b_0395,shock_continuation,long(롱),close_prev_close_ratio >= q70 & mega8_dispersion_5 >= q70 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.20422580086713824,False,0.41874990391755196,1.081756607458755,0.00014070897309057526,0.542002688172043,27.61097873847612,21.293292430503975,0.960013440860215,18,0.6573150332465929,2976,573,5.193717277486911,27.61097873847612
f22b_0245,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & historical_vol_5_over_20 <= q30 [shock_continuation],return_1_over_atr_14,historical_vol_5_over_20,volatility,positive,0.19963013645130312,False,0.2780955501830418,1.1096566058968722,0.00013357134975170115,0.5408261287223823,8.78318937396756,8.197369710389014,0.9327569644572526,10,0.8493673518459584,2082,573,3.6335078534031413,8.78318937396756
f22b_0265,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & minutes_from_cash_open <= q30 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,0.19527968197040102,False,0.37182474839674556,1.074007204172852,0.00012068313807099823,0.5322947095098994,24.907753564253767,15.536786719573549,0.964297306069458,19,0.4119496622292861,3081,573,5.37696335078534,24.907753564253767
f22b_0259,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & adx_14 >= q70 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.19369277642565189,False,0.4039691882102002,1.1105132043997634,0.00015261397363437862,0.5485455232338496,28.08389784144992,14.720283456482164,0.927087268605969,19,0.5925016425323862,2647,573,4.619546247818499,28.08389784144992
f22b_0263,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],return_1_over_atr_14,ema20_ema50_diff,trend_chop,positive,0.19243913607432495,False,0.37803415782523453,1.1068606259759517,0.00013903426179670265,0.5516734093416698,25.815103435903065,13.69141059955663,0.9334314086061052,25,0.3809168537342649,2719,573,4.7452006980802794,25.815103435903065
f22b_0277,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & mega8_dispersion_5 <= q20 [shock_continuation],return_1_over_atr_14,mega8_dispersion_5,breadth,positive,0.191621300516783,False,0.27075793280324445,1.1568411202128894,0.0001616465270467131,0.5414925373134328,11.898927442664519,8.718012302302824,0.9271641791044776,12,0.452805067119447,1675,573,2.9232111692844676,11.898927442664519
f22b_0253,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & adx_14 <= q20 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.18889035266966178,False,0.283490193714755,1.150113470899731,0.00016894528826862633,0.5387365911799762,13.659019923600823,9.961518743371144,0.9219308700834327,16,0.7343243596417116,1678,573,2.9284467713787086,13.659019923600823
f22b_0413,shock_continuation,short(숏),gap_percent <= q30 & vix_zscore_20 >= q70 [shock_continuation],gap_percent,vix_zscore_20,volatility,negative,0.18864427813656864,False,0.35315677706868387,1.0841757466405015,0.0001267157434763846,0.5005382131324004,23.477622744173242,12.0596238184296,0.965913168281306,18,0.4913807454450384,2787,573,4.863874345549738,23.477622744173242
f22b_0458,shock_fade,long(롱),gap_percent <= q30 & mega8_pos_breadth_1 >= q70 [shock_fade],gap_percent,mega8_pos_breadth_1,breadth,negative,0.18670623756613347,False,0.2919899011468742,1.0688755407687367,9.834621123168547e-05,0.5284607611990569,17.74743888225351,16.210043187268873,0.968002694509936,14,0.43764584606388546,2969,573,5.181500872600349,17.74743888225351
f22b_0428,shock_fade,long(롱),gap_percent <= q30 & adx_14 <= q20 [shock_fade],gap_percent,adx_14,trend_chop,negative,0.18327263201132907,False,0.29162223437625373,1.1401670480460986,0.00016915442829249056,0.5359628770301624,15.425710153660999,11.387385811218175,0.9263341067285383,17,0.614430847140338,1724,573,3.0087260034904015,15.425710153660999
f22b_0339,shock_continuation,long(롱),log_return_1 >= q70 & mega8_dispersion_5 >= q80 [shock_continuation],log_return_1,mega8_dispersion_5,breadth,positive,0.18165655774222328,False,0.36673182989283154,1.0982858906209412,0.00017828479819777907,0.5405930967428294,23.987565773368182,16.99476575178185,0.9470102090422946,14,0.7010382345223296,2057,573,3.5898778359511345,23.987565773368182
f22b_0397,shock_continuation,long(롱),close_prev_close_ratio >= q70 & mega8_dispersion_5 >= q80 [shock_continuation],close_prev_close_ratio,mega8_dispersion_5,breadth,positive,0.18165655774222328,False,0.36673182989283154,1.0982858906209412,0.00017828479819777907,0.5405930967428294,23.987565773368182,16.99476575178185,0.9470102090422946,14,0.7010382345223296,2057,573,3.5898778359511345,23.987565773368182
f22b_0420,shock_fade,long(롱),gap_percent <= q30 & historical_vol_5_over_20 <= q30 [shock_fade],gap_percent,historical_vol_5_over_20,volatility,negative,0.18139424785000172,False,0.2754498970133639,1.080757698567297,0.00010713726060418667,0.5200311162971606,15.63619286948812,15.203336160786595,0.9521586931155193,16,0.7073941033379717,2571,573,4.486910994764398,15.63619286948812
f22b_0281,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & mega8_dispersion_5 >= q80 [shock_continuation],return_1_over_atr_14,mega8_dispersion_5,breadth,positive,0.1732363097380914,False,0.33163679130662566,1.0926689392618714,0.00016393316426427368,0.537320810677212,21.595442758428483,14.665243607334776,0.9530400395452299,14,0.7156177366470983,2023,573,3.5305410122164047,21.595442758428483
f22b_0029,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & adx_14 >= q80 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.17116393332920665,False,0.26581357316035215,1.1692608166191012,0.0002256481945334059,0.566213921901528,13.310677587901033,9.124322002089457,0.9032258064516129,9,0.6895495579018498,1178,573,2.055846422338569,13.310677587901033
f22b_0157,shock_continuation,long(롱),close_prev_close_ratio >= q80 & minutes_from_cash_open <= q20 [shock_continuation],close_prev_close_ratio,minutes_from_cash_open,session_age,positive,0.1673575493239761,False,0.338699282254243,1.1130939431789244,0.0002036676381564901,0.5381840048105833,23.078464680648636,14.407659640779825,0.9549007817197835,16,0.4618495756317965,1663,573,2.9022687609075044,23.078464680648636
f22b_0215,shock_continuation,long(롱),log_return_1 >= q80 & minutes_from_cash_open <= q20 [shock_continuation],log_return_1,minutes_from_cash_open,session_age,positive,0.1673575493239761,False,0.338699282254243,1.1130939431789244,0.0002036676381564901,0.5381840048105833,23.078464680648636,14.407659640779825,0.9549007817197835,16,0.4618495756317965,1663,573,2.9022687609075044,23.078464680648636
f22b_0321,shock_continuation,long(롱),log_return_1 >= q70 & ema20_ema50_diff >= q70 [shock_continuation],log_return_1,ema20_ema50_diff,trend_chop,positive,0.16654676409851854,False,0.33993221151181213,1.0904918136884028,0.00012755430075490136,0.55234521575985,26.528357864834472,16.549184063117075,0.9407129455909944,27,0.40925830365822563,2665,573,4.650959860383944,26.528357864834472
f22b_0379,shock_continuation,long(롱),close_prev_close_ratio >= q70 & ema20_ema50_diff >= q70 [shock_continuation],close_prev_close_ratio,ema20_ema50_diff,trend_chop,positive,0.16654676409851854,False,0.33993221151181213,1.0904918136884028,0.00012755430075490136,0.55234521575985,26.528357864834472,16.549184063117075,0.9407129455909944,27,0.40925830365822563,2665,573,4.650959860383944,26.528357864834472
f22b_0442,shock_fade,long(롱),gap_percent <= q30 & minutes_from_cash_open >= q80 [shock_fade],gap_percent,minutes_from_cash_open,session_age,negative,0.1631917635388309,False,0.31896209847005375,1.1437966811478542,0.0001798996607276107,0.5375070501974055,23.20243190911767,10.818696930462124,0.9187817258883249,15,0.44561148744525075,1773,573,3.094240837696335,23.20243190911767
f22b_0110,shock_fade,long(롱),gap_percent <= q20 & mega8_pos_breadth_1 >= q70 [shock_fade],gap_percent,mega8_pos_breadth_1,breadth,negative,0.1608443758613828,False,0.25157914681824173,1.0817721714775652,0.00012566390949962124,0.524975024975025,14.31755153711418,14.31755153711418,0.9675324675324676,11,0.5166026549076993,2002,573,3.493891797556719,14.31755153711418
f22b_0315,shock_continuation,long(롱),log_return_1 >= q70 & adx_14 <= q30 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.14099033451742404,False,0.27097082493686586,1.083484424564191,0.00010843170265580867,0.5398159263705482,23.295311737529723,16.57223148016289,0.9483793517406963,16,0.7215515101200317,2499,573,4.361256544502618,23.295311737529723
f22b_0373,shock_continuation,long(롱),close_prev_close_ratio >= q70 & adx_14 <= q30 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.14099033451742404,False,0.27097082493686586,1.083484424564191,0.00010843170265580867,0.5398159263705482,23.295311737529723,16.57223148016289,0.9483793517406963,16,0.7215515101200317,2499,573,4.361256544502618,23.295311737529723
f22b_0143,shock_continuation,long(롱),close_prev_close_ratio >= q80 & adx_14 >= q70 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.14065386789859777,False,0.32169191781688206,1.1108904838744462,0.00017056835515211137,0.5424178154825027,29.1390256587157,16.14733590031071,0.9310710498409331,19,0.41876505662728414,1886,573,3.2914485165794067,29.1390256587157
f22b_0201,shock_continuation,long(롱),log_return_1 >= q80 & adx_14 >= q70 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.14065386789859777,False,0.32169191781688206,1.1108904838744462,0.00017056835515211137,0.5424178154825027,29.1390256587157,16.14733590031071,0.9310710498409331,19,0.41876505662728414,1886,573,3.2914485165794067,29.1390256587157
f22b_0049,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & mega8_dispersion_5 >= q80 [shock_continuation],return_1_over_atr_14,mega8_dispersion_5,breadth,positive,0.13913386700355426,False,0.25513378905227657,1.0915068775747565,0.00016396773075339112,0.5411311053984575,18.13744580884179,13.494742949234695,0.9569408740359897,12,0.6204836677745789,1556,573,2.7155322862129143,18.13744580884179
f22b_0279,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & mega8_dispersion_5 >= q70 [shock_continuation],return_1_over_atr_14,mega8_dispersion_5,breadth,positive,0.13681910748791884,False,0.2636977718415649,1.0540397722122852,9.137136931447155e-05,0.5370755370755371,23.899450537442966,17.708137061915696,0.9663894663894664,17,0.5349675417587296,2886,573,5.036649214659686,23.899450537442966
f22b_0033,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & minutes_from_cash_open <= q30 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,0.13653704355381655,False,0.2925416858384723,1.0768936450699425,0.00012702635077658372,0.5353886235345202,26.575168744405296,13.649511205201891,0.9726443768996961,15,0.2571401772635885,2303,573,4.019197207678883,26.575168744405296
f22b_0025,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & adx_14 <= q30 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.135076443246697,False,0.2015696522874711,1.101521853185501,0.00012343518204989043,0.5370483772198408,10.813858974493995,7.901568544195403,0.9442743417023882,12,0.7723923513606353,1633,573,2.849912739965096,10.813858974493995
f22b_0100,shock_fade,long(롱),gap_percent <= q20 & minutes_from_cash_open <= q20 [shock_fade],gap_percent,minutes_from_cash_open,session_age,negative,0.128986882292525,False,0.2529350676401169,1.1025183989800524,0.00019118296873780569,0.5215419501133787,20.110457697512874,11.461372343520704,0.9523809523809523,15,0.04199720358004415,1323,573,2.3089005235602094,20.110457697512874
f22b_0145,shock_continuation,long(롱),close_prev_close_ratio >= q80 & adx_14 >= q80 [shock_continuation],close_prev_close_ratio,adx_14,trend_chop,positive,0.12531185682683307,False,0.21356621699755568,1.1164778432772198,0.00017030798803632828,0.5470494417862839,15.174275227864808,8.584443922941421,0.9258373205741627,16,0.5954026214807362,1254,573,2.18848167539267,15.174275227864808
f22b_0203,shock_continuation,long(롱),log_return_1 >= q80 & adx_14 >= q80 [shock_continuation],log_return_1,adx_14,trend_chop,positive,0.12531185682683307,False,0.21356621699755568,1.1164778432772198,0.00017030798803632828,0.5470494417862839,15.174275227864808,8.584443922941421,0.9258373205741627,16,0.5954026214807362,1254,573,2.18848167539267,15.174275227864808
f22b_0047,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & mega8_dispersion_5 >= q70 [shock_continuation],return_1_over_atr_14,mega8_dispersion_5,breadth,positive,0.12133766790445881,False,0.23597661482332694,1.0645497848707088,0.0001112048137715961,0.5433553251649388,21.598377079463482,15.16701150314842,0.9665409990574929,15,0.5557727333132784,2122,573,3.7033158813263527,21.598377079463482
f22b_0241,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & atr_14_over_atr_50 <= q20 [shock_continuation],return_1_over_atr_14,atr_14_over_atr_50,volatility,positive,0.12055869986450213,False,0.20872061757609459,1.1183553028020086,0.0001302062492676822,0.5383655645664379,17.145812188892286,7.901628846422682,0.9051777916406737,14,0.6288320049870303,1603,573,2.7975567190226878,17.145812188892286
f22b_0430,shock_fade,long(롱),gap_percent <= q30 & ema20_ema50_diff >= q80 [shock_fade],gap_percent,ema20_ema50_diff,trend_chop,negative,0.12007465219519436,False,0.23163396685471663,1.1000240203370037,0.0001454073866005754,0.5662272441933459,20.451912507180168,13.092820227573887,0.9623352165725048,20,0.24151606835673972,1593,573,2.7801047120418847,20.451912507180168
f22b_0094,shock_fade,long(롱),gap_percent <= q20 & minutes_from_cash_open >= q80 [shock_fade],gap_percent,minutes_from_cash_open,session_age,negative,0.11374809249687574,False,0.2247238465120493,1.1389026818927241,0.00019439779110038866,0.5302768166089965,21.040118902320447,8.991368344862206,0.916955017301038,12,0.5101806522806692,1156,573,2.0174520069808026,21.040118902320447
f22b_0450,shock_fade,long(롱),gap_percent <= q30 & mega8_dispersion_5 <= q30 [shock_fade],gap_percent,mega8_dispersion_5,breadth,negative,0.11330357340566785,False,0.22839185129937617,1.0734179943563995,8.866143295783237e-05,0.5263975155279503,25.062574581071008,10.657489971645306,0.9487577639751553,18,0.16677508224835114,2576,573,4.495636998254799,25.062574581071008
f22b_0261,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & adx_14 >= q80 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.1107689186859515,False,0.1884638041123058,1.0797006138133978,0.00010726454417319623,0.5469550369948777,15.965536630873379,11.968226050699993,0.9453614114968697,21,0.5972054469777147,1757,573,3.0663176265270504,15.965536630873379
f22b_0299,shock_continuation,long(롱),log_return_1 >= q70 & atr_14_over_atr_50 <= q20 [shock_continuation],log_return_1,atr_14_over_atr_50,volatility,positive,0.11024319073464413,False,0.18648844710245732,1.1113065512737945,0.0001331109543914756,0.5417558886509636,15.339453181127894,12.155149823739652,0.900785153461813,13,0.6639715498177253,1401,573,2.445026178010471,15.339453181127894
f22b_0357,shock_continuation,long(롱),close_prev_close_ratio >= q70 & atr_14_over_atr_50 <= q20 [shock_continuation],close_prev_close_ratio,atr_14_over_atr_50,volatility,positive,0.11024319073464413,False,0.18648844710245732,1.1113065512737945,0.0001331109543914756,0.5417558886509636,15.339453181127894,12.155149823739652,0.900785153461813,13,0.6639715498177253,1401,573,2.445026178010471,15.339453181127894
f22b_0434,shock_fade,long(롱),gap_percent <= q30 & adx_14 >= q70 [shock_fade],gap_percent,adx_14,trend_chop,negative,0.10953763104597561,False,0.2752055839420595,1.0712277264554957,0.00010456139207525058,0.5201367781155015,34.77999454345914,14.136122583932508,0.9403495440729484,32,0.20336417128083673,2632,573,4.593368237347295,34.77999454345914
f22b_0257,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & adx_14 <= q30 [shock_continuation],return_1_over_atr_14,adx_14,trend_chop,positive,0.10888265254859526,False,0.1888926127246622,1.0602868927485203,7.39595194693274e-05,0.528974158183242,19.138262021047957,14.447903173627076,0.9541895066562255,17,0.537328510065129,2554,573,4.457242582897033,19.138262021047957
f22b_0444,shock_fade,long(롱),gap_percent <= q30 & minutes_from_cash_open >= q70 [shock_fade],gap_percent,minutes_from_cash_open,session_age,negative,0.10651450355821758,False,0.24993920928582103,1.0728588899148261,9.554251119488571e-05,0.52217125382263,31.58712286094446,12.306976257215851,0.9441896024464832,16,0.3549534982038876,2616,573,4.56544502617801,31.58712286094446
f22b_0452,shock_fade,long(롱),gap_percent <= q30 & mega8_dispersion_5 <= q20 [shock_fade],gap_percent,mega8_dispersion_5,breadth,negative,0.10639921355030126,False,0.18336567331009865,1.0924786270516385,0.00010792564644502569,0.5291347851677457,16.56095915330058,8.892222353427282,0.9276044732195409,12,0.24777022968626394,1699,573,2.9650959860383943,16.56095915330058
f22b_0086,shock_fade,long(롱),gap_percent <= q20 & adx_14 >= q70 [shock_fade],gap_percent,adx_14,trend_chop,negative,0.10299349456407499,False,0.2257648601028645,1.0828628704087127,0.00012952659787886662,0.5111876075731497,25.57026871641539,11.600528478169148,0.9506597819850832,19,0.23915409182004255,1743,573,3.0418848167539267,25.57026871641539
f22b_0267,shock_continuation,long(롱),return_1_over_atr_14 >= q70 & minutes_from_cash_open >= q80 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,0.09965835544383386,False,0.21072125602733974,1.1007342919686696,0.00012373532356273618,0.5384615384615384,24.58096088138727,10.133364485003549,0.9271873165002936,15,0.18379797929221703,1703,573,2.9720767888307154,24.58096088138727
f22b_0074,shock_fade,long(롱),gap_percent <= q20 & hl_zscore_50 <= q30 [shock_fade],gap_percent,hl_zscore_50,volatility,negative,0.09894512372192354,False,0.16416146261086254,1.0792944774054636,0.00010715500170421836,0.5163185378590078,14.247856911423185,10.740040412819841,0.9660574412532638,13,0.6732604190293344,1532,573,2.6736474694589876,14.247856911423185
f22b_0041,shock_continuation,long(롱),return_1_over_atr_14 >= q80 & minutes_from_cash_open <= q20 [shock_continuation],return_1_over_atr_14,minutes_from_cash_open,session_age,positive,0.09711733693362261,False,0.207546921392082,1.0719225633418368,0.00012295433731758412,0.5396919431279621,23.862270529067853,12.307916287124643,0.9686018957345972,13,0.2646981243742725,1688,573,2.945898778359511,23.862270529067853
f22b_0102,shock_fade,long(롱),gap_percent <= q20 & mega8_dispersion_5 <= q30 [shock_fade],gap_percent,mega8_dispersion_5,breadth,negative,0.0969123997309442,False,0.19064704790690223,1.0913203940263878,0.00012058636806255675,0.5249841872232764,20.85153146793557,9.93247210597139,0.9487666034155597,16,0.25964765137964346,1581,573,2.7591623036649215,20.85153146793557
f22b_0065,shock_continuation,short(숏),gap_percent <= q20 & vix_zscore_20 >= q70 [shock_continuation],gap_percent,vix_zscore_20,volatility,negative,0.09627760279578591,False,0.18942515224782913,1.0600897969999619,9.809691985905186e-05,0.5033661315380632,21.125336505892445,9.306144533773509,0.9751424132573796,18,0.3841490685006479,1931,573,3.369982547993019,21.125336505892445
f22b_0088,shock_fade,long(롱),gap_percent <= q20 & adx_14 >= q80 [shock_fade],gap_percent,adx_14,trend_chop,negative,0.09579349543824114,False,0.1613005052863054,1.0928982663298084,0.00013857431725627613,0.5154639175257731,13.695380296270043,9.303646419446709,0.9458762886597938,17,0.5533116744439139,1164,573,2.031413612565445,13.695380296270043
