candidate_id,train_rank,lane,side,side_value,rule_definition,shock_condition_id,context_condition_id,shock_feature,context_feature,context_family,shock_polarity,f20_duplicate_pressure,split,record_view,tier_scope,trade_count,days_in_scope,trades_per_day,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk,underwater_ratio,max_loss_streak,equity_trend_r2,sparse_flag,pf999_sparse_flag,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,joint_axis_distance,density_pass,pf_pass,dd_pass,smoothness_pass,selection_boundary,proxy_cost_log_return
f22b_0106,7,shock_fade,long(롱),1,gap_percent <= q20 & mega8_dispersion_5 >= q70 [shock_fade],f22cond_002,f22cond_032,gap_percent,mega8_dispersion_5,breadth,negative,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),491,131,3.7480916030534353,-0.18229982325092423,0.8228354237345359,-0.0003712827357452632,0.505091649694501,26.192277780816088,12.693776639942644,26.192277780816088,0.9877800407331976,15,0.756032764231236,False,False,0.25038167938931294,0.5885822881327321,1.619227778081609,1.6542862744258828,4.1124780200295366,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0464,8,shock_fade,long(롱),1,gap_percent <= q30 & us100_minus_mega8_equal_return_1 <= q30 [shock_fade],f22cond_008,f22cond_037,gap_percent,us100_minus_mega8_equal_return_1,breadth,negative,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),2644,573,4.614310645724259,0.587458121277007,1.1538841115091638,0.0002221853711335125,0.5340393343419062,10.423790089502171,9.991843099449982,10.423790089502171,0.93910741301059,11,0.7142038929010961,False,False,0.07713787085514827,0.4230579442454181,0.04237900895021714,0.6512065840492722,1.1937814081000557,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0464,8,shock_fade,long(롱),1,gap_percent <= q30 & us100_minus_mega8_equal_return_1 <= q30 [shock_fade],f22cond_008,f22cond_037,gap_percent,us100_minus_mega8_equal_return_1,breadth,negative,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),668,183,3.650273224043716,0.15724993201163817,1.1411152352540148,0.0002354040898377817,0.5449101796407185,14.790216653039112,10.876433369850647,14.790216653039112,0.9086826347305389,12,0.6509976488064645,False,False,0.26994535519125684,0.4294423823729926,0.47902166530391116,0.6659582436658334,1.844367646533994,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0464,8,shock_fade,long(롱),1,gap_percent <= q30 & us100_minus_mega8_equal_return_1 <= q30 [shock_fade],f22cond_008,f22cond_037,gap_percent,us100_minus_mega8_equal_return_1,breadth,negative,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),626,131,4.778625954198473,-0.05990339009748709,0.9396500735491775,-9.569231644965988e-05,0.5239616613418531,16.682981119235553,8.84272521960997,16.682981119235553,0.9680511182108626,15,0.47535848923448965,False,False,0.04427480916030539,0.5301749632254112,0.6682981119235553,1.771711683039368,3.0144595673486396,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0119,9,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & vix_zscore_20 <= q20 [shock_continuation],f22cond_003,f22cond_010,close_prev_close_ratio,vix_zscore_20,volatility,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),1913,573,3.338568935427574,0.6997012662948013,1.2452635822506726,0.00036576124740972366,0.5446941975953999,17.974119392092135,16.87287541846625,17.974119392092135,0.8996340825927862,15,0.8862380081873671,False,False,0.3322862129144852,0.3773682088746637,0.7974119392092135,0.5560282334824386,2.063094594480801,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0119,9,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & vix_zscore_20 <= q20 [shock_continuation],f22cond_003,f22cond_010,close_prev_close_ratio,vix_zscore_20,volatility,positive,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),624,183,3.4098360655737703,0.13009850442530366,1.1084031901301246,0.00020849119298926868,0.5352564102564102,23.91108440293942,20.412784050794375,23.91108440293942,0.9358974358974359,9,0.5471683109132941,False,False,0.31803278688524594,0.4457984049349377,1.391108440293942,0.7149281062428637,2.8698677383569895,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0119,9,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & vix_zscore_20 <= q20 [shock_continuation],f22cond_003,f22cond_010,close_prev_close_ratio,vix_zscore_20,volatility,positive,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),459,131,3.50381679389313,0.22460526146418558,1.4066213315649665,0.0004893360816213193,0.5773420479302832,9.208149720590264,9.208149720590287,9.208149720590287,0.7843137254901961,10,0.8338337402082575,False,False,0.299236641221374,0.29668933421751675,0.0,0.5277159933768724,1.1236419688157633,False,False,True,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0177,10,shock_continuation,long(롱),1,log_return_1 >= q80 & vix_zscore_20 <= q20 [shock_continuation],f22cond_004,f22cond_010,log_return_1,vix_zscore_20,volatility,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),1913,573,3.338568935427574,0.6997012662948013,1.2452635822506726,0.00036576124740972366,0.5446941975953999,17.974119392092135,16.87287541846625,17.974119392092135,0.8996340825927862,15,0.8862380081873671,False,False,0.3322862129144852,0.3773682088746637,0.7974119392092135,0.5560282334824386,2.063094594480801,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0177,10,shock_continuation,long(롱),1,log_return_1 >= q80 & vix_zscore_20 <= q20 [shock_continuation],f22cond_004,f22cond_010,log_return_1,vix_zscore_20,volatility,positive,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),624,183,3.4098360655737703,0.13009850442530366,1.1084031901301246,0.00020849119298926868,0.5352564102564102,23.91108440293942,20.412784050794375,23.91108440293942,0.9358974358974359,9,0.5471683109132941,False,False,0.31803278688524594,0.4457984049349377,1.391108440293942,0.7149281062428637,2.8698677383569895,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0177,10,shock_continuation,long(롱),1,log_return_1 >= q80 & vix_zscore_20 <= q20 [shock_continuation],f22cond_004,f22cond_010,log_return_1,vix_zscore_20,volatility,positive,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),459,131,3.50381679389313,0.22460526146418558,1.4066213315649665,0.0004893360816213193,0.5773420479302832,9.208149720590264,9.208149720590287,9.208149720590287,0.7843137254901961,10,0.8338337402082575,False,False,0.299236641221374,0.29668933421751675,0.0,0.5277159933768724,1.1236419688157633,False,False,True,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0117,11,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_003,f22cond_009,close_prev_close_ratio,vix_zscore_20,volatility,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),2528,573,4.4118673647469455,0.7600834920509566,1.2050095310008335,0.0003006659383112961,0.5486550632911392,23.05381078032166,17.637168273265925,23.05381078032166,0.9204905063291139,16,0.8480579860883231,False,False,0.1176265270506109,0.39749523449958324,1.3053810780321657,0.5825946341083559,2.403097473690716,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0117,11,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_003,f22cond_009,close_prev_close_ratio,vix_zscore_20,volatility,positive,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),829,183,4.530054644808743,0.29318500191146524,1.1940449871032743,0.0003536610397001993,0.5440289505428226,25.576683979934444,24.540940210057517,25.576683979934444,0.9215922798552473,12,0.7590638242051823,False,False,0.09398907103825138,0.40297750644836283,1.5576683979934445,0.6231378050425292,2.677772780522588,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0117,11,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_003,f22cond_009,close_prev_close_ratio,vix_zscore_20,volatility,positive,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),622,131,4.748091603053435,0.2946472632221835,1.3852510534330882,0.00047370942640222424,0.5659163987138264,10.343807673435846,10.34380767343589,10.34380767343589,0.8006430868167203,12,0.848232355889899,False,False,0.05038167938931295,0.3073744732834559,0.03438076734358901,0.5285848289170696,0.9207217489334274,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0175,12,shock_continuation,long(롱),1,log_return_1 >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_004,f22cond_009,log_return_1,vix_zscore_20,volatility,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),2527,573,4.4101221640488655,0.7580120148959418,1.2044508126962394,0.0002999651819928539,0.5484764542936288,23.05381078032166,17.637168273265925,23.05381078032166,0.9208547685001979,16,0.8478979487832696,False,False,0.11797556719022691,0.3977745936518803,1.3053810780321657,0.5828305688726177,2.403961807746891,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0175,12,shock_continuation,long(롱),1,log_return_1 >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_004,f22cond_009,log_return_1,vix_zscore_20,volatility,positive,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),829,183,4.530054644808743,0.29318500191146524,1.1940449871032743,0.0003536610397001993,0.5440289505428226,25.576683979934444,24.540940210057517,25.576683979934444,0.9215922798552473,12,0.7590638242051823,False,False,0.09398907103825138,0.40297750644836283,1.5576683979934445,0.6231378050425292,2.677772780522588,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0175,12,shock_continuation,long(롱),1,log_return_1 >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_004,f22cond_009,log_return_1,vix_zscore_20,volatility,positive,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),622,131,4.748091603053435,0.2946472632221835,1.3852510534330882,0.00047370942640222424,0.5659163987138264,10.343807673435846,10.34380767343589,10.34380767343589,0.8006430868167203,12,0.848232355889899,False,False,0.05038167938931295,0.3073744732834559,0.03438076734358901,0.5285848289170696,0.9207217489334274,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0001,13,shock_continuation,long(롱),1,return_1_over_atr_14 >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_001,f22cond_009,return_1_over_atr_14,vix_zscore_20,volatility,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),2598,573,4.534031413612565,0.6482011703118566,1.1855785039980693,0.00024950006555498716,0.544264819091609,19.136688259285815,14.256260225286022,19.136688259285815,0.9195535026943803,14,0.8629366176549159,False,False,0.09319371727748696,0.40721074800096535,0.9136688259285816,0.575477598267759,1.9895508894747929,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0001,13,shock_continuation,long(롱),1,return_1_over_atr_14 >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_001,f22cond_009,return_1_over_atr_14,vix_zscore_20,volatility,positive,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),830,183,4.53551912568306,0.11432819177870987,1.0963241176751104,0.00013774480937193962,0.5301204819277109,17.11301486632866,13.466010324702527,17.11301486632866,0.9228915662650602,13,0.766419321095584,False,False,0.09289617486338794,0.4518379411624448,0.7113014866328659,0.6204125103262642,1.876448112984963,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0001,13,shock_continuation,long(롱),1,return_1_over_atr_14 >= q80 & vix_zscore_20 <= q30 [shock_continuation],f22cond_001,f22cond_009,return_1_over_atr_14,vix_zscore_20,volatility,positive,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),626,131,4.778625954198473,0.19938882482675693,1.2678738016069953,0.0003185124997232539,0.5591054313099042,10.018472302001468,10.018472302001491,10.018472302001491,0.8594249201277955,11,0.6466157888389481,False,False,0.04427480916030539,0.3660630991965024,0.0018472302001491415,0.6457641090799814,1.0579492476369383,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0135,14,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & ema20_ema50_spread_zscore_50 >= q70 [shock_continuation],f22cond_003,f22cond_018,close_prev_close_ratio,ema20_ema50_spread_zscore_50,trend_chop,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),1904,573,3.3228621291448515,0.6213207826674304,1.2299427766149678,0.0003263239404765916,0.5577731092436975,16.27392902425816,16.273929024258173,16.273929024258173,0.9044117647058824,13,0.9147328322876611,False,False,0.3354275741710297,0.3850286116925161,0.6273929024258174,0.5453555195881996,1.8932046078775628,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
f22b_0135,14,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & ema20_ema50_spread_zscore_50 >= q70 [shock_continuation],f22cond_003,f22cond_018,close_prev_close_ratio,ema20_ema50_spread_zscore_50,trend_chop,positive,False,validation,Tier A separate(티어 A 분리),Tier A(티어 A),592,183,3.2349726775956285,0.026465732012939433,1.0266933206329576,4.470562840023553e-05,0.5371621621621622,20.078783173213367,17.577078614734766,20.078783173213367,0.9290540540540541,16,0.35152381096615876,False,False,0.35300546448087433,0.4866533396835212,1.0078783173213366,0.8098886093895529,2.657425730875285,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0135,14,shock_continuation,long(롱),1,close_prev_close_ratio >= q80 & ema20_ema50_spread_zscore_50 >= q70 [shock_continuation],f22cond_003,f22cond_018,close_prev_close_ratio,ema20_ema50_spread_zscore_50,trend_chop,positive,False,oos,Tier A separate(티어 A 분리),Tier A(티어 A),442,131,3.3740458015267176,-0.0005563694574898942,0.9991064890644468,-1.2587544287101679e-06,0.5384615384615384,13.391998764737444,12.31081804655293,13.391998764737444,0.9072398190045249,17,0.0023301420999843883,False,False,0.32519083969465645,0.5004467554677766,0.3391998764737444,1.9572093546070435,3.122046826243221,False,False,False,False,read_only_forward_diagnostic(읽기 전용 전진 진단),5e-05
f22b_0193,15,shock_continuation,long(롱),1,log_return_1 >= q80 & ema20_ema50_spread_zscore_50 >= q70 [shock_continuation],f22cond_004,f22cond_018,log_return_1,ema20_ema50_spread_zscore_50,trend_chop,positive,False,train,Tier A separate(티어 A 분리),Tier A(티어 A),1903,573,3.3211169284467714,0.6192493055124155,1.2291761497420124,0.0003254068867642751,0.557540725170783,16.27392902425816,16.273929024258173,16.273929024258173,0.9043615344193379,13,0.9144960978136001,False,False,0.3357766143106457,0.3854119251289938,0.6273929024258174,0.545439446472582,1.894020888338039,False,False,False,False,train_only_rank(학습 전용 순위),5e-05
