bar_time_server,stage56_context_et_event_signal,stage258_source_feature_rank_bucket,stage258_source_feature_gate_short_tight_control,stage267n_abl_price_return_range_score
2024.03.15 18:30:00,0,0,0,0.405939310593
2024.03.15 18:35:00,0,0,0,0.533505797598
2024.03.15 18:40:00,0,0,0,0.311141842945
2024.03.15 18:45:00,0,0,0,0.154700957181
2024.03.15 18:50:00,1,0,2,0.438969862368
2024.03.15 18:55:00,0,0,0,0.367692647771
2024.03.15 19:00:00,0,0,0,0.115190791615
2024.03.15 19:05:00,0,0,0,0.129472011398
2024.03.15 19:15:00,0,0,0,0.321892379273
2024.03.15 19:20:00,0,0,0,0.203141757227
2024.03.15 19:25:00,0,0,0,0.391124389313
2024.03.15 19:30:00,0,0,0,0.158713049012
2024.03.15 19:35:00,0,0,0,0.246684204221
2024.03.15 19:40:00,0,0,0,0.624183406438
2024.03.15 19:45:00,0,0,0,0.296275257266
2024.03.15 19:50:00,0,0,0,0.286511620832
2024.03.15 19:55:00,0,0,0,0.597830029661
2024.03.15 20:00:00,0,0,0,0.130593382473
2024.03.15 20:05:00,0,0,0,0.175984354908
2024.03.15 20:10:00,0,0,0,0.697275965907
2024.03.15 20:15:00,0,0,0,0.294718774597
2024.03.15 20:20:00,0,0,0,0.158103585511
2024.03.15 20:25:00,0,0,0,0.694079683544
2024.03.15 20:30:00,0,0,0,0.501958900851
2024.03.15 20:35:00,0,0,0,0.0980198895209
2024.03.15 20:40:00,0,0,0,0.441931634089
2024.03.15 20:45:00,0,0,0,0.156877791892
2024.03.15 20:50:00,-1,0,0,0.594489391354
2024.03.15 21:00:00,0,0,0,0.307346161538
2024.03.18 16:40:00,1,1,0,0.302903399719
2024.03.18 16:45:00,0,0,0,0.194622947904
2024.03.18 16:50:00,0,1,0,0.290239696356
2024.03.18 16:55:00,0,1,0,0.540726064214
2024.03.18 17:00:00,0,0,0,0.766767807647
2024.03.18 17:05:00,0,0,0,0.44252111737
2024.03.18 17:10:00,0,1,0,0.784633415364
2024.03.18 17:15:00,0,0,0,0.246943115306
2024.03.18 17:20:00,0,0,0,0.119620547933
2024.03.18 17:30:00,0,0,0,0.366509603655
2024.03.18 17:35:00,0,0,0,0.546414446481
2024.03.18 17:45:00,0,0,0,0.153586198112
2024.03.18 17:50:00,0,0,0,0.257934979047
2024.03.18 18:15:00,0,0,0,0.727323768193
2024.03.18 18:30:00,0,0,0,0.111263888159
2024.03.18 18:40:00,0,0,0,0.380336601163
2024.03.18 18:55:00,0,0,0,0.405826505277
2024.03.18 19:00:00,0,0,0,0.366818264025
2024.03.18 19:20:00,0,0,0,0.193128366236
2024.03.18 19:25:00,0,0,0,0.0825779930133
2024.03.18 19:35:00,0,0,0,0.207537331464
2024.03.18 19:40:00,0,0,0,0.21801938806
2024.03.18 19:55:00,0,0,0,0.568474441862
2024.03.18 20:00:00,0,0,0,0.359658138731
2024.03.18 20:05:00,0,0,0,0.257489629569
2024.03.18 20:10:00,1,0,0,0.490660157781
2024.03.18 20:30:00,0,0,0,0.248603244484
2024.03.18 20:35:00,0,0,0,0.322022782863
2024.03.18 20:40:00,0,0,0,0.673078637521
2024.03.18 20:45:00,0,0,0,0.291799763858
2024.03.18 20:50:00,0,0,0,0.253426564852
2024.03.18 20:55:00,0,0,0,0.176028536309
2024.03.18 21:00:00,0,0,0,0.33520471609
2024.03.19 16:40:00,0,0,0,0.962882633132
2024.03.19 16:45:00,0,0,0,0.364424064393
2024.03.19 16:50:00,0,0,0,0.402383897096
2024.03.19 16:55:00,0,0,0,0.229194928919
2024.03.19 17:00:00,0,0,0,0.337149354676
2024.03.19 17:05:00,0,0,0,0.493104754666
2024.03.19 17:10:00,0,0,0,0.180921249966
2024.03.19 17:15:00,0,0,0,0.209777648435
2024.03.19 17:20:00,0,1,0,0.541147440505
2024.03.19 17:25:00,0,0,0,0.113899044299
2024.03.19 17:30:00,1,0,0,0.291932563014
2024.03.19 17:35:00,0,0,0,0.513271753541
2024.03.19 17:40:00,0,0,0,0.579274616756
2024.03.19 17:50:00,0,0,0,0.309293738626
2024.03.19 18:00:00,0,0,0,0.320836275904
2024.03.19 18:05:00,0,0,0,0.320850571115
2024.03.19 18:25:00,0,0,0,0.445496372914
2024.03.19 18:30:00,0,0,0,0.590974519191
2024.03.19 18:35:00,0,0,0,0.53431677633
2024.03.19 18:55:00,0,0,0,0.493852251812
2024.03.19 19:00:00,0,0,0,0.570471669764
2024.03.19 19:10:00,0,0,0,0.194981752984
2024.03.19 19:20:00,0,0,0,0.83527400136
2024.03.19 19:25:00,0,0,0,0.385409644686
2024.03.19 19:35:00,0,0,0,0.446045110242
2024.03.19 19:40:00,0,0,0,0.129262684634
2024.03.19 19:55:00,0,0,0,0.323472440152
2024.03.19 20:05:00,0,0,0,0.469585112225
2024.03.19 20:10:00,0,0,0,0.50883345483
2024.03.19 20:15:00,0,0,0,0.14017248121
2024.03.19 20:20:00,0,0,0,0.180016620317
2024.03.19 20:30:00,0,0,0,0.141258070281
2024.03.19 20:40:00,0,0,0,0.200614365095
2024.03.19 21:00:00,0,0,0,0.265935047123
2024.03.20 16:40:00,0,0,0,0.787029426076
2024.03.20 16:45:00,0,0,0,0.589166656749
2024.03.20 16:50:00,0,0,0,0.170938286452
2024.03.20 17:00:00,0,0,0,0.239632638702
2024.03.20 17:40:00,0,0,0,0.514286531866
2024.03.20 17:45:00,0,0,0,0.174702939825
2024.03.20 19:25:00,0,0,0,0.300026880817
2024.03.20 19:35:00,0,0,0,0.472108433885
2024.03.20 20:20:00,0,0,0,0.265443911218
2024.03.20 20:30:00,0,0,0,0.12204924246
2024.03.20 20:40:00,0,0,0,0.408218153887
2024.03.20 20:45:00,0,0,0,0.148369327161
2024.03.20 20:50:00,0,0,0,0.37343873734
2024.03.20 21:00:00,0,0,0,0.102627704358
2024.03.21 16:45:00,0,0,0,0.434316937847
2024.03.21 16:50:00,-1,0,0,0.91527508989
2024.03.21 17:00:00,0,0,0,0.149387944418
2024.03.21 17:05:00,0,0,0,0.225538760219
2024.03.21 17:15:00,0,0,0,0.449956431005
2024.03.21 17:20:00,0,0,0,0.390280537305
2024.03.21 17:35:00,1,0,0,0.572411586165
2024.03.21 17:45:00,0,0,0,0.432956432284
2024.03.21 18:05:00,0,0,0,0.261101447926
2024.03.21 18:10:00,0,0,0,0.341268691282
2024.03.21 18:15:00,0,0,0,0.468949059046
2024.03.21 18:20:00,0,0,0,0.187454624847
2024.03.21 18:25:00,0,0,0,0.509668727507
2024.03.21 18:40:00,0,0,0,0.347985971344
2024.03.21 19:00:00,0,0,0,0.163905456328
2024.03.21 19:15:00,0,0,0,0.295341484553
2024.03.21 19:20:00,0,0,0,0.0941121450334
2024.03.21 19:30:00,0,0,0,0.233663596132
2024.03.21 19:35:00,0,0,0,0.397963194738
2024.03.21 19:40:00,0,0,0,0.159752620395
2024.03.21 19:45:00,0,0,0,0.462587130713
2024.03.21 19:55:00,0,0,0,0.266433086458
2024.03.21 20:05:00,0,0,0,0.506552222142
2024.03.21 20:10:00,0,0,0,0.286950665087
2024.03.21 20:15:00,0,0,0,0.207980878308
2024.03.21 20:20:00,0,0,0,0.376091341233
2024.03.21 20:25:00,0,0,0,0.186981444696
2024.03.21 20:30:00,0,0,0,0.196955610374
2024.03.21 20:50:00,0,0,0,0.713353370897
2024.03.21 21:00:00,0,0,0,0.108542504037
2024.03.22 16:40:00,0,0,0,0.382757707264
2024.03.22 17:00:00,0,0,0,0.269297772637
2024.03.22 17:05:00,0,0,0,0.671556487461
2024.03.22 17:10:00,0,0,0,0.497945457035
2024.03.22 17:15:00,0,0,0,0.405312172516
2024.03.22 17:20:00,0,0,0,0.38430677503
2024.03.22 17:30:00,0,0,0,0.285596248723
2024.03.22 17:45:00,0,0,0,0.286576002608
2024.03.22 17:55:00,0,0,0,0.31057906048
2024.03.22 18:05:00,0,0,0,0.601463557104
2024.03.22 18:10:00,0,0,0,0.0814904111671
2024.03.22 18:15:00,0,0,0,0.228231944273
2024.03.22 18:25:00,0,0,0,0.219577164871
2024.03.22 18:30:00,0,0,0,0.131261372705
2024.03.22 18:40:00,0,0,0,0.490502287872
2024.03.22 18:45:00,0,0,0,0.121633365037
2024.03.22 19:00:00,0,0,0,0.26061906843
2024.03.22 20:35:00,0,0,0,0.0962784242154
2024.03.22 21:00:00,0,0,0,0.0931829087572
2024.03.25 16:40:00,0,0,0,0.687054484856
2024.03.25 16:55:00,0,0,0,0.453156262941
2024.03.25 17:00:00,0,0,0,0.186813227347
2024.03.25 17:05:00,0,0,0,0.278121607212
2024.03.25 17:15:00,0,0,0,0.417247338739
2024.03.25 17:30:00,0,0,0,0.242930727081
2024.03.25 17:35:00,0,0,0,0.333354441961
2024.03.25 17:40:00,0,0,0,0.287941190186
2024.03.25 17:50:00,0,0,0,0.339226265699
2024.03.25 18:00:00,0,0,0,0.336256876734
2024.03.25 18:15:00,0,0,0,0.113509281313
2024.03.25 18:25:00,0,0,0,0.297604140167
2024.03.25 18:40:00,0,0,0,0.36846596554
2024.03.25 18:55:00,0,0,0,0.224190688476
2024.03.25 19:30:00,0,0,0,0.216427301655
2024.03.25 19:35:00,0,0,0,0.285642297635
2024.03.25 19:50:00,0,0,0,0.0647380013091
2024.03.25 20:00:00,0,0,0,0.293162755958
2024.03.25 20:05:00,0,0,0,0.152375981388
2024.03.25 20:20:00,0,0,0,0.143348577871
2024.03.25 20:25:00,0,0,0,0.144673269882
2024.03.25 20:30:00,0,0,0,0.134049649086
2024.03.25 21:00:00,0,0,0,0.171947462883
2024.03.26 17:00:00,0,0,0,0.502566216767
2024.03.26 17:05:00,0,0,0,0.495805182782
2024.03.26 17:10:00,0,0,0,0.390665333671
2024.03.26 17:15:00,0,0,0,0.176941758496
2024.03.26 17:35:00,0,0,0,0.204653195683
2024.03.26 17:40:00,0,0,0,0.249871544507
2024.03.26 18:25:00,0,0,0,0.205528766515
2024.03.26 19:00:00,0,0,0,0.119172763191
2024.03.26 19:25:00,0,0,0,0.386306797351
2024.03.26 19:50:00,0,0,0,0.124187984253
2024.03.26 19:55:00,0,0,0,0.33542004001
2024.03.26 20:00:00,0,0,0,0.1440047628
2024.03.26 20:05:00,0,0,0,0.127350133977
2024.03.26 20:15:00,0,0,0,0.117942656845
2024.03.26 20:20:00,0,0,0,0.225635177901
2024.03.26 20:25:00,0,0,0,0.0875428424342
2024.03.26 21:00:00,0,0,0,0.221131001831
2024.03.27 16:45:00,0,0,0,0.297978608554
2024.03.27 16:50:00,0,0,0,0.491904707313
2024.03.27 16:55:00,0,2,0,0.992773688416
2024.03.27 17:00:00,0,2,0,0.423232617789
2024.03.27 17:05:00,0,2,0,0.98276015134
2024.03.27 17:30:00,0,0,0,0.17808859396
2024.03.27 17:40:00,0,0,0,0.218909002756
2024.03.27 17:45:00,0,0,0,0.360696088223
2024.03.27 17:50:00,0,0,0,0.352766015683
2024.03.27 17:55:00,0,0,0,0.388687914657
2024.03.27 18:00:00,0,0,0,0.130811727435
2024.03.27 18:10:00,0,0,0,0.253841061746
2024.03.27 18:15:00,0,0,0,0.144020234225
2024.03.27 18:20:00,0,0,0,0.139528812154
2024.03.27 18:25:00,0,0,0,0.202753768051
2024.03.27 18:35:00,0,0,0,0.134816488516
2024.03.27 18:45:00,0,0,0,0.319529519944
2024.03.27 18:50:00,0,0,0,0.277407819232
2024.03.27 18:55:00,0,0,0,0.249260404685
2024.03.27 19:00:00,0,0,0,0.37593003709
2024.03.27 19:05:00,0,0,0,0.524969989994
2024.03.27 19:25:00,0,0,0,0.406447010251
2024.03.27 19:30:00,0,0,0,0.0894278161642
2024.03.27 19:35:00,0,0,0,0.202477745425
2024.03.27 20:10:00,0,0,0,0.510477479999
2024.03.27 20:15:00,0,0,0,0.200191216813
2024.03.27 21:00:00,0,0,0,0.14800779651
2024.03.28 16:45:00,0,0,0,0.442701556352
2024.03.28 16:50:00,0,0,0,0.379869189507
2024.03.28 17:00:00,0,0,0,0.497529461142
2024.03.28 17:05:00,0,0,0,0.527833851113
2024.03.28 17:10:00,0,0,0,0.782455743618
2024.03.28 17:20:00,0,0,0,0.245062760066
2024.03.28 17:25:00,0,0,0,0.356619065465
2024.03.28 17:30:00,0,0,0,0.158565659518
2024.03.28 17:40:00,0,0,0,0.22512212477
2024.03.28 17:50:00,0,0,0,0.280076405545
2024.03.28 17:55:00,0,0,0,0.229410288102
2024.03.28 18:30:00,0,0,0,0.0827585225156
2024.03.28 19:10:00,0,0,0,0.590329066395
2024.03.28 19:15:00,0,0,0,0.0634894541214
2024.03.28 19:30:00,0,0,0,0.516779933921
2024.03.28 19:45:00,0,0,0,0.0655283418537
2024.03.28 19:50:00,0,0,0,0.0845779609973
2024.03.28 19:55:00,0,0,0,0.261481714009
2024.03.28 20:00:00,0,0,0,0.0998539110893
2024.03.28 20:20:00,0,0,0,0.156807898899
2024.03.28 20:25:00,0,0,0,0.12412195673
2024.03.28 20:30:00,0,0,0,0.101751562099
2024.03.28 20:35:00,0,0,0,0.107042319553
2024.03.28 21:00:00,0,0,0,0.109174135088
2024.04.01 16:50:00,0,1,0,0.199058081118
2024.04.01 16:55:00,0,1,0,0.159552841423
2024.04.01 17:00:00,0,0,0,0.302619512888
2024.04.01 17:05:00,-1,1,0,0.922068911909
2024.04.01 17:10:00,0,0,0,0.599353650551
2024.04.01 17:15:00,0,0,0,0.183609926008
2024.04.01 17:20:00,0,2,0,1
2024.04.01 17:35:00,0,0,0,0.239294536226
2024.04.01 17:40:00,0,1,0,0.862912314227
2024.04.01 17:45:00,0,1,0,0.374362287885
2024.04.01 17:55:00,-1,1,1,0.438048744154
2024.04.01 18:00:00,0,1,0,0.202844807102
2024.04.01 18:20:00,0,0,0,0.430758637104
2024.04.01 18:25:00,0,1,0,0.406501790711
2024.04.01 18:30:00,0,0,0,0.459666215827
2024.04.01 18:55:00,0,0,0,0.813682522694
2024.04.01 19:00:00,0,0,0,0.145980210817
2024.04.01 19:05:00,0,0,0,0.694208442258
2024.04.01 19:10:00,0,0,0,0.429287904404
2024.04.01 19:15:00,0,0,0,0.150770763176
2024.04.01 19:20:00,0,0,0,0.111750340671
2024.04.01 19:35:00,0,0,0,0.182603712045
2024.04.01 19:40:00,0,0,0,0.144238732992
2024.04.01 20:05:00,0,0,0,0.120221915755
2024.04.01 20:35:00,0,0,0,0.202130152563
2024.04.01 20:55:00,0,0,0,0.24094439574
2024.04.01 21:00:00,0,0,0,0.276641054387
2024.04.01 21:05:00,0,0,0,0.141082329699
2024.04.01 21:30:00,0,0,0,0.226700165308
2024.04.01 21:40:00,0,0,0,0.123537217674
2024.04.01 21:55:00,0,0,0,0.0868984572426
2024.04.01 22:00:00,0,0,0,0.267377517725
2024.04.02 16:40:00,-1,3,0,0.607011453459
2024.04.02 16:45:00,0,3,0,0.216940493789
2024.04.02 16:50:00,0,3,0,0.212658423521
2024.04.02 16:55:00,0,3,0,0.272911595685
2024.04.02 17:00:00,0,3,0,0.411427827556
2024.04.02 17:05:00,0,1,0,0.864240605892
2024.04.02 17:10:00,0,1,0,0.734767205147
2024.04.02 17:15:00,0,1,0,0.60867325394
2024.04.02 17:20:00,0,1,0,0.209515269601
2024.04.02 17:25:00,0,0,0,0.832031773916
2024.04.02 17:30:00,0,0,0,0.168591675002
2024.04.02 17:35:00,0,0,0,0.163824343135
2024.04.02 17:40:00,0,0,0,0.242334914222
2024.04.02 17:45:00,0,0,0,0.251478017986
2024.04.02 17:50:00,0,0,0,0.50286756703
2024.04.02 17:55:00,0,0,0,0.0962562812781
2024.04.02 18:00:00,0,0,0,0.19266493636
2024.04.02 18:05:00,0,0,0,0.129265676335
2024.04.02 18:10:00,0,0,0,0.480000276509
2024.04.02 18:15:00,0,0,0,0.537654929545
2024.04.02 18:20:00,0,0,0,0.299647337344
2024.04.02 18:25:00,0,0,0,0.0833743188925
2024.04.02 18:30:00,0,0,0,0.0604624668367
2024.04.02 18:35:00,0,0,0,0.111392756438
2024.04.02 18:40:00,0,0,0,0.143120215298
2024.04.02 18:45:00,0,0,0,0.246583157857
2024.04.02 18:50:00,0,0,0,0.169306648066
2024.04.02 18:55:00,0,0,0,0.477393151374
2024.04.02 19:00:00,0,0,0,0.106007143445
2024.04.02 19:05:00,0,0,0,0.384735814783
2024.04.02 19:10:00,0,0,0,0.211179705373
2024.04.02 19:15:00,0,0,0,0.113078395852
2024.04.02 19:20:00,0,0,0,0.126160334256
2024.04.02 19:25:00,-1,0,1,0.24657540138
2024.04.02 19:30:00,0,0,0,0.350096668749
2024.04.02 19:35:00,0,0,0,0.182703162038
2024.04.02 19:40:00,0,0,0,0.0726039731495
2024.04.02 19:45:00,0,0,0,0.0940065556161
2024.04.02 19:50:00,0,0,0,0.525147694008
2024.04.02 19:55:00,0,0,0,0.0952478736209
2024.04.02 20:05:00,0,0,0,0.155344880061
2024.04.02 20:10:00,0,0,0,0.164330719773
2024.04.02 20:20:00,0,0,0,0.207782106128
2024.04.02 20:35:00,0,0,0,0.248767006722
2024.04.02 20:45:00,0,0,0,0.159376970396
2024.04.02 20:50:00,0,0,0,0.413984599113
2024.04.02 20:55:00,0,0,0,0.387293112776
2024.04.02 21:00:00,0,0,0,0.251503672902
2024.04.02 21:05:00,0,0,0,0.134846506725
2024.04.02 21:10:00,0,0,0,0.286396899777
2024.04.02 21:15:00,0,0,0,0.250207615891
2024.04.02 21:20:00,0,0,0,0.189594385187
2024.04.02 21:25:00,0,0,0,0.257554454475
2024.04.02 21:35:00,0,0,0,0.152919800636
2024.04.02 21:45:00,0,0,0,0.439751709102
2024.04.02 21:50:00,0,0,0,0.497048052835
2024.04.02 21:55:00,0,0,0,0.31713513108
2024.04.02 22:00:00,0,0,0,0.177258891774
2024.04.03 16:40:00,0,0,0,0.200789111954
2024.04.03 16:45:00,0,0,0,0.438960172285
2024.04.03 16:50:00,0,0,0,0.371066309975
2024.04.03 16:55:00,0,0,0,0.424254680173
2024.04.03 17:00:00,0,0,0,0.365723051355
2024.04.03 17:05:00,0,0,0,1
2024.04.03 17:10:00,0,1,0,0.554355899682
2024.04.03 17:15:00,1,0,0,0.773624265162
2024.04.03 17:20:00,0,0,0,0.366926179694
2024.04.03 17:30:00,0,1,0,0.215092300829
2024.04.03 17:35:00,0,0,0,0.180723216481
2024.04.03 17:50:00,0,0,0,0.205367133798
2024.04.03 17:55:00,0,0,0,0.112435608489
2024.04.03 18:05:00,0,0,0,0.146434794039
2024.04.03 18:10:00,0,0,0,0.115068962484
2024.04.03 18:15:00,0,0,0,0.187782442442
2024.04.03 18:40:00,0,0,0,0.138299578154
2024.04.03 18:50:00,0,0,0,0.326472530503
2024.04.03 18:55:00,0,0,0,0.688408197985
2024.04.03 19:00:00,0,0,0,0.162921539707
2024.04.03 19:05:00,0,0,0,0.535614614341
2024.04.03 19:10:00,0,0,0,0.222621738243
2024.04.03 19:15:00,0,0,0,0.293004033651
2024.04.03 19:20:00,0,0,0,0.542640786213
2024.04.03 19:25:00,0,0,0,0.249100191109
2024.04.03 19:30:00,0,0,0,0.169099191982
2024.04.03 19:35:00,0,0,0,0.176531280205
2024.04.03 19:40:00,0,0,0,1
2024.04.03 19:45:00,0,0,0,0.922257190901
2024.04.03 19:50:00,0,0,0,0.0760223452439
2024.04.03 19:55:00,0,0,0,0.260883842147
2024.04.03 20:00:00,0,0,0,0.29288490891
2024.04.03 20:05:00,0,0,0,0.143979873125
2024.04.03 20:15:00,0,0,0,0.0910904128391
2024.04.03 20:20:00,0,0,0,0.0942795394964
2024.04.03 20:35:00,0,0,0,0.136363968983
2024.04.03 20:40:00,0,0,0,0.257480240313
2024.04.03 20:45:00,0,0,0,0.184778668326
2024.04.03 20:55:00,0,0,0,0.0809075546556
2024.04.03 21:00:00,0,0,0,0.148595145086
2024.04.03 21:05:00,0,0,0,0.044713127961
2024.04.03 21:35:00,0,0,0,0.174771040255
2024.04.03 21:50:00,0,0,0,0.463861666158
2024.04.03 22:00:00,0,0,0,0.251942899154
2024.04.04 16:40:00,0,0,0,0.666381012078
2024.04.04 16:45:00,0,1,0,0.159413529811
2024.04.04 16:50:00,0,1,0,0.25406549288
2024.04.04 16:55:00,-1,2,0,0.660027400365
2024.04.04 17:00:00,0,2,0,0.147560958623
2024.04.04 17:15:00,0,0,0,0.307696899355
2024.04.04 17:20:00,0,0,0,0.288531440428
2024.04.04 17:25:00,0,0,0,0.496090574263
2024.04.04 17:30:00,0,0,0,0.423018519786
2024.04.04 17:35:00,0,0,0,0.569955837334
2024.04.04 18:10:00,0,0,0,0.108403517506
2024.04.04 18:20:00,0,0,0,0.134926758004
2024.04.04 18:30:00,0,0,0,0.362598682952
2024.04.04 18:45:00,0,0,0,0.281872430523
2024.04.04 19:05:00,0,0,0,0.321874136667
2024.04.04 19:10:00,0,0,0,0.398925385762
2024.04.04 19:15:00,0,0,0,0.409834042931
2024.04.04 19:55:00,0,0,0,0.230957316843
2024.04.04 20:05:00,0,0,0,0.487326105468
2024.04.04 20:10:00,0,0,0,0.223066308602
2024.04.04 20:45:00,0,0,0,0.590490696226
2024.04.04 20:50:00,0,0,0,0.379863905628
2024.04.04 21:00:00,0,0,0,0.578147898608
2024.04.04 21:05:00,0,0,0,0.43392001865
2024.04.04 21:10:00,0,2,0,0.766662153875
2024.04.04 21:15:00,0,3,0,0.896232254062
2024.04.04 21:20:00,0,3,0,0.783026014117
2024.04.04 21:25:00,0,3,0,0.556130960447
2024.04.04 21:30:00,0,3,0,1
2024.04.04 21:35:00,0,3,0,1
2024.04.04 21:40:00,0,3,0,0.958733620584
2024.04.04 21:45:00,0,3,0,0.974923255838
2024.04.04 21:50:00,-1,3,0,0.814855942215
2024.04.04 21:55:00,0,3,0,0.511757724431
2024.04.04 22:00:00,0,3,0,0.564490386259
2024.04.05 16:40:00,0,0,0,0.636028427493
2024.04.05 16:45:00,0,0,0,1
2024.04.05 16:50:00,0,0,0,0.48616808247
2024.04.05 16:55:00,0,0,0,0.81823615674
2024.04.05 17:00:00,0,1,0,0.475599609985
2024.04.05 17:05:00,0,2,0,0.231340308199
2024.04.05 17:10:00,0,1,0,0.38856926612
2024.04.05 17:15:00,1,2,0,0.719592030735
2024.04.05 17:20:00,0,2,0,0.480183628688
2024.04.05 17:25:00,0,2,0,0.253842858077
2024.04.05 17:30:00,0,1,0,0.741469009759
2024.04.05 17:35:00,0,2,0,0.407934472641
2024.04.05 17:40:00,0,1,0,0.225902450511
2024.04.05 17:45:00,0,1,0,0.383306786997
2024.04.05 17:50:00,0,1,0,0.718900347775
2024.04.05 17:55:00,0,1,0,0.306048274221
2024.04.05 18:00:00,0,1,0,0.53572366398
2024.04.05 18:05:00,0,1,0,0.454860504555
2024.04.05 18:10:00,0,1,0,0.33425517902
2024.04.05 18:15:00,0,1,0,0.523415219126
2024.04.05 18:20:00,0,1,0,0.386096822566
2024.04.05 18:25:00,0,1,0,0.157616643927
2024.04.05 18:30:00,0,2,0,0.352578835009
2024.04.05 18:35:00,0,1,0,0.278674111133
2024.04.05 18:40:00,0,2,0,0.704185804408
2024.04.05 18:45:00,0,2,0,0.52245021181
2024.04.05 18:50:00,0,1,0,0.20619651636
2024.04.05 19:00:00,0,1,0,0.247019290878
2024.04.05 19:05:00,0,0,0,0.160887189729
2024.04.05 19:10:00,0,0,0,0.162013140467
2024.04.05 19:15:00,0,0,0,0.186198043695
2024.04.05 19:20:00,0,0,0,0.182132530112
2024.04.05 19:25:00,0,0,0,0.204555219059
2024.04.05 19:30:00,0,0,0,0.501597339857
2024.04.05 19:35:00,0,0,0,0.20190156557
2024.04.05 19:40:00,0,0,0,0.41740606592
2024.04.05 19:45:00,0,0,0,0.364447041362
2024.04.05 19:50:00,0,0,0,0.229130808601
2024.04.05 19:55:00,0,0,0,0.321235732193
2024.04.05 20:00:00,0,1,0,0.756040880122
2024.04.05 20:05:00,0,0,0,0.522513420544
2024.04.05 20:10:00,0,0,0,0.686882001378
2024.04.05 20:15:00,0,1,0,0.400913329005
2024.04.05 20:20:00,0,0,0,0.220113674198
2024.04.05 20:25:00,0,0,0,0.343206721239
2024.04.05 20:30:00,0,0,0,0.0934088960271
2024.04.05 20:45:00,0,0,0,0.368576255516
2024.04.05 20:50:00,-1,0,1,0.317564037418
2024.04.05 20:55:00,0,1,0,0.585913626297
2024.04.05 21:00:00,0,1,0,0.679084807775
2024.04.05 21:05:00,0,2,0,0.436673206261
2024.04.05 21:10:00,0,1,0,0.959810833203
2024.04.05 21:15:00,0,0,0,0.301081718787
2024.04.05 21:20:00,0,0,0,0.114435407742
2024.04.05 21:30:00,0,1,0,0.529926232293
2024.04.05 21:40:00,0,0,0,0.451623129561
2024.04.05 21:45:00,0,0,0,0.414379900843
2024.04.05 21:50:00,-1,0,0,0.633044601453
2024.04.05 21:55:00,0,0,0,0.179396893371
2024.04.05 22:00:00,0,0,0,0.329776344651
2024.04.08 16:40:00,-1,2,0,0.973178943209
2024.04.08 16:45:00,0,1,0,0.949390882855
2024.04.08 16:50:00,0,0,0,0.26702304874
2024.04.08 16:55:00,0,0,0,0.321190812789
2024.04.08 17:00:00,0,0,0,0.194976268538
2024.04.08 17:05:00,0,0,0,0.2307694688
2024.04.08 17:10:00,0,0,0,0.279814599335
2024.04.08 17:15:00,0,0,0,0.261370387474
2024.04.08 17:20:00,0,0,0,0.270964201799
2024.04.08 17:25:00,1,0,0,0.504719222857
2024.04.08 17:30:00,0,0,0,0.449115884405
2024.04.08 17:35:00,0,0,0,0.499977948226
2024.04.08 17:40:00,0,0,0,0.162895684381
2024.04.08 17:55:00,0,0,0,0.22454292236
2024.04.08 18:05:00,0,0,0,0.571101767668
2024.04.08 18:10:00,0,0,0,0.11520640137
2024.04.08 18:15:00,0,0,0,0.141677170327
2024.04.08 18:25:00,0,0,0,0.269921258153
2024.04.08 18:30:00,0,0,0,0.553796954777
2024.04.08 18:35:00,0,0,0,0.31227694914
2024.04.08 18:40:00,0,0,0,0.488186522266
2024.04.08 18:50:00,0,0,0,0.416679670754
2024.04.08 18:55:00,0,0,0,0.133295890434
2024.04.08 19:00:00,0,0,0,0.155539245658
2024.04.08 19:05:00,0,0,0,0.364951281538
2024.04.08 19:10:00,0,0,0,0.141696185457
2024.04.08 19:15:00,0,0,0,0.384207060314
2024.04.08 19:20:00,0,0,0,0.327008037578
2024.04.08 19:25:00,0,0,0,0.642565652843
2024.04.08 19:30:00,0,0,0,0.670291005988
2024.04.08 19:35:00,0,0,0,0.538992990362
2024.04.08 19:40:00,0,0,0,0.141819310354
2024.04.08 19:45:00,0,0,0,0.403586646415
2024.04.08 20:00:00,0,0,0,0.360091850751
2024.04.08 20:15:00,0,0,0,0.208083962782
2024.04.08 20:20:00,0,0,0,0.1152028165
2024.04.08 20:40:00,0,0,0,0.226566832043
2024.04.08 20:50:00,0,0,0,0.210978212278
2024.04.08 20:55:00,0,0,0,0.208833623636
2024.04.08 21:05:00,0,0,0,0.209477951235
2024.04.08 21:10:00,0,0,0,0.377242915559
2024.04.08 21:25:00,0,0,0,0.469332832273
2024.04.08 21:30:00,0,0,0,0.363504095036
2024.04.08 21:45:00,0,0,0,0.0659790074879
2024.04.08 21:50:00,0,0,0,0.267292649089
2024.04.08 22:00:00,0,0,0,0.459073324606
2024.04.09 16:40:00,-1,0,0,0.917776002513
2024.04.09 16:45:00,0,2,0,0.359071228089
2024.04.09 16:50:00,0,1,0,0.825280862718
2024.04.09 16:55:00,0,2,0,0.19243078712
2024.04.09 17:00:00,0,2,0,0.278742026608
2024.04.09 17:05:00,0,0,0,0.365941682033
2024.04.09 17:10:00,0,0,0,0.37896210753
2024.04.09 17:20:00,0,0,0,0.271006666499
2024.04.09 17:25:00,0,0,0,0.149187333162
2024.04.09 17:30:00,0,2,0,1
