variant_id,view,split,bucket_type,bucket,bucket_trade_count,bucket_trade_share,utility_sum,utility_mean,utility_min
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_mid,21,0.010179,-0.08951112,-0.00426243,-0.01610342
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_mid,6,0.002908,0.01066785,0.00177798,-0.00326039
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_mid,6,0.002908,-0.02629746,-0.00438291,-0.01128146
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_mid,65,0.031508,-0.12873171,-0.00198049,-0.01122056
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_mid,34,0.016481,0.00735376,0.00021629,-0.01203888
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_mid,43,0.020843,-0.15553393,-0.00361707,-0.01053416
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_mid,79,0.038294,-0.14334109,-0.00181444,-0.01037811
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_mid,19,0.00921,-0.06186298,-0.00325595,-0.01268989
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_mid,36,0.01745,-0.13628286,-0.00378564,-0.02186239
v03_downside_ambiguity_stress,tier_a_separate,oos,source_tier,Tier A,1893,1.0,-3.64453888,-0.00192527,-0.02670685
v03_downside_ambiguity_stress,tier_a_separate,oos,cost_bucket,cost_high,150,0.079239,-0.5398485,-0.00359899,-0.02670685
v03_downside_ambiguity_stress,tier_a_separate,oos,cost_bucket,cost_low,1288,0.680401,-1.82429713,-0.00141638,-0.02509261
v03_downside_ambiguity_stress,tier_a_separate,oos,cost_bucket,cost_mid,455,0.240359,-1.28039325,-0.00281405,-0.02496595
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_high|session_mid,29,0.01532,-0.22999777,-0.00793096,-0.02474311
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_mid,9,0.004754,-0.01642474,-0.00182497,-0.02148241
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_low|trend_high|session_mid,11,0.005811,-0.03745056,-0.0034046,-0.00848029
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_low|trend_low|session_mid,5,0.002641,-0.00346731,-0.00069346,-0.00410952
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_low|trend_mid|session_mid,3,0.001585,-0.01936991,-0.00645664,-0.01048208
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_mid,46,0.0243,-0.2724279,-0.00592235,-0.02379283
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_low|session_mid,6,0.00317,-0.03385961,-0.00564327,-0.008151
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_high|cost_mid|trend_mid|session_mid,14,0.007396,-0.05629967,-0.0040214,-0.01815099
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_high|session_first_30m,11,0.005811,0.01513922,0.00137629,-0.0041634
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_high|session_mid,19,0.010037,-0.07131663,-0.00375351,-0.02670685
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_low|session_first_30m,8,0.004226,-0.04317965,-0.00539746,-0.01393527
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_low|session_mid,10,0.005283,-0.02723888,-0.00272389,-0.00700124
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_mid|session_first_30m,6,0.00317,-0.01943184,-0.00323864,-0.01051105
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_high|trend_mid|session_mid,19,0.010037,-0.02801358,-0.0014744,-0.00922654
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_high|session_first_30m,1,0.000528,0.00055706,0.00055706,0.00055706
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_high|session_mid,281,0.148442,-0.37642422,-0.00133959,-0.02509261
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_low|session_first_30m,3,0.001585,0.0020865,0.0006955,-0.00207684
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_low|session_mid,488,0.257792,-0.63065488,-0.00129233,-0.0185433
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_low|trend_mid|session_mid,344,0.181722,-0.4284656,-0.00124554,-0.01194139
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_first_30m,7,0.003698,0.00878257,0.00125465,-0.00140823
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_high|session_mid,103,0.054411,-0.22554266,-0.00218973,-0.01424949
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_first_30m,3,0.001585,0.00659667,0.00219889,0.00135458
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_low|session_mid,53,0.027998,-0.06653006,-0.00125528,-0.00770105
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,3,0.001585,0.00405208,0.00135069,0.00075182
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_low|cost_mid|trend_mid|session_mid,77,0.040676,-0.14716596,-0.00191125,-0.01125892
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_high|session_mid,27,0.014263,-0.09684524,-0.00358686,-0.01212944
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_low|session_mid,3,0.001585,0.00439008,0.00146336,-0.00201349
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,1,0.000528,-0.00206995,-0.00206995,-0.00206995
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_high|trend_mid|session_mid,8,0.004226,-0.02485951,-0.00310744,-0.00664606
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_high|session_mid,61,0.032224,-0.17030057,-0.00279181,-0.02098351
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_low|session_mid,48,0.025357,-0.10108427,-0.00210592,-0.01311869
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_low|trend_mid|session_mid,43,0.022715,-0.05972336,-0.00138892,-0.00843746
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_high|session_mid,87,0.045959,-0.39455376,-0.0045351,-0.02249031
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_low|session_mid,14,0.007396,0.01525637,0.00108974,-0.00652203
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_a_separate,oos,regime_key,vol_mid|cost_mid|trend_mid|session_mid,42,0.022187,-0.11870133,-0.00282622,-0.02496595
v03_downside_ambiguity_stress,tier_b_separate,train,source_tier,Tier B,2344,1.0,-3.98764723,-0.00170121,-0.03208569
v03_downside_ambiguity_stress,tier_b_separate,train,cost_bucket,cost_high,90,0.038396,-0.14968048,-0.00166312,-0.01827436
v03_downside_ambiguity_stress,tier_b_separate,train,cost_bucket,cost_low,1935,0.825512,-3.33966633,-0.00172593,-0.03208569
v03_downside_ambiguity_stress,tier_b_separate,train,cost_bucket,cost_mid,319,0.136092,-0.49830042,-0.00156207,-0.01459114
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_high|trend_high|session_mid,3,0.00128,-0.01357692,-0.00452564,-0.00713727
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_high|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_low|trend_high|session_mid,8,0.003413,-0.01157995,-0.00144749,-0.00560862
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_low|trend_low|session_mid,1,0.000427,-0.00517658,-0.00517658,-0.00517658
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_low|trend_mid|session_mid,1,0.000427,-0.00315607,-0.00315607,-0.00315607
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_high|session_mid,10,0.004266,-0.0137709,-0.00137709,-0.00654041
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_high|cost_mid|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_high|trend_high|session_first_30m,15,0.006399,0.00626139,0.00041743,-0.014683
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_high|trend_high|session_mid,10,0.004266,-0.02821216,-0.00282122,-0.01312429
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_high|trend_low|session_first_30m,12,0.005119,-0.01640359,-0.00136697,-0.01020753
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_high|trend_low|session_mid,3,0.00128,-0.01018085,-0.00339362,-0.01231187
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_high|trend_mid|session_first_30m,21,0.008959,-0.05305779,-0.00252656,-0.01827436
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_high|trend_mid|session_mid,17,0.007253,-0.03683702,-0.00216688,-0.00867992
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_low|trend_high|session_first_30m,5,0.002133,-0.01357212,-0.00271442,-0.00438251
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_low|trend_high|session_mid,599,0.255546,-0.8206416,-0.00137002,-0.02491629
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_low|trend_low|session_first_30m,3,0.00128,-0.01711929,-0.00570643,-0.01805936
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_low|trend_low|session_mid,529,0.225683,-0.95457264,-0.00180449,-0.01931923
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_low|trend_mid|session_first_30m,4,0.001706,0.00098001,0.000245,-0.00159832
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_low|trend_mid|session_mid,619,0.264078,-1.1543591,-0.00186488,-0.03208569
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_high|session_first_30m,12,0.005119,-0.02030348,-0.00169196,-0.00433847
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_high|session_mid,60,0.025597,-0.15616227,-0.0026027,-0.01013878
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_low|session_first_30m,6,0.00256,-0.01056503,-0.00176084,-0.00592845
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_low|session_mid,49,0.020904,-0.04068958,-0.0008304,-0.01459114
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,17,0.007253,-0.01556175,-0.0009154,-0.01319465
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_low|cost_mid|trend_mid|session_mid,99,0.042235,-0.14016474,-0.00141581,-0.00887097
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_high|session_mid,6,0.00256,-0.00229105,-0.00038184,-0.00476962
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_low|session_first_30m,1,0.000427,-0.00874512,-0.00874512,-0.00874512
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,2,0.000853,0.01336263,0.00668132,0.00549933
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_high|session_mid,93,0.039676,-0.16918805,-0.00181923,-0.01771473
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_low|session_mid,32,0.013652,-0.07693526,-0.00240423,-0.00960302
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_low|trend_mid|session_mid,41,0.017491,-0.11434568,-0.00278892,-0.01009167
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_high|session_mid,30,0.012799,-0.08610126,-0.00287004,-0.00897971
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_low|session_mid,16,0.006826,-0.01730979,-0.00108186,-0.00954987
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,train,regime_key,vol_mid|cost_mid|trend_mid|session_mid,20,0.008532,0.00232837,0.00011642,-0.00616717
v03_downside_ambiguity_stress,tier_b_separate,validation,source_tier,Tier B,981,1.0,-1.53261991,-0.0015623,-0.02234048
v03_downside_ambiguity_stress,tier_b_separate,validation,cost_bucket,cost_high,1,0.001019,-0.01096376,-0.01096376,-0.01096376
v03_downside_ambiguity_stress,tier_b_separate,validation,cost_bucket,cost_low,910,0.927625,-1.35395065,-0.00148786,-0.02234048
v03_downside_ambiguity_stress,tier_b_separate,validation,cost_bucket,cost_mid,70,0.071356,-0.16770551,-0.00239579,-0.01439602
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_high|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_low|trend_high|session_mid,1,0.001019,0.00342228,0.00342228,0.00342228
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_mid|trend_high|session_mid,1,0.001019,-0.00393563,-0.00393563,-0.00393563
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_mid|trend_low|session_mid,2,0.002039,-0.0017963,-0.00089815,-0.00198195
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_high|cost_mid|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_high|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_low|session_mid,1,0.001019,-0.01096376,-0.01096376,-0.01096376
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_high|session_mid,213,0.217125,-0.30972292,-0.0014541,-0.02089493
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_low|session_first_30m,1,0.001019,-0.00041427,-0.00041427,-0.00041427
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_low|session_mid,386,0.393476,-0.63929958,-0.00165622,-0.0153727
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_mid|session_first_30m,2,0.002039,0.00099445,0.00049722,5.958e-05
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_low|trend_mid|session_mid,258,0.262997,-0.3187145,-0.00123533,-0.02234048
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_high|session_mid,30,0.030581,-0.06102341,-0.00203411,-0.01439602
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_low|session_mid,14,0.014271,-0.04399812,-0.00314272,-0.01156212
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_mid|session_first_30m,2,0.002039,0.00327411,0.00163705,0.0005908
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_low|cost_mid|trend_mid|session_mid,11,0.011213,-0.04504528,-0.00409503,-0.01092072
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_high|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_high|session_mid,18,0.018349,-0.04510181,-0.00250566,-0.00983767
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_low|session_mid,20,0.020387,-0.008803,-0.00044015,-0.00359668
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_low|trend_mid|session_mid,11,0.011213,-0.0363113,-0.00330103,-0.0106079
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_high|session_mid,6,0.006116,-0.01001243,-0.00166874,-0.00739546
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_low|session_mid,2,0.002039,-0.01010096,-0.00505048,-0.01109206
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,validation,regime_key,vol_mid|cost_mid|trend_mid|session_mid,2,0.002039,0.00493253,0.00246627,-0.00069552
v03_downside_ambiguity_stress,tier_b_separate,oos,source_tier,Tier B,433,1.0,-0.54025024,-0.00124769,-0.01356949
v03_downside_ambiguity_stress,tier_b_separate,oos,cost_bucket,cost_high,12,0.027714,-0.02556801,-0.00213067,-0.00865017
v03_downside_ambiguity_stress,tier_b_separate,oos,cost_bucket,cost_low,359,0.829099,-0.43485355,-0.00121129,-0.01352105
v03_downside_ambiguity_stress,tier_b_separate,oos,cost_bucket,cost_mid,62,0.143187,-0.07982868,-0.00128756,-0.01356949
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_high|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_low|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_low|session_mid,1,0.002309,-0.00744438,-0.00744438,-0.00744438
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_high|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_high|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_low|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_low|trend_mid|session_mid,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_first_30m,0,0.0,0.0,,
v03_downside_ambiguity_stress,tier_b_separate,oos,regime_key,vol_high|cost_mid|trend_high|session_mid,3,0.006928,-0.01307195,-0.00435732,-0.01356949
