bar_time_server,stage56_context_et_event_signal,stage264_source_feature_rank_bucket,stage264_source_feature_gate_lowrank_control,stage267_adx_atr_soft_score
2024.07.19 20:35:00,0,0,0,0.673904673258
2024.07.19 20:40:00,0,0,0,0.718388112386
2024.07.19 21:00:00,0,0,0,0.914734141032
2024.07.19 21:05:00,0,0,0,0.747623443604
2024.07.19 21:10:00,0,1,0,0.578700510661
2024.07.19 21:15:00,0,0,0,0.439402008057
2024.07.19 21:20:00,0,0,0,0.285206349691
2024.07.19 21:25:00,0,0,0,0.229639180501
2024.07.19 21:30:00,0,0,0,0.184326426188
2024.07.19 21:35:00,0,0,0,0.207269541423
2024.07.19 21:40:00,0,0,0,0.275073242187
2024.07.19 21:45:00,0,0,0,0.339338684082
2024.07.19 21:50:00,0,0,0,0.340513865153
2024.07.19 21:55:00,0,0,0,0.191763051351
2024.07.19 22:00:00,0,0,0,0.0700997670492
2024.07.22 16:35:00,-1,1,0,0
2024.07.22 16:40:00,0,0,0,0
2024.07.22 16:45:00,0,0,0,0
2024.07.22 16:50:00,0,0,0,0
2024.07.22 16:55:00,0,0,0,0
2024.07.22 17:05:00,0,0,0,0
2024.07.22 17:10:00,0,0,0,0
2024.07.22 17:15:00,1,0,0,0
2024.07.22 17:20:00,0,0,0,0
2024.07.22 17:25:00,0,1,0,0
2024.07.22 17:30:00,0,0,0,0
2024.07.22 17:35:00,0,0,0,0
2024.07.22 17:40:00,0,0,0,0
2024.07.22 17:45:00,0,0,0,0
2024.07.22 17:50:00,0,0,0,0
2024.07.22 17:55:00,0,0,0,0
2024.07.22 18:00:00,0,0,0,0
2024.07.22 18:05:00,0,0,0,0
2024.07.22 18:10:00,-1,0,0,0
2024.07.22 18:15:00,0,0,0,0
2024.07.22 18:20:00,0,0,0,0
2024.07.22 18:25:00,0,0,0,0
2024.07.22 18:30:00,0,0,0,0
2024.07.22 18:35:00,0,0,0,0
2024.07.22 18:45:00,0,0,0,0
2024.07.22 18:50:00,0,0,0,0
2024.07.22 18:55:00,0,0,0,0
2024.07.22 19:00:00,0,0,0,0
2024.07.22 19:05:00,0,0,0,0.0321536965009
2024.07.22 19:10:00,0,0,0,0.00994869739498
2024.07.22 19:15:00,0,0,0,0.0950553430948
2024.07.22 19:20:00,0,1,0,0.183103797054
2024.07.22 19:35:00,0,1,0,0.571400996871
2024.07.22 19:45:00,0,0,0,0.594579860302
2024.07.22 19:55:00,0,0,0,0.548955386765
2024.07.22 20:05:00,0,1,0,0.687986246745
2024.07.22 20:15:00,0,1,0,0.913321685791
2024.07.22 20:20:00,0,1,0,0.981076304118
2024.07.22 20:25:00,0,1,0,0.914760080973
2024.07.22 20:35:00,0,1,0,0.655717976888
2024.07.22 20:50:00,0,0,0,0.149065653483
2024.07.22 21:00:00,0,0,0,0
2024.07.22 21:10:00,0,0,0,0
2024.07.22 21:15:00,0,0,0,0
2024.07.22 21:40:00,0,0,0,0
2024.07.22 22:00:00,0,0,0,0
2024.07.23 16:35:00,-1,0,0,0.457690579603
2024.07.23 16:40:00,0,0,0,0.237242963631
2024.07.23 16:45:00,0,0,0,0.082267359662
2024.07.23 16:50:00,0,1,0,0
2024.07.23 16:55:00,0,1,0,0
2024.07.23 17:00:00,0,1,0,0
2024.07.23 17:05:00,0,0,0,0
2024.07.23 17:10:00,1,0,0,0
2024.07.23 17:15:00,0,0,0,0
2024.07.23 17:20:00,0,0,0,0
2024.07.23 17:35:00,0,0,0,0
2024.07.23 17:40:00,0,0,0,0
2024.07.23 17:45:00,0,0,0,0
2024.07.23 17:55:00,0,0,0,0
2024.07.23 18:00:00,0,0,0,0
2024.07.23 18:05:00,0,0,0,0
2024.07.23 18:10:00,0,0,0,0
2024.07.23 18:15:00,0,0,0,0
2024.07.23 18:20:00,0,0,0,0
2024.07.23 18:35:00,0,0,0,0.154788069409
2024.07.23 18:50:00,0,0,0,0.324114253125
2024.07.23 18:55:00,0,0,0,0.254848449642
2024.07.23 19:00:00,0,0,0,0.19052421964
2024.07.23 19:05:00,0,0,0,0.122908120013
2024.07.23 19:25:00,0,0,0,0.0560779972025
2024.07.23 19:30:00,0,0,0,0.138957452595
2024.07.23 19:40:00,0,0,0,0.369973853595
2024.07.23 19:55:00,0,0,0,0.625803702629
2024.07.23 20:00:00,1,0,2,0.461670445879
2024.07.23 20:10:00,0,1,0,0.278091871979
2024.07.23 20:15:00,0,1,0,0.121429526723
2024.07.23 20:20:00,0,1,0,0
2024.07.23 20:25:00,0,0,0,0
2024.07.23 20:30:00,0,0,0,0
2024.07.23 20:35:00,0,0,0,0
2024.07.23 20:40:00,0,0,0,0
2024.07.23 20:45:00,0,0,0,0
2024.07.23 20:50:00,0,0,0,0
2024.07.23 21:00:00,0,0,0,0.283103179932
2024.07.23 21:05:00,0,0,0,0.493258666992
2024.07.23 21:30:00,0,0,0,0.735012054443
2024.07.23 21:35:00,0,0,0,0.807925415039
2024.07.23 21:40:00,0,0,0,0.657159169515
2024.07.23 21:45:00,0,0,0,0.517162068685
2024.07.23 21:55:00,0,0,0,0.258279927572
2024.07.23 22:00:00,0,0,0,0.115794118245
2024.07.24 16:35:00,-1,3,0,0
2024.07.24 16:40:00,0,3,0,0
2024.07.24 16:45:00,0,3,0,0
2024.07.24 16:50:00,0,3,0,0
2024.07.24 16:55:00,0,3,0,0
2024.07.24 17:00:00,0,3,0,0
2024.07.24 17:05:00,0,3,0,0
2024.07.24 17:10:00,0,2,0,0
2024.07.24 17:15:00,0,3,0,0
2024.07.24 17:20:00,0,3,0,0
2024.07.24 17:25:00,0,3,0,0
2024.07.24 17:30:00,0,3,0,0
2024.07.24 17:35:00,0,3,0,0
2024.07.24 17:40:00,0,3,0,0
2024.07.24 17:45:00,0,3,0,0
2024.07.24 17:50:00,-1,3,0,0
2024.07.24 17:55:00,0,3,0,0
2024.07.24 18:05:00,0,3,0,0
2024.07.24 18:10:00,0,3,0,0
2024.07.24 18:15:00,0,3,0,0
2024.07.24 18:20:00,0,3,0,0
2024.07.24 18:25:00,0,2,0,0
2024.07.24 18:30:00,0,3,0,0
2024.07.24 18:35:00,0,3,0,0
2024.07.24 18:40:00,0,3,0,0
2024.07.24 18:45:00,0,3,0,0
2024.07.24 18:50:00,0,3,0,0
2024.07.24 18:55:00,0,3,0,0
2024.07.24 19:00:00,0,3,0,0
2024.07.24 19:05:00,0,3,0,0
2024.07.24 19:10:00,0,3,0,0
2024.07.24 19:15:00,-1,3,1,0
2024.07.24 19:20:00,0,3,0,0
2024.07.24 19:25:00,0,2,0,0
2024.07.24 19:30:00,0,1,0,0
2024.07.24 19:35:00,0,2,0,0
2024.07.24 19:40:00,0,1,0,0
2024.07.24 19:45:00,0,1,0,0
2024.07.24 19:50:00,0,2,0,0
2024.07.24 19:55:00,0,1,0,0
2024.07.24 20:00:00,0,2,0,0
2024.07.24 20:05:00,0,1,0,0
2024.07.24 20:10:00,0,2,0,0
2024.07.24 20:15:00,0,2,0,0
2024.07.24 20:20:00,0,3,0,0
2024.07.24 20:25:00,0,3,0,0
2024.07.24 20:30:00,0,3,0,0
2024.07.24 20:35:00,-1,3,1,0
2024.07.24 20:40:00,0,3,0,0
2024.07.24 20:50:00,0,2,0,0
2024.07.24 20:55:00,0,3,0,0
2024.07.24 21:00:00,0,3,0,0
2024.07.24 21:05:00,0,3,0,0
2024.07.24 21:10:00,0,3,0,0
2024.07.24 21:15:00,0,3,0,0
2024.07.24 21:20:00,0,3,0,0
2024.07.24 21:25:00,0,2,0,0
2024.07.24 21:30:00,0,2,0,0
2024.07.24 21:35:00,0,1,0,0
2024.07.24 21:40:00,0,2,0,0
2024.07.24 21:45:00,0,2,0,0
2024.07.24 21:50:00,-1,2,1,0
2024.07.24 21:55:00,0,2,0,0
2024.07.24 22:00:00,0,3,0,0
2024.07.25 16:35:00,-1,1,1,0.499066761866
2024.07.25 16:40:00,0,1,0,0.504922592514
2024.07.25 16:45:00,0,0,0,0.278434767835
2024.07.25 16:50:00,0,0,0,0.194611044018
2024.07.25 16:55:00,0,0,0,0.158242315822
2024.07.25 17:00:00,0,0,0,0.0229894521624
2024.07.25 17:05:00,0,1,0,0
2024.07.25 17:10:00,0,1,0,0
2024.07.25 17:15:00,0,3,0,0
2024.07.25 17:20:00,1,0,0,0
2024.07.25 17:25:00,0,2,0,0
2024.07.25 17:30:00,0,2,0,0
2024.07.25 17:35:00,0,2,0,0
2024.07.25 17:40:00,0,3,0,0
2024.07.25 17:45:00,0,3,0,0
2024.07.25 17:50:00,0,2,0,0
2024.07.25 17:55:00,0,1,0,0
2024.07.25 18:00:00,0,2,0,0
2024.07.25 18:05:00,0,1,0,0.00445467020211
2024.07.25 18:10:00,0,2,0,0.0840094376468
2024.07.25 18:15:00,0,3,0,0.0594255929572
2024.07.25 18:20:00,0,3,0,0.160974339761
2024.07.25 18:25:00,0,2,0,0.205442342289
2024.07.25 18:30:00,0,2,0,0.282342647677
2024.07.25 18:35:00,0,1,0,0.321377664133
2024.07.25 18:40:00,0,1,0,0.363762105326
2024.07.25 18:45:00,0,1,0,0.222980827399
2024.07.25 18:50:00,0,1,0,0.193844086775
2024.07.25 18:55:00,0,0,0,0.150973516936
2024.07.25 19:00:00,0,0,0,0.124147407363
2024.07.25 19:05:00,0,1,0,0.163054657938
2024.07.25 19:10:00,0,0,0,0.119020205865
2024.07.25 19:15:00,0,1,0,0.129750054731
2024.07.25 19:20:00,0,0,0,0.189817066501
2024.07.25 19:25:00,0,0,0,0.276982098101
2024.07.25 19:30:00,0,0,0,0.432886687235
2024.07.25 19:35:00,0,0,0,0.580632012029
2024.07.25 19:45:00,0,0,0,0.993157450358
2024.07.25 19:50:00,1,0,2,0.967646535238
2024.07.25 19:55:00,0,0,0,0.980967203776
2024.07.25 20:00:00,0,0,0,0.97044728597
2024.07.25 20:05:00,0,0,0,0.855702209473
2024.07.25 20:10:00,0,0,0,0.74915339152
2024.07.25 20:15:00,0,0,0,0.741199239095
2024.07.25 20:20:00,0,0,0,0.916000620524
2024.07.25 20:25:00,0,0,0,0.937058258057
2024.07.25 20:30:00,-1,1,1,0.800612894694
2024.07.25 20:35:00,0,1,0,0.688683064779
2024.07.25 20:40:00,0,1,0,0.550767771403
2024.07.25 20:45:00,0,1,0,0.387510935465
2024.07.25 20:50:00,0,2,0,0.321319325765
2024.07.25 20:55:00,0,2,0,0.259855651855
2024.07.25 21:00:00,0,2,0,0.129738489787
2024.07.25 21:05:00,0,1,0,0.0305881500244
2024.07.25 21:10:00,0,2,0,0.0453578948975
2024.07.25 21:15:00,0,2,0,0.0905404408773
2024.07.25 21:20:00,0,1,0,0.13249575297
2024.07.25 21:25:00,0,1,0,0.254550170898
2024.07.25 21:30:00,0,1,0,0.367886352539
2024.07.25 21:35:00,0,1,0,0.415293629964
2024.07.25 21:40:00,0,1,0,0.536640675863
2024.07.25 21:45:00,0,1,0,0.705253601074
2024.07.25 21:50:00,-1,2,1,0.980869293213
2024.07.25 21:55:00,0,2,0,0.732083638509
2024.07.25 22:00:00,0,2,0,0.463085174561
2024.07.26 16:35:00,-1,2,0,0.602687865017
2024.07.26 16:40:00,0,2,0,0.29396468552
2024.07.26 16:45:00,0,1,0,0.0429017949976
2024.07.26 16:50:00,0,1,0,0
2024.07.26 16:55:00,0,1,0,0
2024.07.26 17:00:00,0,0,0,0
2024.07.26 17:05:00,0,0,0,0
2024.07.26 17:10:00,0,0,0,0
2024.07.26 17:15:00,1,0,0,0
2024.07.26 17:20:00,0,1,0,0
2024.07.26 17:25:00,0,0,0,0
2024.07.26 17:30:00,0,0,0,0
2024.07.26 17:35:00,0,0,0,0
2024.07.26 17:40:00,0,1,0,0
2024.07.26 17:45:00,0,1,0,0
2024.07.26 17:50:00,0,1,0,0
2024.07.26 17:55:00,0,1,0,0
2024.07.26 18:00:00,0,1,0,0
2024.07.26 18:05:00,0,0,0,0
2024.07.26 18:10:00,0,1,0,0
2024.07.26 18:15:00,0,1,0,0
2024.07.26 18:20:00,0,1,0,0
2024.07.26 18:25:00,0,1,0,0
2024.07.26 18:30:00,0,1,0,0
2024.07.26 18:35:00,0,1,0,0
2024.07.26 18:40:00,0,1,0,0
2024.07.26 18:45:00,0,1,0,0
2024.07.26 18:50:00,0,0,0,0
2024.07.26 18:55:00,0,0,0,0
2024.07.26 19:00:00,0,0,0,0
2024.07.26 19:15:00,0,1,0,0.246094170315
2024.07.26 19:20:00,0,2,0,0.417890358975
2024.07.26 19:30:00,0,1,0,0.874762438476
2024.07.26 19:35:00,0,0,0,0.751025656159
2024.07.26 19:40:00,0,0,0,0.578501383464
2024.07.26 20:10:00,1,0,2,0
2024.07.26 20:30:00,0,0,0,0
2024.07.26 20:35:00,0,1,0,0
2024.07.26 20:40:00,0,1,0,0
2024.07.26 20:45:00,-1,1,1,0
2024.07.26 20:50:00,0,1,0,0
2024.07.26 21:10:00,0,2,0,0.424189758301
2024.07.26 21:15:00,0,1,0,0.672099049886
2024.07.26 21:30:00,0,0,0,0.987859853109
2024.07.26 21:35:00,0,0,0,0.911408487956
2024.07.26 21:50:00,0,0,0,0.984264628092
2024.07.26 21:55:00,0,0,0,0.893388112386
2024.07.26 22:00:00,0,0,0,0.746719106038
2024.07.29 16:35:00,-1,1,1,0.507061670999
2024.07.29 16:40:00,0,1,0,0.0795898996919
2024.07.29 16:45:00,0,2,0,0
2024.07.29 16:50:00,0,2,0,0
2024.07.29 16:55:00,0,2,0,0
2024.07.29 17:00:00,0,1,0,0
2024.07.29 17:05:00,0,0,0,0
2024.07.29 17:10:00,0,1,0,0
2024.07.29 17:15:00,0,0,0,0
2024.07.29 17:25:00,0,0,0,0
2024.07.29 17:30:00,0,0,0,0
2024.07.29 17:35:00,0,0,0,0
2024.07.29 17:40:00,0,0,0,0
2024.07.29 17:45:00,0,0,0,0
2024.07.29 17:50:00,-1,0,0,0
2024.07.29 17:55:00,0,0,0,0
2024.07.29 18:00:00,0,0,0,0
2024.07.29 18:05:00,0,0,0,0
2024.07.29 18:10:00,0,0,0,0
2024.07.29 18:15:00,0,0,0,0
2024.07.29 18:20:00,0,0,0,0
2024.07.29 18:25:00,0,0,0,0
2024.07.29 18:30:00,1,0,0,0
2024.07.29 18:35:00,0,0,0,0
2024.07.29 18:40:00,0,0,0,0
2024.07.29 18:45:00,0,0,0,0
2024.07.29 18:50:00,0,0,0,0
2024.07.29 19:00:00,0,1,0,0.0220128503899
2024.07.29 19:10:00,0,0,0,0.236701276668
2024.07.29 19:30:00,0,1,0,0.62370747534
2024.07.29 19:35:00,0,0,0,0.668314436117
2024.07.29 19:50:00,0,0,0,0.847042191671
2024.07.29 19:55:00,0,0,0,0.747418332882
2024.07.29 20:15:00,0,0,0,0.667931111654
2024.07.29 20:20:00,0,0,0,0.636644999186
2024.07.29 20:35:00,-1,0,1,0.414668528239
2024.07.29 20:50:00,0,0,0,0
2024.07.29 20:55:00,0,0,0,0
2024.07.29 21:00:00,0,0,0,0
2024.07.29 21:05:00,0,0,0,0
2024.07.29 21:10:00,0,0,0,0.0568641662598
2024.07.29 21:15:00,0,0,0,0.162861124674
2024.07.29 21:20:00,0,0,0,0.27884165446
2024.07.29 21:25:00,0,0,0,0.343952687581
2024.07.29 21:40:00,0,0,0,0.744032287598
2024.07.29 21:45:00,0,0,0,0.829073588053
2024.07.29 21:50:00,0,0,0,0.92214940389
2024.07.29 21:55:00,0,0,0,0.991422780355
2024.07.29 22:00:00,0,0,0,0.919119517008
2024.07.30 16:35:00,-1,2,0,0.0760878245036
2024.07.30 16:40:00,0,2,0,0.129029464722
2024.07.30 16:45:00,0,2,0,0.025446389378
2024.07.30 16:50:00,0,2,0,0.062963823173
2024.07.30 16:55:00,0,1,0,0.0798560452525
2024.07.30 17:00:00,0,1,0,0.083887615666
2024.07.30 17:05:00,0,2,0,0
2024.07.30 17:10:00,0,2,0,0
2024.07.30 17:15:00,0,2,0,0
2024.07.30 17:20:00,0,2,0,0
2024.07.30 17:25:00,0,2,0,0
2024.07.30 17:30:00,0,2,0,0
2024.07.30 17:35:00,0,2,0,0
2024.07.30 17:40:00,0,2,0,0
2024.07.30 17:45:00,0,2,0,0
2024.07.30 17:50:00,-1,2,0,0
2024.07.30 17:55:00,0,2,0,0
2024.07.30 18:00:00,0,2,0,0
2024.07.30 18:05:00,0,2,0,0
2024.07.30 18:10:00,0,3,0,0
2024.07.30 18:15:00,0,3,0,0
2024.07.30 18:20:00,0,3,0,0
2024.07.30 18:25:00,0,3,0,0
2024.07.30 18:30:00,0,3,0,0
2024.07.30 18:35:00,0,3,0,0
2024.07.30 18:40:00,0,3,0,0
2024.07.30 18:45:00,0,3,0,0
2024.07.30 18:50:00,0,3,0,0
2024.07.30 18:55:00,0,3,0,0
2024.07.30 19:00:00,0,3,0,0
2024.07.30 19:05:00,0,3,0,0
2024.07.30 19:10:00,-1,3,1,0
2024.07.30 19:15:00,0,2,0,0
2024.07.30 19:20:00,0,2,0,0
2024.07.30 19:25:00,0,1,0,0
2024.07.30 19:30:00,0,1,0,0
2024.07.30 19:35:00,0,0,0,0
2024.07.30 19:40:00,0,1,0,0
2024.07.30 19:45:00,0,0,0,0
2024.07.30 19:50:00,0,0,0,0
2024.07.30 19:55:00,0,1,0,0
2024.07.30 20:00:00,0,1,0,0
2024.07.30 20:05:00,0,1,0,0
2024.07.30 20:10:00,0,1,0,0
2024.07.30 20:15:00,0,0,0,0
2024.07.30 20:20:00,0,0,0,0
2024.07.30 20:25:00,0,0,0,0
2024.07.30 20:30:00,-1,0,1,0
2024.07.30 20:35:00,0,0,0,0
2024.07.30 20:40:00,0,1,0,0
2024.07.30 20:45:00,0,1,0,0
2024.07.30 20:50:00,0,2,0,0
2024.07.30 20:55:00,0,2,0,0
2024.07.30 21:00:00,0,2,0,0
2024.07.30 21:05:00,0,2,0,0
2024.07.30 21:10:00,0,2,0,0
2024.07.30 21:15:00,0,2,0,0
2024.07.30 21:20:00,0,2,0,0
2024.07.30 21:25:00,0,2,0,0.0242253621419
2024.07.30 21:30:00,0,2,0,0.161395772298
2024.07.30 21:35:00,0,2,0,0.288768513997
2024.07.30 21:45:00,0,0,0,0.413972218831
2024.07.30 21:50:00,-1,0,0,0.645702616374
2024.07.30 21:55:00,0,0,0,0.860880788167
2024.07.30 22:00:00,0,0,0,0.994625091553
2024.07.31 16:35:00,-1,0,0,0
2024.07.31 16:40:00,0,1,0,0
2024.07.31 16:45:00,0,0,0,0
2024.07.31 16:50:00,0,1,0,0
2024.07.31 16:55:00,0,2,0,0
2024.07.31 17:00:00,0,1,0,0
2024.07.31 17:05:00,0,2,0,0
2024.07.31 17:10:00,1,1,0,0
2024.07.31 17:15:00,0,1,0,0
2024.07.31 17:20:00,0,2,0,0
2024.07.31 17:30:00,0,2,0,0
2024.07.31 17:40:00,0,1,0,0
2024.07.31 17:50:00,0,1,0,0
2024.07.31 17:55:00,0,1,0,0
2024.07.31 18:00:00,0,1,0,0
2024.07.31 18:35:00,0,1,0,0
2024.07.31 18:40:00,0,1,0,0
2024.07.31 18:55:00,1,0,0,0
2024.07.31 19:00:00,0,0,0,0
2024.07.31 19:10:00,0,0,0,0.0257156140286
2024.07.31 19:35:00,0,0,0,0.842865244548
2024.07.31 19:50:00,0,0,0,0.840323384603
2024.07.31 19:55:00,0,0,0,0.762436421712
2024.07.31 20:05:00,0,0,0,0.653707377116
2024.07.31 20:25:00,0,0,0,0.132579040527
2024.07.31 20:35:00,0,0,0,0.399798329671
2024.07.31 20:40:00,0,0,0,0.609978230794
2024.07.31 20:45:00,0,0,0,0.842643236826
2024.07.31 20:50:00,0,0,0,0.864266047278
2024.07.31 21:00:00,0,0,0,0.974842628944
2024.07.31 21:05:00,0,0,0,0.769054505316
2024.07.31 21:10:00,1,0,0,0.767158629063
2024.07.31 21:15:00,0,0,0,0.835343033989
2024.07.31 21:20:00,0,0,0,0.761577878768
2024.07.31 21:25:00,0,0,0,0.673026392094
2024.07.31 21:30:00,0,0,0,0.522178904215
2024.07.31 21:40:00,0,0,0,0.280473317018
2024.07.31 21:45:00,0,0,0,0.230483721978
2024.07.31 21:50:00,0,0,0,0.259336726925
2024.07.31 22:00:00,0,1,0,0.386710945625
2024.08.01 16:35:00,-1,1,1,0.563353474935
2024.08.01 16:40:00,0,1,0,0.462535978094
2024.08.01 16:45:00,0,0,0,0.192291105345
2024.08.01 16:50:00,0,1,0,0.19519024667
2024.08.01 16:55:00,0,1,0,0.0945145020868
2024.08.01 17:00:00,0,0,0,0.0195460353719
2024.08.01 17:05:00,0,0,0,0
2024.08.01 17:10:00,0,0,0,0
2024.08.01 17:15:00,0,0,0,0
2024.08.01 17:20:00,0,0,0,0
2024.08.01 17:25:00,0,0,0,0
2024.08.01 17:30:00,0,1,0,0
2024.08.01 17:35:00,0,0,0,0
2024.08.01 17:40:00,0,1,0,0
2024.08.01 17:45:00,0,2,0,0
2024.08.01 17:50:00,-1,3,0,0
2024.08.01 17:55:00,0,3,0,0
2024.08.01 18:00:00,0,3,0,0
2024.08.01 18:05:00,0,3,0,0
2024.08.01 18:10:00,0,3,0,0
2024.08.01 18:15:00,0,3,0,0
2024.08.01 18:20:00,0,3,0,0
2024.08.01 18:25:00,0,3,0,0
2024.08.01 18:30:00,0,3,0,0
2024.08.01 18:35:00,0,3,0,0
2024.08.01 18:40:00,0,3,0,0
2024.08.01 18:45:00,0,3,0,0
2024.08.01 18:50:00,0,3,0,0
2024.08.01 18:55:00,0,3,0,0
2024.08.01 19:00:00,0,3,0,0
2024.08.01 19:05:00,0,3,0,0
2024.08.01 19:10:00,-1,3,1,0
2024.08.01 19:15:00,0,3,0,0
2024.08.01 19:20:00,0,3,0,0
2024.08.01 19:25:00,0,3,0,0
2024.08.01 19:30:00,0,3,0,0
2024.08.01 19:35:00,0,3,0,0
2024.08.01 19:40:00,0,3,0,0
2024.08.01 19:45:00,0,3,0,0
2024.08.01 19:50:00,0,3,0,0
2024.08.01 19:55:00,0,3,0,0
2024.08.01 20:00:00,0,3,0,0
2024.08.01 20:05:00,0,3,0,0
2024.08.01 20:10:00,0,3,0,0
2024.08.01 20:15:00,0,3,0,0
2024.08.01 20:20:00,0,3,0,0
2024.08.01 20:25:00,0,3,0,0
2024.08.01 20:30:00,0,3,0,0
2024.08.01 20:35:00,0,3,0,0
2024.08.01 20:40:00,0,3,0,0
2024.08.01 20:45:00,-1,3,1,0
2024.08.01 20:50:00,0,3,0,0
2024.08.01 20:55:00,0,3,0,0
2024.08.01 21:00:00,0,2,0,0
2024.08.01 21:05:00,0,2,0,0
2024.08.01 21:10:00,0,2,0,0
2024.08.01 21:15:00,0,2,0,0
2024.08.01 21:20:00,0,1,0,0
2024.08.01 21:25:00,0,1,0,0
2024.08.01 21:30:00,0,1,0,0
2024.08.01 21:35:00,0,1,0,0
2024.08.01 21:40:00,0,1,0,0
2024.08.01 21:45:00,0,1,0,0
2024.08.01 21:50:00,-1,1,0,0
2024.08.01 21:55:00,0,1,0,0
2024.08.01 22:00:00,0,1,0,0
2024.08.02 16:35:00,-1,0,0,0.0243205767376
2024.08.02 16:40:00,0,2,0,0
2024.08.02 16:45:00,0,2,0,0
2024.08.02 16:50:00,0,1,0,0
2024.08.02 16:55:00,0,0,0,0
2024.08.02 17:00:00,0,0,0,0
2024.08.02 17:05:00,0,1,0,0
2024.08.02 17:10:00,0,0,0,0
2024.08.02 17:15:00,0,0,0,0
2024.08.02 17:20:00,1,1,0,0
2024.08.02 17:25:00,0,0,0,0
2024.08.02 17:30:00,0,2,0,0
2024.08.02 17:35:00,0,2,0,0
2024.08.02 17:40:00,0,0,0,0
2024.08.02 17:45:00,0,2,0,0
2024.08.02 17:50:00,0,3,0,0
2024.08.02 17:55:00,0,2,0,0
2024.08.02 18:00:00,0,2,0,0
2024.08.02 18:05:00,0,1,0,0
2024.08.02 18:10:00,0,1,0,0.0695366572834
2024.08.02 18:15:00,0,3,0,0.101572105432
2024.08.02 18:20:00,0,1,0,0.208973564633
2024.08.02 18:25:00,0,2,0,0.162558111051
2024.08.02 18:30:00,0,1,0,0.163983311288
2024.08.02 18:35:00,0,1,0,0.136724140437
2024.08.02 18:40:00,0,1,0,0.131279280757
2024.08.02 18:45:00,0,1,0,0.173226611087
2024.08.02 18:50:00,0,0,0,0.215516425487
2024.08.02 18:55:00,0,0,0,0.294317399791
2024.08.02 19:00:00,0,0,0,0.353632957333
2024.08.02 19:05:00,0,0,0,0.465356119344
2024.08.02 19:10:00,0,0,0,0.560691525751
2024.08.02 19:15:00,0,0,0,0.620980259914
2024.08.02 19:20:00,-1,0,1,0.676345053634
2024.08.02 19:25:00,0,1,0,0.743716760504
2024.08.02 19:30:00,0,1,0,0.733309840603
2024.08.02 19:35:00,0,1,0,0.777391690385
2024.08.02 19:40:00,0,2,0,0.844346872965
2024.08.02 19:45:00,0,1,0,0.753307596842
2024.08.02 19:50:00,0,1,0,0.777770233154
2024.08.02 19:55:00,0,1,0,0.954423014323
2024.08.02 20:00:00,0,1,0,0.832693735758
2024.08.02 20:05:00,0,1,0,0.639283752441
2024.08.02 20:10:00,0,1,0,0.47326965332
2024.08.02 20:15:00,0,1,0,0.383280436198
2024.08.02 20:20:00,0,1,0,0.299718983968
2024.08.02 20:25:00,0,1,0,0.144710032145
2024.08.02 20:30:00,0,0,0,0.0434436798096
2024.08.02 20:35:00,-1,0,1,0.0122277577718
2024.08.02 20:40:00,0,0,0,0
2024.08.02 20:45:00,0,0,0,0.0284924825033
2024.08.02 20:50:00,0,0,0,0.0178115844727
2024.08.02 20:55:00,0,0,0,0.00877863566081
2024.08.02 21:00:00,0,0,0,0
2024.08.02 21:05:00,0,0,0,0
2024.08.02 21:10:00,0,0,0,0
2024.08.02 21:15:00,0,0,0,0
2024.08.02 21:20:00,0,0,0,0
2024.08.02 21:25:00,0,1,0,0
2024.08.02 21:30:00,0,1,0,0
2024.08.02 21:35:00,0,1,0,0
2024.08.02 21:40:00,0,1,0,0
2024.08.02 21:45:00,0,1,0,0.00212338765462
2024.08.02 21:50:00,0,1,0,0.126872889201
2024.08.02 21:55:00,0,0,0,0.242711893717
2024.08.02 22:00:00,0,0,0,0.399286397298
2024.08.05 16:35:00,0,3,0,0.189914470473
2024.08.05 16:40:00,0,3,0,0.0554092239213
2024.08.05 16:45:00,0,3,0,0.0170181061999
2024.08.05 16:50:00,0,3,0,0
2024.08.05 16:55:00,0,3,0,0.0153684780933
2024.08.05 17:00:00,0,3,0,0.0541855002507
2024.08.05 17:05:00,0,3,0,0
2024.08.05 17:10:00,0,3,0,0
2024.08.05 17:15:00,1,3,0,0
2024.08.05 17:20:00,0,3,0,0.0734582161497
2024.08.05 17:25:00,0,3,0,0.0961113412229
2024.08.05 17:30:00,0,3,0,0.074588856625
2024.08.05 17:35:00,0,3,0,0.0834114656361
2024.08.05 17:40:00,0,3,0,0.163080312669
2024.08.05 17:45:00,0,3,0,0.22012930229
2024.08.05 17:50:00,0,3,0,0.318286382171
2024.08.05 17:55:00,0,3,0,0.239133158189
2024.08.05 18:00:00,0,3,0,0.2275976596
2024.08.05 18:05:00,0,3,0,0.314493103426
2024.08.05 18:10:00,0,3,0,0.194956892974
2024.08.05 18:15:00,0,3,0,0.173734692808
2024.08.05 18:20:00,0,3,0,0.162371456971
2024.08.05 18:25:00,0,3,0,0.100240314809
2024.08.05 18:30:00,0,3,0,0.0375007128748
2024.08.05 18:35:00,0,3,0,0
2024.08.05 18:40:00,0,3,0,0
2024.08.05 18:45:00,0,2,0,0
2024.08.05 18:50:00,0,2,0,0
2024.08.05 18:55:00,0,2,0,0
2024.08.05 19:00:00,0,1,0,0
2024.08.05 19:05:00,0,1,0,0
2024.08.05 19:10:00,0,0,0,0
2024.08.05 19:15:00,0,0,0,0
