stage_id,stage_number,run_id,lane,status,judgment,summary_path,run_path,model_family,mechanism_classes,roles,boundary,external_verification_status,mt5_kpi_record_count,has_tier_a,has_tier_b,has_tier_ab,has_onnx,onnx_parity_status,has_score_table,score_table_parity_status,prediction_artifacts_present,artifact_paths_found,artifact_paths_available,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,repeatability_label,validation_oos_inversion,evidence_decision
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AC_lgbm_fwd18_inverse_rank_context_adx20_tier_a_only_v1,alpha_label_horizon_inverse_context_stress,reviewed,inconclusive_label_horizon_fwd18_inverse_rank_context_stress_mt5_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AC_lgbm_fwd18_inverse_rank_context_adx20_tier_a_only_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,4,True,True,True,False,missing,False,missing,False,0,0,253.37,3.61,,0.0,0.0,,validation_only_positive_deferred,True,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AD_lgbm_fwd18_inverse_rank_context_adx25_tier_a_only_v1,alpha_label_horizon_inverse_context_stress,reviewed,inconclusive_label_horizon_fwd18_inverse_rank_context_stress_mt5_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AD_lgbm_fwd18_inverse_rank_context_adx25_tier_a_only_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,4,True,True,True,False,missing,False,missing,False,0,0,438.21,8.67,,241.95,0.0,,validation_only_positive_deferred,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AE_lgbm_fwd18_inverse_rank_context_adx30_tier_a_only_v1,alpha_label_horizon_inverse_context_stress,reviewed,inconclusive_label_horizon_fwd18_inverse_rank_context_stress_mt5_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AE_lgbm_fwd18_inverse_rank_context_adx30_tier_a_only_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,4,True,True,True,False,missing,False,missing,False,0,0,397.54,17.29,,239.77,0.0,,validation_only_positive_deferred,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AF_lgbm_fwd18_source_session_190_210_v1,alpha_label_horizon_session_slice_source,reviewed,inconclusive_python_side_label_horizon_fwd18_session_source,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AF_lgbm_fwd18_source_session_190_210_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter,Position Management|Exit / Hold,,,6,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AG_lgbm_fwd18_source_session_195_215_v1,alpha_label_horizon_session_slice_source,reviewed,inconclusive_python_side_label_horizon_fwd18_session_source,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AG_lgbm_fwd18_source_session_195_215_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter,Position Management|Exit / Hold,,,6,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AH_lgbm_fwd18_source_session_205_225_v1,alpha_label_horizon_session_slice_source,reviewed,inconclusive_python_side_label_horizon_fwd18_session_source,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AH_lgbm_fwd18_source_session_205_225_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter,Position Management|Exit / Hold,,,6,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AI_lgbm_fwd18_inverse_rank_context_session_190_210_v1,alpha_label_horizon_inverse_context_session_stress,reviewed,inconclusive_label_horizon_fwd18_inverse_rank_context_session_stress_mt5_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AI_lgbm_fwd18_inverse_rank_context_session_190_210_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,6,True,True,True,False,missing,False,missing,False,0,0,587.28,10.61,,99.34,20.18,,validation_and_oos_positive_non_tiny,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AJ_lgbm_fwd18_inverse_rank_context_session_195_215_v1,alpha_label_horizon_inverse_context_session_stress,reviewed,inconclusive_label_horizon_fwd18_inverse_rank_context_session_stress_mt5_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AJ_lgbm_fwd18_inverse_rank_context_session_195_215_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,6,True,True,True,False,missing,False,missing,False,0,0,460.98,9.07,,227.12,10.91,,validation_and_oos_positive_non_tiny,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AK_lgbm_fwd18_inverse_rank_context_session_205_225_v1,alpha_label_horizon_inverse_context_session_stress,reviewed,inconclusive_label_horizon_fwd18_inverse_rank_context_session_stress_mt5_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AK_lgbm_fwd18_inverse_rank_context_session_205_225_v1,lightgbm_lgbmclassifier_multiclass,position_exit_adapter|risk_tail_adapter|regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Risk / Tail-risk|Position Management|Exit / Hold|Regime / Context|Runtime / Packaging,,,6,True,True,True,False,missing,False,missing,False,0,0,308.7,6.31,,233.3,31.66,,validation_and_oos_positive_non_tiny,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03B_et_standalone_fwd12_v1,standalone_model_family_training_effect,completed,inconclusive_standalone_extratrees_training_effect,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03B_et_standalone_fwd12_v1,sklearn_extratreesclassifier_multiclass,position_exit_adapter|entry_decision_surface,Entry|Permission / Filter / Abstention|Position Management|Exit / Hold,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03C_et_standalone_mt5_runtime_probe_v1,standalone_mt5_runtime_probe,reviewed,inconclusive_standalone_extratrees_mt5_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03C_et_standalone_mt5_runtime_probe_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Permission / Filter / Abstention|Position Management|Exit / Hold|Runtime / Packaging,,,2,True,True,True,False,missing,False,missing,False,0,0,-13.18,0.98,,249.57,1.69,,oos_only_positive_deferred,True,deferred
12_model_family_challenge__extratrees_training_effect,12,run03D_et_standalone_batch20_v1,standalone_python_batch20_structural_scout,completed,inconclusive_standalone_batch20_structural_scout,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03D_et_standalone_batch20_v1,,deferred_unclassified_surface,Deferred,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03E_et_batch20_top_v11_mt5_probe_v1,standalone_batch20_top_mt5_runtime_probe,reviewed,inconclusive_run03d_top_variant_mt5_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03E_et_batch20_top_v11_mt5_probe_v1,,runtime_packaging_surface,Runtime / Packaging,,,2,True,True,True,False,missing,False,missing,False,0,0,-205.14,0.88,,362.83,1.44,,oos_only_positive_deferred,True,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AL_lgbm_fwd18_direct_tier_balance_v1,tier_balance_mt5_runtime_probe,reviewed,inconclusive_tier_balance_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AL_lgbm_fwd18_direct_tier_balance_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AM_lgbm_fwd18_inverse_tier_balance_v1,tier_balance_mt5_runtime_probe,reviewed,inconclusive_tier_balance_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AM_lgbm_fwd18_inverse_tier_balance_v1,,position_exit_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Position Management|Exit / Hold|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,tier_balance_mt5_runtime_probe,reviewed,inconclusive_tier_balance_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AN_lgbm_fwd18_ctx_adx20_tier_balance_v1,,regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Regime / Context|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,tier_balance_mt5_runtime_probe,reviewed,inconclusive_tier_balance_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AO_lgbm_fwd18_ctx_adx25_tier_balance_v1,,regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Regime / Context|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
11_alpha_robustness__wfo_label_horizon_sensitivity,11,run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,tier_balance_mt5_runtime_probe,reviewed,inconclusive_tier_balance_runtime_probe_completed,,stages/11_alpha_robustness__wfo_label_horizon_sensitivity/02_runs/run02AP_lgbm_fwd18_ctx_adx30_tier_balance_v1,,regime_context_adapter|entry_decision_surface|runtime_packaging_surface,Entry|Regime / Context|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03F_et_v11_tier_balance_mt5_v1,tier_balance_mt5_runtime_probe,reviewed,inconclusive_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03F_et_v11_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03G_et_variant_stability_probe_v1,standalone_variant_stability_structural_scout,reviewed,inconclusive_variant_stability_structural_scout,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03G_et_variant_stability_probe_v1,,deferred_unclassified_surface,Entry|Negative Memory,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_batch20_all_variant_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe_package,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_batch20_all_variant_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,3,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v01_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v01_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v02_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v02_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v03_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v03_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v04_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v04_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v05_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v05_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v06_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v06_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v07_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v07_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v08_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v08_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v09_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v09_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v10_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v10_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v11_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v11_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v12_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v12_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v13_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v13_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v14_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v14_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v15_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v15_tier_balance_mt5_v1,,entry_decision_surface|runtime_packaging_surface,Entry|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v16_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v16_tier_balance_mt5_v1,,entry_decision_surface|runtime_packaging_surface,Entry|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v17_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v17_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v18_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v18_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v19_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v19_tier_balance_mt5_v1,,regime_context_adapter|runtime_packaging_surface,Regime / Context|Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03H_et_v20_tier_balance_mt5_v1,all_variant_tier_balance_mt5_runtime_probe,reviewed,inconclusive_all_variant_tier_balance_runtime_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03H_et_v20_tier_balance_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03I_et_validation_oos_inversion_attribution_v1,validation_oos_inversion_attribution,reviewed,inconclusive_validation_oos_inversion_attribution_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03I_et_validation_oos_inversion_attribution_v1,,runtime_packaging_surface,Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03J_et_rolling_wfo_split_probe_v1,rolling_wfo_split_probe,reviewed,inconclusive_rolling_wfo_no_stable_repeatability_not_promotion,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03J_et_rolling_wfo_split_probe_v1,,runtime_packaging_surface,Runtime / Packaging,,,0,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_wfo_fold07_all_variant_mt5_failure_probe_v1,wfo_fold07_mt5_failure_probe_package,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_wfo_fold07_all_variant_mt5_failure_probe_v1,,runtime_packaging_surface,Runtime / Packaging,,,3,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v01_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v01_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v02_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v02_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v03_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v03_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v04_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v04_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v05_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v05_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v06_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v06_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v07_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v07_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v08_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v08_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v09_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v09_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
12_model_family_challenge__extratrees_training_effect,12,run03K_et_v10_wfo_fold07_mt5_v1,wfo_fold07_mt5_failure_probe,reviewed,inconclusive_wfo_fold07_mt5_failure_probe_completed,,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03K_et_v10_wfo_fold07_mt5_v1,,runtime_packaging_surface,Runtime / Packaging,,,10,True,True,True,False,missing,False,missing,False,0,0,,,,,,,insufficient_trading_repeatability_evidence,False,deferred
