record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,guard_rule_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,close_hour_report,09,1,-35.87,0,-35.87,0.0,-35.87,0.0,,-35.87,,35.87,7.174,1,1.0,1,-1.0,too_thin_to_read
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,278,970.22,2839.04,-1868.82,1.519162,3.49,0.564748,18.083057,-15.444793,1.170819,262.42,19.753698,115,0.794964,7,3.697203,constructive_slice
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,31,290.38,418.5,-128.12,3.266469,9.367097,0.774194,17.4375,-18.302857,0.95272,62.05,7.27919,4,0.354839,1,4.679774,constructive_slice
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,101.29,101.29,0,inf,50.645,1.0,50.645,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-111.77,0,-111.77,0.0,-37.256667,0.0,,-37.256667,,111.77,22.354,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,278,970.22,2839.04,-1868.82,1.519162,3.49,0.564748,18.083057,-15.444793,1.170819,262.42,19.753698,115,0.794964,7,3.697203,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,31,290.38,418.5,-128.12,3.266469,9.367097,0.774194,17.4375,-18.302857,0.95272,62.05,7.27919,4,0.354839,1,4.679774,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,2,101.29,101.29,0,inf,50.645,1.0,50.645,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-111.77,0,-111.77,0.0,-37.256667,0.0,,-37.256667,,111.77,22.354,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,279,867.95,2544.53,-1676.58,1.517691,3.110932,0.555556,16.416323,-13.520806,1.214153,232.11,17.484336,74,0.784946,6,3.739391,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,33,232.54,390.75,-158.21,2.469819,7.046667,0.69697,16.98913,-15.821,1.073834,55.7,7.066376,12,0.545455,2,4.174865,constructive_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,96.12,96.12,0,inf,48.06,1.0,48.06,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-99.46,0,-99.46,0.0,-33.153333,0.0,,-33.153333,,99.46,19.892,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,279,867.95,2544.53,-1676.58,1.517691,3.110932,0.555556,16.416323,-13.520806,1.214153,232.11,17.484336,74,0.784946,6,3.739391,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,33,232.54,390.75,-158.21,2.469819,7.046667,0.69697,16.98913,-15.821,1.073834,55.7,7.066376,12,0.545455,2,4.174865,constructive_slice
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,2,96.12,96.12,0,inf,48.06,1.0,48.06,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-99.46,0,-99.46,0.0,-33.153333,0.0,,-33.153333,,99.46,19.892,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,266,791.84,2398.51,-1606.67,1.492845,2.976842,0.56391,15.990067,-13.850603,1.154467,242.68,16.694565,69,0.793233,7,3.262898,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,31,237.57,325.17,-87.6,3.711986,7.663548,0.709677,14.780455,-9.733333,1.51854,44.85,5.732215,3,0.322581,2,5.29699,constructive_slice
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,95.57,95.57,0,inf,47.785,1.0,47.785,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-88.96,0,-88.96,0.0,-29.653333,0.0,,-29.653333,,88.96,17.792,3,1.0,3,-1.0,negative_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,266,791.84,2398.51,-1606.67,1.492845,2.976842,0.56391,15.990067,-13.850603,1.154467,242.68,16.694565,69,0.793233,7,3.262898,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,31,237.57,325.17,-87.6,3.711986,7.663548,0.709677,14.780455,-9.733333,1.51854,44.85,5.732215,3,0.322581,2,5.29699,constructive_slice
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,2,95.57,95.57,0,inf,47.785,1.0,47.785,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s262_lih_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-88.96,0,-88.96,0.0,-29.653333,0.0,,-29.653333,,88.96,17.792,3,1.0,3,-1.0,negative_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,269,853.18,2515.48,-1662.3,1.513253,3.171673,0.572491,16.334286,-14.454783,1.130026,257.58,17.176909,61,0.780669,7,3.312291,constructive_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,24,162.43,289.21,-126.78,2.281196,6.767917,0.708333,17.012353,-18.111429,0.939316,50.72,7.250076,4,0.375,2,3.202484,constructive_slice
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,44.59,44.59,0,inf,44.59,1.0,44.59,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-90.22,0,-90.22,0.0,-30.073333,0.0,,-30.073333,,90.22,18.044,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,269,853.18,2515.48,-1662.3,1.513253,3.171673,0.572491,16.334286,-14.454783,1.130026,257.58,17.176909,61,0.780669,7,3.312291,constructive_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,24,162.43,289.21,-126.78,2.281196,6.767917,0.708333,17.012353,-18.111429,0.939316,50.72,7.250076,4,0.375,2,3.202484,constructive_slice
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,1,44.59,44.59,0,inf,44.59,1.0,44.59,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s258_stc_abl_price_return_range_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-90.22,0,-90.22,0.0,-30.073333,0.0,,-30.073333,,90.22,18.044,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,273,855.82,2730.52,-1874.7,1.45651,3.134872,0.567766,17.616258,-15.887288,1.108827,278.1,18.955352,75,0.791209,7,3.077382,constructive_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,29,176.14,366.69,-190.55,1.924377,6.073793,0.655172,19.299474,-19.055,1.01283,66.46,10.645182,7,0.517241,2,2.650316,constructive_slice
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,45.4,45.4,0,inf,45.4,1.0,45.4,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-106.47,0,-106.47,0.0,-35.49,0.0,,-35.49,,106.47,21.294,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_rt_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,273,855.82,2730.52,-1874.7,1.45651,3.134872,0.567766,17.616258,-15.887288,1.108827,278.1,18.955352,75,0.791209,7,3.077382,constructive_slice
mt5_rt_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,29,176.14,366.69,-190.55,1.924377,6.073793,0.655172,19.299474,-19.055,1.01283,66.46,10.645182,7,0.517241,2,2.650316,constructive_slice
mt5_rt_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,1,45.4,45.4,0,inf,45.4,1.0,45.4,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s258_stc_abl_trend_strength_direction_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-106.47,0,-106.47,0.0,-35.49,0.0,,-35.49,,106.47,21.294,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_ta_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,342,1330.75,4292.96,-2962.21,1.449242,3.891082,0.552632,22.714074,-19.36085,1.173196,476.88,21.618387,55,0.769006,7,2.790534,constructive_slice
mt5_ta_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,31,330.64,533.84,-203.2,2.627165,10.665806,0.645161,26.692,-18.472727,1.444941,74.58,10.753214,8,0.451613,4,4.43336,constructive_slice
mt5_ta_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,2,109.46,109.46,0,inf,54.73,1.0,54.73,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-150.32,0,-150.32,0.0,-50.106667,0.0,,-50.106667,,150.32,30.064,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_rt_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,342,1330.75,4292.96,-2962.21,1.449242,3.891082,0.552632,22.714074,-19.36085,1.173196,476.88,21.618387,55,0.769006,7,2.790534,constructive_slice
mt5_rt_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,31,330.64,533.84,-203.2,2.627165,10.665806,0.645161,26.692,-18.472727,1.444941,74.58,10.753214,8,0.451613,4,4.43336,constructive_slice
mt5_rt_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,2,109.46,109.46,0,inf,54.73,1.0,54.73,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_lc_abl_gate_variant_rule_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,control_audit_soft_state_penalty,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-150.32,0,-150.32,0.0,-50.106667,0.0,,-50.106667,,150.32,30.064,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_13_20_report_time,264,823.08,2520.69,-1697.61,1.484846,3.117727,0.560606,17.031689,-14.634569,1.163798,269.42,18.364154,58,0.772727,5,3.055007,constructive_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_21_23_report_time,29,270.09,380.0,-109.91,3.457374,9.313448,0.758621,17.272727,-15.701429,1.100074,68.77,8.198031,5,0.310345,1,3.927439,constructive_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_00_06_report_time,1,43.77,43.77,0,inf,43.77,1.0,43.77,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_ta_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,session_report,session_07_12_report_time,3,-99.22,0,-99.22,0.0,-33.073333,0.0,,-33.073333,,99.22,19.844,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_13_20_report_time,264,823.08,2520.69,-1697.61,1.484846,3.117727,0.560606,17.031689,-14.634569,1.163798,269.42,18.364154,58,0.772727,5,3.055007,constructive_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_21_23_report_time,29,270.09,380.0,-109.91,3.457374,9.313448,0.758621,17.272727,-15.701429,1.100074,68.77,8.198031,5,0.310345,1,3.927439,constructive_slice
mt5_rt_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_00_06_report_time,1,43.77,43.77,0,inf,43.77,1.0,43.77,,,0.0,0.0,0,0.0,0,,too_thin_to_read
mt5_rt_s264_aih_abl_volatility_bandwidth_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,pressure_or_prune_state_guard_design,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,session_report,session_07_12_report_time,3,-99.22,0,-99.22,0.0,-33.073333,0.0,,-33.073333,,99.22,19.844,3,1.0,3,-1.0,negative_deep_drawdown_slice
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,direction,sell,152,1188.11,2139.05,-950.94,2.249406,7.816513,0.644737,21.827041,-17.61,1.239469,177.03,9.866188,15,0.625,3,6.711348,constructive_slice
mt5_ta_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,direction,buy,162,62.01,1219.78,-1157.77,1.05356,0.382778,0.524691,14.350353,-15.035974,0.954401,167.04,25.49723,88,0.87037,6,0.371228,mixed_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,direction,sell,152,1188.11,2139.05,-950.94,2.249406,7.816513,0.644737,21.827041,-17.61,1.239469,177.03,9.866188,15,0.625,3,6.711348,constructive_slice
mt5_rt_s264_aia_rep_trend_strength_adx_state_guard_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,routed_total,direction,buy,162,62.01,1219.78,-1157.77,1.05356,0.382778,0.524691,14.350353,-15.035974,0.954401,167.04,25.49723,88,0.87037,6,0.371228,mixed_slice
mt5_ta_s264_aia_rep_volatility_atr_state_guard_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,constructive_axis_soft_state_guard,noncalendar_state_guard_score_table_extension_not_retrained,tier_only_total,direction,sell,161,990.44,1995.05,-1004.61,1.985895,6.151801,0.608696,20.357653,-15.94619,1.276647,171.77,10.740525,15,0.695652,3,5.766083,constructive_slice
