profile_id,profile_role,split,granularity,period,tier_scope,record_view,max_hold_bars,atr_stop_multiplier,atr_take_profit_multiplier,cooldown_bars,early_adverse_exit_enabled,trade_count,days_in_scope,trades_per_day,long_trade_count,short_trade_count,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk_percent,underwater_ratio,max_loss_streak,equity_trend_r2,sparse_flag,pf999_sparse_flag,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,aspiration_distance_score,proxy_cost_log_return,source_candidate_id,source_rule_definition,source_lane,source_shock_feature,source_context_feature
f22b_0349__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,1980,535,3.7009345794392523,1980,0,0.09019372288852025,1.0660416592418998,4.555238529723245e-05,0.4257575757575758,5.990176780029399,4.296014581312124,5.990176780029399,0.9626262626262626,12,0.6930163586533261,False,False,0.25981308411214954,0.4669791703790501,0.0,0.6713244567878214,1.398116711279021,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,638,174,3.6666666666666665,638,0,-0.04780008658874881,0.9073475094940082,-7.492176581308592e-05,0.40282131661442006,6.264950918022361,3.7493909032179418,6.264950918022361,1.0,13,0.3446227131978682,False,False,0.2666666666666667,0.5463262452529959,0.0,1.8449197790609595,2.657912690980622,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,479,126,3.8015873015873014,479,0,-0.004610506111671965,0.9854829357288891,-9.62527371956569e-06,0.4405010438413361,5.012064702728414,4.31566210754859,5.012064702728414,0.941544885177453,7,0.07439438410703579,False,False,0.23968253968253972,0.5072585321355554,0.0,1.9102177254816877,2.6571587972997825,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,1675,536,3.125,1675,0,0.11474170453724353,1.0817253146958767,6.850251017148868e-05,0.43223880597014924,4.589770216911271,3.3566138695279357,4.589770216911271,0.9504477611940298,13,0.7682805802068469,False,False,0.375,0.45913734265206163,0.0,0.6319752314442323,1.466112574096294,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,519,174,2.9827586206896552,519,0,-0.045818926122281736,0.9097807656172294,-8.828309464794169e-05,0.4026974951830443,6.127868709279893,5.327069348128132,6.127868709279893,0.9865125240847784,10,0.49016574677634944,False,False,0.40344827586206894,0.5451096171913853,0.0,1.7733560497887932,2.7219139428422476,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,407,126,3.2301587301587302,407,0,-0.05188401283494615,0.8573804414415239,-0.0001274791470146097,0.40540540540540543,8.170933404801284,4.969886007263824,8.170933404801284,0.9705159705159705,11,0.7462550034671891,False,False,0.35396825396825393,0.5713097792792381,0.0,1.6509174351719518,2.576195468419444,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,1450,533,2.720450281425891,1450,0,0.12031266743407075,1.085243424726607,8.297425340280741e-05,0.4406896551724138,5.465967813973471,2.7718997814823676,5.465967813973471,0.9544827586206897,11,0.6887721448065843,False,False,0.4559099437148218,0.4573782876366965,0.0,0.6695697762163474,1.5828580075678658,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,451,174,2.5919540229885056,451,0,-0.01066524050131179,0.9789672961005224,-2.3647983373196873e-05,0.41685144124168516,7.479656597670803,7.479656597670803,7.479656597670803,0.9490022172949002,12,0.230124802020424,False,False,0.48160919540229885,0.5105163519497389,0.0,1.8734948368735143,2.865620384225552,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0349__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,350,126,2.7777777777777777,350,0,-0.03307446493825408,0.9065626233773992,-9.449847125215453e-05,0.4257142857142857,8.071706696534342,4.58333468117722,8.071706696534342,0.9542857142857143,10,0.7142100640758463,False,False,0.4444444444444445,0.5467186883113004,0.0,1.6580340425944409,2.649197175350186,5e-05,f22b_0349,close_prev_close_ratio >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,close_prev_close_ratio,vix_zscore_20
f22b_0291__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,2506,537,4.666666666666667,2506,0,0.12035229175200376,1.0861880650007365,4.802565512849312e-05,0.4736632083000798,3.5387377187038105,3.394804597855161,3.5387377187038105,0.9489225857940942,10,0.8692443341265444,False,False,0.06666666666666661,0.45690596749963175,0.0,0.5858552132503974,1.1094278474166956,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,809,174,4.649425287356322,809,0,-0.054688712440603165,0.8996097197742112,-6.760038620593716e-05,0.4573547589616811,8.125348380282594,6.537431370493019,8.125348380282594,1.0,8,0.47924262617943114,False,False,0.07011494252873565,0.5501951401128944,0.0,1.764340818219256,2.384650900860886,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold2_atr0p8_tp1p6_cd0,fast_low_dd_repair(빠른 낮은 손실폭 수리),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),2,0.8,1.6,0,False,598,126,4.746031746031746,598,0,0.028185221269850635,1.091846178918018,4.7132477039884003e-05,0.49665551839464883,3.1711414310026442,2.933229755361977,3.1711414310026442,0.919732441471572,10,0.3889018980063204,False,False,0.050793650793650794,0.454076910540991,0.0,0.7888737445593633,1.293744305894005,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,1980,535,3.7009345794392523,1980,0,0.09019372288852025,1.0660416592418998,4.555238529723245e-05,0.4257575757575758,5.990176780029399,4.296014581312124,5.990176780029399,0.9626262626262626,12,0.6930163586533261,False,False,0.25981308411214954,0.4669791703790501,0.0,0.6713244567878214,1.398116711279021,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,637,174,3.660919540229885,637,0,-0.047929558431048416,0.9070965499352386,-7.524263489960505e-05,0.40188383045525905,6.264950918022361,3.7493909032179418,6.264950918022361,1.0,13,0.3471550221238725,False,False,0.267816091954023,0.5464517250323807,0.0,1.8437802400442573,2.658048057030661,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold4_atr0p8_tp1p6_cd1,compact_containment(압축 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),4,0.8,1.6,1,False,479,126,3.8015873015873014,479,0,-0.004610506111671965,0.9854829357288891,-9.62527371956569e-06,0.4405010438413361,5.012064702728414,4.31566210754859,5.012064702728414,0.941544885177453,7,0.07439438410703579,False,False,0.23968253968253972,0.5072585321355554,0.0,1.9102177254816877,2.6571587972997825,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,1675,536,3.125,1675,0,0.11474170453724353,1.0817253146958767,6.850251017148868e-05,0.43223880597014924,4.589770216911271,3.3566138695279357,4.589770216911271,0.9504477611940298,13,0.7682805802068469,False,False,0.375,0.45913734265206163,0.0,0.6319752314442323,1.466112574096294,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,519,174,2.9827586206896552,519,0,-0.047053460415709195,0.9075088826064731,-9.066177344067283e-05,0.4007707129094412,6.127868709279893,5.327069348128132,6.127868709279893,0.9865125240847784,12,0.5020234949363158,False,False,0.40344827586206894,0.5462455586967634,0.0,1.7680200631168084,2.7177138976756408,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold6_atr1p0_tp2p0_cd2,balanced_containment(균형 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),6,1.0,2.0,2,False,407,126,3.2301587301587302,407,0,-0.05188401283494615,0.8573804414415239,-0.0001274791470146097,0.40540540540540543,8.170933404801284,4.969886007263824,8.170933404801284,0.9705159705159705,11,0.7462550034671891,False,False,0.35396825396825393,0.5713097792792381,0.0,1.6509174351719518,2.576195468419444,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),train,aggregate,train,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,1450,533,2.720450281425891,1450,0,0.12031266743407075,1.085243424726607,8.297425340280741e-05,0.4406896551724138,5.465967813973471,2.7718997814823676,5.465967813973471,0.9544827586206897,11,0.6887721448065843,False,False,0.4559099437148218,0.4573782876366965,0.0,0.6695697762163474,1.5828580075678658,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),validation,aggregate,validation,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,451,174,2.5919540229885056,451,0,-0.01066524050131179,0.9789672961005224,-2.3647983373196873e-05,0.41685144124168516,7.479656597670803,7.479656597670803,7.479656597670803,0.9490022172949002,12,0.230124802020424,False,False,0.48160919540229885,0.5105163519497389,0.0,1.8734948368735143,2.865620384225552,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
f22b_0291__hold8_atr1p2_tp2p4_cd3,wide_containment(넓은 위험 억제),oos,aggregate,oos,Tier A(티어 A),Tier A separate(티어 A 분리),8,1.2,2.4,3,False,350,126,2.7777777777777777,350,0,-0.03307446493825408,0.9065626233773992,-9.449847125215453e-05,0.4257142857142857,8.071706696534342,4.58333468117722,8.071706696534342,0.9542857142857143,10,0.7142100640758463,False,False,0.4444444444444445,0.5467186883113004,0.0,1.6580340425944409,2.649197175350186,5e-05,f22b_0291,log_return_1 >= q70 & vix_zscore_20 <= q30 [shock_continuation],shock_continuation,log_return_1,vix_zscore_20
