candidate_id,target_id,model_id,model_instance_id,comparison_kind,split,granularity,period,tier_scope,record_view,max_hold_bars,close_on_flat,reverse_on_opposite,atr_stop_multiplier,atr_take_profit_multiplier,exit_risk_overlay_enabled,trade_count,days_in_scope,trades_per_day,long_trade_count,short_trade_count,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk_percent,underwater_ratio,max_loss_streak,equity_trend_r2,sparse_flag,pf999_sparse_flag,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,aspiration_distance_score,proxy_cost_log_return
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,month,2024-07,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,271,19,14.263157894736842,145,126,0.03243003156679199,1.1489890568075896,0.00011966801316159407,0.4907749077490775,3.6279125865571915,3.6279125865571915,3.6279125865571915,0.915129151291513,8,0.18236962928047107,False,False,0.42631578947368426,0.4255054715962052,0.0,0.8597417849049689,1.7115630459748583,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,month,2024-08,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,357,22,16.227272727272727,261,96,-0.018461875582320545,0.9512287236945549,-5.171393720537968e-05,0.42296918767507,4.571822813511728,4.571822813511728,4.571822813511728,0.9663865546218487,10,0.13405192185357137,False,False,0.6227272727272727,0.5243856381527225,0.0,1.924550584745725,3.07166349562572,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,month,2024-09,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,281,20,14.05,199,82,0.034317046411971884,1.1583384263085597,0.00012212472032730208,0.47686832740213525,2.8819707136811923,2.8819707136811923,2.8819707136811923,0.9110320284697508,7,0.5508626834106356,False,False,0.4050000000000001,0.4208307868457202,0.0,0.6820762052766018,1.507906992122322,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,month,2024-10,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,223,23,9.695652173913043,142,81,0.02251192713033911,1.1538391687161618,0.00010095034587596013,0.47085201793721976,2.477058505720242,2.477058505720242,2.477058505720242,0.9417040358744395,6,0.04963559114083998,False,False,0.0,0.4230804156419191,0.0,0.9114308001301199,1.334511215772039,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,month,2024-11,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,188,19,9.894736842105264,129,59,0.03048563114786282,1.2616596675983782,0.000162157612488632,0.5319148936170213,1.876701578951101,1.876701578951101,1.876701578951101,0.824468085106383,7,0.824994182706691,False,False,0.0,0.3691701662008109,0.0,0.5197632560798614,0.8889334222806723,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,month,2024-12,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,173,19,9.105263157894736,105,68,0.03263004026195776,1.2637768898116475,0.00018861294949108531,0.49710982658959535,1.5928110641625914,1.5928110641625914,1.5928110641625914,0.8670520231213873,5,0.8447261768792614,False,False,0.0,0.36811155509417626,0.0,0.5100466308089566,0.8781581859031329,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2022Q3,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,362,20,18.1,246,116,0.031062640414108347,1.0735761151106331,8.580839893400096e-05,0.4861878453038674,3.3321878782200276,3.3321878782200276,3.3321878782200276,0.9613259668508287,7,0.2913603247049762,False,False,0.8100000000000002,0.46321194244468344,0.0,0.8214845389656336,2.094696481410317,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2022Q4,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,1090,62,17.580645161290324,804,286,0.06954021167558817,1.0579348746785884,6.3798359335402e-05,0.481651376146789,7.638444769543118,7.6384447695431295,7.6384447695431295,0.9513761467889909,10,0.37556055098024155,False,False,0.7580645161290324,0.4710325626607058,0.0,0.8091170181139372,2.0382140969036753,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2023Q1,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,897,60,14.95,707,190,0.13399996113848575,1.1604438498544176,0.00014938680171514576,0.48606465997770343,5.059525019642608,5.059525019642608,5.059525019642608,0.9175027870680045,10,0.9429057810856973,False,False,0.49499999999999994,0.4197780750727912,0.0,0.5385686526920382,1.4533467277648295,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2023Q2,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,543,60,9.05,395,148,0.07980878944183335,1.251353365603051,0.0001469775127842235,0.4990791896869245,1.9238114832040187,1.9238114832040187,1.9238114832040187,0.860036832412523,11,0.8545292032442728,False,False,0.0,0.37432331719847445,0.0,0.5524784331257127,0.9268017503241871,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2023Q3,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,629,62,10.14516129032258,404,225,0.019482376577312895,1.044385239807462,3.0973571665044346e-05,0.4737678855325914,3.2021474372618375,3.2021474372618264,3.2021474372618375,0.9427662957074722,8,0.4750074431475323,False,False,0.014516129032258008,0.477807380096269,0.0,0.7404914836519729,1.2328149927804999,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2023Q4,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,545,61,8.934426229508198,374,171,0.020997064695916123,1.0512742776600883,3.852672421269013e-05,0.46422018348623856,2.6801215926834376,2.220349620689277,2.6801215926834376,0.9394495412844037,8,0.42704307262563046,False,False,0.0,0.47436286116995585,0.0,0.7605829108964479,1.2349457720664039,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2024Q1,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,352,53,6.6415094339622645,215,137,-0.027391781826045552,0.8801092204712403,-7.781756200581122e-05,0.45170454545454547,3.7722519817876,3.1697707991480417,3.7722519817876,0.9914772727272727,9,0.4655039715841735,False,False,0.0,0.5599453897643798,0.0,1.7766879855143947,2.3366333752787742,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2024Q2,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,492,59,8.338983050847459,297,195,-0.0017691460356652764,0.9949112113959745,-3.595825275742432e-06,0.46747967479674796,2.883228360087542,2.860778241144357,2.883228360087542,0.9573170731707317,7,0.05053546934224223,False,False,0.0,0.5025443943020127,0.0,1.9280517217228204,2.430596116024833,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2024Q3,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,909,61,14.901639344262295,605,304,0.04828520239644335,1.0593958197620836,5.311903453954164e-05,0.4598459845984598,4.571822813511739,4.571822813511728,4.571822813511739,0.9592959295929593,10,0.5442694718396904,False,False,0.49016393442622946,0.4703020901189582,0.0,0.736761905988971,1.6972279305341587,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),train,quarter,2024Q4,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,584,61,9.573770491803279,376,208,0.0856275985401597,1.2215197785369236,0.00014662260023999948,0.4982876712328767,2.477058505720242,2.477058505720242,2.477058505720242,0.8852739726027398,7,0.8550641313396118,False,False,0.0,0.3892401107315382,0.0,0.5335944285684076,0.9228345392999457,5e-05
f18b_hold4_flat_close_atr1p2_tp2p4__lr_plain__lifecycle,f18b_hold4_flat_close_atr1p2_tp2p4,logreg_l2_c0p5_plain_argmax,f18b_entry_lr_plain,asymmetric_exit_lifecycle_simulation_proxy(비대칭 청산 생명주기 시뮬레이션 프록시),validation,month,2025-01,Tier A(티어 A),Tier A separate(티어 A 분리),4,True,False,1.2,2.4,False,285,20,14.25,203,82,-0.013545797674335506,0.9485710298616072,-4.752911464679125e-05,0.45964912280701753,2.6926675482979445,2.6926675482979445,2.6926675482979445,0.9859649122807017,6,0.23115187169031925,False,False,0.425,0.5257144850691964,0.0,1.8496658682656721,2.8003803533348686,5e-05
