ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c05_mid_session_reliability_tier_b_fallback_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c05_mid_session_reliability_tier_b_fallback_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c05_mid_session_reliability_tier_b_fallback_used_oos,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=45;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c05_mid_session_reliability_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c05_mid_session_reliability_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c05_mid_session_reliability_oos,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c05_oos.htm,net_profit=-44.61;profit_factor=0.94;trade_count=361;signal_count=;expectancy=-0.12;win_rate=39.34,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=107.74;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c06_cash_close_reliability_tier_a_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_a_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_a_used_validation_is,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=23;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c06_cash_close_reliability_tier_b_fallback_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_b_fallback_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_b_fallback_used_validation_is,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=6;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c06_cash_close_reliability_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_validation_is,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c06_validation_is.htm,net_profit=206.57;profit_factor=2.53;trade_count=29;signal_count=;expectancy=7.12;win_rate=68.97,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=131.22;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c06_cash_close_reliability_tier_a_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_a_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_a_used_oos,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=20;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c06_cash_close_reliability_tier_b_fallback_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_b_fallback_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_tier_b_fallback_used_oos,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c06_cash_close_reliability_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c06_cash_close_reliability_oos,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c06_oos.htm,net_profit=43.63;profit_factor=1.28;trade_count=20;signal_count=;expectancy=2.18;win_rate=55.0,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=114.49;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c07_overnight_reliability_tier_a_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_a_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_a_used_validation_is,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c07_overnight_reliability_tier_b_fallback_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_b_fallback_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_b_fallback_used_validation_is,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c07_overnight_reliability_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_validation_is,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c07_validation_is.htm,net_profit=0.0;profit_factor=0.0;trade_count=0;signal_count=;expectancy=0.0;win_rate=0.0,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=0.0;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c07_overnight_reliability_tier_a_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_a_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_a_used_oos,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c07_overnight_reliability_tier_b_fallback_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_b_fallback_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_tier_b_fallback_used_oos,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c07_overnight_reliability_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c07_overnight_reliability_oos,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c07_oos.htm,net_profit=0.0;profit_factor=0.0;trade_count=0;signal_count=;expectancy=0.0;win_rate=0.0,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=0.0;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c08_exclude_weak_session_bucket_tier_a_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_a_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_a_used_validation_is,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1517;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c08_exclude_weak_session_bucket_tier_b_fallback_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_b_fallback_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_b_fallback_used_validation_is,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=207;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c08_exclude_weak_session_bucket_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_validation_is,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c08_validation_is.htm,net_profit=-165.32;profit_factor=0.93;trade_count=958;signal_count=;expectancy=-0.17;win_rate=38.94,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=563.36;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c08_exclude_weak_session_bucket_tier_a_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_a_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_a_used_oos,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1106;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c08_exclude_weak_session_bucket_tier_b_fallback_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_b_fallback_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_tier_b_fallback_used_oos,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=130;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c08_exclude_weak_session_bucket_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c08_exclude_weak_session_bucket_oos,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c08_oos.htm,net_profit=239.33;profit_factor=1.13;trade_count=669;signal_count=;expectancy=0.36;win_rate=39.46,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=211.56;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c09_session_specific_thresholds_tier_a_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_a_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_a_used_validation_is,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1852;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c09_session_specific_thresholds_tier_b_fallback_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_b_fallback_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_b_fallback_used_validation_is,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=253;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c09_session_specific_thresholds_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_validation_is,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c09_validation_is.htm,net_profit=-138.06;profit_factor=0.95;trade_count=1174;signal_count=;expectancy=-0.12;win_rate=39.35,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=572.69;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c09_session_specific_thresholds_tier_a_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_a_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_a_used_oos,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1367;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c09_session_specific_thresholds_tier_b_fallback_used_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_b_fallback_used_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_tier_b_fallback_used_oos,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=127;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c09_session_specific_thresholds_oos,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_oos,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c09_session_specific_thresholds_oos,Tier A+B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/42_session_structure__cash_open_close_signal_reliability_scout/02_runs/run36A_session_structure_signal_reliability_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run36A_session_structure_signal_reliability_broad_mt5_probe_v1_routed_c09_oos.htm,net_profit=14.91;profit_factor=1.01;trade_count=815;signal_count=;expectancy=0.02;win_rate=40.0,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=188.49;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c10_session_specific_long_short_thresholds_tier_a_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c10_session_specific_long_short_thresholds_tier_a_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c10_session_specific_long_short_thresholds_tier_a_used_validation_is,Tier A,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run36A_session_structure_signal_reliability_broad_mt5_probe_v1__mt5_routed_c10_session_specific_long_short_thresholds_tier_b_fallback_used_validation_is,42_session_structure__cash_open_close_signal_reliability_scout,run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c10_session_specific_long_short_thresholds_tier_b_fallback_used_validation_is,stage42_run36A_session_structure_signal_reliability_broad_mt5_probe_v1,mt5_routed_c10_session_specific_long_short_thresholds_tier_b_fallback_used_validation_is,Tier B,session_structure_signal_reliability_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage42 session/time-structure MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
