record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,feature_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,72,441.48,901.38,-459.9,1.959948,6.131667,0.625,20.030667,-17.033333,1.175969,150.74,13.801249,10,0.541667,4,2.928751,measured_slice
mt5_rt_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,73,460.42,833.76,-373.34,2.233246,6.307123,0.589041,19.389767,-12.444667,1.558078,77.26,7.78236,18,0.671233,5,5.959358,measured_slice
mt5_rt_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,82,136.35,656.55,-520.2,1.262111,1.662805,0.560976,14.272826,-14.45,0.987739,88.05,15.815566,29,0.841463,4,1.548552,measured_slice
mt5_rt_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,49,-289.77,320.04,-609.81,0.524819,-5.913673,0.44898,14.547273,-22.585556,0.644096,293.9,58.298455,48,0.979592,5,-0.985948,deep_negative_or_dd_slice
mt5_rt_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,67,363.27,814.25,-450.98,1.805512,5.42194,0.537313,22.618056,-14.547742,1.554747,133.57,13.632652,21,0.716418,6,2.719698,measured_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Tuesday,68,452.63,860.6,-407.97,2.109469,6.656324,0.632353,20.013953,-16.3188,1.226435,127.62,11.87218,9,0.573529,4,3.546701,measured_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Thursday,71,418.49,748.57,-330.08,2.267844,5.894225,0.605634,17.408605,-11.788571,1.476736,79.27,8.073699,16,0.647887,3,5.279299,measured_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Friday,82,78.9,599.84,-520.94,1.151457,0.962195,0.512195,14.281905,-13.0235,1.096626,97.34,17.59517,31,0.878049,4,0.810561,measured_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,48,-241.72,299.27,-540.99,0.55319,-5.035833,0.458333,13.603182,-20.807308,0.653769,277.1,54.965981,47,0.979167,4,-0.87232,deep_negative_or_dd_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Wednesday,62,407.98,754.2,-346.22,2.178384,6.580323,0.580645,20.95,-13.316154,1.573277,78.85,9.633313,18,0.66129,3,5.174128,measured_slice
mt5_rt_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,68,452.63,860.6,-407.97,2.109469,6.656324,0.632353,20.013953,-16.3188,1.226435,127.62,11.87218,9,0.573529,4,3.546701,measured_slice
mt5_rt_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,71,418.49,748.57,-330.08,2.267844,5.894225,0.605634,17.408605,-11.788571,1.476736,79.27,8.073699,16,0.647887,3,5.279299,measured_slice
mt5_rt_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,82,78.9,599.84,-520.94,1.151457,0.962195,0.512195,14.281905,-13.0235,1.096626,97.34,17.59517,31,0.878049,4,0.810561,measured_slice
mt5_rt_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,48,-241.72,299.27,-540.99,0.55319,-5.035833,0.458333,13.603182,-20.807308,0.653769,277.1,54.965981,47,0.979167,4,-0.87232,deep_negative_or_dd_slice
mt5_rt_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,62,407.98,754.2,-346.22,2.178384,6.580323,0.580645,20.95,-13.316154,1.573277,78.85,9.633313,18,0.66129,3,5.174128,measured_slice
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Tuesday,65,422.69,890.98,-468.29,1.902624,6.502923,0.6,22.845641,-18.011154,1.268416,159.02,14.801095,19,0.661538,4,2.658093,measured_slice
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Thursday,73,474.6,853.95,-379.35,2.251087,6.50137,0.616438,18.976667,-13.548214,1.400677,72.16,7.580948,15,0.643836,4,6.577051,measured_slice
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Friday,74,259.42,707.52,-448.1,1.578933,3.505676,0.594595,16.08,-14.936667,1.076545,81.11,13.952116,12,0.72973,4,3.198373,measured_slice
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,50,-312.35,341.68,-654.03,0.522423,-6.247,0.44,15.530909,-23.358214,0.664901,316.48,62.777458,49,0.98,4,-0.98695,deep_negative_or_dd_slice
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Wednesday,63,415.57,828.4,-412.83,2.006637,6.596349,0.571429,23.011111,-15.29,1.504978,85.42,11.043699,22,0.730159,5,4.86502,measured_slice
mt5_rt_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,65,422.69,890.98,-468.29,1.902624,6.502923,0.6,22.845641,-18.011154,1.268416,159.02,14.801095,19,0.661538,4,2.658093,measured_slice
mt5_rt_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,73,474.6,853.95,-379.35,2.251087,6.50137,0.616438,18.976667,-13.548214,1.400677,72.16,7.580948,15,0.643836,4,6.577051,measured_slice
mt5_rt_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,74,259.42,707.52,-448.1,1.578933,3.505676,0.594595,16.08,-14.936667,1.076545,81.11,13.952116,12,0.72973,4,3.198373,measured_slice
mt5_rt_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,50,-312.35,341.68,-654.03,0.522423,-6.247,0.44,15.530909,-23.358214,0.664901,316.48,62.777458,49,0.98,4,-0.98695,deep_negative_or_dd_slice
mt5_rt_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A+B,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,63,415.57,828.4,-412.83,2.006637,6.596349,0.571429,23.011111,-15.29,1.504978,85.42,11.043699,22,0.730159,5,4.86502,measured_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Tuesday,57,406.76,796.09,-389.33,2.044769,7.13614,0.649123,21.515946,-19.4665,1.105281,137.44,13.251316,15,0.54386,4,2.959546,measured_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Thursday,65,364.94,675.83,-310.89,2.173856,5.614462,0.646154,16.09119,-13.516957,1.190445,96.99,10.270883,8,0.584615,4,3.762656,measured_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Friday,64,296.97,682.99,-386.02,1.769312,4.640156,0.625,17.07475,-16.084167,1.061587,90.39,12.022825,9,0.71875,3,3.28543,measured_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,46,-378.04,250.93,-628.97,0.398954,-8.218261,0.391304,13.940556,-22.463214,0.620595,382.17,75.807827,45,0.978261,5,-0.989193,deep_negative_or_dd_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Wednesday,58,403.14,758.15,-355.01,2.135574,6.95069,0.603448,21.661429,-15.435217,1.403377,77.49,8.434292,13,0.655172,3,5.202478,measured_slice
mt5_rt_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,57,406.76,796.09,-389.33,2.044769,7.13614,0.649123,21.515946,-19.4665,1.105281,137.44,13.251316,15,0.54386,4,2.959546,measured_slice
mt5_rt_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,65,364.94,675.83,-310.89,2.173856,5.614462,0.646154,16.09119,-13.516957,1.190445,96.99,10.270883,8,0.584615,4,3.762656,measured_slice
mt5_rt_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,64,296.97,682.99,-386.02,1.769312,4.640156,0.625,17.07475,-16.084167,1.061587,90.39,12.022825,9,0.71875,3,3.28543,measured_slice
mt5_rt_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,46,-378.04,250.93,-628.97,0.398954,-8.218261,0.391304,13.940556,-22.463214,0.620595,382.17,75.807827,45,0.978261,5,-0.989193,deep_negative_or_dd_slice
mt5_rt_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,58,403.14,758.15,-355.01,2.135574,6.95069,0.603448,21.661429,-15.435217,1.403377,77.49,8.434292,13,0.655172,3,5.202478,measured_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Tuesday,67,509.93,983.73,-473.8,2.076256,7.610896,0.641791,22.877442,-19.741667,1.15884,146.11,12.716939,9,0.522388,4,3.490042,measured_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Thursday,74,538.2,913.86,-375.66,2.432678,7.272973,0.608108,20.308,-12.953793,1.567726,85.81,8.780544,17,0.648649,4,6.271996,measured_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Friday,75,106.7,651.36,-544.66,1.195902,1.422667,0.533333,16.284,-15.561714,1.046414,115.93,19.378186,29,0.866667,4,0.920383,measured_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,48,-319.19,331.53,-650.72,0.509482,-6.649792,0.4375,15.787143,-24.100741,0.655048,323.32,64.134251,47,0.979167,4,-0.987226,deep_negative_or_dd_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Wednesday,65,401.38,855.5,-454.12,1.883863,6.175077,0.569231,23.121622,-16.218571,1.425626,137.8,13.49763,10,0.646154,6,2.912772,measured_slice
mt5_rt_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,67,509.93,983.73,-473.8,2.076256,7.610896,0.641791,22.877442,-19.741667,1.15884,146.11,12.716939,9,0.522388,4,3.490042,measured_slice
mt5_rt_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,74,538.2,913.86,-375.66,2.432678,7.272973,0.608108,20.308,-12.953793,1.567726,85.81,8.780544,17,0.648649,4,6.271996,measured_slice
mt5_rt_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,75,106.7,651.36,-544.66,1.195902,1.422667,0.533333,16.284,-15.561714,1.046414,115.93,19.378186,29,0.866667,4,0.920383,measured_slice
mt5_rt_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,48,-319.19,331.53,-650.72,0.509482,-6.649792,0.4375,15.787143,-24.100741,0.655048,323.32,64.134251,47,0.979167,4,-0.987226,deep_negative_or_dd_slice
mt5_rt_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,65,401.38,855.5,-454.12,1.883863,6.175077,0.569231,23.121622,-16.218571,1.425626,137.8,13.49763,10,0.646154,6,2.912772,measured_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Tuesday,67,441.93,912.12,-470.19,1.939897,6.59597,0.61194,22.246829,-18.084231,1.230178,152.02,13.998287,21,0.686567,4,2.907052,measured_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Thursday,73,518.32,840.37,-322.05,2.60944,7.100274,0.630137,18.268913,-11.927778,1.531628,68.93,8.199346,14,0.616438,3,7.519513,measured_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Friday,75,225.16,713.52,-488.36,1.461053,3.002133,0.573333,16.593488,-15.26125,1.087295,91.79,16.900812,16,0.76,4,2.452991,measured_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,47,-276.73,337.52,-614.25,0.549483,-5.887872,0.468085,15.341818,-24.57,0.624413,280.86,55.71182,46,0.978723,5,-0.985295,deep_negative_or_dd_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Wednesday,68,366.6,873.22,-506.62,1.723619,5.391176,0.529412,24.256111,-15.831875,1.532106,141.68,14.43715,26,0.720588,6,2.587521,measured_slice
mt5_rt_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,67,441.93,912.12,-470.19,1.939897,6.59597,0.61194,22.246829,-18.084231,1.230178,152.02,13.998287,21,0.686567,4,2.907052,measured_slice
mt5_rt_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,73,518.32,840.37,-322.05,2.60944,7.100274,0.630137,18.268913,-11.927778,1.531628,68.93,8.199346,14,0.616438,3,7.519513,measured_slice
mt5_rt_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,75,225.16,713.52,-488.36,1.461053,3.002133,0.573333,16.593488,-15.26125,1.087295,91.79,16.900812,16,0.76,4,2.452991,measured_slice
mt5_rt_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,47,-276.73,337.52,-614.25,0.549483,-5.887872,0.468085,15.341818,-24.57,0.624413,280.86,55.71182,46,0.978723,5,-0.985295,deep_negative_or_dd_slice
mt5_rt_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,68,366.6,873.22,-506.62,1.723619,5.391176,0.529412,24.256111,-15.831875,1.532106,141.68,14.43715,26,0.720588,6,2.587521,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Tuesday,68,512.94,966.38,-453.44,2.131219,7.543235,0.661765,21.475111,-19.714783,1.08929,149.46,12.944743,9,0.514706,4,3.431955,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Thursday,74,574.12,960.24,-386.12,2.486895,7.758378,0.621622,20.874783,-13.79,1.513762,76.75,6.825498,10,0.608108,4,7.480391,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Friday,79,157.94,720.0,-562.06,1.281002,1.999241,0.531646,17.142857,-15.190811,1.128502,102.89,17.852929,29,0.848101,4,1.535037,measured_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,49,-319.36,345.68,-665.04,0.519788,-6.517551,0.469388,15.029565,-25.578462,0.587587,323.49,64.167973,48,0.979592,4,-0.987233,deep_negative_or_dd_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Wednesday,62,465.19,881.73,-416.54,2.116796,7.503065,0.596774,23.830541,-16.6616,1.430267,86.74,11.796064,13,0.629032,4,5.363039,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Tuesday,68,512.94,966.38,-453.44,2.131219,7.543235,0.661765,21.475111,-19.714783,1.08929,149.46,12.944743,9,0.514706,4,3.431955,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Thursday,74,574.12,960.24,-386.12,2.486895,7.758378,0.621622,20.874783,-13.79,1.513762,76.75,6.825498,10,0.608108,4,7.480391,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Friday,79,157.94,720.0,-562.06,1.281002,1.999241,0.531646,17.142857,-15.190811,1.128502,102.89,17.852929,29,0.848101,4,1.535037,measured_slice
mt5_rt_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Monday,49,-319.36,345.68,-665.04,0.519788,-6.517551,0.469388,15.029565,-25.578462,0.587587,323.49,64.167973,48,0.979592,4,-0.987233,deep_negative_or_dd_slice
mt5_rt_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A+B,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,routed_total,weekday,Wednesday,62,465.19,881.73,-416.54,2.116796,7.503065,0.596774,23.830541,-16.6616,1.430267,86.74,11.796064,13,0.629032,4,5.363039,measured_slice
