record_view,tier_scope,candidate_id,candidate_alias,candidate_role,test_id,feature_family,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,session_report,session_07_12_report_time,3,-111.32,0,-111.32,0.0,-37.106667,0.0,,-37.106667,,111.32,22.264,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s258_stc_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-109.52,109.76,-219.28,0.500547,-9.126667,0.25,36.586667,-24.364444,1.501642,109.52,21.904,12,1.0,4,-1.0,negative_fragile_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,session_report,session_07_12_report_time,3,-109.09,0,-109.09,0.0,-36.363333,0.0,,-36.363333,,109.09,21.818,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s258_stc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,14,-106.83,152.5,-259.33,0.588054,-7.630714,0.285714,38.125,-25.933,1.470135,106.83,21.366,14,1.0,4,-1.0,negative_fragile_slice
mt5_ta_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,tier_only_total,session_report,session_07_12_report_time,3,-106.47,0,-106.47,0.0,-35.49,0.0,,-35.49,,106.47,21.294,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_lc_abl_gate_variant_rule_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,source_feature_gate,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-106.34,0,-106.34,0.0,-53.17,0.0,,-53.17,,106.34,21.268,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,session_report,session_07_12_report_time,3,-99.29,0,-99.29,0.0,-33.096667,0.0,,-33.096667,,99.29,19.858,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s262_lih_abl_ma_trend_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_ma_trend,moving_average_trend,true_internal_feature_order_supervised_score_table,tier_only_total,session_report,session_07_12_report_time,3,-96.98,0,-96.98,0.0,-32.326667,0.0,,-32.326667,,96.98,19.396,3,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s264_lc_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,31,-95.59,66.88,-162.47,0.411645,-3.083548,0.387097,5.573333,-8.551053,0.651772,102.76,20.261451,26,0.935484,4,-0.930226,negative_fragile_slice
mt5_ta_s258_stc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-95.35,0,-95.35,0.0,-47.675,0.0,,-47.675,,95.35,19.07,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-95.0,95.56,-190.56,0.501469,-7.916667,0.25,31.853333,-21.173333,1.504408,95.0,19.0,12,1.0,4,-1.0,negative_fragile_slice
mt5_ta_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,42,-92.63,251.27,-343.9,0.730648,-2.205476,0.5,11.965238,-16.37619,0.730648,127.51,25.502,42,1.0,5,-0.726453,negative_fragile_slice
mt5_ta_s258_stc_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-91.59,0,-91.59,0.0,-45.795,0.0,,-45.795,,91.59,18.318,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,14,-91.5,100.23,-191.73,0.522766,-6.535714,0.357143,20.046,-21.303333,0.94098,93.81,18.675718,13,0.928571,3,-0.975376,negative_fragile_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-91.22,0,-91.22,0.0,-45.61,0.0,,-45.61,,91.22,18.244,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-89.43,0,-89.43,0.0,-44.715,0.0,,-44.715,,89.43,17.886,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_lc_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-86.43,0,-86.43,0.0,-43.215,0.0,,-43.215,,86.43,17.286,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-85.8,0,-85.8,0.0,-42.9,0.0,,-42.9,,85.8,17.16,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-85.08,0,-85.08,0.0,-42.54,0.0,,-42.54,,85.08,17.016,2,1.0,2,-1.0,thin_slice
mt5_ta_s262_lih_abl_gate_rank_bucket_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_gate_rank_bucket,source_feature_rank_bucket,true_internal_feature_order_supervised_score_table,tier_only_total,weekday,Monday,30,-84.96,60.31,-145.27,0.415158,-2.832,0.4,5.025833,-8.070556,0.622737,93.37,18.365099,25,0.9,4,-0.909928,negative_fragile_slice
mt5_ta_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-84.94,106.14,-191.08,0.555474,-7.078333,0.25,35.38,-21.231111,1.666422,84.94,16.988,12,1.0,4,-1.0,negative_fragile_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,11,-83.64,118.18,-201.82,0.585571,-7.603636,0.272727,39.393333,-25.2275,1.561523,84.62,16.890894,5,0.909091,3,-0.988419,negative_fragile_slice
mt5_ta_s264_aih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-83.37,119.3,-202.67,0.588642,-6.9475,0.333333,29.825,-25.33375,1.177283,83.37,16.674,12,1.0,3,-1.0,negative_fragile_slice
mt5_ta_s258_stc_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-83.16,0,-83.16,0.0,-41.58,0.0,,-41.58,,83.16,16.632,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-81.63,0,-81.63,0.0,-40.815,0.0,,-40.815,,81.63,16.326,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-80.91,0,-80.91,0.0,-40.455,0.0,,-40.455,,80.91,16.182,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,168,-80.63,1102.99,-1183.62,0.931878,-0.47994,0.511905,12.825465,-14.43439,0.888535,236.28,36.03752,133,0.89881,6,-0.341248,deep_negative_or_dd_slice
mt5_ta_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-80.29,0,-80.29,0.0,-40.145,0.0,,-40.145,,80.29,16.058,2,1.0,2,-1.0,thin_slice
mt5_ta_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-79.99,0,-79.99,0.0,-39.995,0.0,,-39.995,,79.99,15.998,2,1.0,2,-1.0,thin_slice
mt5_ta_s262_lih_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,171,-79.02,1210.59,-1289.61,0.938726,-0.462105,0.51462,13.756705,-15.53747,0.885389,258.21,38.017344,136,0.888889,6,-0.30603,deep_negative_or_dd_slice
mt5_ta_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-78.54,0,-78.54,0.0,-39.27,0.0,,-39.27,,78.54,15.708,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_lc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-78.54,0,-78.54,0.0,-39.27,0.0,,-39.27,,78.54,15.708,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,171,-78.43,1310.0,-1388.43,0.943512,-0.458655,0.508772,15.057471,-16.528929,0.910977,252.97,37.502594,136,0.894737,6,-0.310037,deep_negative_or_dd_slice
mt5_ta_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-77.96,0,-77.96,0.0,-38.98,0.0,,-38.98,,77.96,15.592,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,11,-77.44,122.17,-199.61,0.612043,-7.04,0.272727,40.723333,-24.95125,1.632116,81.84,16.225218,5,0.909091,3,-0.946237,negative_fragile_slice
mt5_ta_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,13,-76.74,115.45,-192.19,0.600708,-5.903077,0.230769,38.483333,-19.219,2.002359,76.74,15.348,13,1.0,4,-1.0,negative_fragile_slice
mt5_ta_s264_aih_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-76.08,0,-76.08,0.0,-38.04,0.0,,-38.04,,76.08,15.216,2,1.0,2,-1.0,thin_slice
mt5_ta_s262_lih_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-74.53,0,-74.53,0.0,-37.265,0.0,,-37.265,,74.53,14.906,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,43,-74.37,228.42,-302.79,0.754384,-1.729535,0.534884,9.931304,-15.1395,0.655986,113.94,22.788,43,1.0,5,-0.652712,negative_fragile_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-74.14,0,-74.14,0.0,-37.07,0.0,,-37.07,,74.14,14.828,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,13,-74.12,115.4,-189.52,0.608907,-5.701538,0.307692,28.85,-21.057778,1.37004,75.98,15.13968,7,0.923077,3,-0.97552,negative_fragile_slice
mt5_ta_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-73.36,0,-73.36,0.0,-36.68,0.0,,-36.68,,73.36,14.672,2,1.0,2,-1.0,thin_slice
mt5_ta_s258_stc_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,13,-73.06,155.52,-228.58,0.680374,-5.62,0.307692,38.88,-25.397778,1.530843,82.94,16.266573,7,0.923077,3,-0.880878,negative_fragile_slice
mt5_ta_s258_stc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,direction,buy,169,-72.83,1122.4,-1195.23,0.939066,-0.430947,0.526627,12.611236,-14.940375,0.844104,255.1,37.38989,133,0.887574,6,-0.285496,deep_negative_or_dd_slice
mt5_ta_s264_lc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-72.37,125.41,-197.78,0.634088,-6.030833,0.333333,31.3525,-24.7225,1.268177,88.02,17.069718,5,0.833333,3,-0.8222,negative_fragile_slice
mt5_ta_s264_lc_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,43,-70.53,215.04,-285.57,0.75302,-1.640233,0.488372,10.24,-12.980455,0.788878,117.64,23.528,43,1.0,5,-0.599541,negative_fragile_slice
mt5_ta_s258_stc_abl_price_return_range_true_historical_2024_tier_a_train_era_stress,Tier A,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,price_return_range,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,40,-70.29,234.11,-304.4,0.769087,-1.75725,0.5,11.7055,-15.22,0.769087,114.98,22.996,40,1.0,5,-0.611324,negative_fragile_slice
mt5_ta_s264_aih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,10,-70.19,99.98,-170.17,0.58753,-7.019,0.3,33.326667,-24.31,1.370904,76.29,15.074096,5,0.9,3,-0.920042,negative_fragile_slice
mt5_ta_s264_lc_abl_trend_strength_directi_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,trend_strength_direction,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-68.77,120.02,-188.79,0.635733,-5.730833,0.333333,30.005,-23.59875,1.271466,80.03,15.653484,6,0.916667,3,-0.859303,negative_fragile_slice
mt5_ta_s262_lih_rep_trend_strength_adx_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,trend_strength(추세 강도),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,11,-65.44,95.05,-160.49,0.592249,-5.949091,0.272727,31.683333,-20.06125,1.57933,69.26,13.746973,5,0.909091,3,-0.944846,negative_fragile_slice
mt5_ta_s262_lih_abl_ma_trend_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_ma_trend,moving_average_trend,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-64.79,0,-64.79,0.0,-32.395,0.0,,-32.395,,64.79,12.958,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,close_hour_report,12,2,-62.5,0,-62.5,0.0,-31.25,0.0,,-31.25,,62.5,12.5,2,1.0,2,-1.0,thin_slice
mt5_ta_s264_aia_abl_volatility_bandwidth_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_volatility_bandwidth,volatility_bandwidth,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,39,-62.06,239.32,-301.38,0.794081,-1.591282,0.512821,11.966,-15.862105,0.754377,122.6,24.52,39,1.0,5,-0.506199,negative_fragile_slice
mt5_ta_s264_lc_rep_volatility_atr_true_historical_2024_tier_a_train_era_stress,Tier A,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,volatility_risk(변동성 위험),true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-07,42,-59.3,228.11,-287.41,0.793675,-1.411905,0.5,10.862381,-13.68619,0.793675,128.53,25.706,42,1.0,5,-0.461371,negative_fragile_slice
mt5_ta_s264_aia_abl_session_timing_true_historical_2024_tier_a_train_era_stress,Tier A,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_session_timing,session_timing,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,12,-58.3,133.43,-191.73,0.695927,-4.858333,0.333333,33.3575,-23.96625,1.391853,76.64,14.785662,6,0.916667,3,-0.760699,negative_fragile_slice
mt5_ta_s262_lih_abl_ma_trend_true_historical_2024_tier_a_train_era_stress,Tier A,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_ma_trend,moving_average_trend,true_internal_feature_order_supervised_score_table,tier_only_total,month,2024-06,10,-57.98,99.99,-157.97,0.632968,-5.798,0.3,33.33,-22.567143,1.476926,71.52,13.926861,5,0.9,3,-0.810682,negative_fragile_slice
