candidate_id,feature_set,feature_count,target,side,target_threshold,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,scout_clue,meaningful_signal,dual_positive,rank_score,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery
f76b_02582,price_action_core,12,short_fwd12_q30,short,-0.0013667663792148233,hist_gbm_d4_l2,0.9,0.394127960700995,cash_mid,trend_aligned,6,1,0,1,111094.48918251197,376.97003173828125,2170.557861328125,-1793.587646484375,1.2101766342908595,3.6571191406250003,97,0.5300546448087432,0.4639175257731959,48.234619140625,-34.492069244384766,1.3984263686492944,3.88628888130188,1.0307841151542503,301.8997802734375,1678.73583984375,-1376.8359375,1.2192707890033194,3.107705078125,107,0.816793893129771,0.5607476635514018,27.978931427001953,-29.294382095336914,0.9550954628756496,2.82149338722229,0.9714556969980737
f76b_05427,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.85,0.546036564987265,cash_mid,compression,0,1,0,1,111077.76481997775,432.03656005859375,1657.984375,-1225.9478759765625,1.3524101697058588,5.291162109375,97,0.5300546448087432,0.6288659793814433,27.180070877075195,-34.054107666015625,0.798143681920628,4.453985214233398,0.8165248977972186,746.5396728515625,1882.154541015625,-1135.61474609375,1.65738825379804,4.72931640625,121,0.9236641221374046,0.5867768595041323,26.509218215942383,-22.712295532226562,1.1671747656826827,6.1697492599487305,1.5785361111914133
f76b_05677,session_macro_removed,48,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5462278849009231,cash_open,trend_aligned,0,1,0,1,111076.08712949339,954.7798461914062,3431.53955078125,-2476.759765625,1.3854955165243148,6.4446875,144,0.7868852459016393,0.6527777777777778,36.505741119384766,-49.535194396972656,0.7369657384773646,6.630415439605713,1.4814990582420113,837.183837890625,2893.040771484375,-2055.857421875,1.4072185846651954,6.30494140625,124,0.9465648854961832,0.5483870967741935,42.544715881347656,-36.71173858642578,1.1588858909852509,6.7514824867248535,1.3278217574880813
f76b_00067,full58,58,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.9,0.5715054684597835,all,compression,0,1,0,1,111075.85477758409,645.5816040039062,1490.95556640625,-845.3740844726562,1.7636636771711627,3.018427734375,78,0.4262295081967213,0.6666666666666666,28.672222137451172,-32.51438903808594,0.8818317977270242,8.276687622070312,2.1388009282176217,488.88861083984375,1930.3056640625,-1441.417236328125,1.339172042218513,4.668291015625,114,0.8702290076335878,0.5526315789473685,30.639772415161133,-28.26308250427246,1.0840916736711006,4.288496494293213,1.047253929122048
f76b_02164,price_action_core,12,short_fwd12_q40,short,-0.0005184037610888476,hist_gbm_d4_l2,0.85,0.4625223658484925,cash_mid,compression,6,1,0,1,111069.87368108392,176.41688537597656,1174.9197998046875,-998.5029907226562,1.1766813026312033,2.356064453125,72,0.39344262295081966,0.4722222222222222,34.55646514892578,-26.27639389038086,1.3151144442836218,2.4502344131469727,0.7487778406994914,148.07945251464844,1375.37646484375,-1227.296875,1.1206550695761772,2.327197265625,118,0.9007633587786259,0.576271186440678,20.226123809814453,-24.545936584472656,0.8240110838797309,1.2549105882644653,0.6362995294895197
f76b_06669,mega_cap_removed,48,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5209592029152883,cash_open,trend_aligned,0,1,0,1,111062.59811626482,1282.4149169921875,4059.099853515625,-2776.685546875,1.461850751549418,6.973789062500001,169,0.9234972677595629,0.6449704142011834,37.23944854736328,-46.27809143066406,0.8046885123418954,7.588253974914551,1.8389069492911516,1556.5606689453125,3491.01123046875,-1934.450927734375,1.8046522557992284,7.8916796875,141,1.0763358778625953,0.6312056737588653,39.22484588623047,-37.20098114013672,1.0544035314141265,11.039437294006348,1.9724073081815796
f76b_06605,mega_cap_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.9,0.5706716446487216,cash_open,trend_aligned,0,1,0,1,111056.17311222121,877.9443969726562,2926.272216796875,-2048.327392578125,1.4286154778771598,6.4446875,110,0.6010928961748634,0.6454545454545455,41.21510314941406,-52.52121353149414,0.7847324990824819,7.9813127517700195,1.3622761335947728,1391.70947265625,2752.66748046875,-1360.958251953125,2.022595091743901,4.202988281250001,99,0.7557251908396947,0.6060606060606061,45.87779235839844,-34.896366119384766,1.3146868129892053,14.057671546936035,3.3112380514236057
f76b_01444,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.8,0.449034787060857,all,compression,6,1,0,1,111054.88066872631,121.18067932128906,2669.2978515625,-2548.11669921875,1.0475571438234772,4.869453125,225,1.2295081967213115,0.5822222222222222,20.376319885253906,-27.107624053955078,0.7516822516313798,0.5385807752609253,0.24885890922564136,186.09864807128906,2439.69873046875,-2253.600341796875,1.0825782572093028,5.1748828125,200,1.5267175572519085,0.535,22.800922393798828,-24.232261657714844,0.940932493873913,0.9304932355880737,0.35961905769492064
f76b_01645,price_action_core,12,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.8,0.5154282869255208,cash_open,trend_aligned,0,1,0,1,111052.4953653117,1355.64453125,3150.107666015625,-1794.463134765625,1.7554596720244469,6.429414062499999,107,0.5846994535519126,0.6635514018691588,44.367713928222656,-49.84619903564453,0.8900922193986293,12.669574737548828,2.1085040068532686,1058.503173828125,2939.923828125,-1881.4207763671875,1.562608356968218,7.8916796875,105,0.8015267175572519,0.5904761904761905,47.41812515258789,-43.753971099853516,1.0837444913142213,10.080982208251953,1.341290087463557
f76b_02915,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,hist_gbm_d4_l2,0.85,0.4563583773738595,all,compression,0,1,0,1,111039.38556660822,997.1047973632812,2618.89892578125,-1621.7940673828125,1.6148159488630551,3.75521484375,196,1.0710382513661203,0.6020408163265306,22.194059371948242,-20.792232513427734,1.0674206994181699,5.087269306182861,2.6552536641753397,467.9352111816406,2622.42724609375,-2154.492431640625,1.2171902799847838,6.81587890625,239,1.8244274809160306,0.5188284518828452,21.14860725402832,-18.734716415405273,1.1288458701535584,1.957887887954712,0.686536861376095
f76b_02850,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.9,0.5263049051083162,all,none,6,1,0,1,111038.1760121315,1209.3349609375,4768.13818359375,-3558.803466796875,1.3398149766009262,4.628955078125,208,1.1366120218579234,0.5288461538461539,43.346710205078125,-36.3143196105957,1.193653376130735,5.814110279083252,2.6125441714749846,8.170425415039062,2462.76904296875,-2454.5986328125,1.0033286135040693,4.1829296875,192,1.465648854961832,0.5416666666666666,23.680471420288086,-27.893165588378906,0.8489703811228242,0.04255430027842522,0.019532782105936515
f76b_03949,volatility_compression,17,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5122745544228369,cash_open,trend_aligned,0,1,0,1,111032.52610928022,979.4467163085938,3784.717041015625,-2805.270263671875,1.3491452463698568,6.1716503906249995,157,0.8579234972677595,0.6305732484076433,38.22946548461914,-48.366729736328125,0.7904083177222769,6.238513946533203,1.5870093967027281,1467.054443359375,3365.728271484375,-1898.674072265625,1.7726730040970975,6.8708203125,135,1.0305343511450382,0.6222222222222222,40.06819534301758,-37.228904724121094,1.0762657574789427,10.867070198059082,2.1351954739529146
f76b_06989,mega_cap_removed,48,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.9,0.5456751299819081,cash_open,trend_aligned,0,1,0,1,111029.20411863251,1270.06982421875,4111.65380859375,-2841.584228515625,1.446958273252234,6.4446875,163,0.8907103825136612,0.6380368098159509,39.535133361816406,-48.162445068359375,0.820870562233753,7.791839599609375,1.9707236762352713,1034.277587890625,3077.43408203125,-2043.15673828125,1.5062153697616256,7.8916796875,136,1.0381679389312977,0.5955882352941176,37.993011474609375,-37.1483039855957,1.022738790156913,7.604982376098633,1.3105924579387904
f76b_00461,full58,58,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.9,0.5455824173072321,cash_open,trend_aligned,0,1,0,1,111017.82677425524,1254.1488037109375,4173.3486328125,-2919.199462890625,1.429620923772027,6.4446875,160,0.8743169398907104,0.625,41.73348617553711,-48.653324127197266,0.8577725556106051,7.838429927825928,1.9460195761407166,1394.2125244140625,3393.0703125,-1998.857666015625,1.6975047149122404,7.8916796875,138,1.0534351145038168,0.6159420289855072,39.91847610473633,-37.71429443359375,1.0584441974653307,10.102989196777344,1.766686661931326
f76b_02883,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,hist_gbm_d4_l2,0.8,0.4434963442607351,all,compression,0,1,0,1,111009.26570545511,904.22021484375,3486.986328125,-2582.766357421875,1.3500974713042646,7.992470703125,264,1.4426229508196722,0.5833333333333334,22.64276885986328,-23.479694366455078,0.9643553491996262,3.425076484680176,1.1313400429359175,378.7578430175781,3238.10791015625,-2859.35009765625,1.132462902255467,6.67556640625,307,2.3435114503816794,0.5146579804560261,20.494354248046875,-19.190269470214844,1.067955521930325,1.233738899230957,0.5673793352770277
f76b_05475,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5118679325959303,all,compression,0,1,0,1,111008.06582688952,594.5912475585938,2224.40478515625,-1629.8133544921875,1.3648217932594642,7.610986328125,155,0.8469945355191257,0.6129032258064516,23.41478729248047,-27.163555145263672,0.8619927386994904,3.8360726833343506,0.7812275859193061,964.3212890625,3441.60498046875,-2477.283935546875,1.3892654495856147,6.5408691406249995,246,1.8778625954198473,0.5853658536585366,23.900033950805664,-24.287097930908203,0.984062979397388,3.9200053215026855,1.474301454944497
f76b_01549,price_action_core,12,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.536627702523132,cash_open,trend_aligned,0,1,0,1,111006.51572925407,1272.7529296875,2959.05078125,-1686.2978515625,1.7547616386441962,6.4446875,101,0.5519125683060109,0.6732673267326733,43.51545333862305,-51.09993362426758,0.8515755354710944,12.601513862609863,1.9748869587353926,986.33544921875,2852.1708984375,-1865.8358154296875,1.5286290866812775,7.8916796875,103,0.7862595419847328,0.6019417475728155,46.00275802612305,-45.5081901550293,1.010867667323375,9.576072692871094,1.2498422240591605
f76b_02829,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5148096273328113,cash_open,trend_aligned,0,1,0,1,110999.95216916695,1203.00146484375,3456.2236328125,-2253.22216796875,1.5339027291428788,6.2018066406250005,151,0.825136612021858,0.6291390728476821,36.38130187988281,-40.23611068725586,0.9041952926977608,7.966897010803223,1.9397597096360215,568.0748291015625,2062.32861328125,-1494.25390625,1.3801728104274447,6.705273437500001,103,0.7862595419847328,0.6407766990291263,31.247404098510742,-40.3852424621582,0.7737332300973604,5.515289783477783,0.8472060601205907
f76b_03145,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.9,0.5294989659416648,cash_open,none,0,1,0,1,110996.73310929579,1834.5443115234375,5475.0166015625,-3640.47216796875,1.5039303554454473,8.696337890625,181,0.9890710382513661,0.5580110497237569,54.20808410644531,-45.50590133666992,1.1912319614415137,10.135603904724121,2.1095596038203044,1148.997802734375,3093.09130859375,-1944.0938720703125,1.591019524844159,6.348349609374999,127,0.9694656488549618,0.6141732283464567,39.6550178527832,-39.675384521484375,0.9994866673896974,9.047226905822754,1.809915763047421
f76b_03981,volatility_compression,17,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5174727516298896,cash_open,trend_aligned,0,1,0,1,110993.13681648961,914.0650634765625,3458.379150390625,-2544.314208984375,1.3592578849650496,6.1716503906249995,138,0.7540983606557377,0.6304347826086957,39.75148391723633,-49.88851547241211,0.7968063098453698,6.623660087585449,1.4810707114341186,1355.1126708984375,3042.39013671875,-1687.277587890625,1.803135511639338,6.8708203125,116,0.8854961832061069,0.6206896551724138,42.25541687011719,-38.34721755981445,1.1019161117545668,11.682005882263184,1.9722720275963228
f76b_01261,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5058354510564719,cash_open,trend_aligned,0,1,0,1,110988.11293512759,1134.35498046875,2954.834228515625,-1820.4791259765625,1.6231079974237874,6.4446777343749995,108,0.5901639344262295,0.6481481481481481,42.211917877197266,-47.907344818115234,0.8811157879331197,10.503287315368652,1.7601422867403609,956.24560546875,2873.713623046875,-1917.46826171875,1.49870205438028,7.8916796875,105,0.8015267175572519,0.580952380952381,47.11005783081055,-43.57882308959961,1.0810309799773756,9.107101440429688,1.211713657085439
f76b_01165,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5244121489223859,cash_open,trend_aligned,0,1,0,1,110987.63656126913,1215.7767333984375,2817.242919921875,-1601.4661865234375,1.7591647851383745,4.349091796875,99,0.5409836065573771,0.6565656565656566,43.34219741821289,-47.10194778442383,0.9201784524194506,12.280572891235352,2.7954726875896774,829.8209228515625,2706.33154296875,-1876.510986328125,1.4422146007598824,7.149746093749999,104,0.7938931297709924,0.5865384615384616,44.366092681884766,-43.63978958129883,1.0166431393816158,7.9790472984313965,1.1606299188399938
f76b_02825,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5148096273328113,cash_open,none,0,1,0,1,110975.31942944934,2109.931884765625,5056.8837890625,-2946.9521484375,1.7159707841688927,7.022792968749999,193,1.0546448087431695,0.6217616580310881,42.14069747924805,-40.36920928955078,1.0438821621942393,10.932289123535156,3.004405646235611,599.1161499023438,2680.773681640625,-2081.65771484375,1.2878071464509933,7.15943359375,146,1.1145038167938932,0.6164383561643836,29.786375045776367,-37.17245864868164,0.8013022578702302,4.103535175323486,0.8368205976871643
f76b_03053,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.9,0.5522616781418288,cash_open,trend_aligned,0,1,0,1,110964.05511923032,614.7059326171875,3704.28955078125,-3089.583740234375,1.1989607216473257,6.4446875,183,1.0,0.6120218579234973,33.074012756347656,-43.515262603759766,0.7600554558871035,3.359048843383789,0.9538180596300248,956.3147583007812,3260.032470703125,-2303.718017578125,1.4151178424737778,6.12888671875,150,1.1450381679389312,0.56,38.80990982055664,-34.90481948852539,1.1118782560475642,6.375431537628174,1.5603400783622638
f76b_06595,mega_cap_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.9,0.5706716446487216,all,compression,0,1,0,1,110963.78562773328,592.2180786132812,1450.3992919921875,-858.18115234375,1.6900852320411026,3.204404296875,73,0.3989071038251366,0.684931506849315,29.007986068725586,-37.312225341796875,0.7774391852268071,8.112576484680176,1.8481378245273992,469.3101806640625,2003.9107666015625,-1534.6007080078125,1.3058190030441201,5.326171875,120,0.916030534351145,0.55,30.36228370666504,-28.41853141784668,1.0683973517223235,3.9109182357788086,0.8811397598093142
f76b_05453,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.9,0.5636293007072165,cash_open,trend_aligned,0,1,0,1,110963.7056550831,616.7738037109375,2647.24072265625,-2030.466796875,1.3037596707961434,6.1716503906249995,111,0.6065573770491803,0.6396396396396397,37.28507995605469,-50.76166915893555,0.7345124889277093,5.556520938873291,0.9993660766135476,845.528564453125,2513.887451171875,-1668.3587646484375,1.5068026760428896,4.50947265625,104,0.7938931297709924,0.5384615384615384,44.890846252441406,-34.75747299194336,1.2915451667860585,8.130082130432129,1.875005413950668
f76b_05773,session_macro_removed,48,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.8,0.5213135522017087,cash_open,trend_aligned,0,1,0,1,110961.82183557145,1029.7379150390625,3802.292724609375,-2772.554443359375,1.371404169795964,6.628984374999999,153,0.8360655737704918,0.6143790849673203,40.44992446899414,-46.99244689941406,0.8607750210491487,6.730313301086426,1.5533871507112467,1197.90771484375,3389.3173828125,-2191.40966796875,1.5466379620174389,7.8916796875,142,1.083969465648855,0.6126760563380281,38.957672119140625,-39.84381103515625,0.9777596848044044,8.435969352722168,1.517937577650512
f76b_02566,price_action_core,12,short_fwd12_q30,short,-0.0013667663792148233,hist_gbm_d4_l2,0.9,0.394127960700995,all,trend_aligned,6,1,0,1,110957.6234422498,288.875,2411.1201171875,-2122.244873046875,1.1361177721804983,4.7994140625,115,0.6284153005464481,0.4782608695652174,43.83854675292969,-35.37074661254883,1.239401227040445,2.5119564533233643,0.6018963903471289,860.5546264648438,2262.929931640625,-1402.3751220703125,1.613640955281554,2.430693359375,119,0.9083969465648855,0.5630252100840336,33.77507400512695,-26.968751907348633,1.2523780900636965,7.231551647186279,3.5403668798688646
f76b_00147,full58,58,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5190831028815623,cash_mid,compression,0,1,0,1,110955.32772652687,181.6490020751953,911.9649047851562,-730.3158569335938,1.2487266928781466,3.314267578125,76,0.41530054644808745,0.618421052631579,19.40350914001465,-25.183305740356445,0.7704909490464698,2.390118360519409,0.5480818847401593,463.543212890625,1432.736083984375,-969.1927490234375,1.4782777578845958,4.91564453125,129,0.9847328244274809,0.6046511627906976,18.368412017822266,-19.0037784576416,0.966566309892765,3.593358278274536,0.942995796265908
f76b_02788,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5076963855013183,all,compression,6,1,0,1,110953.06371456478,431.1673583984375,1200.689697265625,-769.5223388671875,1.5603051875442087,1.79470703125,109,0.5956284153005464,0.5871559633027523,18.76077651977539,-17.100496292114258,1.0970895931498057,3.9556639194488525,2.4024386760112746,110.94183349609375,1215.8199462890625,-1104.8780517578125,1.1004109859497582,4.2601953125000005,133,1.015267175572519,0.5112781954887218,17.87970542907715,-16.998123168945312,1.0518635058335406,0.8341491222381592,0.26041489968916476
f76b_02979,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5274830996400326,all,compression,0,1,0,1,110952.38998484143,888.6633911132812,3930.16845703125,-3041.505126953125,1.2921788039096147,8.816669921875,273,1.4918032786885247,0.5787545787545788,24.874483108520508,-26.4478702545166,0.9405098735416172,3.2551772594451904,1.0079354211825744,1054.3262939453125,6178.3076171875,-5123.9814453125,1.2057630737206346,9.590966796875,392,2.9923664122137406,0.5178571428571429,30.435012817382812,-27.111013412475586,1.1226069772580922,2.689607858657837,1.0992909435249436
f76b_05805,session_macro_removed,48,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.85,0.5290918280748882,cash_open,trend_aligned,0,1,0,1,110945.79082983559,995.669677734375,3439.396728515625,-2443.727294921875,1.4074388478873134,6.4446875,134,0.73224043715847,0.6119402985074627,41.94386291503906,-46.994754791259766,0.8925222208594206,7.430370807647705,1.5449464038937109,1229.5906982421875,3127.21630859375,-1897.62548828125,1.6479628503652668,7.8916796875,121,0.9236641221374046,0.628099173553719,41.1475830078125,-42.169456481933594,0.9757674497284808,10.161906242370605,1.5580849032555055
f76b_03107,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,extra_trees_d7_l60,0.85,0.5197850238226794,all,compression,0,1,0,1,110939.47366172522,217.2360382080078,857.1921997070312,-639.9561767578125,1.339454529605127,3.1101757812499997,66,0.36065573770491804,0.5757575757575758,22.557689666748047,-22.85557746887207,0.986966516049322,3.291455030441284,0.6984686830809904,488.3245849609375,1573.3602294921875,-1085.035888671875,1.4500536304085203,5.729296875,149,1.1374045801526718,0.6241610738255033,16.9178524017334,-19.375640869140625,0.8731505974947276,3.277346134185791,0.8523289953637417
f76b_05549,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.9,0.5263990858874774,cash_open,trend_aligned,0,1,0,1,110939.0474591975,703.8087768554688,2940.5400390625,-2236.7314453125,1.3146594085870102,6.48169921875,121,0.6612021857923497,0.5950413223140496,40.84083557128906,-45.647579193115234,0.894698827258924,5.816601276397705,1.085839921142158,1171.314453125,2675.756103515625,-1504.4415283203125,1.778571019973816,6.574453125,102,0.7786259541984732,0.6470588235294118,40.5417594909668,-41.790042877197266,0.9701296457173153,11.483474731445312,1.7816150345204569
f76b_00003,full58,58,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.8,0.5394818155698466,all,compression,0,1,0,1,110936.81006358386,94.35922241210938,3205.004150390625,-3110.644775390625,1.0303343460322147,6.800000000000001,229,1.2513661202185793,0.5633187772925764,24.844993591308594,-31.106447219848633,0.7987088147905016,0.41204899549484253,0.13876356237074908,333.9105529785156,3389.094482421875,-3055.183837890625,1.1092931431457789,6.3788867187500005,237,1.8091603053435115,0.5316455696202531,26.89757537841797,-27.524179458618164,0.9772344137945228,1.408905267715454,0.5234621144737124
f76b_07021,mega_cap_removed,48,long_fwd12_q70,long,0.0017642490565776825,hist_gbm_d4_l2,0.8,0.3517393645582161,cash_open,trend_aligned,0,1,0,1,110933.5154023967,1087.31396484375,3772.6484375,-2685.334228515625,1.404908334105364,6.232314453125,144,0.7868852459016393,0.6388888888888888,41.007049560546875,-51.64104461669922,0.7940786222454993,7.550791263580322,1.7446391272804764,1108.7489013671875,2984.505859375,-1875.757080078125,1.5910940126909694,7.891689453125,114,0.8702290076335878,0.6052631578947368,43.25370788574219,-41.68349075317383,1.0376700008611635,9.72586727142334,1.4049575923544968
f76b_02989,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5274830996400326,cash_open,trend_aligned,0,1,0,1,110927.37544109207,1401.653076171875,4701.97265625,-3300.319091796875,1.424702437996681,6.4446875,215,1.174863387978142,0.6372093023255814,34.32096862792969,-42.31178283691406,0.8111444691474227,6.519316673278809,2.174896883940261,704.2875366210938,3476.91845703125,-2772.630859375,1.2540141956780388,7.8916796875,169,1.2900763358778626,0.5443786982248521,37.7925910949707,-36.00819396972656,1.0495553075154047,4.167381763458252,0.8924431356947339
f76b_03177,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,hist_gbm_d4_l2,0.8,0.3460076252180753,cash_open,none,0,1,0,1,110925.86124265712,2652.25732421875,9787.5234375,-7135.265625,1.3717111530098083,10.974765625,412,2.251366120218579,0.5679611650485437,41.827022552490234,-40.08576202392578,1.0434383791313524,6.4375176429748535,2.416686984346192,1421.82080078125,6049.7470703125,-4627.92578125,1.3072264673783223,7.538613281250001,254,1.9389312977099236,0.5551181102362205,42.906005859375,-40.95509719848633,1.047635307796578,5.597719669342041,1.88605085277102
f76b_02980,trend_momentum,21,long_fwd12_q70,long,0.0017642490565776825,logistic_l2_balanced,0.8,0.5274830996400326,all,compression,6,1,0,1,110924.29207467279,203.2628631591797,1552.5816650390625,-1349.318603515625,1.1506412651495646,4.22689453125,110,0.6010928961748634,0.5636363636363636,25.04163932800293,-28.110803604125977,0.8908190488132268,1.8478442430496216,0.48087990286114307,108.90234375,1764.37744140625,-1655.4749755859375,1.0657832147428068,3.088662109375,114,0.8702290076335878,0.5,30.953990936279297,-29.043420791625977,1.0657832339503268,0.9552837014198303,0.3525874307178156
f76b_05507,session_macro_removed,48,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.85,0.5178017302369231,all,compression,0,1,0,1,110920.07468337294,592.8612060546875,1290.544677734375,-697.6834716796875,1.8497567021723502,2.69408203125,94,0.5136612021857924,0.6276595744680851,21.873638153076172,-19.933813095092773,1.0973132961932375,6.307034015655518,2.2006056206819054,595.2999877929688,2377.986328125,-1782.686279296875,1.3339342742139253,6.591787109375,165,1.2595419847328244,0.6060606060606061,23.779863357543945,-27.42594337463379,0.8670572615393752,3.6078786849975586,0.9030934675458778
f76b_02518,price_action_core,12,short_fwd12_q30,short,-0.0013667663792148233,hist_gbm_d4_l2,0.8,0.35530293571125465,cash_mid,trend_aligned,6,1,0,1,110917.28211789293,139.78359985351562,3461.26318359375,-3321.4794921875,1.0420847672656228,5.38412109375,178,0.9726775956284153,0.47752808988764045,40.72074508666992,-35.7148323059082,1.1401634127212072,0.785301148891449,0.25962194649704173,434.1700439453125,2519.250732421875,-2085.08056640625,1.2082270455208073,3.5021679687500002,156,1.1908396946564885,0.5256410256410257,30.722570419311523,-28.1767635345459,1.0903512882749773,2.7831413745880127,1.239717934203702
f76b_01476,price_action_core,12,long_fwd12_q60,long,0.0009910748340189455,small_mlp_16,0.85,0.4599923842818078,all,compression,6,1,0,1,110909.45751602683,57.893211364746094,2321.4619140625,-2263.568359375,1.0255762342885395,4.018740234375,183,1.0,0.5573770491803278,22.759429931640625,-27.945287704467773,0.814428184541537,0.316356360912323,0.1440581077362163,216.448486328125,2118.956298828125,-1902.5076904296875,1.11377016213246,5.4228320312500005,162,1.2366412213740459,0.5432098765432098,24.07904815673828,-25.709564208984375,0.9365793974961155,1.336101770401001,0.3991428926450302
f76b_00105,full58,58,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.8,0.5132568533284352,cash_open,none,0,1,0,1,110904.80949879925,3379.5576171875,12929.859375,-9550.302734375,1.3538690588792281,15.49083984375,503,2.748633879781421,0.6063618290258449,42.392982482910156,-48.23385238647461,0.8789051752125379,6.718802452087402,2.1816490592348554,2386.26953125,9724.859375,-7338.58935546875,1.3251673998836018,15.195527343750001,415,3.16793893129771,0.5807228915662651,40.35211181640625,-42.17580032348633,0.9567598363731695,5.750047206878662,1.5703762543203117
f76b_02755,trend_momentum,21,long_fwd12_q60,long,0.0009910748340189455,logistic_l2_balanced,0.9,0.5458633361248302,all,compression,0,1,0,1,110898.75162553249,770.8341064453125,2038.0274658203125,-1267.193359375,1.6083003045608606,3.612666015625,132,0.7213114754098361,0.6136363636363636,25.16083335876465,-24.8469295501709,1.012633504995453,5.8396525382995605,2.1336987784406536,181.51931762695312,2686.360107421875,-2504.8408203125,1.072467394190234,5.11662109375,187,1.4274809160305344,0.5187165775401069,27.694433212280273,-27.83156394958496,0.9950728339394405,0.9706915616989136,0.3547640411534101
f76b_02516,price_action_core,12,short_fwd12_q30,short,-0.0013667663792148233,hist_gbm_d4_l2,0.8,0.35530293571125465,cash_mid,compression,6,1,0,1,110896.50161840388,37.89427947998047,1191.4669189453125,-1153.57275390625,1.0328493932530434,3.260283203125,74,0.40437158469945356,0.4594594594594595,35.04314422607422,-28.839319229125977,1.2151169016043468,0.5120848417282104,0.11623002395515392,124.33869934082031,1436.2860107421875,-1311.947265625,1.0947741943407714,2.456513671875,107,0.816793893129771,0.5420560747663551,24.763551712036133,-26.774433135986328,0.9248954622592006,1.1620439291000366,0.506159199374272
f76b_00173,full58,58,long_fwd12_q60,long,0.0009910748340189455,extra_trees_d7_l60,0.9,0.5278556976623752,cash_open,trend_aligned,0,1,0,1,110892.61403273484,959.7274169921875,3659.283447265625,-2699.555908203125,1.3555131183414952,6.4446777343749995,143,0.7814207650273224,0.6083916083916084,42.06072998046875,-48.206356048583984,0.8725141958060164,6.711380481719971,1.4891782902861646,1212.6806640625,3028.5634765625,-1815.8829345703125,1.6678186786744273,7.8916796875,118,0.9007633587786259,0.6101694915254238,42.06338119506836,-39.47571563720703,1.0655508207031053,10.276954650878906,1.5366572289842446
