candidate_id,label_id,horizon_bars,regime_mode,feature_set_id,feature_count,model_id,model_family,model_role,selection_id,mask_name,threshold_quantile,threshold,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,joint_soft,final_like,split_split,split_net,split_gross_profit,split_gross_loss,split_pf,split_dd_pct,split_trades,split_trades_per_day,split_win_rate,split_expectancy,split_avg_win,split_avg_loss,split_payoff,split_signals
f70c_0a0f96fecd33,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q50,trend,0.5,0.48459511392286375,-764.4945378923416,0.8010769019191574,11.71498586425782,267,0.9844200069130618,-922.8077415132523,0.6185851864425758,9.68890429892541,142,0.7311082110231153,False,False,validation,-764.4945378923416,3078.6717171478285,-3843.166255040169,0.8010769019191574,11.71498586425782,267,0.9844200069130618,38.20224719101123,-2.863275422817759,30.183056050468906,-23.291916697213143,1.29585969428099,267
f70c_0a0f96fecd33,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q50,trend,0.5,0.48459511392286375,-764.4945378923416,0.8010769019191574,11.71498586425782,267,0.9844200069130618,-922.8077415132523,0.6185851864425758,9.68890429892541,142,0.7311082110231153,False,False,oos,-922.8077415132523,1496.6256646156314,-2419.4334061288832,0.6185851864425758,9.68890429892541,142,0.7311082110231153,30.28169014084507,-6.498646066994734,34.80524801431701,-24.438721274029124,1.4241844990189534,142
f70c_6de331b7d011,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.10097134384974388,16.855419898033176,1.0121754859782692,4.061184451532362,140,0.5161752845237029,-32.96051504135129,0.937286620439608,1.1702618770599367,63,0.32436491052433986,False,False,train,-914.3715173673627,4375.633002033233,-5290.004519400596,0.8271510895663716,9.718032096576685,621,0.7286831812255542,40.09661835748793,-1.472417902362903,17.572823301338286,-14.220442256453214,1.2357437964606035,621
f70c_6de331b7d011,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.10097134384974388,16.855419898033176,1.0121754859782692,4.061184451532362,140,0.5161752845237029,-32.96051504135129,0.937286620439608,1.1702618770599367,63,0.32436491052433986,False,False,validation,16.855419898033176,1401.2289001941679,-1384.3734802961346,1.0121754859782692,4.061184451532362,140,0.5161752845237029,39.285714285714285,0.12039585641452269,25.476889094439414,-16.28674682701335,1.5642712056027794,140
f70c_6de331b7d011,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.10097134384974388,16.855419898033176,1.0121754859782692,4.061184451532362,140,0.5161752845237029,-32.96051504135129,0.937286620439608,1.1702618770599367,63,0.32436491052433986,False,False,oos,-32.96051504135129,492.61337800025933,-525.5738930416107,0.937286620439608,1.1702618770599367,63,0.32436491052433986,39.682539682539684,-0.5231827784341475,19.704535120010373,-13.830891922147652,1.424675663068204,63
f70c_6fc5298fc863,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.4181114307743258,-198.0604657268523,0.9290284417031678,5.052799495267868,245,0.9033067479164799,-641.2393942451477,0.6466850630987714,6.41239394245148,134,0.6899190160358974,False,False,train,-1446.2846900796887,7008.909194884301,-8455.193884963988,0.8289471879939218,15.848158195638678,984,1.1546284224250327,39.02439024390244,-1.4698015143086267,18.2523676950112,-14.091989808273313,1.2952299812405026,984
f70c_6fc5298fc863,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.4181114307743258,-198.0604657268523,0.9290284417031678,5.052799495267868,245,0.9033067479164799,-641.2393942451477,0.6466850630987714,6.41239394245148,134,0.6899190160358974,False,False,validation,-198.0604657268523,2592.641478543283,-2790.701944270134,0.9290284417031678,5.052799495267868,245,0.9033067479164799,41.224489795918366,-0.8084100641912338,25.669717609339436,-19.37987461298704,1.3245554020322392,245
f70c_6fc5298fc863,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.4181114307743258,-198.0604657268523,0.9290284417031678,5.052799495267868,245,0.9033067479164799,-641.2393942451477,0.6466850630987714,6.41239394245148,134,0.6899190160358974,False,False,oos,-641.2393942451477,1173.6835746765141,-1814.9229689216613,0.6466850630987714,6.41239394245148,134,0.6899190160358974,34.32835820895522,-4.785368613769759,25.514860319054655,-20.62412464683706,1.2371366424498236,135
f70c_1123726063c1,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q50,all,0.5,0.5235243737697601,-1570.3315361404386,0.8395485445882899,17.959947177267118,714,2.6324939510708845,-357.80171277046213,0.9531450016297977,7.348407997226711,545,2.8060139085042097,False,False,train,-1477.0809358358374,17962.11458132744,-19439.195517163276,0.9240153259155355,16.931050432539,2136,2.50638852672751,41.245318352059925,-0.6915172920579763,20.388325290950558,-15.489398818456793,1.3162760885629934,2136
f70c_1123726063c1,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q50,all,0.5,0.5235243737697601,-1570.3315361404386,0.8395485445882899,17.959947177267118,714,2.6324939510708845,-357.80171277046213,0.9531450016297977,7.348407997226711,545,2.8060139085042097,False,False,validation,-1570.3315361404386,8216.625722122195,-9786.957258262635,0.8395485445882899,17.959947177267118,714,2.6324939510708845,38.51540616246499,-2.199343888151875,29.878638989535254,-22.29375229672582,1.340224767542761,714
f70c_1123726063c1,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q50,all,0.5,0.5235243737697601,-1570.3315361404386,0.8395485445882899,17.959947177267118,714,2.6324939510708845,-357.80171277046213,0.9531450016297977,7.348407997226711,545,2.8060139085042097,False,False,oos,-357.80171277046213,7278.559939479826,-7636.36165225029,0.9531450016297977,7.348407997226711,545,2.8060139085042097,40.550458715596335,-0.6565169041659855,32.93466035963722,-23.569017445216943,1.3973709526156308,546
f70c_6ba514da6091,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5299913883209229,-2209.8584944581985,0.7666145320028699,22.566193259143848,657,2.4223368709433766,319.5317373752596,1.0461028325962516,6.0716953762531265,508,2.6155138816883277,False,False,train,-2079.2356070756905,16173.221862940789,-18252.45747001648,0.8860846211809409,21.12670371270189,1967,2.308083441981747,40.36603965429588,-1.0570592816856585,20.36929705660049,-15.560492301804333,1.3090393710897277,1967
f70c_6ba514da6091,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5299913883209229,-2209.8584944581985,0.7666145320028699,22.566193259143848,657,2.4223368709433766,319.5317373752596,1.0461028325962516,6.0716953762531265,508,2.6155138816883277,False,False,validation,-2209.8584944581985,7258.84799109459,-9468.706485552788,0.7666145320028699,22.566193259143848,657,2.4223368709433766,36.83409436834094,-3.363559352295584,29.995239632622273,-22.816160206151295,1.3146488875255828,657
f70c_6ba514da6091,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5299913883209229,-2209.8584944581985,0.7666145320028699,22.566193259143848,657,2.4223368709433766,319.5317373752596,1.0461028325962516,6.0716953762531265,508,2.6155138816883277,False,False,oos,319.5317373752596,7250.380003762245,-6930.848266386985,1.0461028325962516,6.0716953762531265,508,2.6155138816883277,41.732283464566926,0.6289994830221646,34.1999056781238,-23.415027926983058,1.4605964077758986,509
f70c_1569f1301406,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),cash_q50,cash,0.5,0.5235243737697601,-1570.3315361404386,0.8395485445882899,17.959947177267118,714,2.6324939510708845,-357.80171277046213,0.9531450016297977,7.348407997226711,545,2.8060139085042097,False,False,train,-1477.0809358358374,17962.11458132744,-19439.195517163276,0.9240153259155355,16.931050432539,2136,2.50638852672751,41.245318352059925,-0.6915172920579763,20.388325290950558,-15.489398818456793,1.3162760885629934,2136
f70c_1569f1301406,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),cash_q50,cash,0.5,0.5235243737697601,-1570.3315361404386,0.8395485445882899,17.959947177267118,714,2.6324939510708845,-357.80171277046213,0.9531450016297977,7.348407997226711,545,2.8060139085042097,False,False,validation,-1570.3315361404386,8216.625722122195,-9786.957258262635,0.8395485445882899,17.959947177267118,714,2.6324939510708845,38.51540616246499,-2.199343888151875,29.878638989535254,-22.29375229672582,1.340224767542761,714
f70c_1569f1301406,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),cash_q50,cash,0.5,0.5235243737697601,-1570.3315361404386,0.8395485445882899,17.959947177267118,714,2.6324939510708845,-357.80171277046213,0.9531450016297977,7.348407997226711,545,2.8060139085042097,False,False,oos,-357.80171277046213,7278.559939479826,-7636.36165225029,0.9531450016297977,7.348407997226711,545,2.8060139085042097,40.550458715596335,-0.6565169041659855,32.93466035963722,-23.569017445216943,1.3973709526156308,546
f70c_160e67b5781b,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),trend_q50,trend,0.5,0.5280231833457947,-984.8805121898648,0.8246208839148993,10.260607555580178,412,1.5190301230268968,-12.006760425567606,0.9972628609194657,6.43840395154953,308,1.5857840070078837,False,False,train,-1471.2512319183354,10303.069464511871,-11774.320696430204,0.875045765284413,15.642855438423176,1275,1.4960886571056065,41.490196078431374,-1.15392253483791,19.476501823273857,-15.783271711032446,1.2339964856373762,1275
f70c_160e67b5781b,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),trend_q50,trend,0.5,0.5280231833457947,-984.8805121898648,0.8246208839148993,10.260607555580178,412,1.5190301230268968,-12.006760425567606,0.9972628609194657,6.43840395154953,308,1.5857840070078837,False,False,validation,-984.8805121898648,4630.8423525094995,-5615.7228646993635,0.8246208839148993,10.260607555580178,412,1.5190301230268968,37.62135922330097,-2.3904866800724873,29.876402274254836,-21.85106173034772,1.3672746268782523,412
f70c_160e67b5781b,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),trend_q50,trend,0.5,0.5280231833457947,-984.8805121898648,0.8246208839148993,10.260607555580178,412,1.5190301230268968,-12.006760425567606,0.9972628609194657,6.43840395154953,308,1.5857840070078837,False,False,oos,-12.006760425567606,4374.602787828442,-4386.609548254013,0.9972628609194657,6.43840395154953,308,1.5857840070078837,41.23376623376623,-0.03898298839470002,34.44569124274364,-24.235411868806704,1.421295888397034,309
f70c_a2d43733b0d9,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5200951099395752,-792.9610286235808,0.7380853394192081,11.237038849926007,227,0.8369413541920039,151.49145835876465,1.064878733362032,3.863700049638748,192,0.9885406796932262,False,False,train,-463.8151521921155,5255.698772015572,-5719.513924207687,0.9189065437485816,4.967202866888043,662,0.7767926988265972,41.54078549848943,-0.700627118114978,19.111631898238443,-14.779105747306684,1.293152117929822,662
f70c_a2d43733b0d9,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5200951099395752,-792.9610286235808,0.7380853394192081,11.237038849926007,227,0.8369413541920039,151.49145835876465,1.064878733362032,3.863700049638748,192,0.9885406796932262,False,False,validation,-792.9610286235808,2234.5939271211637,-3027.5549557447425,0.7380853394192081,11.237038849926007,227,0.8369413541920039,33.92070484581498,-3.49322039041225,29.020700352222907,-20.18369970496495,1.4378285832841715,227
f70c_a2d43733b0d9,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5200951099395752,-792.9610286235808,0.7380853394192081,11.237038849926007,227,0.8369413541920039,151.49145835876465,1.064878733362032,3.863700049638748,192,0.9885406796932262,False,False,oos,151.49145835876465,2486.4855389833456,-2334.9940806245804,1.064878733362032,3.863700049638748,192,0.9885406796932262,39.58333333333333,0.7890180122852325,32.71691498662297,-20.12925931572914,1.6253412246052068,192
f70c_29e5724ee8c5,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5265185534954071,-405.8894906520842,0.9048496287481318,5.988278808641423,352,1.2978121439453099,77.38686170578006,1.022648433353458,4.173732091093063,273,1.405581278938806,False,False,train,-1023.914520750046,7922.3702907943725,-8946.284811544418,0.8855486336150654,10.239145207500483,1035,1.2144719687092569,41.256038647343,-0.98928939202903,18.55356039998682,-14.714284229513845,1.2609217078172361,1035
f70c_29e5724ee8c5,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5265185534954071,-405.8894906520842,0.9048496287481318,5.988278808641423,352,1.2978121439453099,77.38686170578006,1.022648433353458,4.173732091093063,273,1.405581278938806,False,False,validation,-405.8894906520842,3859.8793688058854,-4265.7688594579695,0.9048496287481318,5.988278808641423,352,1.2978121439453099,39.48863636363637,-1.1530951438979664,27.7689163223445,-20.027083847220513,1.3865681361392237,352
f70c_29e5724ee8c5,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5265185534954071,-405.8894906520842,0.9048496287481318,5.988278808641423,352,1.2978121439453099,77.38686170578006,1.022648433353458,4.173732091093063,273,1.405581278938806,False,False,oos,77.38686170578006,3494.2616847038266,-3416.8748229980465,1.022648433353458,4.173732091093063,273,1.405581278938806,41.39194139194139,0.2834683578966303,30.922669776140058,-21.35546764373779,1.4479977817394096,274
f70c_2b0d17833818,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q50,all,0.5,0.22074675693094492,-646.1470188760752,0.9161758822993445,7.269792356061922,604,2.226927656087975,-189.43683173418054,0.9682842542123853,6.268541110038757,444,2.2860003217905858,False,False,train,478.1145465040213,16186.50256158352,-15708.388015079498,1.030436894355108,9.491891661310193,1849,2.1696219035202087,43.807463493780425,0.2585800684175345,19.983336495782122,-15.118756511144849,1.3217579422653793,1849
f70c_2b0d17833818,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q50,all,0.5,0.22074675693094492,-646.1470188760752,0.9161758822993445,7.269792356061922,604,2.226927656087975,-189.43683173418054,0.9682842542123853,6.268541110038757,444,2.2860003217905858,False,False,validation,-646.1470188760752,7062.21945846081,-7708.366477336884,0.9161758822993445,7.269792356061922,604,2.226927656087975,40.562913907284766,-1.0697798325762835,28.825385544737998,-21.471772917372935,1.3424781295733252,604
f70c_2b0d17833818,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q50,all,0.5,0.22074675693094492,-646.1470188760752,0.9161758822993445,7.269792356061922,604,2.226927656087975,-189.43683173418054,0.9682842542123853,6.268541110038757,444,2.2860003217905858,False,False,oos,-189.43683173418054,5783.521616184711,-5972.9584479188925,0.9682842542123853,6.268541110038757,444,2.2860003217905858,39.86486486486486,-0.42665953093283904,32.6752633682752,-22.370630891081994,1.4606321800830897,445
f70c_c00536b98b53,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q60,all,0.6,0.25666843864489614,-1297.2369637632369,0.8147037273330108,13.562636816549356,518,1.9098485527377005,-324.32888433456435,0.9379828117961176,10.967387439155585,382,1.966784060639648,False,False,train,-478.0510221576683,13601.128590612414,-14079.17961277008,0.966045534235243,10.376902510356894,1616,1.8962190352020862,41.95544554455445,-0.2958236523252898,20.06066163807141,-15.009786367558721,1.3365054736174897,1616
f70c_c00536b98b53,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q60,all,0.6,0.25666843864489614,-1297.2369637632369,0.8147037273330108,13.562636816549356,518,1.9098485527377005,-324.32888433456435,0.9379828117961176,10.967387439155585,382,1.966784060639648,False,False,validation,-1297.2369637632369,5703.643005876542,-7000.879969639777,0.8147037273330108,13.562636816549356,518,1.9098485527377005,38.22393822393823,-2.5043184628633917,28.80627780745728,-21.877749905124304,1.3166928926594113,518
f70c_c00536b98b53,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q60,all,0.6,0.25666843864489614,-1297.2369637632369,0.8147037273330108,13.562636816549356,518,1.9098485527377005,-324.32888433456435,0.9379828117961176,10.967387439155585,382,1.966784060639648,False,False,oos,-324.32888433456435,4905.332339072228,-5229.6612234067925,0.9379828117961176,10.967387439155585,382,1.966784060639648,40.83769633507853,-0.8490284930224198,31.44443807097582,-23.140093908879614,1.3588725350379653,383
f70c_01cdb666a116,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q50,cash,0.5,0.22074675693094492,-646.1470188760752,0.9161758822993445,7.269792356061922,604,2.226927656087975,-189.43683173418054,0.9682842542123853,6.268541110038757,444,2.2860003217905858,False,False,train,478.1145465040213,16186.50256158352,-15708.388015079498,1.030436894355108,9.491891661310193,1849,2.1696219035202087,43.807463493780425,0.2585800684175345,19.983336495782122,-15.118756511144849,1.3217579422653793,1849
f70c_01cdb666a116,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q50,cash,0.5,0.22074675693094492,-646.1470188760752,0.9161758822993445,7.269792356061922,604,2.226927656087975,-189.43683173418054,0.9682842542123853,6.268541110038757,444,2.2860003217905858,False,False,validation,-646.1470188760752,7062.21945846081,-7708.366477336884,0.9161758822993445,7.269792356061922,604,2.226927656087975,40.562913907284766,-1.0697798325762835,28.825385544737998,-21.471772917372935,1.3424781295733252,604
