candidate_id,label_id,horizon_bars,regime_mode,feature_set_id,feature_count,model_id,model_family,model_role,selection_id,mask_name,threshold_quantile,threshold,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,joint_soft,final_like,split_split,split_net,split_gross_profit,split_gross_loss,split_pf,split_dd_pct,split_trades,split_trades_per_day,split_win_rate,split_expectancy,split_avg_win,split_avg_loss,split_payoff,split_signals
f70b_a83c7fc51ef6,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q70,cash,0.7,0.2477579248965507,-730.5897530937194,0.7740130501014356,8.344556083488472,396,1.4600386619384738,-661.3721220588685,0.6365258757090352,7.595205957126626,186,0.9576487834528129,False,False,validation,-730.5897530937194,2502.294948530197,-3232.884701623916,0.7740130501014356,8.344556083488472,396,1.4600386619384738,36.61616161616162,-1.8449236189235338,17.257206541587564,-12.880018731569386,1.339843279830761,396
f70b_a83c7fc51ef6,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q70,cash,0.7,0.2477579248965507,-730.5897530937194,0.7740130501014356,8.344556083488472,396,1.4600386619384738,-661.3721220588685,0.6365258757090352,7.595205957126626,186,0.9576487834528129,False,False,oos,-661.3721220588685,1158.2130364418035,-1819.5851585006715,0.6365258757090352,7.595205957126626,186,0.9576487834528129,33.87096774193548,-3.555764097090691,18.384333911774657,-14.793375272363182,1.2427409954319257,186
f70b_a7e5dd1ffe12,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.21129454947827492,-742.4721791934966,0.7273870611914139,8.21894446058274,309,1.1392725922701727,-455.3251265525819,0.7024631270396805,5.938788215827947,155,0.798040652877344,False,False,train,-2187.6911027622227,9229.925708436967,-11417.61681119919,0.808393367991087,22.288575112247486,1548,1.8164276401564539,39.72868217054263,-1.413237146487224,15.00800928201133,-12.237531416076303,1.226391889976722,1548
f70b_a7e5dd1ffe12,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.21129454947827492,-742.4721791934966,0.7273870611914139,8.21894446058274,309,1.1392725922701727,-455.3251265525819,0.7024631270396805,5.938788215827947,155,0.798040652877344,False,False,validation,-742.4721791934966,1981.067585420609,-2723.539764614105,0.7273870611914139,8.21894446058274,309,1.1392725922701727,36.89320388349515,-2.40282258638672,17.377785837022888,-13.96687058776464,1.244214709932682,309
f70b_a7e5dd1ffe12,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.21129454947827492,-742.4721791934966,0.7273870611914139,8.21894446058274,309,1.1392725922701727,-455.3251265525819,0.7024631270396805,5.938788215827947,155,0.798040652877344,False,False,oos,-455.3251265525819,1074.9898291110994,-1530.314955663681,0.7024631270396805,5.938788215827947,155,0.798040652877344,34.83870967741935,-2.9375814616295606,19.907219057612952,-15.151633224392882,1.3138662190927357,155
f70b_ece2ee2d7051,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q55,chop,0.55,0.04550857770010565,-235.65435719490046,0.8012194790871072,3.2538149208068816,164,0.6046624761563376,-107.3195225906372,0.7803162730339099,1.781343089103699,63,0.32436491052433986,False,False,train,-899.2957896137257,4604.336586904524,-5503.63237651825,0.8365995894909962,9.465978650093096,799,0.93754889178618,41.301627033792236,-1.1255266453238117,13.95253511183189,-11.734823830529317,1.1889854771856887,799
f70b_ece2ee2d7051,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q55,chop,0.55,0.04550857770010565,-235.65435719490046,0.8012194790871072,3.2538149208068816,164,0.6046624761563376,-107.3195225906372,0.7803162730339099,1.781343089103699,63,0.32436491052433986,False,False,validation,-235.65435719490046,949.8458925914763,-1185.5002497863768,0.8012194790871072,3.2538149208068816,164,0.6046624761563376,40.243902439024396,-1.4369168121640272,14.391604433204186,-12.096941324350784,1.1896895295535834,164
f70b_ece2ee2d7051,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q55,chop,0.55,0.04550857770010565,-235.65435719490046,0.8012194790871072,3.2538149208068816,164,0.6046624761563376,-107.3195225906372,0.7803162730339099,1.781343089103699,63,0.32436491052433986,False,False,oos,-107.3195225906372,381.19878540039065,-488.51830799102794,0.7803162730339099,1.781343089103699,63,0.32436491052433986,39.682539682539684,-1.70348448556567,15.247951416015626,-12.855744947132314,1.1860807350115432,63
f70b_313e975d89e3,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.27424528629759104,-562.5941824817656,0.6925943235166557,6.044918120765675,219,0.8074456236477923,-79.40692198753362,0.9141270737813282,1.7648711545944218,108,0.5560541323274397,False,False,train,-1864.5577864170075,5537.985018377305,-7402.542804794311,0.748119283388755,18.765590256404895,1024,1.2015645371577575,38.28125,-1.8208572132978589,14.12751280198292,-11.712884184801126,1.206151497708401,1024
f70b_313e975d89e3,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.27424528629759104,-562.5941824817656,0.6925943235166557,6.044918120765675,219,0.8074456236477923,-79.40692198753362,0.9141270737813282,1.7648711545944218,108,0.5560541323274397,False,False,validation,-562.5941824817656,1267.5417763519285,-1830.1359588336943,0.6925943235166557,6.044918120765675,219,0.8074456236477923,34.70319634703196,-2.5689232076792954,16.678181267788535,-12.798153558277583,1.3031708981958128,219
f70b_313e975d89e3,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.27424528629759104,-562.5941824817656,0.6925943235166557,6.044918120765675,219,0.8074456236477923,-79.40692198753362,0.9141270737813282,1.7648711545944218,108,0.5560541323274397,False,False,oos,-79.40692198753362,845.295722770691,-924.7026447582247,0.9141270737813282,1.7648711545944218,108,0.5560541323274397,39.81481481481482,-0.7352492776623484,19.658040064434672,-14.226194534741918,1.381819995250845,108
f70b_e11157f7ddfa,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False,train,-2678.480621681215,19826.658983154295,-22505.13960483551,0.8809836033585098,30.139591524696147,2932,3.4404172099087353,41.71214188267394,-0.9135336363169219,16.21149548908773,-13.168601290131955,1.2310719363366256,2932
f70b_e11157f7ddfa,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False,validation,-1802.7727788448333,8319.366376371385,-10122.139155216217,0.8218980443559883,18.5824116109849,912,3.3625132820401213,38.04824561403509,-1.976724538207054,23.975119240263357,-17.915290540205692,1.338248977121422,912
f70b_e11157f7ddfa,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False,oos,-218.5356034278863,6849.403813648225,-7067.939417076111,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,39.90461049284579,-0.3474333917772437,27.288461408957073,-18.698252426127276,1.459412397857385,630
f70b_bbc13d39ef49,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.13906334794901443,-1265.2774763298034,0.8122215146233298,16.596700126075785,617,2.274858218222319,-759.1252850723267,0.8493807560287494,8.903010733699809,435,2.239662477429966,False,False,train,-2558.8663948154453,13272.013032331466,-15830.87942714691,0.8383623344116006,28.153822466564044,2024,2.3749674054758803,39.77272727272727,-1.2642620527744295,16.486972710970765,-12.986775576002387,1.2695201063947095,2024
f70b_bbc13d39ef49,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.13906334794901443,-1265.2774763298034,0.8122215146233298,16.596700126075785,617,2.274858218222319,-759.1252850723267,0.8493807560287494,8.903010733699809,435,2.239662477429966,False,False,validation,-1265.2774763298034,5472.861207618715,-6738.138683948517,0.8122215146233298,16.596700126075785,617,2.274858218222319,37.763371150729334,-2.0506928303562453,23.488674710809935,-17.54723615611593,1.3385968309672045,617
f70b_bbc13d39ef49,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.13906334794901443,-1265.2774763298034,0.8122215146233298,16.596700126075785,617,2.274858218222319,-759.1252850723267,0.8493807560287494,8.903010733699809,435,2.239662477429966,False,False,oos,-759.1252850723267,4280.903233575821,-5040.028518648147,0.8493807560287494,8.903010733699809,435,2.239662477429966,38.85057471264368,-1.7451155978674178,25.33078836435397,-18.94747563401559,1.3368951544594518,436
f70b_ab75ed4c3b58,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False,train,-2678.480621681215,19826.658983154295,-22505.13960483551,0.8809836033585098,30.139591524696147,2932,3.4404172099087353,41.71214188267394,-0.9135336363169219,16.21149548908773,-13.168601290131955,1.2310719363366256,2932
f70b_ab75ed4c3b58,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False,validation,-1802.7727788448333,8319.366376371385,-10122.139155216217,0.8218980443559883,18.5824116109849,912,3.3625132820401213,38.04824561403509,-1.976724538207054,23.975119240263357,-17.915290540205692,1.338248977121422,912
f70b_ab75ed4c3b58,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False,oos,-218.5356034278863,6849.403813648225,-7067.939417076111,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,39.90461049284579,-0.3474333917772437,27.288461408957073,-18.698252426127276,1.459412397857385,630
f70b_da08e1712d64,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.13906334794901443,-1265.2774763298034,0.8122215146233298,16.596700126075785,617,2.274858218222319,-759.1252850723267,0.8493807560287494,8.903010733699809,435,2.239662477429966,False,False,train,-2558.8663948154453,13272.013032331466,-15830.87942714691,0.8383623344116006,28.153822466564044,2024,2.3749674054758803,39.77272727272727,-1.2642620527744295,16.486972710970765,-12.986775576002387,1.2695201063947095,2024
f70b_da08e1712d64,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.13906334794901443,-1265.2774763298034,0.8122215146233298,16.596700126075785,617,2.274858218222319,-759.1252850723267,0.8493807560287494,8.903010733699809,435,2.239662477429966,False,False,validation,-1265.2774763298034,5472.861207618715,-6738.138683948517,0.8122215146233298,16.596700126075785,617,2.274858218222319,37.763371150729334,-2.0506928303562453,23.488674710809935,-17.54723615611593,1.3385968309672045,617
f70b_da08e1712d64,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.13906334794901443,-1265.2774763298034,0.8122215146233298,16.596700126075785,617,2.274858218222319,-759.1252850723267,0.8493807560287494,8.903010733699809,435,2.239662477429966,False,False,oos,-759.1252850723267,4280.903233575821,-5040.028518648147,0.8493807560287494,8.903010733699809,435,2.239662477429966,38.85057471264368,-1.7451155978674178,25.33078836435397,-18.94747563401559,1.3368951544594518,436
f70b_dbb70225e907,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.11241792282966083,-896.863586511611,0.8387284423740459,10.024838528537751,496,1.8287352937411185,-735.141475105286,0.8187976846085054,9.411652525615711,335,1.7247975400897437,False,False,train,-2448.4685566425323,10897.910359163285,-13346.378915805817,0.8165443546831369,24.581214663410087,1665,1.9537157757496741,39.75975975975976,-1.4705516856711907,16.462100240427922,-13.306459537194234,1.2371510388930307,1665
f70b_dbb70225e907,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.11241792282966083,-896.863586511611,0.8387284423740459,10.024838528537751,496,1.8287352937411185,-735.141475105286,0.8187976846085054,9.411652525615711,335,1.7247975400897437,False,False,validation,-896.863586511611,4664.337655134203,-5561.201241645813,0.8387284423740459,10.024838528537751,496,1.8287352937411185,38.104838709677416,-1.8081927147411512,24.67903521235028,-18.114662024904927,1.362379004279535,496
f70b_dbb70225e907,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.11241792282966083,-896.863586511611,0.8387284423740459,10.024838528537751,496,1.8287352937411185,-735.141475105286,0.8187976846085054,9.411652525615711,335,1.7247975400897437,False,False,oos,-735.141475105286,3321.878842306137,-4057.020317411423,0.8187976846085054,9.411652525615711,335,1.7247975400897437,37.014925373134325,-2.194452164493391,26.789345502468844,-19.227584442708167,1.393276705261247,336
f70b_39ddfe6bb18a,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.021988577834327776,-486.0443246459961,0.8048288143016435,9.254119048500057,268,0.9881069732310882,-150.49713817596438,0.9262196135996147,4.770988909435273,203,1.0451758228006507,False,False,train,-530.2145237731934,5150.410826244354,-5680.625350017548,0.9066626487220186,7.700404574584957,820,0.9621903520208606,42.80487804878049,-0.6466030777721871,14.673535117505283,-12.11220756933379,1.2114666160986518,820
f70b_39ddfe6bb18a,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.021988577834327776,-486.0443246459961,0.8048288143016435,9.254119048500057,268,0.9881069732310882,-150.49713817596438,0.9262196135996147,4.770988909435273,203,1.0451758228006507,False,False,validation,-486.0443246459961,2004.30445766449,-2490.3487823104856,0.8048288143016435,9.254119048500057,268,0.9881069732310882,39.17910447761194,-1.8135982262910302,19.088613882518953,-15.278213388407886,1.249400921249218,268
f70b_39ddfe6bb18a,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.021988577834327776,-486.0443246459961,0.8048288143016435,9.254119048500057,268,0.9881069732310882,-150.49713817596438,0.9262196135996147,4.770988909435273,203,1.0451758228006507,False,False,oos,-150.49713817596438,1889.3015877246862,-2039.7987259006497,0.9262196135996147,4.770988909435273,203,1.0451758228006507,37.4384236453202,-0.7413652126894797,24.85923141743008,-16.061407290556296,1.547761722725672,203
f70b_ab72592f39eb,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.1653327947295202,-805.3169326114655,0.7319781977078078,8.839510667896285,295,1.0876550638178024,-838.818008041382,0.6908531732760967,8.937820915794378,227,1.168743407762304,False,False,train,-2414.686261615753,5040.005539731979,-7454.691801347733,0.6760850312847001,25.601666706466624,933,1.0947848761408083,35.155412647374064,-2.588088168934355,15.365870547963352,-12.321804630326833,1.2470470851440352,933
f70b_ab72592f39eb,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.1653327947295202,-805.3169326114655,0.7319781977078078,8.839510667896285,295,1.0876550638178024,-838.818008041382,0.6908531732760967,8.937820915794378,227,1.168743407762304,False,False,validation,-805.3169326114655,2199.3525596618665,-3004.6694922733304,0.7319781977078078,8.839510667896285,295,1.0876550638178024,36.271186440677965,-2.72988790715751,20.55469681926978,-15.982284533368778,1.286092534290354,295
f70b_ab72592f39eb,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.1653327947295202,-805.3169326114655,0.7319781977078078,8.839510667896285,295,1.0876550638178024,-838.818008041382,0.6908531732760967,8.937820915794378,227,1.168743407762304,False,False,oos,-838.818008041382,1874.5140902709966,-2713.332098312378,0.6908531732760967,8.937820915794378,227,1.168743407762304,33.480176211453745,-3.6952335156008016,24.66465908251311,-17.969086743790584,1.3726161732196132,228
f70b_9f1b0c0fc7ed,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q55,all,0.55,0.17117996864641372,-1568.683841257096,0.7153362815587343,17.462916345691763,605,2.2306146224060015,-1378.4044754600527,0.5753313522158221,16.152677947521195,308,1.5857840070078837,False,False,train,-3848.569239597321,17365.373880805968,-21213.94312040329,0.8185830320297305,39.924140656089634,2865,3.3617992177314213,40.453752181500874,-1.3433051447111068,14.983066333741128,-12.43490218077567,1.2049203215208975,2865
f70b_9f1b0c0fc7ed,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q55,all,0.55,0.17117996864641372,-1568.683841257096,0.7153362815587343,17.462916345691763,605,2.2306146224060015,-1378.4044754600527,0.5753313522158221,16.152677947521195,308,1.5857840070078837,False,False,validation,-1568.683841257096,3941.97220527649,-5510.656046533585,0.7153362815587343,17.462916345691763,605,2.2306146224060015,36.36363636363637,-2.592865853317514,17.9180554785295,-14.313392328658663,1.2518384927277848,605
