candidate_id,label_id,horizon_bars,regime_mode,feature_set_id,feature_count,model_id,model_family,model_role,selection_id,mask_name,threshold_quantile,threshold,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,joint_soft,final_like
f70b_574d5e119f7f,av_cash_density_h6_tp60_edge12_pen55,6,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.1756434449157628,-803.6778754901932,0.7970168061074939,8.594464238929806,375,1.3826123692599182,46.281423168182215,1.0150362392604118,3.9385042985916163,290,1.4931083182866438,False,False
f70b_88fd2ecc5134,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.09237210957080376,-2308.219765062331,0.7751106565158288,24.114588476657858,923,3.403069911538412,94.64523593425707,1.0135661853824138,7.809901891183871,646,3.326027495217834,False,False
f70b_913a792c595a,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.09237210957080376,-2308.219765062331,0.7751106565158288,24.114588476657858,923,3.403069911538412,94.64523593425707,1.0135661853824138,7.809901891183871,646,3.326027495217834,False,False
f70b_5bbb55f633f8,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.10720462008952539,359.10242362499247,1.1757223221285065,4.530275596761708,154,0.5677928129760731,8.949113316535982,1.0053051900803123,3.4716319195032126,115,0.5920946779412553,False,False
f70b_b0307cdf3886,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.1518320947112437,-371.0720292925835,0.9142033933326411,6.3221338231325115,267,0.9844200069130618,12.553779275417213,1.0041108874662925,3.8091792631626125,185,0.9525001340794107,False,False
f70b_5da10436ad6d,av_vol_expansion_h6_tp60_edge12_pen55,6,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.3096431438175016,-769.2884995746613,0.7267955110926083,8.06723418369297,309,1.1392725922701727,3.014126539230176,1.0012594603680256,2.5478943703651424,253,1.3026082914707617,False,False
f70b_86db8e6be683,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.2628960660348527,398.88001487731924,1.0752274430141509,6.525070425033569,407,1.5005952914367646,2.212184982299334,1.0005625042738169,3.7610521606445317,275,1.4158785776856104,False,False
f70b_d7616eb6ce87,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.2628960660348527,398.88001487731924,1.0752274430141509,6.525070425033569,407,1.5005952914367646,2.212184982299334,1.0005625042738169,3.7610521606445317,275,1.4158785776856104,False,False
f70b_02a96f050352,av_cash_density_h12_tp80_edge12_pen55,12,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.3130263443939769,-488.69287212371904,0.9082791320340029,12.196206858062753,358,1.3199339418534686,-5.138577423096109,0.9987994109151506,6.825266344070435,279,1.4364731751792195,False,False
f70b_53db90bdcc45,av_chop_reversion_h18_tp95_edge12_pen55,18,chop_reversion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.2402617493230686,-504.07057601213467,0.8741600240701392,8.543410080051423,277,1.0212896700933263,-5.280858438015173,0.9984224276486436,4.367529552507402,213,1.096662316534673,False,False
f70b_00f9c01d4f7c,av_chop_reversion_h18_tp95_edge12_pen55,18,chop_reversion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.2402617493230686,-504.07057601213467,0.8741600240701392,8.543410080051423,277,1.0212896700933263,-5.280858438015173,0.9984224276486436,4.367529552507402,213,1.096662316534673,False,False
f70b_da3c9710a921,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.1712057672016922,-1355.307445681095,0.7942840967138126,14.46571091918947,386,1.4231689987582092,-9.217082929611365,0.9980683135535754,7.11376799218655,282,1.451919123299426,False,False
f70b_5c0fc12e52dd,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.1712057672016922,-1355.307445681095,0.7942840967138126,14.46571091918947,386,1.4231689987582092,-9.217082929611365,0.9980683135535754,7.11376799218655,282,1.451919123299426,False,False
f70b_1eb6b30c8a2a,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.5030680561091369,-73.83288390636456,0.9718823847199305,7.7928206780433635,196,0.722645398333184,-7.063962535858224,0.9971554437754452,6.49049671397209,162,0.8340811984911597,False,False
f70b_4acf98dc3f4c,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.26029389016563437,-1917.2150054502486,0.6316824299923146,20.352520245528254,288,1.0618462995916171,-19.69139700412768,0.9941467277110504,4.5867685856580716,200,1.029729874680444,False,False
f70b_b16ba2822580,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.26029389016563437,-1917.2150054502486,0.6316824299923146,20.352520245528254,288,1.0618462995916171,-19.69139700412768,0.9941467277110504,4.5867685856580716,200,1.029729874680444,False,False
f70b_349127b53f0a,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.4837265410186847,-303.1959805822374,0.9080820871143921,6.883649141478538,229,0.8443152868280568,-14.512559306621682,0.9929990667964164,4.92119288380146,141,0.725959561649713,False,False
f70b_30564af20e0a,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.5192002808575634,-929.353169908521,0.8183206763178024,12.753894823050482,292,1.076594164863723,-30.165727429390017,0.9925137552040046,9.478116771721844,220,1.1327028621484885,False,False
f70b_3a0f20cf440c,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q70,all,0.7,0.44946635111368943,-895.6403829360008,0.7995661262027504,10.912368936038016,304,1.1208377606800404,-33.40329750299452,0.989980515697175,9.538779801559457,216,1.1121082646548794,False,False
f70b_e0931b6ca4b2,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q70,cash,0.7,0.44946635111368943,-895.6403829360008,0.7995661262027504,10.912368936038016,304,1.1208377606800404,-33.40329750299452,0.989980515697175,9.538779801559457,216,1.1121082646548794,False,False
f70b_611af71c64bf,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.29962542927337654,-234.5641733551028,0.9483498748252094,8.249923481750491,319,1.176142255450437,-35.718488330841296,0.9894213937576621,5.626244850730899,226,1.1635947583889017,False,False
f70b_0dc9313f784c,av_neutral_h12_tp80_edge12_pen55,12,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.1702061275004537,199.2767239761347,1.031423007550757,5.847997780227663,514,1.8951006874655947,-58.54825660705626,0.9886992949112978,8.488763193130502,371,1.9101489175322237,False,False
f70b_5b0a16ce9a43,av_neutral_h12_tp80_edge12_pen55,12,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.1702061275004537,199.2767239761347,1.031423007550757,5.847997780227663,514,1.8951006874655947,-58.54825660705626,0.9886992949112978,8.488763193130502,371,1.9101489175322237,False,False
f70b_859cb7e6861a,av_cash_density_h12_tp80_edge12_pen55,12,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.3008822956205464,-648.8573146057138,0.930138716172021,13.291197041320816,617,2.274858218222319,-105.64816242218077,0.985253550246754,9.952784473419198,463,2.383824659885228,False,False
f70b_88a6079a91a0,av_cash_density_h12_tp80_edge12_pen55,12,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.3008822956205464,-648.8573146057138,0.930138716172021,13.291197041320816,617,2.274858218222319,-105.64816242218077,0.985253550246754,9.952784473419198,463,2.383824659885228,False,False
f70b_39075c706666,av_chop_reversion_h18_tp95_edge12_pen55,18,chop_reversion,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.2949289246557448,-680.4856030130386,0.7973452780518943,8.753397543978695,236,0.8701240510542418,-31.146760647297015,0.9850121068725035,5.651950216579437,147,0.7568514578901263,False,False
f70b_1e87a71b59c8,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.249305795394824,-268.2314343333245,0.8784239137772144,8.374508805966375,154,0.5677928129760731,-27.981923294067332,0.9846973097491204,5.880834626245498,117,0.6023919766880598,False,False
f70b_66cefd8a2063,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.5131806354022959,405.52810911655416,1.0968311812254883,6.145116288518907,270,0.9954809058671411,-67.2524602484703,0.9806177710559661,4.638804225373268,203,1.0451758228006507,False,False
f70b_834f1f37ae1d,av_cash_density_h12_tp80_edge12_pen55,12,cash_density,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.5203860325233592,-1382.2546161651626,0.773389799122771,17.992293602752724,384,1.4157950661221563,-97.80832324981748,0.9798363632405045,8.722006800079345,300,1.544594812020666,False,False
f70b_64edd53917fe,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.3633842557598231,-656.0112740612029,0.7762025695398298,10.505542683887487,197,0.7263323646512104,-51.42032806634908,0.9791926531446882,4.580863567090034,164,0.8443784972379641,False,False
f70b_0c8f595c18c9,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q55,all,0.55,0.5144567758858881,-1097.8201049613954,0.8675685364642637,18.64614279878143,462,1.7033784389282194,-142.4248523807527,0.976514005473914,7.106516886281966,333,1.7145002413429393,False,False
f70b_07c7881c8e7a,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q55,cash,0.55,0.5144567758858881,-1097.8201049613954,0.8675685364642637,18.64614279878143,462,1.7033784389282194,-142.4248523807527,0.976514005473914,7.106516886281966,333,1.7145002413429393,False,False
f70b_7781e9649e36,av_vol_expansion_h6_tp60_edge12_pen55,6,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.17389401252592568,-1193.667531375885,0.8263519798698383,13.38922568807607,691,2.547693725756276,-125.80377855300918,0.9762417391000899,7.147139746284488,508,2.6155138816883277,False,False
f70b_149cb2703b50,av_vol_expansion_h6_tp60_edge12_pen55,6,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.17389401252592568,-1193.667531375885,0.8263519798698383,13.38922568807607,691,2.547693725756276,-125.80377855300918,0.9762417391000899,7.147139746284488,508,2.6155138816883277,False,False
f70b_e785829ccde5,av_vol_expansion_h6_tp60_edge12_pen55,6,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.08657202976919476,-913.0221356964121,0.9044760521189738,12.386475924491917,936,3.4510004736727558,-198.6859905338291,0.9732430251595634,6.8089929921150345,679,3.4959329245401074,False,False
f70b_dcc903cdf494,av_vol_expansion_h6_tp60_edge12_pen55,6,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.08657202976919476,-913.0221356964121,0.9044760521189738,12.386475924491917,936,3.4510004736727558,-198.6859905338291,0.9732430251595634,6.8089929921150345,679,3.4959329245401074,False,False
f70b_26942f42766b,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.23299396899028726,-96.59808536529573,0.9868713009471075,6.989820318222044,530,1.954092148554018,-149.8477457427985,0.9731293111720852,4.581361184310915,381,1.9616354112662457,False,False
f70b_f75a8ed34d5c,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.23299396899028726,-96.59808536529573,0.9868713009471075,6.989820318222044,530,1.954092148554018,-149.8477457427985,0.9731293111720852,4.581361184310915,381,1.9616354112662457,False,False
f70b_592812548626,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),trend_q55,trend,0.55,0.3472189417087945,-690.5238294959067,0.8085209161977637,8.851367937898639,238,0.8774979836902947,-66.07684705734258,0.972065003148596,4.938365203881264,152,0.7825947047571374,False,False
f70b_411e7e53f38d,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q55,all,0.55,0.4994562830579727,-1910.5216967105864,0.698944721510267,22.50958496842388,357,1.3162469755354422,-108.55287456750881,0.9715232177620134,5.325465991616247,233,1.1996353040027172,False,False
f70b_69eb8e993df4,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q55,cash,0.55,0.4994562830579727,-1910.5216967105864,0.698944721510267,22.50958496842388,357,1.3162469755354422,-108.55287456750881,0.9715232177620134,5.325465991616247,233,1.1996353040027172,False,False
f70b_e11157f7ddfa,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False
f70b_ab75ed4c3b58,av_neutral_h6_tp60_edge12_pen55,6,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.0802169121917988,-1802.7727788448333,0.8218980443559883,18.5824116109849,912,3.3625132820401213,-218.5356034278863,0.9690807192121788,6.7844166749954224,629,3.2385004558699966,False,False
f70b_7a64c7140d54,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q55,all,0.55,0.3096619868938089,-466.16340380668646,0.9101022446298497,9.464516224455831,355,1.3088730428993893,-121.03891488552097,0.9683480038564892,9.829280171298992,242,1.2459731483633372,False,False
f70b_a90e80930a39,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q55,cash,0.55,0.3096619868938089,-466.16340380668646,0.9101022446298497,9.464516224455831,355,1.3088730428993893,-121.03891488552097,0.9683480038564892,9.829280171298992,242,1.2459731483633372,False,False
f70b_a28584748372,av_vol_expansion_h12_tp80_edge12_pen55,12,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.2427148485214232,-8.431501464844246,0.9981130138660671,5.641467976379393,398,1.4674125945745267,-130.23659057617232,0.9640405622971889,7.865740952682502,283,1.4570677726728283,False,False
f70b_608d03b5a749,av_vol_expansion_h12_tp80_edge12_pen55,12,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.2427148485214232,-8.431501464844246,0.9981130138660671,5.641467976379393,398,1.4674125945745267,-130.23659057617232,0.9640405622971889,7.865740952682502,283,1.4570677726728283,False,False
f70b_dd0a26b06159,av_cash_density_h6_tp60_edge12_pen55,6,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.1812945011643774,-1410.1024576950094,0.7851920783487446,14.592851158905093,550,2.0278314749145467,-200.93364596366933,0.9618922354472281,8.706402149486543,437,2.24995977617677,False,False
f70b_4a9cc67173a4,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.28597403866167803,-1026.1928425216674,0.8623409613483832,13.37437811915876,419,1.544838887253082,-214.4153208613398,0.9611066051977046,7.3559063124656685,306,1.5754867082610793,False,False
f70b_d6d63eab5d74,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.28597403866167803,-1026.1928425216674,0.8623409613483832,13.37437811915876,419,1.544838887253082,-214.4153208613398,0.9611066051977046,7.3559063124656685,306,1.5754867082610793,False,False
f70b_c51e85629644,av_cash_density_h12_tp80_edge12_pen55,12,cash_density,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.5180921571537541,-440.0918688964847,0.9077685613442077,7.126611388397216,344,1.2683164134010982,-170.2901664352394,0.9548892717038749,6.407662351989721,255,1.3129055902175661,False,False
f70b_cc8257dd0fe6,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q55,chop,0.55,0.36457786274468634,-340.15266612052915,0.8312067529430178,5.031504901242255,147,0.5419840487498879,-75.98690437078473,0.9540120584486159,6.0851867570161815,108,0.5560541323274397,False,False
f70b_cc9eac18b2b1,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),all_q55,all,0.55,0.5047669720097459,-2187.837271389961,0.7270902214924393,23.272031563806532,418,1.5411519209350555,-264.5150982379914,0.9511242930590229,8.128830886340154,296,1.524000214527057,False,False
f70b_2ef073786de9,av_cash_density_h18_tp95_edge12_pen55,18,cash_density,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),cash_q55,cash,0.55,0.5047669720097459,-2187.837271389961,0.7270902214924393,23.272031563806532,418,1.5411519209350555,-264.5150982379914,0.9511242930590229,8.128830886340154,296,1.524000214527057,False,False
f70b_86285fe89c2d,av_trend_quality_h6_tp60_edge12_pen55,6,trend_quality,regime_value_core_v1,20,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),vol_expansion_q55,vol_expansion,0.55,0.3120677870197435,-869.2501412868498,0.6614457036190924,10.017773551368728,271,0.9991678721851676,-92.93901856422431,0.9494887201211187,2.9647756122589115,180,0.9267568872123996,False,False
f70b_deaeb48b667e,av_vol_expansion_h12_tp80_edge12_pen55,12,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q55,trend,0.55,0.16669268129409698,-387.02644157409696,0.9087448394774044,7.5638253429412865,328,1.2093249523126752,-151.00989082336463,0.9491789126935164,2.873761686325074,217,1.1172569140282818,False,False
f70b_fbc9c20709d2,av_neutral_h12_tp80_edge12_pen55,12,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q70,all,0.7,0.2254473617698893,-436.2020370864873,0.9111539555922726,7.170436282348634,407,1.5005952914367646,-193.13887668609652,0.9488103803519937,7.738900051116948,286,1.472513720793035,False,False
f70b_af206acefe0a,av_neutral_h12_tp80_edge12_pen55,12,neutral,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q70,cash,0.7,0.2254473617698893,-436.2020370864873,0.9111539555922726,7.170436282348634,407,1.5005952914367646,-193.13887668609652,0.9488103803519937,7.738900051116948,286,1.472513720793035,False,False
f70b_9ebb62f2eab6,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.1991802552683549,-474.23205772399973,0.9373706184671147,8.796871299743641,533,1.9651530475080972,-300.99053073883107,0.9481914076007516,8.040771215820314,386,1.9873786581332569,False,False
f70b_f03500e0d1da,av_trend_quality_h12_tp80_edge12_pen55,12,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.1991802552683549,-474.23205772399973,0.9373706184671147,8.796871299743641,533,1.9651530475080972,-300.99053073883107,0.9481914076007516,8.040771215820314,386,1.9873786581332569,False,False
f70b_4b36ab3a7f7b,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q55,all,0.55,0.19475087196503846,-1278.9778657627105,0.8033958580419703,14.333234912085565,372,1.371551470305839,-250.26407399892827,0.9469722845261411,6.323400076508522,269,1.3849866814451972,False,False
f70b_325f79032e4d,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q55,cash,0.55,0.19475087196503846,-1278.9778657627105,0.8033958580419703,14.333234912085565,372,1.371551470305839,-250.26407399892827,0.9469722845261411,6.323400076508522,269,1.3849866814451972,False,False
f70b_4d87acefe6ff,av_cash_density_h12_tp80_edge12_pen55,12,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q55,vol_expansion,0.55,0.36221026252896554,-264.55367244720475,0.9346118935053356,6.821918264770507,300,1.1060898954079346,-165.32741203308146,0.9467663514746066,6.395212171173098,219,1.1275542127750862,False,False
f70b_905ab94032d4,av_cash_density_h6_tp60_edge12_pen55,6,cash_density,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.04189607141615758,-534.7405376625061,0.8466781354740801,7.762558253860476,313,1.1540204575422783,-142.0086953926061,0.9463570784065137,7.311712011051179,246,1.2665677458569462,False,False
f70b_2255520a9b5a,av_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.08396950570460764,-42.86459521293648,0.980196593727559,4.6222389504432675,155,0.5714797792940995,-96.6171305108071,0.9440638051418193,4.012068386602402,113,0.5817973791944508,False,False
f70b_4881ff08a55e,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q55,chop,0.55,0.2251467544538285,-439.02379409790035,0.7991037585066941,7.609063612222668,150,0.5530449477039673,-103.81407528400422,0.9430200837552467,5.906656820392609,116,0.5972433273146576,False,False
f70b_546be67d3983,av_vol_expansion_h18_tp95_edge12_pen55,18,vol_expansion,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q55,chop,0.55,0.40106060345938477,-94.73899324417114,0.9506320143423255,4.140418209409712,148,0.5456710150679144,-97.74876532316205,0.9415936027762415,5.870629743862152,109,0.561202781700842,False,False
