candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,runtime_winrate_preserved_vs_f83e_oos,runtime_dd_improved_vs_f83e_oos,density_target_5_10_tpd_proxy,val_win_rate_percent,oos_win_rate_percent,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f84b_00351,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.66,0.5011925923356769,high_vol,intent_release,0,0.08870965974736267,500.0,3969,3911,0.9853867472915092,1,1,1,0,1,1,1,1,45.4627539503386,45.636792452830186,2688763.7001710813,diagnostic_only_not_economics,2256,2215,0.9818262411347518,1713,1696,0.9900758902510216,266.79785007658325,1144.47703007143,-877.6791799948464,1.3039810629644308,5.124757043605337,2215,271,8.173431734317344,136,16.28676470588235,0.454627539503386,1.1365213804085699,-0.7265556125785153,1.564259308898741,0.12045049664857031,10.412117015751729,1.0261851015801355,7.861804084460109,0.10550882628353815,18,296,0,268.76986581276697,907.3640934361065,-638.5942276233395,1.420877380638171,4.763708728433381,1696,194,8.742268041237113,105,16.152380952380952,0.4563679245283019,1.1723050302792073,-0.6926184681381122,1.692569696315754,0.15847279823865976,11.28405959031656,1.0153301886792452,6.842529116575459,0.07072869292463219,11,262,0
f84b_00303,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,histgbm_density_shallow,0.54,0.2704271298247145,high_vol,intent_release,0,0.08870965974736267,500.0,4574,4519,0.9879755137735025,1,1,1,0,1,1,1,0,46.54234654234654,45.347043701799485,2688441.781189194,diagnostic_only_not_economics,2616,2574,0.9839449541284404,1958,1945,0.9933605720122574,361.2825086734992,1361.3677126707444,-1000.0852039972448,1.3612517285822128,5.321692488244435,2574,271,9.498154981549815,146,17.63013698630137,0.4654234654234654,1.1363670389572156,-0.7268061075561372,1.563507828488418,0.14035839497804942,13.577729621603225,1.0221445221445222,7.32933235573781,0.1057126891696466,12,263,0,297.0833279143327,1033.253745776784,-736.1704178624511,1.4035523850264804,2.5761285190634,1945,194,10.025773195876289,110,17.681818181818183,0.45347043701799483,1.1714895076834284,-0.6925403742826445,1.6915829765115062,0.15274207090711192,23.06432506887063,1.0113110539845758,6.984387902932006,0.07106168250178707,9,198,0
f84b_01055,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,extra_trees_d7_l120,0.66,0.5007544120248172,high_vol,intent_release,0,0.08870965974736267,500.0,4444,4393,0.9885238523852385,1,1,1,0,1,1,1,0,46.91103789126853,45.089058524173026,2687518.896904669,diagnostic_only_not_economics,2464,2428,0.9853896103896104,1980,1965,0.9924242424242424,357.9275093418539,1294.5498227558357,-936.6223134139816,1.3821471090489088,3.833144397683736,2428,271,8.959409594095941,140,17.34285714285714,0.4691103789126853,1.136567008565264,-0.7266270856586359,1.5641682384232163,0.14741660187061528,18.675399213144157,1.0230642504118617,8.066801948295316,0.10552284394116056,11,288,0,290.30147442664685,1038.0866480398201,-747.7851736131732,1.3882150712135126,4.38757977110456,1965,194,10.128865979381443,108,18.194444444444443,0.45089058524173026,1.1716553589614223,-0.6930353786961754,1.6906140652814674,0.14773611930109254,13.232875050545886,1.0111959287531807,7.60967984333471,0.07126162086911421,10,429,0
f84b_00335,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.54,0.4988022452445168,high_vol,intent_release,0,0.08870965974736267,500.0,4463,4394,0.9845395473896482,1,1,1,0,1,1,1,1,45.66265060240964,45.588235294117645,2687362.132418652,diagnostic_only_not_economics,2542,2490,0.9795436664044059,1921,1904,0.9911504424778761,309.0467126278622,1292.167968391619,-983.1212557637566,1.3143525895875108,6.254918108786773,2490,271,9.188191881918819,143,17.412587412587413,0.4566265060240964,1.1364713882072288,-0.7266232489015201,1.564044902121286,0.12411514563367959,9.88171890511948,1.0305220883534136,7.557660432501342,0.1055680577362992,14,332,0,298.7892146712745,1016.9382651560488,-718.1490504847745,1.4160545982335861,4.022095972945442,1904,194,9.814432989690722,112,17.0,0.45588235294117646,1.1715878630830057,-0.6931940641744928,1.6901296817626674,0.15692710854583747,14.857388619320622,1.0152310924369747,6.851082431606785,0.07136980992163998,13,306,0
f84b_01119,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.66,0.5009062719491447,high_vol,intent_release,0,0.08870965974736267,500.0,4549,4495,0.9881292591778413,1,1,1,0,1,1,1,0,46.233974358974365,45.67283641820911,2687268.6618298814,diagnostic_only_not_economics,2534,2496,0.9850039463299132,2015,1999,0.9920595533498759,336.47307813195425,1311.5820774273293,-975.1089992953748,1.3450620170412682,3.2068541998671436,2496,271,9.210332103321033,142,17.577464788732396,0.4623397435897436,1.1365529267134569,-0.7266087923214417,1.5641882381883725,0.1348049191233791,20.98461964038739,1.0216346153846154,8.280980631660242,0.10552149081719236,13,206,0,317.2337271259462,1069.3585772939603,-752.1248501680143,1.4217833343162114,1.7458061038281811,1999,194,10.304123711340207,109,18.339449541284402,0.45672836418209106,1.1712580255136475,-0.6925643187550776,1.6911902530858767,0.15869621166880749,36.34237804877874,1.0135067533766884,7.700558060272889,0.07117674355447344,10,88,0
f84b_00315,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,histgbm_density_shallow,0.66,0.2735414219553736,trend,intent_release,0,0.08870965974736267,500.0,3639,3439,0.9450398461115691,1,1,1,0,1,1,1,1,45.52752293577982,43.83480825958702,2686935.1930857482,diagnostic_only_not_economics,1837,1744,0.9493739793140991,1802,1695,0.9406215316315205,212.1189900015038,902.4442557065181,-690.3252657050142,1.3072739772676165,6.090805238253688,1744,271,6.435424354243542,143,12.195804195804195,0.4552752293577982,1.1365796671366726,-0.7266581744263307,1.5641187385443773,0.12162786123939437,6.96521992426476,1.084862385321101,6.32082521499712,0.10553804497145522,10,261,0,213.3768929767213,871.0392619627564,-657.6623689860353,1.324447471893062,2.341935017330343,1695,194,8.737113402061855,107,15.841121495327103,0.4383480825958702,1.1723274050642751,-0.6908218161618018,1.697004028589764,0.12588607255263795,18.222272727272973,1.0843657817109145,6.66317566376864,0.0697462036335813,8,132,1
f84b_01083,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,histgbm_density_shallow,0.66,0.28185363302910693,trend,intent_release,0,0.08870965974736267,500.0,3419,3271,0.9567124890318807,1,1,1,0,1,1,1,1,46.638400969109625,43.82716049382716,2685363.6140770633,diagnostic_only_not_economics,1725,1651,0.9571014492753623,1694,1620,0.9563164108618654,235.03624350063748,875.2804707952782,-640.2442272946406,1.367104041677636,4.830240973243667,1651,271,6.092250922509225,140,11.792857142857143,0.4663840096910963,1.136727884149712,-0.7267244350676965,1.564180078854542,0.14235992943709114,9.731864095500926,1.0690490611750454,7.005374427507573,0.10550055536883497,12,275,0,202.99786278627988,831.9183020141695,-628.9204392278896,1.3227719280923602,2.1529834420684892,1620,194,8.350515463917526,104,15.576923076923077,0.4382716049382716,1.1717159183298163,-0.6911213617888896,1.6953837388226025,0.1253073227075802,18.857354758961705,1.0611111111111111,7.46810484440557,0.07018248303197827,11,87,0
f84b_01051,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,extra_trees_d7_l120,0.66,0.5007544120248172,trend,intent_release,0,0.08870965974736267,500.0,3853,3657,0.9491305476252271,1,1,1,0,1,1,1,1,46.666666666666664,43.77104377104377,2684402.9480354725,diagnostic_only_not_economics,1962,1875,0.9556574923547401,1891,1782,0.9423585404547858,267.9466401703115,994.6100437976381,-726.6634036273265,1.3687355642692165,5.412353760506199,1875,271,6.918819188191882,141,13.297872340425531,0.4666666666666667,1.1366971929115863,-0.7266634036273265,1.5642692163076757,0.14290487475749947,9.901298105290568,1.0709333333333333,6.760071599551961,0.10548217253511599,11,377,0,221.0591495108429,913.950785672348,-692.8916361615054,1.3190385595292655,3.2432251603635907,1782,194,9.185567010309278,106,16.81132075471698,0.4377104377104377,1.1717317765030104,-0.6915086189236581,1.6944572264722104,0.12405115011831813,13.632056892778945,1.0780022446689113,7.384170671560317,0.06995767224442548,10,246,0
f84b_01067,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,histgbm_density_shallow,0.54,0.27775865340705347,trend,intent_release,0,0.08870965974736267,500.0,3960,3763,0.9502525252525252,1,1,1,0,1,1,1,1,45.97107438016529,43.78762999452655,2684232.670195118,diagnostic_only_not_economics,2035,1936,0.9513513513513514,1925,1827,0.9490909090909091,251.41382088319557,1011.5597984855667,-760.145977602371,1.3307441311157069,5.570079535536638,1936,271,7.143911439114391,145,13.351724137931035,0.4597107438016529,1.1365840432422099,-0.7267169957957658,1.5639981585921678,0.12986251078677458,9.02729734034125,1.0800619834710743,6.790199343794544,0.1055663279435712,14,327,0,227.2085031245301,937.5005390454805,-710.2920359209505,1.319880403600381,2.2106447209042814,1827,194,9.417525773195877,109,16.761467889908257,0.43787629994526545,1.1718756738068508,-0.6916183407214708,1.6943964681219894,0.12436152333033941,20.555858747993543,1.0727969348659003,7.301644024531669,0.07039186760927287,11,121,0
f84b_01135,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,compact_exportable_30,30,histgbm_density_shallow,0.54,0.27999698588928146,high_vol,intent_release,0,0.08870965974736267,500.0,4617,4565,0.9887372752869829,1,1,1,0,1,1,1,0,46.73267326732674,45.53921568627451,2683276.0467786375,diagnostic_only_not_economics,2561,2525,0.9859429910191332,2056,2040,0.9922178988326849,363.71315335057693,1340.99287801997,-977.2797246693927,1.3721689340005687,2.7766123500924547,2525,271,9.317343173431734,139,18.165467625899282,0.46732673267326735,1.136434642389805,-0.7266020257765002,1.5640400137548855,0.14404481320814927,26.19833865814694,1.0201980198019802,7.713714911757636,0.10557187293244946,10,126,0,316.8717917141769,1087.2424446990287,-770.3706529848517,1.411323809501876,2.4483866090271933,2040,194,10.515463917525773,106,19.245283018867923,0.4553921568627451,1.1703363236803324,-0.6934029279791645,1.687815664538842,0.1553293096638122,25.88413043478278,1.011764705882353,7.411764257203514,0.0720544211297953,10,119,0
f84b_00283,stop_touch_asymmetry,stop_touch_asymmetry_long_nextbar_h10_tp14_sl7_close_direction_tp_before_sl_q52,long,next_bar_open_control,close_direction,10,14.0,7.0,1400.0,700.0,tp_before_sl,0.52,density_core,27,extra_trees_d7_l120,0.66,0.5009896033605139,trend,intent_release,0,0.08870965974736267,500.0,3716,3495,0.9405274488697524,1,1,1,0,1,1,1,1,45.200892857142854,44.274809160305345,2682778.5415959274,diagnostic_only_not_economics,1891,1792,0.9476467477525119,1825,1703,0.9331506849315069,207.1343942202995,920.7361875464243,-713.6017933261246,1.290266078585423,6.473498710403737,1792,271,6.612546125461255,140,12.8,0.45200892857142855,1.1367113426499065,-0.7266820705968683,1.564248505149241,0.11558838963186356,6.399457340971062,1.0797991071428572,6.410295156966697,0.10549271551976688,11,348,0,226.9494709180678,882.9778079715564,-656.0283370534887,1.3459446156508992,2.604515610182557,1703,194,8.778350515463918,107,15.91588785046729,0.44274809160305345,1.1710581007580325,-0.6912838114367637,1.6940337403882009,0.13326451609986364,17.427384196185358,1.088667058132707,6.750782187073601,0.06996551179463747,11,129,0
f84b_01075,reversal_balance,reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,long,next_bar_open_control,close_direction,12,14.0,7.0,1400.0,700.0,reversal_balance,0.54,density_core,27,histgbm_density_shallow,0.66,0.28185363302910693,all,intent_release,0,0.08870965974736267,500.0,4462,4311,0.9661586732406993,1,1,1,0,1,1,1,0,46.402412753123656,44.02010050251256,2681076.17277314,diagnostic_only_not_economics,2396,2321,0.9686978297161937,2066,1990,0.9632139399806389,320.068887851472,1224.090401308298,-904.0215134568258,1.3540500785513196,4.730886154327004,2321,271,8.564575645756458,146,15.897260273972602,0.46402412753123656,1.136574188772793,-0.7267053966694741,1.5640095614836043,0.13790128731213788,13.531033189573915,1.050409306333477,8.079595929053525,0.1055629662814426,12,282,0,254.4494654397502,1025.6601989024095,-771.2107334626594,1.3299350675493031,2.214193107294136,1990,194,10.257731958762887,111,17.92792792792793,0.4402010050251256,1.1708449759159927,-0.6922897068785093,1.6912644580478582,0.1278640529847991,22.98349358974396,1.0512562814070352,7.311324892988743,0.07122003768440774,11,124,0
