run_id,variant_id,queue_id,split,entry_timestamp,exit_timestamp,entry_server_time,entry_month,entry_hour,held_m5,side,entry_score,entry_confidence,entry_open,exit_open,net_profit,previous_closed_balance_drawdown_percent,adx_14,exit_reason,guardrail_expression,claim_boundary,closed_balance_drawdown_percent
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-29T19:05:00Z,2025-10-29T20:20:00Z,2025-10-29 19:05:00,2025-10,19,6,long,0.020896434784,0.353751689196,26088.96,26126.96,3.5,7.8098,27.814626693726,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,7.1098
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-30T16:35:00Z,2025-10-30T17:05:00Z,2025-10-30 16:35:00,2025-10,16,6,short,0.075646132231,0.452171623707,25921.81,25977.03,-5.822,7.1098,46.760215759277,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.2742
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-30T17:10:00Z,2025-10-30T17:40:00Z,2025-10-30 17:10:00,2025-10,17,6,long,0.006952673197,0.391523361206,25971.66,25919.66,-5.5,8.2742,38.117351531982,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.3742
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-30T17:45:00Z,2025-10-30T18:15:00Z,2025-10-30 17:45:00,2025-10,17,6,long,0.019745737314,0.380334973335,25959.66,25949.66,-1.3,9.3742,27.208610534668,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.6342
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-30T18:25:00Z,2025-10-30T18:55:00Z,2025-10-30 18:25:00,2025-10,18,6,long,0.001979231834,0.362678855658,25945.28,25870.16,-7.812,9.6342,18.077041625977,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.1966
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-30T19:05:00Z,2025-10-30T19:35:00Z,2025-10-30 19:05:00,2025-10,19,6,long,0.011247485876,0.363653928041,25908.78,25930.91,1.913,11.1966,17.614803314209,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.814
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-10-31T18:30:00Z,2025-10-31T19:00:00Z,2025-10-31 18:30:00,2025-10,18,6,long,0.000282377005,0.333623498678,26016.23,25930.11,-8.912,10.814,29.616138458252,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.5964
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-03T18:05:00Z,2025-11-03T18:35:00Z,2025-11-03 18:05:00,2025-11,18,6,long,0.001795262098,0.342868447304,25964.76,25966.14,-0.162,12.5964,25.917938232422,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.6288
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-03T18:40:00Z,2025-11-03T19:15:00Z,2025-11-03 18:40:00,2025-11,18,6,long,0.005852669477,0.34079131484,25973.01,26021.26,4.525,12.6288,22.493167877197,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.7238
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-03T19:30:00Z,2025-11-03T20:15:00Z,2025-11-03 19:30:00,2025-11,19,6,long,0.000295192003,0.335192680359,25990.01,26044.51,5.15,11.7238,15.946125984192,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.6938
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-04T17:00:00Z,2025-11-04T17:30:00Z,2025-11-04 17:00:00,2025-11,17,6,long,0.022337794304,0.386689960957,25766.54,25755.41,-1.413,10.6938,20.096240997314,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.9764
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-04T17:35:00Z,2025-11-04T18:05:00Z,2025-11-04 17:35:00,2025-11,17,6,long,0.007456064224,0.367745101452,25757.41,25688.16,-7.225,10.9764,22.259645462036,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.4214
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-05T16:55:00Z,2025-11-05T17:25:00Z,2025-11-05 16:55:00,2025-11,16,6,long,0.013247728348,0.398488789797,25560.81,25578.06,1.425,12.4214,25.632015228271,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,12.1364
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-05T17:30:00Z,2025-11-05T18:00:00Z,2025-11-05 17:30:00,2025-11,17,6,long,0.032775789499,0.387874245644,25582.94,25617.31,3.137,12.1364,27.832614898682,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.509
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-05T18:05:00Z,2025-11-05T18:35:00Z,2025-11-05 18:05:00,2025-11,18,6,long,0.03527829051,0.390517205,25603.94,25639.94,3.3,11.509,29.274789810181,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.849
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-05T18:40:00Z,2025-11-05T19:10:00Z,2025-11-05 18:40:00,2025-11,18,6,long,0.032664299011,0.355453282595,25635.56,25646.56,0.8,10.849,25.834230422974,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,10.689
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-05T19:15:00Z,2025-11-05T19:50:00Z,2025-11-05 19:15:00,2025-11,19,6,long,0.005542546511,0.349705994129,25660.56,25707.56,4.4,10.689,28.696479797363,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,9.809
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-06T16:35:00Z,2025-11-06T17:05:00Z,2025-11-06 16:35:00,2025-11,16,6,short,0.117107659578,0.463914006948,25543.12,25314.62,22.55,9.809,43.972194671631,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,5.299
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-06T17:15:00Z,2025-11-06T17:45:00Z,2025-11-06 17:15:00,2025-11,17,6,short,0.118295520544,0.451945692301,25320.99,25222.99,9.5,5.299,57.192794799805,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.399
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-06T17:55:00Z,2025-11-06T18:25:00Z,2025-11-06 17:55:00,2025-11,17,6,short,0.127211540938,0.456853747368,25235.87,25194.62,3.825,3.399,61.082405090332,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2.634
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-06T18:40:00Z,2025-11-06T19:10:00Z,2025-11-06 18:40:00,2025-11,18,6,short,0.137443512678,0.48125949502,25152.74,25173.87,-2.413,2.634,62.599941253662,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.1166
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-07T17:00:00Z,2025-11-07T17:30:00Z,2025-11-07 17:00:00,2025-11,17,6,long,0.003374874592,0.397180259228,24915.51,24869.51,-4.9,3.1166,21.497873306274,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.0966
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-07T21:45:00Z,2025-11-10T16:45:00Z,2025-11-07 21:45:00,2025-11,21,6,long,0.005764454603,0.371103823185,24994.01,25536.04,53.903,4.0966,19.937368392944,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-10T16:50:00Z,2025-11-10T17:20:00Z,2025-11-10 16:50:00,2025-11,16,6,long,0.048503130674,0.386483848095,25523.16,25531.54,0.538,0.0,25.263513565063,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-10T17:25:00Z,2025-11-10T17:55:00Z,2025-11-10 17:25:00,2025-11,17,6,long,0.033185184002,0.35600322485,25561.79,25463.66,-10.113,0.0,33.418689727783,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2.0226
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-10T19:10:00Z,2025-11-10T19:50:00Z,2025-11-10 19:10:00,2025-11,19,6,long,0.003682941198,0.355985194445,25454.66,25517.66,6.0,2.0226,31.411775588989,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.8226
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-10T20:00:00Z,2025-11-10T21:05:00Z,2025-11-10 20:00:00,2025-11,20,6,long,0.026425987482,0.354328662157,25541.79,25569.41,2.462,0.8226,24.217308044434,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.3302
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-11T18:40:00Z,2025-11-11T19:30:00Z,2025-11-11 18:40:00,2025-11,18,6,long,0.002151787281,0.358064204454,25426.48,25473.73,4.425,0.3302,15.352730751038,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-12T16:45:00Z,2025-11-12T17:15:00Z,2025-11-12 16:45:00,2025-11,16,6,short,0.10781148076,0.479119837284,25557.59,25509.09,4.55,0.0,25.956470489502,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-12T19:10:00Z,2025-11-12T19:40:00Z,2025-11-12 19:10:00,2025-11,19,6,long,0.005889743567,0.363302856684,25451.34,25521.72,6.738,0.0,38.418895721436,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-12T19:50:00Z,2025-11-12T20:25:00Z,2025-11-12 19:50:00,2025-11,19,6,long,0.006754517555,0.370652735233,25485.59,25521.34,3.275,0.0,27.210638046265,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-13T16:40:00Z,2025-11-13T17:10:00Z,2025-11-13 16:40:00,2025-11,16,6,short,0.091675937176,0.455880731344,25275.77,25355.4,-8.263,0.0,42.322052001953,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1.6526
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-13T17:50:00Z,2025-11-13T18:20:00Z,2025-11-13 17:50:00,2025-11,17,6,short,0.076329290867,0.450364023447,25155.9,25127.77,2.513,1.6526,40.076526641846,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1.15
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-13T18:40:00Z,2025-11-13T19:10:00Z,2025-11-13 18:40:00,2025-11,18,6,short,0.104444742202,0.482369214296,25096.77,25090.02,0.375,1.15,39.185733795166,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1.075
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-14T16:40:00Z,2025-11-14T17:10:00Z,2025-11-14 16:40:00,2025-11,16,6,long,0.029918044806,0.426839202642,24714.25,24856.0,13.875,1.075,24.04860496521,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-14T17:15:00Z,2025-11-14T17:45:00Z,2025-11-14 17:15:00,2025-11,17,6,long,0.04791405797,0.428540438414,24810.5,25007.87,19.437,0.0,21.621816635132,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-14T17:50:00Z,2025-11-14T18:20:00Z,2025-11-14 17:50:00,2025-11,17,6,long,0.09061384201,0.431937515736,25066.25,25086.5,1.725,0.0,26.974767684937,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-14T18:25:00Z,2025-11-14T18:55:00Z,2025-11-14 18:25:00,2025-11,18,6,long,0.037432491779,0.384144484997,25137.5,25158.0,1.75,0.0,35.412910461426,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.0
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-14T19:55:00Z,2025-11-14T20:25:00Z,2025-11-14 19:55:00,2025-11,19,6,long,0.005213320255,0.367798000574,25126.25,25061.5,-6.775,0.0,37.292442321777,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1.355
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-14T21:30:00Z,2025-11-17T16:40:00Z,2025-11-14 21:30:00,2025-11,21,6,long,0.002747952938,0.35684722662,25120.25,25095.27,-2.798,1.355,16.373109817505,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,1.9146
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-17T17:00:00Z,2025-11-17T17:30:00Z,2025-11-17 17:00:00,2025-11,17,6,long,0.045808434486,0.420288085938,25122.52,25061.39,-6.413,1.9146,39.862579345703,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.1972
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-17T17:35:00Z,2025-11-17T18:10:00Z,2025-11-17 17:35:00,2025-11,17,6,long,0.005135655403,0.398654460907,25011.52,24928.52,-8.6,3.1972,29.049243927002,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,4.9172
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-17T18:35:00Z,2025-11-17T19:15:00Z,2025-11-17 18:35:00,2025-11,18,6,long,0.004166543484,0.378182291985,25022.52,25087.64,6.212,4.9172,22.491426467896,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,3.6748
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-17T19:20:00Z,2025-11-17T19:50:00Z,2025-11-17 19:20:00,2025-11,19,6,long,0.001635164022,0.370824128389,25068.02,24993.02,-7.8,3.6748,20.986652374268,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,5.2348
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-18T16:35:00Z,2025-11-18T17:05:00Z,2025-11-18 16:35:00,2025-11,16,6,long,0.013697683811,0.387129664421,24669.95,24371.33,-30.162,5.2348,14.984442710876,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.2672
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-18T17:20:00Z,2025-11-18T17:50:00Z,2025-11-18 17:20:00,2025-11,17,6,short,0.084449082613,0.451843887568,24422.7,24408.95,1.075,11.2672,24.065156936646,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,11.0522
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-18T18:10:00Z,2025-11-18T18:40:00Z,2025-11-18 18:10:00,2025-11,18,6,long,0.015751212835,0.404372572899,24435.08,24567.7,12.962,11.0522,27.294755935669,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.4598
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-18T20:25:00Z,2025-11-18T20:55:00Z,2025-11-18 20:25:00,2025-11,20,6,long,0.003900468349,0.373081624508,24693.08,24703.7,0.762,8.4598,21.836881637573,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.3074
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-18T21:00:00Z,2025-11-18T21:40:00Z,2025-11-18 21:00:00,2025-11,21,6,long,0.006491929293,0.398923069239,24636.45,24721.33,8.188,8.3074,21.829679489136,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.6698
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-18T21:45:00Z,2025-11-19T16:45:00Z,2025-11-18 21:45:00,2025-11,21,6,long,0.000623762608,0.377360463142,24664.2,24673.38,0.618,6.6698,16.181232452393,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.5462
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-19T16:50:00Z,2025-11-19T17:20:00Z,2025-11-19 16:50:00,2025-11,16,6,long,0.005475789309,0.395003855228,24698.25,24886.75,18.55,6.5462,21.446334838867,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,2.8362
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-19T17:25:00Z,2025-11-19T17:55:00Z,2025-11-19 17:25:00,2025-11,17,6,long,0.07026001811,0.39682880044,24894.38,24749.0,-14.838,2.8362,32.927013397217,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,5.8038
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-19T18:00:00Z,2025-11-19T18:30:00Z,2025-11-19 18:00:00,2025-11,18,6,long,0.000425845385,0.406853914261,24698.38,24636.63,-6.475,5.8038,29.945827484131,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,7.0988
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-19T19:05:00Z,2025-11-19T19:35:00Z,2025-11-19 19:05:00,2025-11,19,6,short,0.06984424591,0.453615605831,24551.0,24501.25,4.675,7.0988,36.662673950195,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,6.1638
run364AA_train_density_side_balance_cost_session_stress_scout_without_db_v1,maxhold6_density_control__ps0_45__adx40_0__hold6__none,maxhold6_density_control,oos,2025-11-19T19:40:00Z,2025-11-19T20:10:00Z,2025-11-19 19:40:00,2025-11,19,6,short,0.092917919159,0.461526602507,24451.75,24583.38,-13.463,6.1638,41.771877288818,close_max_hold,none(없음),research_development_proxy_scout_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,8.8564
