run_id,source_run_id,variant_id,source_variant_id,variant_role,open_time,close_time,open_type,direction,volume,open_price,close_price,gross_profit,swap,commission,net_profit,hold_minutes,open_hour,close_hour,close_month,close_date,claim_boundary,source_bucket,p_short,p_flat,p_long,source_reason,open_month,open_month_num,margin_vs_long,margin_vs_flat
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-20T16:45:00,2025-02-20T17:05:00,buy,long,0.1,22078.21,21942.13,-13.61,0.0,0.0,-13.61,20.0,16,17,2025-02,2025-02-20,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3389183283,0.3212722838,0.3398093879,long_threshold_met,2025-02,2,-0.000891059599999966,0.017646044500000013
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-20T17:05:00,2025-02-20T17:35:00,sell,short,0.1,21942.13,21995.33,-5.32,0.0,0.0,-5.32,30.0,17,17,2025-02,2025-02-20,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4829034507,0.1573685259,0.3597280681,"synthetic_short_source_overlay:hour=17,p_short=0.482903,margin_vs_long=0.123175|short_threshold_met",2025-02,2,0.1231753826,0.3255349248
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-20T17:40:00,2025-02-20T18:10:00,buy,long,0.1,21988.08,21964.38,-2.37,0.0,0.0,-2.37,30.0,17,18,2025-02,2025-02-20,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3453598619,0.3089890778,0.3456510007,long_threshold_met,2025-02,2,-0.00029113879999997927,0.0363707841
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-20T18:50:00,2025-02-20T19:20:00,buy,long,0.1,21947.83,21991.88,4.41,0.0,0.0,4.41,30.0,18,19,2025-02,2025-02-20,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3399161994,0.3166770935,0.343406558,long_threshold_met,2025-02,2,-0.0034903585999999653,0.0232391059
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-20T20:30:00,2025-02-20T21:10:00,buy,long,0.1,21956.58,21984.13,2.76,0.0,0.0,2.76,40.0,20,21,2025-02,2025-02-20,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3328509331,0.3267089427,0.3404401541,long_threshold_met,2025-02,2,-0.007589220999999979,0.006141990400000019
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-21T17:50:00,2025-02-21T18:20:00,sell,short,0.1,21900.66,21927.23,-2.66,0.0,0.0,-2.66,30.0,17,18,2025-02,2025-02-21,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4667727053,0.1853333563,0.3478939235,"synthetic_short_source_overlay:hour=17,p_short=0.466773,margin_vs_long=0.118879|short_threshold_met",2025-02,2,0.1188787818,0.281439349
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-21T21:35:00,2025-02-24T16:40:00,sell,short,0.1,21616.28,21626.98,-1.07,-0.6,0.0,-1.67,4025.0,21,16,2025-02,2025-02-24,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4598306715,0.1899032444,0.3502660096,short_threshold_met,2025-02,2,0.10956466190000003,0.2699274271
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-24T17:05:00,2025-02-24T17:35:00,sell,short,0.1,21416.91,21428.61,-1.17,0.0,0.0,-1.17,30.0,17,17,2025-02,2025-02-24,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4643777609,0.1766065061,0.3590158224,"synthetic_short_source_overlay:hour=17,p_short=0.464378,margin_vs_long=0.105362|short_threshold_met",2025-02,2,0.10536193849999997,0.2877712548
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-24T18:35:00,2025-02-24T19:05:00,buy,long,0.1,21517.36,21532.66,1.53,0.0,0.0,1.53,30.0,18,19,2025-02,2025-02-24,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3651774526,0.2476669252,0.3871555626,long_threshold_met,2025-02,2,-0.021978109999999995,0.11751052740000001
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-24T19:10:00,2025-02-24T19:40:00,buy,long,0.1,21525.98,21562.28,3.63,0.0,0.0,3.63,30.0,19,19,2025-02,2025-02-24,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3631003797,0.2652849853,0.3716146946,long_threshold_met,2025-02,2,-0.008514314900000042,0.09781539439999998
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-24T20:25:00,2025-02-24T21:00:00,buy,long,0.1,21560.23,21532.41,-2.78,0.0,0.0,-2.78,35.0,20,21,2025-02,2025-02-24,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3435441256,0.3113409281,0.3451149166,long_threshold_met,2025-02,2,-0.0015707909999999603,0.0322031975
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-25T17:10:00,2025-02-25T17:40:00,sell,short,0.1,21127.98,21046.93,8.11,0.0,0.0,8.11,30.0,17,17,2025-02,2025-02-25,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4818948805,0.1426482201,0.3754568398,"synthetic_short_source_overlay:hour=17,p_short=0.481895,margin_vs_long=0.106438|short_threshold_met",2025-02,2,0.10643804070000001,0.3392466604
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-25T17:50:00,2025-02-25T18:20:00,sell,short,0.1,21039.48,21006.55,3.29,0.0,0.0,3.29,30.0,17,18,2025-02,2025-02-25,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4473664761,0.2008862048,0.351747185,"synthetic_short_source_overlay:hour=17,p_short=0.447366,margin_vs_long=0.095619|threshold_or_margin_not_met",2025-02,2,0.0956192911,0.24648027130000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-25T20:10:00,2025-02-25T20:40:00,buy,long,0.1,21188.8,21170.48,-1.83,0.0,0.0,-1.83,30.0,20,20,2025-02,2025-02-25,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3577942252,0.2832648456,0.3589408994,long_threshold_met,2025-02,2,-0.0011466742000000307,0.0745293796
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T16:55:00,2025-02-26T17:25:00,buy,long,0.1,21239.31,21263.23,2.39,0.0,0.0,2.39,30.0,16,17,2025-02,2025-02-26,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.387082994,0.2210572213,0.3918597102,long_threshold_met,2025-02,2,-0.004776716199999975,0.16602577270000002
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T17:30:00,2025-02-26T18:00:00,buy,long,0.1,21214.68,21282.48,6.78,0.0,0.0,6.78,30.0,17,18,2025-02,2025-02-26,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3708952069,0.2314258516,0.3976789713,long_threshold_met,2025-02,2,-0.02678376440000002,0.1394693553
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T18:05:00,2025-02-26T18:35:00,buy,long,0.1,21295.31,21298.23,0.29,0.0,0.0,0.29,30.0,18,18,2025-02,2025-02-26,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3427908421,0.3030269742,0.3541820943,long_threshold_met,2025-02,2,-0.011391252200000035,0.03976386789999997
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T18:40:00,2025-02-26T19:10:00,buy,long,0.1,21328.68,21306.23,-2.25,0.0,0.0,-2.25,30.0,18,19,2025-02,2025-02-26,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3396215737,0.312740773,0.3476376235,long_threshold_met,2025-02,2,-0.00801604979999998,0.026880800699999985
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T19:20:00,2025-02-26T19:50:00,buy,long,0.1,21313.31,21235.73,-7.76,0.0,0.0,-7.76,30.0,19,19,2025-02,2025-02-26,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3409217894,0.3144564927,0.3446217179,long_threshold_met,2025-02,2,-0.003699928500000005,0.02646529670000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T20:35:00,2025-02-26T21:05:00,sell,short,0.1,21123.48,21031.81,9.17,0.0,0.0,9.17,30.0,20,21,2025-02,2025-02-26,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.45678702,0.1573953182,0.3858177066,short_threshold_met,2025-02,2,0.07096931340000001,0.29939170179999997
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-26T22:00:00,2025-02-27T17:00:00,buy,long,0.1,21025.93,20942.33,-8.36,-0.06,0.0,-8.42,1140.0,22,17,2025-02,2025-02-27,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3461997509,0.3045673966,0.3492327631,long_threshold_met,2025-02,2,-0.003033012200000018,0.04163235430000001
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-27T17:05:00,2025-02-27T17:35:00,sell,short,0.1,20911.95,21003.4,-9.15,0.0,0.0,-9.15,30.0,17,17,2025-02,2025-02-27,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4917125106,0.1309022605,0.3773853779,"synthetic_short_source_overlay:hour=17,p_short=0.491713,margin_vs_long=0.114327|short_threshold_met",2025-02,2,0.1143271327,0.3608102501
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-27T18:20:00,2025-02-27T18:50:00,buy,long,0.1,21077.65,21001.58,-7.61,0.0,0.0,-7.61,30.0,18,18,2025-02,2025-02-27,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3669101298,0.2335206717,0.3995691836,long_threshold_met,2025-02,2,-0.032659053800000004,0.1333894581
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-27T18:55:00,2025-02-27T19:25:00,buy,long,0.1,20957.9,20941.7,-1.62,0.0,0.0,-1.62,30.0,18,19,2025-02,2025-02-27,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3567505479,0.2807923257,0.3624571562,long_threshold_met,2025-02,2,-0.005706608300000027,0.07595822219999998
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-27T20:20:00,2025-02-27T20:55:00,buy,long,0.1,21027.15,21024.7,-0.25,0.0,0.0,-0.25,35.0,20,20,2025-02,2025-02-27,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3638125062,0.2693534791,0.3668339849,long_threshold_met,2025-02,2,-0.0030214787000000243,0.09445902709999998
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-27T21:40:00,2025-02-28T16:40:00,sell,short,0.1,20774.58,20515.31,25.93,-0.2,0.0,25.73,1140.0,21,16,2025-02,2025-02-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4656431079,0.1855911911,0.3487657607,short_threshold_met,2025-02,2,0.11687734720000004,0.2800519168
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-28T16:45:00,2025-02-28T17:15:00,buy,long,0.1,20545.56,20628.36,8.28,0.0,0.0,8.28,30.0,16,17,2025-02,2025-02-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3854343891,0.2150378823,0.3995277584,long_threshold_met,2025-02,2,-0.014093369299999992,0.17039650679999999
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-28T17:20:00,2025-02-28T17:50:00,buy,long,0.1,20574.81,20632.36,5.76,0.0,0.0,5.76,30.0,17,17,2025-02,2025-02-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3674219251,0.2076744437,0.4249035716,long_threshold_met,2025-02,2,-0.05748164649999998,0.1597474814
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-28T17:55:00,2025-02-28T18:25:00,buy,long,0.1,20670.56,20611.61,-5.9,0.0,0.0,-5.9,30.0,17,18,2025-02,2025-02-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3769872189,0.2385251373,0.3844877481,long_threshold_met,2025-02,2,-0.00750052920000005,0.13846208159999998
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-28T19:20:00,2025-02-28T19:50:00,buy,long,0.1,20674.68,20507.23,-16.75,0.0,0.0,-16.75,30.0,19,19,2025-02,2025-02-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3605000377,0.2765535116,0.3629465103,long_threshold_met,2025-02,2,-0.002446472600000027,0.08394652609999997
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-28T20:25:00,2025-02-28T20:55:00,sell,short,0.1,20433.11,20564.93,-13.18,0.0,0.0,-13.18,30.0,20,20,2025-02,2025-02-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4646017253,0.1737682968,0.3616299927,short_threshold_met,2025-02,2,0.10297173259999998,0.2908334285
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-02-28T21:45:00,2025-03-03T16:45:00,buy,long,0.1,20624.68,20918.05,29.34,-0.18,0.0,29.16,4020.0,21,16,2025-03,2025-03-03,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,long_threshold,0.3580961823,0.2820456624,0.3598582149,long_threshold_met,2025-02,2,-0.001762032599999963,0.0760505199
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-06T19:10:00,2025-03-06T19:40:00,sell,short,0.1,20172.08,20099.9,7.22,0.0,0.0,7.22,30.0,19,19,2025-03,2025-03-06,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4614312053,0.1777664274,0.360802412,short_threshold_met,2025-03,3,0.10062879329999996,0.2836647779
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-06T19:55:00,2025-03-06T20:25:00,sell,short,0.1,20082.95,20147.65,-6.47,0.0,0.0,-6.47,30.0,19,20,2025-03,2025-03-06,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4599966705,0.1942785829,0.3457247019,short_threshold_met,2025-03,3,0.1142719686,0.2657180876
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-06T20:45:00,2025-03-06T21:15:00,sell,short,0.1,20024.33,20029.65,-0.53,0.0,0.0,-0.53,30.0,20,21,2025-03,2025-03-06,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4530941546,0.2000677735,0.3468381464,short_threshold_met,2025-03,3,0.10625600820000003,0.25302638110000003
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-10T18:10:00,2025-03-10T18:40:00,sell,short,0.1,19667.42,19622.62,4.48,0.0,0.0,4.48,30.0,18,18,2025-03,2025-03-10,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4767147005,0.1469446123,0.3763406575,short_threshold_met,2025-03,3,0.10037404299999997,0.3297700882
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-10T18:50:00,2025-03-10T19:20:00,sell,short,0.1,19582.05,19537.12,4.49,0.0,0.0,4.49,30.0,18,19,2025-03,2025-03-10,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,native_short_threshold,0.4709266126,0.2011506408,0.3279227018,short_threshold_met,2025-03,3,0.14300391080000002,0.2697759718
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-18T17:05:00,2025-03-18T17:35:00,sell,short,0.1,19477.67,19492.5,-1.48,0.0,0.0,-1.48,30.0,17,17,2025-03,2025-03-18,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4507160187,0.2282043248,0.3210796714,"synthetic_short_source_overlay:hour=17,p_short=0.450716,margin_vs_long=0.129636|short_threshold_met",2025-03,3,0.1296363473,0.2225116939
run364CE_review_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,run364CD_execute_swap_stable_reprobe_and_source_guard_mt5_runtime_probe_without_db_v1,cd02_ca01_clone_current_session,ca01_bx03_semantics_control,same_session_ca01_clone,2025-03-28T17:35:00,2025-03-28T18:05:00,sell,short,0.1,19427.09,19371.41,5.57,0.0,0.0,5.57,30.0,17,18,2025-03,2025-03-28,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,synthetic_short_overlay,0.4859681427,0.1695737094,0.3444580734,"synthetic_short_source_overlay:hour=17,p_short=0.485968,margin_vs_long=0.141510|short_threshold_met",2025-03,3,0.14151006929999999,0.3163944333
