time_open_unix,time_close_unix,contract_symbol,broker_symbol,timeframe,open,high,low,close,tick_volume,spread_points,real_volume,time_basis
1777287900,1777288200,USDX,USDX,M5,98.159,98.166,98.109,98.116,159,35,0,MT5_PY_API_UNIX_SECONDS
1777288200,1777288500,USDX,USDX,M5,98.111,98.136,98.109,98.134,175,35,0,MT5_PY_API_UNIX_SECONDS
1777288500,1777288800,USDX,USDX,M5,98.136,98.161,98.124,98.161,100,35,0,MT5_PY_API_UNIX_SECONDS
1777288800,1777289100,USDX,USDX,M5,98.154,98.166,98.109,98.116,59,35,0,MT5_PY_API_UNIX_SECONDS
1777289100,1777289400,USDX,USDX,M5,98.121,98.134,98.109,98.126,137,35,0,MT5_PY_API_UNIX_SECONDS
1777289400,1777289700,USDX,USDX,M5,98.126,98.149,98.124,98.136,87,35,0,MT5_PY_API_UNIX_SECONDS
1777289700,1777290000,USDX,USDX,M5,98.134,98.151,98.134,98.139,92,35,0,MT5_PY_API_UNIX_SECONDS
1777290000,1777290300,USDX,USDX,M5,98.139,98.146,98.104,98.106,108,35,0,MT5_PY_API_UNIX_SECONDS
1777290300,1777290600,USDX,USDX,M5,98.111,98.111,98.084,98.089,84,35,0,MT5_PY_API_UNIX_SECONDS
1777290600,1777290900,USDX,USDX,M5,98.089,98.091,98.074,98.074,86,35,0,MT5_PY_API_UNIX_SECONDS
1777290900,1777291200,USDX,USDX,M5,98.069,98.091,98.064,98.084,96,35,0,MT5_PY_API_UNIX_SECONDS
1777291200,1777291500,USDX,USDX,M5,98.079,98.086,98.069,98.079,88,35,0,MT5_PY_API_UNIX_SECONDS
1777291500,1777291800,USDX,USDX,M5,98.079,98.086,98.069,98.084,70,35,0,MT5_PY_API_UNIX_SECONDS
1777291800,1777292100,USDX,USDX,M5,98.081,98.086,98.064,98.071,78,35,0,MT5_PY_API_UNIX_SECONDS
1777292100,1777292400,USDX,USDX,M5,98.076,98.091,98.071,98.089,93,35,0,MT5_PY_API_UNIX_SECONDS
1777292400,1777292700,USDX,USDX,M5,98.084,98.106,98.084,98.101,57,35,0,MT5_PY_API_UNIX_SECONDS
1777292700,1777293000,USDX,USDX,M5,98.091,98.106,98.091,98.106,81,35,0,MT5_PY_API_UNIX_SECONDS
1777293000,1777293300,USDX,USDX,M5,98.101,98.111,98.089,98.096,78,35,0,MT5_PY_API_UNIX_SECONDS
1777293300,1777293600,USDX,USDX,M5,98.096,98.111,98.094,98.111,72,35,0,MT5_PY_API_UNIX_SECONDS
1777293600,1777293900,USDX,USDX,M5,98.104,98.116,98.104,98.104,58,35,0,MT5_PY_API_UNIX_SECONDS
1777293900,1777294200,USDX,USDX,M5,98.109,98.141,98.099,98.134,78,35,0,MT5_PY_API_UNIX_SECONDS
1777294200,1777294500,USDX,USDX,M5,98.129,98.136,98.114,98.116,42,35,0,MT5_PY_API_UNIX_SECONDS
1777294500,1777294800,USDX,USDX,M5,98.116,98.131,98.114,98.124,59,35,0,MT5_PY_API_UNIX_SECONDS
1777294800,1777295100,USDX,USDX,M5,98.131,98.131,98.109,98.119,61,35,0,MT5_PY_API_UNIX_SECONDS
1777295100,1777295400,USDX,USDX,M5,98.114,98.121,98.104,98.119,63,35,0,MT5_PY_API_UNIX_SECONDS
1777295400,1777295700,USDX,USDX,M5,98.121,98.134,98.119,98.134,39,35,0,MT5_PY_API_UNIX_SECONDS
1777295700,1777296000,USDX,USDX,M5,98.134,98.151,98.134,98.134,39,35,0,MT5_PY_API_UNIX_SECONDS
1777296000,1777296300,USDX,USDX,M5,98.136,98.144,98.119,98.131,24,35,0,MT5_PY_API_UNIX_SECONDS
1777296300,1777296600,USDX,USDX,M5,98.131,98.136,98.116,98.116,56,35,0,MT5_PY_API_UNIX_SECONDS
1777296600,1777296900,USDX,USDX,M5,98.121,98.126,98.109,98.126,67,35,0,MT5_PY_API_UNIX_SECONDS
1777296900,1777297200,USDX,USDX,M5,98.126,98.129,98.106,98.116,78,35,0,MT5_PY_API_UNIX_SECONDS
1777297200,1777297500,USDX,USDX,M5,98.114,98.116,98.099,98.104,50,35,0,MT5_PY_API_UNIX_SECONDS
1777297500,1777297800,USDX,USDX,M5,98.109,98.116,98.089,98.099,94,35,0,MT5_PY_API_UNIX_SECONDS
1777297800,1777298100,USDX,USDX,M5,98.096,98.101,98.079,98.086,52,35,0,MT5_PY_API_UNIX_SECONDS
1777298100,1777298400,USDX,USDX,M5,98.079,98.096,98.079,98.091,99,35,0,MT5_PY_API_UNIX_SECONDS
1777298400,1777298700,USDX,USDX,M5,98.089,98.106,98.084,98.104,97,35,0,MT5_PY_API_UNIX_SECONDS
1777298700,1777299000,USDX,USDX,M5,98.106,98.106,98.084,98.099,38,35,0,MT5_PY_API_UNIX_SECONDS
1777299000,1777299300,USDX,USDX,M5,98.099,98.131,98.099,98.126,56,35,0,MT5_PY_API_UNIX_SECONDS
1777299300,1777299600,USDX,USDX,M5,98.131,98.141,98.114,98.116,56,35,0,MT5_PY_API_UNIX_SECONDS
1777299600,1777299900,USDX,USDX,M5,98.116,98.121,98.091,98.099,82,35,0,MT5_PY_API_UNIX_SECONDS
1777299900,1777300200,USDX,USDX,M5,98.099,98.111,98.094,98.101,84,35,0,MT5_PY_API_UNIX_SECONDS
1777300200,1777300500,USDX,USDX,M5,98.101,98.111,98.094,98.111,52,35,0,MT5_PY_API_UNIX_SECONDS
1777300500,1777300800,USDX,USDX,M5,98.114,98.131,98.114,98.129,57,35,0,MT5_PY_API_UNIX_SECONDS
1777300800,1777301100,USDX,USDX,M5,98.124,98.141,98.124,98.131,79,35,0,MT5_PY_API_UNIX_SECONDS
1777301100,1777301400,USDX,USDX,M5,98.126,98.131,98.114,98.119,47,35,0,MT5_PY_API_UNIX_SECONDS
1777301400,1777301700,USDX,USDX,M5,98.121,98.144,98.119,98.139,62,35,0,MT5_PY_API_UNIX_SECONDS
1777301700,1777302000,USDX,USDX,M5,98.146,98.146,98.119,98.119,113,35,0,MT5_PY_API_UNIX_SECONDS
1777302000,1777302300,USDX,USDX,M5,98.124,98.126,98.094,98.099,103,35,0,MT5_PY_API_UNIX_SECONDS
1777302300,1777302600,USDX,USDX,M5,98.099,98.101,98.056,98.056,86,35,0,MT5_PY_API_UNIX_SECONDS
1777302600,1777302900,USDX,USDX,M5,98.059,98.059,98.039,98.039,80,35,0,MT5_PY_API_UNIX_SECONDS
1777302900,1777303200,USDX,USDX,M5,98.041,98.041,98.014,98.014,104,35,0,MT5_PY_API_UNIX_SECONDS
1777303200,1777303500,USDX,USDX,M5,98.019,98.076,98.014,98.064,109,35,0,MT5_PY_API_UNIX_SECONDS
1777303500,1777303800,USDX,USDX,M5,98.059,98.081,98.054,98.056,91,35,0,MT5_PY_API_UNIX_SECONDS
1777303800,1777304100,USDX,USDX,M5,98.054,98.071,98.049,98.061,93,35,0,MT5_PY_API_UNIX_SECONDS
1777304100,1777304400,USDX,USDX,M5,98.056,98.091,98.054,98.091,91,35,0,MT5_PY_API_UNIX_SECONDS
1777304400,1777304700,USDX,USDX,M5,98.089,98.096,98.071,98.071,102,35,0,MT5_PY_API_UNIX_SECONDS
1777304700,1777305000,USDX,USDX,M5,98.076,98.086,98.056,98.061,98,35,0,MT5_PY_API_UNIX_SECONDS
1777305000,1777305300,USDX,USDX,M5,98.061,98.074,98.059,98.061,78,35,0,MT5_PY_API_UNIX_SECONDS
1777305300,1777305600,USDX,USDX,M5,98.061,98.119,98.061,98.114,170,35,0,MT5_PY_API_UNIX_SECONDS
1777305600,1777305900,USDX,USDX,M5,98.111,98.136,98.081,98.081,271,35,0,MT5_PY_API_UNIX_SECONDS
1777305900,1777306200,USDX,USDX,M5,98.079,98.101,98.066,98.086,211,35,0,MT5_PY_API_UNIX_SECONDS
1777306200,1777306500,USDX,USDX,M5,98.086,98.096,98.054,98.084,239,35,0,MT5_PY_API_UNIX_SECONDS
1777306500,1777306800,USDX,USDX,M5,98.084,98.086,98.049,98.059,144,35,0,MT5_PY_API_UNIX_SECONDS
1777306800,1777307100,USDX,USDX,M5,98.054,98.076,98.049,98.064,102,35,0,MT5_PY_API_UNIX_SECONDS
1777307100,1777307400,USDX,USDX,M5,98.066,98.086,98.059,98.084,184,35,0,MT5_PY_API_UNIX_SECONDS
1777307400,1777307700,USDX,USDX,M5,98.079,98.106,98.079,98.091,264,35,0,MT5_PY_API_UNIX_SECONDS
1777307700,1777308000,USDX,USDX,M5,98.094,98.101,98.079,98.089,179,35,0,MT5_PY_API_UNIX_SECONDS
1777308000,1777308300,USDX,USDX,M5,98.084,98.131,98.084,98.131,161,35,0,MT5_PY_API_UNIX_SECONDS
1777308300,1777308600,USDX,USDX,M5,98.126,98.161,98.121,98.161,197,35,0,MT5_PY_API_UNIX_SECONDS
1777308600,1777308900,USDX,USDX,M5,98.154,98.166,98.144,98.166,114,35,0,MT5_PY_API_UNIX_SECONDS
1777308900,1777309200,USDX,USDX,M5,98.159,98.181,98.144,98.151,146,35,0,MT5_PY_API_UNIX_SECONDS
1777309200,1777309500,USDX,USDX,M5,98.151,98.176,98.139,98.149,219,35,0,MT5_PY_API_UNIX_SECONDS
1777309500,1777309800,USDX,USDX,M5,98.146,98.156,98.129,98.154,206,35,0,MT5_PY_API_UNIX_SECONDS
1777309800,1777310100,USDX,USDX,M5,98.156,98.161,98.134,98.154,136,35,0,MT5_PY_API_UNIX_SECONDS
1777310100,1777310400,USDX,USDX,M5,98.154,98.161,98.129,98.134,135,35,0,MT5_PY_API_UNIX_SECONDS
1777310400,1777310700,USDX,USDX,M5,98.134,98.139,98.114,98.131,111,35,0,MT5_PY_API_UNIX_SECONDS
1777310700,1777311000,USDX,USDX,M5,98.129,98.149,98.124,98.146,148,35,0,MT5_PY_API_UNIX_SECONDS
1777311000,1777311300,USDX,USDX,M5,98.139,98.151,98.129,98.134,134,35,0,MT5_PY_API_UNIX_SECONDS
1777311300,1777311600,USDX,USDX,M5,98.131,98.136,98.079,98.106,204,35,0,MT5_PY_API_UNIX_SECONDS
1777311600,1777311900,USDX,USDX,M5,98.099,98.121,98.079,98.094,180,35,0,MT5_PY_API_UNIX_SECONDS
1777311900,1777312200,USDX,USDX,M5,98.094,98.101,98.069,98.079,108,35,0,MT5_PY_API_UNIX_SECONDS
1777312200,1777312500,USDX,USDX,M5,98.081,98.141,98.079,98.134,204,35,0,MT5_PY_API_UNIX_SECONDS
1777312500,1777312800,USDX,USDX,M5,98.134,98.186,98.134,98.156,275,35,0,MT5_PY_API_UNIX_SECONDS
1777312800,1777313100,USDX,USDX,M5,98.159,98.201,98.154,98.186,187,35,0,MT5_PY_API_UNIX_SECONDS
1777313100,1777313400,USDX,USDX,M5,98.186,98.191,98.174,98.181,130,35,0,MT5_PY_API_UNIX_SECONDS
1777313400,1777313700,USDX,USDX,M5,98.184,98.191,98.169,98.186,73,35,0,MT5_PY_API_UNIX_SECONDS
1777313700,1777314000,USDX,USDX,M5,98.184,98.191,98.159,98.171,139,35,0,MT5_PY_API_UNIX_SECONDS
1777314000,1777314300,USDX,USDX,M5,98.164,98.221,98.164,98.204,167,35,0,MT5_PY_API_UNIX_SECONDS
1777314300,1777314600,USDX,USDX,M5,98.211,98.219,98.184,98.186,143,35,0,MT5_PY_API_UNIX_SECONDS
1777314600,1777314900,USDX,USDX,M5,98.186,98.201,98.174,98.196,110,35,0,MT5_PY_API_UNIX_SECONDS
1777314900,1777315200,USDX,USDX,M5,98.191,98.206,98.184,98.189,80,35,0,MT5_PY_API_UNIX_SECONDS
1777315200,1777315500,USDX,USDX,M5,98.196,98.196,98.169,98.184,98,35,0,MT5_PY_API_UNIX_SECONDS
1777315500,1777315800,USDX,USDX,M5,98.181,98.206,98.179,98.204,104,35,0,MT5_PY_API_UNIX_SECONDS
1777315800,1777316100,USDX,USDX,M5,98.201,98.206,98.189,98.189,83,35,0,MT5_PY_API_UNIX_SECONDS
1777316100,1777316400,USDX,USDX,M5,98.189,98.216,98.184,98.199,105,35,0,MT5_PY_API_UNIX_SECONDS
1777316400,1777316700,USDX,USDX,M5,98.196,98.206,98.189,98.194,85,35,0,MT5_PY_API_UNIX_SECONDS
1777316700,1777317000,USDX,USDX,M5,98.196,98.199,98.176,98.194,59,35,0,MT5_PY_API_UNIX_SECONDS
1777317000,1777317300,USDX,USDX,M5,98.201,98.216,98.194,98.206,105,35,0,MT5_PY_API_UNIX_SECONDS
1777317300,1777317600,USDX,USDX,M5,98.204,98.211,98.189,98.196,75,35,0,MT5_PY_API_UNIX_SECONDS
1777317600,1777317900,USDX,USDX,M5,98.194,98.221,98.194,98.219,115,35,0,MT5_PY_API_UNIX_SECONDS
1777317900,1777318200,USDX,USDX,M5,98.226,98.226,98.204,98.221,69,35,0,MT5_PY_API_UNIX_SECONDS
1777318200,1777318500,USDX,USDX,M5,98.214,98.226,98.204,98.214,51,35,0,MT5_PY_API_UNIX_SECONDS
1777318500,1777318800,USDX,USDX,M5,98.216,98.226,98.209,98.216,67,35,0,MT5_PY_API_UNIX_SECONDS
1777318800,1777319100,USDX,USDX,M5,98.219,98.231,98.214,98.226,56,35,0,MT5_PY_API_UNIX_SECONDS
1777319100,1777319400,USDX,USDX,M5,98.231,98.231,98.204,98.226,63,35,0,MT5_PY_API_UNIX_SECONDS
1777319400,1777319700,USDX,USDX,M5,98.229,98.251,98.219,98.249,84,35,0,MT5_PY_API_UNIX_SECONDS
1777319700,1777320000,USDX,USDX,M5,98.251,98.251,98.224,98.244,100,35,0,MT5_PY_API_UNIX_SECONDS
1777320000,1777320300,USDX,USDX,M5,98.251,98.284,98.239,98.281,83,35,0,MT5_PY_API_UNIX_SECONDS
1777320300,1777320600,USDX,USDX,M5,98.279,98.281,98.269,98.269,66,35,0,MT5_PY_API_UNIX_SECONDS
1777320600,1777320900,USDX,USDX,M5,98.274,98.286,98.264,98.266,75,35,0,MT5_PY_API_UNIX_SECONDS
1777320900,1777321200,USDX,USDX,M5,98.264,98.299,98.264,98.294,104,35,0,MT5_PY_API_UNIX_SECONDS
1777321200,1777321500,USDX,USDX,M5,98.301,98.304,98.254,98.284,130,35,0,MT5_PY_API_UNIX_SECONDS
1777321500,1777321800,USDX,USDX,M5,98.284,98.286,98.269,98.281,68,35,0,MT5_PY_API_UNIX_SECONDS
1777321800,1777322100,USDX,USDX,M5,98.276,98.276,98.224,98.229,111,35,0,MT5_PY_API_UNIX_SECONDS
1777322100,1777322400,USDX,USDX,M5,98.234,98.244,98.221,98.244,69,35,0,MT5_PY_API_UNIX_SECONDS
1777322400,1777322700,USDX,USDX,M5,98.244,98.256,98.239,98.249,72,35,0,MT5_PY_API_UNIX_SECONDS
1777322700,1777323000,USDX,USDX,M5,98.254,98.271,98.249,98.264,42,35,0,MT5_PY_API_UNIX_SECONDS
1777323000,1777323300,USDX,USDX,M5,98.264,98.271,98.264,98.266,56,35,0,MT5_PY_API_UNIX_SECONDS
1777323300,1777323600,USDX,USDX,M5,98.259,98.271,98.259,98.264,65,35,0,MT5_PY_API_UNIX_SECONDS
1777323600,1777323900,USDX,USDX,M5,98.266,98.276,98.264,98.274,74,35,0,MT5_PY_API_UNIX_SECONDS
1777323900,1777324200,USDX,USDX,M5,98.279,98.286,98.274,98.276,52,35,0,MT5_PY_API_UNIX_SECONDS
1777324200,1777324500,USDX,USDX,M5,98.271,98.271,98.264,98.264,24,35,0,MT5_PY_API_UNIX_SECONDS
1777324500,1777324800,USDX,USDX,M5,98.269,98.271,98.254,98.264,54,35,0,MT5_PY_API_UNIX_SECONDS
1777324800,1777325100,USDX,USDX,M5,98.269,98.276,98.259,98.274,54,35,0,MT5_PY_API_UNIX_SECONDS
1777325100,1777325400,USDX,USDX,M5,98.271,98.274,98.264,98.274,21,35,0,MT5_PY_API_UNIX_SECONDS
1777325400,1777325700,USDX,USDX,M5,98.271,98.286,98.269,98.284,34,35,0,MT5_PY_API_UNIX_SECONDS
1777325700,1777326000,USDX,USDX,M5,98.279,98.286,98.274,98.279,26,35,0,MT5_PY_API_UNIX_SECONDS
1777326000,1777326300,USDX,USDX,M5,98.279,98.286,98.269,98.284,27,35,0,MT5_PY_API_UNIX_SECONDS
1777326300,1777326600,USDX,USDX,M5,98.284,98.291,98.271,98.274,41,35,0,MT5_PY_API_UNIX_SECONDS
1777326600,1777326900,USDX,USDX,M5,98.279,98.301,98.274,98.296,42,35,0,MT5_PY_API_UNIX_SECONDS
1777326900,1777327200,USDX,USDX,M5,98.299,98.311,98.296,98.301,88,35,0,MT5_PY_API_UNIX_SECONDS
1777327200,1777327500,USDX,USDX,M5,98.301,98.306,98.289,98.301,41,35,0,MT5_PY_API_UNIX_SECONDS
1777327500,1777327800,USDX,USDX,M5,98.296,98.306,98.294,98.301,48,35,0,MT5_PY_API_UNIX_SECONDS
1777327800,1777328100,USDX,USDX,M5,98.296,98.301,98.279,98.281,37,35,0,MT5_PY_API_UNIX_SECONDS
1777328100,1777328400,USDX,USDX,M5,98.286,98.291,98.271,98.274,32,35,0,MT5_PY_API_UNIX_SECONDS
1777328400,1777328700,USDX,USDX,M5,98.271,98.276,98.264,98.266,36,35,0,MT5_PY_API_UNIX_SECONDS
1777328700,1777329000,USDX,USDX,M5,98.269,98.269,98.259,98.266,29,35,0,MT5_PY_API_UNIX_SECONDS
1777329000,1777329300,USDX,USDX,M5,98.271,98.276,98.264,98.269,44,35,0,MT5_PY_API_UNIX_SECONDS
1777329300,1777329600,USDX,USDX,M5,98.274,98.286,98.269,98.279,29,35,0,MT5_PY_API_UNIX_SECONDS
1777329600,1777329900,USDX,USDX,M5,98.274,98.281,98.274,98.274,20,35,0,MT5_PY_API_UNIX_SECONDS
1777329900,1777330200,USDX,USDX,M5,98.279,98.291,98.259,98.286,77,35,0,MT5_PY_API_UNIX_SECONDS
1777330200,1777330500,USDX,USDX,M5,98.284,98.291,98.279,98.284,50,35,0,MT5_PY_API_UNIX_SECONDS
1777330500,1777330800,USDX,USDX,M5,98.289,98.306,98.284,98.304,43,35,0,MT5_PY_API_UNIX_SECONDS
1777330800,1777331100,USDX,USDX,M5,98.301,98.301,98.289,98.289,20,35,0,MT5_PY_API_UNIX_SECONDS
1777331100,1777331400,USDX,USDX,M5,98.291,98.304,98.284,98.301,21,35,0,MT5_PY_API_UNIX_SECONDS
1777331400,1777331700,USDX,USDX,M5,98.301,98.306,98.296,98.296,9,35,0,MT5_PY_API_UNIX_SECONDS
1777331700,1777332000,USDX,USDX,M5,98.296,98.296,98.294,98.296,8,35,0,MT5_PY_API_UNIX_SECONDS
1777332000,1777332300,USDX,USDX,M5,98.296,98.296,98.289,98.296,6,35,0,MT5_PY_API_UNIX_SECONDS
1777332300,1777332600,USDX,USDX,M5,98.296,98.301,98.294,98.299,12,35,0,MT5_PY_API_UNIX_SECONDS
1777332600,1777332900,USDX,USDX,M5,98.301,98.301,98.286,98.296,36,35,0,MT5_PY_API_UNIX_SECONDS
1777332900,1777333200,USDX,USDX,M5,98.299,98.301,98.289,98.289,10,35,0,MT5_PY_API_UNIX_SECONDS
1777333200,1777333500,USDX,USDX,M5,98.289,98.291,98.284,98.284,14,35,0,MT5_PY_API_UNIX_SECONDS
1777333500,1777333800,USDX,USDX,M5,98.289,98.296,98.284,98.286,10,35,0,MT5_PY_API_UNIX_SECONDS
1777333800,1777334100,USDX,USDX,M5,98.286,98.296,98.286,98.296,3,35,0,MT5_PY_API_UNIX_SECONDS
1777334100,1777334400,USDX,USDX,M5,98.296,98.314,98.294,98.314,35,35,0,MT5_PY_API_UNIX_SECONDS
1777345200,1777345500,USDX,USDX,M5,98.266,98.276,98.254,98.259,85,35,0,MT5_PY_API_UNIX_SECONDS
1777345500,1777345800,USDX,USDX,M5,98.261,98.261,98.239,98.246,59,35,0,MT5_PY_API_UNIX_SECONDS
1777345800,1777346100,USDX,USDX,M5,98.244,98.261,98.234,98.259,45,35,0,MT5_PY_API_UNIX_SECONDS
1777346100,1777346400,USDX,USDX,M5,98.259,98.266,98.254,98.261,47,35,0,MT5_PY_API_UNIX_SECONDS
1777346400,1777346700,USDX,USDX,M5,98.264,98.266,98.254,98.264,54,35,0,MT5_PY_API_UNIX_SECONDS
1777346700,1777347000,USDX,USDX,M5,98.261,98.301,98.259,98.289,94,35,0,MT5_PY_API_UNIX_SECONDS
1777347000,1777347300,USDX,USDX,M5,98.289,98.306,98.289,98.296,71,35,0,MT5_PY_API_UNIX_SECONDS
1777347300,1777347600,USDX,USDX,M5,98.296,98.304,98.289,98.289,34,35,0,MT5_PY_API_UNIX_SECONDS
1777347600,1777347900,USDX,USDX,M5,98.289,98.291,98.279,98.291,40,35,0,MT5_PY_API_UNIX_SECONDS
1777347900,1777348200,USDX,USDX,M5,98.289,98.301,98.279,98.284,41,35,0,MT5_PY_API_UNIX_SECONDS
1777348200,1777348500,USDX,USDX,M5,98.289,98.316,98.284,98.314,45,35,0,MT5_PY_API_UNIX_SECONDS
1777348500,1777348800,USDX,USDX,M5,98.309,98.316,98.299,98.309,57,35,0,MT5_PY_API_UNIX_SECONDS
1777348800,1777349100,USDX,USDX,M5,98.316,98.356,98.309,98.339,126,35,0,MT5_PY_API_UNIX_SECONDS
1777349100,1777349400,USDX,USDX,M5,98.341,98.351,98.334,98.346,61,35,0,MT5_PY_API_UNIX_SECONDS
1777349400,1777349700,USDX,USDX,M5,98.346,98.351,98.339,98.339,63,35,0,MT5_PY_API_UNIX_SECONDS
1777349700,1777350000,USDX,USDX,M5,98.346,98.356,98.339,98.344,73,35,0,MT5_PY_API_UNIX_SECONDS
1777350000,1777350300,USDX,USDX,M5,98.346,98.351,98.334,98.351,40,35,0,MT5_PY_API_UNIX_SECONDS
1777350300,1777350600,USDX,USDX,M5,98.346,98.346,98.334,98.336,44,35,0,MT5_PY_API_UNIX_SECONDS
1777350600,1777350900,USDX,USDX,M5,98.334,98.344,98.329,98.336,58,35,0,MT5_PY_API_UNIX_SECONDS
1777350900,1777351200,USDX,USDX,M5,98.331,98.334,98.319,98.321,39,35,0,MT5_PY_API_UNIX_SECONDS
1777351200,1777351500,USDX,USDX,M5,98.326,98.341,98.319,98.341,53,35,0,MT5_PY_API_UNIX_SECONDS
1777351500,1777351800,USDX,USDX,M5,98.336,98.351,98.334,98.351,37,35,0,MT5_PY_API_UNIX_SECONDS
1777351800,1777352100,USDX,USDX,M5,98.349,98.366,98.349,98.361,67,35,0,MT5_PY_API_UNIX_SECONDS
1777352100,1777352400,USDX,USDX,M5,98.361,98.376,98.359,98.376,47,35,0,MT5_PY_API_UNIX_SECONDS
1777352400,1777352700,USDX,USDX,M5,98.379,98.386,98.374,98.381,62,35,0,MT5_PY_API_UNIX_SECONDS
1777352700,1777353000,USDX,USDX,M5,98.376,98.391,98.369,98.384,29,35,0,MT5_PY_API_UNIX_SECONDS
1777353000,1777353300,USDX,USDX,M5,98.386,98.386,98.374,98.376,29,35,0,MT5_PY_API_UNIX_SECONDS
1777353300,1777353600,USDX,USDX,M5,98.381,98.384,98.374,98.374,43,35,0,MT5_PY_API_UNIX_SECONDS
1777353600,1777353900,USDX,USDX,M5,98.376,98.381,98.374,98.379,20,35,0,MT5_PY_API_UNIX_SECONDS
1777353900,1777354200,USDX,USDX,M5,98.386,98.386,98.374,98.376,58,35,0,MT5_PY_API_UNIX_SECONDS
1777354200,1777354500,USDX,USDX,M5,98.379,98.384,98.374,98.381,34,35,0,MT5_PY_API_UNIX_SECONDS
1777354500,1777354800,USDX,USDX,M5,98.386,98.396,98.381,98.396,30,35,0,MT5_PY_API_UNIX_SECONDS
1777354800,1777355100,USDX,USDX,M5,98.391,98.396,98.389,98.391,18,35,0,MT5_PY_API_UNIX_SECONDS
1777355100,1777355400,USDX,USDX,M5,98.389,98.396,98.389,98.394,33,35,0,MT5_PY_API_UNIX_SECONDS
1777355400,1777355700,USDX,USDX,M5,98.391,98.396,98.384,98.389,46,35,0,MT5_PY_API_UNIX_SECONDS
1777355700,1777356000,USDX,USDX,M5,98.389,98.406,98.389,98.399,50,35,0,MT5_PY_API_UNIX_SECONDS
1777356000,1777356300,USDX,USDX,M5,98.401,98.406,98.354,98.359,180,35,0,MT5_PY_API_UNIX_SECONDS
1777356300,1777356600,USDX,USDX,M5,98.366,98.381,98.334,98.359,166,35,0,MT5_PY_API_UNIX_SECONDS
1777356600,1777356900,USDX,USDX,M5,98.361,98.361,98.339,98.346,109,35,0,MT5_PY_API_UNIX_SECONDS
1777356900,1777357200,USDX,USDX,M5,98.344,98.356,98.339,98.339,72,35,0,MT5_PY_API_UNIX_SECONDS
1777357200,1777357500,USDX,USDX,M5,98.339,98.341,98.324,98.331,55,35,0,MT5_PY_API_UNIX_SECONDS
1777357500,1777357800,USDX,USDX,M5,98.336,98.336,98.309,98.311,43,35,0,MT5_PY_API_UNIX_SECONDS
1777357800,1777358100,USDX,USDX,M5,98.311,98.316,98.299,98.301,72,35,0,MT5_PY_API_UNIX_SECONDS
1777358100,1777358400,USDX,USDX,M5,98.301,98.321,98.299,98.321,82,35,0,MT5_PY_API_UNIX_SECONDS
1777358400,1777358700,USDX,USDX,M5,98.321,98.331,98.319,98.329,54,35,0,MT5_PY_API_UNIX_SECONDS
1777358700,1777359000,USDX,USDX,M5,98.329,98.336,98.324,98.331,32,35,0,MT5_PY_API_UNIX_SECONDS
1777359000,1777359300,USDX,USDX,M5,98.329,98.341,98.329,98.329,23,35,0,MT5_PY_API_UNIX_SECONDS
1777359300,1777359600,USDX,USDX,M5,98.334,98.336,98.314,98.326,43,35,0,MT5_PY_API_UNIX_SECONDS
1777359600,1777359900,USDX,USDX,M5,98.326,98.336,98.324,98.331,48,35,0,MT5_PY_API_UNIX_SECONDS
1777359900,1777360200,USDX,USDX,M5,98.336,98.341,98.329,98.339,36,35,0,MT5_PY_API_UNIX_SECONDS
1777360200,1777360500,USDX,USDX,M5,98.334,98.336,98.324,98.326,20,35,0,MT5_PY_API_UNIX_SECONDS
1777360500,1777360800,USDX,USDX,M5,98.321,98.331,98.319,98.321,34,35,0,MT5_PY_API_UNIX_SECONDS
1777360800,1777361100,USDX,USDX,M5,98.324,98.331,98.319,98.326,24,35,0,MT5_PY_API_UNIX_SECONDS
1777361100,1777361400,USDX,USDX,M5,98.319,98.326,98.319,98.326,43,35,0,MT5_PY_API_UNIX_SECONDS
1777361400,1777361700,USDX,USDX,M5,98.324,98.326,98.309,98.309,31,35,0,MT5_PY_API_UNIX_SECONDS
1777361700,1777362000,USDX,USDX,M5,98.309,98.321,98.304,98.309,53,35,0,MT5_PY_API_UNIX_SECONDS
1777362000,1777362300,USDX,USDX,M5,98.306,98.311,98.299,98.299,30,35,0,MT5_PY_API_UNIX_SECONDS
1777362300,1777362600,USDX,USDX,M5,98.299,98.311,98.294,98.304,27,35,0,MT5_PY_API_UNIX_SECONDS
1777362600,1777362900,USDX,USDX,M5,98.299,98.314,98.299,98.309,22,35,0,MT5_PY_API_UNIX_SECONDS
1777362900,1777363200,USDX,USDX,M5,98.316,98.336,98.314,98.331,68,35,0,MT5_PY_API_UNIX_SECONDS
1777363200,1777363500,USDX,USDX,M5,98.331,98.334,98.324,98.331,18,35,0,MT5_PY_API_UNIX_SECONDS
1777363500,1777363800,USDX,USDX,M5,98.329,98.361,98.329,98.354,49,35,0,MT5_PY_API_UNIX_SECONDS
1777363800,1777364100,USDX,USDX,M5,98.349,98.371,98.349,98.354,75,35,0,MT5_PY_API_UNIX_SECONDS
1777364100,1777364400,USDX,USDX,M5,98.354,98.366,98.354,98.354,56,35,0,MT5_PY_API_UNIX_SECONDS
1777364400,1777364700,USDX,USDX,M5,98.349,98.356,98.334,98.334,31,35,0,MT5_PY_API_UNIX_SECONDS
1777364700,1777365000,USDX,USDX,M5,98.341,98.341,98.334,98.336,33,35,0,MT5_PY_API_UNIX_SECONDS
