run_id,model_id,base_model_id,feature_set_id,label_id,horizon_m5,policy_id,threshold_id,validation_density_target,score_threshold,cost_per_trade,point_value,trade_shape,proxy_boundary,validation_trade_count,validation_trade_density,validation_net,validation_profit_factor,validation_expectancy,validation_win_rate,validation_max_drawdown,validation_recovery_factor,validation_long_trade_count,validation_short_trade_count,validation_long_short_balance,oos_trade_count,oos_trade_density,oos_net,oos_profit_factor,oos_expectancy,oos_win_rate,oos_max_drawdown,oos_recovery_factor,oos_long_trade_count,oos_short_trade_count,oos_long_short_balance,claim_boundary,strict_cross_split_success,soft_cross_split_positive,selection_score,onnx_smoke_status
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__native_fwd12_contract_label_class__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,native_fwd12_contract_label_class,12,short_only_margin,short_only_margin__validation_density_3_0,3.0,0.068273484482,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,115,0.6284153005,-31.589,0.9317490429,-0.2746869565,0.5217391304,-84.561,-0.3735646456,0,115,0.0,88,0.6717557252,161.878,1.4988766815,1.8395227273,0.5113636364,-78.022,2.0747737818,0,88,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,207.804070406,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__native_fwd12_contract_label_class__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,native_fwd12_contract_label_class,12,short_only_margin,short_only_margin__validation_density_5_0,5.0,0.045852887088,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,180,0.9836065574,-115.893,0.8578443037,-0.64385,0.5,-158.939,-0.7291665356,0,180,0.0,143,1.0916030534,112.565,1.1958551404,0.7871678322,0.4615384615,-113.68,0.9901917664,0,143,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,91.868682115,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__native_fwd12_contract_label_class__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,native_fwd12_contract_label_class,12,short_only_margin,short_only_margin__validation_density_8_0,8.0,0.025537955388,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,287,1.5683060109,-299.984,0.7888522098,-1.0452404181,0.4355400697,-342.846,-0.8749817702,0,287,0.0,221,1.6870229008,-42.896,0.9585045543,-0.1940995475,0.4570135747,-219.975,-0.1950039777,0,221,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-157.053285496,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__native_fwd12_contract_label_class__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,native_fwd12_contract_label_class,12,short_only_margin,short_only_margin__validation_density_12_0,12.0,0.008093291941,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,393,2.1475409836,-283.242,0.8285034421,-0.7207175573,0.4376590331,-364.769,-0.7764969063,0,393,0.0,296,2.2595419847,33.635,1.0251063484,0.1136317568,0.4966216216,-170.7,0.1970415934,0,296,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-64.8452282685,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,3.0,0.423678143088,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,133,0.7267759563,-360.637,0.5955047988,-2.711556391,0.4812030075,-406.584,-0.8869926018,51,82,0.6219512195,120,0.9160305344,18.472,1.0358213586,0.1539333333,0.525,-74.037,0.2494968732,23,97,0.2371134021,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-102.424060275,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,5.0,0.364273421122,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,233,1.2732240437,-530.063,0.605699421,-2.2749484979,0.4763948498,-541.101,-0.9796008509,92,141,0.6524822695,249,1.9007633588,82.598,1.0927912069,0.3317188755,0.5140562249,-142.86,0.5781744365,70,179,0.3910614525,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-89.803473853,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,8.0,0.319861286445,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,362,1.9781420765,-597.186,0.6598848981,-1.6496850829,0.453038674,-597.186,-1.0,148,214,0.691588785,370,2.8244274809,125.923,1.1000855221,0.3403324324,0.5351351351,-135.145,0.9317621814,116,254,0.4566929134,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-63.2043708095,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,12.0,0.263635595338,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,525,2.868852459,-724.8,0.6841508023,-1.3805714286,0.4514285714,-724.8,-1.0,198,327,0.6055045872,549,4.1908396947,20.135,1.0109900966,0.0366757741,0.5227686703,-159.609,0.126152034,198,351,0.5641025641,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-218.3996842935,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_3_0,3.0,0.11726743466,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,149,0.8142076503,-172.293,0.7263213908,-1.1563288591,0.4563758389,-266.465,-0.646587732,149,0,0.0,153,1.1679389313,46.127,1.1122505348,0.3014836601,0.568627451,-56.2,0.8207651246,153,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,0.6382088325,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_5_0,5.0,0.082815217561,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,255,1.393442623,-289.037,0.6969337607,-1.1334784314,0.4784313725,-317.949,-0.9090671774,255,0,0.0,240,1.8320610687,90.458,1.1481827311,0.3769083333,0.5458333333,-77.35,1.1694634777,240,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,10.0492830755,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_8_0,8.0,0.056004963068,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,389,2.1256830601,-185.455,0.8517651422,-0.476748072,0.5089974293,-276.415,-0.6709295805,389,0,0.0,344,2.6259541985,-56.379,0.9401938061,-0.1638924419,0.5174418605,-171.342,-0.3290436671,344,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-121.8658390075,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_12_0,12.0,0.031899489461,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,561,3.0655737705,-377.226,0.7860080951,-0.6724171123,0.5008912656,-511.507,-0.7374796435,561,0,0.0,474,3.6183206107,-155.538,0.8818456742,-0.3281392405,0.5253164557,-333.737,-0.4660496139,474,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-296.1744569465,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_3_0,3.0,0.150431433145,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,164,0.8961748634,-190.834,0.7280439612,-1.1636219512,0.487804878,-251.11,-0.7599617697,0,164,0.0,192,1.465648855,30.633,1.0476602405,0.159546875,0.4947916667,-102.609,0.2985410636,0,192,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-31.320146865,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_5_0,5.0,0.11169897859,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,268,1.4644808743,-235.087,0.7675018667,-0.8771902985,0.4776119403,-245.588,-0.9572413962,0,268,0.0,278,2.1221374046,-81.288,0.9131847324,-0.2924028777,0.4568345324,-139.212,-0.5839151797,0,278,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-164.094722977,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_8_0,8.0,0.078033775787,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,409,2.2349726776,-306.573,0.7691071961,-0.7495672372,0.4254278729,-306.573,-1.0,0,409,0.0,395,3.0152671756,-16.927,0.986178735,-0.0428531646,0.4759493671,-123.472,-0.1370918103,0,395,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-119.028974122,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__lr_balanced_c0_40,lr_balanced_c0_40,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_12_0,12.0,0.047634817327,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,586,3.2021857923,-451.335,0.7561278066,-0.7701962457,0.4283276451,-483.347,-0.9337701486,0,586,0.0,517,3.9465648855,-112.123,0.9277995751,-0.2168723404,0.4777562863,-215.334,-0.5206934344,0,517,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-267.5841455725,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,3.0,0.195912565105,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,221,1.2076502732,-179.053,0.8105882614,-0.8101945701,0.4615384615,-197.817,-0.9051446539,25,196,0.1275510204,152,1.1603053435,46.341,1.0780193546,0.304875,0.4605263158,-130.25,0.3557850288,11,141,0.0780141844,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-10.8035588865,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,5.0,0.179906573223,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,320,1.7486338798,-73.386,0.9418011615,-0.22933125,0.465625,-243.181,-0.3017752209,40,280,0.1428571429,224,1.7099236641,87.045,1.1050396591,0.38859375,0.5089285714,-146.37,0.5946915352,27,197,0.1370558376,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,72.1752357885,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,8.0,0.159976623874,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,451,2.4644808743,-97.002,0.9431027262,-0.2150820399,0.4944567627,-291.926,-0.3322828388,52,399,0.1303258145,325,2.4809160305,170.808,1.1491935801,0.5255630769,0.52,-170.28,1.0031007752,44,281,0.1565836299,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,155.1085460635,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,12.0,0.137036421733,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,607,3.3169398907,-304.078,0.863417373,-0.5009522241,0.4843492586,-426.803,-0.7124551608,80,527,0.1518026565,440,3.358778626,231.495,1.1660605148,0.526125,0.5090909091,-142.635,1.6229887475,77,363,0.2121212121,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,152.499267027,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_3_0,3.0,0.00537138783,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,209,1.1420765027,-3.144,0.9943828455,-0.0150430622,0.5263157895,-73.817,-0.0425918149,209,0,0.0,183,1.3969465649,9.181,1.0193274445,0.0501693989,0.5409836066,-83.685,0.1097090279,183,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,10.6898261645,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_5_0,5.0,0.001744379117,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,324,1.7704918033,-146.48,0.8339861459,-0.4520987654,0.4814814815,-182.751,-0.8015277618,324,0,0.0,287,2.1908396947,43.861,1.0601263914,0.152825784,0.5574912892,-91.037,0.4817931171,287,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,3.4794054415,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_8_0,8.0,-0.001722971351,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,512,2.7978142077,3.914,1.0029241361,0.0076445312,0.513671875,-148.324,0.0263881772,512,0,0.0,415,3.1679389313,73.98,1.0734868299,0.1782650602,0.534939759,-128.49,0.5757646509,415,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,89.7288142445,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_12_0,12.0,-0.00509901732,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,676,3.693989071,-41.824,0.9758623953,-0.0618698225,0.5147928994,-270.052,-0.1548738761,676,0,0.0,542,4.1374045802,-44.744,0.9681683045,-0.0825535055,0.5221402214,-174.598,-0.2562686858,542,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-52.663217099,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_3_0,3.0,0.031184573305,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,225,1.2295081967,-149.466,0.8246556251,-0.6642933333,0.5111111111,-149.466,-1.0,0,225,0.0,154,1.1755725191,87.118,1.178890737,0.5657012987,0.538961039,-58.499,1.489222038,0,154,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,57.4697310355,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_5_0,5.0,0.025702796959,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,339,1.8524590164,-267.691,0.7892344552,-0.7896489676,0.4395280236,-267.691,-1.0,0,339,0.0,254,1.9389312977,16.634,1.0210092631,0.065488189,0.4842519685,-155.19,0.1071847413,0,254,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-77.2572819395,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_8_0,8.0,0.02058559231,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,479,2.6174863388,-178.588,0.8871356309,-0.3728350731,0.4572025052,-185.938,-0.9604706945,0,479,0.0,357,2.7251908397,30.719,1.0297893345,0.086047619,0.4705882353,-117.54,0.2613493279,0,357,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,-23.9893256615,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth4_leaf120_n48,rf_depth4_leaf120_n48,all58,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_12_0,12.0,0.015670356595,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,653,3.5683060109,-64.149,0.9669240939,-0.098237366,0.4578866769,-179.337,-0.3577008649,0,653,0.0,508,3.8778625954,21.669,1.0150823652,0.0426555118,0.4763779528,-144.496,0.1499626287,0,508,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,8.856366801,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,3.0,0.221282438612,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,225,1.2295081967,-115.235,0.8752865266,-0.5121555556,0.4666666667,-140.017,-0.8230072063,50,175,0.2857142857,136,1.0381679389,86.515,1.1836785821,0.6361397059,0.4632352941,-63.775,1.3565660525,25,111,0.2252252252,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,70.5652717985,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,5.0,0.202900409046,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,326,1.781420765,-224.373,0.8398873939,-0.6882607362,0.463190184,-273.916,-0.8191306824,86,240,0.3583333333,219,1.6717557252,270.63,1.4165037875,1.2357534247,0.5159817352,-61.648,4.3899234363,43,176,0.2443181818,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,247.950024944,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,8.0,0.182045548342,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,457,2.4972677596,-154.617,0.9117296461,-0.3383304158,0.4857768053,-217.855,-0.7097243579,120,337,0.3560830861,319,2.4351145038,222.715,1.2132590919,0.6981661442,0.5078369906,-122.756,1.8142901365,69,250,0.276,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,199.305233547,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,12.0,0.15884861031,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,612,3.3442622951,-135.555,0.9365471006,-0.221495098,0.4869281046,-255.986,-0.529540678,148,464,0.3189655172,447,3.4122137405,167.182,1.1122983266,0.3740089485,0.4921700224,-225.905,0.7400544477,108,339,0.3185840708,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,135.3880586025,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_3_0,3.0,0.015911528429,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,203,1.1092896175,60.145,1.098061594,0.2962807882,0.5369458128,-114.154,0.5268759746,203,0,0.0,150,1.1450381679,89.391,1.2596658281,0.59594,0.5733333333,-45.198,1.9777645029,150,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,143.7110002115,passed
run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h6_move3pts__rf_depth5_leaf80_n48,rf_depth5_leaf80_n48,all58,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_5_0,5.0,0.010673358661,0.3,0.1,single_position_fixed_horizon_skip_overlap,raw_m5_open_to_exact_future_open_single_position_fixed_horizon_not_mt5_strategy_tester,318,1.737704918,141.666,1.1638840945,0.445490566,0.534591195,-108.853,1.3014432308,318,0,0.0,241,1.8396946565,63.055,1.1066752609,0.2616390041,0.5394190871,-66.25,0.9517735849,241,0,0.0,research_development_direct_dense_m5_model_training_and_proxy_scout_only_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,False,False,129.3376045905,passed
